adjusted_high,adjusted_low,bootstrap_se,candidate_wide_alpha,candidate_wide_better,candidate_wide_critical_value,candidate_wide_high,candidate_wide_level,candidate_wide_low,candidate_wide_worse,comparison_family,critical_value,degenerate,endpoint,estimate,family_size,left,percentile_estimable,right,significantly_better,significantly_worse,unadjusted_high,unadjusted_low,weight
0.009143954493092538,-0.0006073653134550661,0.0018697541144780216,0.05,False,3.8361069311760336,0.011440871307962789,0.000125,-0.0029042821283253176,False,P_vs_external,2.607647639612195,False,recovery/AB/SEX,0.004268294589818736,400,N_J_g000_C1_b100,False,leace_A0,False,False,0.007860762081293321,0.0005817679291732574,unweighted
-0.00023074158592454458,-0.019169618515355744,0.0036314102875202414,0.05,False,3.8361069311760336,0.004230298123260206,0.000125,-0.023630658224540496,False,P_vs_external,2.607647639612195,False,recovery/A/RAC1P,-0.009700180050640144,400,N_J_g000_C1_b100,False,leace_A0,True,False,-0.002904200441446914,-0.017004615204788884,unweighted
-0.0021628946212631514,-0.017016812784856145,0.0028481451899310373,0.05,False,3.8361069311760336,0.0013359358010304884,0.000125,-0.020515643207149784,False,P_vs_external,2.607647639612195,False,recovery/AB/RAC1P,-0.009589853703059648,400,N_J_g000_C1_b100,False,leace_A0,True,False,-0.0041077328117895065,-0.0150043172765881,unweighted
0.010069457050073519,-0.008072970416523214,0.003564680103440954,0.05,False,3.8361069311760336,0.014672737369010307,0.000125,-0.012676250735460002,False,P_vs_external,2.5447483280595096,False,utility/same_residence,0.0009982433167751528,400,N_J_g000_C1_b100,False,leace_A0,False,False,0.008319740785692187,-0.006035061784607656,person_weighted
0.005713814487798773,-0.010094348824751508,0.0031060366831255075,0.05,False,3.8361069311760336,0.009724821680148413,0.000125,-0.014105356017101148,False,P_vs_external,2.5447483280595096,False,recovery/A/SEX,-0.0021902671684763675,400,N_J_g000_C1_b100,False,leace_A0,False,False,0.00396805556989617,-0.008302419515648753,person_weighted
0.008414701622916734,-0.0024174005278100787,0.0021283248389020065,0.05,False,3.8361069311760336,0.011163132213859424,0.000125,-0.005165831118752769,False,P_vs_external,2.5447483280595096,False,recovery/AB/SEX,0.0029986505475533276,400,N_J_g000_C1_b100,False,leace_A0,False,False,0.006958835733685473,-0.001171148469778191,person_weighted
0.0008120740922944718,-0.02070380289274442,0.004227505869204316,0.05,False,3.8361069311760336,0.006271300166217068,0.000125,-0.026163028966667015,False,P_vs_external,2.5447483280595096,False,recovery/A/RAC1P,-0.009945864400224973,400,N_J_g000_C1_b100,False,leace_A0,False,False,-0.0020155830846332982,-0.018166007099749033,person_weighted
0.00021424164286631964,-0.019029627016489727,0.0037810946660549343,0.05,False,3.8361069311760336,0.005096990769074357,0.000125,-0.023912376142697762,False,P_vs_external,2.5447483280595096,False,recovery/AB/RAC1P,-0.009407692686811703,400,N_J_g000_C1_b100,False,leace_A0,False,False,-0.002378153909562153,-0.016823726874381415,person_weighted
0.0020479032715243033,-0.011694530128077604,0.0026597763051138612,0.05,False,3.8361069311760336,0.00537987289114841,0.000125,-0.015026499747701712,False,P_vs_external,2.583381424441559,False,utility/same_residence,-0.00482331342827665,400,N_J_g000_C1_b100,False,splince_A0,False,False,0.00019853015495239034,-0.010242387969651141,unweighted
0.008766030578924885,-0.005327946468901294,0.002727815744605508,0.05,False,3.8361069311760336,0.012183234939864108,0.000125,-0.008745150829840516,False,P_vs_external,2.583381424441559,False,recovery/A/SEX,0.001719042055011795,400,N_J_g000_C1_b100,False,splince_A0,False,False,0.007144506377116489,-0.003765333759520608,unweighted
0.010276261109639053,0.001052094586624949,0.001785289318051062,0.05,False,3.8361069311760336,0.01251273857526222,0.000125,-0.0011843828789982174,False,P_vs_external,2.583381424441559,False,recovery/AB/SEX,0.0056641778481320015,400,N_J_g000_C1_b100,False,splince_A0,False,True,0.00936573289460238,0.0022928715925262196,unweighted
0.00024399286060586452,-0.016462208289781982,0.0032333980945146675,0.05,False,3.8361069311760336,0.004294553127031038,0.000125,-0.020512768556207157,False,P_vs_external,2.583381424441559,False,recovery/A/RAC1P,-0.00810910771458806,400,N_J_g000_C1_b100,False,splince_A0,False,False,-0.0023619104189316798,-0.01496114188854771,unweighted
-0.002937085896618356,-0.011610138919654813,0.0016786241746921443,0.05,True,3.8361069311760336,-0.0008342305767603973,0.000125,-0.01371299423951277,False,P_vs_external,2.583381424441559,False,recovery/AB/RAC1P,-0.007273612408136584,400,N_J_g000_C1_b100,False,splince_A0,True,False,-0.0040770857921543936,-0.010668351284850797,unweighted
0.003644772525437658,-0.011885265601103128,0.002985186530390676,0.05,False,3.8361069311760336,0.007331248202252279,0.000125,-0.015571741277917748,False,P_vs_external,2.601183873844618,False,utility/same_residence,-0.004120246537832735,400,N_J_g000_C1_b100,False,splince_A0,False,False,0.001415671521254715,-0.009903373136358144,person_weighted
0.009529370111818461,-0.006778320731321933,0.0031346670658535954,0.05,False,3.8361069311760336,0.013400442748498482,0.000125,-0.010649393368001954,False,P_vs_external,2.601183873844618,False,recovery/A/SEX,0.001375524690248264,400,N_J_g000_C1_b100,False,splince_A0,False,False,0.007349817638237295,-0.004924146342826421,person_weighted
0.009721381601724286,-0.0012480139059314827,0.0021085390421559692,0.05,False,3.8361069311760336,0.012325265082166189,0.000125,-0.0038518973863733872,False,P_vs_external,2.601183873844618,False,recovery/AB/SEX,0.004236683847896401,400,N_J_g000_C1_b100,False,splince_A0,False,False,0.008636437884344077,7.794606914257688e-05,person_weighted
-0.001090461687720562,-0.01807101895734125,0.0032640055630752045,0.05,False,3.8361069311760336,0.002940334041379009,0.000125,-0.022101814686440818,False,P_vs_external,2.601183873844618,False,recovery/A/RAC1P,-0.009580740322530906,400,N_J_g000_C1_b100,False,splince_A0,True,False,-0.003361000407242813,-0.016090051047370345,person_weighted
-0.0033018609197320884,-0.013520750468286238,0.0019642766609671396,0.05,True,3.8361069311760336,-0.0008761303801257982,0.000125,-0.01594648100789253,False,P_vs_external,2.601183873844618,False,recovery/AB/RAC1P,-0.008411305694009164,400,N_J_g000_C1_b100,False,splince_A0,True,False,-0.00470328914550397,-0.0122328917490911,person_weighted
0.003469834442887583,-0.01249062361666246,0.003035961583727496,0.05,False,3.8361069311760336,0.007135878687233762,0.000125,-0.01615666786100864,False,P_vs_external,2.628567196814476,False,utility/same_residence,-0.004510394586887438,400,N_J_g000_C1_b100,False,optnet16_C1,False,False,0.0012073625183123755,-0.010234188135075989,unweighted
0.00227715383719737,-0.01326105644992508,0.002955642584666085,0.05,False,3.8361069311760336,0.0058462096987527586,0.000125,-0.016830112311480468,False,P_vs_external,2.628567196814476,False,recovery/A/SEX,-0.0054919513063638545,400,N_J_g000_C1_b100,False,optnet16_C1,False,False,0.00016373528520022797,-0.011313948704251007,unweighted
0.010868568236929822,-0.004077027750247012,0.002842916857002779,0.05,False,3.8361069311760336,0.014301503303246952,0.000125,-0.007509962816564142,False,P_vs_external,2.628567196814476,False,recovery/AB/SEX,0.0033957702433414045,400,N_J_g000_C1_b100,False,optnet16_C1,False,False,0.008938091000389597,-0.0021774576795689474,unweighted
0.0077459051708436795,-0.019677930122259702,0.005216498807094972,0.05,False,3.8361069311760336,0.01404503475466052,0.000125,-0.02597705970607654,False,P_vs_external,2.628567196814476,False,recovery/A/RAC1P,-0.005966012475708012,400,N_J_g000_C1_b100,False,optnet16_C1,False,False,0.004066557908106674,-0.016411708175489686,unweighted
-0.0020278423774954916,-0.021270831656734903,0.0036603571144309573,0.05,False,3.8361069311760336,0.0023921842801329085,0.000125,-0.025690858314363303,False,P_vs_external,2.628567196814476,False,recovery/AB/RAC1P,-0.011649337017115197,400,N_J_g000_C1_b100,False,optnet16_C1,True,False,-0.00459892580943158,-0.019198946607474083,unweighted
0.005591441155695627,-0.010800199025543496,0.0031760493487498574,0.05,False,3.8361069311760336,0.009579285985572521,0.000125,-0.01478804385542039,False,P_vs_external,2.5805077914943495,False,utility/same_residence,-0.002604378934923934,400,N_J_g000_C1_b100,False,optnet16_C1,False,False,0.0036624761071402992,-0.00898694547490161,person_weighted
0.002224767203827112,-0.014635111134084751,0.0032667753210209173,0.05,False,3.8361069311760336,0.006326527486434313,0.000125,-0.018736871416691954,False,P_vs_external,2.5805077914943495,False,recovery/A/SEX,-0.0062051719651288195,400,N_J_g000_C1_b100,False,optnet16_C1,False,False,0.00015343662595378822,-0.012787890208218208,person_weighted
0.011136797175569237,-0.006258493929401417,0.0033705170668942627,0.05,False,3.8361069311760336,0.015368815505044105,0.000125,-0.010490512258876285,False,P_vs_external,2.5805077914943495,False,recovery/AB/SEX,0.002439151623083909,400,N_J_g000_C1_b100,False,optnet16_C1,False,False,0.009319179146074956,-0.004008048026898979,person_weighted
0.010955908593674787,-0.01914551038220439,0.005832460393085601,0.05,False,3.8361069311760336,0.018279140845460548,0.000125,-0.026468742633990155,False,P_vs_external,2.5805077914943495,False,recovery/A/RAC1P,-0.004094800894264802,400,N_J_g000_C1_b100,False,optnet16_C1,False,False,0.007706884778574532,-0.015800075435344917,person_weighted
0.003122700952995298,-0.021831229845353524,0.0048350814674150274,0.05,False,3.8361069311760336,0.009193625083772463,0.000125,-0.02790215397613069,False,P_vs_external,2.5805077914943495,False,recovery/AB/RAC1P,-0.009354264446179114,400,N_J_g000_C1_b100,False,optnet16_C1,False,False,0.00034189220553580945,-0.01868393290899513,person_weighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,utility/same_residence,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L1_b100,False,False,0.0,0.0,unweighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,recovery/A/SEX,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L1_b100,False,False,0.0,0.0,unweighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,recovery/AB/SEX,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L1_b100,False,False,0.0,0.0,unweighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,recovery/A/RAC1P,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L1_b100,False,False,0.0,0.0,unweighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,recovery/AB/RAC1P,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L1_b100,False,False,0.0,0.0,unweighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,utility/same_residence,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L1_b100,False,False,0.0,0.0,person_weighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,recovery/A/SEX,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L1_b100,False,False,0.0,0.0,person_weighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,recovery/AB/SEX,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L1_b100,False,False,0.0,0.0,person_weighted
0.0,0.0,0.0,0.05,False,3.8361069311760336,0.0,0.000125,0.0,False,P_vs_local_control,nan,True,recovery/A/RAC1P,0.0,400,N_J_g000_C1_b100,False,N_J_g000_L1_b100,False,False,0.0,0.0,person_weighted
