seed,condition,target,audit_budget,scope,singleton,split,coalition_loss,singleton_loss,coalition_minus_singleton_loss,coalition_minus_singleton_gain,development_monotonicity_required
0,F_I,RAC1P,120,standard_independent,B,validation_person_weighted,1.2521333393523777,1.2595394636705761,-0.007406124318198426,0.007406124318198426,False
0,F_I,RAC1P,120,standard_independent,B,development_evaluation_person_weighted,1.225812313396382,1.2273456019284428,-0.0015332885320606948,0.0015332885320606948,False
0,F_I,RAC1P,120,expanded_independent,A,validation,1.2511755778801308,1.2629603913073528,-0.01178481342722204,0.01178481342722204,False
0,F_I,RAC1P,120,expanded_independent,A,development_evaluation,1.256072933304159,1.2700868996855503,-0.014013966381391407,0.014013966381391407,False
0,F_I,RAC1P,120,expanded_independent,A,validation_person_weighted,1.2521333393523777,1.2687579153445832,-0.01662457599220546,0.01662457599220546,False
0,F_I,RAC1P,120,expanded_independent,A,development_evaluation_person_weighted,1.225812313396382,1.2423812026906158,-0.016568889294233724,0.016568889294233724,False
0,F_I,RAC1P,120,expanded_independent,B,validation,1.2511755778801308,1.2577856993429524,-0.006610121462821583,0.006610121462821583,False
0,F_I,RAC1P,120,expanded_independent,B,development_evaluation,1.256072933304159,1.2601915485481556,-0.004118615243996704,0.004118615243996704,False
0,F_I,RAC1P,120,expanded_independent,B,validation_person_weighted,1.2521333393523777,1.2595394636705761,-0.007406124318198426,0.007406124318198426,False
0,F_I,RAC1P,120,expanded_independent,B,development_evaluation_person_weighted,1.225812313396382,1.2273456019284428,-0.0015332885320606948,0.0015332885320606948,False
0,F_I,RAC1P,120,expanded_catchup,A,validation,1.238176917029811,1.243757353803429,-0.0055804367736180804,0.0055804367736180804,False
0,F_I,RAC1P,120,expanded_catchup,A,development_evaluation,1.2409037034081578,1.267604565248665,-0.02670086184050713,0.02670086184050713,False
0,F_I,RAC1P,120,expanded_catchup,A,validation_person_weighted,1.2434887661974359,1.2586745921878668,-0.015185825990430946,0.015185825990430946,False
0,F_I,RAC1P,120,expanded_catchup,A,development_evaluation_person_weighted,1.2118864971860543,1.233584581783303,-0.021698084597248757,0.021698084597248757,False
0,F_I,RAC1P,120,expanded_catchup,B,validation,1.238176917029811,1.2504435653866361,-0.012266648356825227,0.012266648356825227,False
0,F_I,RAC1P,120,expanded_catchup,B,development_evaluation,1.2409037034081578,1.243541725373023,-0.002638021964865178,0.002638021964865178,False
0,F_I,RAC1P,120,expanded_catchup,B,validation_person_weighted,1.2434887661974359,1.2509729944430263,-0.007484228245590474,0.007484228245590474,False
0,F_I,RAC1P,120,expanded_catchup,B,development_evaluation_person_weighted,1.2118864971860543,1.2123997099977155,-0.0005132128116611678,0.0005132128116611678,False
0,F_I,RAC1P,360,standard_independent,A,validation,1.2511755778801308,1.2629603913073528,-0.01178481342722204,0.01178481342722204,False
0,F_I,RAC1P,360,standard_independent,A,development_evaluation,1.256072933304159,1.2700868996855503,-0.014013966381391407,0.014013966381391407,False
0,F_I,RAC1P,360,standard_independent,A,validation_person_weighted,1.2521333393523777,1.2687579153445832,-0.01662457599220546,0.01662457599220546,False
0,F_I,RAC1P,360,standard_independent,A,development_evaluation_person_weighted,1.225812313396382,1.2423812026906158,-0.016568889294233724,0.016568889294233724,False
0,F_I,RAC1P,360,standard_independent,B,validation,1.2511755778801308,1.2577856993429524,-0.006610121462821583,0.006610121462821583,False
0,F_I,RAC1P,360,standard_independent,B,development_evaluation,1.256072933304159,1.2601915485481556,-0.004118615243996704,0.004118615243996704,False
0,F_I,RAC1P,360,standard_independent,B,validation_person_weighted,1.2521333393523777,1.2595394636705761,-0.007406124318198426,0.007406124318198426,False
0,F_I,RAC1P,360,standard_independent,B,development_evaluation_person_weighted,1.225812313396382,1.2273456019284428,-0.0015332885320606948,0.0015332885320606948,False
0,F_I,RAC1P,360,expanded_independent,A,validation,1.2511755778801308,1.2629603913073528,-0.01178481342722204,0.01178481342722204,False
0,F_I,RAC1P,360,expanded_independent,A,development_evaluation,1.256072933304159,1.2700868996855503,-0.014013966381391407,0.014013966381391407,False
0,F_I,RAC1P,360,expanded_independent,A,validation_person_weighted,1.2521333393523777,1.2687579153445832,-0.01662457599220546,0.01662457599220546,False
0,F_I,RAC1P,360,expanded_independent,A,development_evaluation_person_weighted,1.225812313396382,1.2423812026906158,-0.016568889294233724,0.016568889294233724,False
0,F_I,RAC1P,360,expanded_independent,B,validation,1.2511755778801308,1.2577856993429524,-0.006610121462821583,0.006610121462821583,False
0,F_I,RAC1P,360,expanded_independent,B,development_evaluation,1.256072933304159,1.2601915485481556,-0.004118615243996704,0.004118615243996704,False
0,F_I,RAC1P,360,expanded_independent,B,validation_person_weighted,1.2521333393523777,1.2595394636705761,-0.007406124318198426,0.007406124318198426,False
0,F_I,RAC1P,360,expanded_independent,B,development_evaluation_person_weighted,1.225812313396382,1.2273456019284428,-0.0015332885320606948,0.0015332885320606948,False
0,F_I,RAC1P,360,expanded_catchup,A,validation,1.238176917029811,1.243757353803429,-0.0055804367736180804,0.0055804367736180804,False
0,F_I,RAC1P,360,expanded_catchup,A,development_evaluation,1.2409037034081578,1.267604565248665,-0.02670086184050713,0.02670086184050713,False
0,F_I,RAC1P,360,expanded_catchup,A,validation_person_weighted,1.2434887661974359,1.2586745921878668,-0.015185825990430946,0.015185825990430946,False
0,F_I,RAC1P,360,expanded_catchup,A,development_evaluation_person_weighted,1.2118864971860543,1.233584581783303,-0.021698084597248757,0.021698084597248757,False
0,F_I,RAC1P,360,expanded_catchup,B,validation,1.238176917029811,1.2504435653866361,-0.012266648356825227,0.012266648356825227,False
0,F_I,RAC1P,360,expanded_catchup,B,development_evaluation,1.2409037034081578,1.243541725373023,-0.002638021964865178,0.002638021964865178,False
0,F_I,RAC1P,360,expanded_catchup,B,validation_person_weighted,1.2434887661974359,1.2509729944430263,-0.007484228245590474,0.007484228245590474,False
0,F_I,RAC1P,360,expanded_catchup,B,development_evaluation_person_weighted,1.2118864971860543,1.2123997099977155,-0.0005132128116611678,0.0005132128116611678,False
0,F_Iplus,SEX,120,standard_independent,A,validation,0.6749465382342843,0.6833097274447192,-0.008363189210434885,0.008363189210434885,False
0,F_Iplus,SEX,120,standard_independent,A,development_evaluation,0.6862932636005423,0.688394871092113,-0.002101607491570623,0.002101607491570623,False
0,F_Iplus,SEX,120,standard_independent,A,validation_person_weighted,0.6735093086859879,0.6861443953926676,-0.012635086706679677,0.012635086706679677,False
0,F_Iplus,SEX,120,standard_independent,A,development_evaluation_person_weighted,0.6857180912964949,0.6900243062301328,-0.00430621493363792,0.00430621493363792,False
0,F_Iplus,SEX,120,standard_independent,B,validation,0.6749465382342843,0.6804183195149043,-0.005471781280619981,0.005471781280619981,False
0,F_Iplus,SEX,120,standard_independent,B,development_evaluation,0.6862932636005423,0.693786446635294,-0.00749318303475166,0.00749318303475166,False
0,F_Iplus,SEX,120,standard_independent,B,validation_person_weighted,0.6735093086859879,0.6853790741633446,-0.011869765477356742,0.011869765477356742,False
0,F_Iplus,SEX,120,standard_independent,B,development_evaluation_person_weighted,0.6857180912964949,0.6964759319584856,-0.010757840661990703,0.010757840661990703,False
0,F_Iplus,SEX,120,expanded_independent,A,validation,0.6749465382342843,0.6833097274447192,-0.008363189210434885,0.008363189210434885,False
0,F_Iplus,SEX,120,expanded_independent,A,development_evaluation,0.6862932636005423,0.688394871092113,-0.002101607491570623,0.002101607491570623,False
0,F_Iplus,SEX,120,expanded_independent,A,validation_person_weighted,0.6735093086859879,0.6861443953926676,-0.012635086706679677,0.012635086706679677,False
0,F_Iplus,SEX,120,expanded_independent,A,development_evaluation_person_weighted,0.6857180912964949,0.6900243062301328,-0.00430621493363792,0.00430621493363792,False
0,F_Iplus,SEX,120,expanded_independent,B,validation,0.6749465382342843,0.6804183195149043,-0.005471781280619981,0.005471781280619981,False
0,F_Iplus,SEX,120,expanded_independent,B,development_evaluation,0.6862932636005423,0.693786446635294,-0.00749318303475166,0.00749318303475166,False
0,F_Iplus,SEX,120,expanded_independent,B,validation_person_weighted,0.6735093086859879,0.6853790741633446,-0.011869765477356742,0.011869765477356742,False
0,F_Iplus,SEX,120,expanded_independent,B,development_evaluation_person_weighted,0.6857180912964949,0.6964759319584856,-0.010757840661990703,0.010757840661990703,False
0,F_Iplus,SEX,120,expanded_catchup,A,validation,0.6700810071479091,0.6827419358887521,-0.012660928740843014,0.012660928740843014,False
0,F_Iplus,SEX,120,expanded_catchup,A,development_evaluation,0.6816521735733747,0.6866675554871079,-0.005015381913733186,0.005015381913733186,False
0,F_Iplus,SEX,120,expanded_catchup,A,validation_person_weighted,0.6692930344685564,0.684696530313152,-0.01540349584459566,0.01540349584459566,False
0,F_Iplus,SEX,120,expanded_catchup,A,development_evaluation_person_weighted,0.6840286883656909,0.6836243455917588,0.00040434277393208706,-0.00040434277393208706,False
0,F_Iplus,SEX,120,expanded_catchup,B,validation,0.6700810071479091,0.6804183195149043,-0.0103373123669952,0.0103373123669952,False
0,F_Iplus,SEX,120,expanded_catchup,B,development_evaluation,0.6816521735733747,0.693786446635294,-0.012134273061919276,0.012134273061919276,False
0,F_Iplus,SEX,120,expanded_catchup,B,validation_person_weighted,0.6692930344685564,0.6853790741633446,-0.01608603969478828,0.01608603969478828,False
0,F_Iplus,SEX,120,expanded_catchup,B,development_evaluation_person_weighted,0.6840286883656909,0.6964759319584856,-0.012447243592794699,0.012447243592794699,False
0,F_Iplus,SEX,360,standard_independent,A,validation,0.6749465382342843,0.6833097274447192,-0.008363189210434885,0.008363189210434885,False
0,F_Iplus,SEX,360,standard_independent,A,development_evaluation,0.6862932636005423,0.688394871092113,-0.002101607491570623,0.002101607491570623,False
0,F_Iplus,SEX,360,standard_independent,A,validation_person_weighted,0.6735093086859879,0.6861443953926676,-0.012635086706679677,0.012635086706679677,False
0,F_Iplus,SEX,360,standard_independent,A,development_evaluation_person_weighted,0.6857180912964949,0.6900243062301328,-0.00430621493363792,0.00430621493363792,False
0,F_Iplus,SEX,360,standard_independent,B,validation,0.6749465382342843,0.6804183195149043,-0.005471781280619981,0.005471781280619981,False
0,F_Iplus,SEX,360,standard_independent,B,development_evaluation,0.6862932636005423,0.693786446635294,-0.00749318303475166,0.00749318303475166,False
0,F_Iplus,SEX,360,standard_independent,B,validation_person_weighted,0.6735093086859879,0.6853790741633446,-0.011869765477356742,0.011869765477356742,False
0,F_Iplus,SEX,360,standard_independent,B,development_evaluation_person_weighted,0.6857180912964949,0.6964759319584856,-0.010757840661990703,0.010757840661990703,False
0,F_Iplus,SEX,360,expanded_independent,A,validation,0.6749465382342843,0.6833097274447192,-0.008363189210434885,0.008363189210434885,False
0,F_Iplus,SEX,360,expanded_independent,A,development_evaluation,0.6862932636005423,0.688394871092113,-0.002101607491570623,0.002101607491570623,False
0,F_Iplus,SEX,360,expanded_independent,A,validation_person_weighted,0.6735093086859879,0.6861443953926676,-0.012635086706679677,0.012635086706679677,False
0,F_Iplus,SEX,360,expanded_independent,A,development_evaluation_person_weighted,0.6857180912964949,0.6900243062301328,-0.00430621493363792,0.00430621493363792,False
0,F_Iplus,SEX,360,expanded_independent,B,validation,0.6749465382342843,0.6804183195149043,-0.005471781280619981,0.005471781280619981,False
0,F_Iplus,SEX,360,expanded_independent,B,development_evaluation,0.6862932636005423,0.693786446635294,-0.00749318303475166,0.00749318303475166,False
0,F_Iplus,SEX,360,expanded_independent,B,validation_person_weighted,0.6735093086859879,0.6853790741633446,-0.011869765477356742,0.011869765477356742,False
0,F_Iplus,SEX,360,expanded_independent,B,development_evaluation_person_weighted,0.6857180912964949,0.6964759319584856,-0.010757840661990703,0.010757840661990703,False
0,F_Iplus,SEX,360,expanded_catchup,A,validation,0.6700810071479091,0.6827419358887521,-0.012660928740843014,0.012660928740843014,False
0,F_Iplus,SEX,360,expanded_catchup,A,development_evaluation,0.6816521735733747,0.6866675554871079,-0.005015381913733186,0.005015381913733186,False
0,F_Iplus,SEX,360,expanded_catchup,A,validation_person_weighted,0.6692930344685564,0.684696530313152,-0.01540349584459566,0.01540349584459566,False
0,F_Iplus,SEX,360,expanded_catchup,A,development_evaluation_person_weighted,0.6840286883656909,0.6836243455917588,0.00040434277393208706,-0.00040434277393208706,False
0,F_Iplus,SEX,360,expanded_catchup,B,validation,0.6700810071479091,0.6804183195149043,-0.0103373123669952,0.0103373123669952,False
0,F_Iplus,SEX,360,expanded_catchup,B,development_evaluation,0.6816521735733747,0.693786446635294,-0.012134273061919276,0.012134273061919276,False
0,F_Iplus,SEX,360,expanded_catchup,B,validation_person_weighted,0.6692930344685564,0.6853790741633446,-0.01608603969478828,0.01608603969478828,False
0,F_Iplus,SEX,360,expanded_catchup,B,development_evaluation_person_weighted,0.6840286883656909,0.6964759319584856,-0.012447243592794699,0.012447243592794699,False
0,F_Iplus,RAC1P,120,standard_independent,A,validation,1.2589149226716776,1.2625047137776826,-0.0035897911060049914,0.0035897911060049914,False
0,F_Iplus,RAC1P,120,standard_independent,A,development_evaluation,1.2676504644270066,1.2756297184742662,-0.007979254047259632,0.007979254047259632,False
0,F_Iplus,RAC1P,120,standard_independent,A,validation_person_weighted,1.2648070269647638,1.2726356867289825,-0.00782865976421876,0.00782865976421876,False
0,F_Iplus,RAC1P,120,standard_independent,A,development_evaluation_person_weighted,1.2396965891247196,1.246461529094944,-0.006764939970224315,0.006764939970224315,False
0,F_Iplus,RAC1P,120,standard_independent,B,validation,1.2589149226716776,1.2613796859751933,-0.002464763303515749,0.002464763303515749,False
0,F_Iplus,RAC1P,120,standard_independent,B,development_evaluation,1.2676504644270066,1.2636938443963812,0.003956620030625357,-0.003956620030625357,False
0,F_Iplus,RAC1P,120,standard_independent,B,validation_person_weighted,1.2648070269647638,1.265949058734316,-0.0011420317695522986,0.0011420317695522986,False
0,F_Iplus,RAC1P,120,standard_independent,B,development_evaluation_person_weighted,1.2396965891247196,1.2359285572052325,0.003768031919487047,-0.003768031919487047,False
0,F_Iplus,RAC1P,120,expanded_independent,A,validation,1.2589149226716776,1.2625047137776826,-0.0035897911060049914,0.0035897911060049914,False
0,F_Iplus,RAC1P,120,expanded_independent,A,development_evaluation,1.2676504644270066,1.2756297184742662,-0.007979254047259632,0.007979254047259632,False
0,F_Iplus,RAC1P,120,expanded_independent,A,validation_person_weighted,1.2648070269647638,1.2726356867289825,-0.00782865976421876,0.00782865976421876,False
0,F_Iplus,RAC1P,120,expanded_independent,A,development_evaluation_person_weighted,1.2396965891247196,1.246461529094944,-0.006764939970224315,0.006764939970224315,False
0,F_Iplus,RAC1P,120,expanded_independent,B,validation,1.2589149226716776,1.2613796859751933,-0.002464763303515749,0.002464763303515749,False
0,F_Iplus,RAC1P,120,expanded_independent,B,development_evaluation,1.2676504644270066,1.2636938443963812,0.003956620030625357,-0.003956620030625357,False
0,F_Iplus,RAC1P,120,expanded_independent,B,validation_person_weighted,1.2648070269647638,1.265949058734316,-0.0011420317695522986,0.0011420317695522986,False
0,F_Iplus,RAC1P,120,expanded_independent,B,development_evaluation_person_weighted,1.2396965891247196,1.2359285572052325,0.003768031919487047,-0.003768031919487047,False
0,F_Iplus,RAC1P,120,expanded_catchup,A,validation,1.2491891771714692,1.2584926633531588,-0.009303486181689635,0.009303486181689635,False
0,F_Iplus,RAC1P,120,expanded_catchup,A,development_evaluation,1.2494709337243408,1.275068901013951,-0.02559796728961028,0.02559796728961028,False
0,F_Iplus,RAC1P,120,expanded_catchup,A,validation_person_weighted,1.264428284605441,1.271382995422954,-0.006954710817512977,0.006954710817512977,False
0,F_Iplus,RAC1P,120,expanded_catchup,A,development_evaluation_person_weighted,1.2177114478666855,1.244452877142552,-0.026741429275866535,0.026741429275866535,False
0,F_Iplus,RAC1P,120,expanded_catchup,B,validation,1.2491891771714692,1.2609679850337046,-0.011778807862235396,0.011778807862235396,False
0,F_Iplus,RAC1P,120,expanded_catchup,B,development_evaluation,1.2494709337243408,1.2641762330389559,-0.014705299314615061,0.014705299314615061,False
0,F_Iplus,RAC1P,120,expanded_catchup,B,validation_person_weighted,1.264428284605441,1.2630619239674492,0.0013663606379918924,-0.0013663606379918924,False
0,F_Iplus,RAC1P,120,expanded_catchup,B,development_evaluation_person_weighted,1.2177114478666855,1.2309116797411899,-0.013200231874504365,0.013200231874504365,False
0,F_Iplus,RAC1P,360,standard_independent,A,validation,1.2589149226716776,1.2625047137776826,-0.0035897911060049914,0.0035897911060049914,False
0,F_Iplus,RAC1P,360,standard_independent,A,development_evaluation,1.2676504644270066,1.2756297184742662,-0.007979254047259632,0.007979254047259632,False
0,F_Iplus,RAC1P,360,standard_independent,A,validation_person_weighted,1.2648070269647638,1.2726356867289825,-0.00782865976421876,0.00782865976421876,False
0,F_Iplus,RAC1P,360,standard_independent,A,development_evaluation_person_weighted,1.2396965891247196,1.246461529094944,-0.006764939970224315,0.006764939970224315,False
0,F_Iplus,RAC1P,360,standard_independent,B,validation,1.2589149226716776,1.2613796859751933,-0.002464763303515749,0.002464763303515749,False
0,F_Iplus,RAC1P,360,standard_independent,B,development_evaluation,1.2676504644270066,1.2636938443963812,0.003956620030625357,-0.003956620030625357,False
0,F_Iplus,RAC1P,360,standard_independent,B,validation_person_weighted,1.2648070269647638,1.265949058734316,-0.0011420317695522986,0.0011420317695522986,False
0,F_Iplus,RAC1P,360,standard_independent,B,development_evaluation_person_weighted,1.2396965891247196,1.2359285572052325,0.003768031919487047,-0.003768031919487047,False
0,F_Iplus,RAC1P,360,expanded_independent,A,validation,1.2589149226716776,1.2625047137776826,-0.0035897911060049914,0.0035897911060049914,False
0,F_Iplus,RAC1P,360,expanded_independent,A,development_evaluation,1.2676504644270066,1.2756297184742662,-0.007979254047259632,0.007979254047259632,False
0,F_Iplus,RAC1P,360,expanded_independent,A,validation_person_weighted,1.2648070269647638,1.2726356867289825,-0.00782865976421876,0.00782865976421876,False
0,F_Iplus,RAC1P,360,expanded_independent,A,development_evaluation_person_weighted,1.2396965891247196,1.246461529094944,-0.006764939970224315,0.006764939970224315,False
0,F_Iplus,RAC1P,360,expanded_independent,B,validation,1.2589149226716776,1.2613796859751933,-0.002464763303515749,0.002464763303515749,False
0,F_Iplus,RAC1P,360,expanded_independent,B,development_evaluation,1.2676504644270066,1.2636938443963812,0.003956620030625357,-0.003956620030625357,False
0,F_Iplus,RAC1P,360,expanded_independent,B,validation_person_weighted,1.2648070269647638,1.265949058734316,-0.0011420317695522986,0.0011420317695522986,False
0,F_Iplus,RAC1P,360,expanded_independent,B,development_evaluation_person_weighted,1.2396965891247196,1.2359285572052325,0.003768031919487047,-0.003768031919487047,False
0,F_Iplus,RAC1P,360,expanded_catchup,A,validation,1.2491891771714692,1.2584926633531588,-0.009303486181689635,0.009303486181689635,False
0,F_Iplus,RAC1P,360,expanded_catchup,A,development_evaluation,1.2494709337243408,1.275068901013951,-0.02559796728961028,0.02559796728961028,False
0,F_Iplus,RAC1P,360,expanded_catchup,A,validation_person_weighted,1.264428284605441,1.271382995422954,-0.006954710817512977,0.006954710817512977,False
0,F_Iplus,RAC1P,360,expanded_catchup,A,development_evaluation_person_weighted,1.2177114478666855,1.244452877142552,-0.026741429275866535,0.026741429275866535,False
0,F_Iplus,RAC1P,360,expanded_catchup,B,validation,1.2491891771714692,1.2609679850337046,-0.011778807862235396,0.011778807862235396,False
0,F_Iplus,RAC1P,360,expanded_catchup,B,development_evaluation,1.2494709337243408,1.2641762330389559,-0.014705299314615061,0.014705299314615061,False
0,F_Iplus,RAC1P,360,expanded_catchup,B,validation_person_weighted,1.264428284605441,1.2630619239674492,0.0013663606379918924,-0.0013663606379918924,False
0,F_Iplus,RAC1P,360,expanded_catchup,B,development_evaluation_person_weighted,1.2177114478666855,1.2309116797411899,-0.013200231874504365,0.013200231874504365,False
0,F_J,SEX,120,standard_independent,A,validation,0.6798974571686485,0.6811323650517053,-0.0012349078830568017,0.0012349078830568017,False
0,F_J,SEX,120,standard_independent,A,development_evaluation,0.687606711258814,0.6879056971078485,-0.00029898584903453873,0.00029898584903453873,False
0,F_J,SEX,120,standard_independent,A,validation_person_weighted,0.677310657545189,0.679468517063415,-0.002157859518226002,0.002157859518226002,False
0,F_J,SEX,120,standard_independent,A,development_evaluation_person_weighted,0.685973750527208,0.6866581290263435,-0.0006843784991354962,0.0006843784991354962,False
0,F_J,SEX,120,standard_independent,B,validation,0.6798974571686485,0.6844611695516815,-0.004563712383032992,0.004563712383032992,False
