historical_release,role,target,report_audit_budget,actual_audit_budget,original_scope,split,causal_replacement,respects_new_individual_policy,n_seeds,n_defined,complete,mean,sample_sd,observed_mean,observed_sample_sd,n_present,present_scores_defined,partial_seed_summary
S_bank,transfer,income_binary,,,primary,development_evaluation,False,not established,3,3,True,0.30797238184742526,0.004673984981434373,0.30797238184742526,0.004673984981434373,3,True,False
S_bank,transfer,income_binary,,,primary,validation_person_weighted,False,not established,3,3,True,0.31100141242962914,0.013437355885838895,0.31100141242962914,0.013437355885838895,3,True,False
S_bank,transfer,income_binary,,,primary,development_evaluation_person_weighted,False,not established,3,3,True,0.3219433170452407,0.004059311889228284,0.3219433170452407,0.004059311889228284,3,True,False
S_bank,transfer,civilian_at_work,,,primary,validation,False,not established,3,3,True,0.33600435883774454,0.010008813387963167,0.33600435883774454,0.010008813387963167,3,True,False
S_bank,transfer,civilian_at_work,,,primary,development_evaluation,False,not established,3,3,True,0.32611512414581084,0.007231099551433157,0.32611512414581084,0.007231099551433157,3,True,False
S_bank,transfer,civilian_at_work,,,primary,validation_person_weighted,False,not established,3,3,True,0.32694357021877113,0.006916264171832765,0.32694357021877113,0.006916264171832765,3,True,False
S_bank,transfer,civilian_at_work,,,primary,development_evaluation_person_weighted,False,not established,3,3,True,0.30799088241724737,0.008262805169566229,0.30799088241724737,0.008262805169566229,3,True,False
S_bank,transfer,public_coverage,,,primary,validation,False,not established,3,3,True,0.493781868649625,0.012783657381514775,0.493781868649625,0.012783657381514775,3,True,False
S_bank,transfer,public_coverage,,,primary,development_evaluation,False,not established,3,3,True,0.5056591233289852,0.011926864749362873,0.5056591233289852,0.011926864749362873,3,True,False
S_bank,transfer,public_coverage,,,primary,validation_person_weighted,False,not established,3,3,True,0.5048802939079597,0.011506822486163758,0.5048802939079597,0.011506822486163758,3,True,False
S_bank,transfer,public_coverage,,,primary,development_evaluation_person_weighted,False,not established,3,3,True,0.5118661378003525,0.012991791075505339,0.5118661378003525,0.012991791075505339,3,True,False
S_bank,audit,SEX,120,120,primary,validation,False,not established,3,3,True,0.6820689242010421,0.00041895297830781247,0.6820689242010421,0.00041895297830781247,3,True,False
S_bank,audit,SEX,120,120,primary,development_evaluation,False,not established,3,3,True,0.6821415010510571,0.005274261812316739,0.6821415010510571,0.005274261812316739,3,True,False
S_bank,audit,SEX,120,120,primary,validation_person_weighted,False,not established,3,3,True,0.6813725678475246,0.0016254751345406674,0.6813725678475246,0.0016254751345406674,3,True,False
S_bank,audit,SEX,120,120,primary,development_evaluation_person_weighted,False,not established,3,3,True,0.6817574179100836,0.004049433357149929,0.6817574179100836,0.004049433357149929,3,True,False
S_bank,audit,SEX,120,120,pooled,validation,False,not established,3,3,True,0.6820689242010421,0.00041895297830781247,0.6820689242010421,0.00041895297830781247,3,True,False
S_bank,audit,SEX,120,120,pooled,development_evaluation,False,not established,3,3,True,0.6821415010510571,0.005274261812316739,0.6821415010510571,0.005274261812316739,3,True,False
