comparison,left,right,role,view,target,audit_budget,scope,split,n_seeds,n_defined,complete,mean,sample_sd,observed_mean,observed_sample_sd,n_present,present_scores_defined,partial_seed_summary,signed_gain_difference_mean,signed_gain_difference_observed_mean
J_minus_I,P_J,P_I,audit,B,income_binary,120,expanded_independent,validation_person_weighted,3,3,True,0.00034128173522041116,0.0015819221808667302,0.00034128173522041116,0.0015819221808667302,3,True,False,-0.00034128173522041116,-0.00034128173522041116
J_minus_I,P_J,P_I,audit,B,income_binary,120,expanded_independent,development_evaluation_person_weighted,3,3,True,0.0010388534039906065,0.002355712450060888,0.0010388534039906065,0.002355712450060888,3,True,False,-0.0010388534039906065,-0.0010388534039906065
J_minus_I,P_J,P_I,audit,B,income_binary,120,expanded_catchup,validation,3,3,True,0.00046210695767131177,0.0014078945062383687,0.00046210695767131177,0.0014078945062383687,3,True,False,-0.00046210695767131177,-0.00046210695767131177
J_minus_I,P_J,P_I,audit,B,income_binary,120,expanded_catchup,development_evaluation,3,3,True,-0.00021998636650745937,0.0034610977411264733,-0.00021998636650745937,0.0034610977411264733,3,True,False,0.00021998636650745937,0.00021998636650745937
J_minus_I,P_J,P_I,audit,B,income_binary,120,expanded_catchup,validation_person_weighted,3,3,True,0.00041858673946622754,0.0014977272512912347,0.00041858673946622754,0.0014977272512912347,3,True,False,-0.00041858673946622754,-0.00041858673946622754
J_minus_I,P_J,P_I,audit,B,income_binary,120,expanded_catchup,development_evaluation_person_weighted,3,3,True,0.00016415789384040721,0.0034837793531435593,0.00016415789384040721,0.0034837793531435593,3,True,False,-0.00016415789384040721,-0.00016415789384040721
J_minus_I,P_J,P_I,audit,B,income_binary,360,standard_independent,validation,3,3,True,0.00045626969009663715,0.0015544456005897223,0.00045626969009663715,0.0015544456005897223,3,True,False,-0.00045626969009663715,-0.00045626969009663715
J_minus_I,P_J,P_I,audit,B,income_binary,360,standard_independent,development_evaluation,3,3,True,0.000975585578889863,0.0020671997876197485,0.000975585578889863,0.0020671997876197485,3,True,False,-0.000975585578889863,-0.000975585578889863
J_minus_I,P_J,P_I,audit,B,income_binary,360,standard_independent,validation_person_weighted,3,3,True,0.00019216550743676267,0.0013291759121529922,0.00019216550743676267,0.0013291759121529922,3,True,False,-0.00019216550743676267,-0.00019216550743676267
J_minus_I,P_J,P_I,audit,B,income_binary,360,standard_independent,development_evaluation_person_weighted,3,3,True,0.000979160782464276,0.002253119326246739,0.000979160782464276,0.002253119326246739,3,True,False,-0.000979160782464276,-0.000979160782464276
J_minus_I,P_J,P_I,audit,B,income_binary,360,expanded_independent,validation,3,3,True,0.00045626969009663715,0.0015544456005897223,0.00045626969009663715,0.0015544456005897223,3,True,False,-0.00045626969009663715,-0.00045626969009663715
J_minus_I,P_J,P_I,audit,B,income_binary,360,expanded_independent,development_evaluation,3,3,True,0.000975585578889863,0.0020671997876197485,0.000975585578889863,0.0020671997876197485,3,True,False,-0.000975585578889863,-0.000975585578889863
J_minus_I,P_J,P_I,audit,B,income_binary,360,expanded_independent,validation_person_weighted,3,3,True,0.00019216550743676267,0.0013291759121529922,0.00019216550743676267,0.0013291759121529922,3,True,False,-0.00019216550743676267,-0.00019216550743676267
J_minus_I,P_J,P_I,audit,B,income_binary,360,expanded_independent,development_evaluation_person_weighted,3,3,True,0.000979160782464276,0.002253119326246739,0.000979160782464276,0.002253119326246739,3,True,False,-0.000979160782464276,-0.000979160782464276
J_minus_I,P_J,P_I,audit,B,income_binary,360,expanded_catchup,validation,3,3,True,0.0005138782201482931,0.0014974054892729612,0.0005138782201482931,0.0014974054892729612,3,True,False,-0.0005138782201482931,-0.0005138782201482931
J_minus_I,P_J,P_I,audit,B,income_binary,360,expanded_catchup,development_evaluation,3,3,True,-0.0001642545606832894,0.0035438911155787184,-0.0001642545606832894,0.0035438911155787184,3,True,False,0.0001642545606832894,0.0001642545606832894
J_minus_I,P_J,P_I,audit,B,income_binary,360,expanded_catchup,validation_person_weighted,3,3,True,0.00026947051168257907,0.001241772938284528,0.00026947051168257907,0.001241772938284528,3,True,False,-0.00026947051168257907,-0.00026947051168257907
J_minus_I,P_J,P_I,audit,B,income_binary,360,expanded_catchup,development_evaluation_person_weighted,3,3,True,0.00010446527231407672,0.003392233118199502,0.00010446527231407672,0.003392233118199502,3,True,False,-0.00010446527231407672,-0.00010446527231407672
J_minus_I,P_J,P_I,audit,B,civilian_at_work,120,standard_independent,validation,3,3,True,-0.0043446619454349245,0.007609699390403962,-0.0043446619454349245,0.007609699390403962,3,True,False,0.0043446619454349245,0.0043446619454349245
J_minus_I,P_J,P_I,audit,B,civilian_at_work,120,standard_independent,development_evaluation,3,3,True,0.005061262643756281,0.009764042945161965,0.005061262643756281,0.009764042945161965,3,True,False,-0.005061262643756281,-0.005061262643756281
J_minus_I,P_J,P_I,audit,B,civilian_at_work,120,standard_independent,validation_person_weighted,3,3,True,-0.004126023969317753,0.011322769803328291,-0.004126023969317753,0.011322769803328291,3,True,False,0.004126023969317753,0.004126023969317753
J_minus_I,P_J,P_I,audit,B,civilian_at_work,120,standard_independent,development_evaluation_person_weighted,3,3,True,-0.0014897998960959151,0.012184796404415518,-0.0014897998960959151,0.012184796404415518,3,True,False,0.0014897998960959151,0.0014897998960959151
J_minus_I,P_J,P_I,audit,B,civilian_at_work,120,expanded_independent,validation,3,3,True,-0.0043446619454349245,0.007609699390403962,-0.0043446619454349245,0.007609699390403962,3,True,False,0.0043446619454349245,0.0043446619454349245
J_minus_I,P_J,P_I,audit,B,civilian_at_work,120,expanded_independent,development_evaluation,3,3,True,0.005061262643756281,0.009764042945161965,0.005061262643756281,0.009764042945161965,3,True,False,-0.005061262643756281,-0.005061262643756281
J_minus_I,P_J,P_I,audit,B,civilian_at_work,120,expanded_independent,validation_person_weighted,3,3,True,-0.004126023969317753,0.011322769803328291,-0.004126023969317753,0.011322769803328291,3,True,False,0.004126023969317753,0.004126023969317753
J_minus_I,P_J,P_I,audit,B,civilian_at_work,120,expanded_independent,development_evaluation_person_weighted,3,3,True,-0.0014897998960959151,0.012184796404415518,-0.0014897998960959151,0.012184796404415518,3,True,False,0.0014897998960959151,0.0014897998960959151
J_minus_I,P_J,P_I,audit,B,civilian_at_work,120,expanded_catchup,validation,3,3,True,-0.004514614139004891,0.0073429096409904455,-0.004514614139004891,0.0073429096409904455,3,True,False,0.004514614139004891,0.004514614139004891
J_minus_I,P_J,P_I,audit,B,civilian_at_work,120,expanded_catchup,development_evaluation,3,3,True,0.004966311872866965,0.009652775943629692,0.004966311872866965,0.009652775943629692,3,True,False,-0.004966311872866965,-0.004966311872866965
J_minus_I,P_J,P_I,audit,B,civilian_at_work,120,expanded_catchup,validation_person_weighted,3,3,True,-0.004229840909694767,0.011176105286437905,-0.004229840909694767,0.011176105286437905,3,True,False,0.004229840909694767,0.004229840909694767
J_minus_I,P_J,P_I,audit,B,civilian_at_work,120,expanded_catchup,development_evaluation_person_weighted,3,3,True,-0.0016579336704647396,0.011957555125539842,-0.0016579336704647396,0.011957555125539842,3,True,False,0.0016579336704647396,0.0016579336704647396
J_minus_I,P_J,P_I,audit,B,civilian_at_work,360,standard_independent,validation,3,3,True,-0.003879160561488441,0.007575419403814731,-0.003879160561488441,0.007575419403814731,3,True,False,0.003879160561488441,0.003879160561488441
J_minus_I,P_J,P_I,audit,B,civilian_at_work,360,standard_independent,development_evaluation,3,3,True,0.006103586536259864,0.01043760278034009,0.006103586536259864,0.01043760278034009,3,True,False,-0.006103586536259864,-0.006103586536259864
J_minus_I,P_J,P_I,audit,B,civilian_at_work,360,standard_independent,validation_person_weighted,3,3,True,-0.0038213946332087043,0.011381682268856854,-0.0038213946332087043,0.011381682268856854,3,True,False,0.0038213946332087043,0.0038213946332087043
J_minus_I,P_J,P_I,audit,B,civilian_at_work,360,standard_independent,development_evaluation_person_weighted,3,3,True,-6.396536774389006e-05,0.012776363062559097,-6.396536774389006e-05,0.012776363062559097,3,True,False,6.396536774389006e-05,6.396536774389006e-05
J_minus_I,P_J,P_I,audit,B,civilian_at_work,360,expanded_independent,validation,3,3,True,-0.003879160561488441,0.007575419403814731,-0.003879160561488441,0.007575419403814731,3,True,False,0.003879160561488441,0.003879160561488441
J_minus_I,P_J,P_I,audit,B,civilian_at_work,360,expanded_independent,development_evaluation,3,3,True,0.006103586536259864,0.01043760278034009,0.006103586536259864,0.01043760278034009,3,True,False,-0.006103586536259864,-0.006103586536259864
J_minus_I,P_J,P_I,audit,B,civilian_at_work,360,expanded_independent,validation_person_weighted,3,3,True,-0.0038213946332087043,0.011381682268856854,-0.0038213946332087043,0.011381682268856854,3,True,False,0.0038213946332087043,0.0038213946332087043
J_minus_I,P_J,P_I,audit,B,civilian_at_work,360,expanded_independent,development_evaluation_person_weighted,3,3,True,-6.396536774389006e-05,0.012776363062559097,-6.396536774389006e-05,0.012776363062559097,3,True,False,6.396536774389006e-05,6.396536774389006e-05
J_minus_I,P_J,P_I,audit,B,civilian_at_work,360,expanded_catchup,validation,3,3,True,-0.004049112755058408,0.007323599884692187,-0.004049112755058408,0.007323599884692187,3,True,False,0.004049112755058408,0.004049112755058408
J_minus_I,P_J,P_I,audit,B,civilian_at_work,360,expanded_catchup,development_evaluation,3,3,True,0.006008635765370547,0.010347947088888735,0.006008635765370547,0.010347947088888735,3,True,False,-0.006008635765370547,-0.006008635765370547
J_minus_I,P_J,P_I,audit,B,civilian_at_work,360,expanded_catchup,validation_person_weighted,3,3,True,-0.0039252115735857185,0.011240008081868293,-0.0039252115735857185,0.011240008081868293,3,True,False,0.0039252115735857185,0.0039252115735857185
J_minus_I,P_J,P_I,audit,B,civilian_at_work,360,expanded_catchup,development_evaluation_person_weighted,3,3,True,-0.00023209914211271462,0.01258842750673105,-0.00023209914211271462,0.01258842750673105,3,True,False,0.00023209914211271462,0.00023209914211271462
J_minus_I,P_J,P_I,audit,B,same_residence,120,standard_independent,validation,3,3,True,0.00034692717265135303,0.0003146142516145003,0.00034692717265135303,0.0003146142516145003,3,True,False,-0.00034692717265135303,-0.00034692717265135303
J_minus_I,P_J,P_I,audit,B,same_residence,120,standard_independent,development_evaluation,3,3,True,0.00034620877738419004,4.9328241693032896e-05,0.00034620877738419004,4.9328241693032896e-05,3,True,False,-0.00034620877738419004,-0.00034620877738419004
J_minus_I,P_J,P_I,audit,B,same_residence,120,standard_independent,validation_person_weighted,3,3,True,0.0003911599698175709,0.0007983598515710437,0.0003911599698175709,0.0007983598515710437,3,True,False,-0.0003911599698175709,-0.0003911599698175709
J_minus_I,P_J,P_I,audit,B,same_residence,120,standard_independent,development_evaluation_person_weighted,3,3,True,0.0004571271026025947,0.00018936423790450428,0.0004571271026025947,0.00018936423790450428,3,True,False,-0.0004571271026025947,-0.0004571271026025947
J_minus_I,P_J,P_I,audit,B,same_residence,120,expanded_independent,validation,3,3,True,0.00034692717265135303,0.0003146142516145003,0.00034692717265135303,0.0003146142516145003,3,True,False,-0.00034692717265135303,-0.00034692717265135303
J_minus_I,P_J,P_I,audit,B,same_residence,120,expanded_independent,development_evaluation,3,3,True,0.00034620877738419004,4.9328241693032896e-05,0.00034620877738419004,4.9328241693032896e-05,3,True,False,-0.00034620877738419004,-0.00034620877738419004
J_minus_I,P_J,P_I,audit,B,same_residence,120,expanded_independent,validation_person_weighted,3,3,True,0.0003911599698175709,0.0007983598515710437,0.0003911599698175709,0.0007983598515710437,3,True,False,-0.0003911599698175709,-0.0003911599698175709
J_minus_I,P_J,P_I,audit,B,same_residence,120,expanded_independent,development_evaluation_person_weighted,3,3,True,0.0004571271026025947,0.00018936423790450428,0.0004571271026025947,0.00018936423790450428,3,True,False,-0.0004571271026025947,-0.0004571271026025947
J_minus_I,P_J,P_I,audit,B,same_residence,120,expanded_catchup,validation,3,3,True,0.00034692717265135303,0.0003146142516145003,0.00034692717265135303,0.0003146142516145003,3,True,False,-0.00034692717265135303,-0.00034692717265135303
J_minus_I,P_J,P_I,audit,B,same_residence,120,expanded_catchup,development_evaluation,3,3,True,0.00034620877738419004,4.9328241693032896e-05,0.00034620877738419004,4.9328241693032896e-05,3,True,False,-0.00034620877738419004,-0.00034620877738419004
J_minus_I,P_J,P_I,audit,B,same_residence,120,expanded_catchup,validation_person_weighted,3,3,True,0.0003911599698175709,0.0007983598515710437,0.0003911599698175709,0.0007983598515710437,3,True,False,-0.0003911599698175709,-0.0003911599698175709
J_minus_I,P_J,P_I,audit,B,same_residence,120,expanded_catchup,development_evaluation_person_weighted,3,3,True,0.0004571271026025947,0.00018936423790450428,0.0004571271026025947,0.00018936423790450428,3,True,False,-0.0004571271026025947,-0.0004571271026025947
J_minus_I,P_J,P_I,audit,B,same_residence,360,standard_independent,validation,3,3,True,0.0003400224544379826,0.00032508681908579136,0.0003400224544379826,0.00032508681908579136,3,True,False,-0.0003400224544379826,-0.0003400224544379826
J_minus_I,P_J,P_I,audit,B,same_residence,360,standard_independent,development_evaluation,3,3,True,0.0004237818832738549,0.00011351059885194854,0.0004237818832738549,0.00011351059885194854,3,True,False,-0.0004237818832738549,-0.0004237818832738549
J_minus_I,P_J,P_I,audit,B,same_residence,360,standard_independent,validation_person_weighted,3,3,True,0.00041987258000930616,0.0007582688892667786,0.00041987258000930616,0.0007582688892667786,3,True,False,-0.00041987258000930616,-0.00041987258000930616
J_minus_I,P_J,P_I,audit,B,same_residence,360,standard_independent,development_evaluation_person_weighted,3,3,True,0.000555123159298195,1.9776321519418597e-05,0.000555123159298195,1.9776321519418597e-05,3,True,False,-0.000555123159298195,-0.000555123159298195
J_minus_I,P_J,P_I,audit,B,same_residence,360,expanded_independent,validation,3,3,True,0.0003400224544379826,0.00032508681908579136,0.0003400224544379826,0.00032508681908579136,3,True,False,-0.0003400224544379826,-0.0003400224544379826
J_minus_I,P_J,P_I,audit,B,same_residence,360,expanded_independent,development_evaluation,3,3,True,0.0004237818832738549,0.00011351059885194854,0.0004237818832738549,0.00011351059885194854,3,True,False,-0.0004237818832738549,-0.0004237818832738549
J_minus_I,P_J,P_I,audit,B,same_residence,360,expanded_independent,validation_person_weighted,3,3,True,0.00041987258000930616,0.0007582688892667786,0.00041987258000930616,0.0007582688892667786,3,True,False,-0.00041987258000930616,-0.00041987258000930616
J_minus_I,P_J,P_I,audit,B,same_residence,360,expanded_independent,development_evaluation_person_weighted,3,3,True,0.000555123159298195,1.9776321519418597e-05,0.000555123159298195,1.9776321519418597e-05,3,True,False,-0.000555123159298195,-0.000555123159298195
J_minus_I,P_J,P_I,audit,B,same_residence,360,expanded_catchup,validation,3,3,True,0.0003400224544379826,0.00032508681908579136,0.0003400224544379826,0.00032508681908579136,3,True,False,-0.0003400224544379826,-0.0003400224544379826
J_minus_I,P_J,P_I,audit,B,same_residence,360,expanded_catchup,development_evaluation,3,3,True,0.0004237818832738549,0.00011351059885194854,0.0004237818832738549,0.00011351059885194854,3,True,False,-0.0004237818832738549,-0.0004237818832738549
J_minus_I,P_J,P_I,audit,B,same_residence,360,expanded_catchup,validation_person_weighted,3,3,True,0.00041987258000930616,0.0007582688892667786,0.00041987258000930616,0.0007582688892667786,3,True,False,-0.00041987258000930616,-0.00041987258000930616
J_minus_I,P_J,P_I,audit,B,same_residence,360,expanded_catchup,development_evaluation_person_weighted,3,3,True,0.000555123159298195,1.9776321519418597e-05,0.000555123159298195,1.9776321519418597e-05,3,True,False,-0.000555123159298195,-0.000555123159298195
J_minus_I,P_J,P_I,audit,B,SEX,120,standard_independent,validation,3,3,True,-7.587741664231522e-05,0.00026851569020463237,-7.587741664231522e-05,0.00026851569020463237,3,True,False,7.587741664231522e-05,7.587741664231522e-05
J_minus_I,P_J,P_I,audit,B,SEX,120,standard_independent,development_evaluation,3,3,True,-0.00033427012139497503,0.000554576339728969,-0.00033427012139497503,0.000554576339728969,3,True,False,0.00033427012139497503,0.00033427012139497503
J_minus_I,P_J,P_I,audit,B,SEX,120,standard_independent,validation_person_weighted,3,3,True,-0.0002361998683145794,0.00045214363897631274,-0.0002361998683145794,0.00045214363897631274,3,True,False,0.0002361998683145794,0.0002361998683145794
J_minus_I,P_J,P_I,audit,B,SEX,120,standard_independent,development_evaluation_person_weighted,3,3,True,-0.00026717574554661433,0.0005615383061944206,-0.00026717574554661433,0.0005615383061944206,3,True,False,0.00026717574554661433,0.00026717574554661433
J_minus_I,P_J,P_I,audit,B,SEX,120,expanded_independent,validation,3,3,True,-7.587741664231522e-05,0.00026851569020463237,-7.587741664231522e-05,0.00026851569020463237,3,True,False,7.587741664231522e-05,7.587741664231522e-05
J_minus_I,P_J,P_I,audit,B,SEX,120,expanded_independent,development_evaluation,3,3,True,-0.00033427012139497503,0.000554576339728969,-0.00033427012139497503,0.000554576339728969,3,True,False,0.00033427012139497503,0.00033427012139497503
J_minus_I,P_J,P_I,audit,B,SEX,120,expanded_independent,validation_person_weighted,3,3,True,-0.0002361998683145794,0.00045214363897631274,-0.0002361998683145794,0.00045214363897631274,3,True,False,0.0002361998683145794,0.0002361998683145794
J_minus_I,P_J,P_I,audit,B,SEX,120,expanded_independent,development_evaluation_person_weighted,3,3,True,-0.00026717574554661433,0.0005615383061944206,-0.00026717574554661433,0.0005615383061944206,3,True,False,0.00026717574554661433,0.00026717574554661433
J_minus_I,P_J,P_I,audit,B,SEX,120,expanded_catchup,validation,3,3,True,8.358221527819214e-05,0.00014160885771207014,8.358221527819214e-05,0.00014160885771207014,3,True,False,-8.358221527819214e-05,-8.358221527819214e-05
J_minus_I,P_J,P_I,audit,B,SEX,120,expanded_catchup,development_evaluation,3,3,True,2.8317852196961073e-05,0.0010334541211337246,2.8317852196961073e-05,0.0010334541211337246,3,True,False,-2.8317852196961073e-05,-2.8317852196961073e-05
J_minus_I,P_J,P_I,audit,B,SEX,120,expanded_catchup,validation_person_weighted,3,3,True,9.115599122773894e-05,0.00011256954673434081,9.115599122773894e-05,0.00011256954673434081,3,True,False,-9.115599122773894e-05,-9.115599122773894e-05
J_minus_I,P_J,P_I,audit,B,SEX,120,expanded_catchup,development_evaluation_person_weighted,3,3,True,-0.00023397939973165047,0.0006923141908454973,-0.00023397939973165047,0.0006923141908454973,3,True,False,0.00023397939973165047,0.00023397939973165047
J_minus_I,P_J,P_I,audit,B,SEX,360,standard_independent,validation,3,3,True,-6.358899644176574e-06,0.00032147322474703404,-6.358899644176574e-06,0.00032147322474703404,3,True,False,6.358899644176574e-06,6.358899644176574e-06
J_minus_I,P_J,P_I,audit,B,SEX,360,standard_independent,development_evaluation,3,3,True,-0.0003265639140242656,0.00041930716855365617,-0.0003265639140242656,0.00041930716855365617,3,True,False,0.0003265639140242656,0.0003265639140242656
J_minus_I,P_J,P_I,audit,B,SEX,360,standard_independent,validation_person_weighted,3,3,True,-0.00011243077836139055,0.0005632168406437969,-0.00011243077836139055,0.0005632168406437969,3,True,False,0.00011243077836139055,0.00011243077836139055
J_minus_I,P_J,P_I,audit,B,SEX,360,standard_independent,development_evaluation_person_weighted,3,3,True,-0.0003190962404328775,0.0004881925195113454,-0.0003190962404328775,0.0004881925195113454,3,True,False,0.0003190962404328775,0.0003190962404328775
J_minus_I,P_J,P_I,audit,B,SEX,360,expanded_independent,validation,3,3,True,-6.358899644176574e-06,0.00032147322474703404,-6.358899644176574e-06,0.00032147322474703404,3,True,False,6.358899644176574e-06,6.358899644176574e-06
J_minus_I,P_J,P_I,audit,B,SEX,360,expanded_independent,development_evaluation,3,3,True,-0.0003265639140242656,0.00041930716855365617,-0.0003265639140242656,0.00041930716855365617,3,True,False,0.0003265639140242656,0.0003265639140242656
J_minus_I,P_J,P_I,audit,B,SEX,360,expanded_independent,validation_person_weighted,3,3,True,-0.00011243077836139055,0.0005632168406437969,-0.00011243077836139055,0.0005632168406437969,3,True,False,0.00011243077836139055,0.00011243077836139055
J_minus_I,P_J,P_I,audit,B,SEX,360,expanded_independent,development_evaluation_person_weighted,3,3,True,-0.0003190962404328775,0.0004881925195113454,-0.0003190962404328775,0.0004881925195113454,3,True,False,0.0003190962404328775,0.0003190962404328775
J_minus_I,P_J,P_I,audit,B,SEX,360,expanded_catchup,validation,3,3,True,0.00012270440294078386,0.00018254124144515362,0.00012270440294078386,0.00018254124144515362,3,True,False,-0.00012270440294078386,-0.00012270440294078386
J_minus_I,P_J,P_I,audit,B,SEX,360,expanded_catchup,development_evaluation,3,3,True,0.00012316557445165208,0.0009290775562283724,0.00012316557445165208,0.0009290775562283724,3,True,False,-0.00012316557445165208,-0.00012316557445165208
J_minus_I,P_J,P_I,audit,B,SEX,360,expanded_catchup,validation_person_weighted,3,3,True,0.00012609669238520618,0.0002135001100935078,0.00012609669238520618,0.0002135001100935078,3,True,False,-0.00012609669238520618,-0.00012609669238520618
J_minus_I,P_J,P_I,audit,B,SEX,360,expanded_catchup,development_evaluation_person_weighted,3,3,True,-0.00011320625113238798,0.0005319874636996601,-0.00011320625113238798,0.0005319874636996601,3,True,False,0.00011320625113238798,0.00011320625113238798
J_minus_I,P_J,P_I,audit,B,RAC1P,120,standard_independent,validation,3,3,True,0.0008549721508529876,0.0013596110844175497,0.0008549721508529876,0.0013596110844175497,3,True,False,-0.0008549721508529876,-0.0008549721508529876
J_minus_I,P_J,P_I,audit,B,RAC1P,120,standard_independent,development_evaluation,3,3,True,0.0010088320720542665,0.001368110249650537,0.0010088320720542665,0.001368110249650537,3,True,False,-0.0010088320720542665,-0.0010088320720542665
J_minus_I,P_J,P_I,audit,B,RAC1P,120,standard_independent,validation_person_weighted,3,3,True,0.0010227907342779858,0.0017935231040538814,0.0010227907342779858,0.0017935231040538814,3,True,False,-0.0010227907342779858,-0.0010227907342779858
J_minus_I,P_J,P_I,audit,B,RAC1P,120,standard_independent,development_evaluation_person_weighted,3,3,True,0.0013230096612544262,0.0015563031714871986,0.0013230096612544262,0.0015563031714871986,3,True,False,-0.0013230096612544262,-0.0013230096612544262
J_minus_I,P_J,P_I,audit,B,RAC1P,120,expanded_independent,validation,3,3,True,0.0008549721508529876,0.0013596110844175497,0.0008549721508529876,0.0013596110844175497,3,True,False,-0.0008549721508529876,-0.0008549721508529876
J_minus_I,P_J,P_I,audit,B,RAC1P,120,expanded_independent,development_evaluation,3,3,True,0.0010088320720542665,0.001368110249650537,0.0010088320720542665,0.001368110249650537,3,True,False,-0.0010088320720542665,-0.0010088320720542665
J_minus_I,P_J,P_I,audit,B,RAC1P,120,expanded_independent,validation_person_weighted,3,3,True,0.0010227907342779858,0.0017935231040538814,0.0010227907342779858,0.0017935231040538814,3,True,False,-0.0010227907342779858,-0.0010227907342779858
J_minus_I,P_J,P_I,audit,B,RAC1P,120,expanded_independent,development_evaluation_person_weighted,3,3,True,0.0013230096612544262,0.0015563031714871986,0.0013230096612544262,0.0015563031714871986,3,True,False,-0.0013230096612544262,-0.0013230096612544262
J_minus_I,P_J,P_I,audit,B,RAC1P,120,expanded_catchup,validation,3,3,True,0.0010784217632096766,0.0007003295980542782,0.0010784217632096766,0.0007003295980542782,3,True,False,-0.0010784217632096766,-0.0010784217632096766
J_minus_I,P_J,P_I,audit,B,RAC1P,120,expanded_catchup,development_evaluation,3,3,True,0.0011553074867924895,0.000400575462977618,0.0011553074867924895,0.000400575462977618,3,True,False,-0.0011553074867924895,-0.0011553074867924895
J_minus_I,P_J,P_I,audit,B,RAC1P,120,expanded_catchup,validation_person_weighted,3,3,True,0.0010789987468110922,0.0008609133904372599,0.0010789987468110922,0.0008609133904372599,3,True,False,-0.0010789987468110922,-0.0010789987468110922
J_minus_I,P_J,P_I,audit,B,RAC1P,120,expanded_catchup,development_evaluation_person_weighted,3,3,True,0.001126759162987027,0.0005482022662764939,0.001126759162987027,0.0005482022662764939,3,True,False,-0.001126759162987027,-0.001126759162987027
J_minus_I,P_J,P_I,audit,B,RAC1P,360,standard_independent,validation,3,3,True,0.0007562292601082099,0.0012268888101318505,0.0007562292601082099,0.0012268888101318505,3,True,False,-0.0007562292601082099,-0.0007562292601082099
J_minus_I,P_J,P_I,audit,B,RAC1P,360,standard_independent,development_evaluation,3,3,True,0.0010172501107568916,0.0013778775142133058,0.0010172501107568916,0.0013778775142133058,3,True,False,-0.0010172501107568916,-0.0010172501107568916
J_minus_I,P_J,P_I,audit,B,RAC1P,360,standard_independent,validation_person_weighted,3,3,True,0.0010010519606282002,0.001763809129606781,0.0010010519606282002,0.001763809129606781,3,True,False,-0.0010010519606282002,-0.0010010519606282002
J_minus_I,P_J,P_I,audit,B,RAC1P,360,standard_independent,development_evaluation_person_weighted,3,3,True,0.0013557618898933181,0.001595072567654693,0.0013557618898933181,0.001595072567654693,3,True,False,-0.0013557618898933181,-0.0013557618898933181
J_minus_I,P_J,P_I,audit,B,RAC1P,360,expanded_independent,validation,3,3,True,0.0007562292601082099,0.0012268888101318505,0.0007562292601082099,0.0012268888101318505,3,True,False,-0.0007562292601082099,-0.0007562292601082099
J_minus_I,P_J,P_I,audit,B,RAC1P,360,expanded_independent,development_evaluation,3,3,True,0.0010172501107568916,0.0013778775142133058,0.0010172501107568916,0.0013778775142133058,3,True,False,-0.0010172501107568916,-0.0010172501107568916
J_minus_I,P_J,P_I,audit,B,RAC1P,360,expanded_independent,validation_person_weighted,3,3,True,0.0010010519606282002,0.001763809129606781,0.0010010519606282002,0.001763809129606781,3,True,False,-0.0010010519606282002,-0.0010010519606282002
J_minus_I,P_J,P_I,audit,B,RAC1P,360,expanded_independent,development_evaluation_person_weighted,3,3,True,0.0013557618898933181,0.001595072567654693,0.0013557618898933181,0.001595072567654693,3,True,False,-0.0013557618898933181,-0.0013557618898933181
J_minus_I,P_J,P_I,audit,B,RAC1P,360,expanded_catchup,validation,3,3,True,0.0010784217632096766,0.0007003295980542782,0.0010784217632096766,0.0007003295980542782,3,True,False,-0.0010784217632096766,-0.0010784217632096766
J_minus_I,P_J,P_I,audit,B,RAC1P,360,expanded_catchup,development_evaluation,3,3,True,0.0011553074867924895,0.000400575462977618,0.0011553074867924895,0.000400575462977618,3,True,False,-0.0011553074867924895,-0.0011553074867924895
J_minus_I,P_J,P_I,audit,B,RAC1P,360,expanded_catchup,validation_person_weighted,3,3,True,0.0010789987468110922,0.0008609133904372599,0.0010789987468110922,0.0008609133904372599,3,True,False,-0.0010789987468110922,-0.0010789987468110922
J_minus_I,P_J,P_I,audit,B,RAC1P,360,expanded_catchup,development_evaluation_person_weighted,3,3,True,0.001126759162987027,0.0005482022662764939,0.001126759162987027,0.0005482022662764939,3,True,False,-0.001126759162987027,-0.001126759162987027
J_minus_I,P_J,P_I,audit,AB,SEX,120,standard_independent,validation,3,3,True,0.000614343555394988,6.064419262744962e-05,0.000614343555394988,6.064419262744962e-05,3,True,False,-0.000614343555394988,-0.000614343555394988
J_minus_I,P_J,P_I,audit,AB,SEX,120,standard_independent,development_evaluation,3,3,True,0.0010460671537610249,0.0002492864574812154,0.0010460671537610249,0.0002492864574812154,3,True,False,-0.0010460671537610249,-0.0010460671537610249
J_minus_I,P_J,P_I,audit,AB,SEX,120,standard_independent,validation_person_weighted,3,3,True,0.0003303862800862663,0.00034189847475009334,0.0003303862800862663,0.00034189847475009334,3,True,False,-0.0003303862800862663,-0.0003303862800862663
J_minus_I,P_J,P_I,audit,AB,SEX,120,standard_independent,development_evaluation_person_weighted,3,3,True,0.0009378620549321445,0.0008457750510854174,0.0009378620549321445,0.0008457750510854174,3,True,False,-0.0009378620549321445,-0.0009378620549321445
J_minus_I,P_J,P_I,audit,AB,SEX,120,expanded_independent,validation,3,3,True,0.000614343555394988,6.064419262744962e-05,0.000614343555394988,6.064419262744962e-05,3,True,False,-0.000614343555394988,-0.000614343555394988
J_minus_I,P_J,P_I,audit,AB,SEX,120,expanded_independent,development_evaluation,3,3,True,0.0010460671537610249,0.0002492864574812154,0.0010460671537610249,0.0002492864574812154,3,True,False,-0.0010460671537610249,-0.0010460671537610249
