seed,condition,view,target,audit_budget,left_scope,right_scope,split,left_minus_right,metric,left_candidate,right_candidate
0,P_Iplus,B,same_residence,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,360,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,360,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,360,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,360,expanded_catchup,expanded_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,360,expanded_catchup,expanded_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,same_residence,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,SEX,120,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_Iplus,B,SEX,120,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_Iplus,B,SEX,120,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_Iplus,B,SEX,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_Iplus,B,SEX,120,expanded_catchup,expanded_independent,validation,0.0003783718323798757,signed_gain_left_minus_right,catchup,wire__mlp_1
0,P_Iplus,B,SEX,120,expanded_catchup,expanded_independent,development_evaluation,0.0007812373015798624,signed_gain_left_minus_right,catchup,wire__mlp_1
0,P_Iplus,B,SEX,120,expanded_catchup,expanded_independent,validation_person_weighted,0.00017708228385537872,signed_gain_left_minus_right,catchup,wire__mlp_1
0,P_Iplus,B,SEX,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.00031014513253924125,signed_gain_left_minus_right,catchup,wire__mlp_1
0,P_Iplus,B,SEX,360,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_Iplus,B,SEX,360,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_Iplus,B,SEX,360,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_Iplus,B,SEX,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_Iplus,B,SEX,360,expanded_catchup,expanded_independent,validation,0.0003783718323798757,signed_gain_left_minus_right,catchup,wire__mlp_1
0,P_Iplus,B,SEX,360,expanded_catchup,expanded_independent,development_evaluation,0.0007812373015798624,signed_gain_left_minus_right,catchup,wire__mlp_1
0,P_Iplus,B,SEX,360,expanded_catchup,expanded_independent,validation_person_weighted,0.00017708228385537872,signed_gain_left_minus_right,catchup,wire__mlp_1
0,P_Iplus,B,SEX,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.00031014513253924125,signed_gain_left_minus_right,catchup,wire__mlp_1
0,P_Iplus,B,RAC1P,120,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,RAC1P,120,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,RAC1P,120,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,RAC1P,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,RAC1P,120,expanded_catchup,expanded_independent,validation,0.0018297255031898274,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_Iplus,B,RAC1P,120,expanded_catchup,expanded_independent,development_evaluation,0.0011215853398012232,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_Iplus,B,RAC1P,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0016572360312634427,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_Iplus,B,RAC1P,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0014871908477882556,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_Iplus,B,RAC1P,360,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,RAC1P,360,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,RAC1P,360,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,RAC1P,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,B,RAC1P,360,expanded_catchup,expanded_independent,validation,0.0009328816959826014,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_Iplus,B,RAC1P,360,expanded_catchup,expanded_independent,development_evaluation,0.001465189542120049,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_Iplus,B,RAC1P,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0018814390569350525,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_Iplus,B,RAC1P,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0019275260681002049,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_Iplus,AB,SEX,120,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,120,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,120,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,120,expanded_catchup,expanded_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,120,expanded_catchup,expanded_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,360,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,360,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,360,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,360,expanded_catchup,expanded_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,360,expanded_catchup,expanded_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,SEX,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_Iplus,AB,RAC1P,120,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_Iplus,AB,RAC1P,120,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_Iplus,AB,RAC1P,120,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_Iplus,AB,RAC1P,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_Iplus,AB,RAC1P,120,expanded_catchup,expanded_independent,validation,0.011594662496062114,signed_gain_left_minus_right,catchup,wire__mlp_1
0,P_Iplus,AB,RAC1P,120,expanded_catchup,expanded_independent,development_evaluation,0.009047462132932838,signed_gain_left_minus_right,catchup,wire__mlp_1
0,P_Iplus,AB,RAC1P,120,expanded_catchup,expanded_independent,validation_person_weighted,0.010235968083945446,signed_gain_left_minus_right,catchup,wire__mlp_1
0,P_Iplus,AB,RAC1P,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.010737749851224221,signed_gain_left_minus_right,catchup,wire__mlp_1
0,P_Iplus,AB,RAC1P,360,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_Iplus,AB,RAC1P,360,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_Iplus,AB,RAC1P,360,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_Iplus,AB,RAC1P,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_Iplus,AB,RAC1P,360,expanded_catchup,expanded_independent,validation,0.011594662496062114,signed_gain_left_minus_right,catchup,wire__mlp_1
0,P_Iplus,AB,RAC1P,360,expanded_catchup,expanded_independent,development_evaluation,0.009047462132932838,signed_gain_left_minus_right,catchup,wire__mlp_1
0,P_Iplus,AB,RAC1P,360,expanded_catchup,expanded_independent,validation_person_weighted,0.010235968083945446,signed_gain_left_minus_right,catchup,wire__mlp_1
0,P_Iplus,AB,RAC1P,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.010737749851224221,signed_gain_left_minus_right,catchup,wire__mlp_1
0,P_J,A,public_coverage,120,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,public_coverage,120,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,public_coverage,120,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,public_coverage,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,public_coverage,120,expanded_catchup,expanded_independent,validation,0.0008335747713525965,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_J,A,public_coverage,120,expanded_catchup,expanded_independent,development_evaluation,6.613341522188065e-05,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_J,A,public_coverage,120,expanded_catchup,expanded_independent,validation_person_weighted,8.906936245856034e-05,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_J,A,public_coverage,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,-0.0004521020195701331,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_J,A,public_coverage,360,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,public_coverage,360,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,public_coverage,360,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,public_coverage,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,public_coverage,360,expanded_catchup,expanded_independent,validation,0.0008335747713525965,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_J,A,public_coverage,360,expanded_catchup,expanded_independent,development_evaluation,6.613341522188065e-05,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_J,A,public_coverage,360,expanded_catchup,expanded_independent,validation_person_weighted,8.906936245856034e-05,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_J,A,public_coverage,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,-0.0004521020195701331,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_J,A,commute_over20,120,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,120,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,120,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,120,expanded_catchup,expanded_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,120,expanded_catchup,expanded_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,360,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,360,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,360,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,360,expanded_catchup,expanded_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,360,expanded_catchup,expanded_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,commute_over20,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,SEX,120,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,120,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,120,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,120,expanded_catchup,expanded_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,120,expanded_catchup,expanded_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,360,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,360,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,360,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,360,expanded_catchup,expanded_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,360,expanded_catchup,expanded_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_J,A,SEX,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_J,A,RAC1P,120,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,RAC1P,120,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,RAC1P,120,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,RAC1P,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,RAC1P,120,expanded_catchup,expanded_independent,validation,0.00763110958168145,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_J,A,RAC1P,120,expanded_catchup,expanded_independent,development_evaluation,0.007831420537431244,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_J,A,RAC1P,120,expanded_catchup,expanded_independent,validation_person_weighted,0.006133381210761124,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_J,A,RAC1P,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.008663088193213264,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_J,A,RAC1P,360,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,RAC1P,360,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,RAC1P,360,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,RAC1P,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,A,RAC1P,360,expanded_catchup,expanded_independent,validation,0.00763110958168145,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_J,A,RAC1P,360,expanded_catchup,expanded_independent,development_evaluation,0.007831420537431244,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_J,A,RAC1P,360,expanded_catchup,expanded_independent,validation_person_weighted,0.006133381210761124,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_J,A,RAC1P,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.008663088193213264,signed_gain_left_minus_right,catchup,wire__mlp_0
0,P_J,B,income_binary,120,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,120,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,120,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,120,expanded_catchup,expanded_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,120,expanded_catchup,expanded_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,360,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,360,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,360,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,360,expanded_catchup,expanded_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,360,expanded_catchup,expanded_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,income_binary,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,civilian_at_work,120,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,120,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,120,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,120,expanded_catchup,expanded_independent,validation,0.0,signed_gain_left_minus_right,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,120,expanded_catchup,expanded_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,360,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,360,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,360,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,360,expanded_catchup,expanded_independent,validation,0.0,signed_gain_left_minus_right,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,360,expanded_catchup,expanded_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,civilian_at_work,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__hist_gb_20,wire__hist_gb_20
0,P_J,B,same_residence,120,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,120,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,120,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,120,expanded_catchup,expanded_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,120,expanded_catchup,expanded_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,360,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,360,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,360,expanded_independent,standard_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,360,expanded_catchup,expanded_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,360,expanded_catchup,expanded_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,same_residence,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,signed_gain_left_minus_right,wire__mlp_0,wire__mlp_0
0,P_J,B,SEX,120,expanded_independent,standard_independent,validation,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
0,P_J,B,SEX,120,expanded_independent,standard_independent,development_evaluation,0.0,signed_gain_left_minus_right,wire__mlp_1,wire__mlp_1
