seed,comparison,left,right,role,view,target,audit_budget,scope,split,left_loss,right_loss,left_minus_right,present,signed_gain_left_minus_right
0,J_minus_Iplus,F_J,F_Iplus,audit,A,commute_over20,360,standard_independent,validation,0.6844659197901904,0.6861230096451745,-0.0016570898549840285,True,0.0016570898549840285
0,J_minus_Iplus,F_J,F_Iplus,audit,A,commute_over20,360,standard_independent,development_evaluation,0.6910950956775994,0.692672406873698,-0.0015773111960986075,True,0.0015773111960986075
0,J_minus_Iplus,F_J,F_Iplus,audit,A,commute_over20,360,standard_independent,validation_person_weighted,0.690675522480568,0.6904777306800886,0.0001977918004794077,True,-0.0001977918004794077
0,J_minus_Iplus,F_J,F_Iplus,audit,A,commute_over20,360,standard_independent,development_evaluation_person_weighted,0.6896028364533404,0.6902491848869124,-0.0006463484335720304,True,0.0006463484335720304
0,J_minus_Iplus,F_J,F_Iplus,audit,A,commute_over20,360,expanded_independent,validation,0.6844659197901904,0.6861230096451745,-0.0016570898549840285,True,0.0016570898549840285
0,J_minus_Iplus,F_J,F_Iplus,audit,A,commute_over20,360,expanded_independent,development_evaluation,0.6910950956775994,0.692672406873698,-0.0015773111960986075,True,0.0015773111960986075
0,J_minus_Iplus,F_J,F_Iplus,audit,A,commute_over20,360,expanded_independent,validation_person_weighted,0.690675522480568,0.6904777306800886,0.0001977918004794077,True,-0.0001977918004794077
0,J_minus_Iplus,F_J,F_Iplus,audit,A,commute_over20,360,expanded_independent,development_evaluation_person_weighted,0.6896028364533404,0.6902491848869124,-0.0006463484335720304,True,0.0006463484335720304
0,J_minus_Iplus,F_J,F_Iplus,audit,A,commute_over20,360,expanded_catchup,validation,0.6844659197901904,0.6861230096451745,-0.0016570898549840285,True,0.0016570898549840285
0,J_minus_Iplus,F_J,F_Iplus,audit,A,commute_over20,360,expanded_catchup,development_evaluation,0.6910950956775994,0.692672406873698,-0.0015773111960986075,True,0.0015773111960986075
0,J_minus_Iplus,F_J,F_Iplus,audit,A,commute_over20,360,expanded_catchup,validation_person_weighted,0.690675522480568,0.6904777306800886,0.0001977918004794077,True,-0.0001977918004794077
0,J_minus_Iplus,F_J,F_Iplus,audit,A,commute_over20,360,expanded_catchup,development_evaluation_person_weighted,0.6896028364533404,0.6902491848869124,-0.0006463484335720304,True,0.0006463484335720304
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,120,standard_independent,validation,0.6811323650517053,0.6833097274447192,-0.002177362393013915,True,0.002177362393013915
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,120,standard_independent,development_evaluation,0.6879056971078485,0.688394871092113,-0.0004891739842644016,True,0.0004891739842644016
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,120,standard_independent,validation_person_weighted,0.679468517063415,0.6861443953926676,-0.006675878329252538,True,0.006675878329252538
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,120,standard_independent,development_evaluation_person_weighted,0.6866581290263435,0.6900243062301328,-0.003366177203789289,True,0.003366177203789289
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,120,expanded_independent,validation,0.6811323650517053,0.6833097274447192,-0.002177362393013915,True,0.002177362393013915
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,120,expanded_independent,development_evaluation,0.6879056971078485,0.688394871092113,-0.0004891739842644016,True,0.0004891739842644016
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,120,expanded_independent,validation_person_weighted,0.679468517063415,0.6861443953926676,-0.006675878329252538,True,0.006675878329252538
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,120,expanded_independent,development_evaluation_person_weighted,0.6866581290263435,0.6900243062301328,-0.003366177203789289,True,0.003366177203789289
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,120,expanded_catchup,validation,0.6789996713916658,0.6827419358887521,-0.003742264497086256,True,0.003742264497086256
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,120,expanded_catchup,development_evaluation,0.6894952809550713,0.6866675554871079,0.0028277254679633934,True,-0.0028277254679633934
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,120,expanded_catchup,validation_person_weighted,0.673271146160643,0.684696530313152,-0.011425384152509044,True,0.011425384152509044
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,120,expanded_catchup,development_evaluation_person_weighted,0.6882720166074591,0.6836243455917588,0.004647671015700294,True,-0.004647671015700294
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,360,standard_independent,validation,0.6811323650517053,0.6833097274447192,-0.002177362393013915,True,0.002177362393013915
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,360,standard_independent,development_evaluation,0.6879056971078485,0.688394871092113,-0.0004891739842644016,True,0.0004891739842644016
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,360,standard_independent,validation_person_weighted,0.679468517063415,0.6861443953926676,-0.006675878329252538,True,0.006675878329252538
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,360,standard_independent,development_evaluation_person_weighted,0.6866581290263435,0.6900243062301328,-0.003366177203789289,True,0.003366177203789289
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,360,expanded_independent,validation,0.6811323650517053,0.6833097274447192,-0.002177362393013915,True,0.002177362393013915
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,360,expanded_independent,development_evaluation,0.6879056971078485,0.688394871092113,-0.0004891739842644016,True,0.0004891739842644016
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,360,expanded_independent,validation_person_weighted,0.679468517063415,0.6861443953926676,-0.006675878329252538,True,0.006675878329252538
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,360,expanded_independent,development_evaluation_person_weighted,0.6866581290263435,0.6900243062301328,-0.003366177203789289,True,0.003366177203789289
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,360,expanded_catchup,validation,0.6789996713916658,0.6827419358887521,-0.003742264497086256,True,0.003742264497086256
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,360,expanded_catchup,development_evaluation,0.6894952809550713,0.6866675554871079,0.0028277254679633934,True,-0.0028277254679633934
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,360,expanded_catchup,validation_person_weighted,0.673271146160643,0.684696530313152,-0.011425384152509044,True,0.011425384152509044
0,J_minus_Iplus,F_J,F_Iplus,audit,A,SEX,360,expanded_catchup,development_evaluation_person_weighted,0.6882720166074591,0.6836243455917588,0.004647671015700294,True,-0.004647671015700294
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,120,standard_independent,validation,1.2671042805217232,1.2625047137776826,0.004599566744040606,True,-0.004599566744040606
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,120,standard_independent,development_evaluation,1.2716356873378247,1.2756297184742662,-0.003994031136441478,True,0.003994031136441478
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,120,standard_independent,validation_person_weighted,1.2750041040943048,1.2726356867289825,0.0023684173653222285,True,-0.0023684173653222285
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,120,standard_independent,development_evaluation_person_weighted,1.2469559493028892,1.246461529094944,0.000494420207945323,True,-0.000494420207945323
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,120,expanded_independent,validation,1.2659869880447945,1.2625047137776826,0.0034822742671118956,True,-0.0034822742671118956
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,120,expanded_independent,development_evaluation,1.2745057153013917,1.2756297184742662,-0.0011240031728745326,True,0.0011240031728745326
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,120,expanded_independent,validation_person_weighted,1.273761955445928,1.2726356867289825,0.0011262687169455443,True,-0.0011262687169455443
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,120,expanded_independent,development_evaluation_person_weighted,1.2457643449706177,1.246461529094944,-0.0006971841243261778,True,0.0006971841243261778
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,120,expanded_catchup,validation,1.2522527952795641,1.2584926633531588,-0.006239868073594668,True,0.006239868073594668
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,120,expanded_catchup,development_evaluation,1.259494062228826,1.275068901013951,-0.015574838785125111,True,0.015574838785125111
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,120,expanded_catchup,validation_person_weighted,1.2589539758541297,1.271382995422954,-0.012429019568824362,True,0.012429019568824362
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,120,expanded_catchup,development_evaluation_person_weighted,1.23233598412717,1.244452877142552,-0.012116893015382102,True,0.012116893015382102
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,360,standard_independent,validation,1.2671042805217232,1.2625047137776826,0.004599566744040606,True,-0.004599566744040606
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,360,standard_independent,development_evaluation,1.2716356873378247,1.2756297184742662,-0.003994031136441478,True,0.003994031136441478
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,360,standard_independent,validation_person_weighted,1.2750041040943048,1.2726356867289825,0.0023684173653222285,True,-0.0023684173653222285
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,360,standard_independent,development_evaluation_person_weighted,1.2469559493028892,1.246461529094944,0.000494420207945323,True,-0.000494420207945323
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,360,expanded_independent,validation,1.2659593211644833,1.2625047137776826,0.003454607386800701,True,-0.003454607386800701
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,360,expanded_independent,development_evaluation,1.2752602811262115,1.2756297184742662,-0.00036943734805472417,True,0.00036943734805472417
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,360,expanded_independent,validation_person_weighted,1.2740043854020062,1.2726356867289825,0.0013686986730236939,True,-0.0013686986730236939
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,360,expanded_independent,development_evaluation_person_weighted,1.2468008080403528,1.246461529094944,0.0003392789454088607,True,-0.0003392789454088607
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,360,expanded_catchup,validation,1.2522527952795641,1.2584926633531588,-0.006239868073594668,True,0.006239868073594668
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,360,expanded_catchup,development_evaluation,1.259494062228826,1.275068901013951,-0.015574838785125111,True,0.015574838785125111
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,360,expanded_catchup,validation_person_weighted,1.2589539758541297,1.271382995422954,-0.012429019568824362,True,0.012429019568824362
0,J_minus_Iplus,F_J,F_Iplus,audit,A,RAC1P,360,expanded_catchup,development_evaluation_person_weighted,1.23233598412717,1.244452877142552,-0.012116893015382102,True,0.012116893015382102
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,120,standard_independent,validation,0.370939775668209,0.37474365072409904,-0.003803875055890027,True,0.003803875055890027
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,120,standard_independent,development_evaluation,0.3596559653650743,0.3578883057033096,0.001767659661764731,True,-0.001767659661764731
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,120,standard_independent,validation_person_weighted,0.38637804419231103,0.37908536339816257,0.007292680794148465,True,-0.007292680794148465
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,120,standard_independent,development_evaluation_person_weighted,0.3745112185579528,0.3708615975824162,0.0036496209755365605,True,-0.0036496209755365605
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,120,expanded_independent,validation,0.370939775668209,0.37474365072409904,-0.003803875055890027,True,0.003803875055890027
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,120,expanded_independent,development_evaluation,0.3596559653650743,0.3578883057033096,0.001767659661764731,True,-0.001767659661764731
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,120,expanded_independent,validation_person_weighted,0.38637804419231103,0.37908536339816257,0.007292680794148465,True,-0.007292680794148465
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,120,expanded_independent,development_evaluation_person_weighted,0.3745112185579528,0.3708615975824162,0.0036496209755365605,True,-0.0036496209755365605
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,120,expanded_catchup,validation,0.36024635479442274,0.37052543848467473,-0.010279083690251989,True,0.010279083690251989
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,120,expanded_catchup,development_evaluation,0.35256374376830246,0.36459751509441957,-0.012033771326117104,True,0.012033771326117104
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,120,expanded_catchup,validation_person_weighted,0.3716369238773091,0.3762727764233428,-0.004635852546033659,True,0.004635852546033659
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,120,expanded_catchup,development_evaluation_person_weighted,0.35766532062867706,0.376136060787814,-0.01847074015913691,True,0.01847074015913691
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,360,standard_independent,validation,0.370939775668209,0.37474365072409904,-0.003803875055890027,True,0.003803875055890027
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,360,standard_independent,development_evaluation,0.3596559653650743,0.3578883057033096,0.001767659661764731,True,-0.001767659661764731
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,360,standard_independent,validation_person_weighted,0.38637804419231103,0.37908536339816257,0.007292680794148465,True,-0.007292680794148465
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,360,standard_independent,development_evaluation_person_weighted,0.3745112185579528,0.3708615975824162,0.0036496209755365605,True,-0.0036496209755365605
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,360,expanded_independent,validation,0.370939775668209,0.37474365072409904,-0.003803875055890027,True,0.003803875055890027
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,360,expanded_independent,development_evaluation,0.3596559653650743,0.3578883057033096,0.001767659661764731,True,-0.001767659661764731
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,360,expanded_independent,validation_person_weighted,0.38637804419231103,0.37908536339816257,0.007292680794148465,True,-0.007292680794148465
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,360,expanded_independent,development_evaluation_person_weighted,0.3745112185579528,0.3708615975824162,0.0036496209755365605,True,-0.0036496209755365605
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,360,expanded_catchup,validation,0.36024635479442274,0.37052543848467473,-0.010279083690251989,True,0.010279083690251989
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,360,expanded_catchup,development_evaluation,0.35256374376830246,0.36459751509441957,-0.012033771326117104,True,0.012033771326117104
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,360,expanded_catchup,validation_person_weighted,0.3716369238773091,0.3762727764233428,-0.004635852546033659,True,0.004635852546033659
0,J_minus_Iplus,F_J,F_Iplus,audit,B,income_binary,360,expanded_catchup,development_evaluation_person_weighted,0.35766532062867706,0.376136060787814,-0.01847074015913691,True,0.01847074015913691
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,120,standard_independent,validation,0.4655490634514607,0.48274408768203864,-0.01719502423057795,True,0.01719502423057795
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,120,standard_independent,development_evaluation,0.4848966118307565,0.47176027534678444,0.013136336483972055,True,-0.013136336483972055
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,120,standard_independent,validation_person_weighted,0.4542766065839906,0.4695248094588217,-0.015248202874831085,True,0.015248202874831085
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,120,standard_independent,development_evaluation_person_weighted,0.47409832813030156,0.45110060187146106,0.0229977262588405,True,-0.0229977262588405
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,120,expanded_independent,validation,0.4655490634514607,0.48274408768203864,-0.01719502423057795,True,0.01719502423057795
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,120,expanded_independent,development_evaluation,0.4848966118307565,0.47176027534678444,0.013136336483972055,True,-0.013136336483972055
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,120,expanded_independent,validation_person_weighted,0.4542766065839906,0.4695248094588217,-0.015248202874831085,True,0.015248202874831085
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,120,expanded_independent,development_evaluation_person_weighted,0.47409832813030156,0.45110060187146106,0.0229977262588405,True,-0.0229977262588405
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,120,expanded_catchup,validation,0.4655490634514607,0.48274408768203864,-0.01719502423057795,True,0.01719502423057795
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,120,expanded_catchup,development_evaluation,0.4848966118307565,0.47176027534678444,0.013136336483972055,True,-0.013136336483972055
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,120,expanded_catchup,validation_person_weighted,0.4542766065839906,0.4695248094588217,-0.015248202874831085,True,0.015248202874831085
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,120,expanded_catchup,development_evaluation_person_weighted,0.47409832813030156,0.45110060187146106,0.0229977262588405,True,-0.0229977262588405
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,360,standard_independent,validation,0.4655490634514607,0.48274408768203864,-0.01719502423057795,True,0.01719502423057795
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,360,standard_independent,development_evaluation,0.4848966118307565,0.47176027534678444,0.013136336483972055,True,-0.013136336483972055
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,360,standard_independent,validation_person_weighted,0.4542766065839906,0.4695248094588217,-0.015248202874831085,True,0.015248202874831085
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,360,standard_independent,development_evaluation_person_weighted,0.47409832813030156,0.45110060187146106,0.0229977262588405,True,-0.0229977262588405
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,360,expanded_independent,validation,0.4655490634514607,0.48274408768203864,-0.01719502423057795,True,0.01719502423057795
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,360,expanded_independent,development_evaluation,0.4848966118307565,0.47176027534678444,0.013136336483972055,True,-0.013136336483972055
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,360,expanded_independent,validation_person_weighted,0.4542766065839906,0.4695248094588217,-0.015248202874831085,True,0.015248202874831085
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,360,expanded_independent,development_evaluation_person_weighted,0.47409832813030156,0.45110060187146106,0.0229977262588405,True,-0.0229977262588405
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,360,expanded_catchup,validation,0.4655490634514607,0.48274408768203864,-0.01719502423057795,True,0.01719502423057795
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,360,expanded_catchup,development_evaluation,0.4848966118307565,0.47176027534678444,0.013136336483972055,True,-0.013136336483972055
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,360,expanded_catchup,validation_person_weighted,0.4542766065839906,0.4695248094588217,-0.015248202874831085,True,0.015248202874831085
0,J_minus_Iplus,F_J,F_Iplus,audit,B,civilian_at_work,360,expanded_catchup,development_evaluation_person_weighted,0.47409832813030156,0.45110060187146106,0.0229977262588405,True,-0.0229977262588405
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,120,standard_independent,validation,0.5159379493979764,0.5113891048431879,0.004548844554788545,True,-0.004548844554788545
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,120,standard_independent,development_evaluation,0.5000412481348386,0.4955749864110808,0.004466261723757858,True,-0.004466261723757858
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,120,standard_independent,validation_person_weighted,0.4985558187284587,0.4940164057622246,0.004539412966234113,True,-0.004539412966234113
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,120,standard_independent,development_evaluation_person_weighted,0.48535150896825496,0.4774762995104159,0.007875209457839039,True,-0.007875209457839039
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,120,expanded_independent,validation,0.5159379493979764,0.5113891048431879,0.004548844554788545,True,-0.004548844554788545
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,120,expanded_independent,development_evaluation,0.5000412481348386,0.4955749864110808,0.004466261723757858,True,-0.004466261723757858
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,120,expanded_independent,validation_person_weighted,0.4985558187284587,0.4940164057622246,0.004539412966234113,True,-0.004539412966234113
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,120,expanded_independent,development_evaluation_person_weighted,0.48535150896825496,0.4774762995104159,0.007875209457839039,True,-0.007875209457839039
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,120,expanded_catchup,validation,0.5159379493979764,0.5113891048431879,0.004548844554788545,True,-0.004548844554788545
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,120,expanded_catchup,development_evaluation,0.5000412481348386,0.4955749864110808,0.004466261723757858,True,-0.004466261723757858
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,120,expanded_catchup,validation_person_weighted,0.4985558187284587,0.4940164057622246,0.004539412966234113,True,-0.004539412966234113
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,120,expanded_catchup,development_evaluation_person_weighted,0.48535150896825496,0.4774762995104159,0.007875209457839039,True,-0.007875209457839039
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,360,standard_independent,validation,0.5159379493979764,0.5113891048431879,0.004548844554788545,True,-0.004548844554788545
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,360,standard_independent,development_evaluation,0.5000412481348386,0.4955749864110808,0.004466261723757858,True,-0.004466261723757858
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,360,standard_independent,validation_person_weighted,0.4985558187284587,0.4940164057622246,0.004539412966234113,True,-0.004539412966234113
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,360,standard_independent,development_evaluation_person_weighted,0.48535150896825496,0.4774762995104159,0.007875209457839039,True,-0.007875209457839039
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,360,expanded_independent,validation,0.5159379493979764,0.5113891048431879,0.004548844554788545,True,-0.004548844554788545
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,360,expanded_independent,development_evaluation,0.5000412481348386,0.4955749864110808,0.004466261723757858,True,-0.004466261723757858
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,360,expanded_independent,validation_person_weighted,0.4985558187284587,0.4940164057622246,0.004539412966234113,True,-0.004539412966234113
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,360,expanded_independent,development_evaluation_person_weighted,0.48535150896825496,0.4774762995104159,0.007875209457839039,True,-0.007875209457839039
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,360,expanded_catchup,validation,0.5159379493979764,0.5113891048431879,0.004548844554788545,True,-0.004548844554788545
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,360,expanded_catchup,development_evaluation,0.5000412481348386,0.4955749864110808,0.004466261723757858,True,-0.004466261723757858
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,360,expanded_catchup,validation_person_weighted,0.4985558187284587,0.4940164057622246,0.004539412966234113,True,-0.004539412966234113
0,J_minus_Iplus,F_J,F_Iplus,audit,B,same_residence,360,expanded_catchup,development_evaluation_person_weighted,0.48535150896825496,0.4774762995104159,0.007875209457839039,True,-0.007875209457839039
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,120,standard_independent,validation,0.6844611695516815,0.6804183195149043,0.004042850036777179,True,-0.004042850036777179
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,120,standard_independent,development_evaluation,0.6933720727089134,0.693786446635294,-0.00041437392638055126,True,0.00041437392638055126
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,120,standard_independent,validation_person_weighted,0.6844266992447674,0.6853790741633446,-0.0009523749185772479,True,0.0009523749185772479
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,120,standard_independent,development_evaluation_person_weighted,0.6954556354957163,0.6964759319584856,-0.0010202964627692435,True,0.0010202964627692435
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,120,expanded_independent,validation,0.6844611695516815,0.6804183195149043,0.004042850036777179,True,-0.004042850036777179
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,120,expanded_independent,development_evaluation,0.6933720727089134,0.693786446635294,-0.00041437392638055126,True,0.00041437392638055126
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,120,expanded_independent,validation_person_weighted,0.6844266992447674,0.6853790741633446,-0.0009523749185772479,True,0.0009523749185772479
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,120,expanded_independent,development_evaluation_person_weighted,0.6954556354957163,0.6964759319584856,-0.0010202964627692435,True,0.0010202964627692435
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,120,expanded_catchup,validation,0.6844611695516815,0.6804183195149043,0.004042850036777179,True,-0.004042850036777179
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,120,expanded_catchup,development_evaluation,0.6933720727089134,0.693786446635294,-0.00041437392638055126,True,0.00041437392638055126
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,120,expanded_catchup,validation_person_weighted,0.6844266992447674,0.6853790741633446,-0.0009523749185772479,True,0.0009523749185772479
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,120,expanded_catchup,development_evaluation_person_weighted,0.6954556354957163,0.6964759319584856,-0.0010202964627692435,True,0.0010202964627692435
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,360,standard_independent,validation,0.6844611695516815,0.6804183195149043,0.004042850036777179,True,-0.004042850036777179
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,360,standard_independent,development_evaluation,0.6933720727089134,0.693786446635294,-0.00041437392638055126,True,0.00041437392638055126
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,360,standard_independent,validation_person_weighted,0.6844266992447674,0.6853790741633446,-0.0009523749185772479,True,0.0009523749185772479
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,360,standard_independent,development_evaluation_person_weighted,0.6954556354957163,0.6964759319584856,-0.0010202964627692435,True,0.0010202964627692435
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,360,expanded_independent,validation,0.6844611695516815,0.6804183195149043,0.004042850036777179,True,-0.004042850036777179
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,360,expanded_independent,development_evaluation,0.6933720727089134,0.693786446635294,-0.00041437392638055126,True,0.00041437392638055126
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,360,expanded_independent,validation_person_weighted,0.6844266992447674,0.6853790741633446,-0.0009523749185772479,True,0.0009523749185772479
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,360,expanded_independent,development_evaluation_person_weighted,0.6954556354957163,0.6964759319584856,-0.0010202964627692435,True,0.0010202964627692435
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,360,expanded_catchup,validation,0.6844611695516815,0.6804183195149043,0.004042850036777179,True,-0.004042850036777179
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,360,expanded_catchup,development_evaluation,0.6933720727089134,0.693786446635294,-0.00041437392638055126,True,0.00041437392638055126
0,J_minus_Iplus,F_J,F_Iplus,audit,B,SEX,360,expanded_catchup,validation_person_weighted,0.6844266992447674,0.6853790741633446,-0.0009523749185772479,True,0.0009523749185772479
