comparison,left,right,role,view,target,audit_budget,scope,historical_scope,historical_actual_audit_budget,split,causal_replacement,n_seeds,n_defined,complete,mean,sample_sd,observed_mean,observed_sample_sd,n_present,present_scores_defined,partial_seed_summary,signed_gain_difference_mean
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,SEX,360,standard_independent,primary,120,development_evaluation,False,3,3,True,0.027783357078730326,0.0047699395121348605,0.027783357078730326,0.0047699395121348605,3,True,False,-0.027783357078730326
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,SEX,360,expanded_independent,primary,120,development_evaluation,False,3,3,True,0.027783357078730326,0.0047699395121348605,0.027783357078730326,0.0047699395121348605,3,True,False,-0.027783357078730326
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,SEX,360,expanded_catchup,primary,120,development_evaluation,False,3,3,True,0.026236327069674454,0.005906146778898177,0.026236327069674454,0.005906146778898177,3,True,False,-0.026236327069674454
contextual_learned_minus_historical,F_J,E_pca,audit,AB,SEX,360,standard_independent,primary,120,development_evaluation,False,3,3,True,0.03143381817217831,0.008563109710350122,0.03143381817217831,0.008563109710350122,3,True,False,-0.03143381817217831
contextual_learned_minus_historical,F_J,E_pca,audit,AB,SEX,360,expanded_independent,primary,120,development_evaluation,False,3,3,True,0.03143381817217831,0.008563109710350122,0.03143381817217831,0.008563109710350122,3,True,False,-0.03143381817217831
contextual_learned_minus_historical,F_J,E_pca,audit,AB,SEX,360,expanded_catchup,primary,120,development_evaluation,False,3,3,True,0.03206334140426407,0.008251528481837253,0.03206334140426407,0.008251528481837253,3,True,False,-0.03206334140426407
contextual_learned_minus_historical,P_I,E_pca,audit,AB,SEX,360,standard_independent,primary,120,development_evaluation,False,3,3,True,0.035315397274758666,0.010993949518083976,0.035315397274758666,0.010993949518083976,3,True,False,-0.035315397274758666
contextual_learned_minus_historical,P_I,E_pca,audit,AB,SEX,360,expanded_independent,primary,120,development_evaluation,False,3,3,True,0.035315397274758666,0.010993949518083976,0.035315397274758666,0.010993949518083976,3,True,False,-0.035315397274758666
contextual_learned_minus_historical,P_I,E_pca,audit,AB,SEX,360,expanded_catchup,primary,120,development_evaluation,False,3,3,True,0.033098469430894374,0.013272882006517099,0.033098469430894374,0.013272882006517099,3,True,False,-0.033098469430894374
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,SEX,360,standard_independent,primary,120,development_evaluation,False,3,3,True,0.03621013021933728,0.010911125788401758,0.03621013021933728,0.010911125788401758,3,True,False,-0.03621013021933728
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,SEX,360,expanded_independent,primary,120,development_evaluation,False,3,3,True,0.03621013021933728,0.010911125788401758,0.03621013021933728,0.010911125788401758,3,True,False,-0.03621013021933728
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,SEX,360,expanded_catchup,primary,120,development_evaluation,False,3,3,True,0.034099038374622324,0.0131531287816955,0.034099038374622324,0.0131531287816955,3,True,False,-0.034099038374622324
contextual_learned_minus_historical,P_J,E_pca,audit,AB,SEX,360,standard_independent,primary,120,development_evaluation,False,3,3,True,0.036361464428519695,0.011012418260661056,0.036361464428519695,0.011012418260661056,3,True,False,-0.036361464428519695
contextual_learned_minus_historical,P_J,E_pca,audit,AB,SEX,360,expanded_independent,primary,120,development_evaluation,False,3,3,True,0.036361464428519695,0.011012418260661056,0.036361464428519695,0.011012418260661056,3,True,False,-0.036361464428519695
contextual_learned_minus_historical,P_J,E_pca,audit,AB,SEX,360,expanded_catchup,primary,120,development_evaluation,False,3,3,True,0.03427399403760375,0.013197273320494354,0.03427399403760375,0.013197273320494354,3,True,False,-0.03427399403760375
contextual_learned_minus_historical,F_I,E_pca,audit,AB,SEX,360,standard_independent,primary,120,validation_person_weighted,False,3,3,True,0.014859968345567057,0.007397148886648054,0.014859968345567057,0.007397148886648054,3,True,False,-0.014859968345567057
contextual_learned_minus_historical,F_I,E_pca,audit,AB,SEX,360,expanded_independent,primary,120,validation_person_weighted,False,3,3,True,0.014859968345567057,0.007397148886648054,0.014859968345567057,0.007397148886648054,3,True,False,-0.014859968345567057
contextual_learned_minus_historical,F_I,E_pca,audit,AB,SEX,360,expanded_catchup,primary,120,validation_person_weighted,False,3,3,True,0.013262729742033944,0.005105533484768516,0.013262729742033944,0.005105533484768516,3,True,False,-0.013262729742033944
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,SEX,360,standard_independent,primary,120,validation_person_weighted,False,3,3,True,0.021478965429349645,0.007510681748880745,0.021478965429349645,0.007510681748880745,3,True,False,-0.021478965429349645
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,SEX,360,expanded_independent,primary,120,validation_person_weighted,False,3,3,True,0.021478965429349645,0.007510681748880745,0.021478965429349645,0.007510681748880745,3,True,False,-0.021478965429349645
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,SEX,360,expanded_catchup,primary,120,validation_person_weighted,False,3,3,True,0.0200735406902058,0.00650024645957182,0.0200735406902058,0.00650024645957182,3,True,False,-0.0200735406902058
contextual_learned_minus_historical,F_J,E_pca,audit,AB,SEX,360,standard_independent,primary,120,validation_person_weighted,False,3,3,True,0.026427799795102014,0.006729007728487851,0.026427799795102014,0.006729007728487851,3,True,False,-0.026427799795102014
contextual_learned_minus_historical,F_J,E_pca,audit,AB,SEX,360,expanded_independent,primary,120,validation_person_weighted,False,3,3,True,0.026427799795102014,0.006729007728487851,0.026427799795102014,0.006729007728487851,3,True,False,-0.026427799795102014
contextual_learned_minus_historical,F_J,E_pca,audit,AB,SEX,360,expanded_catchup,primary,120,validation_person_weighted,False,3,3,True,0.025081296000253328,0.0060094259797193565,0.025081296000253328,0.0060094259797193565,3,True,False,-0.025081296000253328
contextual_learned_minus_historical,P_I,E_pca,audit,AB,SEX,360,standard_independent,primary,120,validation_person_weighted,False,3,3,True,0.03070258643054428,0.008959202141412314,0.03070258643054428,0.008959202141412314,3,True,False,-0.03070258643054428
contextual_learned_minus_historical,P_I,E_pca,audit,AB,SEX,360,expanded_independent,primary,120,validation_person_weighted,False,3,3,True,0.03070258643054428,0.008959202141412314,0.03070258643054428,0.008959202141412314,3,True,False,-0.03070258643054428
contextual_learned_minus_historical,P_I,E_pca,audit,AB,SEX,360,expanded_catchup,primary,120,validation_person_weighted,False,3,3,True,0.029288008209980638,0.011397960475949896,0.029288008209980638,0.011397960475949896,3,True,False,-0.029288008209980638
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,SEX,360,standard_independent,primary,120,validation_person_weighted,False,3,3,True,0.030400555666672806,0.008455889433284371,0.030400555666672806,0.008455889433284371,3,True,False,-0.030400555666672806
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,SEX,360,expanded_independent,primary,120,validation_person_weighted,False,3,3,True,0.030400555666672806,0.008455889433284371,0.030400555666672806,0.008455889433284371,3,True,False,-0.030400555666672806
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,SEX,360,expanded_catchup,primary,120,validation_person_weighted,False,3,3,True,0.028958566597745577,0.010943315063405255,0.028958566597745577,0.010943315063405255,3,True,False,-0.028958566597745577
contextual_learned_minus_historical,P_J,E_pca,audit,AB,SEX,360,standard_independent,primary,120,validation_person_weighted,False,3,3,True,0.031032972710630546,0.008618854091835776,0.031032972710630546,0.008618854091835776,3,True,False,-0.031032972710630546
contextual_learned_minus_historical,P_J,E_pca,audit,AB,SEX,360,expanded_independent,primary,120,validation_person_weighted,False,3,3,True,0.031032972710630546,0.008618854091835776,0.031032972710630546,0.008618854091835776,3,True,False,-0.031032972710630546
contextual_learned_minus_historical,P_J,E_pca,audit,AB,SEX,360,expanded_catchup,primary,120,validation_person_weighted,False,3,3,True,0.02944834865149319,0.011352030788628426,0.02944834865149319,0.011352030788628426,3,True,False,-0.02944834865149319
contextual_learned_minus_historical,F_I,E_pca,audit,AB,SEX,360,standard_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.018227252830327483,0.008838330962286771,0.018227252830327483,0.008838330962286771,3,True,False,-0.018227252830327483
contextual_learned_minus_historical,F_I,E_pca,audit,AB,SEX,360,expanded_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.018227252830327483,0.008838330962286771,0.018227252830327483,0.008838330962286771,3,True,False,-0.018227252830327483
contextual_learned_minus_historical,F_I,E_pca,audit,AB,SEX,360,expanded_catchup,primary,120,development_evaluation_person_weighted,False,3,3,True,0.01603688954374464,0.003884091568837632,0.01603688954374464,0.003884091568837632,3,True,False,-0.01603688954374464
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,SEX,360,standard_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.0253094151552599,0.0063374174552152515,0.0253094151552599,0.0063374174552152515,3,True,False,-0.0253094151552599
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,SEX,360,expanded_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.0253094151552599,0.0063374174552152515,0.0253094151552599,0.0063374174552152515,3,True,False,-0.0253094151552599
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,SEX,360,expanded_catchup,primary,120,development_evaluation_person_weighted,False,3,3,True,0.024746280844991902,0.0065945261792724665,0.024746280844991902,0.0065945261792724665,3,True,False,-0.024746280844991902
contextual_learned_minus_historical,F_J,E_pca,audit,AB,SEX,360,standard_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.026683729498224062,0.010573690364609556,0.026683729498224062,0.010573690364609556,3,True,False,-0.026683729498224062
contextual_learned_minus_historical,F_J,E_pca,audit,AB,SEX,360,expanded_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.026683729498224062,0.010573690364609556,0.026683729498224062,0.010573690364609556,3,True,False,-0.026683729498224062
contextual_learned_minus_historical,F_J,E_pca,audit,AB,SEX,360,expanded_catchup,primary,120,development_evaluation_person_weighted,False,3,3,True,0.02744981819164109,0.010380927188533404,0.02744981819164109,0.010380927188533404,3,True,False,-0.02744981819164109
contextual_learned_minus_historical,P_I,E_pca,audit,AB,SEX,360,standard_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.03079724023397638,0.01308097388855483,0.03079724023397638,0.01308097388855483,3,True,False,-0.03079724023397638
contextual_learned_minus_historical,P_I,E_pca,audit,AB,SEX,360,expanded_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.03079724023397638,0.01308097388855483,0.03079724023397638,0.01308097388855483,3,True,False,-0.03079724023397638
contextual_learned_minus_historical,P_I,E_pca,audit,AB,SEX,360,expanded_catchup,primary,120,development_evaluation_person_weighted,False,3,3,True,0.02955328802352586,0.014632483656983759,0.02955328802352586,0.014632483656983759,3,True,False,-0.02955328802352586
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,SEX,360,standard_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.03155820237203851,0.012675363277915122,0.03155820237203851,0.012675363277915122,3,True,False,-0.03155820237203851
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,SEX,360,expanded_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.03155820237203851,0.012675363277915122,0.03155820237203851,0.012675363277915122,3,True,False,-0.03155820237203851
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,SEX,360,expanded_catchup,primary,120,development_evaluation_person_weighted,False,3,3,True,0.02983723756759867,0.014983590722848317,0.02983723756759867,0.014983590722848317,3,True,False,-0.02983723756759867
contextual_learned_minus_historical,P_J,E_pca,audit,AB,SEX,360,standard_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.03173510228890852,0.01257627048642467,0.03173510228890852,0.01257627048642467,3,True,False,-0.03173510228890852
contextual_learned_minus_historical,P_J,E_pca,audit,AB,SEX,360,expanded_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.03173510228890852,0.01257627048642467,0.03173510228890852,0.01257627048642467,3,True,False,-0.03173510228890852
contextual_learned_minus_historical,P_J,E_pca,audit,AB,SEX,360,expanded_catchup,primary,120,development_evaluation_person_weighted,False,3,3,True,0.030239899113349716,0.014548401137407473,0.030239899113349716,0.014548401137407473,3,True,False,-0.030239899113349716
contextual_learned_minus_historical,F_I,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,validation,False,3,3,True,0.042590943583643646,0.015634076552613625,0.042590943583643646,0.015634076552613625,3,True,False,-0.042590943583643646
contextual_learned_minus_historical,F_I,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,validation,False,3,3,True,0.042590943583643646,0.015634076552613625,0.042590943583643646,0.015634076552613625,3,True,False,-0.042590943583643646
contextual_learned_minus_historical,F_I,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation,False,3,3,True,0.03114520934137584,0.008123515326488803,0.03114520934137584,0.008123515326488803,3,True,False,-0.03114520934137584
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,validation,False,3,3,True,0.05451397588892393,0.0130909303515554,0.05451397588892393,0.0130909303515554,3,True,False,-0.05451397588892393
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,validation,False,3,3,True,0.053109098240807416,0.013877542759535365,0.053109098240807416,0.013877542759535365,3,True,False,-0.053109098240807416
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation,False,3,3,True,0.04104612558047038,0.01074428857277167,0.04104612558047038,0.01074428857277167,3,True,False,-0.04104612558047038
contextual_learned_minus_historical,F_J,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,validation,False,3,3,True,0.054249381077101644,0.01339962480520865,0.054249381077101644,0.01339962480520865,3,True,False,-0.054249381077101644
contextual_learned_minus_historical,F_J,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,validation,False,3,3,True,0.054249381077101644,0.01339962480520865,0.054249381077101644,0.01339962480520865,3,True,False,-0.054249381077101644
contextual_learned_minus_historical,F_J,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation,False,3,3,True,0.0395835088513663,0.00935928705992561,0.0395835088513663,0.00935928705992561,3,True,False,-0.0395835088513663
contextual_learned_minus_historical,P_I,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,validation,False,3,3,True,0.05379043310347361,0.012947325300746064,0.05379043310347361,0.012947325300746064,3,True,False,-0.05379043310347361
contextual_learned_minus_historical,P_I,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,validation,False,3,3,True,0.05379043310347361,0.012947325300746064,0.05379043310347361,0.012947325300746064,3,True,False,-0.05379043310347361
contextual_learned_minus_historical,P_I,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation,False,3,3,True,0.04751352159269717,0.01691148101046899,0.04751352159269717,0.01691148101046899,3,True,False,-0.04751352159269717
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,validation,False,3,3,True,0.05560193657250534,0.01312790723789323,0.05560193657250534,0.01312790723789323,3,True,False,-0.05560193657250534
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,validation,False,3,3,True,0.05560193657250534,0.01312790723789323,0.05560193657250534,0.01312790723789323,3,True,False,-0.05560193657250534
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation,False,3,3,True,0.04975472523174829,0.016828372001967438,0.04975472523174829,0.016828372001967438,3,True,False,-0.04975472523174829
contextual_learned_minus_historical,P_J,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,validation,False,3,3,True,0.055437670731784516,0.012761347971410575,0.055437670731784516,0.012761347971410575,3,True,False,-0.055437670731784516
contextual_learned_minus_historical,P_J,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,validation,False,3,3,True,0.055437670731784516,0.012761347971410575,0.055437670731784516,0.012761347971410575,3,True,False,-0.055437670731784516
contextual_learned_minus_historical,P_J,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation,False,3,3,True,0.04919172788811843,0.01631744387729105,0.04919172788811843,0.01631744387729105,3,True,False,-0.04919172788811843
contextual_learned_minus_historical,F_I,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation,False,3,3,True,0.0564138772274719,0.010557759729783525,0.0564138772274719,0.010557759729783525,3,True,False,-0.0564138772274719
contextual_learned_minus_historical,F_I,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation,False,3,3,True,0.0564138772274719,0.010557759729783525,0.0564138772274719,0.010557759729783525,3,True,False,-0.0564138772274719
contextual_learned_minus_historical,F_I,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation,False,3,3,True,0.044815450587943895,0.0019863054234861015,0.044815450587943895,0.0019863054234861015,3,True,False,-0.044815450587943895
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation,False,3,3,True,0.06534750206871738,0.004196978307108295,0.06534750206871738,0.004196978307108295,3,True,False,-0.06534750206871738
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation,False,3,3,True,0.06678445455307187,0.004996076237836014,0.06678445455307187,0.004996076237836014,3,True,False,-0.06678445455307187
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation,False,3,3,True,0.04800494668004718,0.00306805981446418,0.04800494668004718,0.00306805981446418,3,True,False,-0.04800494668004718
contextual_learned_minus_historical,F_J,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation,False,3,3,True,0.055288032486310236,0.003419707716656543,0.055288032486310236,0.003419707716656543,3,True,False,-0.055288032486310236
contextual_learned_minus_historical,F_J,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation,False,3,3,True,0.055288032486310236,0.003419707716656543,0.055288032486310236,0.003419707716656543,3,True,False,-0.055288032486310236
contextual_learned_minus_historical,F_J,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation,False,3,3,True,0.05136901020607465,0.009432849992965066,0.05136901020607465,0.009432849992965066,3,True,False,-0.05136901020607465
contextual_learned_minus_historical,P_I,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation,False,3,3,True,0.06806351712135321,0.0027350401086435414,0.06806351712135321,0.0027350401086435414,3,True,False,-0.06806351712135321
contextual_learned_minus_historical,P_I,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation,False,3,3,True,0.06806351712135321,0.0027350401086435414,0.06806351712135321,0.0027350401086435414,3,True,False,-0.06806351712135321
contextual_learned_minus_historical,P_I,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation,False,3,3,True,0.0638104029348819,0.004741540175872898,0.0638104029348819,0.004741540175872898,3,True,False,-0.0638104029348819
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation,False,3,3,True,0.06976732226013493,0.004011109197845586,0.06976732226013493,0.004011109197845586,3,True,False,-0.06976732226013493
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation,False,3,3,True,0.06976732226013493,0.004011109197845586,0.06976732226013493,0.004011109197845586,3,True,False,-0.06976732226013493
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation,False,3,3,True,0.06463633416924382,0.0022500148624911382,0.06463633416924382,0.0022500148624911382,3,True,False,-0.06463633416924382
contextual_learned_minus_historical,P_J,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation,False,3,3,True,0.06948066201871732,0.003354457903633184,0.06948066201871732,0.003354457903633184,3,True,False,-0.06948066201871732
contextual_learned_minus_historical,P_J,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation,False,3,3,True,0.06948066201871732,0.003354457903633184,0.06948066201871732,0.003354457903633184,3,True,False,-0.06948066201871732
contextual_learned_minus_historical,P_J,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation,False,3,3,True,0.06406916379104903,0.002129302602662529,0.06406916379104903,0.002129302602662529,3,True,False,-0.06406916379104903
contextual_learned_minus_historical,F_I,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,validation_person_weighted,False,3,3,True,0.03476288374375458,0.019016881578848302,0.03476288374375458,0.019016881578848302,3,True,False,-0.03476288374375458
contextual_learned_minus_historical,F_I,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,validation_person_weighted,False,3,3,True,0.03476288374375458,0.019016881578848302,0.03476288374375458,0.019016881578848302,3,True,False,-0.03476288374375458
contextual_learned_minus_historical,F_I,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation_person_weighted,False,3,3,True,0.024034906397965832,0.008441635482596205,0.024034906397965832,0.008441635482596205,3,True,False,-0.024034906397965832
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,validation_person_weighted,False,3,3,True,0.048962796978254675,0.014830741044568092,0.048962796978254675,0.014830741044568092,3,True,False,-0.048962796978254675
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,validation_person_weighted,False,3,3,True,0.04964645604491228,0.01448461897376886,0.04964645604491228,0.01448461897376886,3,True,False,-0.04964645604491228
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation_person_weighted,False,3,3,True,0.041572197893012884,0.013856181156254166,0.041572197893012884,0.013856181156254166,3,True,False,-0.041572197893012884
contextual_learned_minus_historical,F_J,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,validation_person_weighted,False,3,3,True,0.04685186848819112,0.014492656996707478,0.04685186848819112,0.014492656996707478,3,True,False,-0.04685186848819112
contextual_learned_minus_historical,F_J,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,validation_person_weighted,False,3,3,True,0.04685186848819112,0.014492656996707478,0.04685186848819112,0.014492656996707478,3,True,False,-0.04685186848819112
contextual_learned_minus_historical,F_J,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation_person_weighted,False,3,3,True,0.03457367085548949,0.005303463662402923,0.03457367085548949,0.005303463662402923,3,True,False,-0.03457367085548949
contextual_learned_minus_historical,P_I,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,validation_person_weighted,False,3,3,True,0.049256943599801595,0.011015371233094658,0.049256943599801595,0.011015371233094658,3,True,False,-0.049256943599801595
contextual_learned_minus_historical,P_I,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,validation_person_weighted,False,3,3,True,0.049256943599801595,0.011015371233094658,0.049256943599801595,0.011015371233094658,3,True,False,-0.049256943599801595
contextual_learned_minus_historical,P_I,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation_person_weighted,False,3,3,True,0.04360660141262226,0.015446507190468717,0.04360660141262226,0.015446507190468717,3,True,False,-0.04360660141262226
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,validation_person_weighted,False,3,3,True,0.05133276806876408,0.011036851286590146,0.05133276806876408,0.011036851286590146,3,True,False,-0.05133276806876408
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,validation_person_weighted,False,3,3,True,0.05133276806876408,0.011036851286590146,0.05133276806876408,0.011036851286590146,3,True,False,-0.05133276806876408
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation_person_weighted,False,3,3,True,0.04571250513610189,0.01517849619260266,0.04571250513610189,0.01517849619260266,3,True,False,-0.04571250513610189
contextual_learned_minus_historical,P_J,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,validation_person_weighted,False,3,3,True,0.0513831082364656,0.010456133443633957,0.0513831082364656,0.010456133443633957,3,True,False,-0.0513831082364656
contextual_learned_minus_historical,P_J,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,validation_person_weighted,False,3,3,True,0.0513831082364656,0.010456133443633957,0.0513831082364656,0.010456133443633957,3,True,False,-0.0513831082364656
contextual_learned_minus_historical,P_J,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,validation_person_weighted,False,3,3,True,0.0451573433053006,0.014735359464840243,0.0451573433053006,0.014735359464840243,3,True,False,-0.0451573433053006
contextual_learned_minus_historical,F_I,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.04967205427593487,0.009899619475829366,0.04967205427593487,0.009899619475829366,3,True,False,-0.04967205427593487
contextual_learned_minus_historical,F_I,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.04967205427593487,0.009899619475829366,0.04967205427593487,0.009899619475829366,3,True,False,-0.04967205427593487
contextual_learned_minus_historical,F_I,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation_person_weighted,False,3,3,True,0.03951552302653479,0.003073995301232772,0.03951552302653479,0.003073995301232772,3,True,False,-0.03951552302653479
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.06018501114770802,0.0056658386212200115,0.06018501114770802,0.0056658386212200115,3,True,False,-0.06018501114770802
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.06034539965113391,0.0057713575960753405,0.06034539965113391,0.0057713575960753405,3,True,False,-0.06034539965113391
contextual_learned_minus_historical,F_Iplus,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation_person_weighted,False,3,3,True,0.04114598893934004,0.0010380333474505237,0.04114598893934004,0.0010380333474505237,3,True,False,-0.04114598893934004
contextual_learned_minus_historical,F_J,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.05211926870497859,0.00681906499818339,0.05211926870497859,0.00681906499818339,3,True,False,-0.05211926870497859
contextual_learned_minus_historical,F_J,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.05211926870497859,0.00681906499818339,0.05211926870497859,0.00681906499818339,3,True,False,-0.05211926870497859
contextual_learned_minus_historical,F_J,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation_person_weighted,False,3,3,True,0.045824821735583,0.010525482771628111,0.045824821735583,0.010525482771628111,3,True,False,-0.045824821735583
contextual_learned_minus_historical,P_I,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.061158320715834304,0.001280482197774988,0.061158320715834304,0.001280482197774988,3,True,False,-0.061158320715834304
contextual_learned_minus_historical,P_I,E_pca,audit,AB,RAC1P,120,expanded_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.061158320715834304,0.001280482197774988,0.061158320715834304,0.001280482197774988,3,True,False,-0.061158320715834304
contextual_learned_minus_historical,P_I,E_pca,audit,AB,RAC1P,120,expanded_catchup,primary,120,development_evaluation_person_weighted,False,3,3,True,0.05713148220986245,0.004372386598872142,0.05713148220986245,0.004372386598872142,3,True,False,-0.05713148220986245
contextual_learned_minus_historical,P_Iplus,E_pca,audit,AB,RAC1P,120,standard_independent,primary,120,development_evaluation_person_weighted,False,3,3,True,0.06377984878219072,0.0038723342850563677,0.06377984878219072,0.0038723342850563677,3,True,False,-0.06377984878219072
