seed,condition,interface,arm,epoch,task,support,pre_loss,source_loss,full_loss,accepted_loss,source_minus_pre,full_minus_source,accepted_minus_source,accepted_minus_full,accepted_minus_pre,source_proposal_has_inherited_full_moments
1,P_G_J,P,G_J,20,public_coverage,256,0.41022956371307373,0.4082889258861542,0.40826505422592163,0.40826505422592163,-0.0019406378269195557,-2.3871660232543945e-05,-2.3871660232543945e-05,0.0,-0.0019645094871520996,True
1,P_G_J,P,G_J,40,income_binary,256,0.2747499644756317,0.27346542477607727,0.27351152896881104,0.2734656035900116,-0.0012845396995544434,4.610419273376465e-05,1.7881393432617188e-07,-4.5925378799438477e-05,-0.0012843608856201172,True
1,P_G_J,P,G_J,40,civilian_at_work,256,0.2867611050605774,0.28435519337654114,0.28436943888664246,0.2843562364578247,-0.002405911684036255,1.424551010131836e-05,1.043081283569336e-06,-1.3202428817749023e-05,-0.0024048686027526855,True
1,P_G_J,P,G_J,40,public_coverage,256,0.4580731987953186,0.45507821440696716,0.4552154541015625,0.4550803601741791,-0.0029949843883514404,0.00013723969459533691,2.1457672119140625e-06,-0.00013509392738342285,-0.0029928386211395264,True
1,P_G_J,P,G_J,60,income_binary,256,0.2575089633464813,0.2568977475166321,0.25692272186279297,0.2568982243537903,-0.0006112158298492432,2.4974346160888672e-05,4.76837158203125e-07,-2.4497509002685547e-05,-0.00061073899269104,True
1,P_G_J,P,G_J,60,civilian_at_work,256,0.22670945525169373,0.2240983247756958,0.2241329550743103,0.22409886121749878,-0.002611130475997925,3.463029861450195e-05,5.364418029785156e-07,-3.409385681152344e-05,-0.0026105940341949463,True
1,P_G_J,P,G_J,60,public_coverage,256,0.39326396584510803,0.3902450203895569,0.3903750777244568,0.3902606964111328,-0.0030189454555511475,0.00013005733489990234,1.5676021575927734e-05,-0.00011438131332397461,-0.0030032694339752197,True
1,P_G_J,P,G_J,80,income_binary,256,0.2236708402633667,0.2223130464553833,0.22232685983181,0.22231446206569672,-0.0013577938079833984,1.3813376426696777e-05,1.4156103134155273e-06,-1.239776611328125e-05,-0.001356378197669983,True
1,P_G_J,P,G_J,80,civilian_at_work,256,0.1819477528333664,0.18105071783065796,0.1810803860425949,0.18104520440101624,-0.0008970350027084351,2.9668211936950684e-05,-5.513429641723633e-06,-3.5181641578674316e-05,-0.0009025484323501587,True
1,P_G_J,P,G_J,80,public_coverage,256,0.43367624282836914,0.4302702844142914,0.43036583065986633,0.43026986718177795,-0.003405958414077759,9.554624557495117e-05,-4.172325134277344e-07,-9.59634780883789e-05,-0.0034063756465911865,True
1,P_G_L025,P,G_L025,1,income_binary,256,0.29374170303344727,0.2930622696876526,0.2930869162082672,0.2930620014667511,-0.0006794333457946777,2.4646520614624023e-05,-2.682209014892578e-07,-2.491474151611328e-05,-0.000679701566696167,True
1,P_G_L025,P,G_L025,1,civilian_at_work,256,0.24585357308387756,0.24472588300704956,0.24471306800842285,0.24471189081668854,-0.001127690076828003,-1.2814998626708984e-05,-1.399219036102295e-05,-1.1771917343139648e-06,-0.0011416822671890259,True
1,P_G_L025,P,G_L025,1,public_coverage,256,0.46043527126312256,0.45794540643692017,0.4579663574695587,0.4579469561576843,-0.0024898648262023926,2.0951032638549805e-05,1.5497207641601562e-06,-1.940131187438965e-05,-0.0024883151054382324,True
1,P_G_L025,P,G_L025,20,income_binary,256,0.284773588180542,0.2832420766353607,0.283256858587265,0.2832418978214264,-0.0015315115451812744,1.4781951904296875e-05,-1.7881393432617188e-07,-1.4960765838623047e-05,-0.0015316903591156006,True
1,P_G_L025,P,G_L025,20,civilian_at_work,256,0.19060209393501282,0.18914973735809326,0.18914580345153809,0.1891462802886963,-0.0014523565769195557,-3.933906555175781e-06,-3.4570693969726562e-06,4.76837158203125e-07,-0.0014558136463165283,True
1,P_G_L025,P,G_L025,20,public_coverage,256,0.41101330518722534,0.40901294350624084,0.4090094566345215,0.4090094566345215,-0.002000361680984497,-3.4868717193603516e-06,-3.4868717193603516e-06,0.0,-0.0020038485527038574,True
1,P_G_L025,P,G_L025,40,income_binary,256,0.2731996178627014,0.27186620235443115,0.27188923954963684,0.2718663215637207,-0.0013334155082702637,2.3037195205688477e-05,1.1920928955078125e-07,-2.2917985916137695e-05,-0.0013332962989807129,True
