seed,condition,role,view,target,audit_budget,scope,split,log_loss,prior_loss,signed_prior_relative_gain,selected_candidate,present,origin_metrics
0,F_T,audit,A,commute_over20,120,standard_independent,development_evaluation,0.6924310933829628,0.6945743578591163,0.002143264476153428,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,120,standard_independent,validation_person_weighted,0.6903652351877843,0.6928428459653628,0.002477610777578576,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,120,standard_independent,development_evaluation_person_weighted,0.6919044965844732,0.694638164578084,0.0027336679936108554,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,120,expanded_independent,validation,0.6863690461569454,0.6936062072448311,0.007237161087885746,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,120,expanded_independent,development_evaluation,0.6924310933829628,0.6945743578591163,0.002143264476153428,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,120,expanded_independent,validation_person_weighted,0.6903652351877843,0.6928428459653628,0.002477610777578576,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,120,expanded_independent,development_evaluation_person_weighted,0.6919044965844732,0.694638164578084,0.0027336679936108554,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,120,expanded_catchup,validation,0.6863690461569454,0.6936062072448311,0.007237161087885746,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,120,expanded_catchup,development_evaluation,0.6924310933829628,0.6945743578591163,0.002143264476153428,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,120,expanded_catchup,validation_person_weighted,0.6903652351877843,0.6928428459653628,0.002477610777578576,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,120,expanded_catchup,development_evaluation_person_weighted,0.6919044965844732,0.694638164578084,0.0027336679936108554,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,360,standard_independent,validation,0.6863690461569454,0.6936062072448311,0.007237161087885746,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,360,standard_independent,development_evaluation,0.6924310933829628,0.6945743578591163,0.002143264476153428,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,360,standard_independent,validation_person_weighted,0.6903652351877843,0.6928428459653628,0.002477610777578576,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,360,standard_independent,development_evaluation_person_weighted,0.6919044965844732,0.694638164578084,0.0027336679936108554,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,360,expanded_independent,validation,0.6863690461569454,0.6936062072448311,0.007237161087885746,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,360,expanded_independent,development_evaluation,0.6924310933829628,0.6945743578591163,0.002143264476153428,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,360,expanded_independent,validation_person_weighted,0.6903652351877843,0.6928428459653628,0.002477610777578576,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,360,expanded_independent,development_evaluation_person_weighted,0.6919044965844732,0.694638164578084,0.0027336679936108554,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
0,F_T,audit,A,commute_over20,360,expanded_catchup,validation,0.6863690461569454,0.6936062072448311,0.007237161087885746,wire__mlp_0,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_T/metrics.json
