seed,condition,view,target,audit_budget,left_scope,right_scope,split,signed_gain_left_minus_right,left_candidate,right_candidate
0,F_Iplus_b0p2,A,public_coverage,120,expanded_independent,standard_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,A,public_coverage,120,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,A,public_coverage,120,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,A,public_coverage,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,A,public_coverage,120,expanded_catchup,expanded_independent,validation,0.002450703485511907,catchup,wire__mlp_1
0,F_Iplus_b0p2,A,public_coverage,120,expanded_catchup,expanded_independent,development_evaluation,0.0031849809972565035,catchup,wire__mlp_1
0,F_Iplus_b0p2,A,public_coverage,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0047899125291105404,catchup,wire__mlp_1
0,F_Iplus_b0p2,A,public_coverage,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.003934534790520305,catchup,wire__mlp_1
0,F_Iplus_b0p2,A,public_coverage,360,expanded_independent,standard_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,A,public_coverage,360,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,A,public_coverage,360,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,A,public_coverage,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,A,public_coverage,360,expanded_catchup,expanded_independent,validation,0.002450703485511907,catchup,wire__mlp_1
0,F_Iplus_b0p2,A,public_coverage,360,expanded_catchup,expanded_independent,development_evaluation,0.0031849809972565035,catchup,wire__mlp_1
0,F_Iplus_b0p2,A,public_coverage,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0047899125291105404,catchup,wire__mlp_1
0,F_Iplus_b0p2,A,public_coverage,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.003934534790520305,catchup,wire__mlp_1
0,F_Iplus_b0p2,A,commute_over20,120,expanded_independent,standard_independent,validation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,commute_over20,120,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,commute_over20,120,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,commute_over20,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,commute_over20,120,expanded_catchup,expanded_independent,validation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,commute_over20,120,expanded_catchup,expanded_independent,development_evaluation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,commute_over20,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,commute_over20,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,commute_over20,360,expanded_independent,standard_independent,validation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,commute_over20,360,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,commute_over20,360,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,commute_over20,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,commute_over20,360,expanded_catchup,expanded_independent,validation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,commute_over20,360,expanded_catchup,expanded_independent,development_evaluation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,commute_over20,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,commute_over20,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,SEX,120,expanded_independent,standard_independent,validation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,SEX,120,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,SEX,120,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,SEX,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,SEX,120,expanded_catchup,expanded_independent,validation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,SEX,120,expanded_catchup,expanded_independent,development_evaluation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,SEX,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,SEX,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,SEX,360,expanded_independent,standard_independent,validation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,SEX,360,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,SEX,360,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,SEX,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,SEX,360,expanded_catchup,expanded_independent,validation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,SEX,360,expanded_catchup,expanded_independent,development_evaluation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,SEX,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,SEX,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,RAC1P,120,expanded_independent,standard_independent,validation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,RAC1P,120,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,RAC1P,120,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,RAC1P,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,RAC1P,120,expanded_catchup,expanded_independent,validation,0.008935848516212097,catchup,wire__mlp_0
0,F_Iplus_b0p2,A,RAC1P,120,expanded_catchup,expanded_independent,development_evaluation,0.002749892704225987,catchup,wire__mlp_0
0,F_Iplus_b0p2,A,RAC1P,120,expanded_catchup,expanded_independent,validation_person_weighted,0.008645914747252181,catchup,wire__mlp_0
0,F_Iplus_b0p2,A,RAC1P,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.006751811672246699,catchup,wire__mlp_0
0,F_Iplus_b0p2,A,RAC1P,360,expanded_independent,standard_independent,validation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,RAC1P,360,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,RAC1P,360,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,RAC1P,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,A,RAC1P,360,expanded_catchup,expanded_independent,validation,0.008935848516212097,catchup,wire__mlp_0
0,F_Iplus_b0p2,A,RAC1P,360,expanded_catchup,expanded_independent,development_evaluation,0.002749892704225987,catchup,wire__mlp_0
0,F_Iplus_b0p2,A,RAC1P,360,expanded_catchup,expanded_independent,validation_person_weighted,0.008645914747252181,catchup,wire__mlp_0
0,F_Iplus_b0p2,A,RAC1P,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.006751811672246699,catchup,wire__mlp_0
0,F_Iplus_b0p2,B,income_binary,120,expanded_independent,standard_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,income_binary,120,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,income_binary,120,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,income_binary,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,income_binary,120,expanded_catchup,expanded_independent,validation,0.00463363243774817,catchup,wire__mlp_1
0,F_Iplus_b0p2,B,income_binary,120,expanded_catchup,expanded_independent,development_evaluation,-0.0012911530770299273,catchup,wire__mlp_1
0,F_Iplus_b0p2,B,income_binary,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0031027417994204942,catchup,wire__mlp_1
0,F_Iplus_b0p2,B,income_binary,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,-0.0012758416102054415,catchup,wire__mlp_1
0,F_Iplus_b0p2,B,income_binary,360,expanded_independent,standard_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,income_binary,360,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,income_binary,360,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,income_binary,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,income_binary,360,expanded_catchup,expanded_independent,validation,0.00463363243774817,catchup,wire__mlp_1
0,F_Iplus_b0p2,B,income_binary,360,expanded_catchup,expanded_independent,development_evaluation,-0.0012911530770299273,catchup,wire__mlp_1
0,F_Iplus_b0p2,B,income_binary,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0031027417994204942,catchup,wire__mlp_1
0,F_Iplus_b0p2,B,income_binary,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,-0.0012758416102054415,catchup,wire__mlp_1
0,F_Iplus_b0p2,B,civilian_at_work,120,expanded_independent,standard_independent,validation,0.0,wire__hist_gb_20,wire__hist_gb_20
0,F_Iplus_b0p2,B,civilian_at_work,120,expanded_independent,standard_independent,development_evaluation,0.0,wire__hist_gb_20,wire__hist_gb_20
0,F_Iplus_b0p2,B,civilian_at_work,120,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__hist_gb_20,wire__hist_gb_20
0,F_Iplus_b0p2,B,civilian_at_work,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__hist_gb_20,wire__hist_gb_20
0,F_Iplus_b0p2,B,civilian_at_work,120,expanded_catchup,expanded_independent,validation,0.0,wire__hist_gb_20,wire__hist_gb_20
0,F_Iplus_b0p2,B,civilian_at_work,120,expanded_catchup,expanded_independent,development_evaluation,0.0,wire__hist_gb_20,wire__hist_gb_20
0,F_Iplus_b0p2,B,civilian_at_work,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0,wire__hist_gb_20,wire__hist_gb_20
0,F_Iplus_b0p2,B,civilian_at_work,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,wire__hist_gb_20,wire__hist_gb_20
0,F_Iplus_b0p2,B,civilian_at_work,360,expanded_independent,standard_independent,validation,0.0,wire__hist_gb_20,wire__hist_gb_20
0,F_Iplus_b0p2,B,civilian_at_work,360,expanded_independent,standard_independent,development_evaluation,0.0,wire__hist_gb_20,wire__hist_gb_20
0,F_Iplus_b0p2,B,civilian_at_work,360,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__hist_gb_20,wire__hist_gb_20
0,F_Iplus_b0p2,B,civilian_at_work,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__hist_gb_20,wire__hist_gb_20
0,F_Iplus_b0p2,B,civilian_at_work,360,expanded_catchup,expanded_independent,validation,0.0,wire__hist_gb_20,wire__hist_gb_20
0,F_Iplus_b0p2,B,civilian_at_work,360,expanded_catchup,expanded_independent,development_evaluation,0.0,wire__hist_gb_20,wire__hist_gb_20
0,F_Iplus_b0p2,B,civilian_at_work,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0,wire__hist_gb_20,wire__hist_gb_20
0,F_Iplus_b0p2,B,civilian_at_work,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,wire__hist_gb_20,wire__hist_gb_20
0,F_Iplus_b0p2,B,same_residence,120,expanded_independent,standard_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,same_residence,120,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,same_residence,120,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,same_residence,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,same_residence,120,expanded_catchup,expanded_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,same_residence,120,expanded_catchup,expanded_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,same_residence,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,same_residence,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,same_residence,360,expanded_independent,standard_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,same_residence,360,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,same_residence,360,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,same_residence,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,same_residence,360,expanded_catchup,expanded_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,same_residence,360,expanded_catchup,expanded_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,same_residence,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,same_residence,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,B,SEX,120,expanded_independent,standard_independent,validation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,SEX,120,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,SEX,120,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,SEX,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,SEX,120,expanded_catchup,expanded_independent,validation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,SEX,120,expanded_catchup,expanded_independent,development_evaluation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,SEX,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,SEX,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,SEX,360,expanded_independent,standard_independent,validation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,SEX,360,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,SEX,360,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,SEX,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,SEX,360,expanded_catchup,expanded_independent,validation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,SEX,360,expanded_catchup,expanded_independent,development_evaluation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,SEX,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,SEX,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,RAC1P,120,expanded_independent,standard_independent,validation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,RAC1P,120,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,RAC1P,120,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,RAC1P,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,RAC1P,120,expanded_catchup,expanded_independent,validation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,RAC1P,120,expanded_catchup,expanded_independent,development_evaluation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,RAC1P,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,RAC1P,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,RAC1P,360,expanded_independent,standard_independent,validation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,RAC1P,360,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,RAC1P,360,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,RAC1P,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,RAC1P,360,expanded_catchup,expanded_independent,validation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,RAC1P,360,expanded_catchup,expanded_independent,development_evaluation,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,RAC1P,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,B,RAC1P,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,wire__mlp_0,wire__mlp_0
0,F_Iplus_b0p2,AB,SEX,120,expanded_independent,standard_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,AB,SEX,120,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,AB,SEX,120,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,AB,SEX,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,AB,SEX,120,expanded_catchup,expanded_independent,validation,0.0027169416558683324,catchup,wire__mlp_1
0,F_Iplus_b0p2,AB,SEX,120,expanded_catchup,expanded_independent,development_evaluation,0.006648747535944577,catchup,wire__mlp_1
0,F_Iplus_b0p2,AB,SEX,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0014494299180064507,catchup,wire__mlp_1
0,F_Iplus_b0p2,AB,SEX,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.004554366263146203,catchup,wire__mlp_1
0,F_Iplus_b0p2,AB,SEX,360,expanded_independent,standard_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,AB,SEX,360,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,AB,SEX,360,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,AB,SEX,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_Iplus_b0p2,AB,SEX,360,expanded_catchup,expanded_independent,validation,0.0027169416558683324,catchup,wire__mlp_1
0,F_Iplus_b0p2,AB,SEX,360,expanded_catchup,expanded_independent,development_evaluation,0.006648747535944577,catchup,wire__mlp_1
0,F_Iplus_b0p2,AB,SEX,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0014494299180064507,catchup,wire__mlp_1
0,F_Iplus_b0p2,AB,SEX,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.004554366263146203,catchup,wire__mlp_1
0,F_Iplus_b0p2,AB,RAC1P,120,expanded_independent,standard_independent,validation,0.0,inherited_B__wire__mlp_0,inherited_B__wire__mlp_0
0,F_Iplus_b0p2,AB,RAC1P,120,expanded_independent,standard_independent,development_evaluation,0.0,inherited_B__wire__mlp_0,inherited_B__wire__mlp_0
0,F_Iplus_b0p2,AB,RAC1P,120,expanded_independent,standard_independent,validation_person_weighted,0.0,inherited_B__wire__mlp_0,inherited_B__wire__mlp_0
0,F_Iplus_b0p2,AB,RAC1P,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,inherited_B__wire__mlp_0,inherited_B__wire__mlp_0
0,F_Iplus_b0p2,AB,RAC1P,120,expanded_catchup,expanded_independent,validation,0.015355880645544051,catchup,inherited_B__wire__mlp_0
0,F_Iplus_b0p2,AB,RAC1P,120,expanded_catchup,expanded_independent,development_evaluation,0.02985079721535655,catchup,inherited_B__wire__mlp_0
0,F_Iplus_b0p2,AB,RAC1P,120,expanded_catchup,expanded_independent,validation_person_weighted,0.011882712582465205,catchup,inherited_B__wire__mlp_0
0,F_Iplus_b0p2,AB,RAC1P,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.02221080322236002,catchup,inherited_B__wire__mlp_0
0,F_Iplus_b0p2,AB,RAC1P,360,expanded_independent,standard_independent,validation,0.0,inherited_B__wire__mlp_0,inherited_B__wire__mlp_0
0,F_Iplus_b0p2,AB,RAC1P,360,expanded_independent,standard_independent,development_evaluation,0.0,inherited_B__wire__mlp_0,inherited_B__wire__mlp_0
0,F_Iplus_b0p2,AB,RAC1P,360,expanded_independent,standard_independent,validation_person_weighted,0.0,inherited_B__wire__mlp_0,inherited_B__wire__mlp_0
0,F_Iplus_b0p2,AB,RAC1P,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,inherited_B__wire__mlp_0,inherited_B__wire__mlp_0
0,F_Iplus_b0p2,AB,RAC1P,360,expanded_catchup,expanded_independent,validation,0.015355880645544051,catchup,inherited_B__wire__mlp_0
0,F_Iplus_b0p2,AB,RAC1P,360,expanded_catchup,expanded_independent,development_evaluation,0.02985079721535655,catchup,inherited_B__wire__mlp_0
0,F_Iplus_b0p2,AB,RAC1P,360,expanded_catchup,expanded_independent,validation_person_weighted,0.011882712582465205,catchup,inherited_B__wire__mlp_0
0,F_Iplus_b0p2,AB,RAC1P,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.02221080322236002,catchup,inherited_B__wire__mlp_0
0,F_I,A,public_coverage,120,expanded_independent,standard_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,public_coverage,120,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,public_coverage,120,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,public_coverage,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,public_coverage,120,expanded_catchup,expanded_independent,validation,0.007586337011242172,catchup,wire__mlp_1
0,F_I,A,public_coverage,120,expanded_catchup,expanded_independent,development_evaluation,-0.0003516929938195412,catchup,wire__mlp_1
0,F_I,A,public_coverage,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0026134201388279266,catchup,wire__mlp_1
0,F_I,A,public_coverage,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,-0.00461699428451956,catchup,wire__mlp_1
0,F_I,A,public_coverage,360,expanded_independent,standard_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,public_coverage,360,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,public_coverage,360,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,public_coverage,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,public_coverage,360,expanded_catchup,expanded_independent,validation,0.007586337011242172,catchup,wire__mlp_1
0,F_I,A,public_coverage,360,expanded_catchup,expanded_independent,development_evaluation,-0.0003516929938195412,catchup,wire__mlp_1
0,F_I,A,public_coverage,360,expanded_catchup,expanded_independent,validation_person_weighted,0.0026134201388279266,catchup,wire__mlp_1
0,F_I,A,public_coverage,360,expanded_catchup,expanded_independent,development_evaluation_person_weighted,-0.00461699428451956,catchup,wire__mlp_1
0,F_I,A,commute_over20,120,expanded_independent,standard_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,commute_over20,120,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,commute_over20,120,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,commute_over20,120,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,commute_over20,120,expanded_catchup,expanded_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,commute_over20,120,expanded_catchup,expanded_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,commute_over20,120,expanded_catchup,expanded_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,commute_over20,120,expanded_catchup,expanded_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,commute_over20,360,expanded_independent,standard_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,commute_over20,360,expanded_independent,standard_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,commute_over20,360,expanded_independent,standard_independent,validation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,commute_over20,360,expanded_independent,standard_independent,development_evaluation_person_weighted,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,commute_over20,360,expanded_catchup,expanded_independent,validation,0.0,wire__mlp_1,wire__mlp_1
0,F_I,A,commute_over20,360,expanded_catchup,expanded_independent,development_evaluation,0.0,wire__mlp_1,wire__mlp_1
