seed,condition,role,view,target,audit_budget,scope,split,log_loss,prior_loss,signed_prior_relative_gain,selected_candidate,present,origin_metrics
0,F_G_L025,native,A,income_binary,,native,source_validation_person_weighted,0.2934567271461116,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L025/native_source.json
0,F_G_L025,native,A,income_binary,,native,development_evaluation_person_weighted,0.3130576173972236,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L025/native_source.json
0,F_G_L025,native,A,civilian_at_work,,native,source_validation,0.3057864542809779,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L025/native_source.json
0,F_G_L025,native,A,civilian_at_work,,native,development_evaluation,0.2978401861510777,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L025/native_source.json
0,F_G_L025,native,A,civilian_at_work,,native,source_validation_person_weighted,0.30356761741585625,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L025/native_source.json
0,F_G_L025,native,A,civilian_at_work,,native,development_evaluation_person_weighted,0.27944675634553645,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L025/native_source.json
0,F_G_L025,native,B,public_coverage,,native,source_validation,0.5266557516335817,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L025/native_source.json
0,F_G_L025,native,B,public_coverage,,native,development_evaluation,0.5759517717782848,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L025/native_source.json
0,F_G_L025,native,B,public_coverage,,native,source_validation_person_weighted,0.5319345293604898,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L025/native_source.json
0,F_G_L025,native,B,public_coverage,,native,development_evaluation_person_weighted,0.5780979941685205,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L025/native_source.json
0,F_G_L20,native,A,income_binary,,native,source_validation,0.30159641370417817,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L20/native_source.json
0,F_G_L20,native,A,income_binary,,native,development_evaluation,0.3104773078279092,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L20/native_source.json
0,F_G_L20,native,A,income_binary,,native,source_validation_person_weighted,0.2963231951498455,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L20/native_source.json
0,F_G_L20,native,A,income_binary,,native,development_evaluation_person_weighted,0.31563550818303504,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L20/native_source.json
0,F_G_L20,native,A,civilian_at_work,,native,source_validation,0.3102087175244058,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L20/native_source.json
0,F_G_L20,native,A,civilian_at_work,,native,development_evaluation,0.29885621974729665,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L20/native_source.json
0,F_G_L20,native,A,civilian_at_work,,native,source_validation_person_weighted,0.30554117350605664,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L20/native_source.json
0,F_G_L20,native,A,civilian_at_work,,native,development_evaluation_person_weighted,0.28071036302888464,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L20/native_source.json
0,F_G_L20,native,B,public_coverage,,native,source_validation,0.5287950313635246,,,native,True,results/redesign_20260909_acs_source_guard_v1/seed_0/F_G_L20/native_source.json
