seed,historical_release,role,target,report_audit_budget,actual_audit_budget,original_scope,split,log_loss,original_candidate,origin_metrics,causal_replacement,respects_new_individual_policy
0,E_K_C,audit,SEX,360,360,pooled,validation_person_weighted,0.6758142205965004,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_C,audit,SEX,360,360,pooled,development_evaluation_person_weighted,0.6812504794898354,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_C,audit,RAC1P,120,120,primary,validation,1.2541465303068167,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_C,audit,RAC1P,120,120,primary,development_evaluation,1.2348383268997085,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_C,audit,RAC1P,120,120,primary,validation_person_weighted,1.2616344943800877,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_C,audit,RAC1P,120,120,primary,development_evaluation_person_weighted,1.2144491410253866,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_C,audit,RAC1P,120,120,pooled,validation,1.2301156343997715,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_C,audit,RAC1P,120,120,pooled,development_evaluation,1.2048883767202472,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_C,audit,RAC1P,120,120,pooled,validation_person_weighted,1.2391615781058314,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_C,audit,RAC1P,120,120,pooled,development_evaluation_person_weighted,1.1873505768092065,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_C,audit,RAC1P,360,360,primary,validation,1.2541465303068167,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_C,audit,RAC1P,360,360,primary,development_evaluation,1.2348383268997085,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_C,audit,RAC1P,360,360,primary,validation_person_weighted,1.2616344943800877,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_C,audit,RAC1P,360,360,primary,development_evaluation_person_weighted,1.2144491410253866,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_C,audit,RAC1P,360,360,pooled,validation,1.2301156343997715,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_C,audit,RAC1P,360,360,pooled,development_evaluation,1.2048883767202472,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_C,audit,RAC1P,360,360,pooled,validation_person_weighted,1.2391615781058314,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_C,audit,RAC1P,360,360,pooled,development_evaluation_person_weighted,1.1873505768092065,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,income_binary,,,primary,validation,0.3452868048216631,logistic,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,income_binary,,,primary,development_evaluation,0.33787032389616084,logistic,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,income_binary,,,primary,validation_person_weighted,0.3241929575888725,logistic,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,income_binary,,,primary,development_evaluation_person_weighted,0.34205053684146053,logistic,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,civilian_at_work,,,primary,validation,0.41378049752326074,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,civilian_at_work,,,primary,development_evaluation,0.3890535416829073,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,civilian_at_work,,,primary,validation_person_weighted,0.4092499804643874,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,civilian_at_work,,,primary,development_evaluation_person_weighted,0.37050654918958514,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,public_coverage,,,primary,validation,0.5180670618627158,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,public_coverage,,,primary,development_evaluation,0.5325785051045047,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,public_coverage,,,primary,validation_person_weighted,0.5285799062954848,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,public_coverage,,,primary,development_evaluation_person_weighted,0.5385507928843213,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,same_residence,,,primary,validation,0.5201809684000736,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,same_residence,,,primary,development_evaluation,0.5069808154673355,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,same_residence,,,primary,validation_person_weighted,0.48943951815209613,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,same_residence,,,primary,development_evaluation_person_weighted,0.4920188261862168,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,commute_over20,,,primary,validation,0.6857686313089664,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,commute_over20,,,primary,development_evaluation,0.692083011309107,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,commute_over20,,,primary,validation_person_weighted,0.6867229917389623,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,transfer,commute_over20,,,primary,development_evaluation_person_weighted,0.6925805155608473,mlp,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,SEX,120,120,primary,validation,0.6833150010880634,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,SEX,120,120,primary,development_evaluation,0.6870015006590626,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,SEX,120,120,primary,validation_person_weighted,0.6845757927720975,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,SEX,120,120,primary,development_evaluation_person_weighted,0.690732459388844,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,SEX,120,120,pooled,validation,0.6742990498859284,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,SEX,120,120,pooled,development_evaluation,0.6765520032637388,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,SEX,120,120,pooled,validation_person_weighted,0.6740467673389321,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,SEX,120,120,pooled,development_evaluation_person_weighted,0.6809571029583842,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,SEX,360,360,primary,validation,0.6833150010880634,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,SEX,360,360,primary,development_evaluation,0.6870015006590626,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,SEX,360,360,primary,validation_person_weighted,0.6845757927720975,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,SEX,360,360,primary,development_evaluation_person_weighted,0.690732459388844,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,SEX,360,360,pooled,validation,0.6742990498859284,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,SEX,360,360,pooled,development_evaluation,0.6765520032637388,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,SEX,360,360,pooled,validation_person_weighted,0.6740467673389321,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,SEX,360,360,pooled,development_evaluation_person_weighted,0.6809571029583842,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,RAC1P,120,120,primary,validation,1.254366165971582,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,RAC1P,120,120,primary,development_evaluation,1.235303073758682,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,RAC1P,120,120,primary,validation_person_weighted,1.2624475325810964,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,RAC1P,120,120,primary,development_evaluation_person_weighted,1.2151369873816082,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,RAC1P,120,120,pooled,validation,1.2255670427003669,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,RAC1P,120,120,pooled,development_evaluation,1.2089217957900915,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,RAC1P,120,120,pooled,validation_person_weighted,1.2430332102668953,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,RAC1P,120,120,pooled,development_evaluation_person_weighted,1.1959214610581375,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,RAC1P,360,360,primary,validation,1.254366165971582,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,RAC1P,360,360,primary,development_evaluation,1.235303073758682,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,RAC1P,360,360,primary,validation_person_weighted,1.2624475325810964,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,RAC1P,360,360,primary,development_evaluation_person_weighted,1.2151369873816082,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,RAC1P,360,360,pooled,validation,1.2255670427003669,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,RAC1P,360,360,pooled,development_evaluation,1.2089217957900915,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,RAC1P,360,360,pooled,validation_person_weighted,1.2430332102668953,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,E_K_D,audit,RAC1P,360,360,pooled,development_evaluation_person_weighted,1.1959214610581375,catchup,results/redesign_20260908_acs_restricted_inputs_v1/E_K/seed_0/metrics.json,False,not established
0,S_F_C,transfer,income_binary,,,primary,validation,0.3006572660494829,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,income_binary,,,primary,development_evaluation,0.29833439756727653,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,income_binary,,,primary,validation_person_weighted,0.28668945457074596,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,income_binary,,,primary,development_evaluation_person_weighted,0.3102397531911583,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,civilian_at_work,,,primary,validation,0.3139331840819681,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,civilian_at_work,,,primary,development_evaluation,0.28828257647591493,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,civilian_at_work,,,primary,validation_person_weighted,0.30707826537848326,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,civilian_at_work,,,primary,development_evaluation_person_weighted,0.2709568130246034,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,public_coverage,,,primary,validation,0.48700759589275766,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,public_coverage,,,primary,development_evaluation,0.5100455040248397,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,public_coverage,,,primary,validation_person_weighted,0.5031745555836996,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,public_coverage,,,primary,development_evaluation_person_weighted,0.5174905440531061,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,same_residence,,,primary,validation,0.5237735433097024,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,same_residence,,,primary,development_evaluation,0.515817946442879,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,same_residence,,,primary,validation_person_weighted,0.4918307579752988,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,same_residence,,,primary,development_evaluation_person_weighted,0.4978517838921929,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,commute_over20,,,primary,validation,0.6764024211114908,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,commute_over20,,,primary,development_evaluation,0.6900143925538141,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,commute_over20,,,primary,validation_person_weighted,0.6729021094965443,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,transfer,commute_over20,,,primary,development_evaluation_person_weighted,0.6883836352119128,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,SEX,120,120,primary,validation,0.6621930496740007,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,SEX,120,120,primary,development_evaluation,0.6704934090078273,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,SEX,120,120,primary,validation_person_weighted,0.6583674167936244,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,SEX,120,120,primary,development_evaluation_person_weighted,0.6716086156442873,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,SEX,120,120,pooled,validation,0.65682541270438,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,SEX,120,120,pooled,development_evaluation,0.6708711526645388,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,SEX,120,120,pooled,validation_person_weighted,0.6533451000320348,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,SEX,120,120,pooled,development_evaluation_person_weighted,0.6728390516959329,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,SEX,360,360,primary,validation,0.6621930496740007,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,SEX,360,360,primary,development_evaluation,0.6704934090078273,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,SEX,360,360,primary,validation_person_weighted,0.6583674167936244,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,SEX,360,360,primary,development_evaluation_person_weighted,0.6716086156442873,mlp_1,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,SEX,360,360,pooled,validation,0.65682541270438,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,SEX,360,360,pooled,development_evaluation,0.6708711526645388,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,SEX,360,360,pooled,validation_person_weighted,0.6533451000320348,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,SEX,360,360,pooled,development_evaluation_person_weighted,0.6728390516959329,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,RAC1P,120,120,primary,validation,1.2248470696780205,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,RAC1P,120,120,primary,development_evaluation,1.216262470245854,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,RAC1P,120,120,primary,validation_person_weighted,1.2338153727931582,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,RAC1P,120,120,primary,development_evaluation_person_weighted,1.19751616114572,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,RAC1P,120,120,pooled,validation,1.2072080344317377,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,RAC1P,120,120,pooled,development_evaluation,1.2014682308622475,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,RAC1P,120,120,pooled,validation_person_weighted,1.2214429644614404,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,RAC1P,120,120,pooled,development_evaluation_person_weighted,1.1825650048600647,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,RAC1P,360,360,primary,validation,1.2248470696780205,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,RAC1P,360,360,primary,development_evaluation,1.216262470245854,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,RAC1P,360,360,primary,validation_person_weighted,1.2338153727931582,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,RAC1P,360,360,primary,development_evaluation_person_weighted,1.19751616114572,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,RAC1P,360,360,pooled,validation,1.2072080344317377,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,RAC1P,360,360,pooled,development_evaluation,1.2014682308622475,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,RAC1P,360,360,pooled,validation_person_weighted,1.2214429644614404,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_C,audit,RAC1P,360,360,pooled,development_evaluation_person_weighted,1.1825650048600647,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,income_binary,,,primary,validation,0.3017135246906419,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,income_binary,,,primary,development_evaluation,0.2991558237992289,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,income_binary,,,primary,validation_person_weighted,0.2879613259677116,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,income_binary,,,primary,development_evaluation_person_weighted,0.3102590036423152,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,civilian_at_work,,,primary,validation,0.3167850302540332,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,civilian_at_work,,,primary,development_evaluation,0.2891950307128424,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,civilian_at_work,,,primary,validation_person_weighted,0.30935803186607547,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,civilian_at_work,,,primary,development_evaluation_person_weighted,0.2719159071980653,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,public_coverage,,,primary,validation,0.4874328778121621,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,public_coverage,,,primary,development_evaluation,0.5100422381918772,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,public_coverage,,,primary,validation_person_weighted,0.5047441594201325,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,public_coverage,,,primary,development_evaluation_person_weighted,0.5184265452762947,logistic,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,same_residence,,,primary,validation,0.5245001457424837,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,same_residence,,,primary,development_evaluation,0.5160889406769796,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,same_residence,,,primary,validation_person_weighted,0.49306405693762595,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,same_residence,,,primary,development_evaluation_person_weighted,0.4982916035750655,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,commute_over20,,,primary,validation,0.6761427471091385,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,commute_over20,,,primary,development_evaluation,0.6897384414335875,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,commute_over20,,,primary,validation_person_weighted,0.6727068785097154,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,transfer,commute_over20,,,primary,development_evaluation_person_weighted,0.6882261614198032,mlp,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,audit,SEX,120,120,primary,validation,0.6631882343591036,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,audit,SEX,120,120,primary,development_evaluation,0.6736102560407039,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,audit,SEX,120,120,primary,validation_person_weighted,0.6593254902186247,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,audit,SEX,120,120,primary,development_evaluation_person_weighted,0.6769335716558349,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,audit,SEX,120,120,pooled,validation,0.6597109172683756,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,audit,SEX,120,120,pooled,development_evaluation,0.673813610328822,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,audit,SEX,120,120,pooled,validation_person_weighted,0.6584673507766651,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,audit,SEX,120,120,pooled,development_evaluation_person_weighted,0.6744328441156667,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,audit,SEX,360,360,primary,validation,0.6631882343591036,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,audit,SEX,360,360,primary,development_evaluation,0.6736102560407039,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,audit,SEX,360,360,primary,validation_person_weighted,0.6593254902186247,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,audit,SEX,360,360,primary,development_evaluation_person_weighted,0.6769335716558349,mlp_0,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,audit,SEX,360,360,pooled,validation,0.6597109172683756,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
0,S_F_D,audit,SEX,360,360,pooled,development_evaluation,0.673813610328822,catchup,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,False,not established
