seed,condition,view,target,scope,split,loss120,loss360,loss360_minus120,gain360_minus120,candidate120,candidate360,selected_epoch120,selected_epoch360
0,F_T,A,RAC1P,expanded_independent,development_evaluation,1.210779018072694,1.210779018072694,0.0,0.0,wire__mlp_0,wire__mlp_0,45,45
0,F_T,A,RAC1P,expanded_independent,validation_person_weighted,1.2310748535641138,1.2310748535641138,0.0,0.0,wire__mlp_0,wire__mlp_0,45,45
0,F_T,A,RAC1P,expanded_independent,development_evaluation_person_weighted,1.192358409312805,1.192358409312805,0.0,0.0,wire__mlp_0,wire__mlp_0,45,45
0,F_T,A,RAC1P,expanded_catchup,validation,1.2171743447445744,1.2171743447445744,0.0,0.0,catchup,catchup,5,5
0,F_T,A,RAC1P,expanded_catchup,development_evaluation,1.2084023018376084,1.2084023018376084,0.0,0.0,catchup,catchup,5,5
0,F_T,A,RAC1P,expanded_catchup,validation_person_weighted,1.2312911869365677,1.2312911869365677,0.0,0.0,catchup,catchup,5,5
0,F_T,A,RAC1P,expanded_catchup,development_evaluation_person_weighted,1.188885703309314,1.188885703309314,0.0,0.0,catchup,catchup,5,5
0,F_T,B,income_binary,standard_independent,validation,0.31401687301388514,0.31401687301388514,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,income_binary,standard_independent,development_evaluation,0.30915450356218227,0.30915450356218227,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,income_binary,standard_independent,validation_person_weighted,0.3172837704981868,0.3172837704981868,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,income_binary,standard_independent,development_evaluation_person_weighted,0.3175448299798028,0.3175448299798028,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,income_binary,expanded_independent,validation,0.31401687301388514,0.31401687301388514,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,income_binary,expanded_independent,development_evaluation,0.30915450356218227,0.30915450356218227,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,income_binary,expanded_independent,validation_person_weighted,0.3172837704981868,0.3172837704981868,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,income_binary,expanded_independent,development_evaluation_person_weighted,0.3175448299798028,0.3175448299798028,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,income_binary,expanded_catchup,validation,0.3138756745311934,0.3138756745311934,0.0,0.0,catchup,catchup,5,5
0,F_T,B,income_binary,expanded_catchup,development_evaluation,0.3159084034408453,0.3159084034408453,0.0,0.0,catchup,catchup,5,5
0,F_T,B,income_binary,expanded_catchup,validation_person_weighted,0.3213643580502052,0.3213643580502052,0.0,0.0,catchup,catchup,5,5
0,F_T,B,income_binary,expanded_catchup,development_evaluation_person_weighted,0.31733442196477146,0.31733442196477146,0.0,0.0,catchup,catchup,5,5
0,F_T,B,civilian_at_work,standard_independent,validation,0.3200586427730993,0.3200586427730993,0.0,0.0,wire__mlp_0,wire__mlp_0,40,40
0,F_T,B,civilian_at_work,standard_independent,development_evaluation,0.3108234695351707,0.3108234695351707,0.0,0.0,wire__mlp_0,wire__mlp_0,40,40
0,F_T,B,civilian_at_work,standard_independent,validation_person_weighted,0.3025310028055795,0.3025310028055795,0.0,0.0,wire__mlp_0,wire__mlp_0,40,40
0,F_T,B,civilian_at_work,standard_independent,development_evaluation_person_weighted,0.2909315197315295,0.2909315197315295,0.0,0.0,wire__mlp_0,wire__mlp_0,40,40
0,F_T,B,civilian_at_work,expanded_independent,validation,0.3200586427730993,0.3200586427730993,0.0,0.0,wire__mlp_0,wire__mlp_0,40,40
0,F_T,B,civilian_at_work,expanded_independent,development_evaluation,0.3108234695351707,0.3108234695351707,0.0,0.0,wire__mlp_0,wire__mlp_0,40,40
0,F_T,B,civilian_at_work,expanded_independent,validation_person_weighted,0.3025310028055795,0.3025310028055795,0.0,0.0,wire__mlp_0,wire__mlp_0,40,40
0,F_T,B,civilian_at_work,expanded_independent,development_evaluation_person_weighted,0.2909315197315295,0.2909315197315295,0.0,0.0,wire__mlp_0,wire__mlp_0,40,40
0,F_T,B,civilian_at_work,expanded_catchup,validation,0.31626069733257345,0.31626069733257345,0.0,0.0,catchup,catchup,5,5
0,F_T,B,civilian_at_work,expanded_catchup,development_evaluation,0.30260025238617916,0.30260025238617916,0.0,0.0,catchup,catchup,5,5
0,F_T,B,civilian_at_work,expanded_catchup,validation_person_weighted,0.30105829177204313,0.30105829177204313,0.0,0.0,catchup,catchup,5,5
0,F_T,B,civilian_at_work,expanded_catchup,development_evaluation_person_weighted,0.28354996664108306,0.28354996664108306,0.0,0.0,catchup,catchup,5,5
0,F_T,B,same_residence,standard_independent,validation,0.5108581064683959,0.5108581064683959,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,same_residence,standard_independent,development_evaluation,0.4996706063649697,0.4996706063649697,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,same_residence,standard_independent,validation_person_weighted,0.489506388150645,0.489506388150645,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,same_residence,standard_independent,development_evaluation_person_weighted,0.48559167826813004,0.48559167826813004,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,same_residence,expanded_independent,validation,0.5108581064683959,0.5108581064683959,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,same_residence,expanded_independent,development_evaluation,0.4996706063649697,0.4996706063649697,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,same_residence,expanded_independent,validation_person_weighted,0.489506388150645,0.489506388150645,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,same_residence,expanded_independent,development_evaluation_person_weighted,0.48559167826813004,0.48559167826813004,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,same_residence,expanded_catchup,validation,0.5108581064683959,0.5108581064683959,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,same_residence,expanded_catchup,development_evaluation,0.4996706063649697,0.4996706063649697,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,same_residence,expanded_catchup,validation_person_weighted,0.489506388150645,0.489506388150645,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,same_residence,expanded_catchup,development_evaluation_person_weighted,0.48559167826813004,0.48559167826813004,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,SEX,standard_independent,validation,0.6561088236359504,0.6561088236359504,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,SEX,standard_independent,development_evaluation,0.6676353328711285,0.6676353328711285,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,SEX,standard_independent,validation_person_weighted,0.6497670448142312,0.6497670448142312,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,SEX,standard_independent,development_evaluation_person_weighted,0.6689747620110542,0.6689747620110542,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,SEX,expanded_independent,validation,0.6561088236359504,0.6561088236359504,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,SEX,expanded_independent,development_evaluation,0.6676353328711285,0.6676353328711285,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,SEX,expanded_independent,validation_person_weighted,0.6497670448142312,0.6497670448142312,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_T,B,SEX,expanded_independent,development_evaluation_person_weighted,0.6689747620110542,0.6689747620110542,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
