seed,condition,epoch,counts,source_loss,task_losses,purpose_losses,coefficients,individual_loss,extra_local_loss,coalition_loss,observer_ce,objective,source_validation,beta
0,F_I,0,"{""mapper_optimizer_steps"":2520,""adversary_optimizer_steps"":840}",0.3424144387245178,"{""income_binary"":0.26708850264549255,""civilian_at_work"":0.2456357777118683,""public_coverage"":0.4284667372703552}","{""A"":0.2563621401786804,""B"":0.4284667372703552}","{""source"":1.0,""individual"":-0.1,""extra_local"":0.0,""coalition"":0.0}",0.8160857558250427,1.8492751121520996,0.9131197929382324,"{""A__public_coverage"":0.4786098599433899,""A__SEX"":0.6483603119850159,""A__RAC1P"":1.195791482925415,""B__income_binary"":0.2882053852081299,""B__civilian_at_work"":0.2895036041736603,""B__SEX"":0.6398034691810608,""B__RAC1P"":1.1872073411941528,""AB__SEX"":0.6326688528060913,""AB__RAC1P"":1.1829971075057983}",0.2608058452606201,"{""income_binary"":0.2925710082054138,""civilian_at_work"":0.2896477282047272,""public_coverage"":0.48979759216308594}",
0,F_I,5,"{""mapper_optimizer_steps"":2730,""adversary_optimizer_steps"":1470}",0.3405243158340454,"{""income_binary"":0.2666061222553253,""civilian_at_work"":0.244424968957901,""public_coverage"":0.42553308606147766}","{""A"":0.25551554560661316,""B"":0.42553308606147766}","{""source"":1.0,""individual"":-0.1,""extra_local"":0.0,""coalition"":0.0}",0.8684119582176208,1.8830718994140625,0.9186561107635498,"{""A__public_coverage"":0.4865303039550781,""A__SEX"":0.6630337238311768,""A__RAC1P"":1.2213959693908691,""B__income_binary"":0.309394896030426,""B__civilian_at_work"":0.4621135890483856,""B__SEX"":0.6562044024467468,""B__RAC1P"":1.1910679340362549,""AB__SEX"":0.6349097490310669,""AB__RAC1P"":1.193152666091919}",0.2536831200122833,"{""income_binary"":0.2927932143211365,""civilian_at_work"":0.2904781103134155,""public_coverage"":0.48995789885520935}",
0,F_I,10,"{""mapper_optimizer_steps"":2940,""adversary_optimizer_steps"":2100}",0.3392820954322815,"{""income_binary"":0.265921413898468,""civilian_at_work"":0.24388331174850464,""public_coverage"":0.42366185784339905}","{""A"":0.25490236282348633,""B"":0.42366185784339905}","{""source"":1.0,""individual"":-0.1,""extra_local"":0.0,""coalition"":0.0}",0.8792073726654053,1.895452618598938,0.9234540462493896,"{""A__public_coverage"":0.4899083375930786,""A__SEX"":0.66850346326828,""A__RAC1P"":1.2323005199432373,""B__income_binary"":0.31597962975502014,""B__civilian_at_work"":0.48375290632247925,""B__SEX"":0.6625555157661438,""B__RAC1P"":1.1901391744613647,""AB__SEX"":0.6486034393310547,""AB__RAC1P"":1.1799768209457397}",0.2513613700866699,"{""income_binary"":0.29448971152305603,""civilian_at_work"":0.29288527369499207,""public_coverage"":0.492146372795105}",
0,F_I,15,"{""mapper_optimizer_steps"":3150,""adversary_optimizer_steps"":2730}",0.3379063606262207,"{""income_binary"":0.2643565833568573,""civilian_at_work"":0.24226126074790955,""public_coverage"":0.4225037693977356}","{""A"":0.2533089220523834,""B"":0.4225037693977356}","{""source"":1.0,""individual"":-0.1,""extra_local"":0.0,""coalition"":0.0}",0.8727607727050781,1.8938554525375366,0.9107372760772705,"{""A__public_coverage"":0.4871467351913452,""A__SEX"":0.6637716889381409,""A__RAC1P"":1.2408627271652222,""B__income_binary"":0.3200088143348694,""B__civilian_at_work"":0.4523327648639679,""B__SEX"":0.6545270085334778,""B__RAC1P"":1.2013013362884521,""AB__SEX"":0.6235989928245544,""AB__RAC1P"":1.1937850713729858}",0.25063028931617737,"{""income_binary"":0.29408740997314453,""civilian_at_work"":0.2938423752784729,""public_coverage"":0.49405384063720703}",
0,F_I,20,"{""mapper_optimizer_steps"":3360,""adversary_optimizer_steps"":3360}",0.3368992805480957,"{""income_binary"":0.26430773735046387,""civilian_at_work"":0.24084392189979553,""public_coverage"":0.4212227165699005}","{""A"":0.2525758147239685,""B"":0.4212227165699005}","{""source"":1.0,""individual"":-0.1,""extra_local"":0.0,""coalition"":0.0}",0.8810458779335022,1.9002976417541504,0.8994268178939819,"{""A__public_coverage"":0.4895942211151123,""A__SEX"":0.6729575991630554,""A__RAC1P"":1.2351704835891724,""B__income_binary"":0.3256523907184601,""B__civilian_at_work"":0.4730081260204315,""B__SEX"":0.6600672006607056,""B__RAC1P"":1.1961475610733032,""AB__SEX"":0.6218676567077637,""AB__RAC1P"":1.1677141189575195}",0.24879468977451324,"{""income_binary"":0.2956445515155792,""civilian_at_work"":0.29431745409965515,""public_coverage"":0.4964568018913269}",
0,F_I,25,"{""mapper_optimizer_steps"":3570,""adversary_optimizer_steps"":3990}",0.33541184663772583,"{""income_binary"":0.26240289211273193,""civilian_at_work"":0.23984099924564362,""public_coverage"":0.4197017252445221}","{""A"":0.2511219382286072,""B"":0.4197017252445221}","{""source"":1.0,""individual"":-0.1,""extra_local"":0.0,""coalition"":0.0}",0.876947283744812,1.8860483169555664,0.897171676158905,"{""A__public_coverage"":0.4815632402896881,""A__SEX"":0.6628742218017578,""A__RAC1P"":1.2411788702011108,""B__income_binary"":0.3297707736492157,""B__civilian_at_work"":0.479224294424057,""B__SEX"":0.6481704711914062,""B__RAC1P"":1.1943204402923584,""AB__SEX"":0.6168399453163147,""AB__RAC1P"":1.1712727546691895}",0.24771711230278015,"{""income_binary"":0.2954848110675812,""civilian_at_work"":0.2963038682937622,""public_coverage"":0.49896833300590515}",
0,F_I,30,"{""mapper_optimizer_steps"":3780,""adversary_optimizer_steps"":4620}",0.33411121368408203,"{""income_binary"":0.26171499490737915,""civilian_at_work"":0.2391403317451477,""public_coverage"":0.41779476404190063}","{""A"":0.2504276633262634,""B"":0.41779476404190063}","{""source"":1.0,""individual"":-0.1,""extra_local"":0.0,""coalition"":0.0}",0.8892565965652466,1.9034336805343628,0.8992569446563721,"{""A__public_coverage"":0.48387065529823303,""A__SEX"":0.6655182242393494,""A__RAC1P"":1.2511545419692993,""B__income_binary"":0.3407253921031952,""B__civilian_at_work"":0.4991391897201538,""B__SEX"":0.6566976308822632,""B__RAC1P"":1.2085036039352417,""AB__SEX"":0.6166542172431946,""AB__RAC1P"":1.1770236492156982}",0.24518555402755737,"{""income_binary"":0.2968387007713318,""civilian_at_work"":0.2979089915752411,""public_coverage"":0.5041744709014893}",
0,F_I,35,"{""mapper_optimizer_steps"":3990,""adversary_optimizer_steps"":5250}",0.3331642746925354,"{""income_binary"":0.2607244551181793,""civilian_at_work"":0.2376238852739334,""public_coverage"":0.41715434193611145}","{""A"":0.24917417764663696,""B"":0.41715434193611145}","{""source"":1.0,""individual"":-0.1,""extra_local"":0.0,""coalition"":0.0}",0.8842562437057495,1.9027634859085083,0.9003630876541138,"{""A__public_coverage"":0.4936177432537079,""A__SEX"":0.6610955595970154,""A__RAC1P"":1.2492749691009521,""B__income_binary"":0.32861220836639404,""B__civilian_at_work"":0.47741448879241943,""B__SEX"":0.6579790711402893,""B__RAC1P"":1.214521050453186,""AB__SEX"":0.6136085391044617,""AB__RAC1P"":1.1855857372283936}",0.2447386384010315,"{""income_binary"":0.2961392104625702,""civilian_at_work"":0.29691269993782043,""public_coverage"":0.5063679814338684}",
0,F_I,40,"{""mapper_optimizer_steps"":4200,""adversary_optimizer_steps"":5880}",0.3318031132221222,"{""income_binary"":0.26044762134552,""civilian_at_work"":0.23873579502105713,""public_coverage"":0.4140145182609558}","{""A"":0.24959170818328857,""B"":0.4140145182609558}","{""source"":1.0,""individual"":-0.1,""extra_local"":0.0,""coalition"":0.0}",0.8833637237548828,1.899411916732788,0.8998196125030518,"{""A__public_coverage"":0.48406633734703064,""A__SEX"":0.6643807888031006,""A__RAC1P"":1.246649980545044,""B__income_binary"":0.33722442388534546,""B__civilian_at_work"":0.4798753559589386,""B__SEX"":0.656532347202301,""B__RAC1P"":1.2050228118896484,""AB__SEX"":0.6199775338172913,""AB__RAC1P"":1.1722667217254639}",0.24346673488616943,"{""income_binary"":0.29738789796829224,""civilian_at_work"":0.3012411594390869,""public_coverage"":0.5057635307312012}",
0,F_I,45,"{""mapper_optimizer_steps"":4410,""adversary_optimizer_steps"":6510}",0.33074748516082764,"{""income_binary"":0.25903400778770447,""civilian_at_work"":0.23742005228996277,""public_coverage"":0.41326791048049927}","{""A"":0.24822703003883362,""B"":0.41326791048049927}","{""source"":1.0,""individual"":-0.1,""extra_local"":0.0,""coalition"":0.0}",0.8838789463043213,1.9006325006484985,0.8975717425346375,"{""A__public_coverage"":0.4851326048374176,""A__SEX"":0.6666302680969238,""A__RAC1P"":1.2429386377334595,""B__income_binary"":0.33214786648750305,""B__civilian_at_work"":0.4858287572860718,""B__SEX"":0.6599847078323364,""B__RAC1P"":1.2012343406677246,""AB__SEX"":0.6211782097816467,""AB__RAC1P"":1.164196491241455}",0.24235957860946655,"{""income_binary"":0.2978908121585846,""civilian_at_work"":0.2998376786708832,""public_coverage"":0.5074632167816162}",
0,F_I,50,"{""mapper_optimizer_steps"":4620,""adversary_optimizer_steps"":7140}",0.3289750814437866,"{""income_binary"":0.25856027007102966,""civilian_at_work"":0.23562681674957275,""public_coverage"":0.4108566343784332}","{""A"":0.2470935434103012,""B"":0.4108566343784332}","{""source"":1.0,""individual"":-0.1,""extra_local"":0.0,""coalition"":0.0}",0.8969016671180725,1.8965951204299927,0.8931642770767212,"{""A__public_coverage"":0.484567791223526,""A__SEX"":0.6651648283004761,""A__RAC1P"":1.2438089847564697,""B__income_binary"":0.34011897444725037,""B__civilian_at_work"":0.5472259521484375,""B__SEX"":0.6549356579780579,""B__RAC1P"":1.2020845413208008,""AB__SEX"":0.6117514967918396,""AB__RAC1P"":1.1704044342041016}",0.23928490281105042,"{""income_binary"":0.2986949384212494,""civilian_at_work"":0.30127519369125366,""public_coverage"":0.5113043785095215}",
0,F_I,55,"{""mapper_optimizer_steps"":4830,""adversary_optimizer_steps"":7770}",0.3316412568092346,"{""income_binary"":0.2607373893260956,""civilian_at_work"":0.23448888957500458,""public_coverage"":0.41566941142082214}","{""A"":0.24761313199996948,""B"":0.41566941142082214}","{""source"":1.0,""individual"":-0.1,""extra_local"":0.0,""coalition"":0.0}",0.8911897540092468,1.899382472038269,0.9008051156997681,"{""A__public_coverage"":0.4855565130710602,""A__SEX"":0.6689165830612183,""A__RAC1P"":1.2407625913619995,""B__income_binary"":0.347610741853714,""B__civilian_at_work"":0.5031102895736694,""B__SEX"":0.659284234046936,""B__RAC1P"":1.1972053050994873,""AB__SEX"":0.62613445520401,""AB__RAC1P"":1.1633063554763794}",0.24252226948738098,"{""income_binary"":0.30240944027900696,""civilian_at_work"":0.30112311244010925,""public_coverage"":0.5252195596694946}",
0,F_I,60,"{""mapper_optimizer_steps"":5040,""adversary_optimizer_steps"":8400}",0.32693544030189514,"{""income_binary"":0.2572022080421448,""civilian_at_work"":0.23709672689437866,""public_coverage"":0.40672141313552856}","{""A"":0.24714946746826172,""B"":0.40672141313552856}","{""source"":1.0,""individual"":-0.1,""extra_local"":0.0,""coalition"":0.0}",0.8935530781745911,1.891026258468628,0.8942962288856506,"{""A__public_coverage"":0.4853484034538269,""A__SEX"":0.6649481654167175,""A__RAC1P"":1.2294813394546509,""B__income_binary"":0.34713509678840637,""B__civilian_at_work"":0.5294685363769531,""B__SEX"":0.6556261777877808,""B__RAC1P"":1.2010958194732666,""AB__SEX"":0.6164675951004028,""AB__RAC1P"":1.1645179986953735}",0.23758012056350708,"{""income_binary"":0.2992714047431946,""civilian_at_work"":0.30530062317848206,""public_coverage"":0.515324056148529}",
0,F_I,65,"{""mapper_optimizer_steps"":5250,""adversary_optimizer_steps"":9030}",0.32555630803108215,"{""income_binary"":0.25673896074295044,""civilian_at_work"":0.23449060320854187,""public_coverage"":0.40549784898757935}","{""A"":0.24561478197574615,""B"":0.40549784898757935}","{""source"":1.0,""individual"":-0.1,""extra_local"":0.0,""coalition"":0.0}",0.8916159868240356,1.9060895442962646,0.9059518575668335,"{""A__public_coverage"":0.48782166838645935,""A__SEX"":0.6656579971313477,""A__RAC1P"":1.247218132019043,""B__income_binary"":0.34024322032928467,""B__civilian_at_work"":0.5028942227363586,""B__SEX"":0.660973846912384,""B__RAC1P"":1.2110638618469238,""AB__SEX"":0.6232974529266357,""AB__RAC1P"":1.1819485425949097}",0.2363947033882141,"{""income_binary"":0.2995682656764984,""civilian_at_work"":0.3062259256839752,""public_coverage"":0.5158623456954956}",
0,F_I,70,"{""mapper_optimizer_steps"":5460,""adversary_optimizer_steps"":9660}",0.3235512673854828,"{""income_binary"":0.2558933198451996,""civilian_at_work"":0.2319968044757843,""public_coverage"":0.40315747261047363}","{""A"":0.24394506216049194,""B"":0.40315747261047363}","{""source"":1.0,""individual"":-0.1,""extra_local"":0.0,""coalition"":0.0}",0.8886531591415405,1.9048439264297485,0.8951465487480164,"{""A__public_coverage"":0.4856969714164734,""A__SEX"":0.6674684882164001,""A__RAC1P"":1.245539665222168,""B__income_binary"":0.3422832489013672,""B__civilian_at_work"":0.4898529648780823,""B__SEX"":0.6581300497055054,""B__RAC1P"":1.21144700050354,""AB__SEX"":0.6144024729728699,""AB__RAC1P"":1.1705833673477173}",0.2346859574317932,"{""income_binary"":0.299797385931015,""civilian_at_work"":0.3034575581550598,""public_coverage"":0.5165131092071533}",
0,F_I,75,"{""mapper_optimizer_steps"":5670,""adversary_optimizer_steps"":10290}",0.3230786919593811,"{""income_binary"":0.25544795393943787,""civilian_at_work"":0.23205024003982544,""public_coverage"":0.40240830183029175}","{""A"":0.24374909698963165,""B"":0.40240830183029175}","{""source"":1.0,""individual"":-0.1,""extra_local"":0.0,""coalition"":0.0}",0.900248646736145,1.917710542678833,0.8945399522781372,"{""A__public_coverage"":0.4924255311489105,""A__SEX"":0.6754257082939148,""A__RAC1P"":1.2448151111602783,""B__income_binary"":0.35698825120925903,""B__civilian_at_work"":0.5004031658172607,""B__SEX"":0.6650758385658264,""B__RAC1P"":1.2176424264907837,""AB__SEX"":0.6173101663589478,""AB__RAC1P"":1.1635738611221313}",0.23305383324623108,"{""income_binary"":0.3018999695777893,""civilian_at_work"":0.30649641156196594,""public_coverage"":0.5170419216156006}",
0,F_I,80,"{""mapper_optimizer_steps"":5880,""adversary_optimizer_steps"":10920}",0.3221275210380554,"{""income_binary"":0.2550678849220276,""civilian_at_work"":0.23111525177955627,""public_coverage"":0.4011634886264801}","{""A"":0.24309156835079193,""B"":0.4011634886264801}","{""source"":1.0,""individual"":-0.1,""extra_local"":0.0,""coalition"":0.0}",0.8994041681289673,1.9146533012390137,0.9016101360321045,"{""A__public_coverage"":0.4892508387565613,""A__SEX"":0.6723536849021912,""A__RAC1P"":1.2429476976394653,""B__income_binary"":0.35262298583984375,""B__civilian_at_work"":0.5117189884185791,""B__SEX"":0.6638675332069397,""B__RAC1P"":1.2195924520492554,""AB__SEX"":0.6233095526695251,""AB__RAC1P"":1.1706751585006714}",0.23218709230422974,"{""income_binary"":0.2998914420604706,""civilian_at_work"":0.30795028805732727,""public_coverage"":0.5261840224266052}",
0,F_Iplus_b0p025,0,"{""mapper_optimizer_steps"":2520,""adversary_optimizer_steps"":840}",0.3424144387245178,"{""income_binary"":0.26708850264549255,""civilian_at_work"":0.2456357777118683,""public_coverage"":0.4284667372703552}","{""A"":0.2563621401786804,""B"":0.4284667372703552}","{""source"":1.0,""individual"":-0.1,""extra_local"":-0.025,""coalition"":0.0}",0.8160857558250427,1.8492751121520996,0.9131197929382324,"{""A__public_coverage"":0.4786098599433899,""A__SEX"":0.6483603119850159,""A__RAC1P"":1.195791482925415,""B__income_binary"":0.2882053852081299,""B__civilian_at_work"":0.2895036041736603,""B__SEX"":0.6398034691810608,""B__RAC1P"":1.1872073411941528,""AB__SEX"":0.6326688528060913,""AB__RAC1P"":1.1829971075057983}",0.2145739644765854,"{""income_binary"":0.2925710082054138,""civilian_at_work"":0.2896477282047272,""public_coverage"":0.48979759216308594}",0.025
0,F_Iplus_b0p025,5,"{""mapper_optimizer_steps"":2730,""adversary_optimizer_steps"":1470}",0.340542733669281,"{""income_binary"":0.26665735244750977,""civilian_at_work"":0.24446909129619598,""public_coverage"":0.4255222678184509}","{""A"":0.25556322932243347,""B"":0.4255222678184509}","{""source"":1.0,""individual"":-0.1,""extra_local"":-0.025,""coalition"":0.0}",0.8722236156463623,1.8913358449935913,0.9196035861968994,"{""A__public_coverage"":0.48646482825279236,""A__SEX"":0.6597082614898682,""A__RAC1P"":1.237709641456604,""B__income_binary"":0.3099220097064972,""B__civilian_at_work"":0.4686768352985382,""B__SEX"":0.6600951552391052,""B__RAC1P"":1.1951112747192383,""AB__SEX"":0.6346463561058044,""AB__RAC1P"":1.1961004734039307}",0.20603697001934052,"{""income_binary"":0.29311254620552063,""civilian_at_work"":0.2906547486782074,""public_coverage"":0.4899338185787201}",0.025
0,F_Iplus_b0p025,10,"{""mapper_optimizer_steps"":2940,""adversary_optimizer_steps"":2100}",0.3393357992172241,"{""income_binary"":0.2660285532474518,""civilian_at_work"":0.2439253032207489,""public_coverage"":0.4236947000026703}","{""A"":0.25497692823410034,""B"":0.4236947000026703}","{""source"":1.0,""individual"":-0.1,""extra_local"":-0.025,""coalition"":0.0}",0.8866369724273682,1.919338583946228,0.931496798992157,"{""A__public_coverage"":0.4876778721809387,""A__SEX"":0.6747428178787231,""A__RAC1P"":1.252238154411316,""B__income_binary"":0.3174256980419159,""B__civilian_at_work"":0.48748117685317993,""B__SEX"":0.6742688417434692,""B__RAC1P"":1.1985235214233398,""AB__SEX"":0.6546854972839355,""AB__RAC1P"":1.1894439458847046}",0.20268863439559937,"{""income_binary"":0.2948055863380432,""civilian_at_work"":0.2931220829486847,""public_coverage"":0.49255216121673584}",0.025
0,F_Iplus_b0p025,15,"{""mapper_optimizer_steps"":3150,""adversary_optimizer_steps"":2730}",0.33790597319602966,"{""income_binary"":0.264370858669281,""civilian_at_work"":0.2423701286315918,""public_coverage"":0.4224414527416229}","{""A"":0.2533704936504364,""B"":0.4224414527416229}","{""source"":1.0,""individual"":-0.1,""extra_local"":-0.025,""coalition"":0.0}",0.8770912289619446,1.9090254306793213,0.9148723483085632,"{""A__public_coverage"":0.48509547114372253,""A__SEX"":0.668791651725769,""A__RAC1P"":1.2505147457122803,""B__income_binary"":0.3189942240715027,""B__civilian_at_work"":0.456389456987381,""B__SEX"":0.6610715985298157,""B__RAC1P"":1.2093318700790405,""AB__SEX"":0.6248869895935059,""AB__RAC1P"":1.2020914554595947}",0.20247121155261993,"{""income_binary"":0.29452306032180786,""civilian_at_work"":0.29395541548728943,""public_coverage"":0.4944053590297699}",0.025
0,F_Iplus_b0p025,20,"{""mapper_optimizer_steps"":3360,""adversary_optimizer_steps"":3360}",0.3369465172290802,"{""income_binary"":0.2643938362598419,""civilian_at_work"":0.2408960908651352,""public_coverage"":0.42124807834625244}","{""A"":0.25264495611190796,""B"":0.42124807834625244}","{""source"":1.0,""individual"":-0.1,""extra_local"":-0.025,""coalition"":0.0}",0.8929198384284973,1.92491614818573,0.9100637435913086,"{""A__public_coverage"":0.4936104118824005,""A__SEX"":0.6769839525222778,""A__RAC1P"":1.2474448680877686,""B__income_binary"":0.33162572979927063,""B__civilian_at_work"":0.4847232401371002,""B__SEX"":0.6699697375297546,""B__RAC1P"":1.2216182947158813,""AB__SEX"":0.6262261867523193,""AB__RAC1P"":1.187126636505127}",0.19953161478042603,"{""income_binary"":0.2961951196193695,""civilian_at_work"":0.29433324933052063,""public_coverage"":0.49718743562698364}",0.025
0,F_Iplus_b0p025,25,"{""mapper_optimizer_steps"":3570,""adversary_optimizer_steps"":3990}",0.33532994985580444,"{""income_binary"":0.26248523592948914,""civilian_at_work"":0.23982881009578705,""public_coverage"":0.419502854347229}","{""A"":0.2511570155620575,""B"":0.419502854347229}","{""source"":1.0,""individual"":-0.1,""extra_local"":-0.025,""coalition"":0.0}",0.8886194825172424,1.9138822555541992,0.9081923365592957,"{""A__public_coverage"":0.4865737855434418,""A__SEX"":0.6717844605445862,""A__RAC1P"":1.249228596687317,""B__income_binary"":0.333708256483078,""B__civilian_at_work"":0.4862225651741028,""B__SEX"":0.6588006019592285,""B__RAC1P"":1.221853494644165,""AB__SEX"":0.6216481328010559,""AB__RAC1P"":1.1908385753631592}",0.19862094521522522,"{""income_binary"":0.2959231734275818,""civilian_at_work"":0.29629290103912354,""public_coverage"":0.4993175268173218}",0.025
0,F_Iplus_b0p025,30,"{""mapper_optimizer_steps"":3780,""adversary_optimizer_steps"":4620}",0.3340308666229248,"{""income_binary"":0.2618120014667511,""civilian_at_work"":0.2390693575143814,""public_coverage"":0.41762101650238037}","{""A"":0.25044068694114685,""B"":0.41762101650238037}","{""source"":1.0,""individual"":-0.1,""extra_local"":-0.025,""coalition"":0.0}",0.8976026773452759,1.9264304637908936,0.9080840945243835,"{""A__public_coverage"":0.4860324561595917,""A__SEX"":0.6737330555915833,""A__RAC1P"":1.2600620985031128,""B__income_binary"":0.3400299549102783,""B__civilian_at_work"":0.5059000253677368,""B__SEX"":0.6589906811714172,""B__RAC1P"":1.2395364046096802,""AB__SEX"":0.6190543174743652,""AB__RAC1P"":1.195408821105957}",0.1961098313331604,"{""income_binary"":0.2970343232154846,""civilian_at_work"":0.297897607088089,""public_coverage"":0.5048735737800598}",0.025
0,F_Iplus_b0p025,35,"{""mapper_optimizer_steps"":3990,""adversary_optimizer_steps"":5250}",0.3333059549331665,"{""income_binary"":0.26072946190834045,""civilian_at_work"":0.2376634031534195,""public_coverage"":0.4174154996871948}","{""A"":0.24919643998146057,""B"":0.4174154996871948}","{""source"":1.0,""individual"":-0.1,""extra_local"":-0.025,""coalition"":0.0}",0.8981208801269531,1.9251925945281982,0.910535454750061,"{""A__public_coverage"":0.49862363934516907,""A__SEX"":0.6734194159507751,""A__RAC1P"":1.2526206970214844,""B__income_binary"":0.3333093822002411,""B__civilian_at_work"":0.500988245010376,""B__SEX"":0.6595308184623718,""B__RAC1P"":1.2433464527130127,""AB__SEX"":0.6192545294761658,""AB__RAC1P"":1.201386570930481}",0.19536404311656952,"{""income_binary"":0.29624465107917786,""civilian_at_work"":0.29728132486343384,""public_coverage"":0.5074794292449951}",0.025
0,F_Iplus_b0p025,40,"{""mapper_optimizer_steps"":4200,""adversary_optimizer_steps"":5880}",0.33192771673202515,"{""income_binary"":0.2606084644794464,""civilian_at_work"":0.2389712631702423,""public_coverage"":0.41406556963920593}","{""A"":0.24978986382484436,""B"":0.41406556963920593}","{""source"":1.0,""individual"":-0.1,""extra_local"":-0.025,""coalition"":0.0}",0.8968048095703125,1.9253833293914795,0.9042776226997375,"{""A__public_coverage"":0.4884898364543915,""A__SEX"":0.6730467081069946,""A__RAC1P"":1.25096595287323,""B__income_binary"":0.33718159794807434,""B__civilian_at_work"":0.5048540234565735,""B__SEX"":0.6641438603401184,""B__RAC1P"":1.2375656366348267,""AB__SEX"":0.6204075813293457,""AB__RAC1P"":1.1830143928527832}",0.1941126435995102,"{""income_binary"":0.2974819540977478,""civilian_at_work"":0.3011767566204071,""public_coverage"":0.506148636341095}",0.025
0,F_Iplus_b0p025,45,"{""mapper_optimizer_steps"":4410,""adversary_optimizer_steps"":6510}",0.33098357915878296,"{""income_binary"":0.25907111167907715,""civilian_at_work"":0.2376779466867447,""public_coverage"":0.413592666387558}","{""A"":0.24837452173233032,""B"":0.413592666387558}","{""source"":1.0,""individual"":-0.1,""extra_local"":-0.025,""coalition"":0.0}",0.9001709818840027,1.9268245697021484,0.9073030948638916,"{""A__public_coverage"":0.49379947781562805,""A__SEX"":0.6751644611358643,""A__RAC1P"":1.252514362335205,""B__income_binary"":0.3462279140949249,""B__civilian_at_work"":0.49927645921707153,""B__SEX"":0.6670942902565002,""B__RAC1P"":1.2302740812301636,""AB__SEX"":0.6253212690353394,""AB__RAC1P"":1.1816651821136475}",0.19279585778713226,"{""income_binary"":0.29770326614379883,""civilian_at_work"":0.2995262145996094,""public_coverage"":0.5078022480010986}",0.025
0,F_Iplus_b0p025,50,"{""mapper_optimizer_steps"":4620,""adversary_optimizer_steps"":7140}",0.32892969250679016,"{""income_binary"":0.258689284324646,""civilian_at_work"":0.2357412874698639,""public_coverage"":0.4106441140174866}","{""A"":0.24721528589725494,""B"":0.4106441140174866}","{""source"":1.0,""individual"":-0.1,""extra_local"":-0.025,""coalition"":0.0}",0.9054162502288818,1.934368371963501,0.9095371961593628,"{""A__public_coverage"":0.490620881319046,""A__SEX"":0.674981951713562,""A__RAC1P"":1.2532296180725098,""B__income_binary"":0.3529210388660431,""B__civilian_at_work"":0.5122441649436951,""B__SEX"":0.672272801399231,""B__RAC1P"":1.2397640943527222,""AB__SEX"":0.6271411776542664,""AB__RAC1P"":1.1840509176254272}",0.1900288462638855,"{""income_binary"":0.29863330721855164,""civilian_at_work"":0.30128002166748047,""public_coverage"":0.512628972530365}",0.025
0,F_Iplus_b0p025,55,"{""mapper_optimizer_steps"":4830,""adversary_optimizer_steps"":7770}",0.33177676796913147,"{""income_binary"":0.2612297832965851,""civilian_at_work"":0.23464159667491913,""public_coverage"":0.41561785340309143}","{""A"":0.2479356825351715,""B"":0.41561785340309143}","{""source"":1.0,""individual"":-0.1,""extra_local"":-0.025,""coalition"":0.0}",0.9034311771392822,1.9276295900344849,0.9201230406761169,"{""A__public_coverage"":0.4912947118282318,""A__SEX"":0.6722487807273865,""A__RAC1P"":1.2505133152008057,""B__income_binary"":0.35231244564056396,""B__civilian_at_work"":0.5117678046226501,""B__SEX"":0.6711044907569885,""B__RAC1P"":1.2323143482208252,""AB__SEX"":0.6415599584579468,""AB__RAC1P"":1.1845173835754395}",0.1932429075241089,"{""income_binary"":0.3029053509235382,""civilian_at_work"":0.30075371265411377,""public_coverage"":0.5261178612709045}",0.025
0,F_Iplus_b0p025,60,"{""mapper_optimizer_steps"":5040,""adversary_optimizer_steps"":8400}",0.3268318176269531,"{""income_binary"":0.25723227858543396,""civilian_at_work"":0.23752129077911377,""public_coverage"":0.4062868654727936}","{""A"":0.24737678468227386,""B"":0.4062868654727936}","{""source"":1.0,""individual"":-0.1,""extra_local"":-0.025,""coalition"":0.0}",0.8999794721603394,1.9223562479019165,0.9082839488983154,"{""A__public_coverage"":0.4916297495365143,""A__SEX"":0.673143744468689,""A__RAC1P"":1.2467159032821655,""B__income_binary"":0.34750473499298096,""B__civilian_at_work"":0.5071156620979309,""B__SEX"":0.66683030128479,""B__RAC1P"":1.228766679763794,""AB__SEX"":0.6300609111785889,""AB__RAC1P"":1.1753432750701904}",0.1887749582529068,"{""income_binary"":0.2987576127052307,""civilian_at_work"":0.30513542890548706,""public_coverage"":0.5163906812667847}",0.025
0,F_Iplus_b0p025,65,"{""mapper_optimizer_steps"":5250,""adversary_optimizer_steps"":9030}",0.32556068897247314,"{""income_binary"":0.25679832696914673,""civilian_at_work"":0.23467020690441132,""public_coverage"":0.40538710355758667}","{""A"":0.24573427438735962,""B"":0.40538710355758667}","{""source"":1.0,""individual"":-0.1,""extra_local"":-0.025,""coalition"":0.0}",0.9008791446685791,1.9366240501403809,0.9146272540092468,"{""A__public_coverage"":0.48960381746292114,""A__SEX"":0.6735783219337463,""A__RAC1P"":1.2538427114486694,""B__income_binary"":0.3486345410346985,""B__civilian_at_work"":0.49401921033859253,""B__SEX"":0.6711930632591248,""B__RAC1P"":1.2496401071548462,""AB__SEX"":0.6350164413452148,""AB__RAC1P"":1.1825132369995117}",0.18705716729164124,"{""income_binary"":0.2990069091320038,""civilian_at_work"":0.3053269386291504,""public_coverage"":0.5169796943664551}",0.025
