metric,condition,role,view,target,audit_budget,scope,split,n_seeds,n_defined,complete,mean,sample_sd,observed_mean,observed_sample_sd,n_present,present_scores_defined,partial_seed_summary
log_loss,F_Iplus_b0p05,native,A,income_binary,,native,development_evaluation,3,3,True,0.29742541085112617,0.013809212808018273,0.29742541085112617,0.013809212808018273,3,True,False
log_loss,F_Iplus_b0p05,native,A,income_binary,,native,source_validation_person_weighted,3,3,True,0.2980991202035502,0.005388174420400619,0.2980991202035502,0.005388174420400619,3,True,False
log_loss,F_Iplus_b0p05,native,A,income_binary,,native,development_evaluation_person_weighted,3,3,True,0.3091867617078921,0.01550702682461751,0.3091867617078921,0.01550702682461751,3,True,False
log_loss,F_Iplus_b0p05,native,A,civilian_at_work,,native,source_validation,3,3,True,0.31909736705732106,0.024029276180138465,0.31909736705732106,0.024029276180138465,3,True,False
log_loss,F_Iplus_b0p05,native,A,civilian_at_work,,native,development_evaluation,3,3,True,0.30469484360434157,0.008223988284566683,0.30469484360434157,0.008223988284566683,3,True,False
log_loss,F_Iplus_b0p05,native,A,civilian_at_work,,native,source_validation_person_weighted,3,3,True,0.32130632911866175,0.023836609953258907,0.32130632911866175,0.023836609953258907,3,True,False
log_loss,F_Iplus_b0p05,native,A,civilian_at_work,,native,development_evaluation_person_weighted,3,3,True,0.2947654814559683,0.01621736939671075,0.2947654814559683,0.01621736939671075,3,True,False
log_loss,F_Iplus_b0p05,native,B,public_coverage,,native,source_validation,3,3,True,0.534536289293352,0.01067717130387484,0.534536289293352,0.01067717130387484,3,True,False
log_loss,F_Iplus_b0p05,native,B,public_coverage,,native,development_evaluation,3,3,True,0.5597447296123259,0.016710108938654194,0.5597447296123259,0.016710108938654194,3,True,False
log_loss,F_Iplus_b0p05,native,B,public_coverage,,native,source_validation_person_weighted,3,3,True,0.542262835173764,0.021455807601377844,0.542262835173764,0.021455807601377844,3,True,False
log_loss,F_Iplus_b0p05,native,B,public_coverage,,native,development_evaluation_person_weighted,3,3,True,0.5670368912742075,0.010807250710676229,0.5670368912742075,0.010807250710676229,3,True,False
log_loss,F_J_b0p05,native,A,income_binary,,native,source_validation,3,3,True,0.30418630110328565,0.007112834258549754,0.30418630110328565,0.007112834258549754,3,True,False
log_loss,F_J_b0p05,native,A,income_binary,,native,development_evaluation,3,3,True,0.2975425075500558,0.013934071003668426,0.2975425075500558,0.013934071003668426,3,True,False
