seed,condition,view,target,scope,split,loss120,loss360,loss360_minus120,gain360_minus120,candidate120,candidate360,selected_epoch120,selected_epoch360
0,F_I,B,same_residence,expanded_catchup,development_evaluation,0.5084435244827629,0.5084435244827629,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_I,B,same_residence,expanded_catchup,validation_person_weighted,0.5105557519834248,0.5105557519834248,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_I,B,same_residence,expanded_catchup,development_evaluation_person_weighted,0.48825297944684126,0.48825297944684126,0.0,0.0,wire__mlp_1,wire__mlp_1,25,25
0,F_I,B,SEX,standard_independent,validation,0.672554793523666,0.672554793523666,0.0,0.0,wire__mlp_1,wire__mlp_1,30,30
0,F_I,B,SEX,standard_independent,development_evaluation,0.6880969078012455,0.6880969078012455,0.0,0.0,wire__mlp_1,wire__mlp_1,30,30
0,F_I,B,SEX,standard_independent,validation_person_weighted,0.6694027611590001,0.6694027611590001,0.0,0.0,wire__mlp_1,wire__mlp_1,30,30
0,F_I,B,SEX,standard_independent,development_evaluation_person_weighted,0.6887048785564566,0.6887048785564566,0.0,0.0,wire__mlp_1,wire__mlp_1,30,30
0,F_I,B,SEX,expanded_independent,validation,0.672554793523666,0.672554793523666,0.0,0.0,wire__mlp_1,wire__mlp_1,30,30
0,F_I,B,SEX,expanded_independent,development_evaluation,0.6880969078012455,0.6880969078012455,0.0,0.0,wire__mlp_1,wire__mlp_1,30,30
0,F_I,B,SEX,expanded_independent,validation_person_weighted,0.6694027611590001,0.6694027611590001,0.0,0.0,wire__mlp_1,wire__mlp_1,30,30
0,F_I,B,SEX,expanded_independent,development_evaluation_person_weighted,0.6887048785564566,0.6887048785564566,0.0,0.0,wire__mlp_1,wire__mlp_1,30,30
0,F_I,B,SEX,expanded_catchup,validation,0.672554793523666,0.672554793523666,0.0,0.0,wire__mlp_1,wire__mlp_1,30,30
0,F_I,B,SEX,expanded_catchup,development_evaluation,0.6880969078012455,0.6880969078012455,0.0,0.0,wire__mlp_1,wire__mlp_1,30,30
0,F_I,B,SEX,expanded_catchup,validation_person_weighted,0.6694027611590001,0.6694027611590001,0.0,0.0,wire__mlp_1,wire__mlp_1,30,30
