seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,optimizer_steps,selected_epoch,selected_optimizer_steps,training_row_exposures,schedule_hash,initialization_seed,schedule_seed,restart_index,parameters,fit_runtime_seconds,warnings,fallback_reason,initial_fidelity_exact,inherited_fit_pool,inherited_fit_rows,inherited_fit_coverage,inherited_common_warm_adversary_optimizer_steps,inherited_common_warm_adversary_row_exposures,inherited_continuation_adversary_optimizer_steps,inherited_continuation_adversary_row_exposures,inherited_total_optimizer_steps,inherited_total_row_exposures,inherited_total_row_passes_equivalent,inherited_total_known_label_exposures,inherited_continuation_schedule_hash,inherited_fit_raw_row_sha256,inherited_training_label_sha256
0,audit,D_init,RAC1P,catchup,catchup,True,False,True,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,1440,5,60,359160,3624877d3b4201fe3962bc2b1901c955a75f75204b84ab4226b8daad02481bd2,,2000001,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",,,,True,representation_fit,10513,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5989,555,90,1,32,1674,49,1527,596],""known"":10513,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",840,210260,10080,2523120,10920,2733380,260,2733380,90dcb5b317356984ad8c84fe14e0b93ed3a569e0c5df315042347a3bc40cf46f,4ca02f63fb5d886049df998c477849ed1adb7b73d012cbfa583eb37324a079fe,74ef61d8ba6c9dde09a5e815deea29cd7cee74ab0a9ee38866a2e40065a1f102
0,audit,D_init,RAC1P,saved_adversary,saved_adversary,False,False,True,False,True,0,,,0,0,0,0,,,,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":0,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",,,,True,representation_fit,10513,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5989,555,90,1,32,1674,49,1527,596],""known"":10513,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",840,210260,10080,2523120,10920,2733380,260,2733380,90dcb5b317356984ad8c84fe14e0b93ed3a569e0c5df315042347a3bc40cf46f,4ca02f63fb5d886049df998c477849ed1adb7b73d012cbfa583eb37324a079fe,74ef61d8ba6c9dde09a5e815deea29cd7cee74ab0a9ee38866a2e40065a1f102
1,transfer,I,same_residence,logistic,logistic,True,True,True,True,False,2048,"[495,1553]",True,6,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0029375830199569464,,,,,,,,,,,,,,,,,
1,transfer,I,same_residence,mlp,mlp,False,False,True,False,False,2048,"[495,1553]",True,320,10,80,81920,6b1e75abb198d2f7cef452ba2570f16f7049dffa1b49707bde1f5b0fb658de96,1250100,1950100,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08481675002258271,,,,,,,,,,,,,,,,,
1,transfer,I,commute_over20,logistic,logistic,True,True,True,True,False,2048,"[990,1058]",True,14,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0025906249647960067,,,,,,,,,,,,,,,,,
1,transfer,I,commute_over20,mlp,mlp,False,False,True,False,False,2048,"[990,1058]",True,320,10,80,81920,b9823f972d06f8fabd262240445f0416f789909b1baec490b144f2dde90943f9,1250101,1950101,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08305654092691839,,,,,,,,,,,,,,,,,
1,transfer,I,income_binary,logistic,logistic,False,False,True,False,False,2048,"[1658,390]",True,12,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0026479170192033052,,,,,,,,,,,,,,,,,
1,transfer,I,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,320,30,240,81920,935db9724668407519c4e9274b01bc4d80435c883f2ee697ceac61625ef78cd1,1250102,1950102,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.0810774170095101,,,,,,,,,,,,,,,,,
1,transfer,I,civilian_at_work,logistic,logistic,False,False,True,False,False,2048,"[671,1377]",True,12,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0025729580083861947,,,,,,,,,,,,,,,,,
1,transfer,I,civilian_at_work,mlp,mlp,True,True,True,True,False,2048,"[671,1377]",True,320,25,200,81920,2b7455d8f41f66d1a17b4235928d3b67b61b95887eff8d78dcd345d5a3b32c85,1250103,1950103,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.09672433300875127,,,,,,,,,,,,,,,,,
1,transfer,I,public_coverage,logistic,logistic,False,False,True,False,False,2048,"[1565,483]",True,6,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0024384999414905906,,,,,,,,,,,,,,,,,
1,transfer,I,public_coverage,mlp,mlp,True,True,True,True,False,2048,"[1565,483]",True,320,20,160,81920,87d87881dbe026aa25ccc5eef35a6fce068c57a74a636ce4f502fead8cc66417,1250104,1950104,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08255716599524021,,,,,,,,,,,,,,,,,
1,transfer,W,same_residence,logistic,logistic,False,False,True,False,False,2048,"[495,1553]",True,12,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0028561659855768085,,,,,,,,,,,,,,,,,
1,transfer,W,same_residence,mlp,mlp,True,True,True,True,False,2048,"[495,1553]",True,320,30,240,81920,6b1e75abb198d2f7cef452ba2570f16f7049dffa1b49707bde1f5b0fb658de96,1250100,1950100,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08322020806372166,,,,,,,,,,,,,,,,,
1,transfer,W,commute_over20,logistic,logistic,False,False,True,False,False,2048,"[990,1058]",True,8,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0023369999835267663,,,,,,,,,,,,,,,,,
1,transfer,W,commute_over20,mlp,mlp,True,True,True,True,False,2048,"[990,1058]",True,320,15,120,81920,b9823f972d06f8fabd262240445f0416f789909b1baec490b144f2dde90943f9,1250101,1950101,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.0824806250166148,,,,,,,,,,,,,,,,,
1,transfer,W,income_binary,logistic,logistic,False,False,True,False,False,2048,"[1658,390]",True,17,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0031353329541161656,,,,,,,,,,,,,,,,,
1,transfer,W,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,320,35,280,81920,935db9724668407519c4e9274b01bc4d80435c883f2ee697ceac61625ef78cd1,1250102,1950102,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08202924998477101,,,,,,,,,,,,,,,,,
1,transfer,W,civilian_at_work,logistic,logistic,True,True,True,True,False,2048,"[671,1377]",True,12,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.002717167022638023,,,,,,,,,,,,,,,,,
1,transfer,W,civilian_at_work,mlp,mlp,False,False,True,False,False,2048,"[671,1377]",True,320,15,120,81920,2b7455d8f41f66d1a17b4235928d3b67b61b95887eff8d78dcd345d5a3b32c85,1250103,1950103,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08070683293044567,,,,,,,,,,,,,,,,,
1,transfer,W,public_coverage,logistic,logistic,True,True,True,True,False,2048,"[1565,483]",True,14,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0027187500381842256,,,,,,,,,,,,,,,,,
1,transfer,W,public_coverage,mlp,mlp,False,False,True,False,False,2048,"[1565,483]",True,320,20,160,81920,87d87881dbe026aa25ccc5eef35a6fce068c57a74a636ce4f502fead8cc66417,1250104,1950104,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08079858310520649,,,,,,,,,,,,,,,,,
1,transfer,C_init,same_residence,logistic,logistic,False,False,True,False,False,2048,"[495,1553]",True,13,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0028050000546500087,,,,,,,,,,,,,,,,,
1,transfer,C_init,same_residence,mlp,mlp,True,True,True,True,False,2048,"[495,1553]",True,320,30,240,81920,6b1e75abb198d2f7cef452ba2570f16f7049dffa1b49707bde1f5b0fb658de96,1250100,1950100,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08275462500751019,,,,,,,,,,,,,,,,,
1,transfer,C_init,commute_over20,logistic,logistic,False,False,True,False,False,2048,"[990,1058]",True,9,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.002293583005666733,,,,,,,,,,,,,,,,,
1,transfer,C_init,commute_over20,mlp,mlp,True,True,True,True,False,2048,"[990,1058]",True,320,15,120,81920,b9823f972d06f8fabd262240445f0416f789909b1baec490b144f2dde90943f9,1250101,1950101,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08951275004073977,,,,,,,,,,,,,,,,,
1,transfer,C_init,income_binary,logistic,logistic,False,False,True,False,False,2048,"[1658,390]",True,16,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0028491660486906767,,,,,,,,,,,,,,,,,
1,transfer,C_init,income_binary,mlp,mlp,True,True,True,True,False,2048,"[1658,390]",True,320,35,280,81920,935db9724668407519c4e9274b01bc4d80435c883f2ee697ceac61625ef78cd1,1250102,1950102,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08320708305109292,,,,,,,,,,,,,,,,,
1,transfer,C_init,civilian_at_work,logistic,logistic,False,False,True,True,False,2048,"[671,1377]",True,13,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0027094590477645397,,,,,,,,,,,,,,,,,
1,transfer,C_init,civilian_at_work,mlp,mlp,True,True,True,False,False,2048,"[671,1377]",True,320,15,120,81920,2b7455d8f41f66d1a17b4235928d3b67b61b95887eff8d78dcd345d5a3b32c85,1250103,1950103,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08218525000847876,,,,,,,,,,,,,,,,,
1,transfer,C_init,public_coverage,logistic,logistic,True,True,True,True,False,2048,"[1565,483]",True,14,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.002731667016632855,,,,,,,,,,,,,,,,,
1,transfer,C_init,public_coverage,mlp,mlp,False,False,True,False,False,2048,"[1565,483]",True,320,20,160,81920,87d87881dbe026aa25ccc5eef35a6fce068c57a74a636ce4f502fead8cc66417,1250104,1950104,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08818337507545948,,,,,,,,,,,,,,,,,
1,audit,C_init,SEX,logistic,logistic,False,False,True,False,False,3021,"[1574,1447]",True,10,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.00279383291490376,,,,,,,,,,,,,,,,,
1,audit,C_init,SEX,mlp_0,mlp,True,True,True,False,False,3021,"[1574,1447]",True,1440,15,180,362520,e94f68f6595d25dc3a5104427a4adf6a0022af76e022693307da7cab8ac9f196,1260100,1960100,0,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.32916829199530184,,,,,,,,,,,,,,,,,
1,audit,C_init,SEX,mlp_1,mlp,False,False,False,False,False,3021,"[1574,1447]",True,1440,15,180,362520,95cca34a33b33bfc1959f98e826b30c07858b16fe1c22be5c4375c1c7dc037e6,1270100,1970100,1,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.35016849997919053,,,,,,,,,,,,,,,,,
1,audit,C_init,SEX,hist_gb_20,histgb,False,False,False,False,False,3021,"[1574,1447]",True,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",0.08205533295404166,,,,,,,,,,,,,,,,,
1,audit,C_init,SEX,hist_gb_5,histgb,False,False,True,False,False,3021,"[1574,1447]",True,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",0.0861311670159921,,,,,,,,,,,,,,,,,
1,audit,C_init,SEX,catchup,catchup,False,False,True,True,False,3021,"[1574,1447]",True,1440,5,60,362520,6adfb00e341f751ea6eead5204d8326ae59092fe0463c67d7ccc957daa96a8f7,,2000100,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",,,,True,representation_fit,10428,"{""class_schema"":[0,1],""support"":[5351,5077],""known"":10428,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,6bbeb446821175acf24efe44ab1f43fd4e909186167ab2d3187cc503d7837acc
1,audit,C_init,SEX,saved_adversary,saved_adversary,False,False,True,False,True,0,,,0,0,0,0,,,,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":0,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",,,,True,representation_fit,10428,"{""class_schema"":[0,1],""support"":[5351,5077],""known"":10428,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,6bbeb446821175acf24efe44ab1f43fd4e909186167ab2d3187cc503d7837acc
1,audit,C_init,RAC1P,logistic,logistic,False,False,True,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,100,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.028261916944757104,,,,,,,,,,,,,,,,,
1,audit,C_init,RAC1P,mlp_0,mlp,True,True,True,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,1440,35,420,362520,2c8adacd53c48fa837ec7788e9c48daf5ff541f625a9b4c5ab351a89263e4472,1260101,1960101,0,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.4021798330359161,,,,,,,,,,,,,,,,,
1,audit,C_init,RAC1P,mlp_1,mlp,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,1440,25,300,362520,fb50386da6700cf4ef914da1eeecb7741e983ca11039605d135f51bb3063ee87,1270101,1970101,1,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.44112566695548594,,,,,,,,,,,,,,,,,
1,audit,C_init,RAC1P,hist_gb_20,histgb,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",0.6275002079783008,,,,,,,,,,,,,,,,,
1,audit,C_init,RAC1P,hist_gb_5,histgb,False,False,True,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",0.6548199589597061,,,,,,,,,,,,,,,,,
1,audit,C_init,RAC1P,catchup,catchup,False,False,True,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,1440,5,60,362520,8fe36c30867da84351585d37d375913c97630ba09e1860f8647d4f1c2971265a,,2000101,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",,,,True,representation_fit,10428,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5993,529,64,1,25,1626,35,1536,619],""known"":10428,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,aeca7a8682b59ac0e7218acc20cf847cabd0cea0bf48e64e817980a634ba00c9
1,audit,C_init,RAC1P,saved_adversary,saved_adversary,False,False,True,False,True,0,,,0,0,0,0,,,,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":0,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",,,,True,representation_fit,10428,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5993,529,64,1,25,1626,35,1536,619],""known"":10428,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,aeca7a8682b59ac0e7218acc20cf847cabd0cea0bf48e64e817980a634ba00c9
1,transfer,D_init,same_residence,logistic,logistic,False,False,True,False,False,2048,"[495,1553]",True,19,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.00348829198628664,,,,,,,,,,,,,,,,,
1,transfer,D_init,same_residence,mlp,mlp,True,True,True,True,False,2048,"[495,1553]",True,320,40,320,81920,6b1e75abb198d2f7cef452ba2570f16f7049dffa1b49707bde1f5b0fb658de96,1250100,1950100,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.09857712499797344,,,,,,,,,,,,,,,,,
1,transfer,D_init,commute_over20,logistic,logistic,False,False,True,False,False,2048,"[990,1058]",True,10,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.002409749897196889,,,,,,,,,,,,,,,,,
1,transfer,D_init,commute_over20,mlp,mlp,True,True,True,True,False,2048,"[990,1058]",True,320,15,120,81920,b9823f972d06f8fabd262240445f0416f789909b1baec490b144f2dde90943f9,1250101,1950101,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.07899354200344533,,,,,,,,,,,,,,,,,
1,transfer,D_init,income_binary,logistic,logistic,True,True,True,False,False,2048,"[1658,390]",True,18,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0030245829839259386,,,,,,,,,,,,,,,,,
1,transfer,D_init,income_binary,mlp,mlp,False,False,True,True,False,2048,"[1658,390]",True,320,40,320,81920,935db9724668407519c4e9274b01bc4d80435c883f2ee697ceac61625ef78cd1,1250102,1950102,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08248404203914106,,,,,,,,,,,,,,,,,
1,transfer,D_init,civilian_at_work,logistic,logistic,False,False,True,False,False,2048,"[671,1377]",True,14,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0027405419386923313,,,,,,,,,,,,,,,,,
1,transfer,D_init,civilian_at_work,mlp,mlp,True,True,True,True,False,2048,"[671,1377]",True,320,15,120,81920,2b7455d8f41f66d1a17b4235928d3b67b61b95887eff8d78dcd345d5a3b32c85,1250103,1950103,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08492691698484123,,,,,,,,,,,,,,,,,
1,transfer,D_init,public_coverage,logistic,logistic,True,True,True,True,False,2048,"[1565,483]",True,21,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0030459159752354026,,,,,,,,,,,,,,,,,
1,transfer,D_init,public_coverage,mlp,mlp,False,False,True,False,False,2048,"[1565,483]",True,320,20,160,81920,87d87881dbe026aa25ccc5eef35a6fce068c57a74a636ce4f502fead8cc66417,1250104,1950104,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08251004095654935,,,,,,,,,,,,,,,,,
1,audit,D_init,SEX,logistic,logistic,False,False,True,False,False,3021,"[1574,1447]",True,19,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0035145831061527133,,,,,,,,,,,,,,,,,
1,audit,D_init,SEX,mlp_0,mlp,False,True,True,False,False,3021,"[1574,1447]",True,1440,15,180,362520,e94f68f6595d25dc3a5104427a4adf6a0022af76e022693307da7cab8ac9f196,1260100,1960100,0,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.3763809170341119,,,,,,,,,,,,,,,,,
1,audit,D_init,SEX,mlp_1,mlp,False,False,False,False,False,3021,"[1574,1447]",True,1440,20,240,362520,95cca34a33b33bfc1959f98e826b30c07858b16fe1c22be5c4375c1c7dc037e6,1270100,1970100,1,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.32808379200287163,,,,,,,,,,,,,,,,,
1,audit,D_init,SEX,hist_gb_20,histgb,False,False,False,False,False,3021,"[1574,1447]",True,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",0.08101925009395927,,,,,,,,,,,,,,,,,
1,audit,D_init,SEX,hist_gb_5,histgb,False,False,True,False,False,3021,"[1574,1447]",True,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",0.089241832960397,,,,,,,,,,,,,,,,,
1,audit,D_init,SEX,catchup,catchup,True,False,True,True,False,3021,"[1574,1447]",True,1440,5,60,362520,6adfb00e341f751ea6eead5204d8326ae59092fe0463c67d7ccc957daa96a8f7,,2000100,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",,,,True,representation_fit,10428,"{""class_schema"":[0,1],""support"":[5351,5077],""known"":10428,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,6bbeb446821175acf24efe44ab1f43fd4e909186167ab2d3187cc503d7837acc
1,audit,D_init,SEX,saved_adversary,saved_adversary,False,False,True,False,True,0,,,0,0,0,0,,,,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":0,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",,,,True,representation_fit,10428,"{""class_schema"":[0,1],""support"":[5351,5077],""known"":10428,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,6bbeb446821175acf24efe44ab1f43fd4e909186167ab2d3187cc503d7837acc
1,audit,D_init,RAC1P,logistic,logistic,False,False,True,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,104,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.02757629205007106,,,,,,,,,,,,,,,,,
1,audit,D_init,RAC1P,mlp_0,mlp,False,True,True,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,1440,50,600,362520,2c8adacd53c48fa837ec7788e9c48daf5ff541f625a9b4c5ab351a89263e4472,1260101,1960101,0,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.41853116697166115,,,,,,,,,,,,,,,,,
1,audit,D_init,RAC1P,mlp_1,mlp,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,1440,40,480,362520,fb50386da6700cf4ef914da1eeecb7741e983ca11039605d135f51bb3063ee87,1270101,1970101,1,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.43148541694972664,,,,,,,,,,,,,,,,,
1,audit,D_init,RAC1P,hist_gb_20,histgb,False,False,False,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",0.6061988750007004,,,,,,,,,,,,,,,,,
1,audit,D_init,RAC1P,hist_gb_5,histgb,False,False,True,False,False,3021,"[1694,181,30,0,2,476,11,469,158]",False,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",0.6545579589437693,,,,,,,,,,,,,,,,,
