seed,condition,weight,endpoint,stored,recomputed,abs_difference
0,spectral_L1,unweighted,utility/income_binary,0.3124267364785433,0.3124267364785433,0.0
0,spectral_L1,unweighted,utility/civilian_at_work,0.2900792126373648,0.2900792126373648,0.0
0,spectral_L1,unweighted,utility/same_residence,0.4989328331996214,0.4989328331996214,0.0
0,spectral_L1,unweighted,utility/public_coverage,0.5235798535143447,0.5235798535143447,0.0
0,spectral_L1,unweighted,utility/commute_over20,0.6903134455382539,0.6903134455382539,0.0
0,spectral_L1,unweighted,loss/A/public_coverage,0.5236004642727676,0.5236004642727676,0.0
0,spectral_L1,unweighted,loss/A/commute_over20,0.6854370192265915,0.6854370192265915,0.0
0,spectral_L1,unweighted,loss/A/SEX,0.6702676236097173,0.6702676236097173,0.0
0,spectral_L1,unweighted,loss/A/RAC1P,1.2224025918631483,1.222402591863148,2.220446049250313e-16
0,spectral_L1,unweighted,loss/B/income_binary,0.3601096176259651,0.3601096176259651,0.0
0,spectral_L1,unweighted,loss/B/civilian_at_work,0.5052411049823564,0.5052411049823565,1.1102230246251565e-16
0,spectral_L1,unweighted,loss/B/same_residence,0.5307958542054685,0.5307958542054685,0.0
0,spectral_L1,unweighted,loss/B/SEX,0.6925151149328395,0.6925151149328395,0.0
0,spectral_L1,unweighted,loss/B/RAC1P,1.2544373204586616,1.2544373204586619,2.220446049250313e-16
0,spectral_L1,unweighted,loss/AB/SEX,0.6649442781043364,0.6649442781043364,0.0
0,spectral_L1,unweighted,loss/AB/RAC1P,1.214948181931608,1.214948181931608,0.0
0,spectral_L1,person_weighted,utility/income_binary,0.3274899292149698,0.32748992921496983,5.551115123125783e-17
0,spectral_L1,person_weighted,utility/civilian_at_work,0.2704841496858528,0.2704841496858528,0.0
0,spectral_L1,person_weighted,utility/same_residence,0.48617328581574903,0.48617328581574903,0.0
0,spectral_L1,person_weighted,utility/public_coverage,0.5329774634757038,0.5329774634757038,0.0
0,spectral_L1,person_weighted,utility/commute_over20,0.6896974226359572,0.6896974226359572,0.0
0,spectral_L1,person_weighted,loss/A/public_coverage,0.5317175873019411,0.5317175873019411,0.0
0,spectral_L1,person_weighted,loss/A/commute_over20,0.6850320162173883,0.6850320162173883,0.0
0,spectral_L1,person_weighted,loss/A/SEX,0.6688206274084666,0.6688206274084666,0.0
0,spectral_L1,person_weighted,loss/A/RAC1P,1.1959526360341572,1.195952636034157,2.220446049250313e-16
0,spectral_L1,person_weighted,loss/B/income_binary,0.36162104755867513,0.36162104755867513,0.0
0,spectral_L1,person_weighted,loss/B/civilian_at_work,0.4819625166720576,0.4819625166720576,0.0
0,spectral_L1,person_weighted,loss/B/same_residence,0.509783617325407,0.509783617325407,0.0
0,spectral_L1,person_weighted,loss/B/SEX,0.6925358909018476,0.6925358909018476,0.0
0,spectral_L1,person_weighted,loss/B/RAC1P,1.222007183633246,1.2220071836332458,2.220446049250313e-16
0,spectral_L1,person_weighted,loss/AB/SEX,0.6619221742295619,0.6619221742295619,0.0
0,spectral_L1,person_weighted,loss/AB/RAC1P,1.1915688627638363,1.1915688627638361,2.220446049250313e-16
0,spectral_L2,unweighted,utility/income_binary,0.31721127392858245,0.3172112739285824,5.551115123125783e-17
0,spectral_L2,unweighted,utility/civilian_at_work,0.2898033857569904,0.2898033857569904,0.0
0,spectral_L2,unweighted,utility/same_residence,0.5026797347976553,0.5026797347976553,0.0
0,spectral_L2,unweighted,utility/public_coverage,0.5235798535143447,0.5235798535143447,0.0
0,spectral_L2,unweighted,utility/commute_over20,0.6903134455382539,0.6903134455382539,0.0
0,spectral_L2,unweighted,loss/A/public_coverage,0.5212716687531361,0.521271668753136,1.1102230246251565e-16
0,spectral_L2,unweighted,loss/A/commute_over20,0.6844660565813978,0.6844660565813977,1.1102230246251565e-16
0,spectral_L2,unweighted,loss/A/SEX,0.6712550236097,0.6712550236097,0.0
0,spectral_L2,unweighted,loss/A/RAC1P,1.2289802063232886,1.2289802063232886,0.0
0,spectral_L2,unweighted,loss/B/income_binary,0.3601096176259651,0.3601096176259651,0.0
0,spectral_L2,unweighted,loss/B/civilian_at_work,0.5052411049823564,0.5052411049823565,1.1102230246251565e-16
0,spectral_L2,unweighted,loss/B/same_residence,0.5307958542054685,0.5307958542054685,0.0
0,spectral_L2,unweighted,loss/B/SEX,0.6925151149328395,0.6925151149328395,0.0
0,spectral_L2,unweighted,loss/B/RAC1P,1.2544373204586616,1.2544373204586619,2.220446049250313e-16
0,spectral_L2,unweighted,loss/AB/SEX,0.6712550236097,0.6712550236097,0.0
0,spectral_L2,unweighted,loss/AB/RAC1P,1.2164741155827636,1.2164741155827636,0.0
0,spectral_L2,person_weighted,utility/income_binary,0.32961075094626135,0.32961075094626135,0.0
0,spectral_L2,person_weighted,utility/civilian_at_work,0.26959591612547845,0.26959591612547845,0.0
0,spectral_L2,person_weighted,utility/same_residence,0.48830404646683956,0.48830404646683945,1.1102230246251565e-16
0,spectral_L2,person_weighted,utility/public_coverage,0.5329774634757038,0.5329774634757038,0.0
0,spectral_L2,person_weighted,utility/commute_over20,0.6896974226359572,0.6896974226359572,0.0
0,spectral_L2,person_weighted,loss/A/public_coverage,0.529550330763849,0.529550330763849,0.0
0,spectral_L2,person_weighted,loss/A/commute_over20,0.6830721123715968,0.6830721123715967,1.1102230246251565e-16
0,spectral_L2,person_weighted,loss/A/SEX,0.6677590385563241,0.6677590385563242,1.1102230246251565e-16
0,spectral_L2,person_weighted,loss/A/RAC1P,1.2048092768501681,1.2048092768501681,0.0
0,spectral_L2,person_weighted,loss/B/income_binary,0.36162104755867513,0.36162104755867513,0.0
0,spectral_L2,person_weighted,loss/B/civilian_at_work,0.4819625166720576,0.4819625166720576,0.0
0,spectral_L2,person_weighted,loss/B/same_residence,0.509783617325407,0.509783617325407,0.0
0,spectral_L2,person_weighted,loss/B/SEX,0.6925358909018476,0.6925358909018476,0.0
0,spectral_L2,person_weighted,loss/B/RAC1P,1.222007183633246,1.2220071836332458,2.220446049250313e-16
0,spectral_L2,person_weighted,loss/AB/SEX,0.6677590385563241,0.6677590385563242,1.1102230246251565e-16
0,spectral_L2,person_weighted,loss/AB/RAC1P,1.191846768541858,1.191846768541858,0.0
0,spectral_C1,unweighted,utility/income_binary,0.3152342661750566,0.3152342661750567,5.551115123125783e-17
0,spectral_C1,unweighted,utility/civilian_at_work,0.2898670691067744,0.2898670691067744,0.0
0,spectral_C1,unweighted,utility/same_residence,0.5040965647028562,0.5040965647028564,1.1102230246251565e-16
0,spectral_C1,unweighted,utility/public_coverage,0.5235798535143447,0.5235798535143447,0.0
0,spectral_C1,unweighted,utility/commute_over20,0.6903134455382539,0.6903134455382539,0.0
0,spectral_C1,unweighted,loss/A/public_coverage,0.522335441183647,0.522335441183647,0.0
0,spectral_C1,unweighted,loss/A/commute_over20,0.6841357599361308,0.6841357599361307,1.1102230246251565e-16
0,spectral_C1,unweighted,loss/A/SEX,0.6713585340305477,0.6713585340305477,0.0
0,spectral_C1,unweighted,loss/A/RAC1P,1.2316385898869024,1.2316385898869024,0.0
0,spectral_C1,unweighted,loss/B/income_binary,0.3601096176259651,0.3601096176259651,0.0
0,spectral_C1,unweighted,loss/B/civilian_at_work,0.5052411049823564,0.5052411049823565,1.1102230246251565e-16
0,spectral_C1,unweighted,loss/B/same_residence,0.5307958542054685,0.5307958542054685,0.0
0,spectral_C1,unweighted,loss/B/SEX,0.6925151149328395,0.6925151149328395,0.0
0,spectral_C1,unweighted,loss/B/RAC1P,1.2544373204586616,1.2544373204586619,2.220446049250313e-16
0,spectral_C1,unweighted,loss/AB/SEX,0.6692928989091796,0.6692928989091796,0.0
0,spectral_C1,unweighted,loss/AB/RAC1P,1.215498860701573,1.215498860701573,0.0
0,spectral_C1,person_weighted,utility/income_binary,0.32998314439757603,0.32998314439757603,0.0
0,spectral_C1,person_weighted,utility/civilian_at_work,0.2688770859179422,0.26887708591794224,5.551115123125783e-17
0,spectral_C1,person_weighted,utility/same_residence,0.489545154984233,0.4895451549842332,1.6653345369377348e-16
0,spectral_C1,person_weighted,utility/public_coverage,0.5329774634757038,0.5329774634757038,0.0
0,spectral_C1,person_weighted,utility/commute_over20,0.6896974226359572,0.6896974226359572,0.0
0,spectral_C1,person_weighted,loss/A/public_coverage,0.5312002402479308,0.5312002402479308,0.0
0,spectral_C1,person_weighted,loss/A/commute_over20,0.6825350220156545,0.6825350220156543,2.220446049250313e-16
0,spectral_C1,person_weighted,loss/A/SEX,0.6693450482685104,0.6693450482685104,0.0
0,spectral_C1,person_weighted,loss/A/RAC1P,1.205588051261834,1.205588051261834,0.0
0,spectral_C1,person_weighted,loss/B/income_binary,0.36162104755867513,0.36162104755867513,0.0
0,spectral_C1,person_weighted,loss/B/civilian_at_work,0.4819625166720576,0.4819625166720576,0.0
0,spectral_C1,person_weighted,loss/B/same_residence,0.509783617325407,0.509783617325407,0.0
0,spectral_C1,person_weighted,loss/B/SEX,0.6925358909018476,0.6925358909018476,0.0
0,spectral_C1,person_weighted,loss/B/RAC1P,1.222007183633246,1.2220071836332458,2.220446049250313e-16
0,spectral_C1,person_weighted,loss/AB/SEX,0.6683814813036278,0.6683814813036278,0.0
0,spectral_C1,person_weighted,loss/AB/RAC1P,1.191170677355857,1.1911706773558572,2.220446049250313e-16
0,spectral_S0,unweighted,utility/income_binary,0.31890245674483486,0.3189024567448349,5.551115123125783e-17
0,spectral_S0,unweighted,utility/civilian_at_work,0.28707552072637765,0.28707552072637765,0.0
0,spectral_S0,unweighted,utility/same_residence,0.4998208584481827,0.4998208584481827,0.0
0,spectral_S0,unweighted,utility/public_coverage,0.5235798535143447,0.5235798535143447,0.0
0,spectral_S0,unweighted,utility/commute_over20,0.6903134455382539,0.6903134455382539,0.0
0,spectral_S0,unweighted,loss/A/public_coverage,0.5108083147602251,0.5108083147602251,0.0
0,spectral_S0,unweighted,loss/A/commute_over20,0.6851557102385121,0.6851557102385121,0.0
0,spectral_S0,unweighted,loss/A/SEX,0.6631585666008216,0.6631585666008217,1.1102230246251565e-16
0,spectral_S0,unweighted,loss/A/RAC1P,1.2038711074993973,1.2038711074993973,0.0
0,spectral_S0,unweighted,loss/B/income_binary,0.3601096176259651,0.3601096176259651,0.0
0,spectral_S0,unweighted,loss/B/civilian_at_work,0.5052411049823564,0.5052411049823565,1.1102230246251565e-16
0,spectral_S0,unweighted,loss/B/same_residence,0.5307958542054685,0.5307958542054685,0.0
0,spectral_S0,unweighted,loss/B/SEX,0.6925151149328395,0.6925151149328395,0.0
0,spectral_S0,unweighted,loss/B/RAC1P,1.2544373204586616,1.2544373204586619,2.220446049250313e-16
0,spectral_S0,unweighted,loss/AB/SEX,0.6590559887112162,0.6590559887112162,0.0
0,spectral_S0,unweighted,loss/AB/RAC1P,1.2006240702999655,1.2006240702999655,0.0
0,spectral_S0,person_weighted,utility/income_binary,0.33363104819829237,0.33363104819829237,0.0
0,spectral_S0,person_weighted,utility/civilian_at_work,0.2670946228033377,0.26709462280333773,5.551115123125783e-17
