source,p,seed,weight,kind,endpoint,value
L025,0.5,0,unweighted,utility_loss,same_residence,0.5164204509965824
L025,0.5,0,unweighted,utility_loss,public_coverage,0.5235798535143447
L025,0.5,0,unweighted,utility_loss,commute_over20,0.6903134455382539
L025,0.5,0,unweighted,absolute_recovery,A/public_coverage,0.04725768172430378
L025,0.5,0,unweighted,absolute_recovery,A/commute_over20,0.007039101267549308
L025,0.5,0,unweighted,absolute_recovery,A/SEX,0.007418909861640732
L025,0.5,0,unweighted,absolute_recovery,A/RAC1P,0.02448627975332096
L025,0.5,0,unweighted,absolute_recovery,B/income_binary,0.1149020322216483
L025,0.5,0,unweighted,absolute_recovery,B/civilian_at_work,0.1261309185801246
L025,0.5,0,unweighted,absolute_recovery,B/same_residence,-0.001705897420858249
L025,0.5,0,unweighted,absolute_recovery,B/SEX,0.00038711733673957305
L025,0.5,0,unweighted,absolute_recovery,B/RAC1P,0.0327909927859209
L025,0.5,0,unweighted,absolute_recovery,AB/SEX,0.011646038055294017
L025,0.5,0,unweighted,absolute_recovery,AB/RAC1P,0.047932866684645914
L025,0.5,0,person_weighted,utility_loss,income_binary,0.3217323610019194
L025,0.5,0,person_weighted,utility_loss,civilian_at_work,0.25911159787394833
L025,0.5,0,person_weighted,utility_loss,same_residence,0.5037804729540821
L025,0.5,0,person_weighted,utility_loss,public_coverage,0.5329774634757038
L025,0.5,0,person_weighted,utility_loss,commute_over20,0.6896974226359572
L025,0.5,0,person_weighted,absolute_recovery,A/public_coverage,0.05087499942116547
L025,0.5,0,person_weighted,absolute_recovery,A/commute_over20,0.005925822310529516
L025,0.5,0,person_weighted,absolute_recovery,A/SEX,0.007836080141914725
L025,0.5,0,person_weighted,absolute_recovery,A/RAC1P,0.027299045196701344
L025,0.5,0,person_weighted,absolute_recovery,B/income_binary,0.11220310730888083
L025,0.5,0,person_weighted,absolute_recovery,B/civilian_at_work,0.1309013903418782
L025,0.5,0,person_weighted,absolute_recovery,B/same_residence,0.002202782313028284
L025,0.5,0,person_weighted,absolute_recovery,B/SEX,0.00024811544601921476
L025,0.5,0,person_weighted,absolute_recovery,B/RAC1P,0.038952962983740846
L025,0.5,0,person_weighted,absolute_recovery,AB/SEX,0.009000558711372786
L025,0.5,0,person_weighted,absolute_recovery,AB/RAC1P,0.05275855327981804
L025,0.75,0,unweighted,utility_loss,income_binary,0.3075747792620138
L025,0.75,0,unweighted,utility_loss,civilian_at_work,0.27435725561221913
L025,0.75,0,unweighted,utility_loss,same_residence,0.5115169844433421
L025,0.75,0,unweighted,utility_loss,public_coverage,0.5235798535143447
L025,0.75,0,unweighted,utility_loss,commute_over20,0.6903134455382539
L025,0.75,0,unweighted,absolute_recovery,A/public_coverage,0.048215897671761876
L025,0.75,0,unweighted,absolute_recovery,A/commute_over20,0.0072335645717670205
L025,0.75,0,unweighted,absolute_recovery,A/SEX,0.007418909861640732
L025,0.75,0,unweighted,absolute_recovery,A/RAC1P,0.02495446073351293
L025,0.75,0,unweighted,absolute_recovery,B/income_binary,0.1149020322216483
L025,0.75,0,unweighted,absolute_recovery,B/civilian_at_work,0.1261309185801246
L025,0.75,0,unweighted,absolute_recovery,B/same_residence,-0.001705897420858249
L025,0.75,0,unweighted,absolute_recovery,B/SEX,0.00038711733673957305
L025,0.75,0,unweighted,absolute_recovery,B/RAC1P,0.0327909927859209
L025,0.75,0,unweighted,absolute_recovery,AB/SEX,0.011281851562088857
L025,0.75,0,unweighted,absolute_recovery,AB/RAC1P,0.047932866684645914
L025,0.75,0,person_weighted,utility_loss,income_binary,0.3187890231920766
L025,0.75,0,person_weighted,utility_loss,civilian_at_work,0.25681327608506266
L025,0.75,0,person_weighted,utility_loss,same_residence,0.4990440354628355
L025,0.75,0,person_weighted,utility_loss,public_coverage,0.5329774634757038
L025,0.75,0,person_weighted,utility_loss,commute_over20,0.6896974226359572
L025,0.75,0,person_weighted,absolute_recovery,A/public_coverage,0.05107476165860303
L025,0.75,0,person_weighted,absolute_recovery,A/commute_over20,0.006528247516210173
L025,0.75,0,person_weighted,absolute_recovery,A/SEX,0.007836080141914725
L025,0.75,0,person_weighted,absolute_recovery,A/RAC1P,0.027098071960283077
L025,0.75,0,person_weighted,absolute_recovery,B/income_binary,0.11220310730888083
L025,0.75,0,person_weighted,absolute_recovery,B/civilian_at_work,0.1309013903418782
L025,0.75,0,person_weighted,absolute_recovery,B/same_residence,0.002202782313028284
L025,0.75,0,person_weighted,absolute_recovery,B/SEX,0.00024811544601921476
L025,0.75,0,person_weighted,absolute_recovery,B/RAC1P,0.038952962983740846
L025,0.75,0,person_weighted,absolute_recovery,AB/SEX,0.007805620393338736
L025,0.75,0,person_weighted,absolute_recovery,AB/RAC1P,0.05275855327981804
L025,1.0,0,unweighted,utility_loss,income_binary,0.30619225465558797
L025,1.0,0,unweighted,utility_loss,civilian_at_work,0.2711620378577753
L025,1.0,0,unweighted,utility_loss,same_residence,0.506613517890102
L025,1.0,0,unweighted,utility_loss,public_coverage,0.5235798535143447
L025,1.0,0,unweighted,utility_loss,commute_over20,0.6903134455382539
L025,1.0,0,unweighted,absolute_recovery,A/public_coverage,0.04917411361921997
L025,1.0,0,unweighted,absolute_recovery,A/commute_over20,0.007428027875984733
L025,1.0,0,unweighted,absolute_recovery,A/SEX,0.007418909861640732
L025,1.0,0,unweighted,absolute_recovery,A/RAC1P,0.025422641713704897
L025,1.0,0,unweighted,absolute_recovery,B/income_binary,0.1149020322216483
L025,1.0,0,unweighted,absolute_recovery,B/civilian_at_work,0.1261309185801246
L025,1.0,0,unweighted,absolute_recovery,B/same_residence,-0.001705897420858249
L025,1.0,0,unweighted,absolute_recovery,B/SEX,0.00038711733673957305
L025,1.0,0,unweighted,absolute_recovery,B/RAC1P,0.0327909927859209
L025,1.0,0,unweighted,absolute_recovery,AB/SEX,0.010917665068883697
L025,1.0,0,unweighted,absolute_recovery,AB/RAC1P,0.047932866684645914
L025,1.0,0,person_weighted,utility_loss,income_binary,0.31584568538223373
L025,1.0,0,person_weighted,utility_loss,civilian_at_work,0.25451495429617704
L025,1.0,0,person_weighted,utility_loss,same_residence,0.49430759797158885
L025,1.0,0,person_weighted,utility_loss,public_coverage,0.5329774634757038
L025,1.0,0,person_weighted,utility_loss,commute_over20,0.6896974226359572
L025,1.0,0,person_weighted,absolute_recovery,A/public_coverage,0.05127452389604059
L025,1.0,0,person_weighted,absolute_recovery,A/commute_over20,0.0071306727218908295
L025,1.0,0,person_weighted,absolute_recovery,A/SEX,0.007836080141914725
L025,1.0,0,person_weighted,absolute_recovery,A/RAC1P,0.02689709872386481
L025,1.0,0,person_weighted,absolute_recovery,B/income_binary,0.11220310730888083
L025,1.0,0,person_weighted,absolute_recovery,B/civilian_at_work,0.1309013903418782
L025,1.0,0,person_weighted,absolute_recovery,B/same_residence,0.002202782313028284
L025,1.0,0,person_weighted,absolute_recovery,B/SEX,0.00024811544601921476
L025,1.0,0,person_weighted,absolute_recovery,B/RAC1P,0.038952962983740846
L025,1.0,0,person_weighted,absolute_recovery,AB/SEX,0.006610682075304686
L025,1.0,0,person_weighted,absolute_recovery,AB/RAC1P,0.05275855327981804
L025,0.0,1,unweighted,utility_loss,income_binary,0.28877191159803195
L025,0.0,1,unweighted,utility_loss,civilian_at_work,0.28747843401483153
L025,0.0,1,unweighted,utility_loss,same_residence,0.5295207455947797
L025,0.0,1,unweighted,utility_loss,public_coverage,0.5040753682789849
L025,0.0,1,unweighted,utility_loss,commute_over20,0.6900674283001351
L025,0.0,1,unweighted,absolute_recovery,A/public_coverage,0.04410677255150908
L025,0.0,1,unweighted,absolute_recovery,A/commute_over20,0.014950214189786037
L025,0.0,1,unweighted,absolute_recovery,A/SEX,0.00866607638839223
L025,0.0,1,unweighted,absolute_recovery,A/RAC1P,0.019209469221045383
L025,0.0,1,unweighted,absolute_recovery,B/income_binary,0.11796439805706721
L025,0.0,1,unweighted,absolute_recovery,B/civilian_at_work,0.10387409577424345
L025,0.0,1,unweighted,absolute_recovery,B/same_residence,0.011856642768453218
L025,0.0,1,unweighted,absolute_recovery,B/SEX,0.0008775222370044355
L025,0.0,1,unweighted,absolute_recovery,B/RAC1P,0.024095339863926757
L025,0.0,1,unweighted,absolute_recovery,AB/SEX,0.01813243395612496
L025,0.0,1,unweighted,absolute_recovery,AB/RAC1P,0.028331732873524418
L025,0.0,1,person_weighted,utility_loss,income_binary,0.30269792672375423
L025,0.0,1,person_weighted,utility_loss,civilian_at_work,0.2719906910662581
L025,0.0,1,person_weighted,utility_loss,same_residence,0.49553668598644396
L025,0.0,1,person_weighted,utility_loss,public_coverage,0.5084292140261927
L025,0.0,1,person_weighted,utility_loss,commute_over20,0.6898316239702851
L025,0.0,1,person_weighted,absolute_recovery,A/public_coverage,0.04924140160657142
L025,0.0,1,person_weighted,absolute_recovery,A/commute_over20,0.01096291511741243
L025,0.0,1,person_weighted,absolute_recovery,A/SEX,0.008474189790088182
L025,0.0,1,person_weighted,absolute_recovery,A/RAC1P,0.015627145208457538
L025,0.0,1,person_weighted,absolute_recovery,B/income_binary,0.12006296814710771
L025,0.0,1,person_weighted,absolute_recovery,B/civilian_at_work,0.12057734254777513
L025,0.0,1,person_weighted,absolute_recovery,B/same_residence,0.015208136476901335
L025,0.0,1,person_weighted,absolute_recovery,B/SEX,0.0011414583739995932
L025,0.0,1,person_weighted,absolute_recovery,B/RAC1P,0.017967179051026516
L025,0.0,1,person_weighted,absolute_recovery,AB/SEX,0.017851044916498138
L025,0.0,1,person_weighted,absolute_recovery,AB/RAC1P,0.021643673464573077
L025,0.25,1,unweighted,utility_loss,income_binary,0.28681277915981784
L025,0.25,1,unweighted,utility_loss,civilian_at_work,0.28398328700170605
L025,0.25,1,unweighted,utility_loss,same_residence,0.524749173941345
L025,0.25,1,unweighted,utility_loss,public_coverage,0.5040753682789849
L025,0.25,1,unweighted,utility_loss,commute_over20,0.6900674283001351
L025,0.25,1,unweighted,absolute_recovery,A/public_coverage,0.04664255066134301
L025,0.25,1,unweighted,absolute_recovery,A/commute_over20,0.015135269705756405
L025,0.25,1,unweighted,absolute_recovery,A/SEX,0.00866607638839223
L025,0.25,1,unweighted,absolute_recovery,A/RAC1P,0.02248715991420619
L025,0.25,1,unweighted,absolute_recovery,B/income_binary,0.11796439805706721
L025,0.25,1,unweighted,absolute_recovery,B/civilian_at_work,0.10387409577424345
L025,0.25,1,unweighted,absolute_recovery,B/same_residence,0.011856642768453218
L025,0.25,1,unweighted,absolute_recovery,B/SEX,0.0008775222370044355
L025,0.25,1,unweighted,absolute_recovery,B/RAC1P,0.024095339863926757
L025,0.25,1,unweighted,absolute_recovery,AB/SEX,0.01813243395612496
L025,0.25,1,unweighted,absolute_recovery,AB/RAC1P,0.03230657717156332
L025,0.25,1,person_weighted,utility_loss,income_binary,0.29969567311556655
L025,0.25,1,person_weighted,utility_loss,civilian_at_work,0.2699831027840274
L025,0.25,1,person_weighted,utility_loss,same_residence,0.49189038003366514
L025,0.25,1,person_weighted,utility_loss,public_coverage,0.5084292140261927
L025,0.25,1,person_weighted,utility_loss,commute_over20,0.6898316239702851
L025,0.25,1,person_weighted,absolute_recovery,A/public_coverage,0.0504370875011704
L025,0.25,1,person_weighted,absolute_recovery,A/commute_over20,0.011187638401337463
L025,0.25,1,person_weighted,absolute_recovery,A/SEX,0.008474189790088182
L025,0.25,1,person_weighted,absolute_recovery,A/RAC1P,0.018077311427790066
L025,0.25,1,person_weighted,absolute_recovery,B/income_binary,0.12006296814710771
L025,0.25,1,person_weighted,absolute_recovery,B/civilian_at_work,0.12057734254777513
L025,0.25,1,person_weighted,absolute_recovery,B/same_residence,0.015208136476901335
L025,0.25,1,person_weighted,absolute_recovery,B/SEX,0.0011414583739995932
L025,0.25,1,person_weighted,absolute_recovery,B/RAC1P,0.017967179051026516
L025,0.25,1,person_weighted,absolute_recovery,AB/SEX,0.017851044916498138
L025,0.25,1,person_weighted,absolute_recovery,AB/RAC1P,0.024610196723765743
L025,0.5,1,unweighted,utility_loss,income_binary,0.2848536467216038
L025,0.5,1,unweighted,utility_loss,civilian_at_work,0.2804881399885805
L025,0.5,1,unweighted,utility_loss,same_residence,0.5199776022879103
L025,0.5,1,unweighted,utility_loss,public_coverage,0.5040753682789849
L025,0.5,1,unweighted,utility_loss,commute_over20,0.6900674283001351
L025,0.5,1,unweighted,absolute_recovery,A/public_coverage,0.04917832877117695
L025,0.5,1,unweighted,absolute_recovery,A/commute_over20,0.015320325221726772
L025,0.5,1,unweighted,absolute_recovery,A/SEX,0.00866607638839223
L025,0.5,1,unweighted,absolute_recovery,A/RAC1P,0.025764850607366996
L025,0.5,1,unweighted,absolute_recovery,B/income_binary,0.11796439805706721
L025,0.5,1,unweighted,absolute_recovery,B/civilian_at_work,0.10387409577424345
L025,0.5,1,unweighted,absolute_recovery,B/same_residence,0.011856642768453218
L025,0.5,1,unweighted,absolute_recovery,B/SEX,0.0008775222370044355
L025,0.5,1,unweighted,absolute_recovery,B/RAC1P,0.024095339863926757
L025,0.5,1,unweighted,absolute_recovery,AB/SEX,0.01813243395612496
L025,0.5,1,unweighted,absolute_recovery,AB/RAC1P,0.036281421469602226
L025,0.5,1,person_weighted,utility_loss,income_binary,0.29669341950737893
L025,0.5,1,person_weighted,utility_loss,civilian_at_work,0.26797551450179663
L025,0.5,1,person_weighted,utility_loss,same_residence,0.4882440740808863
L025,0.5,1,person_weighted,utility_loss,public_coverage,0.5084292140261927
L025,0.5,1,person_weighted,utility_loss,commute_over20,0.6898316239702851
L025,0.5,1,person_weighted,absolute_recovery,A/public_coverage,0.05163277339576938
L025,0.5,1,person_weighted,absolute_recovery,A/commute_over20,0.011412361685262495
L025,0.5,1,person_weighted,absolute_recovery,A/SEX,0.008474189790088182
L025,0.5,1,person_weighted,absolute_recovery,A/RAC1P,0.020527477647122594
L025,0.5,1,person_weighted,absolute_recovery,B/income_binary,0.12006296814710771
L025,0.5,1,person_weighted,absolute_recovery,B/civilian_at_work,0.12057734254777513
L025,0.5,1,person_weighted,absolute_recovery,B/same_residence,0.015208136476901335
L025,0.5,1,person_weighted,absolute_recovery,B/SEX,0.0011414583739995932
L025,0.5,1,person_weighted,absolute_recovery,B/RAC1P,0.017967179051026516
L025,0.5,1,person_weighted,absolute_recovery,AB/SEX,0.017851044916498138
L025,0.5,1,person_weighted,absolute_recovery,AB/RAC1P,0.02757671998295841
L025,0.75,1,unweighted,utility_loss,income_binary,0.28289451428338974
L025,0.75,1,unweighted,utility_loss,civilian_at_work,0.276992992975455
L025,0.75,1,unweighted,utility_loss,same_residence,0.5152060306344757
L025,0.75,1,unweighted,utility_loss,public_coverage,0.5040753682789849
L025,0.75,1,unweighted,utility_loss,commute_over20,0.6900674283001351
L025,0.75,1,unweighted,absolute_recovery,A/public_coverage,0.051714106881010885
L025,0.75,1,unweighted,absolute_recovery,A/commute_over20,0.015505380737697139
L025,0.75,1,unweighted,absolute_recovery,A/SEX,0.00866607638839223
L025,0.75,1,unweighted,absolute_recovery,A/RAC1P,0.029042541300527802
L025,0.75,1,unweighted,absolute_recovery,B/income_binary,0.11796439805706721
L025,0.75,1,unweighted,absolute_recovery,B/civilian_at_work,0.10387409577424345
L025,0.75,1,unweighted,absolute_recovery,B/same_residence,0.011856642768453218
L025,0.75,1,unweighted,absolute_recovery,B/SEX,0.0008775222370044355
L025,0.75,1,unweighted,absolute_recovery,B/RAC1P,0.024095339863926757
L025,0.75,1,unweighted,absolute_recovery,AB/SEX,0.01813243395612496
L025,0.75,1,unweighted,absolute_recovery,AB/RAC1P,0.04025626576764113
L025,0.75,1,person_weighted,utility_loss,income_binary,0.29369116589919125
L025,0.75,1,person_weighted,utility_loss,civilian_at_work,0.2659679262195659
L025,0.75,1,person_weighted,utility_loss,same_residence,0.4845977681281075
L025,0.75,1,person_weighted,utility_loss,public_coverage,0.5084292140261927
L025,0.75,1,person_weighted,utility_loss,commute_over20,0.6898316239702851
L025,0.75,1,person_weighted,absolute_recovery,A/public_coverage,0.05282845929036836
L025,0.75,1,person_weighted,absolute_recovery,A/commute_over20,0.011637084969187528
L025,0.75,1,person_weighted,absolute_recovery,A/SEX,0.008474189790088182
L025,0.75,1,person_weighted,absolute_recovery,A/RAC1P,0.022977643866455122
L025,0.75,1,person_weighted,absolute_recovery,B/income_binary,0.12006296814710771
L025,0.75,1,person_weighted,absolute_recovery,B/civilian_at_work,0.12057734254777513
L025,0.75,1,person_weighted,absolute_recovery,B/same_residence,0.015208136476901335
L025,0.75,1,person_weighted,absolute_recovery,B/SEX,0.0011414583739995932
L025,0.75,1,person_weighted,absolute_recovery,B/RAC1P,0.017967179051026516
L025,0.75,1,person_weighted,absolute_recovery,AB/SEX,0.017851044916498138
L025,0.75,1,person_weighted,absolute_recovery,AB/RAC1P,0.030543243242151075
L025,1.0,1,unweighted,utility_loss,income_binary,0.28093538184517564
L025,1.0,1,unweighted,utility_loss,civilian_at_work,0.2734978459623295
L025,1.0,1,unweighted,utility_loss,same_residence,0.5104344589810411
L025,1.0,1,unweighted,utility_loss,public_coverage,0.5040753682789849
L025,1.0,1,unweighted,utility_loss,commute_over20,0.6900674283001351
L025,1.0,1,unweighted,absolute_recovery,A/public_coverage,0.05424988499084482
L025,1.0,1,unweighted,absolute_recovery,A/commute_over20,0.015690436253667506
L025,1.0,1,unweighted,absolute_recovery,A/SEX,0.00866607638839223
L025,1.0,1,unweighted,absolute_recovery,A/RAC1P,0.03232023199368861
L025,1.0,1,unweighted,absolute_recovery,B/income_binary,0.11796439805706721
L025,1.0,1,unweighted,absolute_recovery,B/civilian_at_work,0.10387409577424345
L025,1.0,1,unweighted,absolute_recovery,B/same_residence,0.011856642768453218
L025,1.0,1,unweighted,absolute_recovery,B/SEX,0.0008775222370044355
L025,1.0,1,unweighted,absolute_recovery,B/RAC1P,0.024095339863926757
L025,1.0,1,unweighted,absolute_recovery,AB/SEX,0.01813243395612496
L025,1.0,1,unweighted,absolute_recovery,AB/RAC1P,0.044231110065680035
L025,1.0,1,person_weighted,utility_loss,income_binary,0.2906889122910036
L025,1.0,1,person_weighted,utility_loss,civilian_at_work,0.26396033793733514
L025,1.0,1,person_weighted,utility_loss,same_residence,0.48095146217532875
L025,1.0,1,person_weighted,utility_loss,public_coverage,0.5084292140261927
L025,1.0,1,person_weighted,utility_loss,commute_over20,0.6898316239702851
L025,1.0,1,person_weighted,absolute_recovery,A/public_coverage,0.05402414518496734
L025,1.0,1,person_weighted,absolute_recovery,A/commute_over20,0.01186180825311256
L025,1.0,1,person_weighted,absolute_recovery,A/SEX,0.008474189790088182
L025,1.0,1,person_weighted,absolute_recovery,A/RAC1P,0.02542781008578765
L025,1.0,1,person_weighted,absolute_recovery,B/income_binary,0.12006296814710771
L025,1.0,1,person_weighted,absolute_recovery,B/civilian_at_work,0.12057734254777513
L025,1.0,1,person_weighted,absolute_recovery,B/same_residence,0.015208136476901335
L025,1.0,1,person_weighted,absolute_recovery,B/SEX,0.0011414583739995932
L025,1.0,1,person_weighted,absolute_recovery,B/RAC1P,0.017967179051026516
L025,1.0,1,person_weighted,absolute_recovery,AB/SEX,0.017851044916498138
L025,1.0,1,person_weighted,absolute_recovery,AB/RAC1P,0.03350976650134374
L025,0.0,2,unweighted,utility_loss,income_binary,0.3005014432221884
L025,0.0,2,unweighted,utility_loss,civilian_at_work,0.2951238076567471
L025,0.0,2,unweighted,utility_loss,same_residence,0.5331509601315477
L025,0.0,2,unweighted,utility_loss,public_coverage,0.5055431529173257
L025,0.0,2,unweighted,utility_loss,commute_over20,0.6915424887295023
L025,0.0,2,unweighted,absolute_recovery,A/public_coverage,0.04584261306795534
L025,0.0,2,unweighted,absolute_recovery,A/commute_over20,0.009925997810247833
L025,0.0,2,unweighted,absolute_recovery,A/SEX,0.005151311050519802
L025,0.0,2,unweighted,absolute_recovery,A/RAC1P,0.013449008649613514
L025,0.0,2,unweighted,absolute_recovery,B/income_binary,0.10383477896154042
L025,0.0,2,unweighted,absolute_recovery,B/civilian_at_work,0.09672140498671344
L025,0.0,2,unweighted,absolute_recovery,B/same_residence,0.009971921946028472
L025,0.0,2,unweighted,absolute_recovery,B/SEX,0.0018720087635709648
L025,0.0,2,unweighted,absolute_recovery,B/RAC1P,0.020722892435778073
L025,0.0,2,unweighted,absolute_recovery,AB/SEX,0.004686139377440113
L025,0.0,2,unweighted,absolute_recovery,AB/RAC1P,0.02966617095020907
L025,0.0,2,person_weighted,utility_loss,income_binary,0.31595624992641413
L025,0.0,2,person_weighted,utility_loss,civilian_at_work,0.2919181427580853
L025,0.0,2,person_weighted,utility_loss,same_residence,0.5066635834225922
L025,0.0,2,person_weighted,utility_loss,public_coverage,0.5192636079469974
L025,0.0,2,person_weighted,utility_loss,commute_over20,0.6913511610488051
L025,0.0,2,person_weighted,absolute_recovery,A/public_coverage,0.04502606175609225
L025,0.0,2,person_weighted,absolute_recovery,A/commute_over20,0.005581780728486696
L025,0.0,2,person_weighted,absolute_recovery,A/SEX,0.004978281193924072
L025,0.0,2,person_weighted,absolute_recovery,A/RAC1P,0.011857472369953381
L025,0.0,2,person_weighted,absolute_recovery,B/income_binary,0.10516489378960114
L025,0.0,2,person_weighted,absolute_recovery,B/civilian_at_work,0.08280504157387136
L025,0.0,2,person_weighted,absolute_recovery,B/same_residence,0.01238458682861654
L025,0.0,2,person_weighted,absolute_recovery,B/SEX,0.0016645803047902197
L025,0.0,2,person_weighted,absolute_recovery,B/RAC1P,0.01970970668058314
L025,0.0,2,person_weighted,absolute_recovery,AB/SEX,0.004685612057510058
L025,0.0,2,person_weighted,absolute_recovery,AB/RAC1P,0.028227040529410052
L025,0.25,2,unweighted,utility_loss,income_binary,0.3008441263114435
L025,0.25,2,unweighted,utility_loss,civilian_at_work,0.2914593985685159
L025,0.25,2,unweighted,utility_loss,same_residence,0.5292522797714403
L025,0.25,2,unweighted,utility_loss,public_coverage,0.5055431529173257
L025,0.25,2,unweighted,utility_loss,commute_over20,0.6915424887295023
L025,0.25,2,unweighted,absolute_recovery,A/public_coverage,0.047943301937815264
L025,0.25,2,unweighted,absolute_recovery,A/commute_over20,0.010039586739355122
L025,0.25,2,unweighted,absolute_recovery,A/SEX,0.005187481026542373
L025,0.25,2,unweighted,absolute_recovery,A/RAC1P,0.016829596316947804
L025,0.25,2,unweighted,absolute_recovery,B/income_binary,0.10383477896154042
L025,0.25,2,unweighted,absolute_recovery,B/civilian_at_work,0.09672140498671344
L025,0.25,2,unweighted,absolute_recovery,B/same_residence,0.009971921946028472
L025,0.25,2,unweighted,absolute_recovery,B/SEX,0.0018720087635709648
L025,0.25,2,unweighted,absolute_recovery,B/RAC1P,0.020722892435778073
L025,0.25,2,unweighted,absolute_recovery,AB/SEX,0.005173942942922394
L025,0.25,2,unweighted,absolute_recovery,AB/RAC1P,0.03443490171622471
L025,0.25,2,person_weighted,utility_loss,income_binary,0.31566285572065667
L025,0.25,2,person_weighted,utility_loss,civilian_at_work,0.2881358776154819
L025,0.25,2,person_weighted,utility_loss,same_residence,0.5027297610033241
L025,0.25,2,person_weighted,utility_loss,public_coverage,0.5192636079469974
L025,0.25,2,person_weighted,utility_loss,commute_over20,0.6913511610488051
L025,0.25,2,person_weighted,absolute_recovery,A/public_coverage,0.0478732887960695
L025,0.25,2,person_weighted,absolute_recovery,A/commute_over20,0.005576761378062539
L025,0.25,2,person_weighted,absolute_recovery,A/SEX,0.00527077124178954
L025,0.25,2,person_weighted,absolute_recovery,A/RAC1P,0.016031750764921582
L025,0.25,2,person_weighted,absolute_recovery,B/income_binary,0.10516489378960114
L025,0.25,2,person_weighted,absolute_recovery,B/civilian_at_work,0.08280504157387136
L025,0.25,2,person_weighted,absolute_recovery,B/same_residence,0.01238458682861654
L025,0.25,2,person_weighted,absolute_recovery,B/SEX,0.0016645803047902197
L025,0.25,2,person_weighted,absolute_recovery,B/RAC1P,0.01970970668058314
L025,0.25,2,person_weighted,absolute_recovery,AB/SEX,0.006701463854487916
L025,0.25,2,person_weighted,absolute_recovery,AB/RAC1P,0.03372116056132307
L025,0.5,2,unweighted,utility_loss,income_binary,0.3011868094006986
L025,0.5,2,unweighted,utility_loss,civilian_at_work,0.28779498948028465
L025,0.5,2,unweighted,utility_loss,same_residence,0.5253535994113328
L025,0.5,2,unweighted,utility_loss,public_coverage,0.5055431529173257
L025,0.5,2,unweighted,utility_loss,commute_over20,0.6915424887295023
L025,0.5,2,unweighted,absolute_recovery,A/public_coverage,0.05004399080767519
L025,0.5,2,unweighted,absolute_recovery,A/commute_over20,0.01015317566846241
L025,0.5,2,unweighted,absolute_recovery,A/SEX,0.005223651002564944
L025,0.5,2,unweighted,absolute_recovery,A/RAC1P,0.020210183984282093
L025,0.5,2,unweighted,absolute_recovery,B/income_binary,0.10383477896154042
L025,0.5,2,unweighted,absolute_recovery,B/civilian_at_work,0.09672140498671344
L025,0.5,2,unweighted,absolute_recovery,B/same_residence,0.009971921946028472
L025,0.5,2,unweighted,absolute_recovery,B/SEX,0.0018720087635709648
L025,0.5,2,unweighted,absolute_recovery,B/RAC1P,0.020722892435778073
L025,0.5,2,unweighted,absolute_recovery,AB/SEX,0.005661746508404675
L025,0.5,2,unweighted,absolute_recovery,AB/RAC1P,0.03920363248224035
L025,0.5,2,person_weighted,utility_loss,income_binary,0.31536946151489914
L025,0.5,2,person_weighted,utility_loss,civilian_at_work,0.2843536124728784
L025,0.5,2,person_weighted,utility_loss,same_residence,0.4987959385840559
L025,0.5,2,person_weighted,utility_loss,public_coverage,0.5192636079469974
L025,0.5,2,person_weighted,utility_loss,commute_over20,0.6913511610488051
L025,0.5,2,person_weighted,absolute_recovery,A/public_coverage,0.05072051583604675
L025,0.5,2,person_weighted,absolute_recovery,A/commute_over20,0.005571742027638382
L025,0.5,2,person_weighted,absolute_recovery,A/SEX,0.005563261289655008
L025,0.5,2,person_weighted,absolute_recovery,A/RAC1P,0.020206029159889782
L025,0.5,2,person_weighted,absolute_recovery,B/income_binary,0.10516489378960114
L025,0.5,2,person_weighted,absolute_recovery,B/civilian_at_work,0.08280504157387136
L025,0.5,2,person_weighted,absolute_recovery,B/same_residence,0.01238458682861654
L025,0.5,2,person_weighted,absolute_recovery,B/SEX,0.0016645803047902197
L025,0.5,2,person_weighted,absolute_recovery,B/RAC1P,0.01970970668058314
L025,0.5,2,person_weighted,absolute_recovery,AB/SEX,0.008717315651465773
L025,0.5,2,person_weighted,absolute_recovery,AB/RAC1P,0.03921528059323609
L025,0.75,2,unweighted,utility_loss,income_binary,0.30152949248995364
L025,0.75,2,unweighted,utility_loss,civilian_at_work,0.2841305803920534
L025,0.75,2,unweighted,utility_loss,same_residence,0.5214549190512252
L025,0.75,2,unweighted,utility_loss,public_coverage,0.5055431529173257
L025,0.75,2,unweighted,utility_loss,commute_over20,0.6915424887295023
L025,0.75,2,unweighted,absolute_recovery,A/public_coverage,0.05214467967753511
L025,0.75,2,unweighted,absolute_recovery,A/commute_over20,0.0102667645975697
L025,0.75,2,unweighted,absolute_recovery,A/SEX,0.005259820978587515
L025,0.75,2,unweighted,absolute_recovery,A/RAC1P,0.023590771651616382
L025,0.75,2,unweighted,absolute_recovery,B/income_binary,0.10383477896154042
L025,0.75,2,unweighted,absolute_recovery,B/civilian_at_work,0.09672140498671344
L025,0.75,2,unweighted,absolute_recovery,B/same_residence,0.009971921946028472
L025,0.75,2,unweighted,absolute_recovery,B/SEX,0.0018720087635709648
L025,0.75,2,unweighted,absolute_recovery,B/RAC1P,0.020722892435778073
L025,0.75,2,unweighted,absolute_recovery,AB/SEX,0.006149550073886956
L025,0.75,2,unweighted,absolute_recovery,AB/RAC1P,0.043972363248255986
L025,0.75,2,person_weighted,utility_loss,income_binary,0.3150760673091416
