left,right,comparison_family,weight,endpoint,estimate,bootstrap_se,critical_value,adjusted_low,adjusted_high,unadjusted_low,unadjusted_high,degenerate,significantly_better,significantly_worse
spectral_nlr8_L2,spectral_nlr16_L2,C3_rank8_vs_rank16,unweighted,recovery/A/RAC1P,-0.0047628314393983,0.0037530830639103847,2.5969500476815126,-0.01450940068117305,0.004983737802376451,-0.0120228609660593,0.0025720553251294184,False,False,False
spectral_nlr8_L2,spectral_nlr16_L2,C3_rank8_vs_rank16,unweighted,recovery/AB/RAC1P,-0.0014624691155326424,0.002689401593342133,2.5969500476815126,-0.00844671071159723,0.005521772480531945,-0.00672992133193729,0.003832948164025619,False,False,False
spectral_nlr8_L2,spectral_nlr16_L2,C3_rank8_vs_rank16,person_weighted,utility/same_residence,0.0015345240930041788,0.0024110460841078978,2.5570390567029033,-0.004630614911570309,0.007699663097578666,-0.003298880292728893,0.006235207395919041,False,False,False
spectral_nlr8_L2,spectral_nlr16_L2,C3_rank8_vs_rank16,person_weighted,recovery/A/SEX,-0.0046713918082867956,0.002020007517590563,2.5570390567029033,-0.009836629925599343,0.0004938463090257512,-0.008504614243307656,-0.0006385129832946691,False,False,False
spectral_nlr8_L2,spectral_nlr16_L2,C3_rank8_vs_rank16,person_weighted,recovery/AB/SEX,0.0020221917903720707,0.002200767461617089,2.5570390567029033,-0.0036052565637037337,0.007649640144447875,-0.0021604437936909695,0.006524501375430413,False,False,False
spectral_nlr8_L2,spectral_nlr16_L2,C3_rank8_vs_rank16,person_weighted,recovery/A/RAC1P,-0.0026094924498487604,0.004275037611639111,2.5570390567029033,-0.013540930591683865,0.008321945691986344,-0.011181560128435944,0.005698270874721679,False,False,False
spectral_nlr8_L2,spectral_nlr16_L2,C3_rank8_vs_rank16,person_weighted,recovery/AB/RAC1P,0.0015838516097711104,0.0029728598511426173,2.5570390567029033,-0.006017867139704542,0.009185570359246763,-0.004180268966831069,0.007452927415344764,False,False,False
spectral_nlr16_C1,spectral_lin16_C1,C1_nonlinear_vs_original_rank16,unweighted,utility/same_residence,-0.0012576275288686358,0.001291275015432353,2.534683267358912,-0.004530600704043642,0.0020153456463063704,-0.0038262290411504407,0.0011731683896016674,False,False,False
spectral_nlr16_C1,spectral_lin16_C1,C1_nonlinear_vs_original_rank16,unweighted,recovery/A/SEX,-0.006386817894962722,0.0016465587551763364,2.534683267358912,-0.010560322820431501,-0.002213312969493943,-0.009769941018834957,-0.0033075681505174534,False,True,False
spectral_nlr16_C1,spectral_lin16_C1,C1_nonlinear_vs_original_rank16,unweighted,recovery/AB/SEX,0.00015241931730824998,0.0016666645980757885,2.534683267358912,-0.004072047551733918,0.004376886186350418,-0.0030871886272135192,0.0034324895564748076,False,False,False
spectral_nlr16_C1,spectral_lin16_C1,C1_nonlinear_vs_original_rank16,unweighted,recovery/A/RAC1P,-0.007280073250720109,0.0027371283113810487,2.534683267358912,-0.014217826582192008,-0.0003423199192482112,-0.012461613480448771,-0.001895288934922682,False,True,False
spectral_nlr16_C1,spectral_lin16_C1,C1_nonlinear_vs_original_rank16,unweighted,recovery/AB/RAC1P,-0.011608250256238167,0.0037668834994352756,2.534683267358912,-0.021156106832347144,-0.0020603936801291897,-0.018914737560136403,-0.004120086469567122,False,True,False
spectral_nlr16_C1,spectral_lin16_C1,C1_nonlinear_vs_original_rank16,person_weighted,utility/same_residence,-0.0012492285093604707,0.0013851471340823737,2.569242269065971,-0.0048080070751204945,0.0023095500563995535,-0.00412629391554401,0.0015000270783341687,False,False,False
spectral_nlr16_C1,spectral_lin16_C1,C1_nonlinear_vs_original_rank16,person_weighted,recovery/A/SEX,-0.003546221515972355,0.0018874589027182808,2.569242269065971,-0.008395560709961038,0.0013031176780163279,-0.007353316424802881,9.212842326349287e-05,False,False,False
spectral_nlr16_C1,spectral_lin16_C1,C1_nonlinear_vs_original_rank16,person_weighted,recovery/AB/SEX,0.0015838049913361836,0.0020016871986528505,2.569242269065971,-0.0035590143688909726,0.00672662435156334,-0.0023795785936385006,0.005445513416569945,False,False,False
spectral_nlr16_C1,spectral_lin16_C1,C1_nonlinear_vs_original_rank16,person_weighted,recovery/A/RAC1P,-0.004261765511141435,0.003178145103398226,2.569242269065971,-0.012427190248017198,0.0039036592257343274,-0.010053892015000076,0.0020641806323750747,False,False,False
spectral_nlr16_C1,spectral_lin16_C1,C1_nonlinear_vs_original_rank16,person_weighted,recovery/AB/RAC1P,-0.005206629400764884,0.004328945738871369,2.569242269065971,-0.016328739773566227,0.005915480972036459,-0.013547610815059534,0.0031820484414930746,False,False,False
spectral_nlr8_C1,spectral_lin8_C1,C6_nonlinear_vs_original_rank8,unweighted,utility/same_residence,0.0002447626307818992,0.0008802934204705857,2.5228466103531617,-0.0019760826411685086,0.002465607902732307,-0.0014930037764699102,0.0019572126797279513,False,False,False
spectral_nlr8_C1,spectral_lin8_C1,C6_nonlinear_vs_original_rank8,unweighted,recovery/A/SEX,-0.006528299814433147,0.0017669955051273789,2.5228466103531617,-0.010986158435053028,-0.0020704411938132668,-0.009967815352738569,-0.002996406355411053,False,True,False
spectral_nlr8_C1,spectral_lin8_C1,C6_nonlinear_vs_original_rank8,unweighted,recovery/AB/SEX,-0.005482110506146036,0.001228899980322551,2.5228466103531617,-0.00858243665596585,-0.0023817843563262208,-0.00789230502551221,-0.002980376150961536,False,True,False
spectral_nlr8_C1,spectral_lin8_C1,C6_nonlinear_vs_original_rank8,unweighted,recovery/A/RAC1P,-0.0002154274371202931,0.002034007792606785,2.5228466103531617,-0.005346917102130237,0.004916062227889651,-0.004064837900129266,0.003823530726800276,False,False,False
spectral_nlr8_C1,spectral_lin8_C1,C6_nonlinear_vs_original_rank8,unweighted,recovery/AB/RAC1P,-0.004222047193511639,0.0023465141620635285,2.5228466103531617,-0.010141942493419301,0.001697848106396024,-0.00870254920389942,0.00039807465024253836,False,False,False
spectral_nlr8_C1,spectral_lin8_C1,C6_nonlinear_vs_original_rank8,person_weighted,utility/same_residence,0.001760873242814672,0.0011323852674121923,2.5394778502498783,-0.0011147940617278755,0.00463654054735722,-0.0003625528268682191,0.003975437113736058,False,False,False
spectral_nlr8_C1,spectral_lin8_C1,C6_nonlinear_vs_original_rank8,person_weighted,recovery/A/SEX,-0.004621924722505333,0.001992266440338649,2.5394778502498783,-0.009681241219541503,0.00043739177453083755,-0.008573439398524707,-0.0009014822510278325,False,False,False
spectral_nlr8_C1,spectral_lin8_C1,C6_nonlinear_vs_original_rank8,person_weighted,recovery/AB/SEX,-0.005175191299423084,0.0014135500613067227,2.5394778502498783,-0.008764870370330864,-0.0015855122285153046,-0.007928892010303808,-0.002390902558573017,False,True,False
spectral_nlr8_C1,spectral_lin8_C1,C6_nonlinear_vs_original_rank8,person_weighted,recovery/A/RAC1P,0.0005934389510431348,0.0023096969082650166,2.5394778502498783,-0.0052719851882865,0.00645886309037277,-0.003848310206605459,0.00511894944912503,False,False,False
spectral_nlr8_C1,spectral_lin8_C1,C6_nonlinear_vs_original_rank8,person_weighted,recovery/AB/RAC1P,-0.004733704448462476,0.0027499314416351943,2.5394778502498783,-0.011717094434200768,0.0022496855372758154,-0.010199300839509318,0.0006017728565338919,False,False,False
spectral_lin8_C1,spectral_lin16_C1,C3_rank8_vs_rank16,unweighted,utility/same_residence,0.0003555902097093777,0.0018675404124919455,2.52925087023692,-0.004367888003788492,0.005079068423207248,-0.002994841154184269,0.004268963311599369,False,False,False
spectral_lin8_C1,spectral_lin16_C1,C3_rank8_vs_rank16,unweighted,recovery/A/SEX,-0.0010219141556154776,0.0019967692739512903,2.52925087023692,-0.006072244579419121,0.004028416268188166,-0.0050841744973167975,0.002701650873855124,False,False,False
spectral_lin8_C1,spectral_lin16_C1,C3_rank8_vs_rank16,unweighted,recovery/AB/SEX,-0.0007235587872446529,0.001977628094373855,2.52925087023692,-0.005725476365944708,0.0042783587914554016,-0.004512897547508242,0.003013431601066638,False,False,False
spectral_lin8_C1,spectral_lin16_C1,C3_rank8_vs_rank16,unweighted,recovery/A/RAC1P,-0.021691012506921254,0.00405865639486757,2.52925087023692,-0.0319563727256327,-0.011425652288209812,-0.02962908037932206,-0.013968116770327277,False,True,False
