seed,condition,weight,scope,kind,endpoint,value
0,spectral_lin16_L1,person_weighted,transport_all,additional_recovery,A/public_coverage,0.012829058705239205
0,spectral_lin16_L1,person_weighted,transport_all,absolute_recovery,A/commute_over20,0.008202500672023216
0,spectral_lin16_L1,person_weighted,transport_all,additional_recovery,A/commute_over20,0.006594270149547055
0,spectral_lin16_L1,person_weighted,transport_all,absolute_recovery,A/SEX,0.027794725968595224
0,spectral_lin16_L1,person_weighted,transport_all,additional_recovery,A/SEX,0.01982134680113168
0,spectral_lin16_L1,person_weighted,transport_all,absolute_recovery,A/RAC1P,0.07567942755548906
0,spectral_lin16_L1,person_weighted,transport_all,additional_recovery,A/RAC1P,0.0543427018329905
0,spectral_lin16_L1,person_weighted,transport_all,absolute_recovery,B/income_binary,0.10587971082207881
0,spectral_lin16_L1,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
0,spectral_lin16_L1,person_weighted,transport_all,absolute_recovery,B/civilian_at_work,0.1265659938103304
0,spectral_lin16_L1,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
0,spectral_lin16_L1,person_weighted,transport_all,absolute_recovery,B/same_residence,0.01001874337995945
0,spectral_lin16_L1,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
0,spectral_lin16_L1,person_weighted,transport_all,absolute_recovery,B/SEX,-0.0002929064998229425
0,spectral_lin16_L1,person_weighted,transport_all,additional_recovery,B/SEX,0.0
0,spectral_lin16_L1,person_weighted,transport_all,absolute_recovery,B/RAC1P,0.025237958593029575
0,spectral_lin16_L1,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
0,spectral_lin16_L1,person_weighted,transport_all,absolute_recovery,AB/SEX,0.027794725968595224
0,spectral_lin16_L1,person_weighted,transport_all,additional_recovery,AB/SEX,0.01733460098717965
0,spectral_lin16_L1,person_weighted,transport_all,absolute_recovery,AB/RAC1P,0.0769693951243442
0,spectral_lin16_L1,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.036959383610636776
0,spectral_lin16_L2,unweighted,common_fresh,utility_gain_vs_H,same_residence,0.028759778645877865
0,spectral_lin16_L2,unweighted,common_fresh,absolute_recovery,A/public_coverage,0.06006984618240213
0,spectral_lin16_L2,unweighted,common_fresh,additional_recovery,A/public_coverage,0.00957268252768545
0,spectral_lin16_L2,unweighted,common_fresh,absolute_recovery,A/commute_over20,0.010825171184045135
0,spectral_lin16_L2,unweighted,common_fresh,additional_recovery,A/commute_over20,0.0030748938774973755
0,spectral_lin16_L2,unweighted,common_fresh,absolute_recovery,A/SEX,0.02467505486393018
0,spectral_lin16_L2,unweighted,common_fresh,additional_recovery,A/SEX,0.01712556813435917
0,spectral_lin16_L2,unweighted,common_fresh,absolute_recovery,A/RAC1P,0.06930409845992802
0,spectral_lin16_L2,unweighted,common_fresh,additional_recovery,A/RAC1P,0.05072338102853435
0,spectral_lin16_L2,unweighted,common_fresh,absolute_recovery,B/income_binary,0.11318382174447267
0,spectral_lin16_L2,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
0,spectral_lin16_L2,unweighted,common_fresh,absolute_recovery,B/civilian_at_work,0.12939487326426502
0,spectral_lin16_L2,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
0,spectral_lin16_L2,unweighted,common_fresh,absolute_recovery,B/same_residence,0.007410065052168235
0,spectral_lin16_L2,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
0,spectral_lin16_L2,unweighted,common_fresh,absolute_recovery,B/SEX,-6.643951747031807e-05
0,spectral_lin16_L2,unweighted,common_fresh,additional_recovery,B/SEX,0.0
0,spectral_lin16_L2,unweighted,common_fresh,absolute_recovery,B/RAC1P,0.025258634050528528
0,spectral_lin16_L2,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
0,spectral_lin16_L2,unweighted,common_fresh,absolute_recovery,AB/SEX,0.028506374328696626
0,spectral_lin16_L2,unweighted,common_fresh,additional_recovery,AB/SEX,0.020956887599125618
0,spectral_lin16_L2,unweighted,common_fresh,absolute_recovery,AB/RAC1P,0.07565859081473003
0,spectral_lin16_L2,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.03876202878810364
0,spectral_lin16_L2,unweighted,transport_all,utility_gain_vs_H,same_residence,0.028759778645877865
0,spectral_lin16_L2,unweighted,transport_all,absolute_recovery,A/public_coverage,0.06006984618240213
0,spectral_lin16_L2,unweighted,transport_all,additional_recovery,A/public_coverage,0.008853028842585375
0,spectral_lin16_L2,unweighted,transport_all,absolute_recovery,A/commute_over20,0.010825171184045135
0,spectral_lin16_L2,unweighted,transport_all,additional_recovery,A/commute_over20,0.004593410787528618
0,spectral_lin16_L2,unweighted,transport_all,absolute_recovery,A/SEX,0.02467505486393018
0,spectral_lin16_L2,unweighted,transport_all,additional_recovery,A/SEX,0.014862131000107026
0,spectral_lin16_L2,unweighted,transport_all,absolute_recovery,A/RAC1P,0.06930409845992802
0,spectral_lin16_L2,unweighted,transport_all,additional_recovery,A/RAC1P,0.049959408881324
0,spectral_lin16_L2,unweighted,transport_all,absolute_recovery,B/income_binary,0.11318382174447267
0,spectral_lin16_L2,unweighted,transport_all,additional_recovery,B/income_binary,0.0
0,spectral_lin16_L2,unweighted,transport_all,absolute_recovery,B/civilian_at_work,0.12939487326426502
0,spectral_lin16_L2,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
0,spectral_lin16_L2,unweighted,transport_all,absolute_recovery,B/same_residence,0.007410065052168235
0,spectral_lin16_L2,unweighted,transport_all,additional_recovery,B/same_residence,0.0
0,spectral_lin16_L2,unweighted,transport_all,absolute_recovery,B/SEX,0.00040107076730033775
0,spectral_lin16_L2,unweighted,transport_all,additional_recovery,B/SEX,0.0
0,spectral_lin16_L2,unweighted,transport_all,absolute_recovery,B/RAC1P,0.024997374577194753
0,spectral_lin16_L2,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
0,spectral_lin16_L2,unweighted,transport_all,absolute_recovery,AB/SEX,0.028506374328696626
0,spectral_lin16_L2,unweighted,transport_all,additional_recovery,AB/SEX,0.016333514193877297
0,spectral_lin16_L2,unweighted,transport_all,absolute_recovery,AB/RAC1P,0.07565859081473003
0,spectral_lin16_L2,unweighted,transport_all,additional_recovery,AB/RAC1P,0.03652781671261174
0,spectral_lin16_L2,person_weighted,common_fresh,utility_gain_vs_H,same_residence,0.025819788067440175
0,spectral_lin16_L2,person_weighted,common_fresh,absolute_recovery,A/public_coverage,0.058861070983255215
0,spectral_lin16_L2,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.010136804586557191
0,spectral_lin16_L2,person_weighted,common_fresh,absolute_recovery,A/commute_over20,0.008034346478772325
0,spectral_lin16_L2,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.003691896825619656
0,spectral_lin16_L2,person_weighted,common_fresh,absolute_recovery,A/SEX,0.0239327075223551
0,spectral_lin16_L2,person_weighted,common_fresh,additional_recovery,A/SEX,0.017652666490664215
0,spectral_lin16_L2,person_weighted,common_fresh,absolute_recovery,A/RAC1P,0.06728659556688377
0,spectral_lin16_L2,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.04682308541121838
0,spectral_lin16_L2,person_weighted,common_fresh,absolute_recovery,B/income_binary,0.10587971082207881
0,spectral_lin16_L2,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
0,spectral_lin16_L2,person_weighted,common_fresh,absolute_recovery,B/civilian_at_work,0.1265659938103304
0,spectral_lin16_L2,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
0,spectral_lin16_L2,person_weighted,common_fresh,absolute_recovery,B/same_residence,0.01001874337995945
0,spectral_lin16_L2,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
0,spectral_lin16_L2,person_weighted,common_fresh,absolute_recovery,B/SEX,-0.0004106134712759113
0,spectral_lin16_L2,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
0,spectral_lin16_L2,person_weighted,common_fresh,absolute_recovery,B/RAC1P,0.024745359786336074
0,spectral_lin16_L2,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
0,spectral_lin16_L2,person_weighted,common_fresh,absolute_recovery,AB/SEX,0.028412644386015762
0,spectral_lin16_L2,person_weighted,common_fresh,additional_recovery,AB/SEX,0.022132603354324876
0,spectral_lin16_L2,person_weighted,common_fresh,absolute_recovery,AB/RAC1P,0.07182381155087447
0,spectral_lin16_L2,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.03549342517435172
0,spectral_lin16_L2,person_weighted,transport_all,utility_gain_vs_H,same_residence,0.025819788067440175
0,spectral_lin16_L2,person_weighted,transport_all,absolute_recovery,A/public_coverage,0.058861070983255215
0,spectral_lin16_L2,person_weighted,transport_all,additional_recovery,A/public_coverage,0.009577904301444007
0,spectral_lin16_L2,person_weighted,transport_all,absolute_recovery,A/commute_over20,0.008034346478772325
0,spectral_lin16_L2,person_weighted,transport_all,additional_recovery,A/commute_over20,0.006426115956296163
0,spectral_lin16_L2,person_weighted,transport_all,absolute_recovery,A/SEX,0.0239327075223551
0,spectral_lin16_L2,person_weighted,transport_all,additional_recovery,A/SEX,0.015959328354891555
0,spectral_lin16_L2,person_weighted,transport_all,absolute_recovery,A/RAC1P,0.06728659556688377
0,spectral_lin16_L2,person_weighted,transport_all,additional_recovery,A/RAC1P,0.045949869844385205
0,spectral_lin16_L2,person_weighted,transport_all,absolute_recovery,B/income_binary,0.10587971082207881
0,spectral_lin16_L2,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
0,spectral_lin16_L2,person_weighted,transport_all,absolute_recovery,B/civilian_at_work,0.1265659938103304
0,spectral_lin16_L2,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
0,spectral_lin16_L2,person_weighted,transport_all,absolute_recovery,B/same_residence,0.01001874337995945
0,spectral_lin16_L2,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
0,spectral_lin16_L2,person_weighted,transport_all,absolute_recovery,B/SEX,-0.0002929064998229425
0,spectral_lin16_L2,person_weighted,transport_all,additional_recovery,B/SEX,0.0
0,spectral_lin16_L2,person_weighted,transport_all,absolute_recovery,B/RAC1P,0.025237958593029575
0,spectral_lin16_L2,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
0,spectral_lin16_L2,person_weighted,transport_all,absolute_recovery,AB/SEX,0.028412644386015762
0,spectral_lin16_L2,person_weighted,transport_all,additional_recovery,AB/SEX,0.017952519404600187
0,spectral_lin16_L2,person_weighted,transport_all,absolute_recovery,AB/RAC1P,0.07182381155087447
0,spectral_lin16_L2,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.03181380003716705
0,spectral_lin16_C1,unweighted,common_fresh,utility_gain_vs_H,same_residence,0.027519534431815762
0,spectral_lin16_C1,unweighted,common_fresh,absolute_recovery,A/public_coverage,0.06044946266504936
0,spectral_lin16_C1,unweighted,common_fresh,additional_recovery,A/public_coverage,0.009952299010332677
0,spectral_lin16_C1,unweighted,common_fresh,absolute_recovery,A/commute_over20,0.010322079573363396
0,spectral_lin16_C1,unweighted,common_fresh,additional_recovery,A/commute_over20,0.002571802266815637
0,spectral_lin16_C1,unweighted,common_fresh,absolute_recovery,A/SEX,0.022692906702201587
0,spectral_lin16_C1,unweighted,common_fresh,additional_recovery,A/SEX,0.015143419972630578
0,spectral_lin16_C1,unweighted,common_fresh,absolute_recovery,A/RAC1P,0.06390533874685245
0,spectral_lin16_C1,unweighted,common_fresh,additional_recovery,A/RAC1P,0.04532462131545878
0,spectral_lin16_C1,unweighted,common_fresh,absolute_recovery,B/income_binary,0.11318382174447267
0,spectral_lin16_C1,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
0,spectral_lin16_C1,unweighted,common_fresh,absolute_recovery,B/civilian_at_work,0.12939487326426502
0,spectral_lin16_C1,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
0,spectral_lin16_C1,unweighted,common_fresh,absolute_recovery,B/same_residence,0.007410065052168235
0,spectral_lin16_C1,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
0,spectral_lin16_C1,unweighted,common_fresh,absolute_recovery,B/SEX,-6.643951747031807e-05
0,spectral_lin16_C1,unweighted,common_fresh,additional_recovery,B/SEX,0.0
0,spectral_lin16_C1,unweighted,common_fresh,absolute_recovery,B/RAC1P,0.025258634050528528
0,spectral_lin16_C1,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
0,spectral_lin16_C1,unweighted,common_fresh,absolute_recovery,AB/SEX,0.022692906702201587
0,spectral_lin16_C1,unweighted,common_fresh,additional_recovery,AB/SEX,0.015143419972630578
0,spectral_lin16_C1,unweighted,common_fresh,absolute_recovery,AB/RAC1P,0.07604744254488183
0,spectral_lin16_C1,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.03915088051825544
0,spectral_lin16_C1,unweighted,transport_all,utility_gain_vs_H,same_residence,0.027519534431815762
0,spectral_lin16_C1,unweighted,transport_all,absolute_recovery,A/public_coverage,0.06044946266504936
0,spectral_lin16_C1,unweighted,transport_all,additional_recovery,A/public_coverage,0.009232645325232602
0,spectral_lin16_C1,unweighted,transport_all,absolute_recovery,A/commute_over20,0.010322079573363396
0,spectral_lin16_C1,unweighted,transport_all,additional_recovery,A/commute_over20,0.004090319176846879
0,spectral_lin16_C1,unweighted,transport_all,absolute_recovery,A/SEX,0.022692906702201587
0,spectral_lin16_C1,unweighted,transport_all,additional_recovery,A/SEX,0.012879982838378434
0,spectral_lin16_C1,unweighted,transport_all,absolute_recovery,A/RAC1P,0.06390533874685245
0,spectral_lin16_C1,unweighted,transport_all,additional_recovery,A/RAC1P,0.04456064916824842
0,spectral_lin16_C1,unweighted,transport_all,absolute_recovery,B/income_binary,0.11318382174447267
0,spectral_lin16_C1,unweighted,transport_all,additional_recovery,B/income_binary,0.0
0,spectral_lin16_C1,unweighted,transport_all,absolute_recovery,B/civilian_at_work,0.12939487326426502
0,spectral_lin16_C1,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
0,spectral_lin16_C1,unweighted,transport_all,absolute_recovery,B/same_residence,0.007410065052168235
0,spectral_lin16_C1,unweighted,transport_all,additional_recovery,B/same_residence,0.0
0,spectral_lin16_C1,unweighted,transport_all,absolute_recovery,B/SEX,0.00040107076730033775
0,spectral_lin16_C1,unweighted,transport_all,additional_recovery,B/SEX,0.0
0,spectral_lin16_C1,unweighted,transport_all,absolute_recovery,B/RAC1P,0.024997374577194753
0,spectral_lin16_C1,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
0,spectral_lin16_C1,unweighted,transport_all,absolute_recovery,AB/SEX,0.022692906702201587
0,spectral_lin16_C1,unweighted,transport_all,additional_recovery,AB/SEX,0.010520046567382257
0,spectral_lin16_C1,unweighted,transport_all,absolute_recovery,AB/RAC1P,0.07604744254488183
0,spectral_lin16_C1,unweighted,transport_all,additional_recovery,AB/RAC1P,0.036916668442763534
0,spectral_lin16_C1,person_weighted,common_fresh,utility_gain_vs_H,same_residence,0.025260840408546703
0,spectral_lin16_C1,person_weighted,common_fresh,absolute_recovery,A/public_coverage,0.059296507875034044
0,spectral_lin16_C1,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.01057224147833602
0,spectral_lin16_C1,person_weighted,common_fresh,absolute_recovery,A/commute_over20,0.007505528863456901
0,spectral_lin16_C1,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.0031630792103042316
0,spectral_lin16_C1,person_weighted,common_fresh,absolute_recovery,A/SEX,0.022813229368054966
0,spectral_lin16_C1,person_weighted,common_fresh,additional_recovery,A/SEX,0.01653318833636408
0,spectral_lin16_C1,person_weighted,common_fresh,absolute_recovery,A/RAC1P,0.06219790141556447
0,spectral_lin16_C1,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.041734391259899084
0,spectral_lin16_C1,person_weighted,common_fresh,absolute_recovery,B/income_binary,0.10587971082207881
0,spectral_lin16_C1,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
0,spectral_lin16_C1,person_weighted,common_fresh,absolute_recovery,B/civilian_at_work,0.1265659938103304
0,spectral_lin16_C1,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
0,spectral_lin16_C1,person_weighted,common_fresh,absolute_recovery,B/same_residence,0.01001874337995945
0,spectral_lin16_C1,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
0,spectral_lin16_C1,person_weighted,common_fresh,absolute_recovery,B/SEX,-0.0004106134712759113
0,spectral_lin16_C1,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
0,spectral_lin16_C1,person_weighted,common_fresh,absolute_recovery,B/RAC1P,0.024745359786336074
0,spectral_lin16_C1,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
0,spectral_lin16_C1,person_weighted,common_fresh,absolute_recovery,AB/SEX,0.022813229368054966
0,spectral_lin16_C1,person_weighted,common_fresh,additional_recovery,AB/SEX,0.01653318833636408
0,spectral_lin16_C1,person_weighted,common_fresh,absolute_recovery,AB/RAC1P,0.07138606473612774
0,spectral_lin16_C1,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.03505567835960499
0,spectral_lin16_C1,person_weighted,transport_all,utility_gain_vs_H,same_residence,0.025260840408546703
0,spectral_lin16_C1,person_weighted,transport_all,absolute_recovery,A/public_coverage,0.059296507875034044
0,spectral_lin16_C1,person_weighted,transport_all,additional_recovery,A/public_coverage,0.010013341193222836
0,spectral_lin16_C1,person_weighted,transport_all,absolute_recovery,A/commute_over20,0.007505528863456901
0,spectral_lin16_C1,person_weighted,transport_all,additional_recovery,A/commute_over20,0.005897298340980739
0,spectral_lin16_C1,person_weighted,transport_all,absolute_recovery,A/SEX,0.022813229368054966
0,spectral_lin16_C1,person_weighted,transport_all,additional_recovery,A/SEX,0.01483985020059142
0,spectral_lin16_C1,person_weighted,transport_all,absolute_recovery,A/RAC1P,0.06219790141556447
0,spectral_lin16_C1,person_weighted,transport_all,additional_recovery,A/RAC1P,0.04086117569306591
0,spectral_lin16_C1,person_weighted,transport_all,absolute_recovery,B/income_binary,0.10587971082207881
0,spectral_lin16_C1,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
0,spectral_lin16_C1,person_weighted,transport_all,absolute_recovery,B/civilian_at_work,0.1265659938103304
0,spectral_lin16_C1,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
0,spectral_lin16_C1,person_weighted,transport_all,absolute_recovery,B/same_residence,0.01001874337995945
0,spectral_lin16_C1,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
0,spectral_lin16_C1,person_weighted,transport_all,absolute_recovery,B/SEX,-0.0002929064998229425
0,spectral_lin16_C1,person_weighted,transport_all,additional_recovery,B/SEX,0.0
0,spectral_lin16_C1,person_weighted,transport_all,absolute_recovery,B/RAC1P,0.025237958593029575
0,spectral_lin16_C1,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
0,spectral_lin16_C1,person_weighted,transport_all,absolute_recovery,AB/SEX,0.022813229368054966
0,spectral_lin16_C1,person_weighted,transport_all,additional_recovery,AB/SEX,0.01235310438663939
0,spectral_lin16_C1,person_weighted,transport_all,absolute_recovery,AB/RAC1P,0.07138606473612774
0,spectral_lin16_C1,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.03137605322242032
0,spectral_nlr16_L1,unweighted,common_fresh,utility_gain_vs_H,same_residence,0.027553678167530515
0,spectral_nlr16_L1,unweighted,common_fresh,absolute_recovery,A/public_coverage,0.06000176659952622
0,spectral_nlr16_L1,unweighted,common_fresh,additional_recovery,A/public_coverage,0.009504602944809537
0,spectral_nlr16_L1,unweighted,common_fresh,absolute_recovery,A/commute_over20,0.00856080174500884
0,spectral_nlr16_L1,unweighted,common_fresh,additional_recovery,A/commute_over20,0.0008105244384610799
0,spectral_nlr16_L1,unweighted,common_fresh,absolute_recovery,A/SEX,0.021719882168459215
0,spectral_nlr16_L1,unweighted,common_fresh,additional_recovery,A/SEX,0.014170395438888206
0,spectral_nlr16_L1,unweighted,common_fresh,absolute_recovery,A/RAC1P,0.06601266348380586
0,spectral_nlr16_L1,unweighted,common_fresh,additional_recovery,A/RAC1P,0.04743194605241219
0,spectral_nlr16_L1,unweighted,common_fresh,absolute_recovery,B/income_binary,0.11318382174447267
0,spectral_nlr16_L1,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
0,spectral_nlr16_L1,unweighted,common_fresh,absolute_recovery,B/civilian_at_work,0.12939487326426502
0,spectral_nlr16_L1,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
0,spectral_nlr16_L1,unweighted,common_fresh,absolute_recovery,B/same_residence,0.007410065052168235
0,spectral_nlr16_L1,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
0,spectral_nlr16_L1,unweighted,common_fresh,absolute_recovery,B/SEX,-6.643951747031807e-05
0,spectral_nlr16_L1,unweighted,common_fresh,additional_recovery,B/SEX,0.0
0,spectral_nlr16_L1,unweighted,common_fresh,absolute_recovery,B/RAC1P,0.025258634050528528
0,spectral_nlr16_L1,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
0,spectral_nlr16_L1,unweighted,common_fresh,absolute_recovery,AB/SEX,0.025497609706849667
0,spectral_nlr16_L1,unweighted,common_fresh,additional_recovery,AB/SEX,0.017948122977278658
0,spectral_nlr16_L1,unweighted,common_fresh,absolute_recovery,AB/RAC1P,0.07568421496634903
0,spectral_nlr16_L1,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.03878765293972264
0,spectral_nlr16_L1,unweighted,transport_all,utility_gain_vs_H,same_residence,0.027553678167530515
0,spectral_nlr16_L1,unweighted,transport_all,absolute_recovery,A/public_coverage,0.06000176659952622
0,spectral_nlr16_L1,unweighted,transport_all,additional_recovery,A/public_coverage,0.008784949259709462
0,spectral_nlr16_L1,unweighted,transport_all,absolute_recovery,A/commute_over20,0.00856080174500884
0,spectral_nlr16_L1,unweighted,transport_all,additional_recovery,A/commute_over20,0.0023290413484923222
0,spectral_nlr16_L1,unweighted,transport_all,absolute_recovery,A/SEX,0.021719882168459215
0,spectral_nlr16_L1,unweighted,transport_all,additional_recovery,A/SEX,0.011906958304636062
0,spectral_nlr16_L1,unweighted,transport_all,absolute_recovery,A/RAC1P,0.06601266348380586
0,spectral_nlr16_L1,unweighted,transport_all,additional_recovery,A/RAC1P,0.04666797390520183
0,spectral_nlr16_L1,unweighted,transport_all,absolute_recovery,B/income_binary,0.11318382174447267
0,spectral_nlr16_L1,unweighted,transport_all,additional_recovery,B/income_binary,0.0
0,spectral_nlr16_L1,unweighted,transport_all,absolute_recovery,B/civilian_at_work,0.12939487326426502
0,spectral_nlr16_L1,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
0,spectral_nlr16_L1,unweighted,transport_all,absolute_recovery,B/same_residence,0.007410065052168235
0,spectral_nlr16_L1,unweighted,transport_all,additional_recovery,B/same_residence,0.0
0,spectral_nlr16_L1,unweighted,transport_all,absolute_recovery,B/SEX,0.00040107076730033775
0,spectral_nlr16_L1,unweighted,transport_all,additional_recovery,B/SEX,0.0
0,spectral_nlr16_L1,unweighted,transport_all,absolute_recovery,B/RAC1P,0.024997374577194753
0,spectral_nlr16_L1,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
0,spectral_nlr16_L1,unweighted,transport_all,absolute_recovery,AB/SEX,0.025497609706849667
0,spectral_nlr16_L1,unweighted,transport_all,additional_recovery,AB/SEX,0.013324749572030337
0,spectral_nlr16_L1,unweighted,transport_all,absolute_recovery,AB/RAC1P,0.07568421496634903
0,spectral_nlr16_L1,unweighted,transport_all,additional_recovery,AB/RAC1P,0.036553440864230735
0,spectral_nlr16_L1,person_weighted,common_fresh,utility_gain_vs_H,same_residence,0.02423250008227079
0,spectral_nlr16_L1,person_weighted,common_fresh,absolute_recovery,A/public_coverage,0.05879104556456738
0,spectral_nlr16_L1,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.010066779167869355
0,spectral_nlr16_L1,person_weighted,common_fresh,absolute_recovery,A/commute_over20,0.006101813475742901
0,spectral_nlr16_L1,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.001759363822590232
0,spectral_nlr16_L1,person_weighted,common_fresh,absolute_recovery,A/SEX,0.023987939618976384
0,spectral_nlr16_L1,person_weighted,common_fresh,additional_recovery,A/SEX,0.017707898587285498
0,spectral_nlr16_L1,person_weighted,common_fresh,absolute_recovery,A/RAC1P,0.06732739279083089
0,spectral_nlr16_L1,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.0468638826351655
0,spectral_nlr16_L1,person_weighted,common_fresh,absolute_recovery,B/income_binary,0.10587971082207881
0,spectral_nlr16_L1,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
0,spectral_nlr16_L1,person_weighted,common_fresh,absolute_recovery,B/civilian_at_work,0.1265659938103304
0,spectral_nlr16_L1,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
0,spectral_nlr16_L1,person_weighted,common_fresh,absolute_recovery,B/same_residence,0.01001874337995945
0,spectral_nlr16_L1,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
0,spectral_nlr16_L1,person_weighted,common_fresh,absolute_recovery,B/SEX,-0.0004106134712759113
0,spectral_nlr16_L1,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
0,spectral_nlr16_L1,person_weighted,common_fresh,absolute_recovery,B/RAC1P,0.024745359786336074
0,spectral_nlr16_L1,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
0,spectral_nlr16_L1,person_weighted,common_fresh,absolute_recovery,AB/SEX,0.02573112323791016
0,spectral_nlr16_L1,person_weighted,common_fresh,additional_recovery,AB/SEX,0.019451082206219272
0,spectral_nlr16_L1,person_weighted,common_fresh,absolute_recovery,AB/RAC1P,0.0731742212409563
0,spectral_nlr16_L1,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.036843834864433544
0,spectral_nlr16_L1,person_weighted,transport_all,utility_gain_vs_H,same_residence,0.02423250008227079
0,spectral_nlr16_L1,person_weighted,transport_all,absolute_recovery,A/public_coverage,0.05879104556456738
0,spectral_nlr16_L1,person_weighted,transport_all,additional_recovery,A/public_coverage,0.009507878882756171
0,spectral_nlr16_L1,person_weighted,transport_all,absolute_recovery,A/commute_over20,0.006101813475742901
0,spectral_nlr16_L1,person_weighted,transport_all,additional_recovery,A/commute_over20,0.004493582953266739
0,spectral_nlr16_L1,person_weighted,transport_all,absolute_recovery,A/SEX,0.023987939618976384
0,spectral_nlr16_L1,person_weighted,transport_all,additional_recovery,A/SEX,0.016014560451512838
0,spectral_nlr16_L1,person_weighted,transport_all,absolute_recovery,A/RAC1P,0.06732739279083089
0,spectral_nlr16_L1,person_weighted,transport_all,additional_recovery,A/RAC1P,0.045990667068332325
0,spectral_nlr16_L1,person_weighted,transport_all,absolute_recovery,B/income_binary,0.10587971082207881
0,spectral_nlr16_L1,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
0,spectral_nlr16_L1,person_weighted,transport_all,absolute_recovery,B/civilian_at_work,0.1265659938103304
0,spectral_nlr16_L1,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
0,spectral_nlr16_L1,person_weighted,transport_all,absolute_recovery,B/same_residence,0.01001874337995945
0,spectral_nlr16_L1,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
0,spectral_nlr16_L1,person_weighted,transport_all,absolute_recovery,B/SEX,-0.0002929064998229425
0,spectral_nlr16_L1,person_weighted,transport_all,additional_recovery,B/SEX,0.0
0,spectral_nlr16_L1,person_weighted,transport_all,absolute_recovery,B/RAC1P,0.025237958593029575
0,spectral_nlr16_L1,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
0,spectral_nlr16_L1,person_weighted,transport_all,absolute_recovery,AB/SEX,0.02573112323791016
