seed,objective,index,eigenvalue,above_tolerance,tolerance,dimension
0,C1,28,0.0023481503286562617,1,5.893527292769887e-11,128
0,C1,29,0.001695971371077234,1,5.893527292769887e-11,128
0,C1,30,0.0016687951027069688,1,5.893527292769887e-11,128
0,C1,31,0.0005428588875162663,1,5.893527292769887e-11,128
0,C1,32,-1.1768813366473871e-08,0,5.893527292769887e-11,128
0,C1,33,-4.0022557052338816e-08,0,5.893527292769887e-11,128
0,C1,34,-4.226842261330503e-08,0,5.893527292769887e-11,128
0,C1,35,-6.140402178075255e-08,0,5.893527292769887e-11,128
0,C1,36,-8.503711524666013e-08,0,5.893527292769887e-11,128
0,C1,37,-9.888398766115591e-08,0,5.893527292769887e-11,128
0,C1,38,-1.6665808119879483e-07,0,5.893527292769887e-11,128
0,C1,39,-2.0967397675999536e-07,0,5.893527292769887e-11,128
0,C1,40,-2.7844952615759586e-07,0,5.893527292769887e-11,128
0,C1,41,-3.664362898736381e-07,0,5.893527292769887e-11,128
0,C1,42,-3.85224547946448e-07,0,5.893527292769887e-11,128
0,C1,43,-4.636780247734448e-07,0,5.893527292769887e-11,128
0,C1,44,-6.43525670134164e-07,0,5.893527292769887e-11,128
0,C1,45,-7.542225152150491e-07,0,5.893527292769887e-11,128
0,C1,46,-9.755894061895555e-07,0,5.893527292769887e-11,128
0,C1,47,-1.1101564648840724e-06,0,5.893527292769887e-11,128
0,C1,48,-1.387546895191418e-06,0,5.893527292769887e-11,128
0,C1,49,-1.4719829504270459e-06,0,5.893527292769887e-11,128
0,C1,50,-2.1934636551239453e-06,0,5.893527292769887e-11,128
0,C1,51,-2.256421440943834e-06,0,5.893527292769887e-11,128
0,C1,52,-2.5930292980370956e-06,0,5.893527292769887e-11,128
0,C1,53,-2.901557544279299e-06,0,5.893527292769887e-11,128
0,C1,54,-3.6770224553731218e-06,0,5.893527292769887e-11,128
0,C1,55,-4.225165728282459e-06,0,5.893527292769887e-11,128
0,C1,56,-4.585590943901756e-06,0,5.893527292769887e-11,128
0,C1,57,-5.323570416791644e-06,0,5.893527292769887e-11,128
0,C1,58,-6.5621995768810496e-06,0,5.893527292769887e-11,128
0,C1,59,-8.140540655635779e-06,0,5.893527292769887e-11,128
0,C1,60,-1.0254538215709863e-05,0,5.893527292769887e-11,128
0,C1,61,-1.1251961227033805e-05,0,5.893527292769887e-11,128
0,C1,62,-1.2788609120557448e-05,0,5.893527292769887e-11,128
0,C1,63,-1.504344116065067e-05,0,5.893527292769887e-11,128
0,C1,64,-1.837206668664154e-05,0,5.893527292769887e-11,128
0,C1,65,-2.2001658867994578e-05,0,5.893527292769887e-11,128
0,C1,66,-2.442636729181283e-05,0,5.893527292769887e-11,128
0,C1,67,-2.8444699628213318e-05,0,5.893527292769887e-11,128
0,C1,68,-3.210291322220589e-05,0,5.893527292769887e-11,128
0,C1,69,-3.5300608720013676e-05,0,5.893527292769887e-11,128
0,C1,70,-3.9709939044578684e-05,0,5.893527292769887e-11,128
0,C1,71,-4.276376049033023e-05,0,5.893527292769887e-11,128
0,C1,72,-5.431883871048409e-05,0,5.893527292769887e-11,128
0,C1,73,-5.9728725834259614e-05,0,5.893527292769887e-11,128
0,C1,74,-6.670168959456508e-05,0,5.893527292769887e-11,128
0,C1,75,-7.246075673677327e-05,0,5.893527292769887e-11,128
0,C1,76,-9.288266083572196e-05,0,5.893527292769887e-11,128
0,C1,77,-0.00010558392690199373,0,5.893527292769887e-11,128
0,C1,78,-0.00011969146770886703,0,5.893527292769887e-11,128
0,C1,79,-0.0001205956478478187,0,5.893527292769887e-11,128
0,C1,80,-0.00013774155607234657,0,5.893527292769887e-11,128
0,C1,81,-0.00015585902597145686,0,5.893527292769887e-11,128
0,C1,82,-0.00017115331070681946,0,5.893527292769887e-11,128
0,C1,83,-0.00018996669051910543,0,5.893527292769887e-11,128
0,C1,84,-0.00020321807677675674,0,5.893527292769887e-11,128
0,C1,85,-0.00023753418308281634,0,5.893527292769887e-11,128
0,C1,86,-0.0002605465046485521,0,5.893527292769887e-11,128
0,C1,87,-0.0002920612379960748,0,5.893527292769887e-11,128
0,C1,88,-0.00034837174066949773,0,5.893527292769887e-11,128
0,C1,89,-0.00038104885255959843,0,5.893527292769887e-11,128
0,C1,90,-0.00043869753371120906,0,5.893527292769887e-11,128
0,C1,91,-0.0004720808876754871,0,5.893527292769887e-11,128
0,C1,92,-0.0006197966163541128,0,5.893527292769887e-11,128
0,C1,93,-0.0007411184756910484,0,5.893527292769887e-11,128
0,C1,94,-0.0007872318841049125,0,5.893527292769887e-11,128
0,C1,95,-0.0009351954470981044,0,5.893527292769887e-11,128
0,C1,96,-0.001036970827152054,0,5.893527292769887e-11,128
0,C1,97,-0.0011097383447915064,0,5.893527292769887e-11,128
0,C1,98,-0.001331361280574949,0,5.893527292769887e-11,128
0,C1,99,-0.0014153728677236512,0,5.893527292769887e-11,128
0,C1,100,-0.0017347494462749593,0,5.893527292769887e-11,128
0,C1,101,-0.0019234197712975436,0,5.893527292769887e-11,128
0,C1,102,-0.002301224703532725,0,5.893527292769887e-11,128
0,C1,103,-0.0028170726322045234,0,5.893527292769887e-11,128
0,C1,104,-0.003353192899696644,0,5.893527292769887e-11,128
0,C1,105,-0.003650158739234648,0,5.893527292769887e-11,128
0,C1,106,-0.003889936942407494,0,5.893527292769887e-11,128
0,C1,107,-0.004168798009773751,0,5.893527292769887e-11,128
0,C1,108,-0.004705170969773639,0,5.893527292769887e-11,128
0,C1,109,-0.0050021929844269435,0,5.893527292769887e-11,128
0,C1,110,-0.006860974985059521,0,5.893527292769887e-11,128
0,C1,111,-0.00740658023055255,0,5.893527292769887e-11,128
0,C1,112,-0.01008773071099415,0,5.893527292769887e-11,128
0,C1,113,-0.01230558941753517,0,5.893527292769887e-11,128
0,C1,114,-0.01726483392794019,0,5.893527292769887e-11,128
0,C1,115,-0.018417692862793437,0,5.893527292769887e-11,128
0,C1,116,-0.021630010020633902,0,5.893527292769887e-11,128
0,C1,117,-0.030058408168555945,0,5.893527292769887e-11,128
0,C1,118,-0.03524533980231596,0,5.893527292769887e-11,128
0,C1,119,-0.038992405387080244,0,5.893527292769887e-11,128
0,C1,120,-0.04244078340205245,0,5.893527292769887e-11,128
0,C1,121,-0.058174709891363065,0,5.893527292769887e-11,128
0,C1,122,-0.06588646388014238,0,5.893527292769887e-11,128
0,C1,123,-0.07542150805662351,0,5.893527292769887e-11,128
0,C1,124,-0.10667027550851468,0,5.893527292769887e-11,128
0,C1,125,-0.2594798538655973,0,5.893527292769887e-11,128
0,C1,126,-0.33994524514865804,0,5.893527292769887e-11,128
0,C1,127,-0.5893527292769887,0,5.893527292769887e-11,128
1,U_only,0,0.23066076696820909,1,2.306607669682091e-11,128
1,U_only,1,0.14765277260128026,1,2.306607669682091e-11,128
1,U_only,2,0.09140301716517008,1,2.306607669682091e-11,128
1,U_only,3,0.06701076527385932,1,2.306607669682091e-11,128
1,U_only,4,0.0612781380571401,1,2.306607669682091e-11,128
1,U_only,5,0.058539880191970116,1,2.306607669682091e-11,128
1,U_only,6,0.043683039313553856,1,2.306607669682091e-11,128
1,U_only,7,0.040164243893680014,1,2.306607669682091e-11,128
1,U_only,8,0.03837549950148504,1,2.306607669682091e-11,128
1,U_only,9,0.031028365121862037,1,2.306607669682091e-11,128
1,U_only,10,0.02385998846421556,1,2.306607669682091e-11,128
1,U_only,11,0.020164526230315484,1,2.306607669682091e-11,128
1,U_only,12,0.01424606014807221,1,2.306607669682091e-11,128
1,U_only,13,0.013922152268314692,1,2.306607669682091e-11,128
1,U_only,14,0.012829630987038739,1,2.306607669682091e-11,128
1,U_only,15,0.011488538830738727,1,2.306607669682091e-11,128
1,U_only,16,0.009151213095359224,1,2.306607669682091e-11,128
1,U_only,17,0.009006390397995074,1,2.306607669682091e-11,128
1,U_only,18,0.008385738923404976,1,2.306607669682091e-11,128
1,U_only,19,0.008050011967499568,1,2.306607669682091e-11,128
1,U_only,20,0.007225668745550173,1,2.306607669682091e-11,128
1,U_only,21,0.007118904134480983,1,2.306607669682091e-11,128
1,U_only,22,0.006534814367980276,1,2.306607669682091e-11,128
1,U_only,23,0.006093924057272834,1,2.306607669682091e-11,128
1,U_only,24,0.005461401161730609,1,2.306607669682091e-11,128
1,U_only,25,0.005281483284351894,1,2.306607669682091e-11,128
1,U_only,26,0.004503060350153659,1,2.306607669682091e-11,128
1,U_only,27,0.0040739955314895975,1,2.306607669682091e-11,128
1,U_only,28,0.003910432135325502,1,2.306607669682091e-11,128
1,U_only,29,0.003884452087568471,1,2.306607669682091e-11,128
1,U_only,30,0.0034939785388925036,1,2.306607669682091e-11,128
1,U_only,31,0.0015171462040396205,1,2.306607669682091e-11,128
1,U_only,32,2.687803818470501e-17,0,2.306607669682091e-11,128
1,U_only,33,2.147501901185539e-17,0,2.306607669682091e-11,128
1,U_only,34,1.6918026307773988e-17,0,2.306607669682091e-11,128
1,U_only,35,1.5072095708897018e-17,0,2.306607669682091e-11,128
1,U_only,36,1.4081480548420182e-17,0,2.306607669682091e-11,128
1,U_only,37,1.2371597246554192e-17,0,2.306607669682091e-11,128
1,U_only,38,1.041797190578942e-17,0,2.306607669682091e-11,128
1,U_only,39,9.291060233416855e-18,0,2.306607669682091e-11,128
1,U_only,40,6.481588646986896e-18,0,2.306607669682091e-11,128
1,U_only,41,5.819248543372191e-18,0,2.306607669682091e-11,128
1,U_only,42,5.34245959447475e-18,0,2.306607669682091e-11,128
1,U_only,43,3.8970099058677295e-18,0,2.306607669682091e-11,128
1,U_only,44,2.722726033159905e-18,0,2.306607669682091e-11,128
1,U_only,45,1.7084965223242367e-18,0,2.306607669682091e-11,128
1,U_only,46,5.665464791081728e-19,0,2.306607669682091e-11,128
1,U_only,47,4.784850400631505e-19,0,2.306607669682091e-11,128
1,U_only,48,3.824858159211746e-21,0,2.306607669682091e-11,128
1,U_only,49,2.8327341552956218e-21,0,2.306607669682091e-11,128
1,U_only,50,2.2602162864121184e-21,0,2.306607669682091e-11,128
1,U_only,51,1.001520234826442e-21,0,2.306607669682091e-11,128
1,U_only,52,7.738201754065681e-22,0,2.306607669682091e-11,128
1,U_only,53,6.603183164451845e-22,0,2.306607669682091e-11,128
1,U_only,54,5.144292613091262e-22,0,2.306607669682091e-11,128
1,U_only,55,4.735254814774436e-22,0,2.306607669682091e-11,128
1,U_only,56,4.4935465264699e-22,0,2.306607669682091e-11,128
1,U_only,57,2.7744865312114098e-22,0,2.306607669682091e-11,128
1,U_only,58,2.660200609429834e-22,0,2.306607669682091e-11,128
1,U_only,59,2.3715726416954997e-22,0,2.306607669682091e-11,128
1,U_only,60,2.1156813169229924e-22,0,2.306607669682091e-11,128
1,U_only,61,2.1138048167165684e-22,0,2.306607669682091e-11,128
1,U_only,62,1.8696396362241917e-22,0,2.306607669682091e-11,128
1,U_only,63,1.7841949688961824e-22,0,2.306607669682091e-11,128
1,U_only,64,1.6942707508485675e-22,0,2.306607669682091e-11,128
1,U_only,65,1.194675069720139e-22,0,2.306607669682091e-11,128
1,U_only,66,1.1672850381216533e-22,0,2.306607669682091e-11,128
1,U_only,67,8.736429854190892e-23,0,2.306607669682091e-11,128
1,U_only,68,8.242916790564376e-23,0,2.306607669682091e-11,128
1,U_only,69,7.818976053260072e-23,0,2.306607669682091e-11,128
1,U_only,70,5.468125766197291e-23,0,2.306607669682091e-11,128
1,U_only,71,4.0898780363029714e-23,0,2.306607669682091e-11,128
1,U_only,72,4.0473955108879124e-23,0,2.306607669682091e-11,128
1,U_only,73,2.8698870259320286e-23,0,2.306607669682091e-11,128
1,U_only,74,2.276563787073671e-23,0,2.306607669682091e-11,128
1,U_only,75,7.171788678282481e-24,0,2.306607669682091e-11,128
1,U_only,76,4.751946371748262e-24,0,2.306607669682091e-11,128
1,U_only,77,4.285386621490263e-24,0,2.306607669682091e-11,128
1,U_only,78,4.161588000013849e-24,0,2.306607669682091e-11,128
1,U_only,79,-2.603214825309553e-24,0,2.306607669682091e-11,128
1,U_only,80,-7.614193608064538e-24,0,2.306607669682091e-11,128
1,U_only,81,-9.476766099571093e-24,0,2.306607669682091e-11,128
1,U_only,82,-1.7363766710117154e-23,0,2.306607669682091e-11,128
1,U_only,83,-2.398906394197015e-23,0,2.306607669682091e-11,128
1,U_only,84,-2.6497888944327655e-23,0,2.306607669682091e-11,128
1,U_only,85,-5.103480022272205e-23,0,2.306607669682091e-11,128
1,U_only,86,-5.862162865424696e-23,0,2.306607669682091e-11,128
1,U_only,87,-6.951163145176769e-23,0,2.306607669682091e-11,128
1,U_only,88,-9.34659151642333e-23,0,2.306607669682091e-11,128
1,U_only,89,-9.485288705539815e-23,0,2.306607669682091e-11,128
1,U_only,90,-1.1166809874839954e-22,0,2.306607669682091e-11,128
1,U_only,91,-1.1506626118415866e-22,0,2.306607669682091e-11,128
1,U_only,92,-1.2970347539519067e-22,0,2.306607669682091e-11,128
1,U_only,93,-1.62566913799165e-22,0,2.306607669682091e-11,128
1,U_only,94,-1.6886646050651103e-22,0,2.306607669682091e-11,128
1,U_only,95,-1.9511412420734623e-22,0,2.306607669682091e-11,128
1,U_only,96,-2.176533289589123e-22,0,2.306607669682091e-11,128
1,U_only,97,-2.6256607020285986e-22,0,2.306607669682091e-11,128
1,U_only,98,-2.6699396659232706e-22,0,2.306607669682091e-11,128
1,U_only,99,-3.4222065988551174e-22,0,2.306607669682091e-11,128
1,U_only,100,-3.4511726856030113e-22,0,2.306607669682091e-11,128
1,U_only,101,-4.1798949862019187e-22,0,2.306607669682091e-11,128
1,U_only,102,-4.544675250978288e-22,0,2.306607669682091e-11,128
1,U_only,103,-4.783824784860033e-22,0,2.306607669682091e-11,128
1,U_only,104,-5.951803254717562e-22,0,2.306607669682091e-11,128
1,U_only,105,-8.77153336619298e-22,0,2.306607669682091e-11,128
1,U_only,106,-8.969179617474597e-22,0,2.306607669682091e-11,128
1,U_only,107,-1.135922598573991e-21,0,2.306607669682091e-11,128
1,U_only,108,-1.398554062933312e-21,0,2.306607669682091e-11,128
1,U_only,109,-1.6008455800832405e-21,0,2.306607669682091e-11,128
1,U_only,110,-1.9161588620025626e-21,0,2.306607669682091e-11,128
1,U_only,111,-2.317384516157998e-19,0,2.306607669682091e-11,128
1,U_only,112,-5.534464230770306e-19,0,2.306607669682091e-11,128
1,U_only,113,-1.0518734486821562e-18,0,2.306607669682091e-11,128
1,U_only,114,-2.2182997185671918e-18,0,2.306607669682091e-11,128
1,U_only,115,-4.043712611708338e-18,0,2.306607669682091e-11,128
1,U_only,116,-4.4624915430662135e-18,0,2.306607669682091e-11,128
1,U_only,117,-4.504646836122135e-18,0,2.306607669682091e-11,128
1,U_only,118,-5.9615027857841605e-18,0,2.306607669682091e-11,128
1,U_only,119,-7.886895579262748e-18,0,2.306607669682091e-11,128
1,U_only,120,-8.422018286607295e-18,0,2.306607669682091e-11,128
1,U_only,121,-1.2653984545126407e-17,0,2.306607669682091e-11,128
1,U_only,122,-1.3119359543122525e-17,0,2.306607669682091e-11,128
1,U_only,123,-1.440401084406638e-17,0,2.306607669682091e-11,128
1,U_only,124,-1.522229183344783e-17,0,2.306607669682091e-11,128
1,U_only,125,-1.892487652520573e-17,0,2.306607669682091e-11,128
1,U_only,126,-2.2969913257653886e-17,0,2.306607669682091e-11,128
1,U_only,127,-3.0730994008910727e-17,0,2.306607669682091e-11,128
1,L1,0,0.2049435259112364,1,3.2149822118757604e-11,128
1,L1,1,0.1305904870312235,1,3.2149822118757604e-11,128
1,L1,2,0.07505244880043459,1,3.2149822118757604e-11,128
1,L1,3,0.05997042180862925,1,3.2149822118757604e-11,128
1,L1,4,0.054013181895748164,1,3.2149822118757604e-11,128
1,L1,5,0.041640853416529976,1,3.2149822118757604e-11,128
1,L1,6,0.03515433827514192,1,3.2149822118757604e-11,128
1,L1,7,0.03307211013682704,1,3.2149822118757604e-11,128
1,L1,8,0.030188227074881585,1,3.2149822118757604e-11,128
1,L1,9,0.027036617310889206,1,3.2149822118757604e-11,128
1,L1,10,0.018126586418354382,1,3.2149822118757604e-11,128
1,L1,11,0.01720816945900454,1,3.2149822118757604e-11,128
1,L1,12,0.01335198863822383,1,3.2149822118757604e-11,128
1,L1,13,0.012708388181828527,1,3.2149822118757604e-11,128
1,L1,14,0.009535028707612685,1,3.2149822118757604e-11,128
1,L1,15,0.008706786376981517,1,3.2149822118757604e-11,128
1,L1,16,0.007391513437029683,1,3.2149822118757604e-11,128
1,L1,17,0.007192549429787018,1,3.2149822118757604e-11,128
1,L1,18,0.007144832545584588,1,3.2149822118757604e-11,128
1,L1,19,0.00649780229138946,1,3.2149822118757604e-11,128
1,L1,20,0.005957820777812026,1,3.2149822118757604e-11,128
1,L1,21,0.005751607109861485,1,3.2149822118757604e-11,128
1,L1,22,0.005161350576985753,1,3.2149822118757604e-11,128
1,L1,23,0.004733204203750108,1,3.2149822118757604e-11,128
1,L1,24,0.004224756679890397,1,3.2149822118757604e-11,128
1,L1,25,0.0038344538821210566,1,3.2149822118757604e-11,128
1,L1,26,0.0037573419603361825,1,3.2149822118757604e-11,128
1,L1,27,0.003410833311238727,1,3.2149822118757604e-11,128
1,L1,28,0.0031566521651748176,1,3.2149822118757604e-11,128
1,L1,29,0.0018551999996024645,1,3.2149822118757604e-11,128
1,L1,30,0.0016008412514556703,1,3.2149822118757604e-11,128
1,L1,31,0.0006442502697287383,1,3.2149822118757604e-11,128
1,L1,32,1.327094840653708e-17,0,3.2149822118757604e-11,128
1,L1,33,1.1565809131038655e-17,0,3.2149822118757604e-11,128
1,L1,34,8.965806305972466e-18,0,3.2149822118757604e-11,128
1,L1,35,7.694907534234173e-18,0,3.2149822118757604e-11,128
1,L1,36,5.613786369215906e-18,0,3.2149822118757604e-11,128
1,L1,37,4.122730147691919e-18,0,3.2149822118757604e-11,128
1,L1,38,4.018985653555755e-18,0,3.2149822118757604e-11,128
1,L1,39,3.553720286240894e-18,0,3.2149822118757604e-11,128
1,L1,40,3.008007729503916e-18,0,3.2149822118757604e-11,128
1,L1,41,2.4264699284268263e-18,0,3.2149822118757604e-11,128
1,L1,42,2.0179904543043145e-18,0,3.2149822118757604e-11,128
1,L1,43,1.5688022786220162e-18,0,3.2149822118757604e-11,128
1,L1,44,1.364047392175445e-18,0,3.2149822118757604e-11,128
1,L1,45,1.2017427469403616e-18,0,3.2149822118757604e-11,128
1,L1,46,5.019298146178301e-19,0,3.2149822118757604e-11,128
1,L1,47,-4.516073455166081e-20,0,3.2149822118757604e-11,128
1,L1,48,-7.17740409308574e-19,0,3.2149822118757604e-11,128
1,L1,49,-1.122256796579393e-18,0,3.2149822118757604e-11,128
1,L1,50,-1.346847384742108e-18,0,3.2149822118757604e-11,128
1,L1,51,-2.041927001939679e-18,0,3.2149822118757604e-11,128
1,L1,52,-2.6151911735745028e-18,0,3.2149822118757604e-11,128
1,L1,53,-2.9616285057417946e-18,0,3.2149822118757604e-11,128
1,L1,54,-3.1309055157525836e-18,0,3.2149822118757604e-11,128
1,L1,55,-3.3199927732820095e-18,0,3.2149822118757604e-11,128
1,L1,56,-3.7980284544535264e-18,0,3.2149822118757604e-11,128
1,L1,57,-4.6427237790797775e-18,0,3.2149822118757604e-11,128
1,L1,58,-5.127734988159397e-18,0,3.2149822118757604e-11,128
1,L1,59,-5.740041482224898e-18,0,3.2149822118757604e-11,128
1,L1,60,-5.893798780616425e-18,0,3.2149822118757604e-11,128
1,L1,61,-6.943773739565706e-18,0,3.2149822118757604e-11,128
1,L1,62,-8.807449553303069e-18,0,3.2149822118757604e-11,128
1,L1,63,-8.820010463241245e-18,0,3.2149822118757604e-11,128
1,L1,64,-1.1721528245394924e-17,0,3.2149822118757604e-11,128
1,L1,65,-1.5131907420680955e-17,0,3.2149822118757604e-11,128
1,L1,66,-1.6686490491096436e-17,0,3.2149822118757604e-11,128
1,L1,67,-2.1757422306574415e-17,0,3.2149822118757604e-11,128
1,L1,68,-2.5240778724876944e-12,0,3.2149822118757604e-11,128
1,L1,69,-1.9511993576400556e-11,0,3.2149822118757604e-11,128
1,L1,70,-6.152639770596942e-11,0,3.2149822118757604e-11,128
1,L1,71,-7.792545737562241e-10,0,3.2149822118757604e-11,128
1,L1,72,-1.2530702904568623e-09,0,3.2149822118757604e-11,128
1,L1,73,-4.32222805736973e-09,0,3.2149822118757604e-11,128
1,L1,74,-1.3703768862749432e-08,0,3.2149822118757604e-11,128
1,L1,75,-7.347228434662924e-08,0,3.2149822118757604e-11,128
1,L1,76,-1.759554136486663e-07,0,3.2149822118757604e-11,128
1,L1,77,-3.9270152121127276e-07,0,3.2149822118757604e-11,128
1,L1,78,-5.773958349794031e-07,0,3.2149822118757604e-11,128
1,L1,79,-9.874586056571243e-07,0,3.2149822118757604e-11,128
1,L1,80,-1.0758319950929507e-06,0,3.2149822118757604e-11,128
1,L1,81,-1.2227036399776185e-06,0,3.2149822118757604e-11,128
1,L1,82,-1.8054544288694348e-06,0,3.2149822118757604e-11,128
1,L1,83,-2.0905249348959107e-06,0,3.2149822118757604e-11,128
1,L1,84,-3.224451588803058e-06,0,3.2149822118757604e-11,128
1,L1,85,-5.862231639280788e-06,0,3.2149822118757604e-11,128
1,L1,86,-8.085570493971214e-06,0,3.2149822118757604e-11,128
1,L1,87,-1.4404773282920498e-05,0,3.2149822118757604e-11,128
1,L1,88,-1.5232510090111096e-05,0,3.2149822118757604e-11,128
1,L1,89,-1.7773513018287574e-05,0,3.2149822118757604e-11,128
1,L1,90,-2.4034917132430707e-05,0,3.2149822118757604e-11,128
1,L1,91,-2.8717212860518443e-05,0,3.2149822118757604e-11,128
1,L1,92,-2.9848739421651898e-05,0,3.2149822118757604e-11,128
1,L1,93,-3.2316562234188026e-05,0,3.2149822118757604e-11,128
1,L1,94,-3.61841797719091e-05,0,3.2149822118757604e-11,128
1,L1,95,-4.113865423402057e-05,0,3.2149822118757604e-11,128
1,L1,96,-5.0115893252588376e-05,0,3.2149822118757604e-11,128
1,L1,97,-5.887230523943406e-05,0,3.2149822118757604e-11,128
1,L1,98,-6.996437571505103e-05,0,3.2149822118757604e-11,128
1,L1,99,-7.67812309587112e-05,0,3.2149822118757604e-11,128
1,L1,100,-9.071324530014681e-05,0,3.2149822118757604e-11,128
1,L1,101,-0.00012909714343806023,0,3.2149822118757604e-11,128
1,L1,102,-0.00014945688814026672,0,3.2149822118757604e-11,128
1,L1,103,-0.00020835499123500651,0,3.2149822118757604e-11,128
1,L1,104,-0.0002764715639468699,0,3.2149822118757604e-11,128
1,L1,105,-0.000297263171794323,0,3.2149822118757604e-11,128
1,L1,106,-0.00037616306488760174,0,3.2149822118757604e-11,128
1,L1,107,-0.0003996999203462879,0,3.2149822118757604e-11,128
1,L1,108,-0.000605585053499158,0,3.2149822118757604e-11,128
1,L1,109,-0.0007157982766788024,0,3.2149822118757604e-11,128
1,L1,110,-0.0008247748856389363,0,3.2149822118757604e-11,128
1,L1,111,-0.0010562177761459174,0,3.2149822118757604e-11,128
1,L1,112,-0.0015383471787352484,0,3.2149822118757604e-11,128
1,L1,113,-0.0017875020252546934,0,3.2149822118757604e-11,128
1,L1,114,-0.0036233285977020336,0,3.2149822118757604e-11,128
1,L1,115,-0.0038485692225685686,0,3.2149822118757604e-11,128
1,L1,116,-0.007514429062142737,0,3.2149822118757604e-11,128
1,L1,117,-0.008253507764665062,0,3.2149822118757604e-11,128
1,L1,118,-0.010091858732408155,0,3.2149822118757604e-11,128
1,L1,119,-0.013124719410100152,0,3.2149822118757604e-11,128
1,L1,120,-0.01673428952184237,0,3.2149822118757604e-11,128
1,L1,121,-0.019475759314770656,0,3.2149822118757604e-11,128
1,L1,122,-0.026962566827140842,0,3.2149822118757604e-11,128
1,L1,123,-0.03808067037715298,0,3.2149822118757604e-11,128
1,L1,124,-0.04612303740189347,0,3.2149822118757604e-11,128
1,L1,125,-0.1317377934661096,0,3.2149822118757604e-11,128
1,L1,126,-0.18756899450270445,0,3.2149822118757604e-11,128
1,L1,127,-0.32149822118757604,0,3.2149822118757604e-11,128
1,L2,0,0.19299298103827736,1,6.688636863571142e-11,128
1,L2,1,0.12074778839837004,1,6.688636863571142e-11,128
1,L2,2,0.07040726175983725,1,6.688636863571142e-11,128
1,L2,3,0.05898256826410443,1,6.688636863571142e-11,128
1,L2,4,0.05046222384643487,1,6.688636863571142e-11,128
1,L2,5,0.038267681011932266,1,6.688636863571142e-11,128
1,L2,6,0.03317773599232626,1,6.688636863571142e-11,128
1,L2,7,0.031581346455682266,1,6.688636863571142e-11,128
1,L2,8,0.027590583783353655,1,6.688636863571142e-11,128
1,L2,9,0.025505280421892013,1,6.688636863571142e-11,128
1,L2,10,0.017469576559390645,1,6.688636863571142e-11,128
1,L2,11,0.014682181875554952,1,6.688636863571142e-11,128
1,L2,12,0.013015173842370638,1,6.688636863571142e-11,128
1,L2,13,0.012218924532833696,1,6.688636863571142e-11,128
1,L2,14,0.009064296646315528,1,6.688636863571142e-11,128
1,L2,15,0.008274583592383904,1,6.688636863571142e-11,128
1,L2,16,0.007203747815348585,1,6.688636863571142e-11,128
1,L2,17,0.0068748063324043825,1,6.688636863571142e-11,128
1,L2,18,0.006592362655753395,1,6.688636863571142e-11,128
1,L2,19,0.006276665151075275,1,6.688636863571142e-11,128
1,L2,20,0.005796695224192954,1,6.688636863571142e-11,128
1,L2,21,0.005488745915204304,1,6.688636863571142e-11,128
1,L2,22,0.0050344079765163325,1,6.688636863571142e-11,128
1,L2,23,0.004299188468591146,1,6.688636863571142e-11,128
1,L2,24,0.004120322645271171,1,6.688636863571142e-11,128
1,L2,25,0.003683330079892204,1,6.688636863571142e-11,128
1,L2,26,0.0035183956185892325,1,6.688636863571142e-11,128
1,L2,27,0.0031700538692650704,1,6.688636863571142e-11,128
1,L2,28,0.0029906839564235004,1,6.688636863571142e-11,128
1,L2,29,0.0017568859399419003,1,6.688636863571142e-11,128
1,L2,30,0.0014678321347930878,1,6.688636863571142e-11,128
1,L2,31,0.0005513049699716599,1,6.688636863571142e-11,128
1,L2,32,6.9861466031534e-17,0,6.688636863571142e-11,128
1,L2,33,2.8890382848638826e-17,0,6.688636863571142e-11,128
1,L2,34,1.9075853847879625e-17,0,6.688636863571142e-11,128
1,L2,35,1.558600697479202e-17,0,6.688636863571142e-11,128
1,L2,36,1.2891364343945832e-17,0,6.688636863571142e-11,128
1,L2,37,1.0852775964695477e-17,0,6.688636863571142e-11,128
1,L2,38,9.395872378732299e-18,0,6.688636863571142e-11,128
1,L2,39,6.765171297083733e-18,0,6.688636863571142e-11,128
1,L2,40,5.668432177138924e-18,0,6.688636863571142e-11,128
1,L2,41,4.948549200065441e-18,0,6.688636863571142e-11,128
1,L2,42,3.6996529705097496e-18,0,6.688636863571142e-11,128
1,L2,43,2.5062125089017498e-18,0,6.688636863571142e-11,128
1,L2,44,2.1432787952559263e-18,0,6.688636863571142e-11,128
1,L2,45,1.5984592587228863e-18,0,6.688636863571142e-11,128
1,L2,46,1.4509582258712696e-18,0,6.688636863571142e-11,128
1,L2,47,1.055324511633719e-18,0,6.688636863571142e-11,128
1,L2,48,1.5305054402646323e-19,0,6.688636863571142e-11,128
1,L2,49,-6.06002758768616e-19,0,6.688636863571142e-11,128
1,L2,50,-6.520665543730539e-19,0,6.688636863571142e-11,128
1,L2,51,-8.74222404446035e-19,0,6.688636863571142e-11,128
1,L2,52,-1.3116615354430664e-18,0,6.688636863571142e-11,128
1,L2,53,-2.4156259589382384e-18,0,6.688636863571142e-11,128
1,L2,54,-4.071771085162578e-18,0,6.688636863571142e-11,128
1,L2,55,-4.3501475187862606e-18,0,6.688636863571142e-11,128
1,L2,56,-4.8635680802161534e-18,0,6.688636863571142e-11,128
1,L2,57,-6.168398307976326e-18,0,6.688636863571142e-11,128
