seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,fit_rows,fit_support,fit_coverage_complete,split,n,n_classes,class_schema,weighted,weight_sum,support,weighted_support,prevalence,coverage_complete,raw_coverage_complete,valid_class_mask,log_loss,log_loss_probability_floor,accuracy,balanced_accuracy,observed_balanced_accuracy,auroc,macro_auroc,observed_macro_auroc
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,2985,9,"[0,1,2,3,4,5,6,7,8]",True,339532.0,"[1737,144,18,0,11,468,16,409,182]","[196465.0,19737.0,1880.0,0.0,982.0,48456.0,1692.0,49569.0,20751.0]","[0.5786347089523226,0.05813001425491559,0.005537033328228267,0.0,0.002892216344851148,0.14271408880458986,0.00498332999540544,0.14599213034412073,0.061116477975566366]",False,False,"[true,true,true,false,true,true,true,true,true]",1.228346936602003,1e-12,0.5923094141347501,,0.16147215418637595,,,0.5747804166418208
0,audit,PCA16,RAC1P,mlp_0,mlp,True,True,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,2982,9,"[0,1,2,3,4,5,6,7,8]",True,334141.0,"[1685,130,22,0,9,486,7,465,178]","[192470.0,16914.0,1406.0,0.0,1091.0,48866.0,581.0,56173.0,16640.0]","[0.5760143173091599,0.05061934931660586,0.004207804489721405,0.0,0.0032650886901038783,0.14624365163209543,0.0017387869192945493,0.16811166543465184,0.04979933620836713]",False,False,"[true,true,true,false,true,true,true,true,true]",1.1922331131837498,1e-12,0.5880930505385451,,0.16112221048051578,,,0.6541916209443326
0,audit,PCA16,RAC1P,mlp_1,mlp,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,2985,9,"[0,1,2,3,4,5,6,7,8]",False,2985.0,"[1737,144,18,0,11,468,16,409,182]","[1737.0,144.0,18.0,0.0,11.0,468.0,16.0,409.0,182.0]","[0.5819095477386935,0.04824120603015075,0.006030150753768844,0.0,0.0036850921273031824,0.15678391959798996,0.005360134003350084,0.13701842546063653,0.060971524288107204]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2251362774675079,1e-12,0.5963149078726968,,0.15053446481555288,,,0.5942824859072247
0,audit,PCA16,RAC1P,mlp_1,mlp,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,2982,9,"[0,1,2,3,4,5,6,7,8]",False,2982.0,"[1685,130,22,0,9,486,7,465,178]","[1685.0,130.0,22.0,0.0,9.0,486.0,7.0,465.0,178.0]","[0.5650570087189806,0.043594902749832326,0.007377598926894702,0.0,0.0030181086519114686,0.16297786720321933,0.002347417840375587,0.15593561368209255,0.059691482226693494]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2132137431288672,1e-12,0.5814889336016097,,0.15297636492410643,,,0.6445505772100733
0,audit,PCA16,RAC1P,mlp_1,mlp,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,2985,9,"[0,1,2,3,4,5,6,7,8]",True,339532.0,"[1737,144,18,0,11,468,16,409,182]","[196465.0,19737.0,1880.0,0.0,982.0,48456.0,1692.0,49569.0,20751.0]","[0.5786347089523226,0.05813001425491559,0.005537033328228267,0.0,0.002892216344851148,0.14271408880458986,0.00498332999540544,0.14599213034412073,0.061116477975566366]",False,False,"[true,true,true,false,true,true,true,true,true]",1.2304734009053118,1e-12,0.5932636688147215,,0.15448766502738193,,,0.5824285597207133
0,audit,PCA16,RAC1P,mlp_1,mlp,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,2982,9,"[0,1,2,3,4,5,6,7,8]",True,334141.0,"[1685,130,22,0,9,486,7,465,178]","[192470.0,16914.0,1406.0,0.0,1091.0,48866.0,581.0,56173.0,16640.0]","[0.5760143173091599,0.05061934931660586,0.004207804489721405,0.0,0.0032650886901038783,0.14624365163209543,0.0017387869192945493,0.16811166543465184,0.04979933620836713]",False,False,"[true,true,true,false,true,true,true,true,true]",1.1890122914751302,1e-12,0.5908852849545552,,0.1577220733673603,,,0.6368736999893232
0,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,2985,9,"[0,1,2,3,4,5,6,7,8]",False,2985.0,"[1737,144,18,0,11,468,16,409,182]","[1737.0,144.0,18.0,0.0,11.0,468.0,16.0,409.0,182.0]","[0.5819095477386935,0.04824120603015075,0.006030150753768844,0.0,0.0036850921273031824,0.15678391959798996,0.005360134003350084,0.13701842546063653,0.060971524288107204]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4707114734191256,1e-12,0.5463986599664992,,0.17053671291732578,,,0.5820147714327559
0,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,2982,9,"[0,1,2,3,4,5,6,7,8]",False,2982.0,"[1685,130,22,0,9,486,7,465,178]","[1685.0,130.0,22.0,0.0,9.0,486.0,7.0,465.0,178.0]","[0.5650570087189806,0.043594902749832326,0.007377598926894702,0.0,0.0030181086519114686,0.16297786720321933,0.002347417840375587,0.15593561368209255,0.059691482226693494]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4323777317285327,1e-12,0.5301810865191147,,0.16379302075384747,,,0.5930092085245751
0,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,2985,9,"[0,1,2,3,4,5,6,7,8]",True,339532.0,"[1737,144,18,0,11,468,16,409,182]","[196465.0,19737.0,1880.0,0.0,982.0,48456.0,1692.0,49569.0,20751.0]","[0.5786347089523226,0.05813001425491559,0.005537033328228267,0.0,0.002892216344851148,0.14271408880458986,0.00498332999540544,0.14599213034412073,0.061116477975566366]",False,False,"[true,true,true,false,true,true,true,true,true]",1.478650534034109,1e-12,0.5422611123546529,,0.17915746333249294,,,0.5459054047116594
0,audit,PCA16,RAC1P,hist_gb_20,histgb,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,2982,9,"[0,1,2,3,4,5,6,7,8]",True,334141.0,"[1685,130,22,0,9,486,7,465,178]","[192470.0,16914.0,1406.0,0.0,1091.0,48866.0,581.0,56173.0,16640.0]","[0.5760143173091599,0.05061934931660586,0.004207804489721405,0.0,0.0032650886901038783,0.14624365163209543,0.0017387869192945493,0.16811166543465184,0.04979933620836713]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4051181201498713,1e-12,0.5308088501560718,,0.16227707165944272,,,0.5820315695646119
0,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation,2985,9,"[0,1,2,3,4,5,6,7,8]",False,2985.0,"[1737,144,18,0,11,468,16,409,182]","[1737.0,144.0,18.0,0.0,11.0,468.0,16.0,409.0,182.0]","[0.5819095477386935,0.04824120603015075,0.006030150753768844,0.0,0.0036850921273031824,0.15678391959798996,0.005360134003350084,0.13701842546063653,0.060971524288107204]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4535440953297543,1e-12,0.5480737018425461,,0.16871895130357972,,,0.5813812271320096
0,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation,2982,9,"[0,1,2,3,4,5,6,7,8]",False,2982.0,"[1685,130,22,0,9,486,7,465,178]","[1685.0,130.0,22.0,0.0,9.0,486.0,7.0,465.0,178.0]","[0.5650570087189806,0.043594902749832326,0.007377598926894702,0.0,0.0030181086519114686,0.16297786720321933,0.002347417840375587,0.15593561368209255,0.059691482226693494]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4288556518803948,1e-12,0.5305164319248826,,0.1653272812436474,,,0.5864943353954634
0,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,validation_person_weighted,2985,9,"[0,1,2,3,4,5,6,7,8]",True,339532.0,"[1737,144,18,0,11,468,16,409,182]","[196465.0,19737.0,1880.0,0.0,982.0,48456.0,1692.0,49569.0,20751.0]","[0.5786347089523226,0.05813001425491559,0.005537033328228267,0.0,0.002892216344851148,0.14271408880458986,0.00498332999540544,0.14599213034412073,0.061116477975566366]",False,False,"[true,true,true,false,true,true,true,true,true]",1.4661701460868304,1e-12,0.5460840215355254,,0.17638399091589702,,,0.5341261861959666
0,audit,PCA16,RAC1P,hist_gb_5,histgb,False,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,development_evaluation_person_weighted,2982,9,"[0,1,2,3,4,5,6,7,8]",True,334141.0,"[1685,130,22,0,9,486,7,465,178]","[192470.0,16914.0,1406.0,0.0,1091.0,48866.0,581.0,56173.0,16640.0]","[0.5760143173091599,0.05061934931660586,0.004207804489721405,0.0,0.0032650886901038783,0.14624365163209543,0.0017387869192945493,0.16811166543465184,0.04979933620836713]",False,False,"[true,true,true,false,true,true,true,true,true]",1.3965942610594144,1e-12,0.5299379603221395,,0.16412588177174192,,,0.5729758127754779
1,transfer,PCA16,same_residence,logistic,logistic,True,True,True,False,2048,"[495,1553]",True,validation,3041,2,"[0,1]",False,3041.0,"[670,2371]","[670.0,2371.0]","[0.22032226241367972,0.7796777375863203]",True,True,"[true,true]",0.5011091661790308,1e-12,0.772114436040776,0.5251314074922729,0.5251314074922729,0.6746630617473577,0.6746630617473577,0.6746630617473577
1,transfer,PCA16,same_residence,logistic,logistic,True,True,True,False,2048,"[495,1553]",True,development_evaluation,3015,2,"[0,1]",False,3015.0,"[694,2321]","[694.0,2321.0]","[0.23018242122719734,0.7698175787728027]",True,True,"[true,true]",0.49264429522425923,1e-12,0.7671641791044777,0.524538513782815,0.524538513782815,0.7068750799305178,0.7068750799305179,0.7068750799305179
1,transfer,PCA16,same_residence,logistic,logistic,True,True,True,False,2048,"[495,1553]",True,validation_person_weighted,3041,2,"[0,1]",True,335995.0,"[670,2371]","[67120.0,268875.0]","[0.19976487745353352,0.8002351225464664]",True,True,"[true,true]",0.4791516797516962,1e-12,0.7962945877170792,0.5345364066883546,0.5345364066883546,0.674424981146336,0.674424981146336,0.674424981146336
1,transfer,PCA16,same_residence,logistic,logistic,True,True,True,False,2048,"[495,1553]",True,development_evaluation_person_weighted,3015,2,"[0,1]",True,354273.0,"[694,2321]","[71369.0,282904.0]","[0.2014519875914902,0.7985480124085098]",True,True,"[true,true]",0.4670250671257424,1e-12,0.7914461446398682,0.5221908253092388,0.5221908253092388,0.6971010867927127,0.6971010867927127,0.6971010867927127
1,transfer,PCA16,same_residence,mlp,mlp,False,False,True,False,2048,"[495,1553]",True,validation,3041,2,"[0,1]",False,3041.0,"[670,2371]","[670.0,2371.0]","[0.22032226241367972,0.7796777375863203]",True,True,"[true,true]",0.501843565008988,1e-12,0.7796777375863203,0.5,0.5,0.6597093612494256,0.6597093612494256,0.6597093612494256
1,transfer,PCA16,same_residence,mlp,mlp,False,False,True,False,2048,"[495,1553]",True,development_evaluation,3015,2,"[0,1]",False,3015.0,"[694,2321]","[694.0,2321.0]","[0.23018242122719734,0.7698175787728027]",True,True,"[true,true]",0.4985606889428064,1e-12,0.7698175787728027,0.5,0.5,0.6934864853790785,0.6934864853790785,0.6934864853790785
1,transfer,PCA16,same_residence,mlp,mlp,False,False,True,False,2048,"[495,1553]",True,validation_person_weighted,3041,2,"[0,1]",True,335995.0,"[670,2371]","[67120.0,268875.0]","[0.19976487745353352,0.8002351225464664]",True,True,"[true,true]",0.479419419133888,1e-12,0.8002351225464664,0.5,0.5,0.6595543928067384,0.6595543928067384,0.6595543928067384
1,transfer,PCA16,same_residence,mlp,mlp,False,False,True,False,2048,"[495,1553]",True,development_evaluation_person_weighted,3015,2,"[0,1]",True,354273.0,"[694,2321]","[71369.0,282904.0]","[0.2014519875914902,0.7985480124085098]",True,True,"[true,true]",0.4710602065138062,1e-12,0.7985480124085098,0.5,0.5,0.6821394459587049,0.6821394459587049,0.6821394459587049
1,transfer,PCA16,commute_over20,logistic,logistic,True,True,True,False,2048,"[990,1058]",True,validation,2018,2,"[0,1]",False,2018.0,"[995,1023]","[995.0,1023.0]","[0.4930624380574827,0.5069375619425174]",True,True,"[true,true]",0.6792377675242828,1e-12,0.5723488602576808,0.571461903849649,0.571461903849649,0.5992003025882099,0.5992003025882099,0.5992003025882099
1,transfer,PCA16,commute_over20,logistic,logistic,True,True,True,False,2048,"[990,1058]",True,development_evaluation,2022,2,"[0,1]",False,2022.0,"[997,1025]","[997.0,1025.0]","[0.4930761622156281,0.5069238377843719]",True,True,"[true,true]",0.6816442104809384,1e-12,0.566271018793274,0.5652631063923478,0.5652631063923478,0.5846510262494802,0.5846510262494802,0.5846510262494802
1,transfer,PCA16,commute_over20,logistic,logistic,True,True,True,False,2048,"[990,1058]",True,validation_person_weighted,2018,2,"[0,1]",True,226159.0,"[995,1023]","[110348.0,115811.0]","[0.4879222140175717,0.5120777859824283]",True,True,"[true,true]",0.6743147355016412,1e-12,0.5858931105991803,0.58458328007478,0.58458328007478,0.6152779659126751,0.6152779659126751,0.6152779659126751
1,transfer,PCA16,commute_over20,logistic,logistic,True,True,True,False,2048,"[990,1058]",True,development_evaluation_person_weighted,2022,2,"[0,1]",True,240295.0,"[997,1025]","[117360.0,122935.0]","[0.48839967539898876,0.5116003246010112]",True,True,"[true,true]",0.684216267181808,1e-12,0.5606400466093759,0.5590430657820986,0.5590430657820986,0.5745283051816971,0.5745283051816971,0.5745283051816971
1,transfer,PCA16,commute_over20,mlp,mlp,False,False,True,False,2048,"[990,1058]",True,validation,2018,2,"[0,1]",False,2018.0,"[995,1023]","[995.0,1023.0]","[0.4930624380574827,0.5069375619425174]",True,True,"[true,true]",0.6799872239122773,1e-12,0.5738354806739346,0.5725568212519095,0.5725568212519095,0.5950475741365675,0.5950475741365675,0.5950475741365675
1,transfer,PCA16,commute_over20,mlp,mlp,False,False,True,False,2048,"[990,1058]",True,development_evaluation,2022,2,"[0,1]",False,2022.0,"[997,1025]","[997.0,1025.0]","[0.4930761622156281,0.5069238377843719]",True,True,"[true,true]",0.6797498119279277,1e-12,0.566271018793274,0.564811018421117,0.564811018421117,0.5905296376935685,0.5905293930572204,0.5905293930572204
1,transfer,PCA16,commute_over20,mlp,mlp,False,False,True,False,2048,"[990,1058]",True,validation_person_weighted,2018,2,"[0,1]",True,226159.0,"[995,1023]","[110348.0,115811.0]","[0.4879222140175717,0.5120777859824283]",True,True,"[true,true]",0.6756409046631054,1e-12,0.5851502703849947,0.5831994257316344,0.5831994257316344,0.6090279904382592,0.6090279904382592,0.6090279904382592
1,transfer,PCA16,commute_over20,mlp,mlp,False,False,True,False,2048,"[990,1058]",True,development_evaluation_person_weighted,2022,2,"[0,1]",True,240295.0,"[997,1025]","[117360.0,122935.0]","[0.48839967539898876,0.5116003246010112]",True,True,"[true,true]",0.6830363533422329,1e-12,0.5485798705757506,0.5459873762477048,0.5459873762477048,0.5769422835591622,0.5769422087029049,0.5769422087029049
1,transfer,PCA16,income_binary,logistic,logistic,False,False,True,False,2048,"[1658,390]",True,validation,3041,2,"[0,1]",False,3041.0,"[2488,553]","[2488.0,553.0]","[0.8181519237093061,0.18184807629069386]",True,True,"[true,true]",0.3144193108755489,1e-12,0.8569549490299244,0.728343426385166,0.728343426385166,0.8866123395917038,0.8866123395917038,0.8866123395917038
1,transfer,PCA16,income_binary,logistic,logistic,False,False,True,False,2048,"[1658,390]",True,development_evaluation,3015,2,"[0,1]",False,3015.0,"[2449,566]","[2449.0,566.0]","[0.8122719734660033,0.18772802653399667]",True,True,"[true,true]",0.29041152226405265,1e-12,0.872636815920398,0.743643110983498,0.743643110983498,0.9064664743812647,0.9064664743812647,0.9064664743812647
1,transfer,PCA16,income_binary,logistic,logistic,False,False,True,False,2048,"[1658,390]",True,validation_person_weighted,3041,2,"[0,1]",True,335995.0,"[2488,553]","[276042.0,59953.0]","[0.821565797110076,0.17843420288992395]",True,True,"[true,true]",0.31540789873485026,1e-12,0.8590425452759713,0.7190954373795824,0.7190954373795824,0.8833733765888376,0.8833733765888376,0.8833733765888376
1,transfer,PCA16,income_binary,logistic,logistic,False,False,True,False,2048,"[1658,390]",True,development_evaluation_person_weighted,3015,2,"[0,1]",True,354273.0,"[2449,566]","[286491.0,67782.0]","[0.8086729725381274,0.19132702746187263]",True,True,"[true,true]",0.29912010526377214,1e-12,0.8721494440727913,0.7395425986125304,0.7395425986125304,0.9007208362955571,0.9007208362955572,0.9007208362955572
1,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1658,390]",True,validation,3041,2,"[0,1]",False,3041.0,"[2488,553]","[2488.0,553.0]","[0.8181519237093061,0.18184807629069386]",True,True,"[true,true]",0.3089031963856191,1e-12,0.8536665570536008,0.7411008646203404,0.7411008646203404,0.8903925097247984,0.8903925097247984,0.8903925097247984
1,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1658,390]",True,development_evaluation,3015,2,"[0,1]",False,3015.0,"[2449,566]","[2449.0,566.0]","[0.8122719734660033,0.18772802653399667]",True,True,"[true,true]",0.2857877010262982,1e-12,0.8719734660033167,0.7568193262700431,0.7568193262700431,0.909562134685391,0.909562134685391,0.909562134685391
1,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1658,390]",True,validation_person_weighted,3041,2,"[0,1]",True,335995.0,"[2488,553]","[276042.0,59953.0]","[0.821565797110076,0.17843420288992395]",True,True,"[true,true]",0.31019939694928345,1e-12,0.8517210077530916,0.7264889077084826,0.7264889077084826,0.8867484996231642,0.8867484996231642,0.8867484996231642
1,transfer,PCA16,income_binary,mlp,mlp,True,True,True,False,2048,"[1658,390]",True,development_evaluation_person_weighted,3015,2,"[0,1]",True,354273.0,"[2449,566]","[286491.0,67782.0]","[0.8086729725381274,0.19132702746187263]",True,True,"[true,true]",0.2939489709972929,1e-12,0.8685618153232112,0.7447014265561684,0.7447014265561684,0.9052121002167348,0.9052121002167348,0.9052121002167348
1,transfer,PCA16,civilian_at_work,logistic,logistic,False,False,True,False,2048,"[671,1377]",True,validation,3041,2,"[0,1]",False,3041.0,"[993,2048]","[993.0,2048.0]","[0.32653732324893125,0.6734626767510687]",True,True,"[true,true]",0.3095906018693341,1e-12,0.8835909240381453,0.8279774830060422,0.8279774830060422,0.8843186485083082,0.8843186485083081,0.8843186485083081
1,transfer,PCA16,civilian_at_work,logistic,logistic,False,False,True,False,2048,"[671,1377]",True,development_evaluation,3015,2,"[0,1]",False,3015.0,"[962,2053]","[962.0,2053.0]","[0.31907131011608625,0.6809286898839138]",True,True,"[true,true]",0.29180818660527813,1e-12,0.8898839137645108,0.8360051666189026,0.8360051666189026,0.895141788346854,0.8951417883468541,0.8951417883468541
1,transfer,PCA16,civilian_at_work,logistic,logistic,False,False,True,False,2048,"[671,1377]",True,validation_person_weighted,3041,2,"[0,1]",True,335995.0,"[993,2048]","[104940.0,231055.0]","[0.31232607628089704,0.687673923719103]",True,True,"[true,true]",0.30576287145148956,1e-12,0.8930103126534621,0.8331318602525368,0.8331318602525368,0.8733894407261772,0.8733894407261772,0.8733894407261772
1,transfer,PCA16,civilian_at_work,logistic,logistic,False,False,True,False,2048,"[671,1377]",True,development_evaluation_person_weighted,3015,2,"[0,1]",True,354273.0,"[962,2053]","[108469.0,245804.0]","[0.30617348767758196,0.693826512322418]",True,True,"[true,true]",0.2745613340441451,1e-12,0.9069559351121875,0.8525655859548502,0.8525655859548502,0.8913066901882082,0.8913066901882083,0.8913066901882083
1,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[671,1377]",True,validation,3041,2,"[0,1]",False,3041.0,"[993,2048]","[993.0,2048.0]","[0.32653732324893125,0.6734626767510687]",True,True,"[true,true]",0.2957800221930235,1e-12,0.8927984215718514,0.8462263186052367,0.8462263186052367,0.8974692967963243,0.8974692967963243,0.8974692967963243
1,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[671,1377]",True,development_evaluation,3015,2,"[0,1]",False,3015.0,"[962,2053]","[962.0,2053.0]","[0.31907131011608625,0.6809286898839138]",True,True,"[true,true]",0.2852384324151033,1e-12,0.900497512437811,0.8565040461046306,0.8565040461046306,0.9018436080053225,0.9018437345884983,0.9018437345884983
1,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[671,1377]",True,validation_person_weighted,3041,2,"[0,1]",True,335995.0,"[993,2048]","[104940.0,231055.0]","[0.31232607628089704,0.687673923719103]",True,True,"[true,true]",0.2979126851258765,1e-12,0.8963615529993005,0.8436330956531672,0.8436330956531672,0.8851029248809448,0.8851029248809448,0.8851029248809448
1,transfer,PCA16,civilian_at_work,mlp,mlp,True,True,True,False,2048,"[671,1377]",True,development_evaluation_person_weighted,3015,2,"[0,1]",True,354273.0,"[962,2053]","[108469.0,245804.0]","[0.30617348767758196,0.693826512322418]",True,True,"[true,true]",0.27323996637937087,1e-12,0.9089628619736757,0.8601904150070594,0.8601904150070594,0.8969592212317109,0.8969592501116413,0.8969592501116413
1,transfer,PCA16,public_coverage,logistic,logistic,False,False,True,False,2048,"[1565,483]",True,validation,3041,2,"[0,1]",False,3041.0,"[2274,767]","[2274.0,767.0]","[0.7477803354159815,0.2522196645840184]",True,True,"[true,true]",0.5018970256188247,1e-12,0.7609339033212759,0.5450842182875634,0.5450842182875634,0.7277113082645036,0.7277113082645037,0.7277113082645037
1,transfer,PCA16,public_coverage,logistic,logistic,False,False,True,False,2048,"[1565,483]",True,development_evaluation,3015,2,"[0,1]",False,3015.0,"[2275,740]","[2275.0,740.0]","[0.7545605306799337,0.24543946932006633]",True,True,"[true,true]",0.5065834583608195,1e-12,0.7658374792703151,0.5402970002970002,0.5402970002970002,0.7036931986931987,0.7036931986931987,0.7036931986931987
1,transfer,PCA16,public_coverage,logistic,logistic,False,False,True,False,2048,"[1565,483]",True,validation_person_weighted,3041,2,"[0,1]",True,335995.0,"[2274,767]","[249374.0,86621.0]","[0.7421955683864343,0.2578044316135657]",True,True,"[true,true]",0.5122402429822328,1e-12,0.754424917037456,0.5422079384788075,0.5422079384788075,0.7201615216907056,0.7201615216907056,0.7201615216907056
1,transfer,PCA16,public_coverage,logistic,logistic,False,False,True,False,2048,"[1565,483]",True,development_evaluation_person_weighted,3015,2,"[0,1]",True,354273.0,"[2275,740]","[266128.0,88145.0]","[0.7511947001323838,0.2488052998676162]",True,True,"[true,true]",0.5072062392091214,1e-12,0.7645375176770457,0.5429862149538551,0.5429862149538551,0.7086425103696703,0.7086425103696704,0.7086425103696704
1,transfer,PCA16,public_coverage,mlp,mlp,True,True,True,False,2048,"[1565,483]",True,validation,3041,2,"[0,1]",False,3041.0,"[2274,767]","[2274.0,767.0]","[0.7477803354159815,0.2522196645840184]",True,True,"[true,true]",0.49010677124078145,1e-12,0.7724432752384084,0.577836698280775,0.577836698280775,0.7454258731147063,0.7454258731147063,0.7454258731147063
1,transfer,PCA16,public_coverage,mlp,mlp,True,True,True,False,2048,"[1565,483]",True,development_evaluation,3015,2,"[0,1]",False,3015.0,"[2275,740]","[2275.0,740.0]","[0.7545605306799337,0.24543946932006633]",True,True,"[true,true]",0.49859328432062666,1e-12,0.7718076285240464,0.5624888624888624,0.5624888624888624,0.7175304425304424,0.7175304425304425,0.7175304425304425
1,transfer,PCA16,public_coverage,mlp,mlp,True,True,True,False,2048,"[1565,483]",True,validation_person_weighted,3041,2,"[0,1]",True,335995.0,"[2274,767]","[249374.0,86621.0]","[0.7421955683864343,0.2578044316135657]",True,True,"[true,true]",0.5020496864333119,1e-12,0.7604666736112144,0.5624961489848735,0.5624961489848735,0.735260444596673,0.735260444596673,0.735260444596673
1,transfer,PCA16,public_coverage,mlp,mlp,True,True,True,False,2048,"[1565,483]",True,development_evaluation_person_weighted,3015,2,"[0,1]",True,354273.0,"[2275,740]","[266128.0,88145.0]","[0.7511947001323838,0.2488052998676162]",True,True,"[true,true]",0.5024074325992833,1e-12,0.7689832417373043,0.5626412868672238,0.5626412868672238,0.7151625382199946,0.7151625382199946,0.7151625382199946
1,audit,PCA16,SEX,logistic,logistic,False,False,True,False,3021,"[1574,1447]",True,validation,2964,2,"[0,1]",False,2964.0,"[1548,1416]","[1548.0,1416.0]","[0.5222672064777328,0.4777327935222672]",True,True,"[true,true]",0.667226785032553,1e-12,0.5904183535762483,0.5863826479218675,0.5863826479218675,0.6206630297522592,0.6206630297522592,0.6206630297522592
1,audit,PCA16,SEX,logistic,logistic,False,False,True,False,3021,"[1574,1447]",True,development_evaluation,3015,2,"[0,1]",False,3015.0,"[1579,1436]","[1579.0,1436.0]","[0.523714759535655,0.47628524046434495]",True,True,"[true,true]",0.6686136430197092,1e-12,0.5933665008291874,0.5887287624302959,0.5887287624302959,0.6221406129544985,0.6221406129544985,0.6221406129544985
1,audit,PCA16,SEX,logistic,logistic,False,False,True,False,3021,"[1574,1447]",True,validation_person_weighted,2964,2,"[0,1]",True,339693.0,"[1548,1416]","[177866.0,161827.0]","[0.5236080814146892,0.4763919185853109]",True,True,"[true,true]",0.6687629565890485,1e-12,0.5899297306685742,0.5841062580110564,0.5841062580110564,0.614772225212178,0.614772225212178,0.614772225212178
1,audit,PCA16,SEX,logistic,logistic,False,False,True,False,3021,"[1574,1447]",True,development_evaluation_person_weighted,3015,2,"[0,1]",True,354273.0,"[1579,1436]","[188726.0,165547.0]","[0.5327134723786459,0.46728652762135414]",True,True,"[true,true]",0.6706395430001695,1e-12,0.589477606252805,0.5809731870415122,0.5809731870415122,0.6132849945147507,0.6132849945147507,0.6132849945147507
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,validation,2964,2,"[0,1]",False,2964.0,"[1548,1416]","[1548.0,1416.0]","[0.5222672064777328,0.4777327935222672]",True,True,"[true,true]",0.6584191821702003,1e-12,0.6045883940620783,0.5998883195375115,0.5998883195375115,0.6396222481350093,0.6396222481350093,0.6396222481350093
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,development_evaluation,3015,2,"[0,1]",False,3015.0,"[1579,1436]","[1579.0,1436.0]","[0.523714759535655,0.47628524046434495]",True,True,"[true,true]",0.6549310751755465,1e-12,0.6039800995024875,0.5991455577293199,0.5991455577293199,0.645325309026375,0.6453253090263751,0.6453253090263751
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,validation_person_weighted,2964,2,"[0,1]",True,339693.0,"[1548,1416]","[177866.0,161827.0]","[0.5236080814146892,0.4763919185853109]",True,True,"[true,true]",0.6585537697420314,1e-12,0.6025764440244574,0.5963605209544164,0.5963605209544164,0.636870876971219,0.636870876971219,0.636870876971219
1,audit,PCA16,SEX,mlp_0,mlp,True,True,True,True,3021,"[1574,1447]",True,development_evaluation_person_weighted,3015,2,"[0,1]",True,354273.0,"[1579,1436]","[188726.0,165547.0]","[0.5327134723786459,0.46728652762135414]",True,True,"[true,true]",0.6603910819108455,1e-12,0.5975843487931624,0.5894311988180335,0.5894311988180335,0.6303006066059398,0.6303006066059398,0.6303006066059398
1,audit,PCA16,SEX,mlp_1,mlp,False,False,False,False,3021,"[1574,1447]",True,validation,2964,2,"[0,1]",False,2964.0,"[1548,1416]","[1548.0,1416.0]","[0.5222672064777328,0.4777327935222672]",True,True,"[true,true]",0.6604456790752576,1e-12,0.5998650472334683,0.5964202032146455,0.5964202032146455,0.6356034850873735,0.6356037131928933,0.6356037131928933
