left,right,comparison_family,weight,endpoint,estimate,bootstrap_se,critical_value,adjusted_low,adjusted_high,unadjusted_low,unadjusted_high,degenerate,significantly_better,significantly_worse
spectral_riv16_C1,spectral_riv16_L2,coordination_local,unweighted,recovery/A/RAC1P,-0.003528318168491973,0.002103551889793371,2.5348121839706335,-0.00886042712835466,0.001803790791370715,-0.007515777492062634,0.0007581841642102576,False,False,False
spectral_riv16_C1,spectral_riv16_L2,coordination_local,unweighted,recovery/AB/RAC1P,0.0006554031864055194,0.0018792164253985002,2.5348121839706335,-0.00410805750501234,0.0054188638778233785,-0.003086352931124697,0.004407111715014795,False,False,False
spectral_riv16_C1,spectral_riv16_L2,coordination_local,person_weighted,utility/same_residence,-0.0006633838722374663,0.0011828461845418236,2.624326575059671,-0.00376755854853851,0.0024407908040635774,-0.0029687837242133594,0.0014223186887498103,False,False,False
spectral_riv16_C1,spectral_riv16_L2,coordination_local,person_weighted,recovery/A/SEX,0.002679462945539224,0.001516045588848146,2.624326575059671,-0.0012991357822769532,0.006658061673355401,-0.00017058680722844836,0.0056114669278168215,False,False,False
spectral_riv16_C1,spectral_riv16_L2,coordination_local,person_weighted,recovery/AB/SEX,-0.0004779319846372291,0.0018115802476295223,2.624326575059671,-0.005232110171344564,0.0042762462020701055,-0.004061700134942827,0.0029339302915915608,False,False,False
spectral_riv16_C1,spectral_riv16_L2,coordination_local,person_weighted,recovery/A/RAC1P,-0.0016749517888088317,0.0023985180516410782,2.624326575059671,-0.007969446452490857,0.004619542874873194,-0.006305869313484084,0.0031015726764272228,False,False,False
spectral_riv16_C1,spectral_riv16_L2,coordination_local,person_weighted,recovery/AB/RAC1P,0.0005639766060720289,0.002150342347141128,2.624326575059671,-0.0050792239610066205,0.006207177173150679,-0.0034968245973452717,0.004703436040247624,False,False,False
spectral_riv8_L1,spectral_nlr8_L1,repair_vs_defective,unweighted,utility/same_residence,-0.002052251866083321,0.0011394501816213598,2.5311601517351567,-0.004936382760690694,0.0008318790285240518,-0.00428720404636018,0.00018036886587890748,False,False,False
spectral_riv8_L1,spectral_nlr8_L1,repair_vs_defective,unweighted,recovery/A/SEX,0.000298212254208637,0.0010372309033464258,2.5311601517351567,-0.0023271852764900954,0.0029236097849073698,-0.0016933986650462796,0.0023405412893190984,False,False,False
spectral_riv8_L1,spectral_nlr8_L1,repair_vs_defective,unweighted,recovery/AB/SEX,-3.877434645771505e-05,0.0012865687271132096,2.5311601517351567,-0.003295285840995294,0.003217737148079864,-0.0025695265189176783,0.002509381840505581,False,False,False
spectral_riv8_L1,spectral_nlr8_L1,repair_vs_defective,unweighted,recovery/A/RAC1P,0.0029539401459151757,0.0013180175434624344,2.5311601517351567,-0.00038217333938479845,0.00629005363121515,0.0003271142508402932,0.00541511410561268,False,False,False
spectral_riv8_L1,spectral_nlr8_L1,repair_vs_defective,unweighted,recovery/AB/RAC1P,0.0034758892823452867,0.002941134450743,2.5311601517351567,-0.0039685930402708625,0.010920371604961435,-0.0023704504125535986,0.008939854013200505,False,False,False
spectral_riv8_L1,spectral_nlr8_L1,repair_vs_defective,person_weighted,utility/same_residence,-0.001802196686215063,0.0013413221603896287,2.599394889650691,-0.005288822655307088,0.0016844292828769626,-0.004449806527031568,0.0008095540990830876,False,False,False
spectral_riv8_L1,spectral_nlr8_L1,repair_vs_defective,person_weighted,recovery/A/SEX,0.0009752697953999689,0.001258628035706374,2.599394889650691,-0.002296401488586267,0.004246941079386205,-0.0015676784194854057,0.0034241209810761597,False,False,False
spectral_riv8_L1,spectral_nlr8_L1,repair_vs_defective,person_weighted,recovery/AB/SEX,0.0007643648524729244,0.0014262718153418238,2.599394889650691,-0.0029430788155794265,0.0044718085205252755,-0.001995306232223158,0.00351918541458292,False,False,False
spectral_riv8_L1,spectral_nlr8_L1,repair_vs_defective,person_weighted,recovery/A/RAC1P,0.003723707950805899,0.0015851830874631942,2.599394889650691,-0.0003968088659066322,0.007844224767518431,0.0005319806530949787,0.006591470927494868,False,False,False
spectral_riv8_L1,spectral_nlr8_L1,repair_vs_defective,person_weighted,recovery/AB/RAC1P,0.004277106748818019,0.0032390809197411644,2.599394889650691,-0.004142543641122223,0.012696757138758261,-0.0019455684520809325,0.010533438856319266,False,False,False
spectral_riv8_L1,spectral_lin8_L1,repair_vs_original,unweighted,utility/same_residence,-0.0010107604240486476,0.0010737796336572352,2.531086425866649,-0.0037285894791705384,0.001707068631073243,-0.0031687011539755683,0.001007634959042886,False,False,False
spectral_riv8_L1,spectral_lin8_L1,repair_vs_original,unweighted,recovery/A/SEX,-0.001437988278377711,0.0013527701889532958,2.531086425866649,-0.00486196654095446,0.001985989984199038,-0.004095293532746707,0.0011364835702709977,False,False,False
spectral_riv8_L1,spectral_lin8_L1,repair_vs_original,unweighted,recovery/AB/SEX,0.0005356414906584339,0.001413495025524357,2.531086425866649,-0.0030420365814762982,0.004113319562793166,-0.002232438205739355,0.00324583987430046,False,False,False
spectral_riv8_L1,spectral_lin8_L1,repair_vs_original,unweighted,recovery/A/RAC1P,0.011576023838396251,0.0026815961909026974,2.531086425866649,0.0047886721199467235,0.01836337555684578,0.006233817791626389,0.016823253354792806,False,False,True
