year,seed,condition,weight,scope,kind,endpoint,value
2017,0,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,A/commute_over20,0.0038685324102991636
2017,0,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,A/SEX,0.005781306401978048
2017,0,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,A/RAC1P,0.02939968154309547
2017,0,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
2017,0,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,0,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
2017,0,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,B/SEX,0.0
2017,0,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,0,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,AB/SEX,0.0032945605880260187
2017,0,spectral_riv16_C1,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.0206764824528205
2017,0,spectral_riv16_C1,person_weighted,transport_all,residence_gain_vs_H,utility/same_residence,0.023871101787736826
2017,0,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,A/public_coverage,0.009254921468833333
2017,0,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,A/commute_over20,0.0032594654015591917
2017,0,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,A/SEX,0.018333723652440792
2017,0,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,A/RAC1P,0.03601078072582431
2017,0,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,0,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,0,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,0,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,B/SEX,0.0
2017,0,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,0,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,AB/SEX,0.01357516040474871
2017,0,spectral_riv8_L1,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.034175053480715034
2017,0,spectral_riv8_L1,unweighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.027523853741391102
2017,0,spectral_riv8_L1,unweighted,transport_all,additional_recovery,A/public_coverage,0.008535267783733258
2017,0,spectral_riv8_L1,unweighted,transport_all,additional_recovery,A/commute_over20,0.004777982311590434
2017,0,spectral_riv8_L1,unweighted,transport_all,additional_recovery,A/SEX,0.016070286518188648
2017,0,spectral_riv8_L1,unweighted,transport_all,additional_recovery,A/RAC1P,0.03524680857861395
2017,0,spectral_riv8_L1,unweighted,transport_all,additional_recovery,B/income_binary,0.0
2017,0,spectral_riv8_L1,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,0,spectral_riv8_L1,unweighted,transport_all,additional_recovery,B/same_residence,0.0
2017,0,spectral_riv8_L1,unweighted,transport_all,additional_recovery,B/SEX,0.0
2017,0,spectral_riv8_L1,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,0,spectral_riv8_L1,unweighted,transport_all,additional_recovery,AB/SEX,0.008951786999500388
2017,0,spectral_riv8_L1,unweighted,transport_all,additional_recovery,AB/RAC1P,0.03194084140522313
2017,0,spectral_riv8_L1,unweighted,transport_all,residence_gain_vs_H,utility/same_residence,0.027523853741391102
2017,0,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.009540181322446495
2017,0,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.003767886926126729
2017,0,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,A/SEX,0.018631960752593324
2017,0,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.03401106695893952
2017,0,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,0,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,0,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,0,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
2017,0,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,0,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,AB/SEX,0.011004025470410905
2017,0,spectral_riv8_L1,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.034514545937940566
2017,0,spectral_riv8_L1,person_weighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.02616998352494143
2017,0,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,A/public_coverage,0.00898128103733331
2017,0,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,A/commute_over20,0.006502106056803236
2017,0,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,A/SEX,0.016938622616820664
2017,0,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,A/RAC1P,0.03313785139210634
2017,0,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
2017,0,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,0,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
2017,0,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,B/SEX,0.0
2017,0,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,0,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,AB/SEX,0.006823941520686216
2017,0,spectral_riv8_L1,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.030834920800755894
2017,0,spectral_riv8_L1,person_weighted,transport_all,residence_gain_vs_H,utility/same_residence,0.02616998352494143
2017,0,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,A/public_coverage,0.0062239622612058065
2017,0,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,A/commute_over20,0.0022181053059898703
2017,0,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,A/SEX,0.007394743130763937
2017,0,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,A/RAC1P,0.015632412772088378
2017,0,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,0,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,0,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,0,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,B/SEX,0.0
2017,0,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,0,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,AB/SEX,0.007394743130763937
2017,0,spectral_riv8_L2,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.014391074207332766
2017,0,spectral_riv8_L2,unweighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.02583508668381007
2017,0,spectral_riv8_L2,unweighted,transport_all,additional_recovery,A/public_coverage,0.005504308576105732
2017,0,spectral_riv8_L2,unweighted,transport_all,additional_recovery,A/commute_over20,0.0037366222160211127
2017,0,spectral_riv8_L2,unweighted,transport_all,additional_recovery,A/SEX,0.005131305996511792
2017,0,spectral_riv8_L2,unweighted,transport_all,additional_recovery,A/RAC1P,0.014868440624878021
2017,0,spectral_riv8_L2,unweighted,transport_all,additional_recovery,B/income_binary,0.0
2017,0,spectral_riv8_L2,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,0,spectral_riv8_L2,unweighted,transport_all,additional_recovery,B/same_residence,0.0
2017,0,spectral_riv8_L2,unweighted,transport_all,additional_recovery,B/SEX,0.0
2017,0,spectral_riv8_L2,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,0,spectral_riv8_L2,unweighted,transport_all,additional_recovery,AB/SEX,0.0027713697255156156
2017,0,spectral_riv8_L2,unweighted,transport_all,additional_recovery,AB/RAC1P,0.012156862131840862
2017,0,spectral_riv8_L2,unweighted,transport_all,residence_gain_vs_H,utility/same_residence,0.02583508668381007
2017,0,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.006029536318623019
2017,0,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.003053650786006279
2017,0,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,A/SEX,0.0037606147107497323
2017,0,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.014578180706040333
2017,0,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,0,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,0,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,0,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
2017,0,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,0,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,AB/SEX,0.0037606147107497323
2017,0,spectral_riv8_L2,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.01394101695116401
2017,0,spectral_riv8_L2,person_weighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.024345368389562305
2017,0,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,A/public_coverage,0.005470636033509835
2017,0,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,A/commute_over20,0.005787869916682786
2017,0,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,A/SEX,0.0020672765749770727
2017,0,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,A/RAC1P,0.01370496513920716
2017,0,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
2017,0,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,0,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
2017,0,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,B/SEX,0.0
2017,0,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,0,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,AB/SEX,-0.0004194692389749566
2017,0,spectral_riv8_L2,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.010261391813979337
2017,0,spectral_riv8_L2,person_weighted,transport_all,residence_gain_vs_H,utility/same_residence,0.024345368389562305
2017,0,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,A/public_coverage,0.005753820654593844
2017,0,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,A/commute_over20,0.0026900390746968927
2017,0,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,A/SEX,0.0053724184986371215
2017,0,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,A/RAC1P,0.01204600299064218
2017,0,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,0,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,0,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,0,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,B/SEX,0.0
2017,0,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,0,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,AB/SEX,0.008027084289731978
2017,0,spectral_riv8_C1,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.012552847344049045
2017,0,spectral_riv8_C1,unweighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.02507263778705171
2017,0,spectral_riv8_C1,unweighted,transport_all,additional_recovery,A/public_coverage,0.00503416696949377
2017,0,spectral_riv8_C1,unweighted,transport_all,additional_recovery,A/commute_over20,0.004208555984728135
2017,0,spectral_riv8_C1,unweighted,transport_all,additional_recovery,A/SEX,0.0031089813643849773
2017,0,spectral_riv8_C1,unweighted,transport_all,additional_recovery,A/RAC1P,0.011282030843431823
2017,0,spectral_riv8_C1,unweighted,transport_all,additional_recovery,B/income_binary,0.0
2017,0,spectral_riv8_C1,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,0,spectral_riv8_C1,unweighted,transport_all,additional_recovery,B/same_residence,0.0
2017,0,spectral_riv8_C1,unweighted,transport_all,additional_recovery,B/SEX,0.0
2017,0,spectral_riv8_C1,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,0,spectral_riv8_C1,unweighted,transport_all,additional_recovery,AB/SEX,0.0034037108844836572
2017,0,spectral_riv8_C1,unweighted,transport_all,additional_recovery,AB/RAC1P,0.010318635268557141
2017,0,spectral_riv8_C1,unweighted,transport_all,residence_gain_vs_H,utility/same_residence,0.02507263778705171
2017,0,spectral_riv8_C1,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.005205108750435228
2017,0,spectral_riv8_C1,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.003972622548018223
2017,0,spectral_riv8_C1,person_weighted,common_fresh,additional_recovery,A/SEX,0.003938081422405704
2017,0,spectral_riv8_C1,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.013030488439917942
2017,0,spectral_riv8_C1,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,0,spectral_riv8_C1,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,0,spectral_riv8_C1,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,0,spectral_riv8_C1,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
2017,0,spectral_riv8_C1,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,0,spectral_riv8_C1,person_weighted,common_fresh,additional_recovery,AB/SEX,0.005482515427066237
2017,0,spectral_riv8_C1,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.012300697549153305
2017,0,spectral_riv8_C1,person_weighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.024871885691804818
2017,0,spectral_riv8_C1,person_weighted,transport_all,additional_recovery,A/public_coverage,0.004646208465322044
2017,0,spectral_riv8_C1,person_weighted,transport_all,additional_recovery,A/commute_over20,0.0067068416786947305
2017,0,spectral_riv8_C1,person_weighted,transport_all,additional_recovery,A/SEX,0.002244743286633044
2017,0,spectral_riv8_C1,person_weighted,transport_all,additional_recovery,A/RAC1P,0.012157272873084768
2017,0,spectral_riv8_C1,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
2017,0,spectral_riv8_C1,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,0,spectral_riv8_C1,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
2017,0,spectral_riv8_C1,person_weighted,transport_all,additional_recovery,B/SEX,0.0
2017,0,spectral_riv8_C1,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,0,spectral_riv8_C1,person_weighted,transport_all,additional_recovery,AB/SEX,0.001302431477341548
2017,0,spectral_riv8_C1,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.008621072411968633
2017,0,spectral_riv8_C1,person_weighted,transport_all,residence_gain_vs_H,utility/same_residence,0.024871885691804818
2017,1,H,unweighted,common_fresh,additional_recovery,A/public_coverage,0.0
2017,1,H,unweighted,common_fresh,additional_recovery,A/commute_over20,0.0
2017,1,H,unweighted,common_fresh,additional_recovery,A/SEX,0.0
2017,1,H,unweighted,common_fresh,additional_recovery,A/RAC1P,0.0
2017,1,H,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,H,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,H,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,H,unweighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,H,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,H,unweighted,common_fresh,additional_recovery,AB/SEX,0.0
2017,1,H,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.0
2017,1,H,unweighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.0
2017,1,H,unweighted,transport_all,additional_recovery,A/public_coverage,0.0
2017,1,H,unweighted,transport_all,additional_recovery,A/commute_over20,0.0
2017,1,H,unweighted,transport_all,additional_recovery,A/SEX,0.0
2017,1,H,unweighted,transport_all,additional_recovery,A/RAC1P,0.0
2017,1,H,unweighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,H,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,H,unweighted,transport_all,additional_recovery,B/same_residence,0.0
2017,1,H,unweighted,transport_all,additional_recovery,B/SEX,0.0
2017,1,H,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,1,H,unweighted,transport_all,additional_recovery,AB/SEX,0.0
2017,1,H,unweighted,transport_all,additional_recovery,AB/RAC1P,0.0
2017,1,H,unweighted,transport_all,residence_gain_vs_H,utility/same_residence,0.0
2017,1,H,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.0
2017,1,H,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.0
2017,1,H,person_weighted,common_fresh,additional_recovery,A/SEX,0.0
2017,1,H,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.0
2017,1,H,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,H,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,H,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,H,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,H,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,H,person_weighted,common_fresh,additional_recovery,AB/SEX,0.0
2017,1,H,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.0
2017,1,H,person_weighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.0
2017,1,H,person_weighted,transport_all,additional_recovery,A/public_coverage,0.0
2017,1,H,person_weighted,transport_all,additional_recovery,A/commute_over20,0.0
2017,1,H,person_weighted,transport_all,additional_recovery,A/SEX,0.0
2017,1,H,person_weighted,transport_all,additional_recovery,A/RAC1P,0.0
2017,1,H,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,H,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,H,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
2017,1,H,person_weighted,transport_all,additional_recovery,B/SEX,0.0
2017,1,H,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,1,H,person_weighted,transport_all,additional_recovery,AB/SEX,0.0
2017,1,H,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.0
2017,1,H,person_weighted,transport_all,residence_gain_vs_H,utility/same_residence,0.0
2017,1,J,unweighted,common_fresh,additional_recovery,A/public_coverage,0.0087072591792543
2017,1,J,unweighted,common_fresh,additional_recovery,A/commute_over20,0.0010501634449423536
2017,1,J,unweighted,common_fresh,additional_recovery,A/SEX,0.0
2017,1,J,unweighted,common_fresh,additional_recovery,A/RAC1P,0.0022794504386836056
2017,1,J,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,J,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,J,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,J,unweighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,J,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,J,unweighted,common_fresh,additional_recovery,AB/SEX,0.0096811176752849
2017,1,J,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.004074834032916419
2017,1,J,unweighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.025779064888313052
2017,1,J,unweighted,transport_all,additional_recovery,A/public_coverage,0.008773464284570154
2017,1,J,unweighted,transport_all,additional_recovery,A/commute_over20,0.0010501634449423536
2017,1,J,unweighted,transport_all,additional_recovery,A/SEX,0.0
2017,1,J,unweighted,transport_all,additional_recovery,A/RAC1P,0.007954200837271497
2017,1,J,unweighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,J,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,J,unweighted,transport_all,additional_recovery,B/same_residence,0.0
2017,1,J,unweighted,transport_all,additional_recovery,B/SEX,0.0
2017,1,J,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,1,J,unweighted,transport_all,additional_recovery,AB/SEX,0.0
2017,1,J,unweighted,transport_all,additional_recovery,AB/RAC1P,0.008310608295483801
2017,1,J,unweighted,transport_all,residence_gain_vs_H,utility/same_residence,0.025779064888313052
2017,1,J,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.006514026647837179
2017,1,J,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.0008261425834734659
2017,1,J,person_weighted,common_fresh,additional_recovery,A/SEX,0.0
2017,1,J,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.002710236571461744
2017,1,J,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,J,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,J,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,J,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,J,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,J,person_weighted,common_fresh,additional_recovery,AB/SEX,0.0056948012149505844
2017,1,J,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.002828060246784281
2017,1,J,person_weighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.02385578709002445
2017,1,J,person_weighted,transport_all,additional_recovery,A/public_coverage,0.007273441394260671
2017,1,J,person_weighted,transport_all,additional_recovery,A/commute_over20,0.0008261425834734659
2017,1,J,person_weighted,transport_all,additional_recovery,A/SEX,0.0
2017,1,J,person_weighted,transport_all,additional_recovery,A/RAC1P,0.005608384722273874
2017,1,J,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,J,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,J,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
2017,1,J,person_weighted,transport_all,additional_recovery,B/SEX,0.0
2017,1,J,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,1,J,person_weighted,transport_all,additional_recovery,AB/SEX,0.0
2017,1,J,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.007978262335556652
2017,1,J,person_weighted,transport_all,residence_gain_vs_H,utility/same_residence,0.02385578709002445
2017,1,E,unweighted,common_fresh,additional_recovery,A/public_coverage,0.019750386572638057
2017,1,E,unweighted,common_fresh,additional_recovery,A/commute_over20,-9.737970482204261e-05
2017,1,E,unweighted,common_fresh,additional_recovery,A/SEX,0.015382926196192748
2017,1,E,unweighted,common_fresh,additional_recovery,A/RAC1P,0.044197551703061055
2017,1,E,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,E,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,E,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,E,unweighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,E,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,E,unweighted,common_fresh,additional_recovery,AB/SEX,0.017343780582263046
2017,1,E,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.0420618666494863
2017,1,E,unweighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.02623571795748747
2017,1,E,unweighted,transport_all,additional_recovery,A/public_coverage,0.020158443078214905
2017,1,E,unweighted,transport_all,additional_recovery,A/commute_over20,-9.737970482204261e-05
2017,1,E,unweighted,transport_all,additional_recovery,A/SEX,0.009103583354121425
2017,1,E,unweighted,transport_all,additional_recovery,A/RAC1P,0.05799368905951541
2017,1,E,unweighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,E,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,E,unweighted,transport_all,additional_recovery,B/same_residence,0.0
2017,1,E,unweighted,transport_all,additional_recovery,B/SEX,0.0
2017,1,E,unweighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,1,E,unweighted,transport_all,additional_recovery,AB/SEX,0.00973927672258823
2017,1,E,unweighted,transport_all,additional_recovery,AB/RAC1P,0.05435713040168011
2017,1,E,unweighted,transport_all,residence_gain_vs_H,utility/same_residence,0.02623571795748747
2017,1,E,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.018632155035419373
2017,1,E,person_weighted,common_fresh,additional_recovery,A/commute_over20,-0.00022453108727105153
2017,1,E,person_weighted,common_fresh,additional_recovery,A/SEX,0.013787319645204077
2017,1,E,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.04020941482740037
2017,1,E,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,E,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,E,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,E,person_weighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,E,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,E,person_weighted,common_fresh,additional_recovery,AB/SEX,0.014744969734945101
2017,1,E,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.039541565524690236
2017,1,E,person_weighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.02098234273676214
2017,1,E,person_weighted,transport_all,additional_recovery,A/public_coverage,0.018635042347074027
2017,1,E,person_weighted,transport_all,additional_recovery,A/commute_over20,-0.00022453108727105153
2017,1,E,person_weighted,transport_all,additional_recovery,A/SEX,0.011754426784442384
2017,1,E,person_weighted,transport_all,additional_recovery,A/RAC1P,0.05358430464693975
2017,1,E,person_weighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,E,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,E,person_weighted,transport_all,additional_recovery,B/same_residence,0.0
2017,1,E,person_weighted,transport_all,additional_recovery,B/SEX,0.0
2017,1,E,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0
2017,1,E,person_weighted,transport_all,additional_recovery,AB/SEX,0.012112793806761335
2017,1,E,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.0495276163380689
2017,1,E,person_weighted,transport_all,residence_gain_vs_H,utility/same_residence,0.02098234273676214
2017,1,A0,unweighted,common_fresh,additional_recovery,A/public_coverage,0.018449018879261814
2017,1,A0,unweighted,common_fresh,additional_recovery,A/commute_over20,0.0008253401247082515
2017,1,A0,unweighted,common_fresh,additional_recovery,A/SEX,0.032447655134149045
2017,1,A0,unweighted,common_fresh,additional_recovery,A/RAC1P,0.0616065322298307
2017,1,A0,unweighted,common_fresh,additional_recovery,B/income_binary,0.0
2017,1,A0,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0
2017,1,A0,unweighted,common_fresh,additional_recovery,B/same_residence,0.0
2017,1,A0,unweighted,common_fresh,additional_recovery,B/SEX,0.0
2017,1,A0,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0
2017,1,A0,unweighted,common_fresh,additional_recovery,AB/SEX,0.032447655134149045
2017,1,A0,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.0644050755997625
2017,1,A0,unweighted,common_fresh,residence_gain_vs_H,utility/same_residence,0.022262556900268016
2017,1,A0,unweighted,transport_all,additional_recovery,A/public_coverage,0.018857075384838662
2017,1,A0,unweighted,transport_all,additional_recovery,A/commute_over20,0.0008253401247082515
2017,1,A0,unweighted,transport_all,additional_recovery,A/SEX,0.024337346090975154
2017,1,A0,unweighted,transport_all,additional_recovery,A/RAC1P,0.06602339958015846
2017,1,A0,unweighted,transport_all,additional_recovery,B/income_binary,0.0
2017,1,A0,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0
2017,1,A0,unweighted,transport_all,additional_recovery,B/same_residence,0.0
