year,seed,condition,weight,scope,kind,endpoint,value,absolute_recovery,selected_candidate
2017,0,optnet16_L1,person_weighted,transport_all,additional_recovery,B/income_binary,0.0,0.10587971082207881,wire__mlp_0
2017,0,optnet16_L1,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0,0.1265659938103304,wire__hist_gb_5
2017,0,optnet16_L1,person_weighted,transport_all,additional_recovery,B/same_residence,0.0,0.01001874337995945,wire__mlp_0
2017,0,optnet16_L1,person_weighted,transport_all,additional_recovery,B/SEX,0.0,-0.0002929064998229425,frozen2018__wire__kernel__0.0001
2017,0,optnet16_L1,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0,0.025237958593029575,catchup
2017,0,optnet16_L1,person_weighted,transport_all,additional_recovery,AB/SEX,0.005500132975346128,0.015960257956761703,wire__mlp_0
2017,0,optnet16_L1,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.02558018067308021,0.06559019218678763,wire__mlp_0
2017,0,optnet16_L1,person_weighted,transport_all,utility_gain_vs_H,income_binary,0.002510927454739631,0.2794671920883304,
2017,0,optnet16_L1,person_weighted,transport_all,utility_gain_vs_H,civilian_at_work,-0.005846273228677201,0.30238583469832386,
2017,0,optnet16_L1,person_weighted,transport_all,utility_gain_vs_H,same_residence,0.019831400516795106,0.5028310388632556,
2017,0,optnet16_L1,person_weighted,transport_all,utility_gain_vs_H,public_coverage,0.0,0.5010399670950519,
2017,0,optnet16_L1,person_weighted,transport_all,utility_gain_vs_H,commute_over20,0.0,0.692762840032161,
2017,0,optnet16_L2,unweighted,common_fresh,additional_recovery,A/public_coverage,0.0,0.05049716365471668,anchor__wire__mlp_1
2017,0,optnet16_L2,unweighted,common_fresh,additional_recovery,A/commute_over20,0.002812923667818934,0.010563200974366693,wire__kernel__0.01
2017,0,optnet16_L2,unweighted,common_fresh,additional_recovery,A/SEX,0.006572119416047961,0.01412160614561897,wire__mlp_0
2017,0,optnet16_L2,unweighted,common_fresh,additional_recovery,A/RAC1P,0.021819734335240648,0.040400451766634315,wire__mlp_1
2017,0,optnet16_L2,unweighted,common_fresh,additional_recovery,B/income_binary,0.0,0.11318382174447267,wire__mlp_0
2017,0,optnet16_L2,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0,0.12939487326426502,wire__hist_gb_5
2017,0,optnet16_L2,unweighted,common_fresh,additional_recovery,B/same_residence,0.0,0.007410065052168235,wire__mlp_0
2017,0,optnet16_L2,unweighted,common_fresh,additional_recovery,B/SEX,0.0,-6.643951747031807e-05,wire__mlp_0
2017,0,optnet16_L2,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0,0.025258634050528528,wire__mlp_1
2017,0,optnet16_L2,unweighted,common_fresh,additional_recovery,AB/SEX,0.004268302205142294,0.011817788934713302,wire__mlp_0
2017,0,optnet16_L2,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.01674112062919475,0.05363768265582114,wire__mlp_1
2017,0,optnet16_L2,unweighted,common_fresh,utility_gain_vs_H,income_binary,-0.0006540755126858699,0.28680517461882943,
2017,0,optnet16_L2,unweighted,common_fresh,utility_gain_vs_H,civilian_at_work,-0.0082598639284015,0.30585805974559493,
2017,0,optnet16_L2,unweighted,common_fresh,utility_gain_vs_H,same_residence,0.016847823211842194,0.5263192122286569,
2017,0,optnet16_L2,unweighted,common_fresh,utility_gain_vs_H,public_coverage,0.0,0.49303362462409717,
2017,0,optnet16_L2,unweighted,common_fresh,utility_gain_vs_H,commute_over20,0.0,0.6908776829664436,
2017,0,optnet16_L2,unweighted,transport_all,additional_recovery,A/public_coverage,0.0,0.051216817339816756,anchor__catchup
2017,0,optnet16_L2,unweighted,transport_all,additional_recovery,A/commute_over20,0.004331440577850176,0.010563200974366693,wire__kernel__0.01
2017,0,optnet16_L2,unweighted,transport_all,additional_recovery,A/SEX,0.004308682281795817,0.01412160614561897,wire__mlp_0
2017,0,optnet16_L2,unweighted,transport_all,additional_recovery,A/RAC1P,0.02105576218803029,0.040400451766634315,wire__mlp_1
2017,0,optnet16_L2,unweighted,transport_all,additional_recovery,B/income_binary,0.0,0.11318382174447267,wire__mlp_0
2017,0,optnet16_L2,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0,0.12939487326426502,wire__hist_gb_5
2017,0,optnet16_L2,unweighted,transport_all,additional_recovery,B/same_residence,0.0,0.007410065052168235,wire__mlp_0
2017,0,optnet16_L2,unweighted,transport_all,additional_recovery,B/SEX,0.0,0.00040107076730033775,frozen2018__wire__kernel__0.0001
2017,0,optnet16_L2,unweighted,transport_all,additional_recovery,B/RAC1P,0.0,0.024997374577194753,catchup
2017,0,optnet16_L2,unweighted,transport_all,additional_recovery,AB/SEX,-0.00035507120010602744,0.011817788934713302,wire__mlp_0
2017,0,optnet16_L2,unweighted,transport_all,additional_recovery,AB/RAC1P,0.014506908553702846,0.05363768265582114,wire__mlp_1
2017,0,optnet16_L2,unweighted,transport_all,utility_gain_vs_H,income_binary,-0.0006540755126858699,0.28680517461882943,
2017,0,optnet16_L2,unweighted,transport_all,utility_gain_vs_H,civilian_at_work,-0.0082598639284015,0.30585805974559493,
2017,0,optnet16_L2,unweighted,transport_all,utility_gain_vs_H,same_residence,0.016847823211842194,0.5263192122286569,
2017,0,optnet16_L2,unweighted,transport_all,utility_gain_vs_H,public_coverage,0.0,0.49303362462409717,
2017,0,optnet16_L2,unweighted,transport_all,utility_gain_vs_H,commute_over20,0.0,0.6908776829664436,
2017,0,optnet16_L2,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.0,0.048724266396698024,anchor__wire__mlp_1
2017,0,optnet16_L2,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.0029867701107867406,0.00732921976393941,wire__kernel__0.01
2017,0,optnet16_L2,person_weighted,common_fresh,additional_recovery,A/SEX,0.0060211900912268135,0.0123012311229177,wire__mlp_0
2017,0,optnet16_L2,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.02410463783490613,0.044568147990571516,wire__mlp_1
2017,0,optnet16_L2,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0,0.10587971082207881,wire__mlp_0
2017,0,optnet16_L2,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0,0.1265659938103304,wire__hist_gb_5
2017,0,optnet16_L2,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0,0.01001874337995945,wire__mlp_0
2017,0,optnet16_L2,person_weighted,common_fresh,additional_recovery,B/SEX,0.0,-0.0004106134712759113,wire__mlp_0
2017,0,optnet16_L2,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0,0.024745359786336074,wire__mlp_1
2017,0,optnet16_L2,person_weighted,common_fresh,additional_recovery,AB/SEX,0.0037089830896502862,0.009989024121341172,wire__mlp_0
2017,0,optnet16_L2,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.018756392937149258,0.05508677931367201,wire__mlp_1
2017,0,optnet16_L2,person_weighted,common_fresh,utility_gain_vs_H,income_binary,-0.0005040566953855574,0.28248217623845556,
2017,0,optnet16_L2,person_weighted,common_fresh,utility_gain_vs_H,civilian_at_work,-0.009521482004684667,0.30606104347433133,
2017,0,optnet16_L2,person_weighted,common_fresh,utility_gain_vs_H,same_residence,0.016385973818196287,0.5062764655618545,
2017,0,optnet16_L2,person_weighted,common_fresh,utility_gain_vs_H,public_coverage,0.0,0.5010399670950519,
2017,0,optnet16_L2,person_weighted,common_fresh,utility_gain_vs_H,commute_over20,0.0,0.692762840032161,
2017,0,optnet16_L2,person_weighted,transport_all,additional_recovery,A/public_coverage,0.0,0.04928316668181121,anchor__catchup
2017,0,optnet16_L2,person_weighted,transport_all,additional_recovery,A/commute_over20,0.005720989241463248,0.00732921976393941,wire__kernel__0.01
2017,0,optnet16_L2,person_weighted,transport_all,additional_recovery,A/SEX,0.004327851955454154,0.0123012311229177,wire__mlp_0
2017,0,optnet16_L2,person_weighted,transport_all,additional_recovery,A/RAC1P,0.023231422268072954,0.044568147990571516,wire__mlp_1
2017,0,optnet16_L2,person_weighted,transport_all,additional_recovery,B/income_binary,0.0,0.10587971082207881,wire__mlp_0
2017,0,optnet16_L2,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0,0.1265659938103304,wire__hist_gb_5
2017,0,optnet16_L2,person_weighted,transport_all,additional_recovery,B/same_residence,0.0,0.01001874337995945,wire__mlp_0
2017,0,optnet16_L2,person_weighted,transport_all,additional_recovery,B/SEX,0.0,-0.0002929064998229425,frozen2018__wire__kernel__0.0001
2017,0,optnet16_L2,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0,0.025237958593029575,catchup
2017,0,optnet16_L2,person_weighted,transport_all,additional_recovery,AB/SEX,-0.00047110086007440266,0.009989024121341172,wire__mlp_0
2017,0,optnet16_L2,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.015076767799964585,0.05508677931367201,wire__mlp_1
2017,0,optnet16_L2,person_weighted,transport_all,utility_gain_vs_H,income_binary,-0.0005040566953855574,0.28248217623845556,
2017,0,optnet16_L2,person_weighted,transport_all,utility_gain_vs_H,civilian_at_work,-0.009521482004684667,0.30606104347433133,
2017,0,optnet16_L2,person_weighted,transport_all,utility_gain_vs_H,same_residence,0.016385973818196287,0.5062764655618545,
2017,0,optnet16_L2,person_weighted,transport_all,utility_gain_vs_H,public_coverage,0.0,0.5010399670950519,
2017,0,optnet16_L2,person_weighted,transport_all,utility_gain_vs_H,commute_over20,0.0,0.692762840032161,
2017,0,optnet16_C1,unweighted,common_fresh,additional_recovery,A/public_coverage,0.0,0.05049716365471668,anchor__wire__mlp_1
2017,0,optnet16_C1,unweighted,common_fresh,additional_recovery,A/commute_over20,0.002585666903171413,0.010335944209719172,wire__kernel__0.01
2017,0,optnet16_C1,unweighted,common_fresh,additional_recovery,A/SEX,0.004474252796998313,0.012023739526569321,wire__mlp_0
2017,0,optnet16_C1,unweighted,common_fresh,additional_recovery,A/RAC1P,0.020635919406246872,0.03921663683764054,wire__mlp_1
2017,0,optnet16_C1,unweighted,common_fresh,additional_recovery,B/income_binary,0.0,0.11318382174447267,wire__mlp_0
2017,0,optnet16_C1,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0,0.12939487326426502,wire__hist_gb_5
2017,0,optnet16_C1,unweighted,common_fresh,additional_recovery,B/same_residence,0.0,0.007410065052168235,wire__mlp_0
2017,0,optnet16_C1,unweighted,common_fresh,additional_recovery,B/SEX,0.0,-6.643951747031807e-05,wire__mlp_0
2017,0,optnet16_C1,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0,0.025258634050528528,wire__mlp_1
2017,0,optnet16_C1,unweighted,common_fresh,additional_recovery,AB/SEX,0.002297360236033441,0.00984684696560445,wire__mlp_0
2017,0,optnet16_C1,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.015107930943373038,0.05200449296999943,wire__mlp_1
2017,0,optnet16_C1,unweighted,common_fresh,utility_gain_vs_H,income_binary,-0.0003375961183781917,0.28648869522452175,
2017,0,optnet16_C1,unweighted,common_fresh,utility_gain_vs_H,civilian_at_work,-0.007908378515537384,0.3055065743327308,
2017,0,optnet16_C1,unweighted,common_fresh,utility_gain_vs_H,same_residence,0.015521839648488522,0.5276451957920105,
2017,0,optnet16_C1,unweighted,common_fresh,utility_gain_vs_H,public_coverage,0.0,0.49303362462409717,
2017,0,optnet16_C1,unweighted,common_fresh,utility_gain_vs_H,commute_over20,0.0,0.6908776829664436,
2017,0,optnet16_C1,unweighted,transport_all,additional_recovery,A/public_coverage,0.0,0.051216817339816756,anchor__catchup
2017,0,optnet16_C1,unweighted,transport_all,additional_recovery,A/commute_over20,0.004104183813202655,0.010335944209719172,wire__kernel__0.01
2017,0,optnet16_C1,unweighted,transport_all,additional_recovery,A/SEX,0.0022108156627461684,0.012023739526569321,wire__mlp_0
2017,0,optnet16_C1,unweighted,transport_all,additional_recovery,A/RAC1P,0.019871947259036515,0.03921663683764054,wire__mlp_1
2017,0,optnet16_C1,unweighted,transport_all,additional_recovery,B/income_binary,0.0,0.11318382174447267,wire__mlp_0
2017,0,optnet16_C1,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0,0.12939487326426502,wire__hist_gb_5
2017,0,optnet16_C1,unweighted,transport_all,additional_recovery,B/same_residence,0.0,0.007410065052168235,wire__mlp_0
2017,0,optnet16_C1,unweighted,transport_all,additional_recovery,B/SEX,0.0,0.00040107076730033775,frozen2018__wire__kernel__0.0001
2017,0,optnet16_C1,unweighted,transport_all,additional_recovery,B/RAC1P,0.0,0.024997374577194753,catchup
2017,0,optnet16_C1,unweighted,transport_all,additional_recovery,AB/SEX,-0.00232601316921488,0.00984684696560445,wire__mlp_0
2017,0,optnet16_C1,unweighted,transport_all,additional_recovery,AB/RAC1P,0.012873718867881134,0.05200449296999943,wire__mlp_1
2017,0,optnet16_C1,unweighted,transport_all,utility_gain_vs_H,income_binary,-0.0003375961183781917,0.28648869522452175,
2017,0,optnet16_C1,unweighted,transport_all,utility_gain_vs_H,civilian_at_work,-0.007908378515537384,0.3055065743327308,
2017,0,optnet16_C1,unweighted,transport_all,utility_gain_vs_H,same_residence,0.015521839648488522,0.5276451957920105,
2017,0,optnet16_C1,unweighted,transport_all,utility_gain_vs_H,public_coverage,0.0,0.49303362462409717,
2017,0,optnet16_C1,unweighted,transport_all,utility_gain_vs_H,commute_over20,0.0,0.6908776829664436,
2017,0,optnet16_C1,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.0,0.048724266396698024,anchor__wire__mlp_1
2017,0,optnet16_C1,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.0026523056680863855,0.0069947553212390545,wire__kernel__0.01
2017,0,optnet16_C1,person_weighted,common_fresh,additional_recovery,A/SEX,0.005776493399877292,0.012056534431568178,wire__mlp_0
2017,0,optnet16_C1,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.02203386705876409,0.04249737721442948,wire__mlp_1
2017,0,optnet16_C1,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0,0.10587971082207881,wire__mlp_0
2017,0,optnet16_C1,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0,0.1265659938103304,wire__hist_gb_5
2017,0,optnet16_C1,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0,0.01001874337995945,wire__mlp_0
2017,0,optnet16_C1,person_weighted,common_fresh,additional_recovery,B/SEX,0.0,-0.0004106134712759113,wire__mlp_0
2017,0,optnet16_C1,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0,0.024745359786336074,wire__mlp_1
2017,0,optnet16_C1,person_weighted,common_fresh,additional_recovery,AB/SEX,0.002391042714732672,0.008671083746423558,wire__mlp_0
2017,0,optnet16_C1,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.01553504998273092,0.05186543635925367,wire__mlp_1
2017,0,optnet16_C1,person_weighted,common_fresh,utility_gain_vs_H,income_binary,0.0004451828381321077,0.2815329367049379,
2017,0,optnet16_C1,person_weighted,common_fresh,utility_gain_vs_H,civilian_at_work,-0.008273161948415042,0.3048127234180617,
2017,0,optnet16_C1,person_weighted,common_fresh,utility_gain_vs_H,same_residence,0.014415873320929418,0.5082465660591213,
2017,0,optnet16_C1,person_weighted,common_fresh,utility_gain_vs_H,public_coverage,0.0,0.5010399670950519,
2017,0,optnet16_C1,person_weighted,common_fresh,utility_gain_vs_H,commute_over20,0.0,0.692762840032161,
2017,0,optnet16_C1,person_weighted,transport_all,additional_recovery,A/public_coverage,0.0,0.04928316668181121,anchor__catchup
2017,0,optnet16_C1,person_weighted,transport_all,additional_recovery,A/commute_over20,0.005386524798762893,0.0069947553212390545,wire__kernel__0.01
2017,0,optnet16_C1,person_weighted,transport_all,additional_recovery,A/SEX,0.004083155264104632,0.012056534431568178,wire__mlp_0
2017,0,optnet16_C1,person_weighted,transport_all,additional_recovery,A/RAC1P,0.021160651491930915,0.04249737721442948,wire__mlp_1
2017,0,optnet16_C1,person_weighted,transport_all,additional_recovery,B/income_binary,0.0,0.10587971082207881,wire__mlp_0
2017,0,optnet16_C1,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0,0.1265659938103304,wire__hist_gb_5
2017,0,optnet16_C1,person_weighted,transport_all,additional_recovery,B/same_residence,0.0,0.01001874337995945,wire__mlp_0
2017,0,optnet16_C1,person_weighted,transport_all,additional_recovery,B/SEX,0.0,-0.0002929064998229425,frozen2018__wire__kernel__0.0001
2017,0,optnet16_C1,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0,0.025237958593029575,catchup
2017,0,optnet16_C1,person_weighted,transport_all,additional_recovery,AB/SEX,-0.001789041234992017,0.008671083746423558,wire__mlp_0
2017,0,optnet16_C1,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.011855424845546247,0.05186543635925367,wire__mlp_1
2017,0,optnet16_C1,person_weighted,transport_all,utility_gain_vs_H,income_binary,0.0004451828381321077,0.2815329367049379,
2017,0,optnet16_C1,person_weighted,transport_all,utility_gain_vs_H,civilian_at_work,-0.008273161948415042,0.3048127234180617,
2017,0,optnet16_C1,person_weighted,transport_all,utility_gain_vs_H,same_residence,0.014415873320929418,0.5082465660591213,
2017,0,optnet16_C1,person_weighted,transport_all,utility_gain_vs_H,public_coverage,0.0,0.5010399670950519,
2017,0,optnet16_C1,person_weighted,transport_all,utility_gain_vs_H,commute_over20,0.0,0.692762840032161,
2017,1,H,unweighted,common_fresh,additional_recovery,A/public_coverage,0.0,0.0480544115041468,wire__mlp_0
2017,1,H,unweighted,common_fresh,additional_recovery,A/commute_over20,0.0,0.009540381483645999,wire__mlp_0
2017,1,H,unweighted,common_fresh,additional_recovery,A/SEX,0.0,0.006832708992737135,wire__mlp_1
2017,1,H,unweighted,common_fresh,additional_recovery,A/RAC1P,0.0,0.013685467477115854,wire__mlp_0
2017,1,H,unweighted,common_fresh,additional_recovery,B/income_binary,0.0,0.10929029003704771,wire__mlp_1
2017,1,H,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0,0.11225443317687211,wire__hist_gb_5
2017,1,H,unweighted,common_fresh,additional_recovery,B/same_residence,0.0,0.0133095734182056,wire__mlp_0
2017,1,H,unweighted,common_fresh,additional_recovery,B/SEX,0.0,0.0006794824369595887,wire__mlp_1
2017,1,H,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0,0.01865246648263419,wire__mlp_1
2017,1,H,unweighted,common_fresh,additional_recovery,AB/SEX,0.0,0.006832708992737135,inherited_A__wire__mlp_1
2017,1,H,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.0,0.02173336789212832,wire__mlp_1
2017,1,H,unweighted,common_fresh,utility_gain_vs_H,income_binary,0.0,0.2842569790059892,
2017,1,H,unweighted,common_fresh,utility_gain_vs_H,civilian_at_work,0.0,0.30082587899673446,
2017,1,H,unweighted,common_fresh,utility_gain_vs_H,same_residence,0.0,0.5420826078867294,
2017,1,H,unweighted,common_fresh,utility_gain_vs_H,public_coverage,0.0,0.49482166910506936,
2017,1,H,unweighted,common_fresh,utility_gain_vs_H,commute_over20,0.0,0.6917419556876248,
2017,1,H,unweighted,transport_all,additional_recovery,A/public_coverage,0.0,0.04764635499856995,catchup
2017,1,H,unweighted,transport_all,additional_recovery,A/commute_over20,0.0,0.009540381483645999,wire__mlp_0
2017,1,H,unweighted,transport_all,additional_recovery,A/SEX,0.0,0.014943018035911027,catchup
2017,1,H,unweighted,transport_all,additional_recovery,A/RAC1P,0.0,0.01597233651582175,catchup
2017,1,H,unweighted,transport_all,additional_recovery,B/income_binary,0.0,0.10849673563918955,frozen2018__catchup
2017,1,H,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0,0.11225443317687211,wire__hist_gb_5
2017,1,H,unweighted,transport_all,additional_recovery,B/same_residence,0.0,0.0133095734182056,wire__mlp_0
2017,1,H,unweighted,transport_all,additional_recovery,B/SEX,0.0,0.0006794824369595887,wire__mlp_1
2017,1,H,unweighted,transport_all,additional_recovery,B/RAC1P,0.0,0.01943332704386891,frozen2018__catchup
2017,1,H,unweighted,transport_all,additional_recovery,AB/SEX,0.0,0.018923586757795596,catchup
2017,1,H,unweighted,transport_all,additional_recovery,AB/RAC1P,0.0,0.027871431506897304,catchup
2017,1,H,unweighted,transport_all,utility_gain_vs_H,income_binary,0.0,0.2842569790059892,
2017,1,H,unweighted,transport_all,utility_gain_vs_H,civilian_at_work,0.0,0.30082587899673446,
2017,1,H,unweighted,transport_all,utility_gain_vs_H,same_residence,0.0,0.5420826078867294,
2017,1,H,unweighted,transport_all,utility_gain_vs_H,public_coverage,0.0,0.49482166910506936,
2017,1,H,unweighted,transport_all,utility_gain_vs_H,commute_over20,0.0,0.6917419556876248,
2017,1,H,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.0,0.04549474751830229,wire__mlp_0
2017,1,H,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.0,0.006277450362711656,wire__mlp_0
2017,1,H,person_weighted,common_fresh,additional_recovery,A/SEX,0.0,0.007352733419204727,wire__mlp_1
2017,1,H,person_weighted,common_fresh,additional_recovery,A/RAC1P,0.0,0.016192941250089632,wire__mlp_0
2017,1,H,person_weighted,common_fresh,additional_recovery,B/income_binary,0.0,0.09902209578819743,wire__mlp_1
2017,1,H,person_weighted,common_fresh,additional_recovery,B/civilian_at_work,0.0,0.11320309977260223,wire__hist_gb_5
2017,1,H,person_weighted,common_fresh,additional_recovery,B/same_residence,0.0,0.016728827648945566,wire__mlp_0
2017,1,H,person_weighted,common_fresh,additional_recovery,B/SEX,0.0,-0.0003428556165095964,wire__mlp_1
2017,1,H,person_weighted,common_fresh,additional_recovery,B/RAC1P,0.0,0.019831939993170344,wire__mlp_1
2017,1,H,person_weighted,common_fresh,additional_recovery,AB/SEX,0.0,0.007352733419204727,inherited_A__wire__mlp_1
2017,1,H,person_weighted,common_fresh,additional_recovery,AB/RAC1P,0.0,0.02459811225092401,wire__mlp_1
2017,1,H,person_weighted,common_fresh,utility_gain_vs_H,income_binary,0.0,0.27950118776110744,
2017,1,H,person_weighted,common_fresh,utility_gain_vs_H,civilian_at_work,0.0,0.29940659448685264,
2017,1,H,person_weighted,common_fresh,utility_gain_vs_H,same_residence,0.0,0.5209505742653505,
2017,1,H,person_weighted,common_fresh,utility_gain_vs_H,public_coverage,0.0,0.5044631877058507,
2017,1,H,person_weighted,common_fresh,utility_gain_vs_H,commute_over20,0.0,0.693276312255762,
2017,1,H,person_weighted,transport_all,additional_recovery,A/public_coverage,0.0,0.04549186020664764,catchup
2017,1,H,person_weighted,transport_all,additional_recovery,A/commute_over20,0.0,0.006277450362711656,wire__mlp_0
2017,1,H,person_weighted,transport_all,additional_recovery,A/SEX,0.0,0.011993015651859285,catchup
2017,1,H,person_weighted,transport_all,additional_recovery,A/RAC1P,0.0,0.01782127944351175,catchup
2017,1,H,person_weighted,transport_all,additional_recovery,B/income_binary,0.0,0.0985268738595298,frozen2018__catchup
2017,1,H,person_weighted,transport_all,additional_recovery,B/civilian_at_work,0.0,0.11320309977260223,wire__hist_gb_5
2017,1,H,person_weighted,transport_all,additional_recovery,B/same_residence,0.0,0.016728827648945566,wire__mlp_0
2017,1,H,person_weighted,transport_all,additional_recovery,B/SEX,0.0,-0.0003428556165095964,wire__mlp_1
2017,1,H,person_weighted,transport_all,additional_recovery,B/RAC1P,0.0,0.022007084349740635,frozen2018__catchup
2017,1,H,person_weighted,transport_all,additional_recovery,AB/SEX,0.0,0.014549471932729707,catchup
2017,1,H,person_weighted,transport_all,additional_recovery,AB/RAC1P,0.0,0.02809783918288966,catchup
2017,1,H,person_weighted,transport_all,utility_gain_vs_H,income_binary,0.0,0.27950118776110744,
2017,1,H,person_weighted,transport_all,utility_gain_vs_H,civilian_at_work,0.0,0.29940659448685264,
2017,1,H,person_weighted,transport_all,utility_gain_vs_H,same_residence,0.0,0.5209505742653505,
2017,1,H,person_weighted,transport_all,utility_gain_vs_H,public_coverage,0.0,0.5044631877058507,
2017,1,H,person_weighted,transport_all,utility_gain_vs_H,commute_over20,0.0,0.693276312255762,
2017,1,J,unweighted,common_fresh,additional_recovery,A/public_coverage,0.0087072591792543,0.0567616706834011,wire__mlp_0
2017,1,J,unweighted,common_fresh,additional_recovery,A/commute_over20,0.0010501634449423536,0.010590544928588352,wire__kernel__0.01
2017,1,J,unweighted,common_fresh,additional_recovery,A/SEX,0.0,0.006832708992737135,anchor__wire__mlp_1
2017,1,J,unweighted,common_fresh,additional_recovery,A/RAC1P,0.0022794504386836056,0.01596491791579946,wire__mlp_0
2017,1,J,unweighted,common_fresh,additional_recovery,B/income_binary,0.0,0.10929029003704771,wire__mlp_1
2017,1,J,unweighted,common_fresh,additional_recovery,B/civilian_at_work,0.0,0.11225443317687211,wire__hist_gb_5
2017,1,J,unweighted,common_fresh,additional_recovery,B/same_residence,0.0,0.0133095734182056,wire__mlp_0
2017,1,J,unweighted,common_fresh,additional_recovery,B/SEX,0.0,0.0006794824369595887,wire__mlp_1
2017,1,J,unweighted,common_fresh,additional_recovery,B/RAC1P,0.0,0.01865246648263419,wire__mlp_1
2017,1,J,unweighted,common_fresh,additional_recovery,AB/SEX,0.0096811176752849,0.016513826668022036,wire__mlp_0
2017,1,J,unweighted,common_fresh,additional_recovery,AB/RAC1P,0.004074834032916419,0.025808201925044738,wire__mlp_1
2017,1,J,unweighted,common_fresh,utility_gain_vs_H,income_binary,0.006402738325819446,0.27785424068016973,
2017,1,J,unweighted,common_fresh,utility_gain_vs_H,civilian_at_work,0.009272246044067345,0.2915536329526671,
2017,1,J,unweighted,common_fresh,utility_gain_vs_H,same_residence,0.025779064888313052,0.5163035429984163,
2017,1,J,unweighted,common_fresh,utility_gain_vs_H,public_coverage,0.0,0.49482166910506936,
2017,1,J,unweighted,common_fresh,utility_gain_vs_H,commute_over20,0.0,0.6917419556876248,
2017,1,J,unweighted,transport_all,additional_recovery,A/public_coverage,0.008773464284570154,0.056419819283140105,catchup
2017,1,J,unweighted,transport_all,additional_recovery,A/commute_over20,0.0010501634449423536,0.010590544928588352,wire__kernel__0.01
2017,1,J,unweighted,transport_all,additional_recovery,A/SEX,0.0,0.014943018035911027,anchor__catchup
2017,1,J,unweighted,transport_all,additional_recovery,A/RAC1P,0.007954200837271497,0.023926537353093247,catchup
2017,1,J,unweighted,transport_all,additional_recovery,B/income_binary,0.0,0.10849673563918955,frozen2018__catchup
2017,1,J,unweighted,transport_all,additional_recovery,B/civilian_at_work,0.0,0.11225443317687211,wire__hist_gb_5
2017,1,J,unweighted,transport_all,additional_recovery,B/same_residence,0.0,0.0133095734182056,wire__mlp_0
2017,1,J,unweighted,transport_all,additional_recovery,B/SEX,0.0,0.0006794824369595887,wire__mlp_1
2017,1,J,unweighted,transport_all,additional_recovery,B/RAC1P,0.0,0.01943332704386891,frozen2018__catchup
2017,1,J,unweighted,transport_all,additional_recovery,AB/SEX,0.0,0.018923586757795596,anchor__catchup
2017,1,J,unweighted,transport_all,additional_recovery,AB/RAC1P,0.008310608295483801,0.036182039802381105,catchup
2017,1,J,unweighted,transport_all,utility_gain_vs_H,income_binary,0.006402738325819446,0.27785424068016973,
2017,1,J,unweighted,transport_all,utility_gain_vs_H,civilian_at_work,0.009272246044067345,0.2915536329526671,
2017,1,J,unweighted,transport_all,utility_gain_vs_H,same_residence,0.025779064888313052,0.5163035429984163,
2017,1,J,unweighted,transport_all,utility_gain_vs_H,public_coverage,0.0,0.49482166910506936,
2017,1,J,unweighted,transport_all,utility_gain_vs_H,commute_over20,0.0,0.6917419556876248,
2017,1,J,person_weighted,common_fresh,additional_recovery,A/public_coverage,0.006514026647837179,0.05200877416613947,wire__mlp_0
2017,1,J,person_weighted,common_fresh,additional_recovery,A/commute_over20,0.0008261425834734659,0.007103592946185122,wire__kernel__0.01
