seed,arm,step,family,role,incumbent_monitor_ce,refreshed_monitor_ce,recovery,kept
0,dax16_C1_b010,150,mlp64,A/public_coverage|0,0.4851562976837158,0.5034928917884827,-0.018336594104766846,incumbent
0,dax16_C1_b010,150,mlp64,A/SEX|0,0.6462100148200989,0.6778565049171448,-0.0316464900970459,incumbent
0,dax16_C1_b010,150,mlp64,A/RAC1P|0,1.2204618453979492,1.2643184661865234,-0.04385662078857422,incumbent
0,dax16_C1_b010,150,mlp64,AB/SEX|0,0.6472468972206116,0.6749125719070435,-0.027665674686431885,incumbent
0,dax16_C1_b010,150,mlp64,AB/RAC1P|0,1.2158777713775635,1.2496193647384644,-0.03374159336090088,incumbent
0,dax16_C1_b010,300,mlp64_32,A/public_coverage|0,0.5013521909713745,0.5055044293403625,-0.004152238368988037,incumbent
0,dax16_C1_b010,300,mlp64_32,A/SEX|0,0.6534931063652039,0.6823133230209351,-0.0288202166557312,incumbent
0,dax16_C1_b010,300,mlp64_32,A/RAC1P|0,1.2217602729797363,1.2681156396865845,-0.046355366706848145,incumbent
0,dax16_C1_b010,300,mlp64_32,AB/SEX|0,0.6528741717338562,0.677629828453064,-0.024755656719207764,incumbent
0,dax16_C1_b010,300,mlp64_32,AB/RAC1P|0,1.2202097177505493,1.253074288368225,-0.03286457061767578,incumbent
0,dax16_C1_b010,450,mlp64,A/public_coverage|0,0.48943814635276794,0.5018413066864014,-0.012403160333633423,incumbent
0,dax16_C1_b010,450,mlp64,A/SEX|0,0.6466857194900513,0.6797224283218384,-0.03303670883178711,incumbent
0,dax16_C1_b010,450,mlp64,A/RAC1P|0,1.233750343322754,1.2668498754501343,-0.03309953212738037,incumbent
0,dax16_C1_b010,450,mlp64,AB/SEX|0,0.6491310000419617,0.6738649010658264,-0.024733901023864746,incumbent
0,dax16_C1_b010,450,mlp64,AB/RAC1P|0,1.2254406213760376,1.250671148300171,-0.0252305269241333,incumbent
0,dax16_C1_b030,150,mlp64,A/public_coverage|0,0.4869135618209839,0.5038042664527893,-0.01689070463180542,incumbent
0,dax16_C1_b030,150,mlp64,A/SEX|0,0.6608784198760986,0.6829112768173218,-0.022032856941223145,incumbent
0,dax16_C1_b030,150,mlp64,A/RAC1P|0,1.2574286460876465,1.2700886726379395,-0.012660026550292969,incumbent
0,dax16_C1_b030,150,mlp64,AB/SEX|0,0.6605947017669678,0.6783613562583923,-0.01776665449142456,incumbent
0,dax16_C1_b030,150,mlp64,AB/RAC1P|0,1.246084451675415,1.255906105041504,-0.009821653366088867,incumbent
0,dax16_C1_b030,300,mlp64_32,A/public_coverage|0,0.4968467056751251,0.5057705044746399,-0.00892379879951477,incumbent
0,dax16_C1_b030,300,mlp64_32,A/SEX|0,0.6601223349571228,0.6857097744941711,-0.02558743953704834,incumbent
0,dax16_C1_b030,300,mlp64_32,A/RAC1P|0,1.251826524734497,1.2723255157470703,-0.020498991012573242,incumbent
0,dax16_C1_b030,300,mlp64_32,AB/SEX|0,0.6648153066635132,0.6814845204353333,-0.01666921377182007,incumbent
0,dax16_C1_b030,300,mlp64_32,AB/RAC1P|0,1.2481554746627808,1.2579233646392822,-0.009767889976501465,incumbent
0,dax16_C1_b030,450,mlp64,A/public_coverage|0,0.49227654933929443,0.5028290748596191,-0.010552525520324707,incumbent
0,dax16_C1_b030,450,mlp64,A/SEX|0,0.6664922833442688,0.6841203570365906,-0.017628073692321777,incumbent
0,dax16_C1_b030,450,mlp64,A/RAC1P|0,1.2783414125442505,1.2738749980926514,0.004466414451599121,refreshed
0,dax16_C1_b030,450,mlp64,AB/SEX|0,0.6667706966400146,0.6782927513122559,-0.011522054672241211,incumbent
0,dax16_C1_b030,450,mlp64,AB/RAC1P|0,1.2572546005249023,1.2590241432189941,-0.0017695426940917969,incumbent
0,dax16_C1_b030_single,150,mlp64,A/public_coverage|0,0.4894649088382721,0.5037838220596313,-0.014318913221359253,incumbent
0,dax16_C1_b030_single,150,mlp64,A/SEX|0,0.66119384765625,0.6827486157417297,-0.021554768085479736,incumbent
0,dax16_C1_b030_single,150,mlp64,A/RAC1P|0,1.2596122026443481,1.2699673175811768,-0.010355114936828613,incumbent
0,dax16_C1_b030_single,150,mlp64,AB/SEX|0,0.6598198413848877,0.6781371235847473,-0.01831728219985962,incumbent
0,dax16_C1_b030_single,150,mlp64,AB/RAC1P|0,1.250265121459961,1.2558985948562622,-0.0056334733963012695,incumbent
0,dax16_C1_b030_single,300,mlp64,A/public_coverage|0,0.48855701088905334,0.5032865405082703,-0.014729529619216919,incumbent
0,dax16_C1_b030_single,300,mlp64,A/SEX|0,0.6632195115089417,0.6823448538780212,-0.01912534236907959,incumbent
0,dax16_C1_b030_single,300,mlp64,A/RAC1P|0,1.2592189311981201,1.2720251083374023,-0.012806177139282227,incumbent
0,dax16_C1_b030_single,300,mlp64,AB/SEX|0,0.663070023059845,0.6778438091278076,-0.014773786067962646,incumbent
0,dax16_C1_b030_single,300,mlp64,AB/RAC1P|0,1.249094843864441,1.2565176486968994,-0.007422804832458496,incumbent
0,dax16_C1_b030_single,450,mlp64,A/public_coverage|0,0.49266478419303894,0.5025408864021301,-0.009876102209091187,incumbent
0,dax16_C1_b030_single,450,mlp64,A/SEX|0,0.6660186052322388,0.6837490797042847,-0.0177304744720459,incumbent
0,dax16_C1_b030_single,450,mlp64,A/RAC1P|0,1.2739089727401733,1.2737698554992676,0.00013911724090576172,refreshed
0,dax16_C1_b030_single,450,mlp64,AB/SEX|0,0.6635708808898926,0.6781048774719238,-0.01453399658203125,incumbent
0,dax16_C1_b030_single,450,mlp64,AB/RAC1P|0,1.2574810981750488,1.2590447664260864,-0.0015636682510375977,incumbent
0,dax16_C1_b100,150,mlp64,A/public_coverage|0,0.49015581607818604,0.5045896768569946,-0.014433860778808594,incumbent
0,dax16_C1_b100,150,mlp64,A/SEX|0,0.670224666595459,0.6866152286529541,-0.016390562057495117,incumbent
0,dax16_C1_b100,150,mlp64,A/RAC1P|0,1.2758835554122925,1.2742763757705688,0.0016071796417236328,refreshed
0,dax16_C1_b100,150,mlp64,AB/SEX|0,0.6694237589836121,0.6815673112869263,-0.012143552303314209,incumbent
0,dax16_C1_b100,150,mlp64,AB/RAC1P|0,1.261418342590332,1.2602410316467285,0.0011773109436035156,refreshed
0,dax16_C1_b100,300,mlp64_32,A/public_coverage|0,0.4989060163497925,0.5068075060844421,-0.007901489734649658,incumbent
0,dax16_C1_b100,300,mlp64_32,A/SEX|0,0.6792413592338562,0.6895738840103149,-0.01033252477645874,incumbent
0,dax16_C1_b100,300,mlp64_32,A/RAC1P|0,1.2626090049743652,1.2726292610168457,-0.010020256042480469,incumbent
0,dax16_C1_b100,300,mlp64_32,AB/SEX|0,0.6812912821769714,0.6848935484886169,-0.003602266311645508,incumbent
0,dax16_C1_b100,300,mlp64_32,AB/RAC1P|0,1.2500795125961304,1.258837103843689,-0.008757591247558594,incumbent
0,dax16_C1_b100,450,mlp64,A/public_coverage|0,0.4955765902996063,0.5048224925994873,-0.009245902299880981,incumbent
0,dax16_C1_b100,450,mlp64,A/SEX|0,0.6760393977165222,0.6874909400939941,-0.011451542377471924,incumbent
0,dax16_C1_b100,450,mlp64,A/RAC1P|0,1.2787708044052124,1.2737244367599487,0.005046367645263672,refreshed
0,dax16_C1_b100,450,mlp64,AB/SEX|0,0.6777964234352112,0.6822345852851868,-0.004438161849975586,incumbent
0,dax16_C1_b100,450,mlp64,AB/RAC1P|0,1.2623732089996338,1.2590960264205933,0.0032771825790405273,refreshed
0,dax16_C1_b100_single,150,mlp64,A/public_coverage|0,0.49567246437072754,0.5046905279159546,-0.00901806354522705,incumbent
0,dax16_C1_b100_single,150,mlp64,A/SEX|0,0.6735687255859375,0.686710774898529,-0.013142049312591553,incumbent
0,dax16_C1_b100_single,150,mlp64,A/RAC1P|0,1.273285984992981,1.274422287940979,-0.0011363029479980469,incumbent
0,dax16_C1_b100_single,150,mlp64,AB/SEX|0,0.668399453163147,0.680979311466217,-0.012579858303070068,incumbent
0,dax16_C1_b100_single,150,mlp64,AB/RAC1P|0,1.2628511190414429,1.2604076862335205,0.0024434328079223633,refreshed
0,dax16_C1_b100_single,300,mlp64,A/public_coverage|0,0.4966734051704407,0.5051920413970947,-0.008518636226654053,incumbent
0,dax16_C1_b100_single,300,mlp64,A/SEX|0,0.673381507396698,0.6871806383132935,-0.013799130916595459,incumbent
0,dax16_C1_b100_single,300,mlp64,A/RAC1P|0,1.2684400081634521,1.2736624479293823,-0.005222439765930176,incumbent
0,dax16_C1_b100_single,300,mlp64,AB/SEX|0,0.6738337874412537,0.6826993227005005,-0.008865535259246826,incumbent
0,dax16_C1_b100_single,300,mlp64,AB/RAC1P|0,1.2593122720718384,1.2598398923873901,-0.0005276203155517578,incumbent
0,dax16_C1_b100_single,450,mlp64,A/public_coverage|0,0.5020959973335266,0.5046881437301636,-0.002592146396636963,incumbent
0,dax16_C1_b100_single,450,mlp64,A/SEX|0,0.6785508394241333,0.6883752346038818,-0.009824395179748535,incumbent
0,dax16_C1_b100_single,450,mlp64,A/RAC1P|0,1.2741631269454956,1.2753019332885742,-0.0011388063430786133,incumbent
0,dax16_C1_b100_single,450,mlp64,AB/SEX|0,0.6754084825515747,0.6824316382408142,-0.007023155689239502,incumbent
0,dax16_C1_b100_single,450,mlp64,AB/RAC1P|0,1.2623881101608276,1.2607797384262085,0.0016083717346191406,refreshed
0,dax16_C1_b300,150,mlp64,A/public_coverage|0,0.49206608533859253,0.5056353807449341,-0.013569295406341553,incumbent
0,dax16_C1_b300,150,mlp64,A/SEX|0,0.6715275645256042,0.6882160305976868,-0.01668846607208252,incumbent
0,dax16_C1_b300,150,mlp64,A/RAC1P|0,1.277726411819458,1.272732138633728,0.0049942731857299805,refreshed
0,dax16_C1_b300,150,mlp64,AB/SEX|0,0.6710957884788513,0.6830191016197205,-0.01192331314086914,incumbent
0,dax16_C1_b300,150,mlp64,AB/RAC1P|0,1.262846827507019,1.2589131593704224,0.00393366813659668,refreshed
0,dax16_C1_b300,300,mlp64_32,A/public_coverage|0,0.5039184093475342,0.5073725581169128,-0.003454148769378662,incumbent
0,dax16_C1_b300,300,mlp64_32,A/SEX|0,0.6880269646644592,0.6900920271873474,-0.0020650625228881836,incumbent
0,dax16_C1_b300,300,mlp64_32,A/RAC1P|0,1.2664515972137451,1.2725430727005005,-0.006091475486755371,incumbent
0,dax16_C1_b300,300,mlp64_32,AB/SEX|0,0.6826711893081665,0.685519278049469,-0.0028480887413024902,incumbent
0,dax16_C1_b300,300,mlp64_32,AB/RAC1P|0,1.252760410308838,1.2589352130889893,-0.006174802780151367,incumbent
0,dax16_C1_b300,450,mlp64,A/public_coverage|0,0.5002042055130005,0.5061512589454651,-0.0059470534324646,incumbent
0,dax16_C1_b300,450,mlp64,A/SEX|0,0.6840382218360901,0.688859760761261,-0.0048215389251708984,incumbent
0,dax16_C1_b300,450,mlp64,A/RAC1P|0,1.2701219320297241,1.2750557661056519,-0.004933834075927734,incumbent
0,dax16_C1_b300,450,mlp64,AB/SEX|0,0.6805663108825684,0.6847985982894897,-0.004232287406921387,incumbent
0,dax16_C1_b300,450,mlp64,AB/RAC1P|0,1.2595999240875244,1.2606275081634521,-0.0010275840759277344,incumbent
0,dax16_L1_b010,150,mlp64,A/public_coverage|0,0.4852507412433624,0.5034394264221191,-0.018188685178756714,incumbent
0,dax16_L1_b010,150,mlp64,A/SEX|0,0.6439857482910156,0.6768279671669006,-0.03284221887588501,incumbent
0,dax16_L1_b010,150,mlp64,A/RAC1P|0,1.2157760858535767,1.2633758783340454,-0.04759979248046875,incumbent
0,dax16_L1_b010,150,mlp64,A/SEX|1,0.6468804478645325,0.6757158041000366,-0.02883535623550415,incumbent
0,dax16_L1_b010,150,mlp64,A/RAC1P|1,1.2173949480056763,1.2638286352157593,-0.04643368721008301,incumbent
0,dax16_L1_b010,300,mlp64_32,A/public_coverage|0,0.5011879801750183,0.5053346753120422,-0.004146695137023926,incumbent
0,dax16_L1_b010,300,mlp64_32,A/SEX|0,0.6494778990745544,0.6810226440429688,-0.03154474496841431,incumbent
0,dax16_L1_b010,300,mlp64_32,A/RAC1P|0,1.2182543277740479,1.2673407793045044,-0.04908645153045654,incumbent
0,dax16_L1_b010,300,mlp64_32,A/SEX|1,0.6514095067977905,0.6831550002098083,-0.03174549341201782,incumbent
0,dax16_L1_b010,300,mlp64_32,A/RAC1P|1,1.2152743339538574,1.2642544507980347,-0.048980116844177246,incumbent
0,dax16_L1_b010,450,mlp64,A/public_coverage|0,0.48865368962287903,0.5017179846763611,-0.013064295053482056,incumbent
0,dax16_L1_b010,450,mlp64,A/SEX|0,0.6444469690322876,0.6784476637840271,-0.0340006947517395,incumbent
0,dax16_L1_b010,450,mlp64,A/RAC1P|0,1.228872299194336,1.2653741836547852,-0.03650188446044922,incumbent
0,dax16_L1_b010,450,mlp64,A/SEX|1,0.6467187404632568,0.6757786273956299,-0.029059886932373047,incumbent
0,dax16_L1_b010,450,mlp64,A/RAC1P|1,1.227640151977539,1.2638355493545532,-0.03619539737701416,incumbent
0,dax16_L1_b030,150,mlp64,A/public_coverage|0,0.48600903153419495,0.5038753151893616,-0.017866283655166626,incumbent
0,dax16_L1_b030,150,mlp64,A/SEX|0,0.64674973487854,0.6787093877792358,-0.0319596529006958,incumbent
0,dax16_L1_b030,150,mlp64,A/RAC1P|0,1.225667119026184,1.2653298377990723,-0.039662718772888184,incumbent
0,dax16_L1_b030,150,mlp64,A/SEX|1,0.6496109366416931,0.6775485277175903,-0.027937591075897217,incumbent
0,dax16_L1_b030,150,mlp64,A/RAC1P|1,1.2283233404159546,1.2656960487365723,-0.037372708320617676,incumbent
0,dax16_L1_b030,300,mlp64_32,A/public_coverage|0,0.5003858804702759,0.5057737827301025,-0.00538790225982666,incumbent
0,dax16_L1_b030,300,mlp64_32,A/SEX|0,0.6546466946601868,0.6828672885894775,-0.02822059392929077,incumbent
0,dax16_L1_b030,300,mlp64_32,A/RAC1P|0,1.232309341430664,1.2694945335388184,-0.0371851921081543,incumbent
0,dax16_L1_b030,300,mlp64_32,A/SEX|1,0.6573235392570496,0.6844991445541382,-0.027175605297088623,incumbent
0,dax16_L1_b030,300,mlp64_32,A/RAC1P|1,1.230005145072937,1.2664270401000977,-0.036421895027160645,incumbent
0,dax16_L1_b030,450,mlp64,A/public_coverage|0,0.49087175726890564,0.5023290514945984,-0.011457294225692749,incumbent
0,dax16_L1_b030,450,mlp64,A/SEX|0,0.6494690179824829,0.6803637146949768,-0.030894696712493896,incumbent
0,dax16_L1_b030,450,mlp64,A/RAC1P|0,1.2464641332626343,1.2695077657699585,-0.02304363250732422,incumbent
0,dax16_L1_b030,450,mlp64,A/SEX|1,0.6518087983131409,0.6783609390258789,-0.026552140712738037,incumbent
0,dax16_L1_b030,450,mlp64,A/RAC1P|1,1.2477174997329712,1.2676860094070435,-0.019968509674072266,incumbent
0,dax16_L1_b100,150,mlp64,A/public_coverage|0,0.4919224977493286,0.5046032071113586,-0.01268070936203003,incumbent
0,dax16_L1_b100,150,mlp64,A/SEX|0,0.6693289279937744,0.6848293542861938,-0.015500426292419434,incumbent
0,dax16_L1_b100,150,mlp64,A/RAC1P|0,1.268561601638794,1.2722723484039307,-0.0037107467651367188,incumbent
0,dax16_L1_b100,150,mlp64,A/SEX|1,0.6691693663597107,0.6842267513275146,-0.015057384967803955,incumbent
0,dax16_L1_b100,150,mlp64,A/RAC1P|1,1.2722644805908203,1.272177815437317,8.666515350341797e-05,refreshed
0,dax16_L1_b100,300,mlp64_32,A/public_coverage|0,0.5002040863037109,0.5067183375358582,-0.006514251232147217,incumbent
0,dax16_L1_b100,300,mlp64_32,A/SEX|0,0.671707034111023,0.6880369782447815,-0.016329944133758545,incumbent
