seed,arm,weight,teacher_distortion,source_cross_entropy,monitor_penalty,residence_gain_vs_H,income_loss,employment_loss,commute_gain_vs_H
2,dax16_L2_b100,unweighted,0.023543979972600937,0.25466692447662354,0.03417114540934563,0.034373795934155627,0.30091862768682337,0.2820769367443873,0.0
2,dax16_L2_b100,person_weighted,0.023543979972600937,0.25466692447662354,0.03417114540934563,0.031383706222212704,0.31468670371862106,0.2796231281632218,0.0
2,dax16_L2_b100_single,unweighted,0.025293149054050446,0.26282137632369995,0.017780205234885216,0.03183575761734736,0.29904996149889357,0.28192149620696677,0.0
2,dax16_L2_b100_single,person_weighted,0.025293149054050446,0.26282137632369995,0.017780205234885216,0.028050871665791843,0.3121550663627737,0.2792740794024531,0.0
2,dax16_L2_b300,unweighted,0.07574731856584549,0.2733149528503418,0.016467014327645302,0.023443034420156272,0.3024056509201946,0.28394894859716346,0.0
2,dax16_L2_b300,person_weighted,0.07574731856584549,0.2733149528503418,0.016467014327645302,0.02196276861386809,0.31494709838687435,0.2801157193025845,0.0
2,dax16_none,unweighted,0.0,0.24545976519584656,0.07399921119213104,0.03658678982101676,0.29966933421669056,0.28117454214743326,0.0
2,dax16_none,person_weighted,0.0,0.24545976519584656,0.07399921119213104,0.03275263661294853,0.3133104662574193,0.27852238281343217,0.0
2,dax8_C1_b010,unweighted,0.0,0.24487876892089844,0.06622862815856934,0.03440644581893809,0.2984549465950344,0.29284973718771645,0.0
2,dax8_C1_b010,person_weighted,0.0,0.24487876892089844,0.06622862815856934,0.03311768315026131,0.3116533772916499,0.2899681887425551,0.0
2,dax8_C1_b030,unweighted,0.0,0.24487876892089844,0.06622862815856934,0.03440644581893809,0.2984549465950344,0.29284973718771645,0.0
2,dax8_C1_b030,person_weighted,0.0,0.24487876892089844,0.06622862815856934,0.03311768315026131,0.3116533772916499,0.2899681887425551,0.0
2,dax8_C1_b100,unweighted,0.01932608149945736,0.2533684968948364,0.02431352064013481,0.03207031918611514,0.2985911589019687,0.29319569166742193,0.0
2,dax8_C1_b100,person_weighted,0.01932608149945736,0.2533684968948364,0.02431352064013481,0.029989169337285182,0.3118338666260368,0.29006377660387794,0.0
2,dax8_C1_b300,unweighted,0.03978477790951729,0.26454973220825195,0.015707742422819138,0.02784455106090644,0.29831880439570896,0.29421107543192915,0.0
2,dax8_C1_b300,person_weighted,0.03978477790951729,0.26454973220825195,0.015707742422819138,0.025259768983309616,0.31269713782374575,0.29155193544870794,0.0
2,dax8_L1_b010,unweighted,0.0,0.24487876892089844,0.03296821191906929,0.03440644581893809,0.2984549465950344,0.29284973718771645,0.0
2,dax8_L1_b010,person_weighted,0.0,0.24487876892089844,0.03296821191906929,0.03311768315026131,0.3116533772916499,0.2899681887425551,0.0
2,dax8_L1_b030,unweighted,0.0,0.24487876892089844,0.03296821191906929,0.03440644581893809,0.2984549465950344,0.29284973718771645,0.0
2,dax8_L1_b030,person_weighted,0.0,0.24487876892089844,0.03296821191906929,0.03311768315026131,0.3116533772916499,0.2899681887425551,0.0
2,dax8_L1_b100,unweighted,0.011531000025570393,0.2533896565437317,0.012731105089187622,0.03317494825723816,0.29883140241605727,0.2925251701895839,0.0
2,dax8_L1_b100,person_weighted,0.011531000025570393,0.2533896565437317,0.012731105089187622,0.03190381361211819,0.3120127315778007,0.2889500721481581,0.0
2,dax8_L1_b300,unweighted,0.02944580651819706,0.2636213004589081,0.008065004833042622,0.03106391564682942,0.2969951410672789,0.2940353480608566,0.0
2,dax8_L1_b300,person_weighted,0.02944580651819706,0.2636213004589081,0.008065004833042622,0.028422080621565482,0.3114387530224849,0.2907615171412569,0.0
2,dax8_L2_b010,unweighted,0.0,0.24487876892089844,0.06593642383813858,0.03440644581893809,0.2984549465950344,0.29284973718771645,0.0
2,dax8_L2_b010,person_weighted,0.0,0.24487876892089844,0.06593642383813858,0.03311768315026131,0.3116533772916499,0.2899681887425551,0.0
2,dax8_L2_b030,unweighted,0.0,0.24487876892089844,0.06593642383813858,0.03440644581893809,0.2984549465950344,0.29284973718771645,0.0
2,dax8_L2_b030,person_weighted,0.0,0.24487876892089844,0.06593642383813858,0.03311768315026131,0.3116533772916499,0.2899681887425551,0.0
2,dax8_L2_b100,unweighted,0.02070515789091587,0.2536444664001465,0.025168418884277344,0.03174721980900941,0.2990838039329618,0.29345135706928566,0.0
2,dax8_L2_b100,person_weighted,0.02070515789091587,0.2536444664001465,0.025168418884277344,0.03007006238575871,0.31238415271281367,0.2902743802116989,0.0
2,dax8_L2_b300,unweighted,0.040925633162260056,0.2674144208431244,0.016121109947562218,0.029903825144677376,0.29834198552787855,0.2942768180155295,0.0
2,dax8_L2_b300,person_weighted,0.040925633162260056,0.2674144208431244,0.016121109947562218,0.026506945614683863,0.31264075112376877,0.2911494507125444,0.0
2,dax8_none,unweighted,0.0,0.24487876892089844,0.06622862815856934,0.03440644581893809,0.2984549465950344,0.29284973718771645,0.0
2,dax8_none,person_weighted,0.0,0.24487876892089844,0.06622862815856934,0.03311768315026131,0.3116533772916499,0.2899681887425551,0.0
