release,role,target,audit_budget,selector,split,metric,n_seeds,n_defined,complete,mean,sample_sd
E_direct,audit,RAC1P,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.04810798160849942,0.0031744307060613246
E_direct,audit,RAC1P,120,pooled,validation_person_weighted,log_loss,3,3,True,1.2456759351147155,0.017125494510531875
E_direct,audit,RAC1P,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.03902879700852124,0.01654973034212505
E_direct,audit,RAC1P,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.2447890637929564,0.04037605758661082
E_direct,audit,RAC1P,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.042452858225920855,0.0023473071424028637
E_direct,audit,SEX,360,primary,validation,log_loss,3,3,True,0.6830696589945582,0.004455227866557679
E_direct,audit,SEX,360,primary,validation,signed_prior_relative_gain,3,3,True,0.00931795957226352,0.0043579621606908885
E_direct,audit,SEX,360,primary,development_evaluation,log_loss,3,3,True,0.6839502723909041,0.002899560423013285
E_direct,audit,SEX,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.008736431365762595,0.002941800625421509
E_direct,audit,SEX,360,primary,validation_person_weighted,log_loss,3,3,True,0.6846089520509313,0.0017215824818669258
E_direct,audit,SEX,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.007716061270920209,0.0019574280880562617
E_direct,audit,SEX,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6862394263816826,0.0031891374934515672
E_direct,audit,SEX,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.005873996438305366,0.0028637321217196286
E_direct,audit,RAC1P,360,primary,validation,log_loss,3,3,True,1.242726645998476,0.014961418727021312
E_direct,audit,RAC1P,360,primary,validation,signed_prior_relative_gain,3,3,True,0.04077040732624656,0.019456367686091967
E_direct,audit,RAC1P,360,primary,development_evaluation,log_loss,3,3,True,1.241934667555566,0.02687209594044272
E_direct,audit,RAC1P,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.04810798160849942,0.0031744307060613246
E_direct,audit,RAC1P,360,primary,validation_person_weighted,log_loss,3,3,True,1.2456759351147155,0.017125494510531875
E_direct,audit,RAC1P,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.03902879700852124,0.01654973034212505
E_direct,audit,RAC1P,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2447890637929564,0.04037605758661082
E_direct,audit,RAC1P,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.042452858225920855,0.0023473071424028637
E_direct,audit,SEX,360,pooled,validation,log_loss,3,3,True,0.6830696589945582,0.004455227866557679
E_direct,audit,SEX,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.00931795957226352,0.0043579621606908885
E_direct,audit,SEX,360,pooled,development_evaluation,log_loss,3,3,True,0.6839502723909041,0.002899560423013285
E_direct,audit,SEX,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.008736431365762595,0.002941800625421509
E_direct,audit,SEX,360,pooled,validation_person_weighted,log_loss,3,3,True,0.6846089520509313,0.0017215824818669258
E_direct,audit,SEX,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.007716061270920209,0.0019574280880562617
E_direct,audit,SEX,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6862394263816826,0.0031891374934515672
E_direct,audit,SEX,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.005873996438305366,0.0028637321217196286
