seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,audit_budget,reused_reference,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,optimizer_steps,selected_epoch,selected_optimizer_steps,training_row_exposures,schedule_hash,initialization_seed,schedule_seed,restart_index,parameters,fit_runtime_seconds,warnings,fit_warnings,fallback_reason,initial_fidelity_exact,inherited_fit_pool,inherited_fit_rows,inherited_fit_coverage,inherited_common_warm_adversary_optimizer_steps,inherited_common_warm_adversary_row_exposures,inherited_continuation_adversary_optimizer_steps,inherited_continuation_adversary_row_exposures,inherited_total_optimizer_steps,inherited_total_row_exposures,inherited_total_row_passes_equivalent,inherited_total_known_label_exposures,inherited_continuation_schedule_hash,inherited_fit_raw_row_sha256,inherited_training_label_sha256,evidence_audit_budget,origin_metrics,origin_release
0,transfer,S_K_D,public_coverage,logistic,logistic,False,False,True,False,,False,False,2048,"[1531,517]",True,31,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.003512499970383942,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,D
0,transfer,S_K_D,public_coverage,mlp,mlp,True,True,True,True,,False,False,2048,"[1531,517]",True,320,30,240,81920,bc25b611873303f1cd65073a1c59a4016c970a12ca7d98a6b4d830db56209a35,1250004,1950004,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.07929054100532085,,,,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,D
0,audit,S_K_C,SEX,logistic,logistic,False,False,True,False,120,False,False,2993,"[1512,1481]",True,28,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.003993916907347739,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,C
0,audit,S_K_C,SEX,hist_gb_20,histgb,False,False,False,False,120,False,False,2993,"[1512,1481]",True,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",0.08438579202629626,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,C
0,audit,S_K_C,SEX,hist_gb_5,histgb,False,False,True,False,120,False,False,2993,"[1512,1481]",True,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",0.08846916700713336,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,C
0,audit,S_K_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,1440,30,360,359160,4e02cab1bd5ea9480b3c2e443a360dc8a4e394967aa6f9b970edfd56bd1a28dc,1260000,1960000,0,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.3413575829472393,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,C
0,audit,S_K_C,SEX,mlp_1,mlp,False,True,True,False,120,False,False,2993,"[1512,1481]",True,1440,45,540,359160,6cc769913b225cf3feac78e40446d9774de55b0659f45c7ea466d55141d30497,1270000,1970000,1,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.32008329103700817,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,C
0,audit,S_K_C,SEX,catchup,catchup,True,False,True,True,120,False,False,2993,"[1512,1481]",True,1440,5,60,359160,0817bb1d32cf428bc8d0d3c942748d6c9dd53594247771b0441d66a4e7b55696,1300000,2000000,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",0.3416639999486506,,,,True,representation_fit,10513,"{""class_schema"":[0,1],""support"":[5391,5122],""known"":10513,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",840,,10080,,10920,2733380,260,2733380,90dcb5b317356984ad8c84fe14e0b93ed3a569e0c5df315042347a3bc40cf46f,4ca02f63fb5d886049df998c477849ed1adb7b73d012cbfa583eb37324a079fe,ba5650e7628b1abf3c58f1054ef8b3bba6801c253986b2b34a8d583e8a218f2f,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,C
0,audit,S_K_C,SEX,saved_adversary,saved_adversary,False,False,True,False,120,False,True,0,,,0,0,0,0,,,,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":0,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",,,,,True,representation_fit,10513,"{""class_schema"":[0,1],""support"":[5391,5122],""known"":10513,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",840,,10080,,10920,2733380,260,2733380,90dcb5b317356984ad8c84fe14e0b93ed3a569e0c5df315042347a3bc40cf46f,4ca02f63fb5d886049df998c477849ed1adb7b73d012cbfa583eb37324a079fe,ba5650e7628b1abf3c58f1054ef8b3bba6801c253986b2b34a8d583e8a218f2f,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,C
0,audit,S_K_C,RAC1P,logistic,logistic,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,95,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.02445304102730006,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,C
0,audit,S_K_C,RAC1P,hist_gb_20,histgb,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",0.65279854205437,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,C
0,audit,S_K_C,RAC1P,hist_gb_5,histgb,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",0.7468958330573514,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,C
0,audit,S_K_C,RAC1P,mlp_0,mlp,False,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,1440,30,360,359160,4feb37a4ba2ffcb1e62967a4ec1573002807f789185042fa1b0662b8ef3dc580,1260001,1960001,0,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.46059712499845773,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,C
0,audit,S_K_C,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,1440,40,480,359160,e0f315278fc37aac9cee4c2fa939bed733cd775615c4604ab2b9f2565ab9d981,1270001,1970001,1,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.42321233300026506,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,C
0,audit,S_K_C,RAC1P,catchup,catchup,True,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,1440,5,60,359160,3624877d3b4201fe3962bc2b1901c955a75f75204b84ab4226b8daad02481bd2,1300001,2000001,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",0.4194670410361141,,,,True,representation_fit,10513,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5989,555,90,1,32,1674,49,1527,596],""known"":10513,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",840,,10080,,10920,2733380,260,2733380,90dcb5b317356984ad8c84fe14e0b93ed3a569e0c5df315042347a3bc40cf46f,4ca02f63fb5d886049df998c477849ed1adb7b73d012cbfa583eb37324a079fe,74ef61d8ba6c9dde09a5e815deea29cd7cee74ab0a9ee38866a2e40065a1f102,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,C
0,audit,S_K_C,RAC1P,saved_adversary,saved_adversary,False,False,True,False,120,False,True,0,,,0,0,0,0,,,,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":0,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",,,,,True,representation_fit,10513,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5989,555,90,1,32,1674,49,1527,596],""known"":10513,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",840,,10080,,10920,2733380,260,2733380,90dcb5b317356984ad8c84fe14e0b93ed3a569e0c5df315042347a3bc40cf46f,4ca02f63fb5d886049df998c477849ed1adb7b73d012cbfa583eb37324a079fe,74ef61d8ba6c9dde09a5e815deea29cd7cee74ab0a9ee38866a2e40065a1f102,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,C
0,audit,S_K_D,SEX,logistic,logistic,False,False,True,False,120,False,False,2993,"[1512,1481]",True,21,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.003613292006775737,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,D
0,audit,S_K_D,SEX,hist_gb_20,histgb,False,False,False,False,120,False,False,2993,"[1512,1481]",True,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",0.08568879193626344,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,D
0,audit,S_K_D,SEX,hist_gb_5,histgb,False,False,True,False,120,False,False,2993,"[1512,1481]",True,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",0.09106858295854181,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,D
0,audit,S_K_D,SEX,mlp_0,mlp,False,True,True,False,120,False,False,2993,"[1512,1481]",True,1440,30,360,359160,4e02cab1bd5ea9480b3c2e443a360dc8a4e394967aa6f9b970edfd56bd1a28dc,1260000,1960000,0,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.31989054195582867,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,D
0,audit,S_K_D,SEX,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,1440,45,540,359160,6cc769913b225cf3feac78e40446d9774de55b0659f45c7ea466d55141d30497,1270000,1970000,1,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.32303845894057304,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,D
0,audit,S_K_D,SEX,catchup,catchup,True,False,True,True,120,False,False,2993,"[1512,1481]",True,1440,5,60,359160,0817bb1d32cf428bc8d0d3c942748d6c9dd53594247771b0441d66a4e7b55696,1300000,2000000,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",0.3232168749673292,,,,True,representation_fit,10513,"{""class_schema"":[0,1],""support"":[5391,5122],""known"":10513,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",840,,10080,,10920,2733380,260,2733380,90dcb5b317356984ad8c84fe14e0b93ed3a569e0c5df315042347a3bc40cf46f,4ca02f63fb5d886049df998c477849ed1adb7b73d012cbfa583eb37324a079fe,ba5650e7628b1abf3c58f1054ef8b3bba6801c253986b2b34a8d583e8a218f2f,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,D
0,audit,S_K_D,SEX,saved_adversary,saved_adversary,False,False,True,False,120,False,True,0,,,0,0,0,0,,,,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":0,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",,,,,True,representation_fit,10513,"{""class_schema"":[0,1],""support"":[5391,5122],""known"":10513,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",840,,10080,,10920,2733380,260,2733380,90dcb5b317356984ad8c84fe14e0b93ed3a569e0c5df315042347a3bc40cf46f,4ca02f63fb5d886049df998c477849ed1adb7b73d012cbfa583eb37324a079fe,ba5650e7628b1abf3c58f1054ef8b3bba6801c253986b2b34a8d583e8a218f2f,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,D
0,audit,S_K_D,RAC1P,logistic,logistic,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,101,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.025420541991479695,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,D
0,audit,S_K_D,RAC1P,hist_gb_20,histgb,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",0.6539823750499636,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,D
0,audit,S_K_D,RAC1P,hist_gb_5,histgb,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",0.6999296250287443,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,D
0,audit,S_K_D,RAC1P,mlp_0,mlp,False,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,1440,30,360,359160,4feb37a4ba2ffcb1e62967a4ec1573002807f789185042fa1b0662b8ef3dc580,1260001,1960001,0,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.44657683395780623,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,D
0,audit,S_K_D,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,1440,40,480,359160,e0f315278fc37aac9cee4c2fa939bed733cd775615c4604ab2b9f2565ab9d981,1270001,1970001,1,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.48123408399987966,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,D
0,audit,S_K_D,RAC1P,catchup,catchup,True,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,1440,5,60,359160,3624877d3b4201fe3962bc2b1901c955a75f75204b84ab4226b8daad02481bd2,1300001,2000001,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",0.46450887504033744,,,,True,representation_fit,10513,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5989,555,90,1,32,1674,49,1527,596],""known"":10513,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",840,,10080,,10920,2733380,260,2733380,90dcb5b317356984ad8c84fe14e0b93ed3a569e0c5df315042347a3bc40cf46f,4ca02f63fb5d886049df998c477849ed1adb7b73d012cbfa583eb37324a079fe,74ef61d8ba6c9dde09a5e815deea29cd7cee74ab0a9ee38866a2e40065a1f102,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,D
0,audit,S_K_D,RAC1P,saved_adversary,saved_adversary,False,False,True,False,120,False,True,0,,,0,0,0,0,,,,,"{""input_dim"":16,""hidden"":[64,32],""epochs"":0,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0,""betas"":[0.9,0.999],""eps"":1e-08,""schedule_seed_offset"":700000}",,,,,True,representation_fit,10513,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5989,555,90,1,32,1674,49,1527,596],""known"":10513,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",840,,10080,,10920,2733380,260,2733380,90dcb5b317356984ad8c84fe14e0b93ed3a569e0c5df315042347a3bc40cf46f,4ca02f63fb5d886049df998c477849ed1adb7b73d012cbfa583eb37324a079fe,74ef61d8ba6c9dde09a5e815deea29cd7cee74ab0a9ee38866a2e40065a1f102,120,results/redesign_20260908_acs_restricted_inputs_v1/S_K/seed_0/metrics.json,D
0,transfer,S_bank,same_residence,logistic,logistic,False,False,True,False,,False,False,2048,"[500,1548]",True,7,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.002596749924123287,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,transfer,S_bank,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,320,40,320,81920,ee8943e0edcf48411f3bceff950844d10bddb587d934cfe598206c2e39e4ebeb,1250000,1950000,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08254991704598069,,,,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,transfer,S_bank,commute_over20,logistic,logistic,False,False,True,False,,False,False,2048,"[997,1051]",True,6,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0022544999374076724,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,transfer,S_bank,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,320,15,120,81920,8805fac2d66d18ece39f39efbe46665308c5377a171fac16e4fc1d57a4cc355c,1250001,1950001,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.07823112502228469,,,,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,transfer,S_bank,income_binary,logistic,logistic,False,False,True,False,,False,False,2048,"[1652,396]",True,10,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0025090829003602266,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,transfer,S_bank,income_binary,mlp,mlp,True,True,True,True,,False,False,2048,"[1652,396]",True,320,40,320,81920,d0246d72e4afef6aed82b4e92294b78ac1a27b6cf348120b32689bf0fff4986e,1250002,1950002,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.08166045800317079,,,,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,transfer,S_bank,civilian_at_work,logistic,logistic,False,False,True,False,,False,False,2048,"[665,1383]",True,8,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0023717920994386077,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,transfer,S_bank,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,320,40,320,81920,c3edb72c9dc0b01d3bce341c953834c87a3758e43c71ce432f1e36c95017a8ba,1250003,1950003,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.0804223750019446,,,,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,transfer,S_bank,public_coverage,logistic,logistic,False,False,True,False,,False,False,2048,"[1531,517]",True,7,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0023303329944610596,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,transfer,S_bank,public_coverage,mlp,mlp,True,True,True,True,,False,False,2048,"[1531,517]",True,320,30,240,81920,bc25b611873303f1cd65073a1c59a4016c970a12ca7d98a6b4d830db56209a35,1250004,1950004,,"{""hidden"":[64,32],""epochs"":40,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.07836529205087572,,,,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,audit,S_bank,SEX,logistic,logistic,False,False,True,False,120,False,False,2993,"[1512,1481]",True,5,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.0026602919679135084,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,audit,S_bank,SEX,hist_gb_20,histgb,False,False,False,True,120,False,False,2993,"[1512,1481]",True,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",0.05091624998021871,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,audit,S_bank,SEX,hist_gb_5,histgb,False,False,True,False,120,False,False,2993,"[1512,1481]",True,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",0.048322916962206364,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,audit,S_bank,SEX,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1512,1481]",True,1440,105,1260,359160,4e02cab1bd5ea9480b3c2e443a360dc8a4e394967aa6f9b970edfd56bd1a28dc,1260000,1960000,0,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.32562520797364414,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,audit,S_bank,SEX,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,1440,110,1320,359160,6cc769913b225cf3feac78e40446d9774de55b0659f45c7ea466d55141d30497,1270000,1970000,1,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.32682641700375825,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,audit,S_bank,RAC1P,logistic,logistic,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,49,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.01743004098534584,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,audit,S_bank,RAC1P,hist_gb_20,histgb,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":20,""early_stopping"":false}",0.4064007910201326,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,audit,S_bank,RAC1P,hist_gb_5,histgb,False,False,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,0,,,,,,,,"{""max_iter"":150,""max_leaf_nodes"":15,""learning_rate"":0.1,""l2_regularization"":1.0,""min_samples_leaf"":5,""early_stopping"":false}",0.4030206250026822,,[],,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,audit,S_bank,RAC1P,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,1440,120,1440,359160,4feb37a4ba2ffcb1e62967a4ec1573002807f789185042fa1b0662b8ef3dc580,1260001,1960001,0,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.43665433302521706,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
0,audit,S_bank,RAC1P,mlp_1,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,1440,120,1440,359160,e0f315278fc37aac9cee4c2fa939bed733cd775615c4604ab2b9f2565ab9d981,1270001,1970001,1,"{""hidden"":[64,32],""epochs"":120,""batch_size"":256,""lr"":0.001,""validation_interval"":5,""weight_decay"":0.0}",0.4432721249759197,,,,,,,,,,,,,,,,,,,120,results/redesign_20260908_acs_restricted_inputs_v1/S_bank/seed_0/metrics.json,B
1,transfer,E_F_W,same_residence,logistic,logistic,True,True,True,True,,False,False,2048,"[495,1553]",True,29,,,,,,,,"{""C"":1.0,""max_iter"":500,""solver"":""lbfgs"",""tol"":0.0001}",0.004873250029049814,,[],,,,,,,,,,,,,,,,,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_1/metrics.json,W
