seed,release,target,split,selector,loss120,loss360,difference,candidate120,candidate360
0,S_F_D,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_20,1.363502191489061,1.363502191489061,0.0,hist_gb_20,hist_gb_20
0,S_F_D,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_5,1.3659195865624536,1.3659195865624536,0.0,hist_gb_5,hist_gb_5
0,S_F_D,RAC1P,development_evaluation_person_weighted,candidate:catchup,1.1900222044355937,1.1900222044355937,0.0,catchup,catchup
0,S_F_D,RAC1P,development_evaluation_person_weighted,candidate:saved_adversary,1.2022906983305306,1.2022906983305306,0.0,saved_adversary,saved_adversary
0,S_K_C,SEX,validation,primary,0.6635191353936915,0.6635191353936915,0.0,mlp_1,mlp_1
0,S_K_C,SEX,validation,pooled,0.6584347830315372,0.6584347830315372,0.0,catchup,catchup
0,S_K_C,SEX,validation,candidate:logistic,0.6738804826379623,0.6738804826379623,0.0,logistic,logistic
0,S_K_C,SEX,validation,candidate:mlp_0,0.6639855049892156,0.6639855049892156,0.0,mlp_0,mlp_0
0,S_K_C,SEX,validation,candidate:mlp_1,0.6635191353936915,0.6635191353936915,0.0,mlp_1,mlp_1
0,S_K_C,SEX,validation,candidate:hist_gb_20,0.6901811122154191,0.6901811122154191,0.0,hist_gb_20,hist_gb_20
0,S_K_C,SEX,validation,candidate:hist_gb_5,0.687622464954247,0.687622464954247,0.0,hist_gb_5,hist_gb_5
0,S_K_C,SEX,validation,candidate:catchup,0.6584347830315372,0.6584347830315372,0.0,catchup,catchup
0,S_K_C,SEX,validation,candidate:saved_adversary,0.6702150381208136,0.6702150381208136,0.0,saved_adversary,saved_adversary
0,S_K_C,SEX,development_evaluation,primary,0.6759448511225805,0.6759448511225805,0.0,mlp_1,mlp_1
0,S_K_C,SEX,development_evaluation,pooled,0.6739058095029973,0.6739058095029973,0.0,catchup,catchup
0,S_K_C,SEX,development_evaluation,candidate:logistic,0.6805310333939997,0.6805310333939997,0.0,logistic,logistic
0,S_K_C,SEX,development_evaluation,candidate:mlp_0,0.6774826891471549,0.6774826891471549,0.0,mlp_0,mlp_0
0,S_K_C,SEX,development_evaluation,candidate:mlp_1,0.6759448511225805,0.6759448511225805,0.0,mlp_1,mlp_1
0,S_K_C,SEX,development_evaluation,candidate:hist_gb_20,0.7098477876576931,0.7098477876576931,0.0,hist_gb_20,hist_gb_20
0,S_K_C,SEX,development_evaluation,candidate:hist_gb_5,0.7036935693403159,0.7036935693403159,0.0,hist_gb_5,hist_gb_5
0,S_K_C,SEX,development_evaluation,candidate:catchup,0.6739058095029973,0.6739058095029973,0.0,catchup,catchup
0,S_K_C,SEX,development_evaluation,candidate:saved_adversary,0.6840711555104295,0.6840711555104295,0.0,saved_adversary,saved_adversary
0,S_K_C,SEX,validation_person_weighted,primary,0.6631781700354,0.6631781700354,0.0,mlp_1,mlp_1
0,S_K_C,SEX,validation_person_weighted,pooled,0.6557115834312154,0.6557115834312154,0.0,catchup,catchup
0,S_K_C,SEX,validation_person_weighted,candidate:logistic,0.6711769654151576,0.6711769654151576,0.0,logistic,logistic
0,S_K_C,SEX,validation_person_weighted,candidate:mlp_0,0.6615769744901927,0.6615769744901927,0.0,mlp_0,mlp_0
0,S_K_C,SEX,validation_person_weighted,candidate:mlp_1,0.6631781700354,0.6631781700354,0.0,mlp_1,mlp_1
0,S_K_C,SEX,validation_person_weighted,candidate:hist_gb_20,0.6907805250881152,0.6907805250881152,0.0,hist_gb_20,hist_gb_20
0,S_K_C,SEX,validation_person_weighted,candidate:hist_gb_5,0.6886659914823865,0.6886659914823865,0.0,hist_gb_5,hist_gb_5
0,S_K_C,SEX,validation_person_weighted,candidate:catchup,0.6557115834312154,0.6557115834312154,0.0,catchup,catchup
0,S_K_C,SEX,validation_person_weighted,candidate:saved_adversary,0.6648885270201674,0.6648885270201674,0.0,saved_adversary,saved_adversary
0,S_K_C,SEX,development_evaluation_person_weighted,primary,0.6752854353163845,0.6752854353163845,0.0,mlp_1,mlp_1
0,S_K_C,SEX,development_evaluation_person_weighted,pooled,0.6825143179841616,0.6825143179841616,0.0,catchup,catchup
0,S_K_C,SEX,development_evaluation_person_weighted,candidate:logistic,0.6788850138680474,0.6788850138680474,0.0,logistic,logistic
0,S_K_C,SEX,development_evaluation_person_weighted,candidate:mlp_0,0.6774222401981103,0.6774222401981103,0.0,mlp_0,mlp_0
0,S_K_C,SEX,development_evaluation_person_weighted,candidate:mlp_1,0.6752854353163845,0.6752854353163845,0.0,mlp_1,mlp_1
0,S_K_C,SEX,development_evaluation_person_weighted,candidate:hist_gb_20,0.7082221132590314,0.7082221132590314,0.0,hist_gb_20,hist_gb_20
0,S_K_C,SEX,development_evaluation_person_weighted,candidate:hist_gb_5,0.704214807899219,0.704214807899219,0.0,hist_gb_5,hist_gb_5
0,S_K_C,SEX,development_evaluation_person_weighted,candidate:catchup,0.6825143179841616,0.6825143179841616,0.0,catchup,catchup
0,S_K_C,SEX,development_evaluation_person_weighted,candidate:saved_adversary,0.6883304893611931,0.6883304893611931,0.0,saved_adversary,saved_adversary
0,S_K_C,RAC1P,validation,primary,1.232104940937748,1.232104940937748,0.0,mlp_0,mlp_0
0,S_K_C,RAC1P,validation,pooled,1.2154028263122152,1.2154028263122152,0.0,catchup,catchup
0,S_K_C,RAC1P,validation,candidate:logistic,1.233712153497408,1.233712153497408,0.0,logistic,logistic
0,S_K_C,RAC1P,validation,candidate:mlp_0,1.232104940937748,1.232104940937748,0.0,mlp_0,mlp_0
0,S_K_C,RAC1P,validation,candidate:mlp_1,1.2346001403383087,1.2346001403383087,0.0,mlp_1,mlp_1
0,S_K_C,RAC1P,validation,candidate:hist_gb_20,1.4560229475843038,1.4560229475843038,0.0,hist_gb_20,hist_gb_20
0,S_K_C,RAC1P,validation,candidate:hist_gb_5,1.4443458849391053,1.4443458849391053,0.0,hist_gb_5,hist_gb_5
0,S_K_C,RAC1P,validation,candidate:catchup,1.2154028263122152,1.2154028263122152,0.0,catchup,catchup
0,S_K_C,RAC1P,validation,candidate:saved_adversary,1.2235913635353106,1.2235913635353106,0.0,saved_adversary,saved_adversary
0,S_K_C,RAC1P,development_evaluation,primary,1.2217175138816956,1.2217175138816956,0.0,mlp_0,mlp_0
0,S_K_C,RAC1P,development_evaluation,pooled,1.2161448252546563,1.2161448252546563,0.0,catchup,catchup
0,S_K_C,RAC1P,development_evaluation,candidate:logistic,1.2278585182149166,1.2278585182149166,0.0,logistic,logistic
0,S_K_C,RAC1P,development_evaluation,candidate:mlp_0,1.2217175138816956,1.2217175138816956,0.0,mlp_0,mlp_0
0,S_K_C,RAC1P,development_evaluation,candidate:mlp_1,1.223875921651914,1.223875921651914,0.0,mlp_1,mlp_1
0,S_K_C,RAC1P,development_evaluation,candidate:hist_gb_20,1.435372837306437,1.435372837306437,0.0,hist_gb_20,hist_gb_20
0,S_K_C,RAC1P,development_evaluation,candidate:hist_gb_5,1.4233588292415043,1.4233588292415043,0.0,hist_gb_5,hist_gb_5
0,S_K_C,RAC1P,development_evaluation,candidate:catchup,1.2161448252546563,1.2161448252546563,0.0,catchup,catchup
0,S_K_C,RAC1P,development_evaluation,candidate:saved_adversary,1.2284512440728395,1.2284512440728395,0.0,saved_adversary,saved_adversary
0,S_K_C,RAC1P,validation_person_weighted,primary,1.244158612320546,1.244158612320546,0.0,mlp_0,mlp_0
0,S_K_C,RAC1P,validation_person_weighted,pooled,1.2308288649562382,1.2308288649562382,0.0,catchup,catchup
0,S_K_C,RAC1P,validation_person_weighted,candidate:logistic,1.2438460864577163,1.2438460864577163,0.0,logistic,logistic
0,S_K_C,RAC1P,validation_person_weighted,candidate:mlp_0,1.244158612320546,1.244158612320546,0.0,mlp_0,mlp_0
0,S_K_C,RAC1P,validation_person_weighted,candidate:mlp_1,1.2442998324241716,1.2442998324241716,0.0,mlp_1,mlp_1
0,S_K_C,RAC1P,validation_person_weighted,candidate:hist_gb_20,1.4566388021685055,1.4566388021685055,0.0,hist_gb_20,hist_gb_20
0,S_K_C,RAC1P,validation_person_weighted,candidate:hist_gb_5,1.4424030087435475,1.4424030087435475,0.0,hist_gb_5,hist_gb_5
0,S_K_C,RAC1P,validation_person_weighted,candidate:catchup,1.2308288649562382,1.2308288649562382,0.0,catchup,catchup
0,S_K_C,RAC1P,validation_person_weighted,candidate:saved_adversary,1.2481521160048241,1.2481521160048241,0.0,saved_adversary,saved_adversary
0,S_K_C,RAC1P,development_evaluation_person_weighted,primary,1.204818490725381,1.204818490725381,0.0,mlp_0,mlp_0
0,S_K_C,RAC1P,development_evaluation_person_weighted,pooled,1.2003200717680733,1.2003200717680733,0.0,catchup,catchup
0,S_K_C,RAC1P,development_evaluation_person_weighted,candidate:logistic,1.2097891237442002,1.2097891237442002,0.0,logistic,logistic
0,S_K_C,RAC1P,development_evaluation_person_weighted,candidate:mlp_0,1.204818490725381,1.204818490725381,0.0,mlp_0,mlp_0
0,S_K_C,RAC1P,development_evaluation_person_weighted,candidate:mlp_1,1.2056383032207048,1.2056383032207048,0.0,mlp_1,mlp_1
0,S_K_C,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_20,1.397284599854255,1.397284599854255,0.0,hist_gb_20,hist_gb_20
0,S_K_C,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_5,1.3861427408948432,1.3861427408948432,0.0,hist_gb_5,hist_gb_5
0,S_K_C,RAC1P,development_evaluation_person_weighted,candidate:catchup,1.2003200717680733,1.2003200717680733,0.0,catchup,catchup
0,S_K_C,RAC1P,development_evaluation_person_weighted,candidate:saved_adversary,1.213349629703449,1.213349629703449,0.0,saved_adversary,saved_adversary
0,S_K_D,SEX,validation,primary,0.6634022465051647,0.6634022465051647,0.0,mlp_0,mlp_0
0,S_K_D,SEX,validation,pooled,0.6554104260438783,0.6554104260438783,0.0,catchup,catchup
0,S_K_D,SEX,validation,candidate:logistic,0.6740199282972733,0.6740199282972733,0.0,logistic,logistic
0,S_K_D,SEX,validation,candidate:mlp_0,0.6634022465051647,0.6634022465051647,0.0,mlp_0,mlp_0
0,S_K_D,SEX,validation,candidate:mlp_1,0.6638064338096934,0.6638064338096934,0.0,mlp_1,mlp_1
0,S_K_D,SEX,validation,candidate:hist_gb_20,0.6948807494291886,0.6948807494291886,0.0,hist_gb_20,hist_gb_20
0,S_K_D,SEX,validation,candidate:hist_gb_5,0.6897233775653947,0.6897233775653947,0.0,hist_gb_5,hist_gb_5
0,S_K_D,SEX,validation,candidate:catchup,0.6554104260438783,0.6554104260438783,0.0,catchup,catchup
0,S_K_D,SEX,validation,candidate:saved_adversary,0.6677689169005213,0.6677689169005213,0.0,saved_adversary,saved_adversary
0,S_K_D,SEX,development_evaluation,primary,0.6769313379276406,0.6769313379276406,0.0,mlp_0,mlp_0
0,S_K_D,SEX,development_evaluation,pooled,0.6741072523016436,0.6741072523016436,0.0,catchup,catchup
0,S_K_D,SEX,development_evaluation,candidate:logistic,0.6806006003040497,0.6806006003040497,0.0,logistic,logistic
0,S_K_D,SEX,development_evaluation,candidate:mlp_0,0.6769313379276406,0.6769313379276406,0.0,mlp_0,mlp_0
0,S_K_D,SEX,development_evaluation,candidate:mlp_1,0.6755095979240998,0.6755095979240998,0.0,mlp_1,mlp_1
0,S_K_D,SEX,development_evaluation,candidate:hist_gb_20,0.7034657429142235,0.7034657429142235,0.0,hist_gb_20,hist_gb_20
0,S_K_D,SEX,development_evaluation,candidate:hist_gb_5,0.7061970139159122,0.7061970139159122,0.0,hist_gb_5,hist_gb_5
0,S_K_D,SEX,development_evaluation,candidate:catchup,0.6741072523016436,0.6741072523016436,0.0,catchup,catchup
0,S_K_D,SEX,development_evaluation,candidate:saved_adversary,0.6839942705817977,0.6839942705817977,0.0,saved_adversary,saved_adversary
0,S_K_D,SEX,validation_person_weighted,primary,0.6607168927941094,0.6607168927941094,0.0,mlp_0,mlp_0
0,S_K_D,SEX,validation_person_weighted,pooled,0.6527007477612543,0.6527007477612543,0.0,catchup,catchup
0,S_K_D,SEX,validation_person_weighted,candidate:logistic,0.6712937663382119,0.6712937663382119,0.0,logistic,logistic
0,S_K_D,SEX,validation_person_weighted,candidate:mlp_0,0.6607168927941094,0.6607168927941094,0.0,mlp_0,mlp_0
0,S_K_D,SEX,validation_person_weighted,candidate:mlp_1,0.6638808228492675,0.6638808228492675,0.0,mlp_1,mlp_1
0,S_K_D,SEX,validation_person_weighted,candidate:hist_gb_20,0.692105442001956,0.692105442001956,0.0,hist_gb_20,hist_gb_20
0,S_K_D,SEX,validation_person_weighted,candidate:hist_gb_5,0.6875302372770149,0.6875302372770149,0.0,hist_gb_5,hist_gb_5
0,S_K_D,SEX,validation_person_weighted,candidate:catchup,0.6527007477612543,0.6527007477612543,0.0,catchup,catchup
0,S_K_D,SEX,validation_person_weighted,candidate:saved_adversary,0.6621773489303411,0.6621773489303411,0.0,saved_adversary,saved_adversary
0,S_K_D,SEX,development_evaluation_person_weighted,primary,0.6771927703573098,0.6771927703573098,0.0,mlp_0,mlp_0
0,S_K_D,SEX,development_evaluation_person_weighted,pooled,0.6782667343443992,0.6782667343443992,0.0,catchup,catchup
0,S_K_D,SEX,development_evaluation_person_weighted,candidate:logistic,0.6789609994102781,0.6789609994102781,0.0,logistic,logistic
0,S_K_D,SEX,development_evaluation_person_weighted,candidate:mlp_0,0.6771927703573098,0.6771927703573098,0.0,mlp_0,mlp_0
0,S_K_D,SEX,development_evaluation_person_weighted,candidate:mlp_1,0.6745678575878168,0.6745678575878168,0.0,mlp_1,mlp_1
0,S_K_D,SEX,development_evaluation_person_weighted,candidate:hist_gb_20,0.7062560968479512,0.7062560968479512,0.0,hist_gb_20,hist_gb_20
0,S_K_D,SEX,development_evaluation_person_weighted,candidate:hist_gb_5,0.7044554112748508,0.7044554112748508,0.0,hist_gb_5,hist_gb_5
0,S_K_D,SEX,development_evaluation_person_weighted,candidate:catchup,0.6782667343443992,0.6782667343443992,0.0,catchup,catchup
0,S_K_D,SEX,development_evaluation_person_weighted,candidate:saved_adversary,0.6866572695706549,0.6866572695706549,0.0,saved_adversary,saved_adversary
0,S_K_D,RAC1P,validation,primary,1.2334866559024977,1.2334866559024977,0.0,mlp_0,mlp_0
0,S_K_D,RAC1P,validation,pooled,1.2139462947719264,1.2139462947719264,0.0,catchup,catchup
0,S_K_D,RAC1P,validation,candidate:logistic,1.234435632736442,1.234435632736442,0.0,logistic,logistic
0,S_K_D,RAC1P,validation,candidate:mlp_0,1.2334866559024977,1.2334866559024977,0.0,mlp_0,mlp_0
0,S_K_D,RAC1P,validation,candidate:mlp_1,1.2339174627259397,1.2339174627259397,0.0,mlp_1,mlp_1
0,S_K_D,RAC1P,validation,candidate:hist_gb_20,1.451408481874711,1.451408481874711,0.0,hist_gb_20,hist_gb_20
0,S_K_D,RAC1P,validation,candidate:hist_gb_5,1.44151356100268,1.44151356100268,0.0,hist_gb_5,hist_gb_5
0,S_K_D,RAC1P,validation,candidate:catchup,1.2139462947719264,1.2139462947719264,0.0,catchup,catchup
0,S_K_D,RAC1P,validation,candidate:saved_adversary,1.2223260330589425,1.2223260330589425,0.0,saved_adversary,saved_adversary
0,S_K_D,RAC1P,development_evaluation,primary,1.2232134200906506,1.2232134200906506,0.0,mlp_0,mlp_0
0,S_K_D,RAC1P,development_evaluation,pooled,1.214920398875055,1.214920398875055,0.0,catchup,catchup
0,S_K_D,RAC1P,development_evaluation,candidate:logistic,1.2282446183014852,1.2282446183014852,0.0,logistic,logistic
0,S_K_D,RAC1P,development_evaluation,candidate:mlp_0,1.2232134200906506,1.2232134200906506,0.0,mlp_0,mlp_0
0,S_K_D,RAC1P,development_evaluation,candidate:mlp_1,1.2230885522739503,1.2230885522739503,0.0,mlp_1,mlp_1
0,S_K_D,RAC1P,development_evaluation,candidate:hist_gb_20,1.4334650864425418,1.4334650864425418,0.0,hist_gb_20,hist_gb_20
0,S_K_D,RAC1P,development_evaluation,candidate:hist_gb_5,1.4243589704889261,1.4243589704889261,0.0,hist_gb_5,hist_gb_5
0,S_K_D,RAC1P,development_evaluation,candidate:catchup,1.214920398875055,1.214920398875055,0.0,catchup,catchup
0,S_K_D,RAC1P,development_evaluation,candidate:saved_adversary,1.2253612843939086,1.2253612843939086,0.0,saved_adversary,saved_adversary
0,S_K_D,RAC1P,validation_person_weighted,primary,1.2450348816258787,1.2450348816258787,0.0,mlp_0,mlp_0
0,S_K_D,RAC1P,validation_person_weighted,pooled,1.229068590816219,1.229068590816219,0.0,catchup,catchup
0,S_K_D,RAC1P,validation_person_weighted,candidate:logistic,1.244648816443717,1.244648816443717,0.0,logistic,logistic
0,S_K_D,RAC1P,validation_person_weighted,candidate:mlp_0,1.2450348816258787,1.2450348816258787,0.0,mlp_0,mlp_0
0,S_K_D,RAC1P,validation_person_weighted,candidate:mlp_1,1.2433318446679034,1.2433318446679034,0.0,mlp_1,mlp_1
0,S_K_D,RAC1P,validation_person_weighted,candidate:hist_gb_20,1.4561124214682797,1.4561124214682797,0.0,hist_gb_20,hist_gb_20
0,S_K_D,RAC1P,validation_person_weighted,candidate:hist_gb_5,1.441071090151985,1.441071090151985,0.0,hist_gb_5,hist_gb_5
0,S_K_D,RAC1P,validation_person_weighted,candidate:catchup,1.229068590816219,1.229068590816219,0.0,catchup,catchup
0,S_K_D,RAC1P,validation_person_weighted,candidate:saved_adversary,1.2465567641167057,1.2465567641167057,0.0,saved_adversary,saved_adversary
0,S_K_D,RAC1P,development_evaluation_person_weighted,primary,1.2071689769189582,1.2071689769189582,0.0,mlp_0,mlp_0
0,S_K_D,RAC1P,development_evaluation_person_weighted,pooled,1.1995617195548456,1.1995617195548456,0.0,catchup,catchup
0,S_K_D,RAC1P,development_evaluation_person_weighted,candidate:logistic,1.210461793760078,1.210461793760078,0.0,logistic,logistic
0,S_K_D,RAC1P,development_evaluation_person_weighted,candidate:mlp_0,1.2071689769189582,1.2071689769189582,0.0,mlp_0,mlp_0
0,S_K_D,RAC1P,development_evaluation_person_weighted,candidate:mlp_1,1.2048945184860704,1.2048945184860704,0.0,mlp_1,mlp_1
0,S_K_D,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_20,1.3991953299152777,1.3991953299152777,0.0,hist_gb_20,hist_gb_20
0,S_K_D,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_5,1.3909435761984181,1.3909435761984181,0.0,hist_gb_5,hist_gb_5
0,S_K_D,RAC1P,development_evaluation_person_weighted,candidate:catchup,1.1995617195548456,1.1995617195548456,0.0,catchup,catchup
0,S_K_D,RAC1P,development_evaluation_person_weighted,candidate:saved_adversary,1.2102066952870942,1.2102066952870942,0.0,saved_adversary,saved_adversary
0,E_bank,SEX,validation,primary,0.6888579849069636,0.6884456381433328,-0.0004123467636307776,mlp_1,mlp_1
0,E_bank,SEX,validation,pooled,0.6888579849069636,0.6884456381433328,-0.0004123467636307776,mlp_1,mlp_1
0,E_bank,SEX,validation,candidate:logistic,0.6930477478669205,0.6930477478669205,0.0,logistic,logistic
0,E_bank,SEX,validation,candidate:mlp_0,0.6901909548940819,0.6901909548940819,0.0,mlp_0,mlp_0
0,E_bank,SEX,validation,candidate:mlp_1,0.6888579849069636,0.6884456381433328,-0.0004123467636307776,mlp_1,mlp_1
0,E_bank,SEX,validation,candidate:hist_gb_20,0.7118376951073819,0.7118376951073819,0.0,hist_gb_20,hist_gb_20
0,E_bank,SEX,validation,candidate:hist_gb_5,0.7039952623389991,0.7039952623389991,0.0,hist_gb_5,hist_gb_5
0,E_bank,SEX,validation,candidate:catchup,,,,,
0,E_bank,SEX,validation,candidate:saved_adversary,,,,,
0,E_bank,SEX,development_evaluation,primary,0.6841040731883976,0.6837693745801905,-0.00033469860820711794,mlp_1,mlp_1
0,E_bank,SEX,development_evaluation,pooled,0.6841040731883976,0.6837693745801905,-0.00033469860820711794,mlp_1,mlp_1
0,E_bank,SEX,development_evaluation,candidate:logistic,0.6919167532431101,0.6919167532431101,0.0,logistic,logistic
0,E_bank,SEX,development_evaluation,candidate:mlp_0,0.6857798664690568,0.6857798664690568,0.0,mlp_0,mlp_0
0,E_bank,SEX,development_evaluation,candidate:mlp_1,0.6841040731883976,0.6837693745801905,-0.00033469860820711794,mlp_1,mlp_1
0,E_bank,SEX,development_evaluation,candidate:hist_gb_20,0.7161545367772454,0.7161545367772454,0.0,hist_gb_20,hist_gb_20
0,E_bank,SEX,development_evaluation,candidate:hist_gb_5,0.7138877486419382,0.7138877486419382,0.0,hist_gb_5,hist_gb_5
0,E_bank,SEX,development_evaluation,candidate:catchup,,,,,
0,E_bank,SEX,development_evaluation,candidate:saved_adversary,,,,,
0,E_bank,SEX,validation_person_weighted,primary,0.6893940250689228,0.6887060141512592,-0.0006880109176635729,mlp_1,mlp_1
0,E_bank,SEX,validation_person_weighted,pooled,0.6893940250689228,0.6887060141512592,-0.0006880109176635729,mlp_1,mlp_1
0,E_bank,SEX,validation_person_weighted,candidate:logistic,0.693555949455304,0.693555949455304,0.0,logistic,logistic
0,E_bank,SEX,validation_person_weighted,candidate:mlp_0,0.6916639178841071,0.6916639178841071,0.0,mlp_0,mlp_0
0,E_bank,SEX,validation_person_weighted,candidate:mlp_1,0.6893940250689228,0.6887060141512592,-0.0006880109176635729,mlp_1,mlp_1
0,E_bank,SEX,validation_person_weighted,candidate:hist_gb_20,0.7127758235091135,0.7127758235091135,0.0,hist_gb_20,hist_gb_20
0,E_bank,SEX,validation_person_weighted,candidate:hist_gb_5,0.7064841582578393,0.7064841582578393,0.0,hist_gb_5,hist_gb_5
0,E_bank,SEX,validation_person_weighted,candidate:catchup,,,,,
0,E_bank,SEX,validation_person_weighted,candidate:saved_adversary,,,,,
0,E_bank,SEX,development_evaluation_person_weighted,primary,0.6833197625757559,0.6831102010178348,-0.00020956155792106745,mlp_1,mlp_1
0,E_bank,SEX,development_evaluation_person_weighted,pooled,0.6833197625757559,0.6831102010178348,-0.00020956155792106745,mlp_1,mlp_1
0,E_bank,SEX,development_evaluation_person_weighted,candidate:logistic,0.6922186947092445,0.6922186947092445,0.0,logistic,logistic
0,E_bank,SEX,development_evaluation_person_weighted,candidate:mlp_0,0.6858000728514492,0.6858000728514492,0.0,mlp_0,mlp_0
0,E_bank,SEX,development_evaluation_person_weighted,candidate:mlp_1,0.6833197625757559,0.6831102010178348,-0.00020956155792106745,mlp_1,mlp_1
0,E_bank,SEX,development_evaluation_person_weighted,candidate:hist_gb_20,0.7181713856096295,0.7181713856096295,0.0,hist_gb_20,hist_gb_20
0,E_bank,SEX,development_evaluation_person_weighted,candidate:hist_gb_5,0.7173377857553553,0.7173377857553553,0.0,hist_gb_5,hist_gb_5
0,E_bank,SEX,development_evaluation_person_weighted,candidate:catchup,,,,,
0,E_bank,SEX,development_evaluation_person_weighted,candidate:saved_adversary,,,,,
0,E_bank,RAC1P,validation,primary,1.2535177468988281,1.2535177468988281,0.0,mlp_1,mlp_1
0,E_bank,RAC1P,validation,pooled,1.2535177468988281,1.2535177468988281,0.0,mlp_1,mlp_1
0,E_bank,RAC1P,validation,candidate:logistic,1.2594480003962387,1.2594480003962387,0.0,logistic,logistic
0,E_bank,RAC1P,validation,candidate:mlp_0,1.2553925439400928,1.2553925439400928,0.0,mlp_0,mlp_0
0,E_bank,RAC1P,validation,candidate:mlp_1,1.2535177468988281,1.2535177468988281,0.0,mlp_1,mlp_1
0,E_bank,RAC1P,validation,candidate:hist_gb_20,1.4393147784071039,1.4393147784071039,0.0,hist_gb_20,hist_gb_20
0,E_bank,RAC1P,validation,candidate:hist_gb_5,1.424895433567728,1.424895433567728,0.0,hist_gb_5,hist_gb_5
0,E_bank,RAC1P,validation,candidate:catchup,,,,,
0,E_bank,RAC1P,validation,candidate:saved_adversary,,,,,
0,E_bank,RAC1P,development_evaluation,primary,1.2599088482625627,1.2599088482625627,0.0,mlp_1,mlp_1
0,E_bank,RAC1P,development_evaluation,pooled,1.2599088482625627,1.2599088482625627,0.0,mlp_1,mlp_1
0,E_bank,RAC1P,development_evaluation,candidate:logistic,1.2644655529226303,1.2644655529226303,0.0,logistic,logistic
0,E_bank,RAC1P,development_evaluation,candidate:mlp_0,1.264241416197183,1.264241416197183,0.0,mlp_0,mlp_0
0,E_bank,RAC1P,development_evaluation,candidate:mlp_1,1.2599088482625627,1.2599088482625627,0.0,mlp_1,mlp_1
0,E_bank,RAC1P,development_evaluation,candidate:hist_gb_20,1.4065581993860687,1.4065581993860687,0.0,hist_gb_20,hist_gb_20
0,E_bank,RAC1P,development_evaluation,candidate:hist_gb_5,1.388275300908823,1.388275300908823,0.0,hist_gb_5,hist_gb_5
0,E_bank,RAC1P,development_evaluation,candidate:catchup,,,,,
0,E_bank,RAC1P,development_evaluation,candidate:saved_adversary,,,,,
0,E_bank,RAC1P,validation_person_weighted,primary,1.2618488275262623,1.2618488275262623,0.0,mlp_1,mlp_1
0,E_bank,RAC1P,validation_person_weighted,pooled,1.2618488275262623,1.2618488275262623,0.0,mlp_1,mlp_1
0,E_bank,RAC1P,validation_person_weighted,candidate:logistic,1.2653680764190465,1.2653680764190465,0.0,logistic,logistic
0,E_bank,RAC1P,validation_person_weighted,candidate:mlp_0,1.2643710064983187,1.2643710064983187,0.0,mlp_0,mlp_0
0,E_bank,RAC1P,validation_person_weighted,candidate:mlp_1,1.2618488275262623,1.2618488275262623,0.0,mlp_1,mlp_1
0,E_bank,RAC1P,validation_person_weighted,candidate:hist_gb_20,1.449031482226276,1.449031482226276,0.0,hist_gb_20,hist_gb_20
0,E_bank,RAC1P,validation_person_weighted,candidate:hist_gb_5,1.4317775710061018,1.4317775710061018,0.0,hist_gb_5,hist_gb_5
0,E_bank,RAC1P,validation_person_weighted,candidate:catchup,,,,,
0,E_bank,RAC1P,validation_person_weighted,candidate:saved_adversary,,,,,
0,E_bank,RAC1P,development_evaluation_person_weighted,primary,1.229363120300978,1.229363120300978,0.0,mlp_1,mlp_1
0,E_bank,RAC1P,development_evaluation_person_weighted,pooled,1.229363120300978,1.229363120300978,0.0,mlp_1,mlp_1
0,E_bank,RAC1P,development_evaluation_person_weighted,candidate:logistic,1.2349773424886734,1.2349773424886734,0.0,logistic,logistic
0,E_bank,RAC1P,development_evaluation_person_weighted,candidate:mlp_0,1.23336136287804,1.23336136287804,0.0,mlp_0,mlp_0
0,E_bank,RAC1P,development_evaluation_person_weighted,candidate:mlp_1,1.229363120300978,1.229363120300978,0.0,mlp_1,mlp_1
0,E_bank,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_20,1.36222382613686,1.36222382613686,0.0,hist_gb_20,hist_gb_20
0,E_bank,RAC1P,development_evaluation_person_weighted,candidate:hist_gb_5,1.3472704599403087,1.3472704599403087,0.0,hist_gb_5,hist_gb_5
0,E_bank,RAC1P,development_evaluation_person_weighted,candidate:catchup,,,,,
0,E_bank,RAC1P,development_evaluation_person_weighted,candidate:saved_adversary,,,,,
0,S_bank,SEX,validation,primary,0.681585187297104,0.6802692090461149,-0.0013159782509891693,mlp_0,mlp_0
0,S_bank,SEX,validation,pooled,0.681585187297104,0.6802692090461149,-0.0013159782509891693,mlp_0,mlp_0
0,S_bank,SEX,validation,candidate:logistic,0.6918200307910534,0.6918200307910534,0.0,logistic,logistic
0,S_bank,SEX,validation,candidate:mlp_0,0.681585187297104,0.6802692090461149,-0.0013159782509891693,mlp_0,mlp_0
0,S_bank,SEX,validation,candidate:mlp_1,0.6826543674488578,0.6811670042937092,-0.0014873631551485245,mlp_1,mlp_1
0,S_bank,SEX,validation,candidate:hist_gb_20,0.6923940596664061,0.6923940596664061,0.0,hist_gb_20,hist_gb_20
0,S_bank,SEX,validation,candidate:hist_gb_5,0.6903268827336031,0.6903268827336031,0.0,hist_gb_5,hist_gb_5
