unit,seed,release,teacher,target,split,metric,coordinate,value
E_F,0,E_F_I,E,raw,fit,per_coordinate_ratio_defined,0,True
E_F,0,E_F_I,E,raw,fit,per_coordinate_ratio_defined,1,True
E_F,0,E_F_I,E,raw,fit,per_coordinate_ratio_defined,2,True
E_F,0,E_F_I,E,raw,fit,per_coordinate_ratio_defined,3,True
E_F,0,E_F_I,E,raw,fit,per_coordinate_ratio_defined,4,True
E_F,0,E_F_I,E,raw,fit,per_coordinate_ratio_defined,5,True
E_F,0,E_F_I,E,raw,fit,per_coordinate_ratio_defined,6,True
E_F,0,E_F_I,E,raw,fit,per_coordinate_ratio_defined,7,True
E_F,0,E_F_I,E,raw,fit,per_coordinate_ratio_defined,8,True
E_F,0,E_F_I,E,raw,fit,per_coordinate_ratio_defined,9,True
E_F,0,E_F_I,E,raw,fit,per_coordinate_ratio_defined,10,True
E_F,0,E_F_I,E,raw,fit,per_coordinate_ratio_defined,11,True
E_F,0,E_F_I,E,raw,fit,per_coordinate_ratio_defined,12,True
E_F,0,E_F_I,E,raw,fit,per_coordinate_ratio_defined,13,True
E_F,0,E_F_I,E,raw,fit,per_coordinate_ratio_defined,14,True
E_F,0,E_F_I,E,raw,fit,per_coordinate_ratio_defined,15,True
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse,0,0.7102368643506816
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse,1,0.5771623066514598
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse,2,0.676282958170845
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse,3,0.7791460989785399
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse,4,0.6823437039193883
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse,5,0.44399234571443486
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse,6,0.7091167678318008
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse,7,0.9179177059360186
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse,8,0.49947680174381426
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse,9,0.7131779327583555
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse,10,0.20539574679755854
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse,11,0.49756726990578715
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse,12,0.5111349627506317
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse,13,0.2889493941644472
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse,14,0.4843049297951413
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse,15,0.3601044420279072
E_F,0,E_F_I,E,raw,source_validation,prior_per_coordinate_mse,0,1.0375578121569773
E_F,0,E_F_I,E,raw,source_validation,prior_per_coordinate_mse,1,1.0351422418203997
E_F,0,E_F_I,E,raw,source_validation,prior_per_coordinate_mse,2,0.9750677344807709
E_F,0,E_F_I,E,raw,source_validation,prior_per_coordinate_mse,3,0.9852156941423459
E_F,0,E_F_I,E,raw,source_validation,prior_per_coordinate_mse,4,1.0449103277810163
E_F,0,E_F_I,E,raw,source_validation,prior_per_coordinate_mse,5,1.0149874253989823
E_F,0,E_F_I,E,raw,source_validation,prior_per_coordinate_mse,6,0.9938024083599571
E_F,0,E_F_I,E,raw,source_validation,prior_per_coordinate_mse,7,1.0459225809466342
E_F,0,E_F_I,E,raw,source_validation,prior_per_coordinate_mse,8,0.9687395256866196
E_F,0,E_F_I,E,raw,source_validation,prior_per_coordinate_mse,9,0.9756343957422708
E_F,0,E_F_I,E,raw,source_validation,prior_per_coordinate_mse,10,0.97858520125265
E_F,0,E_F_I,E,raw,source_validation,prior_per_coordinate_mse,11,0.9488550732997493
E_F,0,E_F_I,E,raw,source_validation,prior_per_coordinate_mse,12,1.0018383456210087
E_F,0,E_F_I,E,raw,source_validation,prior_per_coordinate_mse,13,0.9545327194285073
E_F,0,E_F_I,E,raw,source_validation,prior_per_coordinate_mse,14,1.0603772333333958
E_F,0,E_F_I,E,raw,source_validation,prior_per_coordinate_mse,15,0.9705334707511628
E_F,0,E_F_I,E,raw,source_validation,target_variance_per_coordinate,0,1.0373818638628898
E_F,0,E_F_I,E,raw,source_validation,target_variance_per_coordinate,1,1.0348946819869582
E_F,0,E_F_I,E,raw,source_validation,target_variance_per_coordinate,2,0.9734824845999365
E_F,0,E_F_I,E,raw,source_validation,target_variance_per_coordinate,3,0.983970865093517
E_F,0,E_F_I,E,raw,source_validation,target_variance_per_coordinate,4,1.0448924891455917
E_F,0,E_F_I,E,raw,source_validation,target_variance_per_coordinate,5,1.0140402771446926
E_F,0,E_F_I,E,raw,source_validation,target_variance_per_coordinate,6,0.9935758359779715
E_F,0,E_F_I,E,raw,source_validation,target_variance_per_coordinate,7,1.0454397175730188
E_F,0,E_F_I,E,raw,source_validation,target_variance_per_coordinate,8,0.9686422832201831
E_F,0,E_F_I,E,raw,source_validation,target_variance_per_coordinate,9,0.9756187361685676
E_F,0,E_F_I,E,raw,source_validation,target_variance_per_coordinate,10,0.9783677366806165
E_F,0,E_F_I,E,raw,source_validation,target_variance_per_coordinate,11,0.9483152959106874
E_F,0,E_F_I,E,raw,source_validation,target_variance_per_coordinate,12,1.0017086849121735
E_F,0,E_F_I,E,raw,source_validation,target_variance_per_coordinate,13,0.9540367946482948
E_F,0,E_F_I,E,raw,source_validation,target_variance_per_coordinate,14,1.0600358922288733
E_F,0,E_F_I,E,raw,source_validation,target_variance_per_coordinate,15,0.9702729171651121
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse_over_prior,0,0.6845275087603757
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse_over_prior,1,0.5575681131865153
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse_over_prior,2,0.6935753632858845
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse_over_prior,3,0.7908380912027649
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse_over_prior,4,0.6530165180474589
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse_over_prior,5,0.43743630177477866
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse_over_prior,6,0.7135389911179983
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse_over_prior,7,0.8776153442497034
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse_over_prior,8,0.51559453134711
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse_over_prior,9,0.7309889194873698
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse_over_prior,10,0.20989050982442733
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse_over_prior,11,0.5243870048304021
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse_over_prior,12,0.510197044248486
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse_over_prior,13,0.3027129277846499
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse_over_prior,14,0.45672890229138835
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_mse_over_prior,15,0.3710376333020205
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_ratio_defined,0,True
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_ratio_defined,1,True
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_ratio_defined,2,True
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_ratio_defined,3,True
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_ratio_defined,4,True
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_ratio_defined,5,True
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_ratio_defined,6,True
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_ratio_defined,7,True
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_ratio_defined,8,True
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_ratio_defined,9,True
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_ratio_defined,10,True
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_ratio_defined,11,True
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_ratio_defined,12,True
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_ratio_defined,13,True
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_ratio_defined,14,True
E_F,0,E_F_I,E,raw,source_validation,per_coordinate_ratio_defined,15,True
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse,0,0.6023353043313981
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse,1,0.5280243938308891
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse,2,0.6932705077347819
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse,3,0.7874085154952892
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse,4,0.6895468753068349
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse,5,0.43847713155155627
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse,6,0.7642068688212474
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse,7,0.9460134232213963
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse,8,0.5080982621270577
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse,9,0.7393509231709721
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse,10,0.20550760237257523
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse,11,0.4911457399331426
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse,12,0.5134376003736545
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse,13,0.2768313048028585
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse,14,0.46682473223712284
E_F,0,E_F_I,E,raw,development_evaluation,per_coordinate_mse,15,0.34412830503537195
E_F,0,E_F_I,E,raw,development_evaluation,prior_per_coordinate_mse,0,0.9550203339797398
E_F,0,E_F_I,E,raw,development_evaluation,prior_per_coordinate_mse,1,0.959698676715441
E_F,0,E_F_I,E,raw,development_evaluation,prior_per_coordinate_mse,2,1.0152728694883875
E_F,0,E_F_I,E,raw,development_evaluation,prior_per_coordinate_mse,3,0.9494723695191853
E_F,0,E_F_I,E,raw,development_evaluation,prior_per_coordinate_mse,4,1.0605257513904214
E_F,0,E_F_I,E,raw,development_evaluation,prior_per_coordinate_mse,5,1.0181820921777558
E_F,0,E_F_I,E,raw,development_evaluation,prior_per_coordinate_mse,6,1.0772781553741217
E_F,0,E_F_I,E,raw,development_evaluation,prior_per_coordinate_mse,7,1.046307267602392
E_F,0,E_F_I,E,raw,development_evaluation,prior_per_coordinate_mse,8,0.9857328381959477
E_F,0,E_F_I,E,raw,development_evaluation,prior_per_coordinate_mse,9,1.0532985840987015
E_F,0,E_F_I,E,raw,development_evaluation,prior_per_coordinate_mse,10,1.0033313716106878
E_F,0,E_F_I,E,raw,development_evaluation,prior_per_coordinate_mse,11,1.0244540302042826
E_F,0,E_F_I,E,raw,development_evaluation,prior_per_coordinate_mse,12,1.0166150195757857
E_F,0,E_F_I,E,raw,development_evaluation,prior_per_coordinate_mse,13,0.9412144551957943
E_F,0,E_F_I,E,raw,development_evaluation,prior_per_coordinate_mse,14,1.0166748977511841
E_F,0,E_F_I,E,raw,development_evaluation,prior_per_coordinate_mse,15,1.0061772810145502
E_F,0,E_F_I,E,raw,development_evaluation,target_variance_per_coordinate,0,0.954270426218679
E_F,0,E_F_I,E,raw,development_evaluation,target_variance_per_coordinate,1,0.959697574304562
E_F,0,E_F_I,E,raw,development_evaluation,target_variance_per_coordinate,2,1.0152514594210678
E_F,0,E_F_I,E,raw,development_evaluation,target_variance_per_coordinate,3,0.9463579409851339
E_F,0,E_F_I,E,raw,development_evaluation,target_variance_per_coordinate,4,1.06034098673176
E_F,0,E_F_I,E,raw,development_evaluation,target_variance_per_coordinate,5,1.0178462436123863
E_F,0,E_F_I,E,raw,development_evaluation,target_variance_per_coordinate,6,1.0756710557467635
E_F,0,E_F_I,E,raw,development_evaluation,target_variance_per_coordinate,7,1.0462586571790633
E_F,0,E_F_I,E,raw,development_evaluation,target_variance_per_coordinate,8,0.985730796315139
E_F,0,E_F_I,E,raw,development_evaluation,target_variance_per_coordinate,9,1.0532246183612362
E_F,0,E_F_I,E,raw,development_evaluation,target_variance_per_coordinate,10,1.003239202554339
E_F,0,E_F_I,E,raw,development_evaluation,target_variance_per_coordinate,11,1.0244538871380806
E_F,0,E_F_I,E,raw,development_evaluation,target_variance_per_coordinate,12,1.0158810791722606
