seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,audit_budget,reused_reference,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,epoch,optimizer_steps,validation_log_loss,checkpoint_selected,evidence_audit_budget,origin_metrics,origin_release,validation_auroc,validation_coverage_complete
0,transfer,S_F_C,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,40,320,0.5263710337804126,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,0,0,0.6967926304550691,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,5,40,0.6832415415100305,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,10,80,0.679593578343103,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,15,120,0.6764024211114908,True,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,20,160,0.678898236108004,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,25,200,0.6789652132953032,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,30,240,0.680898558360051,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,35,280,0.6822860291733963,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,40,320,0.6824225073117381,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,income_binary,mlp,mlp,False,False,True,True,,False,False,2048,"[1652,396]",True,0,0,0.7039394789867441,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,income_binary,mlp,mlp,False,False,True,True,,False,False,2048,"[1652,396]",True,5,40,0.41427268378169985,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,income_binary,mlp,mlp,False,False,True,True,,False,False,2048,"[1652,396]",True,10,80,0.32928095057524026,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,income_binary,mlp,mlp,False,False,True,True,,False,False,2048,"[1652,396]",True,15,120,0.31369452304491946,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,income_binary,mlp,mlp,False,False,True,True,,False,False,2048,"[1652,396]",True,20,160,0.30544330812871295,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,income_binary,mlp,mlp,False,False,True,True,,False,False,2048,"[1652,396]",True,25,200,0.3039411480431933,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,income_binary,mlp,mlp,False,False,True,True,,False,False,2048,"[1652,396]",True,30,240,0.3020283641662738,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,income_binary,mlp,mlp,False,False,True,True,,False,False,2048,"[1652,396]",True,35,280,0.3010267769785951,True,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,income_binary,mlp,mlp,False,False,True,True,,False,False,2048,"[1652,396]",True,40,320,0.30199425418773634,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,0,0,0.7052043633490395,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,5,40,0.4160188585374049,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,10,80,0.3239212372620629,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,15,120,0.31540864599842267,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,20,160,0.31503867767210864,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,25,200,0.3142777885634503,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,30,240,0.3147626408831499,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,35,280,0.3139331840819681,True,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,40,320,0.3152856719551957,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,0,0,0.6372450732460759,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,5,40,0.5142101937231226,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,10,80,0.49697173043984677,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,15,120,0.49166160396248093,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,20,160,0.4903366644290568,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,25,200,0.48946428835338607,True,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,30,240,0.4900085331176202,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,35,280,0.49128532111113354,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_C,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,40,320,0.49106605914497364,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,transfer,S_F_D,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,0,0,0.6246386016718525,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,5,40,0.5410207031033231,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,10,80,0.5356614970172104,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,15,120,0.5310199343219574,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,20,160,0.5272038501474299,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,25,200,0.5258053585456351,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,30,240,0.5245001457424837,True,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,35,280,0.5266274072135303,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,40,320,0.5272869079955009,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,0,0,0.6967751313231788,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,5,40,0.6830040762975828,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,10,80,0.679195213262726,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,15,120,0.6761427471091385,True,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,20,160,0.6787686275882612,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,25,200,0.6789555707540094,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,30,240,0.6809107670456329,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,35,280,0.6823445484680187,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,commute_over20,mlp,mlp,True,True,True,True,,False,False,2048,"[997,1051]",True,40,320,0.6825340240474652,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,income_binary,mlp,mlp,False,False,True,True,,False,False,2048,"[1652,396]",True,0,0,0.7035853040131275,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,income_binary,mlp,mlp,False,False,True,True,,False,False,2048,"[1652,396]",True,5,40,0.4141577429719328,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,income_binary,mlp,mlp,False,False,True,True,,False,False,2048,"[1652,396]",True,10,80,0.32937882996675377,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,income_binary,mlp,mlp,False,False,True,True,,False,False,2048,"[1652,396]",True,15,120,0.31431574935943724,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,income_binary,mlp,mlp,False,False,True,True,,False,False,2048,"[1652,396]",True,20,160,0.3060297623110237,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,income_binary,mlp,mlp,False,False,True,True,,False,False,2048,"[1652,396]",True,25,200,0.3043292934680835,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,income_binary,mlp,mlp,False,False,True,True,,False,False,2048,"[1652,396]",True,30,240,0.3028048002534295,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,income_binary,mlp,mlp,False,False,True,True,,False,False,2048,"[1652,396]",True,35,280,0.30208980530811846,True,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,income_binary,mlp,mlp,False,False,True,True,,False,False,2048,"[1652,396]",True,40,320,0.30268484838255477,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,0,0,0.7052931703363584,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,5,40,0.41667391450797014,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,10,80,0.32619427464395273,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,15,120,0.3183384654750944,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,20,160,0.3182694241959314,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,25,200,0.3170869535938537,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,30,240,0.31757550288401337,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,35,280,0.3167850302540332,True,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,civilian_at_work,mlp,mlp,True,True,True,True,,False,False,2048,"[665,1383]",True,40,320,0.31814429267789196,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,0,0,0.6375504894265402,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,5,40,0.5140833024132926,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,10,80,0.49709155777701586,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,15,120,0.49180490370631724,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,20,160,0.4906439439389965,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,25,200,0.4896952607791808,True,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,30,240,0.49033040673655515,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,35,280,0.49208772276056795,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,transfer,S_F_D,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,40,320,0.49141784225750756,False,,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,D,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,0,0,0.7002038154365219,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,5,60,0.6760979972645581,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,10,120,0.6677998588233443,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,15,180,0.6655734234669113,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,20,240,0.6640502226914352,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,25,300,0.6634945134745122,True,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,30,360,0.6638323802446715,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,35,420,0.6637421599542617,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,40,480,0.665327024030152,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,45,540,0.6691907145919128,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,50,600,0.6696576128552099,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,55,660,0.6705584035883558,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,60,720,0.6728790856651596,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,65,780,0.6756637527758907,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,70,840,0.6758359369239954,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,75,900,0.6755410773989086,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,80,960,0.6770946481168445,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,85,1020,0.6813825673019364,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,90,1080,0.6830838991680706,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,95,1140,0.6858907153252974,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,100,1200,0.6838890024345226,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,105,1260,0.684686457722418,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,110,1320,0.688792461991168,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,115,1380,0.6915891876354764,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_0,mlp,False,False,False,False,120,False,False,2993,"[1512,1481]",True,120,1440,0.6941506026927083,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_1,mlp,False,True,True,False,120,False,False,2993,"[1512,1481]",True,0,0,0.6908972242491457,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_1,mlp,False,True,True,False,120,False,False,2993,"[1512,1481]",True,5,60,0.672680751241823,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_1,mlp,False,True,True,False,120,False,False,2993,"[1512,1481]",True,10,120,0.6649766400964748,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_1,mlp,False,True,True,False,120,False,False,2993,"[1512,1481]",True,15,180,0.66341485647469,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_1,mlp,False,True,True,False,120,False,False,2993,"[1512,1481]",True,20,240,0.6621930496740007,True,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_1,mlp,False,True,True,False,120,False,False,2993,"[1512,1481]",True,25,300,0.6624578334443144,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_1,mlp,False,True,True,False,120,False,False,2993,"[1512,1481]",True,30,360,0.6637640748908391,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_1,mlp,False,True,True,False,120,False,False,2993,"[1512,1481]",True,35,420,0.6629548163547574,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_1,mlp,False,True,True,False,120,False,False,2993,"[1512,1481]",True,40,480,0.6641789771830823,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_1,mlp,False,True,True,False,120,False,False,2993,"[1512,1481]",True,45,540,0.6645278843803111,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_1,mlp,False,True,True,False,120,False,False,2993,"[1512,1481]",True,50,600,0.6680775202972079,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_1,mlp,False,True,True,False,120,False,False,2993,"[1512,1481]",True,55,660,0.6669017448217451,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_1,mlp,False,True,True,False,120,False,False,2993,"[1512,1481]",True,60,720,0.6704182687076821,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_1,mlp,False,True,True,False,120,False,False,2993,"[1512,1481]",True,65,780,0.6710387191170998,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_1,mlp,False,True,True,False,120,False,False,2993,"[1512,1481]",True,70,840,0.6719181886891358,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
0,audit,S_F_C,SEX,mlp_1,mlp,False,True,True,False,120,False,False,2993,"[1512,1481]",True,75,900,0.6751889464937211,False,120,results/redesign_20260908_acs_restricted_inputs_v1/S_F/seed_0/metrics.json,C,,
