unit,seed,stage,point,diagnostic_scope,coefficients,reconstruction_coefficient,decoder_objective_path,source_loss,preservation_loss,normalized_adversary_ce,raw_protection_definition,protection_available,input_teacher_l2,input_raw_l2,teacher_input_weight_l2,raw_input_weight_l2,source_raw_mapper_l2,source_raw_teacher_input_weight_l2,source_raw_raw_input_weight_l2,source_applied_mapper_l2,source_applied_teacher_input_weight_l2,source_applied_raw_input_weight_l2,teacher_raw_mapper_l2,teacher_raw_teacher_input_weight_l2,teacher_raw_raw_input_weight_l2,teacher_applied_mapper_l2,teacher_applied_teacher_input_weight_l2,teacher_applied_raw_input_weight_l2,protection_raw_mapper_l2,protection_raw_teacher_input_weight_l2,protection_raw_raw_input_weight_l2,protection_applied_mapper_l2,protection_applied_teacher_input_weight_l2,protection_applied_raw_input_weight_l2,teacher_protection_raw_dot,teacher_protection_raw_cosine,teacher_protection_applied_dot,teacher_protection_applied_cosine,source_protection_raw_dot,source_protection_raw_cosine,source_protection_applied_dot,source_protection_applied_cosine,source_teacher_raw_dot,source_teacher_raw_cosine,source_teacher_applied_dot,source_teacher_applied_cosine,training_state_unchanged,torch_rng_unchanged,optimizer_steps,preservation_nonmapper_gradients_all_absent,cosine_zero_policy,hypothetical_preobserver_warmup,protection_observer_basis,diagnostic_observer_state_sha256
E_K,0,C,shared_fork,,"{""source"":1.0,""teacher"":1.0,""protection"":0.0}",0.0,omitted,0.46471908688545227,0.02057019993662834,0.9668087959289551,positive mean prior-entropy-normalized adversary CE,True,40.06552505493164,0.0,8.78519058227539,0.0,0.5544528365135193,0.14067643880844116,0.0,0.5544528365135193,0.14067643880844116,0.0,0.28555482625961304,0.05825074017047882,0.0,0.28555482625961304,0.05825074017047882,0.0,0.32024914026260376,0.07554953545331955,0.0,0.0,0.0,0.0,0.013682604767382145,0.14962057001967563,0.0,,-0.0010171981994062662,-0.005728659383680336,0.0,,0.051063913851976395,0.32252247540007106,0.051063913851976395,0.32252247540007106,True,True,0,True,None when either norm is zero or component unavailable,False,actual current observers,7f14d254d25927419b7a1a40ca8e640eab52a08b6f95833705a6301dc1341a0f
E_K,0,C,final,,"{""source"":1.0,""teacher"":1.0,""protection"":0.0}",0.0,omitted,0.4355027675628662,0.014920393005013466,0.8994613885879517,positive mean prior-entropy-normalized adversary CE,True,40.06552505493164,0.0,8.913549423217773,0.0,0.9977174997329712,0.24169212579727173,0.0,0.9977174997329712,0.24169212579727173,0.0,0.3076838254928589,0.04968767240643501,0.0,0.3076838254928589,0.04968767240643501,0.0,1.2283092737197876,0.2288714200258255,0.0,0.0,0.0,0.0,0.13655441999435425,0.3613211339898755,0.0,,0.1021035835146904,0.08331547299838768,0.0,,0.12470132112503052,0.4062176582721809,0.12470132112503052,0.4062176582721809,True,True,0,True,None when either norm is zero or component unavailable,False,actual current observers,a22c90c76b2ce711d14508a8a68d2123c413f3f429694a968e72fc448a0bec26
E_K,0,D,shared_fork,,"{""source"":1.0,""teacher"":1.0,""protection"":-0.1}",0.0,omitted,0.46471908688545227,0.02057019993662834,0.9668087959289551,positive mean prior-entropy-normalized adversary CE,True,40.06552505493164,0.0,8.78519058227539,0.0,0.5544528365135193,0.14067643880844116,0.0,0.5544528365135193,0.14067643880844116,0.0,0.28555482625961304,0.05825074017047882,0.0,0.28555482625961304,0.05825074017047882,0.0,0.32024914026260376,0.07554953545331955,0.0,0.03202491253614426,0.007554954849183559,0.0,0.013682604767382145,0.14962057001967563,-0.0013682604767382145,-0.14962057698150646,-0.0010171981994062662,-0.005728659383680336,0.00010171985195484012,0.005728661453211677,0.051063913851976395,0.32252247540007106,0.051063913851976395,0.32252247540007106,True,True,0,True,None when either norm is zero or component unavailable,False,actual current observers,7f14d254d25927419b7a1a40ca8e640eab52a08b6f95833705a6301dc1341a0f
E_K,0,D,final,,"{""source"":1.0,""teacher"":1.0,""protection"":-0.1}",0.0,omitted,0.4348951578140259,0.014828761108219624,0.901934027671814,positive mean prior-entropy-normalized adversary CE,True,40.06552505493164,0.0,8.905362129211426,0.0,0.8731239438056946,0.24101312458515167,0.0,0.8731239438056946,0.24101312458515167,0.0,0.30262333154678345,0.048295360058546066,0.0,0.30262333154678345,0.048295360058546066,0.0,0.9605277180671692,0.2318756878376007,0.0,0.09605276584625244,0.02318757213652134,0.0,0.12442375719547272,0.42804655051546336,-0.012442375533282757,-0.4280465706695602,0.07816940546035767,0.09320753204440933,-0.007816940546035767,-0.09320753782831549,0.09670384228229523,0.3659868015338025,0.09670384228229523,0.3659868015338025,True,True,0,True,None when either norm is zero or component unavailable,False,actual current observers,642c266ff1fdacf2019f0cbd11f2ab560d87340d164f7fcfa0efd12ebc3889b8
E_bank,0,shared,initialization,shared-stage diagnostic,"{""source"":1.0,""teacher"":0.0,""protection"":0.0}",0.0,omitted,0.7101714015007019,2.4118875655492833e-15,,positive mean prior-entropy-normalized adversary CE,False,40.06552505493164,0.0,8.0,0.0,0.6803558468818665,0.024006539955735207,0.0,0.6803558468818665,0.024006539955735207,0.0,2.0862482585926045e-07,8.165452314301547e-09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,7.052282313679825e-08,0.4968526160935365,0.0,,True,True,0,True,None when either norm is zero or component unavailable,False,not constructed for source-only bank,
E_bank,0,shared,after_base_warmup,shared-stage diagnostic,"{""source"":1.0,""teacher"":0.0,""protection"":0.0}",0.0,omitted,0.4432322084903717,5.364744186401367,,positive mean prior-entropy-normalized adversary CE,False,40.06552505493164,0.0,10.283112525939941,0.0,0.22743211686611176,0.12552015483379364,0.0,0.22743211686611176,0.12552015483379364,0.0,22.80145263671875,2.423978567123413,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.566245198249817,0.3020267733417407,0.0,,True,True,0,True,None when either norm is zero or component unavailable,False,not constructed for source-only bank,
E_bank,0,shared,shared_fork,D-objective hypothetical at frozen fork; no shared-stage update,"{""source"":1.0,""teacher"":0.0,""protection"":0.0}",0.0,omitted,0.4432322084903717,5.364744186401367,,positive mean prior-entropy-normalized adversary CE,False,40.06552505493164,0.0,10.283112525939941,0.0,0.22743211686611176,0.12552015483379364,0.0,0.22743211686611176,0.12552015483379364,0.0,22.80145263671875,2.423978567123413,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.566245198249817,0.3020267733417407,0.0,,True,True,0,True,None when either norm is zero or component unavailable,False,not constructed for source-only bank,
E_bank,0,B,shared_fork,,"{""source"":1.0,""teacher"":0.0,""protection"":0.0}",0.0,omitted,0.4432322084903717,5.364744186401367,,positive mean prior-entropy-normalized adversary CE,False,40.06552505493164,0.0,10.283112525939941,0.0,0.22743211686611176,0.12552015483379364,0.0,0.22743211686611176,0.12552015483379364,0.0,22.80145263671875,2.423978567123413,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1.566245198249817,0.3020267733417407,0.0,,True,True,0,True,None when either norm is zero or component unavailable,False,not constructed for source-only bank,
E_bank,0,B,final,,"{""source"":1.0,""teacher"":0.0,""protection"":0.0}",0.0,omitted,0.41187140345573425,4.449716567993164,,positive mean prior-entropy-normalized adversary CE,False,40.06552505493164,0.0,10.748703002929688,0.0,0.251418799161911,0.17394715547561646,0.0,0.251418799161911,0.17394715547561646,0.0,19.926666259765625,3.475003719329834,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.8018358945846558,0.16004904934694722,0.0,,True,True,0,True,None when either norm is zero or component unavailable,False,not constructed for source-only bank,
E_F,1,shared,initialization,shared-stage diagnostic,"{""source"":1.0,""teacher"":1.0,""protection"":0.0}",0.0,omitted,0.7135794162750244,2.498869802419301e-15,1.3527015447616577,positive mean prior-entropy-normalized adversary CE,True,43.87765884399414,92.15782928466797,8.000001907348633,0.0,0.5801796317100525,0.023691607639193535,0.06178440526127815,0.5801796317100525,0.023691607639193535,0.06178440526127815,2.2177506764364807e-07,7.07314828929384e-09,1.0895947255562533e-08,2.2177506764364807e-07,7.07314828929384e-09,1.0895947255562533e-08,0.0737319216132164,0.00752186169847846,0.0168924443423748,0.0,0.0,0.0,5.740199426895742e-09,0.35104169905451854,0.0,,0.011919592507183552,0.2786399463292023,0.0,,2.881488470052318e-08,0.2239451636212013,2.881488470052318e-08,0.2239451636212013,True,True,0,True,None when either norm is zero or component unavailable,True,disposable original initialization,461a93d1af3d235cfdb1a278b996a814d1fa027de682e23dae6fc3211ef2158a
E_F,1,shared,after_base_warmup,shared-stage diagnostic,"{""source"":1.0,""teacher"":1.0,""protection"":0.0}",0.0,omitted,0.353567510843277,0.035032808780670166,1.3516432046890259,positive mean prior-entropy-normalized adversary CE,True,43.87765884399414,92.15782928466797,7.9195404052734375,3.3881847858428955,0.478150874376297,0.08223512768745422,0.1517663300037384,0.478150874376297,0.08223512768745422,0.1517663300037384,0.3350696563720703,0.04198628291487694,0.08919622749090195,0.3350696563720703,0.04198628291487694,0.08919622749090195,0.07204706966876984,0.007305113133043051,0.017049172893166542,0.0,0.0,0.0,-0.006585013121366501,-0.272775413454676,0.0,,0.0031418639700859785,0.09120236534380582,0.0,,-0.11651842296123505,-0.7272681079940553,-0.11651842296123505,-0.7272681079940553,True,True,0,True,None when either norm is zero or component unavailable,True,disposable original initialization,461a93d1af3d235cfdb1a278b996a814d1fa027de682e23dae6fc3211ef2158a
E_F,1,shared,shared_fork,D-objective hypothetical at frozen fork; no shared-stage update,"{""source"":1.0,""teacher"":1.0,""protection"":-0.1}",0.0,omitted,0.353567510843277,0.035032808780670166,0.9634130001068115,positive mean prior-entropy-normalized adversary CE,True,43.87765884399414,92.15782928466797,7.9195404052734375,3.3881847858428955,0.478150874376297,0.08223512768745422,0.1517663300037384,0.478150874376297,0.08223512768745422,0.1517663300037384,0.3350696563720703,0.04198628291487694,0.08919622749090195,0.3350696563720703,0.04198628291487694,0.08919622749090195,0.9444957375526428,0.11148246377706528,0.22902195155620575,0.09444957971572876,0.011148246936500072,0.022902198135852814,0.031244538724422455,0.09872769890059264,-0.0031244540587067604,-0.09872769855580496,-0.06890662759542465,-0.15257944777352367,0.00689066294580698,0.1525794422690776,-0.11651842296123505,-0.7272681079940553,-0.11651842296123505,-0.7272681079940553,True,True,0,True,None when either norm is zero or component unavailable,False,actual current observers,b1d1f89a9b3f9ec853735806797ed1a4aefb58c151b59cbddaa858d18ef835f4
E_F,1,C,shared_fork,,"{""source"":1.0,""teacher"":1.0,""protection"":0.0}",0.0,omitted,0.353567510843277,0.035032808780670166,0.9634130001068115,positive mean prior-entropy-normalized adversary CE,True,43.87765884399414,92.15782928466797,7.9195404052734375,3.3881847858428955,0.478150874376297,0.08223512768745422,0.1517663300037384,0.478150874376297,0.08223512768745422,0.1517663300037384,0.3350696563720703,0.04198628291487694,0.08919622749090195,0.3350696563720703,0.04198628291487694,0.08919622749090195,0.9444957375526428,0.11148246377706528,0.22902195155620575,0.0,0.0,0.0,0.031244538724422455,0.09872769890059264,0.0,,-0.06890662759542465,-0.15257944777352367,0.0,,-0.11651842296123505,-0.7272681079940553,-0.11651842296123505,-0.7272681079940553,True,True,0,True,None when either norm is zero or component unavailable,False,actual current observers,b1d1f89a9b3f9ec853735806797ed1a4aefb58c151b59cbddaa858d18ef835f4
E_F,1,C,final,,"{""source"":1.0,""teacher"":1.0,""protection"":0.0}",0.0,omitted,0.32775309681892395,0.02404537983238697,0.9006519913673401,positive mean prior-entropy-normalized adversary CE,True,43.87765884399414,92.15782928466797,7.902275085449219,3.9903981685638428,0.5156675577163696,0.12856432795524597,0.22638675570487976,0.5156675577163696,0.12856432795524597,0.22638675570487976,0.2733796238899231,0.030716583132743835,0.06433343142271042,0.2733796238899231,0.030716583132743835,0.06433343142271042,1.6172996759414673,0.23769596219062805,0.48767751455307007,0.0,0.0,0.0,0.17606131732463837,0.39820554731730823,0.0,,0.2732141613960266,0.3275992488119971,0.0,,0.05869383364915848,0.41634804117196017,0.05869383364915848,0.41634804117196017,True,True,0,True,None when either norm is zero or component unavailable,False,actual current observers,7960328e07dc2f76448a6d4e4480930f105e6fc741d90f6f41a32ed374d1ddcc
E_F,1,D,shared_fork,,"{""source"":1.0,""teacher"":1.0,""protection"":-0.1}",0.0,omitted,0.353567510843277,0.035032808780670166,0.9634130001068115,positive mean prior-entropy-normalized adversary CE,True,43.87765884399414,92.15782928466797,7.9195404052734375,3.3881847858428955,0.478150874376297,0.08223512768745422,0.1517663300037384,0.478150874376297,0.08223512768745422,0.1517663300037384,0.3350696563720703,0.04198628291487694,0.08919622749090195,0.3350696563720703,0.04198628291487694,0.08919622749090195,0.9444957375526428,0.11148246377706528,0.22902195155620575,0.09444957971572876,0.011148246936500072,0.022902198135852814,0.031244538724422455,0.09872769890059264,-0.0031244540587067604,-0.09872769855580496,-0.06890662759542465,-0.15257944777352367,0.00689066294580698,0.1525794422690776,-0.11651842296123505,-0.7272681079940553,-0.11651842296123505,-0.7272681079940553,True,True,0,True,None when either norm is zero or component unavailable,False,actual current observers,b1d1f89a9b3f9ec853735806797ed1a4aefb58c151b59cbddaa858d18ef835f4
E_F,1,D,final,,"{""source"":1.0,""teacher"":1.0,""protection"":-0.1}",0.0,omitted,0.32914575934410095,0.025145133957266808,0.902296245098114,positive mean prior-entropy-normalized adversary CE,True,43.87765884399414,92.15782928466797,7.885143280029297,4.000270366668701,0.5503001809120178,0.13391196727752686,0.2327175736427307,0.5503001809120178,0.13391196727752686,0.2327175736427307,0.36906561255455017,0.03185008838772774,0.06555715948343277,0.36906561255455017,0.03185008838772774,0.06555715948343277,1.4365365505218506,0.2640311121940613,0.5232469439506531,0.14365366101264954,0.02640310861170292,0.05232470482587814,0.2758534848690033,0.5203052551755615,-0.02758534997701645,-0.5203052616931548,0.3354877233505249,0.42438526500449625,-0.03354877233505249,-0.4243852473959419,0.07666495442390442,0.37747973741121366,0.07666495442390442,0.37747973741121366,True,True,0,True,None when either norm is zero or component unavailable,False,actual current observers,ab697528a7e9feb3f6378037fbd6af8ebce6f4f6cebdad2293615d47b5dd22e5
E_K,1,shared,initialization,shared-stage diagnostic,"{""source"":1.0,""teacher"":1.0,""protection"":0.0}",0.0,omitted,0.7135794162750244,2.498869802419301e-15,1.3527015447616577,positive mean prior-entropy-normalized adversary CE,True,43.87765884399414,0.0,8.000001907348633,0.0,0.5768804550170898,0.023691607639193535,0.0,0.5768804550170898,0.023691607639193535,0.0,2.2150723566483066e-07,7.07314828929384e-09,0.0,2.2150723566483066e-07,7.07314828929384e-09,0.0,0.07177075743675232,0.00752186169847846,0.0,0.0,0.0,0.0,5.727256890963872e-09,0.3602559949484678,0.0,,0.011850837618112564,0.2862303572927174,0.0,,2.8840497989790492e-08,0.2256986766716996,2.8840497989790492e-08,0.2256986766716996,True,True,0,True,None when either norm is zero or component unavailable,True,disposable original initialization,461a93d1af3d235cfdb1a278b996a814d1fa027de682e23dae6fc3211ef2158a
E_K,1,shared,after_base_warmup,shared-stage diagnostic,"{""source"":1.0,""teacher"":1.0,""protection"":0.0}",0.0,omitted,0.41487598419189453,0.03224525600671768,1.3509187698364258,positive mean prior-entropy-normalized adversary CE,True,43.87765884399414,0.0,8.925992965698242,0.0,0.521623432636261,0.16937021911144257,0.0,0.521623432636261,0.16937021911144257,0.0,0.26261332631111145,0.08304891735315323,0.0,0.26261332631111145,0.08304891735315323,0.0,0.07633978128433228,0.008721892721951008,0.0,0.0,0.0,0.0,-0.001218180637806654,-0.06076367335619422,0.0,,0.005368970334529877,0.13482890275656328,0.0,,-0.06400465220212936,-0.4672374968939341,-0.06400465220212936,-0.4672374968939341,True,True,0,True,None when either norm is zero or component unavailable,True,disposable original initialization,461a93d1af3d235cfdb1a278b996a814d1fa027de682e23dae6fc3211ef2158a
E_K,1,shared,shared_fork,D-objective hypothetical at frozen fork; no shared-stage update,"{""source"":1.0,""teacher"":1.0,""protection"":-0.1}",0.0,omitted,0.41487598419189453,0.03224525600671768,0.9659318923950195,positive mean prior-entropy-normalized adversary CE,True,43.87765884399414,0.0,8.925992965698242,0.0,0.521623432636261,0.16937021911144257,0.0,0.521623432636261,0.16937021911144257,0.0,0.26261332631111145,0.08304891735315323,0.0,0.26261332631111145,0.08304891735315323,0.0,0.5385422110557556,0.10547353327274323,0.0,0.053854215890169144,0.010547354817390442,0.0,-0.010552577674388885,-0.07461429638022092,0.001055257860571146,0.07461431019121634,0.029967062175273895,0.1066761484559456,-0.002996706170961261,-0.10667615712913707,-0.06400465220212936,-0.4672374968939341,-0.06400465220212936,-0.4672374968939341,True,True,0,True,None when either norm is zero or component unavailable,False,actual current observers,9c8a853f96e0bda153a7d03145b44b2771e1f7830aa880741ffc38bb3a12bf66
E_K,1,C,shared_fork,,"{""source"":1.0,""teacher"":1.0,""protection"":0.0}",0.0,omitted,0.41487598419189453,0.03224525600671768,0.9659318923950195,positive mean prior-entropy-normalized adversary CE,True,43.87765884399414,0.0,8.925992965698242,0.0,0.521623432636261,0.16937021911144257,0.0,0.521623432636261,0.16937021911144257,0.0,0.26261332631111145,0.08304891735315323,0.0,0.26261332631111145,0.08304891735315323,0.0,0.5385422110557556,0.10547353327274323,0.0,0.0,0.0,0.0,-0.010552577674388885,-0.07461429638022092,0.0,,0.029967062175273895,0.1066761484559456,0.0,,-0.06400465220212936,-0.4672374968939341,-0.06400465220212936,-0.4672374968939341,True,True,0,True,None when either norm is zero or component unavailable,False,actual current observers,9c8a853f96e0bda153a7d03145b44b2771e1f7830aa880741ffc38bb3a12bf66
E_K,1,C,final,,"{""source"":1.0,""teacher"":1.0,""protection"":0.0}",0.0,omitted,0.39685383439064026,0.02086670696735382,0.893319845199585,positive mean prior-entropy-normalized adversary CE,True,43.87765884399414,0.0,9.006431579589844,0.0,0.3979971706867218,0.23377388715744019,0.0,0.3979971706867218,0.23377388715744019,0.0,0.21531380712985992,0.06982329487800598,0.0,0.21531380712985992,0.06982329487800598,0.0,1.4536175727844238,0.24896736443042755,0.0,0.0,0.0,0.0,-0.004963540937751532,-0.015858772298506782,0.0,,0.0559939406812191,0.09678563051167137,0.0,,0.027768518775701523,0.32404166084444674,0.027768518775701523,0.32404166084444674,True,True,0,True,None when either norm is zero or component unavailable,False,actual current observers,feb0454990a072150406f19563cae00d6953c19029d195a48dad71cfca77f021
E_K,1,D,shared_fork,,"{""source"":1.0,""teacher"":1.0,""protection"":-0.1}",0.0,omitted,0.41487598419189453,0.03224525600671768,0.9659318923950195,positive mean prior-entropy-normalized adversary CE,True,43.87765884399414,0.0,8.925992965698242,0.0,0.521623432636261,0.16937021911144257,0.0,0.521623432636261,0.16937021911144257,0.0,0.26261332631111145,0.08304891735315323,0.0,0.26261332631111145,0.08304891735315323,0.0,0.5385422110557556,0.10547353327274323,0.0,0.053854215890169144,0.010547354817390442,0.0,-0.010552577674388885,-0.07461429638022092,0.001055257860571146,0.07461431019121634,0.029967062175273895,0.1066761484559456,-0.002996706170961261,-0.10667615712913707,-0.06400465220212936,-0.4672374968939341,-0.06400465220212936,-0.4672374968939341,True,True,0,True,None when either norm is zero or component unavailable,False,actual current observers,9c8a853f96e0bda153a7d03145b44b2771e1f7830aa880741ffc38bb3a12bf66
E_K,1,D,final,,"{""source"":1.0,""teacher"":1.0,""protection"":-0.1}",0.0,omitted,0.39980921149253845,0.02137502282857895,0.9065805673599243,positive mean prior-entropy-normalized adversary CE,True,43.87765884399414,0.0,8.99744987487793,0.0,0.4764096438884735,0.22846923768520355,0.0,0.4764096438884735,0.22846923768520355,0.0,0.2771400213241577,0.07139778137207031,0.0,0.2771400213241577,0.07139778137207031,0.0,1.3999683856964111,0.2557651698589325,0.0,0.13999682664871216,0.02557651326060295,0.0,-0.03326302766799927,-0.08573226594970618,0.0033263028599321842,0.08573227565032548,-0.024598050862550735,-0.036880934979134736,0.002459804993122816,0.036880936723225975,0.06664449721574783,0.5047595047510447,0.06664449721574783,0.5047595047510447,True,True,0,True,None when either norm is zero or component unavailable,False,actual current observers,3d18768058e3ea2e8a3b3ce5ea3f1ef0afb6bd3017aa0030e42b7c586c0d78f4
E_bank,1,shared,initialization,shared-stage diagnostic,"{""source"":1.0,""teacher"":0.0,""protection"":0.0}",0.0,omitted,0.7135794162750244,2.498869802419301e-15,,positive mean prior-entropy-normalized adversary CE,False,43.87765884399414,0.0,8.000001907348633,0.0,0.5768804550170898,0.023691607639193535,0.0,0.5768804550170898,0.023691607639193535,0.0,2.2150723566483066e-07,7.07314828929384e-09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2.8840497989790492e-08,0.2256986766716996,0.0,,True,True,0,True,None when either norm is zero or component unavailable,False,not constructed for source-only bank,
E_bank,1,shared,after_base_warmup,shared-stage diagnostic,"{""source"":1.0,""teacher"":0.0,""protection"":0.0}",0.0,omitted,0.39689508080482483,7.65247106552124,,positive mean prior-entropy-normalized adversary CE,False,43.87765884399414,0.0,10.549553871154785,0.0,0.16461531817913055,0.12003713846206665,0.0,0.16461531817913055,0.12003713846206665,0.0,25.18999671936035,3.6953272819519043,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-0.0510433167219162,-0.012309503318863919,0.0,,True,True,0,True,None when either norm is zero or component unavailable,False,not constructed for source-only bank,
E_bank,1,shared,shared_fork,D-objective hypothetical at frozen fork; no shared-stage update,"{""source"":1.0,""teacher"":0.0,""protection"":0.0}",0.0,omitted,0.39689508080482483,7.65247106552124,,positive mean prior-entropy-normalized adversary CE,False,43.87765884399414,0.0,10.549553871154785,0.0,0.16461531817913055,0.12003713846206665,0.0,0.16461531817913055,0.12003713846206665,0.0,25.18999671936035,3.6953272819519043,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-0.0510433167219162,-0.012309503318863919,0.0,,True,True,0,True,None when either norm is zero or component unavailable,False,not constructed for source-only bank,
E_bank,1,B,shared_fork,,"{""source"":1.0,""teacher"":0.0,""protection"":0.0}",0.0,omitted,0.39689508080482483,7.65247106552124,,positive mean prior-entropy-normalized adversary CE,False,43.87765884399414,0.0,10.549553871154785,0.0,0.16461531817913055,0.12003713846206665,0.0,0.16461531817913055,0.12003713846206665,0.0,25.18999671936035,3.6953272819519043,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-0.0510433167219162,-0.012309503318863919,0.0,,True,True,0,True,None when either norm is zero or component unavailable,False,not constructed for source-only bank,
E_bank,1,B,final,,"{""source"":1.0,""teacher"":0.0,""protection"":0.0}",0.0,omitted,0.3837854862213135,5.470779895782471,,positive mean prior-entropy-normalized adversary CE,False,43.87765884399414,0.0,11.007719993591309,0.0,0.21419216692447662,0.15137772262096405,0.0,0.21419216692447662,0.15137772262096405,0.0,20.050111770629883,3.511172294616699,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,-1.1482586860656738,-0.26737411303084674,0.0,,True,True,0,True,None when either norm is zero or component unavailable,False,not constructed for source-only bank,
E_F,2,shared,initialization,shared-stage diagnostic,"{""source"":1.0,""teacher"":1.0,""protection"":0.0}",0.0,omitted,0.7161867022514343,2.27631147201176e-15,1.3743196725845337,positive mean prior-entropy-normalized adversary CE,True,44.58277893066406,88.77799987792969,8.000000953674316,0.0,0.600166380405426,0.018731677904725075,0.04095223546028137,0.600166380405426,0.018731677904725075,0.04095223546028137,1.2303237895139318e-07,8.27828738891867e-09,1.0824106055906668e-08,1.2303237895139318e-07,8.27828738891867e-09,1.0824106055906668e-08,0.11710631847381592,0.0072718518786132336,0.015223604626953602,0.0,0.0,0.0,2.1149508810935913e-09,0.14679137408376305,0.0,,0.0005078870453871787,0.0072262859600145,0.0,,1.9245074867058065e-08,0.26063246979137394,1.9245074867058065e-08,0.26063246979137394,True,True,0,True,None when either norm is zero or component unavailable,True,disposable original initialization,2bbf69d3625d3fe8f25e63b97e565ff5d9ea0c21e0014a3e29d2f5e0270fc129
E_F,2,shared,after_base_warmup,shared-stage diagnostic,"{""source"":1.0,""teacher"":1.0,""protection"":0.0}",0.0,omitted,0.38481879234313965,0.033313117921352386,1.3733394145965576,positive mean prior-entropy-normalized adversary CE,True,44.58277893066406,88.77799987792969,7.732872009277344,3.296621799468994,0.2889864444732666,0.10604757070541382,0.17970311641693115,0.2889864444732666,0.10604757070541382,0.17970311641693115,0.4755892753601074,0.034597765654325485,0.07791944593191147,0.4755892753601074,0.034597765654325485,0.07791944593191147,0.1091199517250061,0.007865222170948982,0.017020709812641144,0.0,0.0,0.0,-0.008044766262173653,-0.155016244962427,0.0,,-0.0006149059627205133,-0.019499661280420553,0.0,,-0.02510329708456993,-0.18265065813525067,-0.02510329708456993,-0.18265065813525067,True,True,0,True,None when either norm is zero or component unavailable,True,disposable original initialization,2bbf69d3625d3fe8f25e63b97e565ff5d9ea0c21e0014a3e29d2f5e0270fc129
E_F,2,shared,shared_fork,D-objective hypothetical at frozen fork; no shared-stage update,"{""source"":1.0,""teacher"":1.0,""protection"":-0.1}",0.0,omitted,0.38481879234313965,0.033313117921352386,0.8809273838996887,positive mean prior-entropy-normalized adversary CE,True,44.58277893066406,88.77799987792969,7.732872009277344,3.296621799468994,0.2889864444732666,0.10604757070541382,0.17970311641693115,0.2889864444732666,0.10604757070541382,0.17970311641693115,0.4755892753601074,0.034597765654325485,0.07791944593191147,0.4755892753601074,0.034597765654325485,0.07791944593191147,0.6186463236808777,0.12496081739664078,0.2238629013299942,0.06186463683843613,0.012496083043515682,0.02238628640770912,-0.09023667126893997,-0.3066963286286812,0.009023667313158512,0.3066963127975128,0.014074969105422497,0.07872769604458543,-0.001407496863976121,-0.07872768775105485,-0.02510329708456993,-0.18265065813525067,-0.02510329708456993,-0.18265065813525067,True,True,0,True,None when either norm is zero or component unavailable,False,actual current observers,9175870ab4e7294840e222bfbf63794045473b0c9e25e42b9af410ea99886cc4
E_F,2,C,shared_fork,,"{""source"":1.0,""teacher"":1.0,""protection"":0.0}",0.0,omitted,0.38481879234313965,0.033313117921352386,0.8809273838996887,positive mean prior-entropy-normalized adversary CE,True,44.58277893066406,88.77799987792969,7.732872009277344,3.296621799468994,0.2889864444732666,0.10604757070541382,0.17970311641693115,0.2889864444732666,0.10604757070541382,0.17970311641693115,0.4755892753601074,0.034597765654325485,0.07791944593191147,0.4755892753601074,0.034597765654325485,0.07791944593191147,0.6186463236808777,0.12496081739664078,0.2238629013299942,0.0,0.0,0.0,-0.09023667126893997,-0.3066963286286812,0.0,,0.014074969105422497,0.07872769604458543,0.0,,-0.02510329708456993,-0.18265065813525067,-0.02510329708456993,-0.18265065813525067,True,True,0,True,None when either norm is zero or component unavailable,False,actual current observers,9175870ab4e7294840e222bfbf63794045473b0c9e25e42b9af410ea99886cc4
E_F,2,C,final,,"{""source"":1.0,""teacher"":1.0,""protection"":0.0}",0.0,omitted,0.3611692488193512,0.023183204233646393,0.8355050086975098,positive mean prior-entropy-normalized adversary CE,True,44.58277893066406,88.77799987792969,7.670382022857666,3.971498727798462,0.4611668884754181,0.14857637882232666,0.2687337100505829,0.4611668884754181,0.14857637882232666,0.2687337100505829,0.22260695695877075,0.029330652207136154,0.06059972569346428,0.22260695695877075,0.029330652207136154,0.06059972569346428,0.9732597470283508,0.23225052654743195,0.381434828042984,0.0,0.0,0.0,0.030595920979976654,0.14121994432202567,0.0,,0.02503383159637451,0.05577511147384817,0.0,,-0.004770025610923767,-0.046464777337384404,-0.004770025610923767,-0.046464777337384404,True,True,0,True,None when either norm is zero or component unavailable,False,actual current observers,53ba6c87539ffb38984386fcccb651bdc84c3097f6f25e578e6a440d18fc5857
