teacher,seed,source_release,bank,target,audit_budget,candidate_id,scope,selected_epoch,selected_epoch_zero,validation_log_loss,test_log_loss,test_person_weighted_log_loss,global_independent,global_catchup,global_pooled,witness_id
E,1,D,False,SEX,360,hist_gb_20,independent,,False,0.7251856445698682,0.7022517210337962,0.7145475234218923,False,False,False,E_K/seed_1/audit/D/SEX/budget360/hist_gb_20
E,1,D,False,SEX,360,hist_gb_5,independent,,False,0.7198110443505426,0.6982247470729072,0.7089387381540238,False,False,False,E_K/seed_1/audit/D/SEX/budget360/hist_gb_5
E,1,D,False,SEX,360,logistic,independent,,False,0.6958867386721539,0.6926516235820277,0.6922912800471769,False,False,False,E_K/seed_1/audit/D/SEX/budget360/logistic
E,1,D,False,SEX,360,mlp_0,independent,15,False,0.6906434942981584,0.6837183042711953,0.6865186325764218,False,False,False,E_K/seed_1/audit/D/SEX/budget360/mlp_0
E,1,D,False,SEX,360,mlp_1,independent,25,False,0.6874609607892367,0.6798741452689006,0.6822852958368589,False,False,False,E_K/seed_1/audit/D/SEX/budget360/mlp_1
E,1,D,False,SEX,360,saved_adversary,saved_diagnostic,0,True,0.6725599492320775,0.6689212217683939,0.6692466363465613,False,False,False,E_K/seed_1/audit/D/SEX/budget360/saved_adversary
E,1,B,True,RAC1P,120,hist_gb_20,independent,,False,1.4163319880948855,1.4353615206368682,1.4733287617527988,False,False,False,E_bank/seed_1/audit/B/RAC1P/budget120/hist_gb_20
E,1,B,True,RAC1P,120,hist_gb_5,independent,,False,1.4103044146554167,1.432894401264266,1.471438043133094,False,False,False,E_bank/seed_1/audit/B/RAC1P/budget120/hist_gb_5
E,1,B,True,RAC1P,120,logistic,independent,,False,1.272176452971044,1.3100241678568416,1.3313589488225215,False,False,False,E_bank/seed_1/audit/B/RAC1P/budget120/logistic
E,1,B,True,RAC1P,120,mlp_0,independent,40,False,1.267481300890565,1.2997867576596471,1.3173881591711145,False,False,False,E_bank/seed_1/audit/B/RAC1P/budget120/mlp_0
E,1,B,True,RAC1P,120,mlp_1,independent,50,False,1.2677857951961122,1.302140034682276,1.3187982532755091,False,False,False,E_bank/seed_1/audit/B/RAC1P/budget120/mlp_1
E,1,B,True,SEX,120,hist_gb_20,independent,,False,0.7124867619598934,0.7049615446009131,0.7099666631472608,False,False,False,E_bank/seed_1/audit/B/SEX/budget120/hist_gb_20
E,1,B,True,SEX,120,hist_gb_5,independent,,False,0.7037761384545107,0.6975059419754053,0.7038222029268978,False,False,False,E_bank/seed_1/audit/B/SEX/budget120/hist_gb_5
E,1,B,True,SEX,120,logistic,independent,,False,0.6950723620495974,0.692545154046292,0.6914083008933462,False,False,False,E_bank/seed_1/audit/B/SEX/budget120/logistic
E,1,B,True,SEX,120,mlp_0,independent,115,False,0.69111929887193,0.6863444462888011,0.6868985691242486,False,False,False,E_bank/seed_1/audit/B/SEX/budget120/mlp_0
E,1,B,True,SEX,120,mlp_1,independent,70,False,0.6905075100030448,0.6865003432767134,0.6871403161462512,False,False,False,E_bank/seed_1/audit/B/SEX/budget120/mlp_1
E,1,B,True,RAC1P,360,hist_gb_20,independent,,False,1.4163319880948855,1.4353615206368682,1.4733287617527988,False,False,False,E_bank/seed_1/audit/B/RAC1P/budget360/hist_gb_20
