seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,audit_budget,reused_reference,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,split,n,n_classes,class_schema,weighted,weight_sum,support,weighted_support,prevalence,coverage_complete,raw_coverage_complete,valid_class_mask,log_loss,log_loss_probability_floor,accuracy,balanced_accuracy,observed_balanced_accuracy,auroc,macro_auroc,observed_macro_auroc,evidence_audit_budget,origin_metrics,origin_release
0,transfer,E_F_W,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1652,396]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[2434,550]","[288007.0,60383.0]","[0.8266798702603404,0.17332012973965957]",True,True,"[true,true]",0.28569016356864996,1e-12,0.8703808949740234,0.7512843979242341,0.7512843979242341,0.8999448806299136,0.8999448806299136,0.8999448806299136,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,W
0,transfer,E_F_W,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1652,396]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[2439,543]","[273575.0,60566.0]","[0.8187411900963965,0.18125880990360357]",True,True,"[true,true]",0.31327676819106715,1e-12,0.8519068297515121,0.7241311460654164,0.7241311460654164,0.88353811976177,0.88353811976177,0.88353811976177,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,W
0,transfer,E_F_W,civilian_at_work,logistic,logistic,True,True,True,True,,False,False,2048,"[665,1383]",True,validation,2984,2,"[0,1]",False,2984.0,"[981,2003]","[981.0,2003.0]","[0.32875335120643434,0.6712466487935657]",True,True,"[true,true]",0.3074457448582482,1e-12,0.889745308310992,0.8479174713973892,0.8479174713973892,0.8923345359127467,0.8923345359127466,0.8923345359127466,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,W
0,transfer,E_F_W,civilian_at_work,logistic,logistic,True,True,True,True,,False,False,2048,"[665,1383]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[972,2010]","[972.0,2010.0]","[0.32595573440643866,0.6740442655935613]",True,True,"[true,true]",0.2808752685411176,1e-12,0.9047619047619048,0.8669261716110803,0.8669261716110803,0.9042160596195974,0.9042160596195974,0.9042160596195974,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,W
0,transfer,E_F_W,civilian_at_work,logistic,logistic,True,True,True,True,,False,False,2048,"[665,1383]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[981,2003]","[112512.0,235878.0]","[0.3229484198742788,0.6770515801257212]",True,True,"[true,true]",0.3058659355737805,1e-12,0.8939952352248917,0.8471940827282598,0.8471940827282598,0.8847952065357807,0.8847952065357807,0.8847952065357807,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,W
0,transfer,E_F_W,civilian_at_work,logistic,logistic,True,True,True,True,,False,False,2048,"[665,1383]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[972,2010]","[100734.0,233407.0]","[0.3014715344719744,0.6985284655280256]",True,True,"[true,true]",0.26221899737560106,1e-12,0.9179268632104411,0.8736411248056462,0.8736411248056462,0.904502916081938,0.904502916081938,0.904502916081938,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,W
0,transfer,E_F_W,civilian_at_work,mlp,mlp,False,False,True,False,,False,False,2048,"[665,1383]",True,validation,2984,2,"[0,1]",False,2984.0,"[981,2003]","[981.0,2003.0]","[0.32875335120643434,0.6712466487935657]",True,True,"[true,true]",0.31320812284880195,1e-12,0.8863941018766756,0.8430806898724288,0.8430806898724288,0.8858269680087413,0.8858269680087413,0.8858269680087413,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,W
0,transfer,E_F_W,civilian_at_work,mlp,mlp,False,False,True,False,,False,False,2048,"[665,1383]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[972,2010]","[972.0,2010.0]","[0.32595573440643866,0.6740442655935613]",True,True,"[true,true]",0.27954518002481116,1e-12,0.9027498323272971,0.8622458694183404,0.8622458694183404,0.9031314620314067,0.9031314620314066,0.9031314620314066,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,W
0,transfer,E_F_W,civilian_at_work,mlp,mlp,False,False,True,False,,False,False,2048,"[665,1383]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[981,2003]","[112512.0,235878.0]","[0.3229484198742788,0.6770515801257212]",True,True,"[true,true]",0.3128181960208398,1e-12,0.8904446166652314,0.8435655726841147,0.8435655726841147,0.878873952151874,0.878873952151874,0.878873952151874,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,W
0,transfer,E_F_W,civilian_at_work,mlp,mlp,False,False,True,False,,False,False,2048,"[665,1383]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[972,2010]","[100734.0,233407.0]","[0.3014715344719744,0.6985284655280256]",True,True,"[true,true]",0.26468488018067404,1e-12,0.9125399157840552,0.866884813905356,0.866884813905356,0.9005354428460355,0.9005354428460355,0.9005354428460355,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,W
0,transfer,E_F_W,public_coverage,logistic,logistic,True,True,True,True,,False,False,2048,"[1531,517]",True,validation,2984,2,"[0,1]",False,2984.0,"[2275,709]","[2275.0,709.0]","[0.7623994638069705,0.23760053619302948]",True,True,"[true,true]",0.4927374695021941,1e-12,0.7764745308310992,0.5805902137354888,0.5805902137354888,0.7177817387126273,0.7177817387126273,0.7177817387126273,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,W
0,transfer,E_F_W,public_coverage,logistic,logistic,True,True,True,True,,False,False,2048,"[1531,517]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[2199,783]","[2199.0,783.0]","[0.7374245472837022,0.2625754527162978]",True,True,"[true,true]",0.5167995008583485,1e-12,0.7468142186452046,0.5701015264688408,0.5701015264688408,0.7174650383867739,0.717465038386774,0.717465038386774,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,W
0,transfer,E_F_W,public_coverage,logistic,logistic,True,True,True,True,,False,False,2048,"[1531,517]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[2275,709]","[263229.0,85161.0]","[0.7555584259020064,0.24444157409799364]",True,True,"[true,true]",0.506517603073869,1e-12,0.7707741324377853,0.5780614884354178,0.5780614884354178,0.70834539866307,0.7083453986630701,0.7083453986630701,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,W
0,transfer,E_F_W,public_coverage,logistic,logistic,True,True,True,True,,False,False,2048,"[1531,517]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[2199,783]","[244261.0,89880.0]","[0.7310117585091324,0.26898824149086764]",True,True,"[true,true]",0.5260716088767972,1e-12,0.7396428453856306,0.5654572266148651,0.5654572266148651,0.7139083941126055,0.7139083941126054,0.7139083941126054,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,W
0,transfer,E_F_W,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,validation,2984,2,"[0,1]",False,2984.0,"[2275,709]","[2275.0,709.0]","[0.7623994638069705,0.23760053619302948]",True,True,"[true,true]",0.49739094393019984,1e-12,0.7637399463806971,0.5853454021296053,0.5853454021296053,0.7125460716998093,0.7125460716998093,0.7125460716998093,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,W
0,transfer,E_F_W,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[2199,783]","[2199.0,783.0]","[0.7374245472837022,0.2625754527162978]",True,True,"[true,true]",0.5191758402229392,1e-12,0.7478202548625084,0.5958664596760284,0.5958664596760284,0.7172757035155304,0.7172758487109838,0.7172758487109838,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,W
0,transfer,E_F_W,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[2275,709]","[263229.0,85161.0]","[0.7555584259020064,0.24444157409799364]",True,True,"[true,true]",0.5114630618967768,1e-12,0.7549499124544332,0.578964696697701,0.578964696697701,0.699512258176211,0.6995122581762111,0.6995122581762111,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,W
0,transfer,E_F_W,public_coverage,mlp,mlp,False,False,True,False,,False,False,2048,"[1531,517]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[2199,783]","[244261.0,89880.0]","[0.7310117585091324,0.26898824149086764]",True,True,"[true,true]",0.526298310688111,1e-12,0.7436291864811562,0.5910974738181369,0.5910974738181369,0.7148367152899568,0.7148367791616242,0.7148367791616242,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,W
0,transfer,E_F_C,same_residence,logistic,logistic,False,False,True,False,,False,False,2048,"[500,1548]",True,validation,2984,2,"[0,1]",False,2984.0,"[700,2284]","[700.0,2284.0]","[0.23458445040214476,0.7654155495978552]",True,True,"[true,true]",0.5238309011992125,1e-12,0.7603887399463807,0.5323830372779584,0.5323830372779584,0.6496850763072304,0.6496850763072304,0.6496850763072304,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,C
0,transfer,E_F_C,same_residence,logistic,logistic,False,False,True,False,,False,False,2048,"[500,1548]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[660,2322]","[660.0,2322.0]","[0.22132796780684105,0.778672032193159]",True,True,"[true,true]",0.5064314304339289,1e-12,0.7766599597585513,0.5344961240310078,0.5344961240310078,0.653148409156161,0.653148409156161,0.653148409156161,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,C
0,transfer,E_F_C,same_residence,logistic,logistic,False,False,True,False,,False,False,2048,"[500,1548]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[700,2284]","[71960.0,276430.0]","[0.20655013060076352,0.7934498693992365]",True,True,"[true,true]",0.493115912334796,1e-12,0.7831596773730589,0.5312448156040658,0.5312448156040658,0.6557840310782134,0.6557840310782135,0.6557840310782135,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,C
0,transfer,E_F_C,same_residence,logistic,logistic,False,False,True,False,,False,False,2048,"[500,1548]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[660,2322]","[69119.0,265022.0]","[0.20685578842464708,0.793144211575353]",True,True,"[true,true]",0.4902573088027173,1e-12,0.7953259252830392,0.543592015694905,0.543592015694905,0.6474288955835618,0.6474288955835618,0.6474288955835618,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,C
0,transfer,E_F_C,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,validation,2984,2,"[0,1]",False,2984.0,"[700,2284]","[700.0,2284.0]","[0.23458445040214476,0.7654155495978552]",True,True,"[true,true]",0.5169225362889904,1e-12,0.7593833780160858,0.553522641981486,0.553522641981486,0.6758809732299225,0.6758809732299225,0.6758809732299225,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,C
0,transfer,E_F_C,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[660,2322]","[660.0,2322.0]","[0.22132796780684105,0.778672032193159]",True,True,"[true,true]",0.5062237321102718,1e-12,0.7739771965124078,0.5566322136089578,0.5566322136089578,0.6634797588285961,0.663479758828596,0.663479758828596,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,C
0,transfer,E_F_C,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[700,2284]","[71960.0,276430.0]","[0.20655013060076352,0.7934498693992365]",True,True,"[true,true]",0.4871642317105253,1e-12,0.7769970435431557,0.5529151085033454,0.5529151085033454,0.6814507042533909,0.6814507042533908,0.6814507042533908,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,C
0,transfer,E_F_C,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[660,2322]","[69119.0,265022.0]","[0.20685578842464708,0.793144211575353]",True,True,"[true,true]",0.491689139711262,1e-12,0.7921326625586205,0.5616044831685694,0.5616044831685694,0.6566342922979544,0.6566342922979544,0.6566342922979544,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,C
0,transfer,E_F_C,commute_over20,logistic,logistic,True,True,True,True,,False,False,2048,"[997,1051]",True,validation,1984,2,"[0,1]",False,1984.0,"[1009,975]","[1009.0,975.0]","[0.5085685483870968,0.49143145161290325]",True,True,"[true,true]",0.6830075375685856,1e-12,0.563508064516129,0.564796828543112,0.564796828543112,0.5860572793575767,0.5860572793575767,0.5860572793575767,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,C
0,transfer,E_F_C,commute_over20,logistic,logistic,True,True,True,True,,False,False,2048,"[997,1051]",True,development_evaluation,1971,2,"[0,1]",False,1971.0,"[959,1012]","[959.0,1012.0]","[0.4865550481988838,0.5134449518011162]",True,True,"[true,true]",0.687758484123448,1e-12,0.5540334855403348,0.5513215759169425,0.5513215759169425,0.5622838760731493,0.5622838760731493,0.5622838760731493,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,C
0,transfer,E_F_C,commute_over20,logistic,logistic,True,True,True,True,,False,False,2048,"[997,1051]",True,validation_person_weighted,1984,2,"[0,1]",True,233729.0,"[1009,975]","[118499.0,115230.0]","[0.5069931416298362,0.4930068583701637]",True,True,"[true,true]",0.6815475529597292,1e-12,0.5627371870841873,0.5637621783632012,0.5637621783632012,0.5877477327620486,0.5877477327620486,0.5877477327620486,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,C
0,transfer,E_F_C,commute_over20,logistic,logistic,True,True,True,True,,False,False,2048,"[997,1051]",True,development_evaluation_person_weighted,1971,2,"[0,1]",True,226551.0,"[959,1012]","[110010.0,116541.0]","[0.48558602698730086,0.5144139730126991]",True,True,"[true,true]",0.6870644961013529,1e-12,0.5600372543047702,0.5570837630308589,0.5570837630308589,0.5617702852754776,0.5617702852754776,0.5617702852754776,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,C
0,transfer,E_F_C,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[997,1051]",True,validation,1984,2,"[0,1]",False,1984.0,"[1009,975]","[1009.0,975.0]","[0.5085685483870968,0.49143145161290325]",True,True,"[true,true]",0.6856280003441627,1e-12,0.5483870967741935,0.5486000355772407,0.5486000355772407,0.5747071230718406,0.5747071230718406,0.5747071230718406,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,C
0,transfer,E_F_C,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[997,1051]",True,development_evaluation,1971,2,"[0,1]",False,1971.0,"[959,1012]","[959.0,1012.0]","[0.4865550481988838,0.5134449518011162]",True,True,"[true,true]",0.6907908358027226,1e-12,0.5337392186707255,0.5327328574313659,0.5327328574313659,0.5574987532302671,0.5574987532302671,0.5574987532302671,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,C
0,transfer,E_F_C,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[997,1051]",True,validation_person_weighted,1984,2,"[0,1]",True,233729.0,"[1009,975]","[118499.0,115230.0]","[0.5069931416298362,0.4930068583701637]",True,True,"[true,true]",0.6861563322067272,1e-12,0.547826756628403,0.5477560029765618,0.5477560029765618,0.5722091455437934,0.5722091455437934,0.5722091455437934,,results/redesign_20260908_acs_restricted_inputs_v1/E_F/seed_0/metrics.json,C
