unit,seed,release,split,target,mean_mse,per_coordinate_mse
E_F,0,E_F_W,fit,E,0.033667008058669165,"[0.25088384460734375,0.08198486618764811,0.03730624409193407,0.03129931229595421,0.015910349029824876,0.014937162992312696,0.0185897371825295,0.024912976816952318,0.012770536983133336,0.015052106162539934,0.0069030391840434096,0.006531012950388685,0.008776198358390476,0.0038527245392559408,0.0035835666890722847,0.005378450867383063]"
E_F,0,E_F_W,fit,S,0.5716606273025295,"[0.7752803665089317,0.5705489662058408,0.4010887101545199,0.8188444756144382,0.6453628725568272,0.5847278452275593,0.5989351201301668,0.5846620117778922,0.578573076760457,0.3449334729404059,0.548515781290418,0.6459166909666333,0.43662617303038503,0.6389627750028243,0.43777728522221837,0.5358144134509547]"
E_F,0,E_F_W,source_validation,R,0.5869643342339214,"[0.6588782052699605,0.6080716132643788,0.7208967156909465,0.71757127188551,0.7259569090129738,0.46939769317035107,0.8014704690233367,1.1060730778860839,0.4994860300370427,0.6825347794419245,0.22197221614119236,0.49849319257719565,0.521352770930352,0.29498448308418046,0.49506772485719513,0.3692221954701176]"
E_F,0,E_F_W,source_validation,E,0.0332328371540728,"[0.24353607318374118,0.08316637363849207,0.0375548719563997,0.030865014463589163,0.01588443992772706,0.015223264698460356,0.01859701104924318,0.024442296115418725,0.01257797376296173,0.015143887966974192,0.006798882737028274,0.0063140352631561964,0.00878211822299693,0.004008360791261519,0.003487139891924477,0.005343650795790042]"
E_F,0,E_F_W,source_validation,S,0.568228259378817,"[0.7855948740224553,0.5675890610715063,0.40651012474487536,0.8014313222818312,0.6274088052054597,0.5678212918686595,0.5830125944495432,0.5704942809017395,0.5666926577647534,0.35395557378524894,0.5516217962019047,0.6395670740444244,0.446690930164776,0.6210205622964869,0.4584100825410851,0.5438311187163238]"
E_F,0,E_F_W,development_evaluation,R,0.5877902736426216,"[0.6066502260818851,0.5686953233335177,0.7243888053803332,0.726315719578725,0.7413694584012045,0.4574522272877363,0.8747986809166362,1.138083436275064,0.5071297339094362,0.7042522512429125,0.22203496490143532,0.4955268445231067,0.5263212252311857,0.2830297257057828,0.4718494976477351,0.3567462578652496]"
E_F,0,E_F_W,development_evaluation,E,0.034233145532357845,"[0.25910948645535414,0.07791310101777672,0.03800597055071572,0.032067981677734544,0.016198081602102992,0.014358735234891522,0.01932051822811712,0.025716561641611478,0.013339754774107707,0.015698389522627972,0.0069629869156768885,0.006778427531124758,0.009047185349856325,0.004104346908860566,0.003584386805040268,0.005524414302126821]"
E_F,0,E_F_W,development_evaluation,S,0.5824906050124752,"[0.7877336340812549,0.5864031372426751,0.4068494622792559,0.8681920935632568,0.6450746836284525,0.5896584521510654,0.6341523751645078,0.6215141894131416,0.5518164483634047,0.3529562279847771,0.5510754200622802,0.6598183610747377,0.4560678435012506,0.6174103016147389,0.4518720389719211,0.5392550111028832]"
E_F,0,E_F_C,fit,R,0.577864712879232,"[0.6277035091290892,0.5806379496686104,0.7026606712133637,0.7548835831409444,0.6962724270117965,0.46039387403459203,0.8003053166875164,1.024483682954411,0.5206784759906751,0.7193552791227126,0.21135381719886423,0.4943203742925332,0.5105133481445455,0.29626139856959893,0.49648463809020094,0.3495270608182591]"
E_F,0,E_F_C,fit,E,0.022338021142096612,"[0.15285954606503993,0.06292170058682285,0.023220641218865228,0.018589230713930767,0.012138581568238016,0.016613806896234193,0.009813758839470785,0.01664467022833946,0.011033068016851036,0.006506412500924337,0.0041372498335487335,0.004952425523239701,0.005022122439253832,0.002857096500513572,0.00397060053513133,0.006127426807142024]"
E_F,0,E_F_C,fit,S,0.5660845756388757,"[0.7534721861873627,0.5700362774877797,0.38099333684596076,0.823826990089451,0.6439514541174074,0.6100110228135679,0.5766107189153896,0.5765838175810754,0.572267462924125,0.34553540896316626,0.5347076250740374,0.6281190319209257,0.427388130832595,0.6265993519092156,0.454547945591716,0.532702448968235]"
E_F,0,E_F_C,source_validation,R,0.581521408028248,"[0.6624624481490587,0.5904751341758573,0.7109189732941337,0.738938453139242,0.7131072818936595,0.4539204273695276,0.7805897385128374,1.0616432780310963,0.5013596746601697,0.7146319352898332,0.21235694967995758,0.49797022598853496,0.5140145368351419,0.2924720101102435,0.49303638573574404,0.3664450755869327]"
E_F,0,E_F_C,source_validation,E,0.0223681476579854,"[0.14822039172361132,0.06350425162081329,0.02427610474495965,0.019791046204852385,0.012797510383958823,0.01627266215197799,0.009929444591967025,0.017109890974126053,0.01161786245491917,0.00660931639421374,0.004241536231824283,0.004926958766294489,0.004970340936060331,0.0029117012196884823,0.004010188122954098,0.0067011560055452975]"
E_F,0,E_F_C,source_validation,S,0.5631522109955653,"[0.7726854702094785,0.5643843615737048,0.38466358846718607,0.808024851033114,0.6258305802256817,0.5945623002967068,0.5600321142737918,0.5623977159074511,0.5622152557733275,0.35659765318579306,0.5372265739082022,0.6199592875883373,0.4356688490655543,0.6089734864412196,0.47459862404154834,0.542614663937949]"
E_F,0,E_F_C,development_evaluation,R,0.5795645556693195,"[0.5889807513568251,0.5427265126450173,0.7181978943258869,0.7452401632602851,0.7212221879116127,0.44350560564475455,0.8440992867878027,1.0894761418960919,0.5098452994947721,0.7365410190969182,0.21259319557129833,0.4943598480058875,0.5181634407654752,0.2815444848617504,0.4733512446855138,0.35318581439922103]"
E_F,0,E_F_C,development_evaluation,E,0.02264912347067516,"[0.15859440039716627,0.05903433355281175,0.023939842995154094,0.01912456306339195,0.012712878570065415,0.016510468093763473,0.009715528485412331,0.017212167769589108,0.011233481618984315,0.006489219339170451,0.004609072262507297,0.004964930166898098,0.00495054035932134,0.002810483888051484,0.0041861141610075965,0.006297950807507579]"
E_F,0,E_F_C,development_evaluation,S,0.5748563341439206,"[0.751019525393136,0.5701846912604333,0.38753513668888273,0.8666371330563126,0.6472657919975531,0.6197527283484127,0.6085416920312903,0.6118493768332762,0.5490856313078513,0.3564955742395003,0.5365618154278944,0.6381780058465086,0.44393755072661095,0.6050829920203699,0.47008931661533826,0.5354843845093578]"
E_F,0,E_F_D,fit,R,0.5773179931690529,"[0.6252879090507822,0.5761938352606275,0.7046428103046694,0.7596990908961869,0.6907710144908283,0.4585944227182529,0.8010525241061247,1.029450367413951,0.5206298345247425,0.7133570692690647,0.21038124779126666,0.49848742616449376,0.5111888887422642,0.2931102240746706,0.4938361894270047,0.35040503646991633]"
E_F,0,E_F_D,fit,E,0.022490244710681926,"[0.14960770985901475,0.06253354503294176,0.023665876418804202,0.02133366007140211,0.0103361501687638,0.016740646281344047,0.010085182155557003,0.018681140983782336,0.010740389178756946,0.007264808091945537,0.006462060160192414,0.00578484973314144,0.005160026276222613,0.003446230996526252,0.0027336504484949883,0.0052679895140206245]"
E_F,0,E_F_D,fit,S,0.5642349597243304,"[0.746488711326704,0.5641364737468444,0.3813417505903734,0.829409848510469,0.6317277672199979,0.6144522919017478,0.5734168660124276,0.5772367189719684,0.572654400867882,0.3500584102779311,0.5325334642274249,0.6198269311909372,0.4278116056433182,0.6198261461401408,0.45350877408007906,0.5333291948810392]"
