seed,split,release,audit_budget,audit_selector,target,n_classes,class_schema,complete,limitations,fit_support,validation_support,evaluation_support,exposed_primary_recall,exposed_candidate,audit_candidate,limitation_census_codes
2,development_evaluation,E_K_D,360,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_1,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,S_F_C,360,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_0,{}
2,development_evaluation,S_F_C,360,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_0,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,S_F_D,360,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_0,{}
2,development_evaluation,S_F_D,360,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_0,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,S_K_C,360,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_0,{}
2,development_evaluation,S_K_C,360,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_0,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,S_K_D,360,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_0,{}
2,development_evaluation,S_K_D,360,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_0,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,E_bank,360,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_1,{}
2,development_evaluation,E_bank,360,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_0,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,S_bank,360,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_1,{}
2,development_evaluation,S_bank,360,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_1,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,E_direct,360,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_1,{}
2,development_evaluation,E_direct,360,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_1,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,S_direct,360,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_0,{}
2,development_evaluation,S_direct,360,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_0,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,E_F_C,360,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_1,{}
2,development_evaluation,E_F_C,360,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,catchup,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,E_F_D,360,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_1,{}
2,development_evaluation,E_F_D,360,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,catchup,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,E_K_C,360,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_0,{}
2,development_evaluation,E_K_C,360,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,catchup,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,E_K_D,360,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_0,{}
2,development_evaluation,E_K_D,360,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,catchup,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,S_F_C,360,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_0,{}
2,development_evaluation,S_F_C,360,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,catchup,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,S_F_D,360,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_0,{}
2,development_evaluation,S_F_D,360,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,catchup,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,S_K_C,360,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_0,{}
2,development_evaluation,S_K_C,360,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,catchup,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,S_K_D,360,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_0,{}
2,development_evaluation,S_K_D,360,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,catchup,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,E_bank,360,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_1,{}
2,development_evaluation,E_bank,360,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_0,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,S_bank,360,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_1,{}
2,development_evaluation,S_bank,360,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_1,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,E_direct,360,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_1,{}
2,development_evaluation,E_direct,360,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_1,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,development_evaluation,S_direct,360,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1510,1469]","[1.0,1.0]",mlp_0,mlp_0,{}
2,development_evaluation,S_direct,360,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1723,139,20,1,9,479,6,430,172]","[1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_0,"{""fit"":[4],""validation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,E_F_C,120,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_1,{}
2,validation_person_weighted,E_F_C,120,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_0,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,E_F_D,120,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_1,{}
2,validation_person_weighted,E_F_D,120,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_0,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,E_K_C,120,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_0,{}
2,validation_person_weighted,E_K_C,120,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_0,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,E_K_D,120,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_0,{}
2,validation_person_weighted,E_K_D,120,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_1,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,S_F_C,120,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_0,{}
2,validation_person_weighted,S_F_C,120,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_0,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,S_F_D,120,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_0,{}
2,validation_person_weighted,S_F_D,120,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_0,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,S_K_C,120,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_0,{}
2,validation_person_weighted,S_K_C,120,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_0,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,S_K_D,120,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_0,{}
2,validation_person_weighted,S_K_D,120,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_0,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,E_bank,120,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_1,{}
2,validation_person_weighted,E_bank,120,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_0,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,S_bank,120,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_1,{}
2,validation_person_weighted,S_bank,120,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_1,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,E_direct,120,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_1,{}
2,validation_person_weighted,E_direct,120,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_1,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,S_direct,120,primary,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_0,{}
2,validation_person_weighted,S_direct,120,primary,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_0,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,E_F_C,120,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_1,{}
2,validation_person_weighted,E_F_C,120,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,catchup,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,E_F_D,120,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_1,{}
2,validation_person_weighted,E_F_D,120,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,catchup,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,E_K_C,120,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_0,{}
2,validation_person_weighted,E_K_C,120,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,catchup,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,E_K_D,120,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_0,{}
2,validation_person_weighted,E_K_D,120,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,catchup,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,S_F_C,120,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_0,{}
2,validation_person_weighted,S_F_C,120,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,catchup,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,S_F_D,120,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_0,{}
2,validation_person_weighted,S_F_D,120,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,catchup,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,S_K_C,120,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_0,{}
2,validation_person_weighted,S_K_C,120,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,catchup,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,S_K_D,120,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_0,{}
2,validation_person_weighted,S_K_D,120,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,catchup,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,E_bank,120,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_1,{}
2,validation_person_weighted,E_bank,120,pooled,RAC1P,9,"[0,1,2,3,4,5,6,7,8]",False,"{""fit"":[3],""validation"":[3],""evaluation"":[3],""exposed_recall"":[3]}","[1670,165,22,0,5,450,9,450,170]","[1747,158,25,0,11,496,9,454,162]","[1747,158,25,0,11,496,9,454,162]","[1.0,1.0,1.0,null,1.0,1.0,1.0,1.0,1.0]",mlp_0,mlp_0,"{""fit"":[4],""validation"":[4],""evaluation"":[4],""exposed_recall"":[4]}"
2,validation_person_weighted,S_bank,120,pooled,SEX,2,"[0,1]",True,{},"[1508,1433]","[1611,1451]","[1611,1451]","[1.0,1.0]",mlp_0,mlp_1,{}
