seed,comparison,left,right,role,target,audit_budget,selector,split,left_value,right_value,left_minus_right,signed_gain_left_minus_right
0,E_minus_S,E_F_D,S_F_D,transfer,income_binary,,primary,development_evaluation_person_weighted,0.3192078727790466,0.3102590036423152,0.00894886913673143,
0,E_minus_S,E_F_D,S_F_D,transfer,civilian_at_work,,primary,validation,0.31758102416369255,0.3167850302540332,0.0007959939096593427,
0,E_minus_S,E_F_D,S_F_D,transfer,civilian_at_work,,primary,development_evaluation,0.2892630254226533,0.2891950307128424,6.79947098108924e-05,
0,E_minus_S,E_F_D,S_F_D,transfer,civilian_at_work,,primary,validation_person_weighted,0.31466465707339164,0.30935803186607547,0.0053066252073161735,
0,E_minus_S,E_F_D,S_F_D,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,0.2703303429582994,0.2719159071980653,-0.001585564239765913,
0,E_minus_S,E_F_D,S_F_D,transfer,public_coverage,,primary,validation,0.49378765859233237,0.4874328778121621,0.006354780780170266,
0,E_minus_S,E_F_D,S_F_D,transfer,public_coverage,,primary,development_evaluation,0.5174383410218873,0.5100422381918772,0.007396102830010132,
0,E_minus_S,E_F_D,S_F_D,transfer,public_coverage,,primary,validation_person_weighted,0.5101161704639873,0.5047441594201325,0.005372011043854763,
0,E_minus_S,E_F_D,S_F_D,transfer,public_coverage,,primary,development_evaluation_person_weighted,0.5284346928019994,0.5184265452762947,0.01000814752570467,
0,E_minus_S,E_F_D,S_F_D,audit,SEX,120,primary,validation,0.6758554457769218,0.6631882343591036,0.012667211417818236,-0.012667211417818236
0,E_minus_S,E_F_D,S_F_D,audit,SEX,120,primary,development_evaluation,0.6816838573897842,0.6736102560407039,0.008073601349080306,-0.008073601349080306
0,E_minus_S,E_F_D,S_F_D,audit,SEX,120,primary,validation_person_weighted,0.6730926898774319,0.6593254902186247,0.013767199658807128,-0.013767199658807128
0,E_minus_S,E_F_D,S_F_D,audit,SEX,120,primary,development_evaluation_person_weighted,0.6834332333085297,0.6769335716558349,0.006499661652694777,-0.006499661652694777
0,E_minus_S,E_F_D,S_F_D,audit,RAC1P,120,primary,validation,1.2487641825857096,1.2279621535293161,0.0208020290563935,-0.0208020290563935
0,E_minus_S,E_F_D,S_F_D,audit,RAC1P,120,primary,development_evaluation,1.2318067695594441,1.221304039709394,0.010502729850050185,-0.010502729850050185
0,E_minus_S,E_F_D,S_F_D,audit,RAC1P,120,primary,validation_person_weighted,1.2581063565151662,1.2382193155324104,0.019887040982755844,-0.019887040982755844
0,E_minus_S,E_F_D,S_F_D,audit,RAC1P,120,primary,development_evaluation_person_weighted,1.2150538433352902,1.2027256470792431,0.012328196256047086,-0.012328196256047086
0,E_minus_S,E_F_D,S_F_D,audit,SEX,120,pooled,validation,0.6623720131017078,0.6597109172683756,0.0026610958333321832,-0.0026610958333321832
0,E_minus_S,E_F_D,S_F_D,audit,SEX,120,pooled,development_evaluation,0.6712540370450266,0.673813610328822,-0.0025595732837954133,0.0025595732837954133
0,E_minus_S,E_F_D,S_F_D,audit,SEX,120,pooled,validation_person_weighted,0.6591917742819782,0.6584673507766651,0.0007244235053130987,-0.0007244235053130987
0,E_minus_S,E_F_D,S_F_D,audit,SEX,120,pooled,development_evaluation_person_weighted,0.6716379110130878,0.6744328441156667,-0.002794933102578945,0.002794933102578945
0,E_minus_S,E_F_D,S_F_D,audit,RAC1P,120,pooled,validation,1.2291893064086064,1.2126320171463074,0.016557289262298935,-0.016557289262298935
0,E_minus_S,E_F_D,S_F_D,audit,RAC1P,120,pooled,development_evaluation,1.2174342617050875,1.211890920019821,0.005543341685266601,-0.005543341685266601
0,E_minus_S,E_F_D,S_F_D,audit,RAC1P,120,pooled,validation_person_weighted,1.2380061945237018,1.2246305936765896,0.013375600847112201,-0.013375600847112201
0,E_minus_S,E_F_D,S_F_D,audit,RAC1P,120,pooled,development_evaluation_person_weighted,1.2028837854049805,1.1900222044355937,0.012861580969386832,-0.012861580969386832
0,E_minus_S,E_F_D,S_F_D,audit,SEX,360,primary,validation,0.6758554457769218,0.6631882343591036,0.012667211417818236,-0.012667211417818236
0,E_minus_S,E_F_D,S_F_D,audit,SEX,360,primary,development_evaluation,0.6816838573897842,0.6736102560407039,0.008073601349080306,-0.008073601349080306
0,E_minus_S,E_F_D,S_F_D,audit,SEX,360,primary,validation_person_weighted,0.6730926898774319,0.6593254902186247,0.013767199658807128,-0.013767199658807128
0,E_minus_S,E_F_D,S_F_D,audit,SEX,360,primary,development_evaluation_person_weighted,0.6834332333085297,0.6769335716558349,0.006499661652694777,-0.006499661652694777
0,E_minus_S,E_F_D,S_F_D,audit,RAC1P,360,primary,validation,1.2487641825857096,1.2279621535293161,0.0208020290563935,-0.0208020290563935
0,E_minus_S,E_F_D,S_F_D,audit,RAC1P,360,primary,development_evaluation,1.2318067695594441,1.221304039709394,0.010502729850050185,-0.010502729850050185
0,E_minus_S,E_F_D,S_F_D,audit,RAC1P,360,primary,validation_person_weighted,1.2581063565151662,1.2382193155324104,0.019887040982755844,-0.019887040982755844
0,E_minus_S,E_F_D,S_F_D,audit,RAC1P,360,primary,development_evaluation_person_weighted,1.2150538433352902,1.2027256470792431,0.012328196256047086,-0.012328196256047086
0,E_minus_S,E_F_D,S_F_D,audit,SEX,360,pooled,validation,0.6623720131017078,0.6597109172683756,0.0026610958333321832,-0.0026610958333321832
0,E_minus_S,E_F_D,S_F_D,audit,SEX,360,pooled,development_evaluation,0.6712540370450266,0.673813610328822,-0.0025595732837954133,0.0025595732837954133
0,E_minus_S,E_F_D,S_F_D,audit,SEX,360,pooled,validation_person_weighted,0.6591917742819782,0.6584673507766651,0.0007244235053130987,-0.0007244235053130987
0,E_minus_S,E_F_D,S_F_D,audit,SEX,360,pooled,development_evaluation_person_weighted,0.6716379110130878,0.6744328441156667,-0.002794933102578945,0.002794933102578945
0,E_minus_S,E_F_D,S_F_D,audit,RAC1P,360,pooled,validation,1.2291893064086064,1.2126320171463074,0.016557289262298935,-0.016557289262298935
0,E_minus_S,E_F_D,S_F_D,audit,RAC1P,360,pooled,development_evaluation,1.2174342617050875,1.211890920019821,0.005543341685266601,-0.005543341685266601
0,E_minus_S,E_F_D,S_F_D,audit,RAC1P,360,pooled,validation_person_weighted,1.2380061945237018,1.2246305936765896,0.013375600847112201,-0.013375600847112201
0,E_minus_S,E_F_D,S_F_D,audit,RAC1P,360,pooled,development_evaluation_person_weighted,1.2028837854049805,1.1900222044355937,0.012861580969386832,-0.012861580969386832
0,E_minus_S,E_K_C,S_K_C,transfer,same_residence,,primary,validation,0.519714048021103,0.5272901363459417,-0.007576088324838692,
0,E_minus_S,E_K_C,S_K_C,transfer,same_residence,,primary,development_evaluation,0.5070873447444326,0.5147926252267838,-0.0077052804823511956,
0,E_minus_S,E_K_C,S_K_C,transfer,same_residence,,primary,validation_person_weighted,0.4889563367705868,0.49278303109285215,-0.003826694322265345,
0,E_minus_S,E_K_C,S_K_C,transfer,same_residence,,primary,development_evaluation_person_weighted,0.4921320132746967,0.4999935838477502,-0.007861570573053533,
0,E_minus_S,E_K_C,S_K_C,transfer,commute_over20,,primary,validation,0.686075941832282,0.6769214634111083,0.009154478421173784,
0,E_minus_S,E_K_C,S_K_C,transfer,commute_over20,,primary,development_evaluation,0.6920281601544375,0.6913681401716717,0.0006600199827657693,
0,E_minus_S,E_K_C,S_K_C,transfer,commute_over20,,primary,validation_person_weighted,0.6869839071719395,0.6737604675591115,0.013223439612828014,
0,E_minus_S,E_K_C,S_K_C,transfer,commute_over20,,primary,development_evaluation_person_weighted,0.6924707835186319,0.6900883862630077,0.002382397255624169,
0,E_minus_S,E_K_C,S_K_C,transfer,income_binary,,primary,validation,0.34512733767845105,0.31114622582140533,0.03398111185704572,
0,E_minus_S,E_K_C,S_K_C,transfer,income_binary,,primary,development_evaluation,0.33817672124006415,0.31751504083462606,0.020661680405438088,
0,E_minus_S,E_K_C,S_K_C,transfer,income_binary,,primary,validation_person_weighted,0.32411137308384164,0.2937214544022494,0.030389918681592243,
0,E_minus_S,E_K_C,S_K_C,transfer,income_binary,,primary,development_evaluation_person_weighted,0.3421131711453558,0.3271326047847883,0.014980566360567493,
0,E_minus_S,E_K_C,S_K_C,transfer,civilian_at_work,,primary,validation,0.41312479845318384,0.3400609681039461,0.07306383034923775,
0,E_minus_S,E_K_C,S_K_C,transfer,civilian_at_work,,primary,development_evaluation,0.38843777359824583,0.32714311916730093,0.061294654430944895,
0,E_minus_S,E_K_C,S_K_C,transfer,civilian_at_work,,primary,validation_person_weighted,0.40883073174855106,0.3358279108689233,0.07300282087962778,
0,E_minus_S,E_K_C,S_K_C,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,0.37015286409897635,0.3127127898914291,0.057440074207547265,
0,E_minus_S,E_K_C,S_K_C,transfer,public_coverage,,primary,validation,0.5181843510125042,0.5017639125661891,0.016420438446315022,
0,E_minus_S,E_K_C,S_K_C,transfer,public_coverage,,primary,development_evaluation,0.5325116652514941,0.5227909088683154,0.009720756383178708,
0,E_minus_S,E_K_C,S_K_C,transfer,public_coverage,,primary,validation_person_weighted,0.5288844718700906,0.5091862612038028,0.01969821066628774,
0,E_minus_S,E_K_C,S_K_C,transfer,public_coverage,,primary,development_evaluation_person_weighted,0.5384213674251425,0.5314959951973393,0.006925372227803206,
0,E_minus_S,E_K_C,S_K_C,audit,SEX,120,primary,validation,0.6830412377910033,0.6635191353936915,0.01952210239731189,-0.01952210239731189
0,E_minus_S,E_K_C,S_K_C,audit,SEX,120,primary,development_evaluation,0.6872099166564384,0.6759448511225805,0.011265065533857865,-0.011265065533857865
0,E_minus_S,E_K_C,S_K_C,audit,SEX,120,primary,validation_person_weighted,0.6844064992012836,0.6631781700354,0.021228329165883575,-0.021228329165883575
0,E_minus_S,E_K_C,S_K_C,audit,SEX,120,primary,development_evaluation_person_weighted,0.6914150036289739,0.6752854353163845,0.016129568312589382,-0.016129568312589382
0,E_minus_S,E_K_C,S_K_C,audit,RAC1P,120,primary,validation,1.2541465303068167,1.232104940937748,0.022041589369068637,-0.022041589369068637
0,E_minus_S,E_K_C,S_K_C,audit,RAC1P,120,primary,development_evaluation,1.2348383268997085,1.2217175138816956,0.013120813018012933,-0.013120813018012933
0,E_minus_S,E_K_C,S_K_C,audit,RAC1P,120,primary,validation_person_weighted,1.2616344943800877,1.244158612320546,0.01747588205954176,-0.01747588205954176
0,E_minus_S,E_K_C,S_K_C,audit,RAC1P,120,primary,development_evaluation_person_weighted,1.2144491410253866,1.204818490725381,0.00963065030000565,-0.00963065030000565
0,E_minus_S,E_K_C,S_K_C,audit,SEX,120,pooled,validation,0.6745759477786555,0.6584347830315372,0.016141164747118242,-0.016141164747118242
0,E_minus_S,E_K_C,S_K_C,audit,SEX,120,pooled,development_evaluation,0.6773455389504729,0.6739058095029973,0.0034397294474756146,-0.0034397294474756146
0,E_minus_S,E_K_C,S_K_C,audit,SEX,120,pooled,validation_person_weighted,0.6758142205965004,0.6557115834312154,0.020102637165285042,-0.020102637165285042
0,E_minus_S,E_K_C,S_K_C,audit,SEX,120,pooled,development_evaluation_person_weighted,0.6812504794898354,0.6825143179841616,-0.0012638384943262082,0.0012638384943262082
0,E_minus_S,E_K_C,S_K_C,audit,RAC1P,120,pooled,validation,1.2301156343997715,1.2154028263122152,0.014712808087556262,-0.014712808087556262
0,E_minus_S,E_K_C,S_K_C,audit,RAC1P,120,pooled,development_evaluation,1.2048883767202472,1.2161448252546563,-0.011256448534409103,0.011256448534409103
0,E_minus_S,E_K_C,S_K_C,audit,RAC1P,120,pooled,validation_person_weighted,1.2391615781058314,1.2308288649562382,0.008332713149593163,-0.008332713149593163
0,E_minus_S,E_K_C,S_K_C,audit,RAC1P,120,pooled,development_evaluation_person_weighted,1.1873505768092065,1.2003200717680733,-0.01296949495886679,0.01296949495886679
0,E_minus_S,E_K_C,S_K_C,audit,SEX,360,primary,validation,0.6830412377910033,0.6635191353936915,0.01952210239731189,-0.01952210239731189
0,E_minus_S,E_K_C,S_K_C,audit,SEX,360,primary,development_evaluation,0.6872099166564384,0.6759448511225805,0.011265065533857865,-0.011265065533857865
0,E_minus_S,E_K_C,S_K_C,audit,SEX,360,primary,validation_person_weighted,0.6844064992012836,0.6631781700354,0.021228329165883575,-0.021228329165883575
0,E_minus_S,E_K_C,S_K_C,audit,SEX,360,primary,development_evaluation_person_weighted,0.6914150036289739,0.6752854353163845,0.016129568312589382,-0.016129568312589382
0,E_minus_S,E_K_C,S_K_C,audit,RAC1P,360,primary,validation,1.2541465303068167,1.232104940937748,0.022041589369068637,-0.022041589369068637
0,E_minus_S,E_K_C,S_K_C,audit,RAC1P,360,primary,development_evaluation,1.2348383268997085,1.2217175138816956,0.013120813018012933,-0.013120813018012933
0,E_minus_S,E_K_C,S_K_C,audit,RAC1P,360,primary,validation_person_weighted,1.2616344943800877,1.244158612320546,0.01747588205954176,-0.01747588205954176
0,E_minus_S,E_K_C,S_K_C,audit,RAC1P,360,primary,development_evaluation_person_weighted,1.2144491410253866,1.204818490725381,0.00963065030000565,-0.00963065030000565
0,E_minus_S,E_K_C,S_K_C,audit,SEX,360,pooled,validation,0.6745759477786555,0.6584347830315372,0.016141164747118242,-0.016141164747118242
0,E_minus_S,E_K_C,S_K_C,audit,SEX,360,pooled,development_evaluation,0.6773455389504729,0.6739058095029973,0.0034397294474756146,-0.0034397294474756146
0,E_minus_S,E_K_C,S_K_C,audit,SEX,360,pooled,validation_person_weighted,0.6758142205965004,0.6557115834312154,0.020102637165285042,-0.020102637165285042
0,E_minus_S,E_K_C,S_K_C,audit,SEX,360,pooled,development_evaluation_person_weighted,0.6812504794898354,0.6825143179841616,-0.0012638384943262082,0.0012638384943262082
0,E_minus_S,E_K_C,S_K_C,audit,RAC1P,360,pooled,validation,1.2301156343997715,1.2154028263122152,0.014712808087556262,-0.014712808087556262
0,E_minus_S,E_K_C,S_K_C,audit,RAC1P,360,pooled,development_evaluation,1.2048883767202472,1.2161448252546563,-0.011256448534409103,0.011256448534409103
0,E_minus_S,E_K_C,S_K_C,audit,RAC1P,360,pooled,validation_person_weighted,1.2391615781058314,1.2308288649562382,0.008332713149593163,-0.008332713149593163
0,E_minus_S,E_K_C,S_K_C,audit,RAC1P,360,pooled,development_evaluation_person_weighted,1.1873505768092065,1.2003200717680733,-0.01296949495886679,0.01296949495886679
0,E_minus_S,E_K_D,S_K_D,transfer,same_residence,,primary,validation,0.5201809684000736,0.5280460859185168,-0.00786511751844321,
0,E_minus_S,E_K_D,S_K_D,transfer,same_residence,,primary,development_evaluation,0.5069808154673355,0.5151407184113398,-0.00815990294400426,
0,E_minus_S,E_K_D,S_K_D,transfer,same_residence,,primary,validation_person_weighted,0.48943951815209613,0.4936618727773205,-0.004222354625224356,
0,E_minus_S,E_K_D,S_K_D,transfer,same_residence,,primary,development_evaluation_person_weighted,0.4920188261862168,0.5003057455457924,-0.00828691935957565,
0,E_minus_S,E_K_D,S_K_D,transfer,commute_over20,,primary,validation,0.6857686313089664,0.6770894750841092,0.008679156224857154,
0,E_minus_S,E_K_D,S_K_D,transfer,commute_over20,,primary,development_evaluation,0.692083011309107,0.6910555935210537,0.0010274177880532642,
0,E_minus_S,E_K_D,S_K_D,transfer,commute_over20,,primary,validation_person_weighted,0.6867229917389623,0.674065889759911,0.012657101979051344,
0,E_minus_S,E_K_D,S_K_D,transfer,commute_over20,,primary,development_evaluation_person_weighted,0.6925805155608473,0.6898225668556011,0.0027579487052462603,
0,E_minus_S,E_K_D,S_K_D,transfer,income_binary,,primary,validation,0.3452868048216631,0.3117941897364221,0.033492615085240984,
0,E_minus_S,E_K_D,S_K_D,transfer,income_binary,,primary,development_evaluation,0.33787032389616084,0.31694464701433267,0.02092567688182817,
0,E_minus_S,E_K_D,S_K_D,transfer,income_binary,,primary,validation_person_weighted,0.3241929575888725,0.2940291129029347,0.030163844685937802,
0,E_minus_S,E_K_D,S_K_D,transfer,income_binary,,primary,development_evaluation_person_weighted,0.34205053684146053,0.32732534040216416,0.014725196439296373,
0,E_minus_S,E_K_D,S_K_D,transfer,civilian_at_work,,primary,validation,0.41378049752326074,0.3411470233777735,0.07263347414548726,
0,E_minus_S,E_K_D,S_K_D,transfer,civilian_at_work,,primary,development_evaluation,0.3890535416829073,0.3270905958122388,0.06196294587066847,
0,E_minus_S,E_K_D,S_K_D,transfer,civilian_at_work,,primary,validation_person_weighted,0.4092499804643874,0.3372799285039265,0.07197005196046086,
0,E_minus_S,E_K_D,S_K_D,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,0.37050654918958514,0.3137000984892356,0.056806450700349564,
0,E_minus_S,E_K_D,S_K_D,transfer,public_coverage,,primary,validation,0.5180670618627158,0.5018231516696253,0.01624391019309046,
0,E_minus_S,E_K_D,S_K_D,transfer,public_coverage,,primary,development_evaluation,0.5325785051045047,0.5229308713523493,0.009647633752155382,
0,E_minus_S,E_K_D,S_K_D,transfer,public_coverage,,primary,validation_person_weighted,0.5285799062954848,0.5095087658331471,0.01907114046233771,
0,E_minus_S,E_K_D,S_K_D,transfer,public_coverage,,primary,development_evaluation_person_weighted,0.5385507928843213,0.5315416648419427,0.007009128042378632,
0,E_minus_S,E_K_D,S_K_D,audit,SEX,120,primary,validation,0.6833150010880634,0.6634022465051647,0.019912754582898762,-0.019912754582898762
0,E_minus_S,E_K_D,S_K_D,audit,SEX,120,primary,development_evaluation,0.6870015006590626,0.6769313379276406,0.010070162731422028,-0.010070162731422028
0,E_minus_S,E_K_D,S_K_D,audit,SEX,120,primary,validation_person_weighted,0.6845757927720975,0.6607168927941094,0.02385889997798807,-0.02385889997798807
0,E_minus_S,E_K_D,S_K_D,audit,SEX,120,primary,development_evaluation_person_weighted,0.690732459388844,0.6771927703573098,0.01353968903153413,-0.01353968903153413
0,E_minus_S,E_K_D,S_K_D,audit,RAC1P,120,primary,validation,1.254366165971582,1.2334866559024977,0.020879510069084173,-0.020879510069084173
0,E_minus_S,E_K_D,S_K_D,audit,RAC1P,120,primary,development_evaluation,1.235303073758682,1.2232134200906506,0.012089653668031497,-0.012089653668031497
0,E_minus_S,E_K_D,S_K_D,audit,RAC1P,120,primary,validation_person_weighted,1.2624475325810964,1.2450348816258787,0.017412650955217712,-0.017412650955217712
0,E_minus_S,E_K_D,S_K_D,audit,RAC1P,120,primary,development_evaluation_person_weighted,1.2151369873816082,1.2071689769189582,0.007968010462650055,-0.007968010462650055
0,E_minus_S,E_K_D,S_K_D,audit,SEX,120,pooled,validation,0.6742990498859284,0.6554104260438783,0.018888623842050034,-0.018888623842050034
0,E_minus_S,E_K_D,S_K_D,audit,SEX,120,pooled,development_evaluation,0.6765520032637388,0.6741072523016436,0.002444750962095177,-0.002444750962095177
0,E_minus_S,E_K_D,S_K_D,audit,SEX,120,pooled,validation_person_weighted,0.6740467673389321,0.6527007477612543,0.02134601957767779,-0.02134601957767779
0,E_minus_S,E_K_D,S_K_D,audit,SEX,120,pooled,development_evaluation_person_weighted,0.6809571029583842,0.6782667343443992,0.0026903686139849725,-0.0026903686139849725
0,E_minus_S,E_K_D,S_K_D,audit,RAC1P,120,pooled,validation,1.2255670427003669,1.2139462947719264,0.011620747928440478,-0.011620747928440478
0,E_minus_S,E_K_D,S_K_D,audit,RAC1P,120,pooled,development_evaluation,1.2089217957900915,1.214920398875055,-0.005998603084963472,0.005998603084963472
0,E_minus_S,E_K_D,S_K_D,audit,RAC1P,120,pooled,validation_person_weighted,1.2430332102668953,1.229068590816219,0.013964619450676174,-0.013964619450676174
0,E_minus_S,E_K_D,S_K_D,audit,RAC1P,120,pooled,development_evaluation_person_weighted,1.1959214610581375,1.1995617195548456,-0.0036402584967081264,0.0036402584967081264
0,E_minus_S,E_K_D,S_K_D,audit,SEX,360,primary,validation,0.6833150010880634,0.6634022465051647,0.019912754582898762,-0.019912754582898762
0,E_minus_S,E_K_D,S_K_D,audit,SEX,360,primary,development_evaluation,0.6870015006590626,0.6769313379276406,0.010070162731422028,-0.010070162731422028
0,E_minus_S,E_K_D,S_K_D,audit,SEX,360,primary,validation_person_weighted,0.6845757927720975,0.6607168927941094,0.02385889997798807,-0.02385889997798807
0,E_minus_S,E_K_D,S_K_D,audit,SEX,360,primary,development_evaluation_person_weighted,0.690732459388844,0.6771927703573098,0.01353968903153413,-0.01353968903153413
0,E_minus_S,E_K_D,S_K_D,audit,RAC1P,360,primary,validation,1.254366165971582,1.2334866559024977,0.020879510069084173,-0.020879510069084173
0,E_minus_S,E_K_D,S_K_D,audit,RAC1P,360,primary,development_evaluation,1.235303073758682,1.2232134200906506,0.012089653668031497,-0.012089653668031497
0,E_minus_S,E_K_D,S_K_D,audit,RAC1P,360,primary,validation_person_weighted,1.2624475325810964,1.2450348816258787,0.017412650955217712,-0.017412650955217712
0,E_minus_S,E_K_D,S_K_D,audit,RAC1P,360,primary,development_evaluation_person_weighted,1.2151369873816082,1.2071689769189582,0.007968010462650055,-0.007968010462650055
0,E_minus_S,E_K_D,S_K_D,audit,SEX,360,pooled,validation,0.6742990498859284,0.6554104260438783,0.018888623842050034,-0.018888623842050034
0,E_minus_S,E_K_D,S_K_D,audit,SEX,360,pooled,development_evaluation,0.6765520032637388,0.6741072523016436,0.002444750962095177,-0.002444750962095177
0,E_minus_S,E_K_D,S_K_D,audit,SEX,360,pooled,validation_person_weighted,0.6740467673389321,0.6527007477612543,0.02134601957767779,-0.02134601957767779
0,E_minus_S,E_K_D,S_K_D,audit,SEX,360,pooled,development_evaluation_person_weighted,0.6809571029583842,0.6782667343443992,0.0026903686139849725,-0.0026903686139849725
0,E_minus_S,E_K_D,S_K_D,audit,RAC1P,360,pooled,validation,1.2255670427003669,1.2139462947719264,0.011620747928440478,-0.011620747928440478
0,E_minus_S,E_K_D,S_K_D,audit,RAC1P,360,pooled,development_evaluation,1.2089217957900915,1.214920398875055,-0.005998603084963472,0.005998603084963472
0,E_minus_S,E_K_D,S_K_D,audit,RAC1P,360,pooled,validation_person_weighted,1.2430332102668953,1.229068590816219,0.013964619450676174,-0.013964619450676174
0,E_minus_S,E_K_D,S_K_D,audit,RAC1P,360,pooled,development_evaluation_person_weighted,1.1959214610581375,1.1995617195548456,-0.0036402584967081264,0.0036402584967081264
0,E_minus_S_bank,E_bank,S_bank,transfer,same_residence,,primary,validation,0.5311777695740874,0.5334081427223316,-0.002230373148244258,
0,E_minus_S_bank,E_bank,S_bank,transfer,same_residence,,primary,development_evaluation,0.5198572022523406,0.5238707532943134,-0.004013551041972874,
0,E_minus_S_bank,E_bank,S_bank,transfer,same_residence,,primary,validation_person_weighted,0.498050209720116,0.4977550041037998,0.00029520561631618536,
0,E_minus_S_bank,E_bank,S_bank,transfer,same_residence,,primary,development_evaluation_person_weighted,0.5017177445861392,0.5067507555386402,-0.0050330109525010824,
0,E_minus_S_bank,E_bank,S_bank,transfer,commute_over20,,primary,validation,0.6835984148062445,0.6780773866873949,0.00552102811884958,
0,E_minus_S_bank,E_bank,S_bank,transfer,commute_over20,,primary,development_evaluation,0.6895422510045397,0.6887164444375733,0.0008258065669664028,
0,E_minus_S_bank,E_bank,S_bank,transfer,commute_over20,,primary,validation_person_weighted,0.6849704744231455,0.6778532546076864,0.007117219815459097,
0,E_minus_S_bank,E_bank,S_bank,transfer,commute_over20,,primary,development_evaluation_person_weighted,0.6888110370746865,0.6882473331043659,0.0005637039703205726,
0,E_minus_S_bank,E_bank,S_bank,transfer,income_binary,,primary,validation,0.34304270221008176,0.31378946276396974,0.029253239446112023,
0,E_minus_S_bank,E_bank,S_bank,transfer,income_binary,,primary,development_evaluation,0.3316960524468217,0.31312477670439004,0.01857127574243167,
0,E_minus_S_bank,E_bank,S_bank,transfer,income_binary,,primary,validation_person_weighted,0.32743932094298817,0.29603593109214404,0.03140338985084412,
0,E_minus_S_bank,E_bank,S_bank,transfer,income_binary,,primary,development_evaluation_person_weighted,0.33600149976366706,0.3265993045763606,0.00940219518730645,
0,E_minus_S_bank,E_bank,S_bank,transfer,civilian_at_work,,primary,validation,0.40083014130810124,0.3401860847403456,0.06064405656775562,
0,E_minus_S_bank,E_bank,S_bank,transfer,civilian_at_work,,primary,development_evaluation,0.37516866491196865,0.31806575315249364,0.05710291175947502,
0,E_minus_S_bank,E_bank,S_bank,transfer,civilian_at_work,,primary,validation_person_weighted,0.3927879392037695,0.3317390983286376,0.06104884087513185,
0,E_minus_S_bank,E_bank,S_bank,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,0.350327757609278,0.3009278343235925,0.04939992328568549,
0,E_minus_S_bank,E_bank,S_bank,transfer,public_coverage,,primary,validation,0.501817198897062,0.4973874681653341,0.004429730731727921,
0,E_minus_S_bank,E_bank,S_bank,transfer,public_coverage,,primary,development_evaluation,0.5210794768712637,0.5181950387546478,0.002884438116615873,
0,E_minus_S_bank,E_bank,S_bank,transfer,public_coverage,,primary,validation_person_weighted,0.5160083393864362,0.5082174962864882,0.007790843099948042,
0,E_minus_S_bank,E_bank,S_bank,transfer,public_coverage,,primary,development_evaluation_person_weighted,0.5280773289062297,0.5260171527248109,0.002060176181418849,
0,E_minus_S_bank,E_bank,S_bank,audit,SEX,120,primary,validation,0.6888579849069636,0.681585187297104,0.007272797609859549,-0.007272797609859549
0,E_minus_S_bank,E_bank,S_bank,audit,SEX,120,primary,development_evaluation,0.6841040731883976,0.6860697606611668,-0.001965687472769151,0.001965687472769151
0,E_minus_S_bank,E_bank,S_bank,audit,SEX,120,primary,validation_person_weighted,0.6893940250689228,0.6804712788653774,0.008922746203545384,-0.008922746203545384
0,E_minus_S_bank,E_bank,S_bank,audit,SEX,120,primary,development_evaluation_person_weighted,0.6833197625757559,0.685089189588365,-0.0017694270126090705,0.0017694270126090705
0,E_minus_S_bank,E_bank,S_bank,audit,RAC1P,120,primary,validation,1.2535177468988281,1.2591842500730401,-0.005666503174212023,0.005666503174212023
0,E_minus_S_bank,E_bank,S_bank,audit,RAC1P,120,primary,development_evaluation,1.2599088482625627,1.2669891118226173,-0.007080263560054645,0.007080263560054645
0,E_minus_S_bank,E_bank,S_bank,audit,RAC1P,120,primary,validation_person_weighted,1.2618488275262623,1.2639015064249377,-0.002052678898675442,0.002052678898675442
0,E_minus_S_bank,E_bank,S_bank,audit,RAC1P,120,primary,development_evaluation_person_weighted,1.229363120300978,1.2343076729089517,-0.004944552607973662,0.004944552607973662
0,E_minus_S_bank,E_bank,S_bank,audit,SEX,120,pooled,validation,0.6888579849069636,0.681585187297104,0.007272797609859549,-0.007272797609859549
0,E_minus_S_bank,E_bank,S_bank,audit,SEX,120,pooled,development_evaluation,0.6841040731883976,0.6860697606611668,-0.001965687472769151,0.001965687472769151
0,E_minus_S_bank,E_bank,S_bank,audit,SEX,120,pooled,validation_person_weighted,0.6893940250689228,0.6804712788653774,0.008922746203545384,-0.008922746203545384
0,E_minus_S_bank,E_bank,S_bank,audit,SEX,120,pooled,development_evaluation_person_weighted,0.6833197625757559,0.685089189588365,-0.0017694270126090705,0.0017694270126090705
0,E_minus_S_bank,E_bank,S_bank,audit,RAC1P,120,pooled,validation,1.2535177468988281,1.2591842500730401,-0.005666503174212023,0.005666503174212023
0,E_minus_S_bank,E_bank,S_bank,audit,RAC1P,120,pooled,development_evaluation,1.2599088482625627,1.2669891118226173,-0.007080263560054645,0.007080263560054645
0,E_minus_S_bank,E_bank,S_bank,audit,RAC1P,120,pooled,validation_person_weighted,1.2618488275262623,1.2639015064249377,-0.002052678898675442,0.002052678898675442
0,E_minus_S_bank,E_bank,S_bank,audit,RAC1P,120,pooled,development_evaluation_person_weighted,1.229363120300978,1.2343076729089517,-0.004944552607973662,0.004944552607973662
0,E_minus_S_bank,E_bank,S_bank,audit,SEX,360,primary,validation,0.6884456381433328,0.6802692090461149,0.008176429097217941,-0.008176429097217941
