seed,release,target,split,n,n_classes,class_schema,weighted,weight_sum,support,weighted_support,prevalence,coverage_complete,raw_coverage_complete,valid_class_mask,log_loss,log_loss_probability_floor,accuracy,balanced_accuracy,observed_balanced_accuracy,auroc,macro_auroc,observed_macro_auroc,per_class,probability_sha256
2,E_K_D,civilian_at_work,development_evaluation,2979,2,"[0,1]",False,2979.0,"[996,1983]","[996.0,1983.0]","[0.33434038267875127,0.6656596173212488]",True,True,"[true,true]",0.3472140737164442,1e-12,0.87378314870762,0.8284856521395719,0.8284856521395719,0.8849778843057554,0.8849778843057554,0.8849778843057554,"[{""class_index"":0,""support"":996,""weighted_support"":996.0,""prevalence"":0.33434038267875127,""predicted_support"":758,""predicted_weight"":758.0,""precision"":0.9089709762532981,""recall"":0.6917670682730924,""f1"":0.7856328392246295,""auroc"":0.8849778843057555,""recall_defined"":true,""auroc_defined"":true},{""class_index"":1,""support"":1983,""weighted_support"":1983.0,""prevalence"":0.6656596173212488,""predicted_support"":2221,""predicted_weight"":2221.0,""precision"":0.8617739756866276,""recall"":0.9652042360060514,""f1"":0.9105613701236918,""auroc"":0.8849778843057554,""recall_defined"":true,""auroc_defined"":true}]",36afb15eff95f887c10a057ee2c14cbe0229b3e7c778883b7050b4e8e1cc290e
2,E_K_D,civilian_at_work,development_evaluation_person_weighted,2979,2,"[0,1]",True,333421.0,"[996,1983]","[102135.0,231286.0]","[0.30632443667315495,0.693675563326845]",True,True,"[true,true]",0.3334619285782335,1e-12,0.884410400064783,0.8288344761998506,0.8288344761998506,0.8813011045622735,0.8813011045622735,0.8813011045622735,"[{""class_index"":0,""support"":996,""weighted_support"":102135.0,""prevalence"":0.30632443667315495,""predicted_support"":758,""predicted_weight"":76403.0,""precision"":0.9161813017813437,""recall"":0.6853576149214275,""f1"":0.7841355901824821,""auroc"":0.8813011045622735,""recall_defined"":true,""auroc_defined"":true},{""class_index"":1,""support"":1983,""weighted_support"":231286.0,""prevalence"":0.693675563326845,""predicted_support"":2221,""predicted_weight"":257018.0,""precision"":0.8749659556918192,""recall"":0.9723113374782737,""f1"":0.9210737573314984,""auroc"":0.8813011045622735,""recall_defined"":true,""auroc_defined"":true}]",36afb15eff95f887c10a057ee2c14cbe0229b3e7c778883b7050b4e8e1cc290e
2,E_K_D,public_coverage,development_evaluation,2979,2,"[0,1]",False,2979.0,"[2231,748]","[2231.0,748.0]","[0.7489090298757972,0.25109097012420273]",True,True,"[true,true]",0.5001889191521753,1e-12,0.7663645518630413,0.5765267966931689,0.5765267966931689,0.7297230085547115,0.7297228587453888,0.7297228587453888,"[{""class_index"":0,""support"":2231,""weighted_support"":2231.0,""prevalence"":0.7489090298757972,""predicted_support"":2739,""predicted_weight"":2739.0,""precision"":0.7802117561153705,""recall"":0.9578664276109368,""f1"":0.8599597585513078,""auroc"":0.7297227089360662,""recall_defined"":true,""auroc_defined"":true},{""class_index"":1,""support"":748,""weighted_support"":748.0,""prevalence"":0.25109097012420273,""predicted_support"":240,""predicted_weight"":240.0,""precision"":0.6083333333333333,""recall"":0.19518716577540107,""f1"":0.29554655870445345,""auroc"":0.7297230085547115,""recall_defined"":true,""auroc_defined"":true}]",81e632c615315203393ab8b787d174913a121ba12bf02b4f54ed5aa5f0a8645b
2,E_K_D,public_coverage,development_evaluation_person_weighted,2979,2,"[0,1]",True,333421.0,"[2231,748]","[248778.0,84643.0]","[0.7461377657676032,0.2538622342323969]",True,True,"[true,true]",0.5082094374511735,1e-12,0.7615447137402863,0.5673464329876612,0.5673464329876612,0.7202586531471676,0.7202585633327783,0.7202585633327783,"[{""class_index"":0,""support"":2231,""weighted_support"":248778.0,""prevalence"":0.7461377657676032,""predicted_support"":2739,""predicted_weight"":309296.0,""precision"":0.7736407842325798,""recall"":0.96183746151187,""f1"":0.8575350222371944,""auroc"":0.720258473518389,""recall_defined"":true,""auroc_defined"":true},{""class_index"":1,""support"":748,""weighted_support"":84643.0,""prevalence"":0.2538622342323969,""predicted_support"":240,""predicted_weight"":24125.0,""precision"":0.6064663212435233,""recall"":0.17285540446345238,""f1"":0.26903133274492497,""auroc"":0.7202586531471676,""recall_defined"":true,""auroc_defined"":true}]",81e632c615315203393ab8b787d174913a121ba12bf02b4f54ed5aa5f0a8645b
2,E_bank,income_binary,source_validation,2979,2,"[0,1]",False,2979.0,"[2393,586]","[2393.0,586.0]","[0.8032896945283652,0.1967103054716348]",True,True,"[true,true]",0.33282451705581245,1e-12,0.8402148371936892,0.6834142956775235,0.6834142956775235,0.8814870305741005,0.8814870305741005,0.8814870305741005,"[{""class_index"":0,""support"":2393,""weighted_support"":2393.0,""prevalence"":0.8032896945283652,""predicted_support"":2591,""predicted_weight"":2591.0,""precision"":0.8699343882670784,""recall"":0.9419139155871291,""f1"":0.9044943820224719,""auroc"":0.8814870305741006,""recall_defined"":true,""auroc_defined"":true},{""class_index"":1,""support"":586,""weighted_support"":586.0,""prevalence"":0.1967103054716348,""predicted_support"":388,""predicted_weight"":388.0,""precision"":0.6417525773195877,""recall"":0.4249146757679181,""f1"":0.5112936344969199,""auroc"":0.8814870305741005,""recall_defined"":true,""auroc_defined"":true}]",78d1c7ab0520b44b6042b4072adc9baf719410e17ec1d929433b752f60246914
2,E_bank,income_binary,source_validation_person_weighted,2979,2,"[0,1]",True,345880.0,"[2393,586]","[279947.0,65933.0]","[0.8093760841910489,0.19062391580895108]",True,True,"[true,true]",0.32567959116245787,1e-12,0.8414854862958251,0.6644231426104786,0.6644231426104786,0.8841817273624633,0.8841817273624633,0.8841817273624633,"[{""class_index"":0,""support"":2393,""weighted_support"":279947.0,""prevalence"":0.8093760841910489,""predicted_support"":2591,""predicted_weight"":307106.0,""precision"":0.8665184008127487,""recall"":0.950583503305983,""f1"":0.9066063881796022,""auroc"":0.8841817273624631,""recall_defined"":true,""auroc_defined"":true},{""class_index"":1,""support"":586,""weighted_support"":65933.0,""prevalence"":0.19062391580895108,""predicted_support"":388,""predicted_weight"":38774.0,""precision"":0.6432145251972972,""recall"":0.3782627819149743,""f1"":0.476376937549543,""auroc"":0.8841817273624633,""recall_defined"":true,""auroc_defined"":true}]",78d1c7ab0520b44b6042b4072adc9baf719410e17ec1d929433b752f60246914
2,E_bank,civilian_at_work,source_validation,2979,2,"[0,1]",False,2979.0,"[951,2028]","[951.0,2028.0]","[0.3192346424974824,0.6807653575025177]",True,True,"[true,true]",0.3474122080781379,1e-12,0.8660624370594159,0.8245641461183806,0.8245641461183806,0.8779220253983661,0.8779220253983661,0.8779220253983661,"[{""class_index"":0,""support"":951,""weighted_support"":951.0,""prevalence"":0.3192346424974824,""predicted_support"":798,""predicted_weight"":798.0,""precision"":0.8458646616541353,""recall"":0.7097791798107256,""f1"":0.7718696397941681,""auroc"":0.8779220253983661,""recall_defined"":true,""auroc_defined"":true},{""class_index"":1,""support"":2028,""weighted_support"":2028.0,""prevalence"":0.6807653575025177,""predicted_support"":2181,""predicted_weight"":2181.0,""precision"":0.8734525447042641,""recall"":0.9393491124260355,""f1"":0.9052031361368497,""auroc"":0.8779220253983661,""recall_defined"":true,""auroc_defined"":true}]",6d2bff3cfb678faa233d256158a963d18a32824c49afab97ee9d21d7ec0faa1c
2,E_bank,civilian_at_work,source_validation_person_weighted,2979,2,"[0,1]",True,345880.0,"[951,2028]","[101745.0,244135.0]","[0.29416271539262173,0.7058372846073783]",True,True,"[true,true]",0.348172158987198,1e-12,0.8693593153694923,0.8161828258601215,0.8161828258601215,0.8666925426745163,0.8666925426745165,0.8666925426745165,"[{""class_index"":0,""support"":951,""weighted_support"":101745.0,""prevalence"":0.29416271539262173,""predicted_support"":798,""predicted_weight"":83241.0,""precision"":0.839730421306808,""recall"":0.6870116467639688,""f1"":0.755732866270961,""auroc"":0.8666925426745165,""recall_defined"":true,""auroc_defined"":true},{""class_index"":1,""support"":2028,""weighted_support"":244135.0,""prevalence"":0.7058372846073783,""predicted_support"":2181,""predicted_weight"":262639.0,""precision"":0.8787499190904626,""recall"":0.9453540049562742,""f1"":0.9108359939539123,""auroc"":0.8666925426745163,""recall_defined"":true,""auroc_defined"":true}]",6d2bff3cfb678faa233d256158a963d18a32824c49afab97ee9d21d7ec0faa1c
2,E_bank,public_coverage,source_validation,2979,2,"[0,1]",False,2979.0,"[2279,700]","[2279.0,700.0]","[0.765021819402484,0.23497818059751593]",True,True,"[true,true]",0.5004040516011288,1e-12,0.7677072843235985,0.5868764495706137,0.5868764495706137,0.707389205792014,0.707389205792014,0.707389205792014,"[{""class_index"":0,""support"":2279,""weighted_support"":2279.0,""prevalence"":0.765021819402484,""predicted_support"":2643,""predicted_weight"":2643.0,""precision"":0.8002270147559591,""recall"":0.9280386134269416,""f1"":0.8594067452255181,""auroc"":0.707389205792014,""recall_defined"":true,""auroc_defined"":true},{""class_index"":1,""support"":700,""weighted_support"":700.0,""prevalence"":0.23497818059751593,""predicted_support"":336,""predicted_weight"":336.0,""precision"":0.5119047619047619,""recall"":0.24571428571428572,""f1"":0.33204633204633205,""auroc"":0.707389205792014,""recall_defined"":true,""auroc_defined"":true}]",47c2f21e4c9492d3b78ac576174c14a7db0acbfed5d6a87fa03788bcb44b04f3
2,E_bank,public_coverage,source_validation_person_weighted,2979,2,"[0,1]",True,345880.0,"[2279,700]","[261520.0,84360.0]","[0.7561003816352492,0.24389961836475077]",True,True,"[true,true]",0.5154244304602991,1e-12,0.758971319532786,0.5776751202185103,0.5776751202185103,0.6904274100877736,0.6904274100877736,0.6904274100877736,"[{""class_index"":0,""support"":2279,""weighted_support"":261520.0,""prevalence"":0.7561003816352492,""predicted_support"":2643,""predicted_weight"":309127.0,""precision"":0.7881550301332462,""recall"":0.9316304680330376,""f1"":0.8539079325747791,""auroc"":0.6904274100877736,""recall_defined"":true,""auroc_defined"":true},{""class_index"":1,""support"":700,""weighted_support"":84360.0,""prevalence"":0.24389961836475077,""predicted_support"":336,""predicted_weight"":36753.0,""precision"":0.5135091012978532,""recall"":0.22371977240398294,""f1"":0.311659359441183,""auroc"":0.6904274100877736,""recall_defined"":true,""auroc_defined"":true}]",47c2f21e4c9492d3b78ac576174c14a7db0acbfed5d6a87fa03788bcb44b04f3
