anchor,configuration,arm,budget,role,weighting,fit_status,audit_status,registered_feasible,fallback,release_sha256,alias_of,n_people,n_households,release_loss,H_loss,H_minus_release,audit_selected_route
0,a0_u0p1_z000,U0P1,z000,attack:AB/RAC1P,PWGTP,INITIAL_BANK_FEASIBLE,complete,True,False,4c327d612c7bb62a5eb4d9173fe928858aacacb06f75d0d5e100a4bcfac3b31b,,1494,1004,1.2438043873661795,1.2438043873661795,0.0,H/mlp_120
0,a0_u1p1_m002,U1P1,m002,utility:A/same_residence,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,3c0337d0f236ac2cf368982be2c8519dba4bea5ef621b6adbc66d36addc7354c,,1494,1004,0.5045228753593415,0.5328579213725678,0.02833504601322634,own/mlp_120
0,a0_u1p1_m002,U1P1,m002,utility:A/same_residence,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,3c0337d0f236ac2cf368982be2c8519dba4bea5ef621b6adbc66d36addc7354c,,1494,1004,0.47312751738354686,0.5008645741906776,0.02773705680713079,own/mlp_120
0,a0_u1p1_m002,U1P1,m002,attack:A/SEX,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,3c0337d0f236ac2cf368982be2c8519dba4bea5ef621b6adbc66d36addc7354c,,1494,1004,0.6853273911417861,0.6853273911417861,0.0,H/mlp_120
0,a0_u1p1_m002,U1P1,m002,attack:A/SEX,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,3c0337d0f236ac2cf368982be2c8519dba4bea5ef621b6adbc66d36addc7354c,,1494,1004,0.6879099878504567,0.6879099878504567,0.0,H/mlp_120
0,a0_u1p1_m002,U1P1,m002,attack:A/RAC1P,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,3c0337d0f236ac2cf368982be2c8519dba4bea5ef621b6adbc66d36addc7354c,,1494,1004,1.254400079686015,1.254400079686015,0.0,H/mlp_120
0,a0_u1p1_m002,U1P1,m002,attack:A/RAC1P,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,3c0337d0f236ac2cf368982be2c8519dba4bea5ef621b6adbc66d36addc7354c,,1494,1004,1.2642272681067221,1.2642272681067221,0.0,H/mlp_120
0,a0_u1p1_m002,U1P1,m002,attack:AB/SEX,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,3c0337d0f236ac2cf368982be2c8519dba4bea5ef621b6adbc66d36addc7354c,,1494,1004,0.6939511882247802,0.6939511882247802,0.0,H/hist_gb_20
0,a0_u1p1_m002,U1P1,m002,attack:AB/SEX,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,3c0337d0f236ac2cf368982be2c8519dba4bea5ef621b6adbc66d36addc7354c,,1494,1004,0.6936913360928808,0.6936913360928808,0.0,H/hist_gb_20
0,a0_u1p1_m002,U1P1,m002,attack:AB/RAC1P,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,3c0337d0f236ac2cf368982be2c8519dba4bea5ef621b6adbc66d36addc7354c,,1494,1004,1.219956702875183,1.219956702875183,0.0,H/mlp_120
0,a0_u1p1_m002,U1P1,m002,attack:AB/RAC1P,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,3c0337d0f236ac2cf368982be2c8519dba4bea5ef621b6adbc66d36addc7354c,,1494,1004,1.2438043873661795,1.2438043873661795,0.0,H/mlp_120
0,a0_u1p1_p002,U1P1,p002,utility:A/same_residence,U,INITIAL_BANK_FEASIBLE,complete,True,False,d9a5fb08af59c831f561726864b175b064e620155544d7c73fc75ead3c094375,,1494,1004,0.5018222427617728,0.5328579213725678,0.031035678610795037,own/mlp_120
0,a0_u1p1_p002,U1P1,p002,utility:A/same_residence,PWGTP,INITIAL_BANK_FEASIBLE,complete,True,False,d9a5fb08af59c831f561726864b175b064e620155544d7c73fc75ead3c094375,,1494,1004,0.46921081975487533,0.5008645741906776,0.03165375443580232,own/mlp_120
0,a0_u1p1_p002,U1P1,p002,attack:A/SEX,U,INITIAL_BANK_FEASIBLE,complete,True,False,d9a5fb08af59c831f561726864b175b064e620155544d7c73fc75ead3c094375,,1494,1004,0.6853273911417861,0.6853273911417861,0.0,H/mlp_120
0,a0_u1p1_p002,U1P1,p002,attack:A/SEX,PWGTP,INITIAL_BANK_FEASIBLE,complete,True,False,d9a5fb08af59c831f561726864b175b064e620155544d7c73fc75ead3c094375,,1494,1004,0.6879099878504567,0.6879099878504567,0.0,H/mlp_120
0,a0_u1p1_p002,U1P1,p002,attack:A/RAC1P,U,INITIAL_BANK_FEASIBLE,complete,True,False,d9a5fb08af59c831f561726864b175b064e620155544d7c73fc75ead3c094375,,1494,1004,1.254400079686015,1.254400079686015,0.0,H/mlp_120
0,a0_u1p1_p002,U1P1,p002,attack:A/RAC1P,PWGTP,INITIAL_BANK_FEASIBLE,complete,True,False,d9a5fb08af59c831f561726864b175b064e620155544d7c73fc75ead3c094375,,1494,1004,1.2642272681067221,1.2642272681067221,0.0,H/mlp_120
0,a0_u1p1_p002,U1P1,p002,attack:AB/SEX,U,INITIAL_BANK_FEASIBLE,complete,True,False,d9a5fb08af59c831f561726864b175b064e620155544d7c73fc75ead3c094375,,1494,1004,0.6937580354954612,0.6939511882247802,0.00019315272931896832,own/hist_gb_5
0,a0_u1p1_p002,U1P1,p002,attack:AB/SEX,PWGTP,INITIAL_BANK_FEASIBLE,complete,True,False,d9a5fb08af59c831f561726864b175b064e620155544d7c73fc75ead3c094375,,1494,1004,0.688500702513676,0.6936913360928808,0.005190633579204795,own/hist_gb_5
0,a0_u1p1_p002,U1P1,p002,attack:AB/RAC1P,U,INITIAL_BANK_FEASIBLE,complete,True,False,d9a5fb08af59c831f561726864b175b064e620155544d7c73fc75ead3c094375,,1494,1004,1.219956702875183,1.219956702875183,0.0,H/mlp_120
0,a0_u1p1_p002,U1P1,p002,attack:AB/RAC1P,PWGTP,INITIAL_BANK_FEASIBLE,complete,True,False,d9a5fb08af59c831f561726864b175b064e620155544d7c73fc75ead3c094375,,1494,1004,1.2438043873661795,1.2438043873661795,0.0,H/mlp_120
1,a1_u1p1_z000,U1P1,z000,utility:A/same_residence,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,2546f52b62440874d46e4279bd4dd0bb3340476a797345702915a8d03bb3e365,,1523,1016,0.4761539502850552,0.5051925525868327,0.029038602301777516,own/mlp_120
1,a1_u1p1_z000,U1P1,z000,utility:A/same_residence,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,2546f52b62440874d46e4279bd4dd0bb3340476a797345702915a8d03bb3e365,,1523,1016,0.4539066872100296,0.48255669944213253,0.02865001223210295,own/mlp_120
1,a1_u1p1_z000,U1P1,z000,attack:A/SEX,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,2546f52b62440874d46e4279bd4dd0bb3340476a797345702915a8d03bb3e365,,1523,1016,0.6922029137829032,0.6932007708511138,0.0009978570682105392,own/logistic
1,a1_u1p1_z000,U1P1,z000,attack:A/SEX,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,2546f52b62440874d46e4279bd4dd0bb3340476a797345702915a8d03bb3e365,,1523,1016,0.6919875463776669,0.6955538896251485,0.003566343247481618,own/logistic
1,a1_u1p1_z000,U1P1,z000,attack:A/RAC1P,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,2546f52b62440874d46e4279bd4dd0bb3340476a797345702915a8d03bb3e365,,1523,1016,1.3133305159904036,1.3133305159904036,0.0,H/mlp_120
1,a1_u1p1_z000,U1P1,z000,attack:A/RAC1P,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,2546f52b62440874d46e4279bd4dd0bb3340476a797345702915a8d03bb3e365,,1523,1016,1.3503365343832812,1.3503365343832812,0.0,H/mlp_120
1,a1_u1p1_z000,U1P1,z000,attack:AB/SEX,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,2546f52b62440874d46e4279bd4dd0bb3340476a797345702915a8d03bb3e365,,1523,1016,0.6922029137829032,0.6906058293399897,-0.00159708444291351,A/logistic
1,a1_u1p1_z000,U1P1,z000,attack:AB/SEX,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,2546f52b62440874d46e4279bd4dd0bb3340476a797345702915a8d03bb3e365,,1523,1016,0.6919875463776669,0.690746136962545,-0.0012414094151218524,A/logistic
1,a1_u1p1_z000,U1P1,z000,attack:AB/RAC1P,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,2546f52b62440874d46e4279bd4dd0bb3340476a797345702915a8d03bb3e365,,1523,1016,1.30095322929799,1.30095322929799,0.0,H/mlp_120
1,a1_u1p1_z000,U1P1,z000,attack:AB/RAC1P,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,2546f52b62440874d46e4279bd4dd0bb3340476a797345702915a8d03bb3e365,,1523,1016,1.3334066836868088,1.3334066836868088,0.0,H/mlp_120
1,a1_u0p0_b005,U0P0,b005,utility:A/same_residence,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b005,U0P0,b005,utility:A/same_residence,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b005,U0P0,b005,attack:A/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b005,U0P0,b005,attack:A/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b005,U0P0,b005,attack:A/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b005,U0P0,b005,attack:A/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b005,U0P0,b005,attack:AB/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b005,U0P0,b005,attack:AB/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b005,U0P0,b005,attack:AB/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b005,U0P0,b005,attack:AB/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b010,U0P0,b010,utility:A/same_residence,U,reused_historical_Q,complete,True,False,9f0ba9720568f28f7b5c44bcd75507b1faeab5c8a2629370bb3af73ba22b9fef,,1523,1016,0.47363241899501407,0.5051925525868327,0.03156013359181864,own/mlp_120
1,a1_u0p0_b010,U0P0,b010,utility:A/same_residence,PWGTP,reused_historical_Q,complete,True,False,9f0ba9720568f28f7b5c44bcd75507b1faeab5c8a2629370bb3af73ba22b9fef,,1523,1016,0.45167666732264267,0.48255669944213253,0.030880032119489864,own/mlp_120
1,a1_u0p0_b010,U0P0,b010,attack:A/SEX,U,reused_historical_Q,complete,True,False,9f0ba9720568f28f7b5c44bcd75507b1faeab5c8a2629370bb3af73ba22b9fef,,1523,1016,0.6872593462252948,0.6932007708511138,0.005941424625818925,own/logistic
1,a1_u0p0_b010,U0P0,b010,attack:A/SEX,PWGTP,reused_historical_Q,complete,True,False,9f0ba9720568f28f7b5c44bcd75507b1faeab5c8a2629370bb3af73ba22b9fef,,1523,1016,0.6875663142649823,0.6955538896251485,0.007987575360166255,own/logistic
1,a1_u0p0_b010,U0P0,b010,attack:A/RAC1P,U,reused_historical_Q,complete,True,False,9f0ba9720568f28f7b5c44bcd75507b1faeab5c8a2629370bb3af73ba22b9fef,,1523,1016,1.3135095968450894,1.3133305159904036,-0.00017908085468576473,own/mlp_120
1,a1_u0p0_b010,U0P0,b010,attack:A/RAC1P,PWGTP,reused_historical_Q,complete,True,False,9f0ba9720568f28f7b5c44bcd75507b1faeab5c8a2629370bb3af73ba22b9fef,,1523,1016,1.350871818127888,1.3503365343832812,-0.0005352837446068737,own/mlp_120
1,a1_u0p0_b010,U0P0,b010,attack:AB/SEX,U,reused_historical_Q,complete,True,False,9f0ba9720568f28f7b5c44bcd75507b1faeab5c8a2629370bb3af73ba22b9fef,,1523,1016,0.6862022736427017,0.6906058293399897,0.0044035556972880086,own/mlp_120
1,a1_u0p0_b010,U0P0,b010,attack:AB/SEX,PWGTP,reused_historical_Q,complete,True,False,9f0ba9720568f28f7b5c44bcd75507b1faeab5c8a2629370bb3af73ba22b9fef,,1523,1016,0.6896059594073398,0.690746136962545,0.0011401775552052351,own/mlp_120
1,a1_u0p0_b010,U0P0,b010,attack:AB/RAC1P,U,reused_historical_Q,complete,True,False,9f0ba9720568f28f7b5c44bcd75507b1faeab5c8a2629370bb3af73ba22b9fef,,1523,1016,1.3011329836660466,1.30095322929799,-0.00017975436805661715,own/mlp_120
1,a1_u0p0_b010,U0P0,b010,attack:AB/RAC1P,PWGTP,reused_historical_Q,complete,True,False,9f0ba9720568f28f7b5c44bcd75507b1faeab5c8a2629370bb3af73ba22b9fef,,1523,1016,1.3377336960049457,1.3334066836868088,-0.004327012318136925,own/mlp_120
1,a1_u0p0_b020,U0P0,b020,utility:A/same_residence,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b020,U0P0,b020,utility:A/same_residence,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b020,U0P0,b020,attack:A/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b020,U0P0,b020,attack:A/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b020,U0P0,b020,attack:A/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b020,U0P0,b020,attack:A/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b020,U0P0,b020,attack:AB/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b020,U0P0,b020,attack:AB/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b020,U0P0,b020,attack:AB/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p0_b020,U0P0,b020,attack:AB/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b005,U1P0,b005,utility:A/same_residence,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b005,U1P0,b005,utility:A/same_residence,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b005,U1P0,b005,attack:A/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b005,U1P0,b005,attack:A/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b005,U1P0,b005,attack:A/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b005,U1P0,b005,attack:A/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b005,U1P0,b005,attack:AB/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b005,U1P0,b005,attack:AB/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b005,U1P0,b005,attack:AB/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b005,U1P0,b005,attack:AB/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b010,U1P0,b010,utility:A/same_residence,U,optimal,complete,True,False,70e0c62005b34b6085a535d18c042f9b34986c37853a1183dd89a354cd3c2c47,,1523,1016,0.4746895504807875,0.5051925525868327,0.03050300210604523,own/mlp_120
1,a1_u1p0_b010,U1P0,b010,utility:A/same_residence,PWGTP,optimal,complete,True,False,70e0c62005b34b6085a535d18c042f9b34986c37853a1183dd89a354cd3c2c47,,1523,1016,0.4510843896021784,0.48255669944213253,0.03147230983995414,own/mlp_120
1,a1_u1p0_b010,U1P0,b010,attack:A/SEX,U,optimal,complete,True,False,70e0c62005b34b6085a535d18c042f9b34986c37853a1183dd89a354cd3c2c47,,1523,1016,0.6872686112205668,0.6932007708511138,0.00593215963054694,own/logistic
1,a1_u1p0_b010,U1P0,b010,attack:A/SEX,PWGTP,optimal,complete,True,False,70e0c62005b34b6085a535d18c042f9b34986c37853a1183dd89a354cd3c2c47,,1523,1016,0.6878247092421181,0.6955538896251485,0.007729180383030387,own/logistic
1,a1_u1p0_b010,U1P0,b010,attack:A/RAC1P,U,optimal,complete,True,False,70e0c62005b34b6085a535d18c042f9b34986c37853a1183dd89a354cd3c2c47,,1523,1016,1.3186889880393886,1.3133305159904036,-0.005358472048984986,own/mlp_120
1,a1_u1p0_b010,U1P0,b010,attack:A/RAC1P,PWGTP,optimal,complete,True,False,70e0c62005b34b6085a535d18c042f9b34986c37853a1183dd89a354cd3c2c47,,1523,1016,1.3572191114890364,1.3503365343832812,-0.006882577105755239,own/mlp_120
1,a1_u1p0_b010,U1P0,b010,attack:AB/SEX,U,optimal,complete,True,False,70e0c62005b34b6085a535d18c042f9b34986c37853a1183dd89a354cd3c2c47,,1523,1016,0.6865553924565939,0.6906058293399897,0.0040504368833957916,own/logistic
1,a1_u1p0_b010,U1P0,b010,attack:AB/SEX,PWGTP,optimal,complete,True,False,70e0c62005b34b6085a535d18c042f9b34986c37853a1183dd89a354cd3c2c47,,1523,1016,0.6880458938503206,0.690746136962545,0.0027002431122244985,own/logistic
1,a1_u1p0_b010,U1P0,b010,attack:AB/RAC1P,U,optimal,complete,True,False,70e0c62005b34b6085a535d18c042f9b34986c37853a1183dd89a354cd3c2c47,,1523,1016,1.3054126565029196,1.30095322929799,-0.004459427204929645,own/mlp_120
1,a1_u1p0_b010,U1P0,b010,attack:AB/RAC1P,PWGTP,optimal,complete,True,False,70e0c62005b34b6085a535d18c042f9b34986c37853a1183dd89a354cd3c2c47,,1523,1016,1.3451798820054246,1.3334066836868088,-0.011773198318615785,own/mlp_120
1,a1_u1p0_b020,U1P0,b020,utility:A/same_residence,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b020,U1P0,b020,utility:A/same_residence,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b020,U1P0,b020,attack:A/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b020,U1P0,b020,attack:A/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b020,U1P0,b020,attack:A/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b020,U1P0,b020,attack:A/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b020,U1P0,b020,attack:AB/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b020,U1P0,b020,attack:AB/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b020,U1P0,b020,attack:AB/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p0_b020,U1P0,b020,attack:AB/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_m002,U0P1,m002,utility:A/same_residence,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_m002,U0P1,m002,utility:A/same_residence,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_m002,U0P1,m002,attack:A/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_m002,U0P1,m002,attack:A/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_m002,U0P1,m002,attack:A/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_m002,U0P1,m002,attack:A/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_m002,U0P1,m002,attack:AB/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_m002,U0P1,m002,attack:AB/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_m002,U0P1,m002,attack:AB/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_m002,U0P1,m002,attack:AB/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_p002,U0P1,p002,utility:A/same_residence,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_p002,U0P1,p002,utility:A/same_residence,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_p002,U0P1,p002,attack:A/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_p002,U0P1,p002,attack:A/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_p002,U0P1,p002,attack:A/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_p002,U0P1,p002,attack:A/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_p002,U0P1,p002,attack:AB/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_p002,U0P1,p002,attack:AB/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_p002,U0P1,p002,attack:AB/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_p002,U0P1,p002,attack:AB/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u0p1_z000,U0P1,z000,utility:A/same_residence,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,c708c0e731defc70d54acb6cc7a70d3a15f5b088128133afd3ede7fdce080ec3,,1523,1016,0.47488367908803375,0.5051925525868327,0.03030887349879896,own/mlp_120
1,a1_u0p1_z000,U0P1,z000,utility:A/same_residence,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,c708c0e731defc70d54acb6cc7a70d3a15f5b088128133afd3ede7fdce080ec3,,1523,1016,0.45300208315059215,0.48255669944213253,0.02955461629154038,own/mlp_120
1,a1_u0p1_z000,U0P1,z000,attack:A/SEX,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,c708c0e731defc70d54acb6cc7a70d3a15f5b088128133afd3ede7fdce080ec3,,1523,1016,0.6904375232624206,0.6932007708511138,0.002763247588693174,own/logistic
1,a1_u0p1_z000,U0P1,z000,attack:A/SEX,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,c708c0e731defc70d54acb6cc7a70d3a15f5b088128133afd3ede7fdce080ec3,,1523,1016,0.6909497028392196,0.6955538896251485,0.004604186785928888,own/logistic
1,a1_u0p1_z000,U0P1,z000,attack:A/RAC1P,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,c708c0e731defc70d54acb6cc7a70d3a15f5b088128133afd3ede7fdce080ec3,,1523,1016,1.323022093363239,1.3133305159904036,-0.009691577372835436,own/mlp_120
1,a1_u0p1_z000,U0P1,z000,attack:A/RAC1P,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,c708c0e731defc70d54acb6cc7a70d3a15f5b088128133afd3ede7fdce080ec3,,1523,1016,1.3610924970609939,1.3503365343832812,-0.010755962677712727,own/mlp_120
1,a1_u0p1_z000,U0P1,z000,attack:AB/SEX,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,c708c0e731defc70d54acb6cc7a70d3a15f5b088128133afd3ede7fdce080ec3,,1523,1016,0.6918382726874374,0.6906058293399897,-0.0012324433474476537,own/logistic
1,a1_u0p1_z000,U0P1,z000,attack:AB/SEX,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,c708c0e731defc70d54acb6cc7a70d3a15f5b088128133afd3ede7fdce080ec3,,1523,1016,0.6948557118969458,0.690746136962545,-0.004109574934400784,own/logistic
1,a1_u0p1_z000,U0P1,z000,attack:AB/RAC1P,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,c708c0e731defc70d54acb6cc7a70d3a15f5b088128133afd3ede7fdce080ec3,,1523,1016,1.3071524614452261,1.30095322929799,-0.006199232147236167,own/mlp_120
1,a1_u0p1_z000,U0P1,z000,attack:AB/RAC1P,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,c708c0e731defc70d54acb6cc7a70d3a15f5b088128133afd3ede7fdce080ec3,,1523,1016,1.3434356022135776,1.3334066836868088,-0.010028918526768793,own/mlp_120
1,a1_u1p1_m002,U1P1,m002,utility:A/same_residence,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_m002,U1P1,m002,utility:A/same_residence,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_m002,U1P1,m002,attack:A/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_m002,U1P1,m002,attack:A/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_m002,U1P1,m002,attack:A/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_m002,U1P1,m002,attack:A/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_m002,U1P1,m002,attack:AB/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_m002,U1P1,m002,attack:AB/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_m002,U1P1,m002,attack:AB/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_m002,U1P1,m002,attack:AB/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_p002,U1P1,p002,utility:A/same_residence,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_p002,U1P1,p002,utility:A/same_residence,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_p002,U1P1,p002,attack:A/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_p002,U1P1,p002,attack:A/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_p002,U1P1,p002,attack:A/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_p002,U1P1,p002,attack:A/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_p002,U1P1,p002,attack:AB/SEX,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_p002,U1P1,p002,attack:AB/SEX,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_p002,U1P1,p002,attack:AB/RAC1P,U,not_triggered,not_triggered,,False,,,,,,,,
1,a1_u1p1_p002,U1P1,p002,attack:AB/RAC1P,PWGTP,not_triggered,not_triggered,,False,,,,,,,,
2,a2_u1p1_z000,U1P1,z000,utility:A/same_residence,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,6e81109f43e9b69305d84391021e65ddea2b3442ba58782073e5a5059da453c9,,1534,1002,0.49410487342255544,0.5382975785398403,0.04419270511728485,own/mlp_120
2,a2_u1p1_z000,U1P1,z000,utility:A/same_residence,PWGTP,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,6e81109f43e9b69305d84391021e65ddea2b3442ba58782073e5a5059da453c9,,1534,1002,0.4769890843386957,0.5120975140445437,0.03510842970584804,own/mlp_120
2,a2_u1p1_z000,U1P1,z000,attack:A/SEX,U,DESCRIPTIVE_PHASE_I_FALLBACK,complete,False,True,6e81109f43e9b69305d84391021e65ddea2b3442ba58782073e5a5059da453c9,,1534,1002,0.6755688773015829,0.6886288289603575,0.013059951658774605,own/logistic
