anchor,control_label,release_id,category,audit_status,alias_of,duplicate_core_release_id,role,weighting,candidate_loss,H_loss,H_minus_candidate,n_people,n_households,fixed_bank_feasible,fixed_bank_objective,source_array_sha256,sidecar_sha256,inner_panel_sha256,comparison_scope
0,D17_RR_0.50,a0_simple_D17_RR_0.50,simple_randomization,complete,,,attack:A/SEX,PWGTP,0.6879099878504567,0.6879099878504567,0.0,1494,1004,,,ec275a22b7fb4d142d6d3f5820d036c3c88fb3fea3876dcd0047db96db8e5ba0,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,0e84ab25fcb7fc3db41fec46225277f80cd78f37ba0bf01ac01612ee5a9773cb,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.50,a0_simple_D17_RR_0.50,simple_randomization,complete,,,attack:A/RAC1P,U,1.254400079686015,1.254400079686015,0.0,1494,1004,,,ec275a22b7fb4d142d6d3f5820d036c3c88fb3fea3876dcd0047db96db8e5ba0,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,0e84ab25fcb7fc3db41fec46225277f80cd78f37ba0bf01ac01612ee5a9773cb,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.50,a0_simple_D17_RR_0.50,simple_randomization,complete,,,attack:A/RAC1P,PWGTP,1.2642272681067221,1.2642272681067221,0.0,1494,1004,,,ec275a22b7fb4d142d6d3f5820d036c3c88fb3fea3876dcd0047db96db8e5ba0,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,0e84ab25fcb7fc3db41fec46225277f80cd78f37ba0bf01ac01612ee5a9773cb,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.50,a0_simple_D17_RR_0.50,simple_randomization,complete,,,attack:AB/SEX,U,0.6939511882247802,0.6939511882247802,0.0,1494,1004,,,ec275a22b7fb4d142d6d3f5820d036c3c88fb3fea3876dcd0047db96db8e5ba0,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,0e84ab25fcb7fc3db41fec46225277f80cd78f37ba0bf01ac01612ee5a9773cb,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.50,a0_simple_D17_RR_0.50,simple_randomization,complete,,,attack:AB/SEX,PWGTP,0.6936913360928808,0.6936913360928808,0.0,1494,1004,,,ec275a22b7fb4d142d6d3f5820d036c3c88fb3fea3876dcd0047db96db8e5ba0,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,0e84ab25fcb7fc3db41fec46225277f80cd78f37ba0bf01ac01612ee5a9773cb,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.50,a0_simple_D17_RR_0.50,simple_randomization,complete,,,attack:AB/RAC1P,U,1.219956702875183,1.219956702875183,0.0,1494,1004,,,ec275a22b7fb4d142d6d3f5820d036c3c88fb3fea3876dcd0047db96db8e5ba0,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,0e84ab25fcb7fc3db41fec46225277f80cd78f37ba0bf01ac01612ee5a9773cb,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.50,a0_simple_D17_RR_0.50,simple_randomization,complete,,,attack:AB/RAC1P,PWGTP,1.2438043873661795,1.2438043873661795,0.0,1494,1004,,,ec275a22b7fb4d142d6d3f5820d036c3c88fb3fea3876dcd0047db96db8e5ba0,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,0e84ab25fcb7fc3db41fec46225277f80cd78f37ba0bf01ac01612ee5a9773cb,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.75,a0_simple_D17_RR_0.75,simple_randomization,complete,,,utility:A/same_residence,U,0.5127232980950267,0.5328579213725678,0.02013462327754112,1494,1004,,,5f6c7c5143cc50698aa638e26a34b94c5434d3131f29a96de585e7a904747e58,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,a5964d3fcd5b3769ad7a0cb7e609a68aa7d5b82b776a7dd7522e90e05093cb1c,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.75,a0_simple_D17_RR_0.75,simple_randomization,complete,,,utility:A/same_residence,PWGTP,0.4820784018520604,0.5008645741906776,0.018786172338617235,1494,1004,,,5f6c7c5143cc50698aa638e26a34b94c5434d3131f29a96de585e7a904747e58,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,a5964d3fcd5b3769ad7a0cb7e609a68aa7d5b82b776a7dd7522e90e05093cb1c,2018 used-data independent inner-development pilot; not confirmation
0,D17_RR_0.75,a0_simple_D17_RR_0.75,simple_randomization,complete,,,attack:A/SEX,U,0.6853273911417861,0.6853273911417861,0.0,1494,1004,,,5f6c7c5143cc50698aa638e26a34b94c5434d3131f29a96de585e7a904747e58,b45524f4437c0dfc438fec365ea6296dba67e6d6cff011f2a7e87f8bd7df0fb6,a5964d3fcd5b3769ad7a0cb7e609a68aa7d5b82b776a7dd7522e90e05093cb1c,2018 used-data independent inner-development pilot; not confirmation
