unit,seed,release,split,target,mean_mse,per_coordinate_mse
R_rho0,2,R_rho0_D,fit,S,0.5105957683002251,"[0.19405106800777394,0.5790201249651743,0.5605772736944931,0.3601062457881251,0.6939192293263167,0.15769782417662354,0.43588760576125857,0.5287670822962688,0.4733124471651301,0.704358151350965,0.3656930631593782,0.7128958353091807,0.38889582779974924,0.896238000335168,0.7809944578025788,0.3371180558654179]"
R_rho0,2,R_rho0_D,source_validation,R,0.009806355455550392,"[0.032560892280284505,0.00741551338594744,0.003935765233293933,0.03621101397458949,0.0015396298865051447,0.007857445446818838,0.01563159166986704,0.013635028686254332,0.005289007569708409,0.018006580653710347,0.0012547993549048833,0.0013464777972102503,0.0017259434000583963,0.007483883139486251,0.001079975799995546,0.001928139010171451]"
R_rho0,2,R_rho0_D,source_validation,E,0.5047281855285737,"[0.5867325275969141,0.5904605888439663,0.705520332247473,0.5790481309681964,0.8467922560954864,0.46886532023149285,0.45473070321766246,0.5839192076564546,0.40159023747958994,0.8554386608697333,0.07265090849469472,0.38838320846024116,0.3590548636698477,0.3470661576897375,0.2901566567103618,0.5452412082253264]"
R_rho0,2,R_rho0_D,source_validation,S,0.5091061182876842,"[0.19380788931989099,0.5841040470929022,0.558487753619593,0.34135299608101377,0.7167387895725426,0.1507751582497379,0.4277857612270716,0.5477840219962663,0.4502346660063949,0.7261597329671111,0.376448616011807,0.689041035981596,0.4115707355349974,0.9122647830846078,0.7173018072815275,0.34184009857588665]"
R_rho0,2,R_rho0_D,development_evaluation,R,0.010545209555250623,"[0.034329918391104365,0.007600561221451504,0.0040712566370277896,0.039501164711972916,0.0017082613663330396,0.008612584703618463,0.01717061967853871,0.014777517510312933,0.005559009647560213,0.019624857603904814,0.0013285256850562378,0.0015054255883456885,0.0017526024453963108,0.007978477248733197,0.0011957102213556552,0.002006860223298132]"
R_rho0,2,R_rho0_D,development_evaluation,E,0.5150383479118888,"[0.6208964035481835,0.6155418940181853,0.6994886785491624,0.6041075038229556,0.8556799473156133,0.49036116944269564,0.47949036400587974,0.5723699509245339,0.3830121028010816,0.8520491555758295,0.0735912158232792,0.3939008527734795,0.3978089452651501,0.3520650601872849,0.31971393452355856,0.530536388013348]"
R_rho0,2,R_rho0_D,development_evaluation,S,0.5236550837334835,"[0.20249306690613864,0.6169873706510233,0.5608241884349663,0.35380998156118937,0.7005646041906651,0.1642337482344512,0.4384656521623465,0.5539213367197345,0.483728524140465,0.711368386597809,0.37379687734256006,0.7016632143649467,0.41782497259928725,0.9877070050021183,0.7661717475456729,0.34492066328236204]"
E_rho0p1,0,I,fit,R,1.6824473632019383e-15,"[2.4387312619949683e-15,8.549901424311907e-16,2.033207913258644e-15,1.889116761161135e-15,1.9274583956275005e-15,1.8290880051832878e-15,1.5868494974278735e-15,5.004035235753742e-16,1.0688809257090039e-15,3.2557584862846724e-15,7.997626333338839e-16,7.483857568586965e-16,4.764382329323438e-15,7.974388818321129e-16,6.614398769746761e-16,1.7632634202545555e-15]"
E_rho0p1,0,I,fit,E,0.562499974103791,"[0.6631268139960171,0.5669923605687214,0.6753757163382149,0.7970196299579476,0.6666856451806425,0.4478627358758044,0.7253811141428843,0.8872773884216639,0.5165343409185996,0.7236390439657535,0.20361903164298656,0.49206870327542096,0.5073028730564044,0.2952644195681056,0.48657511323170194,0.3452746555197875]"
E_rho0p1,0,I,fit,S,0.562500015885385,"[0.23069567670748806,0.25078963923044273,0.9084343076741559,0.1760467318842353,0.6777796117261689,0.8642502153649096,0.6179076998672471,0.7022128490054222,0.3429291010819691,0.6428880688214293,0.5581291244749901,0.6763318518848451,0.4669932184368707,0.4774737329790547,0.7981334225674803,0.6090050024594514]"
E_rho0p1,0,I,source_validation,R,1.676447257426877e-15,"[2.617422972223391e-15,7.980300406710011e-16,1.98454687526786e-15,2.0704857189474468e-15,1.9583366867537573e-15,1.7697236551759318e-15,1.5599642386760082e-15,5.727366155130011e-16,1.049323883581806e-15,3.3247743643256606e-15,7.620264317201114e-16,7.616007957007277e-16,4.541988618284906e-15,6.838995768320537e-16,6.456115275690069e-16,1.7226841175873656e-15]"
E_rho0p1,0,I,source_validation,E,0.5664353835781566,"[0.711399016428573,0.5772130950722755,0.6780338766479543,0.7787757391396022,0.6821642194750547,0.44378580897987097,0.7091799516594113,0.9180227618528362,0.5003439468652505,0.7146374420997302,0.2060945521063445,0.49710852713968406,0.5116060050636411,0.28786191172999853,0.48515027636829483,0.3615890066219845]"
E_rho0p1,0,I,source_validation,S,0.5666995537982802,"[0.23777579317760092,0.25154141028719906,0.9065996246741658,0.17247335135683595,0.6830030041296878,0.861820327375561,0.6195622839079531,0.7399891455022202,0.34774038162353443,0.6465854269097222,0.5530468469619917,0.6577822176499138,0.4824349926244564,0.46175225023062694,0.8448653449584038,0.6002204594026099]"
E_rho0p1,0,I,development_evaluation,R,1.6589710360905162e-15,"[2.2906018366519736e-15,7.257927451817885e-16,1.9238081801821775e-15,1.9757063886929385e-15,2.1245788504157405e-15,1.7921946346146272e-15,1.7096235807427318e-15,4.921747804596936e-16,9.891214052735294e-16,3.305309532377271e-15,8.161922516166226e-16,8.8776458945910235e-16,4.593634092715872e-15,5.906182256368241e-16,5.841202237686021e-16,1.7422952596587668e-15]"
E_rho0p1,0,I,development_evaluation,E,0.56217054588415,"[0.6019900647630527,0.5279617701950334,0.6945520156234772,0.7870677115966389,0.6891754692541745,0.4389295178638787,0.7647894230461554,0.9428834473142446,0.5082022774684595,0.7394240111178366,0.20608750573886123,0.4925649434229667,0.5136185305113732,0.2773325623232042,0.46616167943556047,0.3439878044714835]"
E_rho0p1,0,I,development_evaluation,S,0.5671106093613731,"[0.2364122439015357,0.24716216111186726,0.9218997766570813,0.18098758104777526,0.694250111422439,0.8818802710504929,0.6577307087416144,0.6993134914678129,0.3355315016006235,0.641368321732849,0.5294219345140885,0.6924327817732417,0.46852298469887244,0.46455125130182195,0.803181299096388,0.6191233296634665]"
E_rho0p1,0,E_rho0p1_W,fit,R,0.5522537073923411,"[0.6283498763220283,0.5937907904805948,0.7160581870450231,0.7422084152831687,0.674023628990631,0.4559476146739751,0.6387858019114058,0.830271501191325,0.4888876054746043,0.7004628866337838,0.21761814324390757,0.4846783952383168,0.5310721056772848,0.2854018838666699,0.5026744613228087,0.34582802092193043]"
E_rho0p1,0,E_rho0p1_W,fit,E,0.03601958540319721,"[0.26812001914382244,0.08526162298381408,0.032392478623771516,0.02871514073990803,0.029537622090663053,0.014392220156885908,0.021130529832139904,0.015615145983116308,0.017901171733282976,0.01943366943772724,0.008993564949883704,0.008578311474048405,0.010656032319350334,0.00393860519942586,0.0044253628102922165,0.007221868973023378]"
E_rho0p1,0,E_rho0p1_W,fit,S,0.556350839529839,"[0.7852071039164508,0.5425261702896771,0.38517823624104336,0.8262641641224164,0.6602102355730615,0.6029390368096121,0.4647583306762438,0.47757000363549296,0.5586729789776355,0.36235226807912624,0.5440195555389065,0.6441674223495942,0.44068211196536544,0.6256245794708858,0.45424747448088487,0.5271937603510275]"
E_rho0p1,0,E_rho0p1_W,source_validation,R,0.5549449958640121,"[0.6566411948265353,0.608718100249465,0.7209758521189721,0.7275659808740829,0.6844276962661401,0.45146808111500014,0.6303170661475584,0.8546081509513123,0.4698183617448414,0.6943426383462852,0.21800258327339722,0.48766286620586335,0.5343515600211871,0.28007002628900873,0.4993760691987739,0.36077370619577176]"
E_rho0p1,0,E_rho0p1_W,source_validation,E,0.035906633296077746,"[0.2643199168614158,0.08615378984948002,0.03267224829720101,0.0286127301649069,0.029759067080557245,0.01436073450434752,0.02077091008468433,0.015894686593244726,0.018697763420984545,0.019492845648332646,0.008973776293430658,0.008543929600348396,0.010552027882079935,0.003842547131970768,0.004493736436792846,0.007365422887466561]"
E_rho0p1,0,E_rho0p1_W,source_validation,S,0.5525650675402118,"[0.7994191048238448,0.5396415127092631,0.3916159915062062,0.8089173518025452,0.637185926261914,0.5879096020359537,0.44876815845092866,0.4596980412327351,0.5457373869502594,0.37323601753402014,0.546390040000817,0.6353148447228112,0.4496013239531215,0.6083912170573857,0.47364061017069914,0.5355739514308846]"
E_rho0p1,0,E_rho0p1_W,development_evaluation,R,0.5543315167338347,"[0.6039642351093172,0.5750171657274692,0.7324389033894682,0.7372198491215378,0.6914238786427724,0.44359688808225883,0.6738022370591885,0.8749100393523007,0.4781120470751972,0.7224527775028126,0.21792569164375733,0.4866230129356297,0.5383007995765736,0.26843526082824615,0.4797726202808012,0.3453088614140235]"
E_rho0p1,0,E_rho0p1_W,development_evaluation,E,0.0363101117942268,"[0.27040414239742205,0.08177490637849456,0.03371803222511204,0.028489880814266687,0.030303290998189566,0.014847236864735042,0.02169496313307388,0.016645549729764616,0.018734253350029796,0.019100603994204195,0.009675476954462749,0.008758902709177634,0.010937780542673886,0.003893437634370162,0.00466732348488191,0.00731600749676996]"
E_rho0p1,0,E_rho0p1_W,development_evaluation,S,0.5654575471621834,"[0.80042794316817,0.5644067344249732,0.3941295456319412,0.8721236159084848,0.6567527947905446,0.6113817286624823,0.48025617701335366,0.5019771099059579,0.5307232429168381,0.3721406697042119,0.5488996121161837,0.654663133966302,0.46109326599783845,0.602187870887413,0.4689772898009583,0.5271800196992816]"
E_rho0p1,0,E_rho0p1_C,fit,R,0.5602463250907308,"[0.6163845238138016,0.5879534732684729,0.7430975437110147,0.7429379062988246,0.6861652666660982,0.4706442010003395,0.6723205340286271,0.8827390560651259,0.498476073570988,0.7140210828308456,0.2149155887697324,0.4698147570150127,0.5257964104677195,0.2919511136137209,0.4910454932995805,0.3556781770317881]"
E_rho0p1,0,E_rho0p1_C,fit,E,0.02587645230158097,"[0.16909752667046848,0.06242107248181819,0.024626423825234594,0.020383512286524044,0.022300336741001042,0.013871626730475458,0.016477781503491305,0.01716786941651525,0.015236185644507086,0.015434382093571267,0.007575388232761659,0.007060518249762832,0.008060601338573361,0.004035425188599453,0.0056014897971898075,0.0046730966248017085]"
E_rho0p1,0,E_rho0p1_C,fit,S,0.5525003535760771,"[0.748156513401579,0.5521017330744384,0.3797022196245325,0.8137933803846755,0.6488604394594886,0.6058831661622122,0.48323182097331197,0.4895328659635985,0.5484574372063473,0.35500602045307006,0.5321071326157097,0.626781958515585,0.4322357563872423,0.6255512144913593,0.45921526787611655,0.5393887306279651]"
E_rho0p1,0,E_rho0p1_C,source_validation,R,0.5642132524243324,"[0.6493920835308029,0.6021715941738494,0.7604943314020726,0.725027170527924,0.698157291900468,0.4654582107242525,0.6621918904840705,0.9170622171840437,0.4819058581577956,0.7051294716295333,0.21484659878131152,0.47322566428135937,0.526531262785666,0.28519283049703514,0.4871221551588306,0.37350340757030287]"
E_rho0p1,0,E_rho0p1_C,source_validation,E,0.02605431430339851,"[0.16625300057019948,0.06292278237603353,0.02598221615497609,0.020686398797910777,0.02255913768332873,0.01449080022629958,0.01648567851234077,0.01831655569579127,0.016044011791550256,0.016189983733007757,0.007689616204293934,0.007163901387883186,0.007928532822380966,0.004083258292565008,0.005578737429889143,0.0044944171759256565]"
E_rho0p1,0,E_rho0p1_C,source_validation,S,0.5488008773805346,"[0.7679353315559401,0.5499492481385648,0.3867426472821615,0.7942948800515905,0.6271602184341261,0.5916723423422695,0.46619796039247857,0.47148172388837517,0.5368460537929985,0.36334538288160934,0.5342446877451817,0.619090406057203,0.43948910730779484,0.6047077903035889,0.47997000782665433,0.547686250088016]"
E_rho0p1,0,E_rho0p1_C,development_evaluation,R,0.5617114901419313,"[0.5806510969816373,0.5635949066291064,0.7651826817185834,0.7339451918707441,0.7018789052488201,0.4584133795019839,0.7091310132030368,0.9350546072345314,0.48835204787485237,0.730057596781665,0.21430416024463003,0.4717555157181682,0.5326132578372373,0.2733778247361044,0.4707052674157437,0.35836638927405706]"
E_rho0p1,0,E_rho0p1_C,development_evaluation,E,0.0262915392972181,"[0.17211885959792703,0.05969543779396926,0.026129096531552657,0.020676594497627255,0.0231453021866478,0.014139825679038672,0.01673554369606814,0.017974174365398166,0.016333505276122973,0.014945753397354574,0.007927689325693307,0.007486172735622365,0.008426278673989238,0.004186172831687146,0.005722973751858199,0.005021248414932775]"
E_rho0p1,0,E_rho0p1_C,development_evaluation,S,0.5603816458400127,"[0.7524455125971152,0.5655919504040293,0.38784444908965554,0.855437949830943,0.6469572642122143,0.6175938489080397,0.5010961217020181,0.5152018483812653,0.522259690863743,0.3636755110021559,0.5335237617388433,0.6412262137822915,0.44925950256710273,0.5985823134280687,0.4729166258069871,0.5424937691257314]"
E_rho0p1,0,E_rho0p1_D,fit,R,0.5588827549632402,"[0.6182772650391084,0.5838867695648156,0.7335235209136322,0.7383056605259155,0.6825916344747903,0.4719772766840703,0.6698675184452753,0.8948810317344328,0.4959793409273092,0.7111266141086118,0.21290973201985594,0.4678025743079233,0.5275015584457737,0.28861856680771936,0.48912210860758876,0.3557529068050219]"
E_rho0p1,0,E_rho0p1_D,fit,E,0.025888780497368407,"[0.16822909630538171,0.06077232794931739,0.024473734288743196,0.019465359901494794,0.021462464636308267,0.014599335182924576,0.016198810824447844,0.017254372655793826,0.014989181699308836,0.01610920405076321,0.008105982563955899,0.00677823927369175,0.010083075227194482,0.0040504204630628865,0.006255889838553078,0.005392993096952775]"
E_rho0p1,0,E_rho0p1_D,fit,S,0.5505361410371273,"[0.7496241270587982,0.5467972043363994,0.37886775252182775,0.8079186789011209,0.6449775590816403,0.6083998735017945,0.4851056476380079,0.49192518752917774,0.5461690218992488,0.35546287488653616,0.5294564205818837,0.6243726347736733,0.4335284555150503,0.614966616396451,0.4558101544811159,0.5351960474913118]"
E_rho0p1,0,E_rho0p1_D,source_validation,R,0.562407288772866,"[0.6516427697774644,0.5958476372013425,0.7509943690590305,0.7196157002949221,0.6963785469279231,0.4663272493516709,0.6576835665374743,0.9299648233229981,0.47989189195343446,0.7022440470707667,0.2114792138203822,0.47070597387184865,0.5294499560434094,0.28137622869603174,0.4831406544964262,0.37177399194073196]"
E_rho0p1,0,E_rho0p1_D,source_validation,E,0.02616611319825024,"[0.16588335675761512,0.061087618647015736,0.02566056964326193,0.01984580792688482,0.021878706778148575,0.015402699009290375,0.016321605589944742,0.018616133358339556,0.0161217046300791,0.016795009418824565,0.008096219202489336,0.006803849789868716,0.010125041401290339,0.00422925825784729,0.006377058802732129,0.00541317195837149]"
E_rho0p1,0,E_rho0p1_D,source_validation,S,0.5465070080527943,"[0.7697088653013333,0.5427066306649511,0.38481676810654136,0.7877977213730816,0.6246842174047437,0.5941370643170973,0.4661893154812786,0.47327463022264843,0.5350140172578155,0.3643872831987513,0.5303626345327725,0.6177527701947599,0.4413918735688339,0.5939886608561293,0.47614862567808847,0.5417510506858824]"
E_rho0p1,0,E_rho0p1_D,development_evaluation,R,0.5597983184531594,"[0.5824461985106653,0.5586879383896886,0.7558203190822895,0.7262269068816739,0.6960835249676431,0.4583426141685915,0.7067164204593142,0.9481407244777321,0.4858450934596279,0.7261030039847542,0.2128058287472653,0.46942513909098155,0.5341277402044379,0.2687067491275606,0.46899203806666245,0.358302855631663]"
E_rho0p1,0,E_rho0p1_D,development_evaluation,E,0.026351930877114342,"[0.17116253948617727,0.05777077640803486,0.026026588331910787,0.020176392097802462,0.021820654350783664,0.015067244738985928,0.01653740636181211,0.018028354358042863,0.01639423067584796,0.015720750728366185,0.00837608997463416,0.007429210744155611,0.010611205420755724,0.004329198088557379,0.006512794022730198,0.005667458245232325]"
E_rho0p1,0,E_rho0p1_D,development_evaluation,S,0.5581590143609801,"[0.7539981621800342,0.5585631841755092,0.38714898004386755,0.8470079459385292,0.6396920754570689,0.6210533808920211,0.5031738781900809,0.5176388537586927,0.5216722308409709,0.3632588734404389,0.5318228268620189,0.6389892152330565,0.45083633082790775,0.588235280112271,0.46966463244717666,0.5377883793760392]"
E_rho0p1,1,I,fit,R,1.4087071620221537e-15,"[4.220380328864316e-15,3.386704047460243e-16,1.7323959628785138e-15,1.5881138513167356e-15,1.865199477148646e-15,9.74462970828317e-16,2.4392698624946614e-16,2.750571024481039e-15,1.326619634520928e-15,6.08758402467694e-16,8.01963084548666e-16,6.199987700956338e-16,2.0600467028273195e-15,1.1568654545829823e-15,1.9949476649337556e-15,2.5639387186441965e-16]"
E_rho0p1,1,I,fit,E,0.562499979805942,"[0.740736412551621,0.6034481739578339,0.7248023058097757,0.7673559275007076,0.6350864102038217,0.45704869273327153,0.6010096016234219,0.7641406292468871,0.5624190401307719,0.4009098092134795,0.3649484073081258,0.48384342370696615,0.3564933422605205,0.5830591917559765,0.6333772125273479,0.3213210963645429]"
E_rho0p1,1,I,fit,S,0.5624999981255343,"[0.579758001338722,0.9196042248823716,0.6914954080975196,0.6198089469587135,0.5352156582094263,0.5990310384927725,0.8759004213842012,0.3724677615214722,0.184809415537744,0.6147221336031985,0.8680124768957583,0.5838153414678797,0.3324487257966318,0.3200096228611769,0.44543157459945354,0.4574692183615057]"
E_rho0p1,1,I,source_validation,R,1.3674521777602288e-15,"[3.974266800385389e-15,3.1375878814250055e-16,1.6264891571780247e-15,1.4970947969091003e-15,1.806941488801814e-15,1.1403004139726626e-15,2.568248899272151e-16,2.9647656885304762e-15,1.270567279332953e-15,4.47120828236137e-16,7.383105589156931e-16,6.277178487730736e-16,2.1593801433073853e-15,1.3117618743389806e-15,1.4913591832928742e-15,2.5257510411938027e-16]"
E_rho0p1,1,I,source_validation,E,0.5589709543287632,"[0.72569173686298,0.5559127507686531,0.740867784310542,0.73955754867178,0.6502589799890721,0.45594711827317796,0.6173912305331622,0.8257531498461848,0.549264553513777,0.38963846179265665,0.3681442962317184,0.47508608213212916,0.3435825759764897,0.5862384628495219,0.5902547438685055,0.329945793639862]"
E_rho0p1,1,I,source_validation,S,0.556220725071441,"[0.5740930532143044,0.873654673843552,0.6567982020540003,0.6389362900945083,0.5300414345378303,0.597149102519846,0.926055145450157,0.3982043787939015,0.17920171499117798,0.574772002124268,0.8621587761015593,0.5884446018643228,0.32588247613907256,0.3098946254665411,0.4107730411884997,0.4534720827595147]"
E_rho0p1,1,I,development_evaluation,R,1.3757066937541755e-15,"[4.072495201011352e-15,2.8467779000515923e-16,1.6982684537158835e-15,1.4650860156064838e-15,1.7177752160959086e-15,9.767745181591803e-16,1.9690811254080696e-16,2.810364702882234e-15,1.5100389350218205e-15,6.437212365797955e-16,8.238352806330287e-16,5.671240784488483e-16,2.023213282686833e-15,1.2210377213264529e-15,1.8031590266318835e-15,1.9682752872113448e-16]"
E_rho0p1,1,I,development_evaluation,E,0.5547124938152039,"[0.7221340510796903,0.5770964373570082,0.7340437637459285,0.7965288698517105,0.5887295712317419,0.456101855925176,0.6169576561454163,0.7697779451970257,0.5268637153770499,0.38603384308317545,0.3688456254857044,0.4759141121750294,0.34308057377881246,0.5911719789867933,0.6134494094059881,0.3086704922170127]"
E_rho0p1,1,I,development_evaluation,S,0.5489219800197006,"[0.5750943760937376,0.8629438887775439,0.6801872278639932,0.6091760012938187,0.5358912934715625,0.5995320111447374,0.8812185155106083,0.35640869514802415,0.18255767722632127,0.5860771617351005,0.8533902885953643,0.536798973124968,0.31706217590279134,0.3222866062926793,0.43698638738532714,0.4471404007486321]"
E_rho0p1,1,E_rho0p1_W,fit,R,0.5511428753852272,"[0.5876460575604769,0.6613057312317593,0.6949522667490559,0.7978955592976479,0.6042609314353263,0.4536053309480142,0.5856942631977057,0.6907544137993262,0.6089795064106545,0.36806644525495097,0.36668581152508795,0.4951314356303264,0.3843634627497389,0.5872558723479601,0.6278391913996556,0.30384972662594906]"
E_rho0p1,1,E_rho0p1_W,fit,E,0.036938121118213305,"[0.2789187245340303,0.0917911106688698,0.044445302434438956,0.02379711791195604,0.018069091055532914,0.012461707796658379,0.011879928538887464,0.028087150783360285,0.024841459405416325,0.015823797898847893,0.009075539977098361,0.007114022206721303,0.00788516594588261,0.006635082150021011,0.008035216838608868,0.0021495197450823716]"
E_rho0p1,1,E_rho0p1_W,fit,S,0.6217123765588191,"[0.5619115373262787,0.504002837788531,0.5909963728993374,0.43293369238937934,0.8687986607336937,0.7183148860407607,0.45408101649760896,0.5087567023392794,0.5790016897152978,0.5987813177776677,0.6189846907206887,0.7574582783679047,0.7847747283396681,0.7414225494852609,0.563929083381455,0.6632499811382923]"
E_rho0p1,1,E_rho0p1_W,source_validation,R,0.5482119734741445,"[0.5781205824799917,0.6236119575825723,0.7064007313492878,0.7713327282220701,0.6268486978016907,0.45039806414441447,0.5893538357296442,0.7400813275349991,0.6039835838121375,0.36159228878058225,0.3700398987867781,0.4882008774417428,0.37153310063608413,0.5916392823049267,0.5865907536163738,0.31166386536301666]"
E_rho0p1,1,E_rho0p1_W,source_validation,E,0.0370986933610398,"[0.27664417508623473,0.09823206765667178,0.04264599415029141,0.021981643967579255,0.01765053684375737,0.012611454959905068,0.012899296174106714,0.02789368132179573,0.026539633255231204,0.015180038886180917,0.008724065261224557,0.007801950873804562,0.007635146984225051,0.006707655120095334,0.008166774854776725,0.0022649783807563123]"
E_rho0p1,1,E_rho0p1_W,source_validation,S,0.61364298235243,"[0.537228711986951,0.5051957788295257,0.5678279312563104,0.4339315957629342,0.8518677918892619,0.7175483737738062,0.45334084958154697,0.4944927212949795,0.559818320601312,0.5763037575509753,0.614548580782458,0.7466459456691106,0.7587954963773453,0.7834902826169334,0.5438502699001396,0.6734013097652899]"
E_rho0p1,1,E_rho0p1_W,development_evaluation,R,0.5431889866039296,"[0.5516904483613325,0.6335376560747372,0.7069732905642171,0.8242354274618975,0.5676029166395365,0.4539821852845149,0.5935782231446582,0.7017399924033461,0.566521614517422,0.35778703678763657,0.37658328061649776,0.48943685253775643,0.3722543816822383,0.5961673776549665,0.606494155085459,0.2924389468466563]"
E_rho0p1,1,E_rho0p1_W,development_evaluation,E,0.03606426581054503,"[0.26937689076831006,0.09427617698928967,0.042637276127108874,0.023154601599516374,0.016284664624499585,0.012288708714272881,0.012297421591677014,0.026758998522732766,0.02436732786012072,0.015203434209907928,0.008532773783552796,0.007132716015603128,0.007732681483215936,0.006646578015264143,0.008212476345049005,0.0021255263185996198]"
E_rho0p1,1,E_rho0p1_W,development_evaluation,S,0.6053559270129527,"[0.5359268231061982,0.47792381959692465,0.5934089487969512,0.43455977945084673,0.8410588131405945,0.7001680416630716,0.4528526446181895,0.49904994326803903,0.5489308981116696,0.5890733834812542,0.6043838706316559,0.7218101739121275,0.7555221145501492,0.7504510112746275,0.5357200039656757,0.6448545626392669]"
E_rho0p1,1,E_rho0p1_C,fit,R,0.5510282619595099,"[0.5833737639948741,0.6251897472415779,0.7223670569869524,0.7979877792127419,0.6398073826866926,0.43351682773510625,0.5787975021215508,0.6859370713402446,0.6248618599588852,0.38303651609253053,0.36820850259371835,0.4811937032065326,0.3779120779184625,0.5820856603910085,0.6282819953659379,0.3038947445053434]"
E_rho0p1,1,E_rho0p1_C,fit,E,0.026256437141273698,"[0.17317413939474186,0.04635404162736424,0.039530464975068395,0.015536885911210059,0.020117187006595476,0.010115727979658075,0.01196138743923705,0.02516843953242466,0.02249728201725054,0.011861841602822675,0.00899468862531414,0.007579408904865116,0.0076705179629675095,0.006986375683361311,0.00800709554707469,0.004547510050423362]"
E_rho0p1,1,E_rho0p1_C,fit,S,0.6152461534927265,"[0.5144506161500543,0.49302180466687295,0.5762267695101654,0.4475269609682934,0.8871835008632707,0.7140542707262454,0.43505035345702137,0.5068294986405273,0.6021157849545232,0.5786484048830158,0.6127482002386965,0.7484267451175179,0.7800054760929924,0.7431702955394197,0.5493001129756441,0.6551796610993637]"
E_rho0p1,1,E_rho0p1_C,source_validation,R,0.5469821101674753,"[0.5733238527171823,0.5832693538375872,0.7265967943870351,0.7706493467230735,0.6653937322292771,0.4330048785499293,0.5884732715333785,0.7337680728148397,0.6146679298422294,0.3723714144172098,0.3697234775514912,0.473245318759202,0.3610821701572971,0.5897401758754072,0.5844701470230578,0.3119338262614079]"
E_rho0p1,1,E_rho0p1_C,source_validation,E,0.02624835212624644,"[0.1719061264877316,0.04743108924830674,0.03883059200788409,0.014862354389690188,0.020937813630331068,0.010632080994291805,0.012430419547247783,0.025159355094155896,0.0224245407431114,0.011620512031259899,0.008712590273136917,0.007953306253000633,0.007896049635731539,0.007031509734347883,0.007634930284152013,0.004510363665563577]"
E_rho0p1,1,E_rho0p1_C,source_validation,S,0.6078346964688135,"[0.4944642121685858,0.49605922866058993,0.5500993752567923,0.4488848323837391,0.8725549531438602,0.7181511875260972,0.44008114934595866,0.4919554190993076,0.5802132338361863,0.5601236671165395,0.6020681088218709,0.7396583231831022,0.7481395912091162,0.7905400756400265,0.5275053494576919,0.6648564366515509]"
E_rho0p1,1,E_rho0p1_C,development_evaluation,R,0.5429087451677919,"[0.549172465777254,0.6011299492818006,0.7338195771297096,0.8298913935486544,0.5973922312722163,0.4367793498418368,0.5925241515000153,0.6980510573108187,0.5820301401332946,0.3705591870012433,0.37656732976063706,0.4714915990706215,0.36164432342376723,0.5881160954612692,0.6044864817515362,0.2928845904199957]"
E_rho0p1,1,E_rho0p1_C,development_evaluation,E,0.02566643801484635,"[0.16594336159156828,0.047263440964793645,0.03951427394168776,0.015587847608544626,0.018834711506981485,0.01011891155459104,0.01259095269508395,0.023930053439859596,0.02233325545468629,0.012343535093287093,0.008784340220020713,0.007606647133963674,0.006560745362202828,0.006873339574690099,0.008052273674198201,0.004325318421382343]"
E_rho0p1,1,E_rho0p1_C,development_evaluation,S,0.5984286139038509,"[0.49119251301522654,0.46190492117717835,0.5803170635777324,0.449283328559509,0.8534731296833552,0.6955312692333994,0.43381861352920775,0.4988628560378979,0.5703808129373467,0.5674147750979672,0.598889037879553,0.7125958778944882,0.7457757283330365,0.7557027049163195,0.5240774740476559,0.6356377165417411]"
E_rho0p1,1,E_rho0p1_D,fit,R,0.5527389256762325,"[0.5858428703764811,0.6254060226763789,0.7268083060695244,0.8027148572498822,0.6463599174675965,0.4369029421164385,0.5898127237896595,0.6928801896056003,0.6307299096910466,0.38089344829724064,0.36459165200778926,0.4870326008223353,0.36619456908348125,0.5829645427300939,0.6209632618908582,0.303724996945313]"
E_rho0p1,1,E_rho0p1_D,fit,E,0.026284134445863284,"[0.17238004049418176,0.04618169562384649,0.039410189923618826,0.015871788211388748,0.020563432508902805,0.009668456495668862,0.011763962751193109,0.02398468681422841,0.022881356036262995,0.01215637937487066,0.00899833275637965,0.00756265214684753,0.006626728745658556,0.007947583364957636,0.009540455862225024,0.005008410023581528]"
E_rho0p1,1,E_rho0p1_D,fit,S,0.6151644734197156,"[0.5180502165574752,0.48996695668197315,0.5785401477625091,0.4523468876250054,0.8897679074283513,0.7193372148324291,0.4400845526581492,0.503574785978955,0.606299851440433,0.5813100927485718,0.6035396280494648,0.7523689104045993,0.765945256481831,0.7442775153359381,0.5471924111013948,0.650029239628368]"
E_rho0p1,1,E_rho0p1_D,source_validation,R,0.5491946420441829,"[0.5757973790190617,0.583439538669754,0.7302142920818351,0.7754590562423125,0.6744393962829236,0.4369075014880607,0.6002219023617414,0.7419821876317929,0.6219189094919739,0.3703935715343612,0.36696260159394933,0.47860006330665317,0.3501535282408799,0.5898969562711291,0.5788687740327921,0.3118586144577043]"
E_rho0p1,1,E_rho0p1_D,source_validation,E,0.026313332960298842,"[0.17116266038843625,0.04715182699944918,0.03837240551539482,0.014909767052518577,0.021675976587432234,0.01000351201159865,0.012004882886034582,0.024252392728051613,0.02289972641572354,0.012171235180043594,0.008778886734104017,0.007854265603655371,0.007008432198045872,0.00842561969348754,0.009397562534279402,0.004944174836526277]"
