seed,teacher,target_sha256,dimension,movement_from_raw_mean_mse,movement_from_raw_per_coordinate_mse,standardized_coordinate_variance,true_label_complete_case_covariance,paired_permutation_covariance,map_metadata,permutation,original_scale,original_mean
0,R,05ea773edb0401af8cf021e2dd12976ec260b41714f7e29f981ef92a0d880f1a,16,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.000000000000006,1.0,0.9999999999999978,0.999999999999986,1.000000000000003,0.9999999999999908,0.9999999999999988,1.0000000000000022,0.9999999999999969,0.9999999999999993,0.9999999999999928,1.0000000000000016,1.0000000000000042,0.9999999999999988,1.0000000000000084,1.000000000000005]","{""coverage"":{""SEX"":{""schema"":[0,1],""valid_rows"":10513,""missing_rows"":0,""support_all_known"":[5391,5122],""support_complete_cases"":[5391,5122],""valid_class_mask"":[true,true]},""RAC1P"":{""schema"":[0,1,2,3,4,5,6,7,8],""valid_rows"":10513,""missing_rows"":0,""support_all_known"":[5989,555,90,1,32,1674,49,1527,596],""support_complete_cases"":[5989,555,90,1,32,1674,49,1527,596],""valid_class_mask"":[true,true,true,true,true,true,true,true,true]}},""complete_rows"":10513,""excluded_rows"":0,""n"":10513,""denominator"":10512,""dtype"":""float64"",""feature_mean"":[-4.823749530924459e-07,9.173363468839568e-08,1.5684843496233114e-07,1.0133299876979862e-07,4.2876450723206005e-09,-3.24266446471988e-08,1.4653115609775114e-08,9.244021029197746e-08,2.9078029428752927e-09,2.666702622481157e-08,-2.9981623905772636e-08,1.1989814755614114e-08,1.916019243264344e-08,2.5305964684863014e-08,2.5550112414673976e-08,2.6487724680279712e-08],""target_mean"":[0.5127936840102729,0.487206315989727,0.5696756396842005,0.052791781603728716,0.008560829449253305,9.512032721392562e-05,0.0030438504708456197,0.1592314277561115,0.004660896033482355,0.14524873965566443,0.05669171501949967],""target_support"":[5391,5122,5989,555,90,1,32,1674,49,1527,596],""target_variance"":[0.2498600884228212,0.2498600884228212,0.24516862575449067,0.050009566325140455,0.008488349062934424,9.512032721393315e-05,0.00303487412337643,0.13388951578543282,0.00463961340319201,0.12416335374293933,0.05348285177401364],""valid_column_mask"":[true,true,true,true,true,true,true,true,true,true,true],""schema_complete"":true,""cross_covariance"":[[0.008025499174840505,-0.008025499174840505,0.01364377073839108,-0.004218076428393535,-0.00042539261943883873,0.00015983407408559768,-0.0011358438656580009,0.012372264584134082,-0.0007597450419119032,-0.010264444802133866,-0.009372366639074576],[0.058552533377150565,-0.058552533377150565,0.004171183603376917,0.003597612221766781,-0.00011319847915355423,-9.043792304652379e-05,0.0005039474926938847,-0.016842349436489098,-0.0010109415238868608,0.007173397365064723,0.0026107866796736532],[-0.023387736580251308,0.023387736580251308,-0.008552032862693003,-0.009188335584357178,-0.000345538900942327,7.435236805763544e-05,-0.0001364055227571177,0.014034457179579372,-5.5106203319976724e-05,0.009605150447145916,-0.005436540920713347],[-0.009171621699115846,0.009171621699115846,0.03702004474822945,0.0014579677469659124,-0.0016594774769191371,-3.938865784144917e-05,-0.00047981793138998933,-0.015490440740757906,-0.00041552929343309947,-0.022391612375190457,0.0019982539803366653],[-0.001232311095833872,0.001232311095833872,0.03403698716875595,0.004588291483911201,0.0006086538976768461,-3.744569992328903e-05,0.00041064748984543487,-0.0422261424579188,-0.00020705575004244107,-0.0017513164609373557,0.004577380328632774],[0.0017147852323880091,-0.0017147852323880091,-0.005827697353641025,0.0016793174958947715,0.00012905358441817438,-2.3853359565179287e-05,-0.0001335594534674248,-0.000737250660900516,-0.00024888734314838936,0.0036098574293548413,0.001553019661054776],[-0.012226779487699931,0.012226779487699931,-0.010368164517193476,-0.007070399677295089,-0.0007292540578121364,8.473172077442193e-05,-0.0007669964239184491,0.027664824914637273,-0.0003254337258743883,-0.007352150533792696,-0.0011371576995255065],[-0.018356856995457076,0.018356856995457076,-0.0037513381705235995,0.001776303675010953,7.960261785523747e-05,3.0624343975985245e-05,0.0005579326192466535,0.011177987772099265,-0.00035572379166121115,-0.011020124186573502,0.001504735120570354],[-0.0005282027359085647,0.0005282027359085647,-0.004362163994633639,-0.0035363228881093015,-8.91279213200527e-05,-2.993622331940879e-05,4.1654623721045445e-05,0.006509703478886065,-0.0002818772069784218,0.002016251242667433,-0.0002681811109137787],[-0.015621906389798929,0.015621906389798929,-0.0016695768648618036,0.0023223045356846935,0.0006527058946563479,-1.5412379024453693e-05,-0.00023677999466584085,0.0008825911736593774,0.00044824334991234446,-2.0610155407007508e-05,-0.0023634655599536545],[-0.00037803548928491145,0.00037803548928491145,-0.0035727860836065927,0.000782301154982982,0.00033371341199701205,2.092546026710421e-05,-9.879025276970504e-05,0.0034068322113840676,6.813116602634162e-05,-0.0009008231092630414,-3.9503959018192216e-05],[-0.00034690834400658287,0.00034690834400658287,-0.007540041043387983,0.00043863944680144984,-0.00039081642380958914,-3.868431148393266e-05,8.446554287914931e-05,0.011488796662643184,0.00014803515434406967,-0.003815362232295069,-0.0003750327956912594],[-0.004600914146592203,0.004600914146592203,0.001110958615844581,-0.00019143034135512296,-0.00028345140513509924,3.914040415783441e-06,-0.0002796131324166182,0.002571457458798813,-0.0003245319285937764,-0.002654819650521975,4.7516342963425926e-05],[-0.00575365438386886,0.00575365438386886,-0.002018414471396904,-0.0004580698564419983,-0.0003249952765832429,-1.1925436298708125e-05,-6.411613802101705e-05,0.010103953132242681,-9.11513661895883e-05,-0.0069789286492504595,-0.0001563519380608303],[0.0031679365498736125,-0.0031679365498736125,0.00034276397882763656,-0.0005551778799615442,0.00012015063154383344,-2.692503420105767e-05,-7.29299314394488e-05,0.001513972492452362,1.0168266314939585e-05,-1.8827757155680863e-05,-0.0013131947663810519],[-0.00259783487782851,0.00259783487782851,0.0008700428295070871,-0.0008512985336159354,-0.00027023944320565395,2.1396083236249412e-05,-6.467014849122945e-05,-0.00015341725625294187,-0.00010413774679083858,0.0010430397804109116,-0.0004907155647976323]],""cross_covariance_max_abs"":0.058552533377150565,""cross_covariance_max_abs_by_column"":[0.058552533377150565,0.058552533377150565,0.03702004474822945,0.009188335584357178,0.0016594774769191371,0.00015983407408559768,0.0011358438656580009,0.0422261424579188,0.0010109415238868608,0.022391612375190457,0.009372366639074576],""cross_covariance_frobenius"":0.13480082354199274,""cross_covariance_rank"":{""rank"":9,""singular_values"":[0.10511216861031884,0.07302039067101244,0.03787032587262849,0.017408581810117216,0.007085272382293271,0.0012187900175630322,0.0009918908574847798,0.0009024821913713094,0.0001068930884739253,5.387646164334725e-17,1.715742355002686e-18],""relative_tolerance"":1e-10,""absolute_cutoff"":1.0511216861031884e-11},""feature_covariance_rank"":{""rank"":16,""singular_values"":[1.4175189976685232,0.800940249060616,0.3414451659234111,0.25382263107138514,0.24324481659277744,0.212752296587547,0.20935831700713756,0.1752449913118053,0.1437513646185483,0.12543338056221778,0.11025828680165857,0.08426216084666886,0.07070127880798147,0.0609287866211822,0.052758504395472805,0.04859013394291569],""relative_tolerance"":1e-10,""absolute_cutoff"":1.4175189976685233e-10},""feature_covariance_trace"":4.3510113618198485}","{""coverage"":{""SEX"":{""schema"":[0,1],""valid_rows"":10513,""missing_rows"":0,""support_all_known"":[5391,5122],""support_complete_cases"":[5391,5122],""valid_class_mask"":[true,true]},""RAC1P"":{""schema"":[0,1,2,3,4,5,6,7,8],""valid_rows"":10513,""missing_rows"":0,""support_all_known"":[5989,555,90,1,32,1674,49,1527,596],""support_complete_cases"":[5989,555,90,1,32,1674,49,1527,596],""valid_class_mask"":[true,true,true,true,true,true,true,true,true]}},""complete_rows"":10513,""excluded_rows"":0,""n"":10513,""denominator"":10512,""dtype"":""float64"",""feature_mean"":[-4.823749530924459e-07,9.173363468839568e-08,1.5684843496233114e-07,1.0133299876979862e-07,4.2876450723206005e-09,-3.24266446471988e-08,1.4653115609775114e-08,9.244021029197746e-08,2.9078029428752927e-09,2.666702622481157e-08,-2.9981623905772636e-08,1.1989814755614114e-08,1.916019243264344e-08,2.5305964684863014e-08,2.5550112414673976e-08,2.6487724680279712e-08],""target_mean"":[0.512793684010273,0.48720631598972697,0.5696756396842005,0.052791781603728716,0.008560829449253305,9.512032721392562e-05,0.0030438504708456197,0.1592314277561115,0.004660896033482355,0.14524873965566443,0.05669171501949967],""target_support"":[5391,5122,5989,555,90,1,32,1674,49,1527,596],""target_variance"":[0.24986008842282117,0.24986008842282117,0.24516862575449053,0.05000956632514101,0.008488349062934426,9.512032721392675e-05,0.00303487412337643,0.13388951578543093,0.004639613403192108,0.1241633537429393,0.053482851774014066],""valid_column_mask"":[true,true,true,true,true,true,true,true,true,true,true],""schema_complete"":true,""cross_covariance"":[[0.001220593177174714,-0.001220593177174714,0.004780943398757551,-0.0012681747923386957,0.00016195944586544324,6.901377601046515e-05,-0.0002089399687170127,-0.00034047607344207527,-0.001346300737109982,-0.0009558433674099869,-0.0008921816816157608],[-0.0022545963992862683,0.0022545963992862683,-0.0018121963510357253,0.00013504140737083522,-0.0008177046021242487,-2.6297099440581216e-05,0.00010315482427200213,0.001885756456339397,-0.00014865976854815647,0.0014162992221849076,-0.0007353940890184119],[0.006052738851908353,-0.006052738851908353,-0.00717607306639214,0.000783054922306554,0.0005813514741021018,8.515202044941286e-06,0.00032787029109859734,-0.002242179349890633,0.000330192923214,0.00548265706112673,0.0019046105423898385],[-0.00042384057404421606,0.00042384057404421606,-0.0023936110026323964,5.3294924550644844e-06,0.00022348544812578547,9.153856465864526e-06,5.613218855311547e-05,-0.0009995446660526577,0.00033042221646673855,0.0022614542081275876,0.0005071782584908976],[0.003484975294700645,-0.003484975294700645,0.0015395099060878975,0.0006881243421777783,-0.0004870074883314647,6.660299059862762e-05,-1.501836212616685e-05,0.0009475950570209061,2.370011245821925e-05,-0.0028520659520573487,8.855939417153525e-05],[0.0030636577426648944,-0.0030636577426648944,0.003282455877723354,-0.0014632829529555296,1.9744830773582146e-05,-4.306090531267518e-05,-0.00023564693599393915,0.001466384601677211,0.0002386429741593763,-0.0017566022133167773,-0.001508635276754609],[0.0024307788653592627,-0.0024307788653592627,4.655075934714275e-05,0.00026038904032002724,-0.00017687662673563137,9.208589743579851e-05,-0.00014523094192142542,0.0002950507453812897,0.0002673479954011216,0.0003733664907244794,-0.0010126833599527919],[-0.0001482833139690207,0.0001482833139690207,0.0014706313072746643,-8.643348662232678e-05,-9.156581303597431e-05,6.657703016211977e-06,7.757462705946365e-06,-0.0014781524697350687,0.0006078518757356817,-0.00036888558938121576,-6.786098995792715e-05],[0.002444676017249437,-0.002444676017249437,0.0016675595158810736,-0.0003609965918292786,0.00033696370666750004,4.363546468995187e-05,8.31490642747063e-06,0.0005207285729206047,-0.00013100630095093537,-0.0019115949845933647,-0.00017360428921301413],[0.001267146583237751,-0.001267146583237751,-0.0015456080491671356,0.00035424534868667626,0.0001867196565697414,-3.397478629320151e-06,-0.00018252849565674587,0.0004574908074302289,0.0006361844552653958,-0.0003925915080427256,0.0004894852635438967],[0.001600162123811053,-0.001600162123811053,-0.00010107034954276704,-0.0006461410498615613,0.0006614155682976791,1.8435095197353495e-05,-3.684190142314712e-05,0.00043192963544360556,7.433284517701291e-05,-0.0009552091269738786,0.0005531492836857051],[-0.00017333469672814044,0.00017333469672814044,0.00035181917872988805,0.0006937710801271556,5.8365435156568644e-05,-1.709027219328813e-05,-0.00016133966033239394,0.0003279369308304959,-0.00016026740707530794,-0.000471727381993488,-0.0006214679032496359],[-0.00046353075053181495,0.00046353075053181495,-0.0010489609971255265,-3.27597966776375e-05,-0.00016643599643366056,-3.552673537384429e-06,-9.988250672460056e-05,-0.0003382300404107176,0.0001911978515273027,0.000745388812355409,0.0007532353470268239],[-0.0006967252493049829,0.0006967252493049829,0.0022295778598176376,-0.001087915464745624,-8.871809867604528e-05,-1.0210314346342071e-05,-5.816329600057718e-05,-0.00010395080809846684,5.273740290017687e-06,-0.0013736810783398926,0.00048778746009929357],[-0.0006329531526487139,0.0006329531526487139,0.0007363196676822677,-0.0005503210391138474,0.00022411389908960064,2.408845892405811e-05,-0.00015702765115814548,-0.0017651543755567512,-6.133217800770344e-05,0.00056605121578139,0.0009832620023591625],[-0.0016857008986015769,0.0016857008986015769,0.0012301321695487634,5.38832827733177e-05,-0.0004450506494987238,-3.13184982133957e-05,7.404326201568826e-05,-0.00014920895116495275,4.174533644493426e-05,-0.0011858558031859734,0.0004116298512803356]],""cross_covariance_max_abs"":0.00717607306639214,""cross_covariance_max_abs_by_column"":[0.006052738851908353,0.006052738851908353,0.00717607306639214,0.0014632829529555296,0.0008177046021242487,9.208589743579851e-05,0.00032787029109859734,0.002242179349890633,0.001346300737109982,0.00548265706112673,0.0019046105423898385],""cross_covariance_frobenius"":0.019607628032700473,""cross_covariance_rank"":{""rank"":9,""singular_values"":[0.014234478400581833,0.011860630077174972,0.004666107032650684,0.0033993425146046814,0.0020320457593625833,0.0014953722668413626,0.0011317850082010715,0.00041955280561547256,0.0001173093632312245,1.4993015208460877e-17,1.3791327076890072e-18],""relative_tolerance"":1e-10,""absolute_cutoff"":1.4234478400581834e-12},""feature_covariance_rank"":{""rank"":16,""singular_values"":[1.4175189976685232,0.800940249060616,0.3414451659234111,0.25382263107138514,0.24324481659277744,0.212752296587547,0.20935831700713756,0.1752449913118053,0.1437513646185483,0.12543338056221778,0.11025828680165857,0.08426216084666886,0.07070127880798147,0.0609287866211822,0.052758504395472805,0.04859013394291569],""relative_tolerance"":1e-10,""absolute_cutoff"":1.4175189976685233e-10},""feature_covariance_trace"":4.3510113618198485}",,"{""seed"":0,""permutation_seed"":20260908,""input_rows"":10513,""complete_case_rows"":10513,""coverage"":{""SEX"":{""schema"":[0,1],""valid_rows"":10513,""missing_rows"":0,""support_all_known"":[5391,5122],""support_complete_cases"":[5391,5122],""valid_class_mask"":[true,true]},""RAC1P"":{""schema"":[0,1,2,3,4,5,6,7,8],""valid_rows"":10513,""missing_rows"":0,""support_all_known"":[5989,555,90,1,32,1674,49,1527,596],""support_complete_cases"":[5989,555,90,1,32,1674,49,1527,596],""valid_class_mask"":[true,true,true,true,true,true,true,true,true]}},""complete_case_joint_counts_SEX_by_RAC1P"":[[3091,304,39,1,18,816,31,805,286],[2898,251,51,0,14,858,18,722,310]],""joint_counts_preserved"":true,""missing_masks_preserved"":true,""permutation_sha256"":""812ab5b4b6c3bc4f4e0821251fd9d8863df5d0d253b943b98a243be25cc5f443"",""full_row_permutation_sha256"":""812ab5b4b6c3bc4f4e0821251fd9d8863df5d0d253b943b98a243be25cc5f443"",""complete_rows_sha256"":""5a80f858d12a65cd2fcc3989f788b00cc36a5ed4e2c3752349e4a0833642eec0"",""complete_mask_sha256"":""e7cca8a62bc6929fac8cd67fbacd784e8f45901dd515e06e1194125d9998ba0b"",""known_masks_sha256"":""5e3201c4b2a34e72103c12cf79136266572167e96a25ea63e0e654b529de87b1"",""original_label_sha256"":{""SEX"":""ba5650e7628b1abf3c58f1054ef8b3bba6801c253986b2b34a8d583e8a218f2f"",""RAC1P"":""74ef61d8ba6c9dde09a5e815deea29cd7cee74ab0a9ee38866a2e40065a1f102""},""permuted_label_sha256"":{""SEX"":""3855ec02f6880eda7448a56b0f3b77903d40c89d16c051a47ca99af889c22a68"",""RAC1P"":""b82f78e6077a8f45f97cdf516f231ffb719563290cd083aec7cba6a872db42ae""}}","[1.1905394419326603,0.8949100867471256,0.5843053033713352,0.5037841674564295,0.4931750998035053,0.4612288580731387,0.45753513829600473,0.41860282124099235,0.37912753914973196,0.354148908367648,0.3320358399290903,0.2902656469552218,0.26588447431021367,0.2468258314177937,0.22968127043646286,0.22042121502588144]","[-4.823749530080677e-07,9.17336347270259e-08,1.5684843494245104e-07,1.0133299877014712e-07,4.2876450690943745e-09,-3.242664465064679e-08,1.4653115611338065e-08,9.244021028634609e-08,2.9078029286767305e-09,2.666702622477407e-08,-2.9981623908766534e-08,1.198981475684936e-08,1.9160192433245387e-08,2.5305964678460725e-08,2.5550112401816594e-08,2.6487724703702853e-08]"
