seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,audit_budget,reused_reference,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,epoch,optimizer_steps,validation_log_loss,checkpoint_selected,evidence_audit_budget,origin_metrics,origin_release,validation_auroc,validation_coverage_complete
0,transfer,beta1_C_warmup_only,same_residence,mlp,mlp,True,True,True,True,,True,False,2048,"[500,1548]",True,20,160,0.507040794132406,True,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,same_residence,mlp,mlp,True,True,True,True,,True,False,2048,"[500,1548]",True,25,200,0.5077045997792654,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,same_residence,mlp,mlp,True,True,True,True,,True,False,2048,"[500,1548]",True,30,240,0.5081658234177768,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,same_residence,mlp,mlp,True,True,True,True,,True,False,2048,"[500,1548]",True,35,280,0.5106681831014946,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,same_residence,mlp,mlp,True,True,True,True,,True,False,2048,"[500,1548]",True,40,320,0.5134388524175493,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,0,0,0.7006009883333992,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,5,40,0.6800704234258298,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,10,80,0.6791759603533094,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,15,120,0.6789637585502759,True,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,20,160,0.6819579555502087,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,25,200,0.683660844954111,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,30,240,0.6879888683995535,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,35,280,0.691364286218548,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,40,320,0.694220376841975,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,0,0,0.701395768223409,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,5,40,0.39994992837139853,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,10,80,0.32065170956255046,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,15,120,0.30399121518305616,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,20,160,0.3004068545513305,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,25,200,0.3007268991645084,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,30,240,0.2998741601669314,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,35,280,0.2996272092224949,True,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,income_binary,mlp,mlp,False,False,True,False,,True,False,2048,"[1652,396]",True,40,320,0.30098851663168175,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,civilian_at_work,mlp,mlp,True,True,True,True,,True,False,2048,"[665,1383]",True,0,0,0.6813530369062226,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,civilian_at_work,mlp,mlp,True,True,True,True,,True,False,2048,"[665,1383]",True,5,40,0.33733456707615556,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,civilian_at_work,mlp,mlp,True,True,True,True,,True,False,2048,"[665,1383]",True,10,80,0.30728988662893203,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,civilian_at_work,mlp,mlp,True,True,True,True,,True,False,2048,"[665,1383]",True,15,120,0.3050985469217762,True,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,civilian_at_work,mlp,mlp,True,True,True,True,,True,False,2048,"[665,1383]",True,20,160,0.30537423096019817,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,civilian_at_work,mlp,mlp,True,True,True,True,,True,False,2048,"[665,1383]",True,25,200,0.306866493925374,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,civilian_at_work,mlp,mlp,True,True,True,True,,True,False,2048,"[665,1383]",True,30,240,0.3089578510746528,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,civilian_at_work,mlp,mlp,True,True,True,True,,True,False,2048,"[665,1383]",True,35,280,0.31102895767060046,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,civilian_at_work,mlp,mlp,True,True,True,True,,True,False,2048,"[665,1383]",True,40,320,0.31318654979333216,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,public_coverage,mlp,mlp,True,True,True,True,,True,False,2048,"[1531,517]",True,0,0,0.6378680045204442,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,public_coverage,mlp,mlp,True,True,True,True,,True,False,2048,"[1531,517]",True,5,40,0.5062666997775048,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,public_coverage,mlp,mlp,True,True,True,True,,True,False,2048,"[1531,517]",True,10,80,0.4895654261595807,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,public_coverage,mlp,mlp,True,True,True,True,,True,False,2048,"[1531,517]",True,15,120,0.4849950186867674,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,public_coverage,mlp,mlp,True,True,True,True,,True,False,2048,"[1531,517]",True,20,160,0.4841435771526459,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,public_coverage,mlp,mlp,True,True,True,True,,True,False,2048,"[1531,517]",True,25,200,0.48286700029735474,True,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,public_coverage,mlp,mlp,True,True,True,True,,True,False,2048,"[1531,517]",True,30,240,0.4843354664219109,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,public_coverage,mlp,mlp,True,True,True,True,,True,False,2048,"[1531,517]",True,35,280,0.48642162140142786,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,transfer,beta1_C_warmup_only,public_coverage,mlp,mlp,True,True,True,True,,True,False,2048,"[1531,517]",True,40,320,0.4879597839505205,False,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,C_warmup_only,,
0,audit,beta1_C_warmup_only,SEX,mlp_0,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,0,0,0.6929468348635001,False,120,results/redesign_20260908_acs_preservation_v1/extended/seed_0/metrics.json,beta_1_C_warmup_only,,
0,audit,beta1_C_warmup_only,SEX,mlp_0,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,5,60,0.6685775721430717,False,120,results/redesign_20260908_acs_preservation_v1/extended/seed_0/metrics.json,beta_1_C_warmup_only,,
0,audit,beta1_C_warmup_only,SEX,mlp_0,mlp,False,False,False,False,120,True,False,2993,"[1512,1481]",True,10,120,0.6577560270048937,False,120,results/redesign_20260908_acs_preservation_v1/extended/seed_0/metrics.json,beta_1_C_warmup_only,,
