seed,split,release,selector,bank,numeric_120,numeric_360,numeric_changed
2,development_evaluation_person_weighted,R_rho0p1_C,pooled,C_tree_bank,False,False,False
2,development_evaluation_person_weighted,R_rho0p1_C,pooled,C_tree_bank_leace,False,False,False
2,development_evaluation_person_weighted,R_rho0p1_D,pooled,B_rich_bank,False,False,False
2,development_evaluation_person_weighted,R_rho0p1_D,pooled,B_rich_bank_leace,False,False,False
2,development_evaluation_person_weighted,R_rho0p1_D,pooled,C_tree_bank,False,False,False
2,development_evaluation_person_weighted,R_rho0p1_D,pooled,C_tree_bank_leace,False,False,False
2,development_evaluation_person_weighted,R_rho0_C,pooled,B_rich_bank,False,False,False
2,development_evaluation_person_weighted,R_rho0_C,pooled,B_rich_bank_leace,False,False,False
2,development_evaluation_person_weighted,R_rho0_C,pooled,C_tree_bank,False,False,False
2,development_evaluation_person_weighted,R_rho0_C,pooled,C_tree_bank_leace,False,False,False
2,development_evaluation_person_weighted,R_rho0_D,pooled,B_rich_bank,False,False,False
2,development_evaluation_person_weighted,R_rho0_D,pooled,B_rich_bank_leace,False,False,False
2,development_evaluation_person_weighted,R_rho0_D,pooled,C_tree_bank,False,False,False
2,development_evaluation_person_weighted,R_rho0_D,pooled,C_tree_bank_leace,False,False,False
2,development_evaluation_person_weighted,E_rho0p1_C,pooled,B_rich_bank,False,False,False
2,development_evaluation_person_weighted,E_rho0p1_C,pooled,B_rich_bank_leace,False,False,False
2,development_evaluation_person_weighted,E_rho0p1_C,pooled,C_tree_bank,False,False,False
2,development_evaluation_person_weighted,E_rho0p1_C,pooled,C_tree_bank_leace,False,False,False
2,development_evaluation_person_weighted,E_rho0p1_D,pooled,B_rich_bank,False,False,False
2,development_evaluation_person_weighted,E_rho0p1_D,pooled,B_rich_bank_leace,False,False,False
2,development_evaluation_person_weighted,E_rho0p1_D,pooled,C_tree_bank,False,False,False
2,development_evaluation_person_weighted,E_rho0p1_D,pooled,C_tree_bank_leace,False,False,False
2,development_evaluation_person_weighted,E_rho0_C,pooled,B_rich_bank,False,False,False
2,development_evaluation_person_weighted,E_rho0_C,pooled,B_rich_bank_leace,False,False,False
2,development_evaluation_person_weighted,E_rho0_C,pooled,C_tree_bank,False,False,False
2,development_evaluation_person_weighted,E_rho0_C,pooled,C_tree_bank_leace,False,False,False
2,development_evaluation_person_weighted,E_rho0_D,pooled,B_rich_bank,False,False,False
2,development_evaluation_person_weighted,E_rho0_D,pooled,B_rich_bank_leace,False,False,False
2,development_evaluation_person_weighted,E_rho0_D,pooled,C_tree_bank,False,False,False
2,development_evaluation_person_weighted,E_rho0_D,pooled,C_tree_bank_leace,False,False,False
2,development_evaluation_person_weighted,S_rho0p1_C,pooled,B_rich_bank,False,False,False
2,development_evaluation_person_weighted,S_rho0p1_C,pooled,B_rich_bank_leace,False,False,False
2,development_evaluation_person_weighted,S_rho0p1_C,pooled,C_tree_bank,False,False,False
2,development_evaluation_person_weighted,S_rho0p1_C,pooled,C_tree_bank_leace,False,False,False
2,development_evaluation_person_weighted,S_rho0p1_D,pooled,B_rich_bank,False,False,False
2,development_evaluation_person_weighted,S_rho0p1_D,pooled,B_rich_bank_leace,False,False,False
2,development_evaluation_person_weighted,S_rho0p1_D,pooled,C_tree_bank,False,False,False
2,development_evaluation_person_weighted,S_rho0p1_D,pooled,C_tree_bank_leace,False,False,False
2,development_evaluation_person_weighted,S_rho0_C,pooled,B_rich_bank,False,False,False
2,development_evaluation_person_weighted,S_rho0_C,pooled,B_rich_bank_leace,False,False,False
2,development_evaluation_person_weighted,S_rho0_C,pooled,C_tree_bank,False,False,False
2,development_evaluation_person_weighted,S_rho0_C,pooled,C_tree_bank_leace,False,False,False
2,development_evaluation_person_weighted,S_rho0_D,pooled,B_rich_bank,False,False,False
2,development_evaluation_person_weighted,S_rho0_D,pooled,B_rich_bank_leace,False,False,False
2,development_evaluation_person_weighted,S_rho0_D,pooled,C_tree_bank,False,False,False
2,development_evaluation_person_weighted,S_rho0_D,pooled,C_tree_bank_leace,False,False,False
