seed,split,release,selector,target,numeric_120,numeric_360,pass_120,pass_360,numeric_changed,assessment_changed,parent_actual_audit_budget
2,development_evaluation_person_weighted,E_rho0_C,pooled,SEX,False,False,False,False,False,False,120
2,development_evaluation_person_weighted,E_rho0_C,pooled,RAC1P,False,False,,,False,False,120
2,development_evaluation_person_weighted,E_rho0_D,pooled,SEX,False,False,False,False,False,False,120
2,development_evaluation_person_weighted,E_rho0_D,pooled,RAC1P,False,False,,,False,False,120
2,development_evaluation_person_weighted,S_rho0p1_C,pooled,SEX,False,False,False,False,False,False,120
2,development_evaluation_person_weighted,S_rho0p1_C,pooled,RAC1P,False,False,,,False,False,120
2,development_evaluation_person_weighted,S_rho0p1_D,pooled,SEX,False,False,False,False,False,False,120
2,development_evaluation_person_weighted,S_rho0p1_D,pooled,RAC1P,False,False,,,False,False,120
2,development_evaluation_person_weighted,S_rho0_C,pooled,SEX,False,False,False,False,False,False,120
2,development_evaluation_person_weighted,S_rho0_C,pooled,RAC1P,False,False,,,False,False,120
2,development_evaluation_person_weighted,S_rho0_D,pooled,SEX,False,False,False,False,False,False,120
2,development_evaluation_person_weighted,S_rho0_D,pooled,RAC1P,False,False,,,False,False,120
2,development_evaluation_person_weighted,PCA16,pooled,SEX,False,False,False,False,False,False,120
2,development_evaluation_person_weighted,PCA16,pooled,RAC1P,False,False,,,False,False,120
2,development_evaluation_person_weighted,E_direct,pooled,SEX,True,True,True,True,False,False,120
2,development_evaluation_person_weighted,E_direct,pooled,RAC1P,False,False,,,False,False,120
2,development_evaluation_person_weighted,S_direct,pooled,SEX,False,False,False,False,False,False,120
2,development_evaluation_person_weighted,S_direct,pooled,RAC1P,False,False,,,False,False,120
