release,role,target,audit_budget,selector,split,metric,n_seeds,n_defined,complete,mean,sample_sd
E_rho0p1_D,audit,SEX,120,primary,validation,signed_prior_relative_gain,3,3,True,0.01748654527073738,0.0017437034332068355
E_rho0p1_D,audit,SEX,120,primary,development_evaluation,log_loss,3,3,True,0.6751622082943846,0.005328910712740189
E_rho0p1_D,audit,SEX,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.017524495462282113,0.00516936940560594
E_rho0p1_D,audit,SEX,120,primary,validation_person_weighted,log_loss,3,3,True,0.6774835350863423,0.0009728519489024923
E_rho0p1_D,audit,SEX,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.01484147823550915,0.0011104708008832169
E_rho0p1_D,audit,SEX,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6775226125913065,0.006505593585748705
E_rho0p1_D,audit,SEX,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.014590810228681361,0.006198964542646083
E_rho0p1_D,audit,RAC1P,120,primary,validation,log_loss,3,3,True,1.2351267246316913,0.013913403018641838
E_rho0p1_D,audit,RAC1P,120,primary,validation,signed_prior_relative_gain,3,3,True,0.04837032869303134,0.019136366663215217
E_rho0p1_D,audit,RAC1P,120,primary,development_evaluation,log_loss,3,3,True,1.2332168198521019,0.021068254509456878
E_rho0p1_D,audit,RAC1P,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.056825829311963595,0.0049372441762663
E_rho0p1_D,audit,RAC1P,120,primary,validation_person_weighted,log_loss,3,3,True,1.239154782193124,0.016787650150805244
E_rho0p1_D,audit,RAC1P,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.045549949930112854,0.016871631062921496
E_rho0p1_D,audit,RAC1P,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2362676295888937,0.03643380198780938
E_rho0p1_D,audit,RAC1P,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.05097429242998356,0.0034565430309760744
E_rho0p1_D,audit,SEX,120,pooled,validation,log_loss,3,3,True,0.6623624680104454,0.010579532347314267
E_rho0p1_D,audit,SEX,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.030025150556376296,0.010918970558490513
E_rho0p1_D,audit,SEX,120,pooled,development_evaluation,log_loss,3,3,True,0.6655901167622084,0.005654343962126023
E_rho0p1_D,audit,SEX,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.027096586994458344,0.005260524511861378
E_rho0p1_D,audit,SEX,120,pooled,validation_person_weighted,log_loss,3,3,True,0.6646765379660163,0.012154110664281181
E_rho0p1_D,audit,SEX,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.027648475355835183,0.012122865166417647
E_rho0p1_D,audit,SEX,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6682425645278984,0.003864242519557069
E_rho0p1_D,audit,SEX,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.023870858292089497,0.004313617418358204
E_rho0p1_D,audit,RAC1P,120,pooled,validation,log_loss,3,3,True,1.2087171711611773,0.012564553716693561
E_rho0p1_D,audit,RAC1P,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.07477988216354518,0.01398373439283285
E_rho0p1_D,audit,RAC1P,120,pooled,development_evaluation,log_loss,3,3,True,1.2122720128055628,0.02036314711752336
E_rho0p1_D,audit,RAC1P,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.07777063635850245,0.005745140699313407
E_rho0p1_D,audit,RAC1P,120,pooled,validation_person_weighted,log_loss,3,3,True,1.2156386340792211,0.01154337991408685
E_rho0p1_D,audit,RAC1P,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.06906609804401564,0.009137534568045627
E_rho0p1_D,audit,RAC1P,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.2165491962600976,0.03662480241977489
E_rho0p1_D,audit,RAC1P,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.07069272575877972,0.0037417878905916728
E_rho0p1_D,audit,SEX,360,primary,validation,log_loss,3,3,True,0.6749010732960843,0.0016034538296856218
E_rho0p1_D,audit,SEX,360,primary,validation,signed_prior_relative_gain,3,3,True,0.01748654527073738,0.0017437034332068355
E_rho0p1_D,audit,SEX,360,primary,development_evaluation,log_loss,3,3,True,0.6751622082943846,0.005328910712740189
E_rho0p1_D,audit,SEX,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.017524495462282113,0.00516936940560594
E_rho0p1_D,audit,SEX,360,primary,validation_person_weighted,log_loss,3,3,True,0.6774835350863423,0.0009728519489024923
E_rho0p1_D,audit,SEX,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.01484147823550915,0.0011104708008832169
E_rho0p1_D,audit,SEX,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6775226125913065,0.006505593585748705
E_rho0p1_D,audit,SEX,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.014590810228681361,0.006198964542646083
E_rho0p1_D,audit,RAC1P,360,primary,validation,log_loss,3,3,True,1.2351267246316913,0.013913403018641838
E_rho0p1_D,audit,RAC1P,360,primary,validation,signed_prior_relative_gain,3,3,True,0.04837032869303134,0.019136366663215217
E_rho0p1_D,audit,RAC1P,360,primary,development_evaluation,log_loss,3,3,True,1.2332168198521019,0.021068254509456878
E_rho0p1_D,audit,RAC1P,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.056825829311963595,0.0049372441762663
E_rho0p1_D,audit,RAC1P,360,primary,validation_person_weighted,log_loss,3,3,True,1.239154782193124,0.016787650150805244
E_rho0p1_D,audit,RAC1P,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.045549949930112854,0.016871631062921496
E_rho0p1_D,audit,RAC1P,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2362676295888937,0.03643380198780938
E_rho0p1_D,audit,RAC1P,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.05097429242998356,0.0034565430309760744
E_rho0p1_D,audit,SEX,360,pooled,validation,log_loss,3,3,True,0.6623624680104454,0.010579532347314267
E_rho0p1_D,audit,SEX,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.030025150556376296,0.010918970558490513
E_rho0p1_D,audit,SEX,360,pooled,development_evaluation,log_loss,3,3,True,0.6655901167622084,0.005654343962126023
E_rho0p1_D,audit,SEX,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.027096586994458344,0.005260524511861378
E_rho0p1_D,audit,SEX,360,pooled,validation_person_weighted,log_loss,3,3,True,0.6646765379660163,0.012154110664281181
E_rho0p1_D,audit,SEX,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.027648475355835183,0.012122865166417647
E_rho0p1_D,audit,SEX,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6682425645278984,0.003864242519557069
E_rho0p1_D,audit,SEX,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.023870858292089497,0.004313617418358204
E_rho0p1_D,audit,RAC1P,360,pooled,validation,log_loss,3,3,True,1.2087171711611773,0.012564553716693561
E_rho0p1_D,audit,RAC1P,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.07477988216354518,0.01398373439283285
E_rho0p1_D,audit,RAC1P,360,pooled,development_evaluation,log_loss,3,3,True,1.2122720128055628,0.02036314711752336
E_rho0p1_D,audit,RAC1P,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.07777063635850245,0.005745140699313407
E_rho0p1_D,audit,RAC1P,360,pooled,validation_person_weighted,log_loss,3,3,True,1.2156386340792211,0.01154337991408685
E_rho0p1_D,audit,RAC1P,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.06906609804401564,0.009137534568045627
E_rho0p1_D,audit,RAC1P,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.2165491962600976,0.03662480241977489
E_rho0p1_D,audit,RAC1P,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.07069272575877972,0.0037417878905916728
E_rho0_C,transfer,same_residence,,primary,validation,log_loss,3,3,True,0.5119704792029158,0.0063857746401480425
E_rho0_C,transfer,same_residence,,primary,development_evaluation,log_loss,3,3,True,0.503455266115086,0.001769637280636935
E_rho0_C,transfer,same_residence,,primary,validation_person_weighted,log_loss,3,3,True,0.4869499759858989,0.007579298050082946
E_rho0_C,transfer,same_residence,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.48023705542831874,0.008032549993084817
E_rho0_C,transfer,commute_over20,,primary,validation,log_loss,3,3,True,0.6773393080069064,0.003605354540490901
E_rho0_C,transfer,commute_over20,,primary,development_evaluation,log_loss,3,3,True,0.6844962137525065,0.0027126746279217385
E_rho0_C,transfer,commute_over20,,primary,validation_person_weighted,log_loss,3,3,True,0.6775312523804891,0.004587940778514281
E_rho0_C,transfer,commute_over20,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6881240322667673,0.006758128336095421
E_rho0_C,transfer,income_binary,,primary,validation,log_loss,3,3,True,0.30205666073605286,0.002804298423361314
E_rho0_C,transfer,income_binary,,primary,development_evaluation,log_loss,3,3,True,0.28938036791488236,0.01065582745956656
E_rho0_C,transfer,income_binary,,primary,validation_person_weighted,log_loss,3,3,True,0.29780757028447147,0.013409558476581374
E_rho0_C,transfer,income_binary,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.29976005389800137,0.01185938163312517
E_rho0_C,transfer,civilian_at_work,,primary,validation,log_loss,3,3,True,0.30296396075017096,0.01013833418352424
E_rho0_C,transfer,civilian_at_work,,primary,development_evaluation,log_loss,3,3,True,0.2914285093886903,0.007654476371377795
E_rho0_C,transfer,civilian_at_work,,primary,validation_person_weighted,log_loss,3,3,True,0.3042405620889733,0.006851627278680405
E_rho0_C,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.28319778689346736,0.014262435828688982
E_rho0_C,transfer,public_coverage,,primary,validation,log_loss,3,3,True,0.48347907768079856,0.006986730534892439
E_rho0_C,transfer,public_coverage,,primary,development_evaluation,log_loss,3,3,True,0.49627141830946103,0.012409990304423305
E_rho0_C,transfer,public_coverage,,primary,validation_person_weighted,log_loss,3,3,True,0.49659168583188074,0.009806884624757277
E_rho0_C,transfer,public_coverage,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.5047597789087466,0.01150316081740204
E_rho0_C,audit,SEX,120,primary,validation,log_loss,3,3,True,0.6738656180348801,0.0052035838678390145
E_rho0_C,audit,SEX,120,primary,validation,signed_prior_relative_gain,3,3,True,0.018522000531941567,0.005567013968214377
E_rho0_C,audit,SEX,120,primary,development_evaluation,log_loss,3,3,True,0.675810537562718,0.002981034010560937
E_rho0_C,audit,SEX,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.016876166193948678,0.002993976594330295
E_rho0_C,audit,SEX,120,primary,validation_person_weighted,log_loss,3,3,True,0.6765971223901102,0.003487409690345735
E_rho0_C,audit,SEX,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.015727890931741356,0.0036747552895320204
E_rho0_C,audit,SEX,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6775283186912974,0.0032410413096955163
E_rho0_C,audit,SEX,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.014585104128690482,0.003201521278099162
E_rho0_C,audit,RAC1P,120,primary,validation,log_loss,3,3,True,1.2348724543161953,0.013906356058711569
E_rho0_C,audit,RAC1P,120,primary,validation,signed_prior_relative_gain,3,3,True,0.04862459900852715,0.019251313190536756
E_rho0_C,audit,RAC1P,120,primary,development_evaluation,log_loss,3,3,True,1.2325171284538317,0.020191426281247968
E_rho0_C,audit,RAC1P,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.05752552071023372,0.005676230619470726
E_rho0_C,audit,RAC1P,120,primary,validation_person_weighted,log_loss,3,3,True,1.2378439539729906,0.01571480158823002
E_rho0_C,audit,RAC1P,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.04686077815024614,0.016263050149451366
E_rho0_C,audit,RAC1P,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2333672032123815,0.03476295115530487
E_rho0_C,audit,RAC1P,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.05387471880649578,0.00448948590935845
E_rho0_C,audit,SEX,120,pooled,validation,log_loss,3,3,True,0.667155747084781,0.006015847375810011
E_rho0_C,audit,SEX,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.02523187148204072,0.006373873524388796
E_rho0_C,audit,SEX,120,pooled,development_evaluation,log_loss,3,3,True,0.6679725724143564,0.0035941685575605234
E_rho0_C,audit,SEX,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.024714131342310302,0.0031250585667054165
E_rho0_C,audit,SEX,120,pooled,validation_person_weighted,log_loss,3,3,True,0.6684022192491555,0.006489112870860049
E_rho0_C,audit,SEX,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.023922794072695968,0.006541200595949695
E_rho0_C,audit,SEX,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6717078339842054,0.0031512913029463426
E_rho0_C,audit,SEX,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.020405588835782435,0.003179045839148704
E_rho0_C,audit,RAC1P,120,pooled,validation,log_loss,3,3,True,1.2107187342931869,0.00961951432846186
E_rho0_C,audit,RAC1P,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.07277831903153571,0.014521954883475192
E_rho0_C,audit,RAC1P,120,pooled,development_evaluation,log_loss,3,3,True,1.2173758609843601,0.02165619986694965
E_rho0_C,audit,RAC1P,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.07266678817970518,0.008182578595764987
E_rho0_C,audit,RAC1P,120,pooled,validation_person_weighted,log_loss,3,3,True,1.2157357673815967,0.010881217747180932
E_rho0_C,audit,RAC1P,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.06896896474164005,0.012775611038575519
E_rho0_C,audit,RAC1P,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.2214261718251134,0.035827412998448355
E_rho0_C,audit,RAC1P,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.0658157501937638,0.007950000209336632
E_rho0_C,audit,SEX,360,primary,validation,log_loss,3,3,True,0.6738656180348801,0.0052035838678390145
E_rho0_C,audit,SEX,360,primary,validation,signed_prior_relative_gain,3,3,True,0.018522000531941567,0.005567013968214377
E_rho0_C,audit,SEX,360,primary,development_evaluation,log_loss,3,3,True,0.675810537562718,0.002981034010560937
E_rho0_C,audit,SEX,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.016876166193948678,0.002993976594330295
E_rho0_C,audit,SEX,360,primary,validation_person_weighted,log_loss,3,3,True,0.6765971223901102,0.003487409690345735
E_rho0_C,audit,SEX,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.015727890931741356,0.0036747552895320204
E_rho0_C,audit,SEX,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6775283186912974,0.0032410413096955163
E_rho0_C,audit,SEX,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.014585104128690482,0.003201521278099162
E_rho0_C,audit,RAC1P,360,primary,validation,log_loss,3,3,True,1.2348724543161953,0.013906356058711569
E_rho0_C,audit,RAC1P,360,primary,validation,signed_prior_relative_gain,3,3,True,0.04862459900852715,0.019251313190536756
E_rho0_C,audit,RAC1P,360,primary,development_evaluation,log_loss,3,3,True,1.2325171284538317,0.020191426281247968
E_rho0_C,audit,RAC1P,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.05752552071023372,0.005676230619470726
E_rho0_C,audit,RAC1P,360,primary,validation_person_weighted,log_loss,3,3,True,1.2378439539729906,0.01571480158823002
E_rho0_C,audit,RAC1P,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.04686077815024614,0.016263050149451366
E_rho0_C,audit,RAC1P,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2333672032123815,0.03476295115530487
E_rho0_C,audit,RAC1P,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.05387471880649578,0.00448948590935845
E_rho0_C,audit,SEX,360,pooled,validation,log_loss,3,3,True,0.667155747084781,0.006015847375810011
E_rho0_C,audit,SEX,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.02523187148204072,0.006373873524388796
E_rho0_C,audit,SEX,360,pooled,development_evaluation,log_loss,3,3,True,0.6679725724143564,0.0035941685575605234
E_rho0_C,audit,SEX,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.024714131342310302,0.0031250585667054165
E_rho0_C,audit,SEX,360,pooled,validation_person_weighted,log_loss,3,3,True,0.6684022192491555,0.006489112870860049
E_rho0_C,audit,SEX,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.023922794072695968,0.006541200595949695
E_rho0_C,audit,SEX,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6717078339842054,0.0031512913029463426
E_rho0_C,audit,SEX,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.020405588835782435,0.003179045839148704
E_rho0_C,audit,RAC1P,360,pooled,validation,log_loss,3,3,True,1.2107187342931869,0.00961951432846186
E_rho0_C,audit,RAC1P,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.07277831903153571,0.014521954883475192
E_rho0_C,audit,RAC1P,360,pooled,development_evaluation,log_loss,3,3,True,1.2173758609843601,0.02165619986694965
E_rho0_C,audit,RAC1P,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.07266678817970518,0.008182578595764987
E_rho0_C,audit,RAC1P,360,pooled,validation_person_weighted,log_loss,3,3,True,1.2157357673815967,0.010881217747180932
E_rho0_C,audit,RAC1P,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.06896896474164005,0.012775611038575519
E_rho0_C,audit,RAC1P,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.2214261718251134,0.035827412998448355
E_rho0_C,audit,RAC1P,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.0658157501937638,0.007950000209336632
E_rho0_D,transfer,same_residence,,primary,validation,log_loss,3,3,True,0.5118939073311664,0.007298357194466641
E_rho0_D,transfer,same_residence,,primary,development_evaluation,log_loss,3,3,True,0.5030917762825176,0.001781989970431702
E_rho0_D,transfer,same_residence,,primary,validation_person_weighted,log_loss,3,3,True,0.4873708614873083,0.008155407383228994
E_rho0_D,transfer,same_residence,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.480380620889313,0.00776763158410859
E_rho0_D,transfer,commute_over20,,primary,validation,log_loss,3,3,True,0.6774512484291162,0.0030464726495268097
E_rho0_D,transfer,commute_over20,,primary,development_evaluation,log_loss,3,3,True,0.6844028671058677,0.0026064856194451583
E_rho0_D,transfer,commute_over20,,primary,validation_person_weighted,log_loss,3,3,True,0.6778189782169816,0.004587449133016214
E_rho0_D,transfer,commute_over20,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.688292014402046,0.0068894362544213265
E_rho0_D,transfer,income_binary,,primary,validation,log_loss,3,3,True,0.3020438411163987,0.0027342857238393885
E_rho0_D,transfer,income_binary,,primary,development_evaluation,log_loss,3,3,True,0.2898628142372687,0.010447387919406003
E_rho0_D,transfer,income_binary,,primary,validation_person_weighted,log_loss,3,3,True,0.2976400142925945,0.013188203402792517
E_rho0_D,transfer,income_binary,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.3004501739895807,0.011460137479270298
E_rho0_D,transfer,civilian_at_work,,primary,validation,log_loss,3,3,True,0.303477963316231,0.010846790369911244
E_rho0_D,transfer,civilian_at_work,,primary,development_evaluation,log_loss,3,3,True,0.28760671844686075,0.010405948350407502
E_rho0_D,transfer,civilian_at_work,,primary,validation_person_weighted,log_loss,3,3,True,0.30319450134372083,0.009084016388936246
E_rho0_D,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.28006818455906823,0.01465026493398576
E_rho0_D,transfer,public_coverage,,primary,validation,log_loss,3,3,True,0.483924427639814,0.006526081899749018
E_rho0_D,transfer,public_coverage,,primary,development_evaluation,log_loss,3,3,True,0.4970248199522901,0.0122172753663566
E_rho0_D,transfer,public_coverage,,primary,validation_person_weighted,log_loss,3,3,True,0.4966486452184005,0.008783207583069035
E_rho0_D,transfer,public_coverage,,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.5049964518089884,0.011200524065769182
E_rho0_D,audit,SEX,120,primary,validation,log_loss,3,3,True,0.6761490900179346,0.004039254652295404
E_rho0_D,audit,SEX,120,primary,validation,signed_prior_relative_gain,3,3,True,0.016238528548887188,0.004353002458905838
E_rho0_D,audit,SEX,120,primary,development_evaluation,log_loss,3,3,True,0.677692408288407,0.0050933693920258635
E_rho0_D,audit,SEX,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.014994295468259625,0.0050807065179854834
E_rho0_D,audit,SEX,120,primary,validation_person_weighted,log_loss,3,3,True,0.6785061570705095,0.0017912631096336294
E_rho0_D,audit,SEX,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.013818856251341974,0.0020259109836813795
E_rho0_D,audit,SEX,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.678935252662752,0.005547850506595065
E_rho0_D,audit,SEX,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.01317817015723588,0.00537376370837575
E_rho0_D,audit,RAC1P,120,primary,validation,log_loss,3,3,True,1.236901061766774,0.014898298650681352
E_rho0_D,audit,RAC1P,120,primary,validation,signed_prior_relative_gain,3,3,True,0.046595991557948656,0.020222408687654545
E_rho0_D,audit,RAC1P,120,primary,development_evaluation,log_loss,3,3,True,1.2357207476432348,0.022018965601684422
E_rho0_D,audit,RAC1P,120,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.05432190152083057,0.0037433148631507134
E_rho0_D,audit,RAC1P,120,primary,validation_person_weighted,log_loss,3,3,True,1.2389885633648061,0.017559646347812572
E_rho0_D,audit,RAC1P,120,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.04571616875843065,0.018142341086167794
E_rho0_D,audit,RAC1P,120,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2367208907540332,0.03643808315815341
E_rho0_D,audit,RAC1P,120,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.050521031264844085,0.003040729104934567
E_rho0_D,audit,SEX,120,pooled,validation,log_loss,3,3,True,0.6684816586191004,0.0031720162600552258
E_rho0_D,audit,SEX,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.02390595994772134,0.0033908173714477475
E_rho0_D,audit,SEX,120,pooled,development_evaluation,log_loss,3,3,True,0.66801767350709,0.004968835585857728
E_rho0_D,audit,SEX,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.024669030249576673,0.004593897009491542
E_rho0_D,audit,SEX,120,pooled,validation_person_weighted,log_loss,3,3,True,0.66740213859022,0.0054231406474782124
E_rho0_D,audit,SEX,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.02492287473163146,0.005325181768465519
E_rho0_D,audit,SEX,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6716955072261144,0.005116000549744077
E_rho0_D,audit,SEX,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.020417915593873476,0.004351146488092038
E_rho0_D,audit,RAC1P,120,pooled,validation,log_loss,3,3,True,1.2113336107925008,0.011669684831876054
E_rho0_D,audit,RAC1P,120,pooled,validation,signed_prior_relative_gain,3,3,True,0.07216344253222166,0.016481350080013328
E_rho0_D,audit,RAC1P,120,pooled,development_evaluation,log_loss,3,3,True,1.2187232089405748,0.022450954754158012
E_rho0_D,audit,RAC1P,120,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.07131944022349046,0.004059423965625768
E_rho0_D,audit,RAC1P,120,pooled,validation_person_weighted,log_loss,3,3,True,1.2159896063330065,0.015433289843266208
E_rho0_D,audit,RAC1P,120,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.06871512579023038,0.016439383182555646
E_rho0_D,audit,RAC1P,120,pooled,development_evaluation_person_weighted,log_loss,3,3,True,1.2228753175686733,0.03857638425229981
E_rho0_D,audit,RAC1P,120,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.06436660445020397,0.006364544171712285
E_rho0_D,audit,SEX,360,primary,validation,log_loss,3,3,True,0.6761490900179346,0.004039254652295404
E_rho0_D,audit,SEX,360,primary,validation,signed_prior_relative_gain,3,3,True,0.016238528548887188,0.004353002458905838
E_rho0_D,audit,SEX,360,primary,development_evaluation,log_loss,3,3,True,0.677692408288407,0.0050933693920258635
E_rho0_D,audit,SEX,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.014994295468259625,0.0050807065179854834
E_rho0_D,audit,SEX,360,primary,validation_person_weighted,log_loss,3,3,True,0.6785061570705095,0.0017912631096336294
E_rho0_D,audit,SEX,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.013818856251341974,0.0020259109836813795
E_rho0_D,audit,SEX,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.678935252662752,0.005547850506595065
E_rho0_D,audit,SEX,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.01317817015723588,0.00537376370837575
E_rho0_D,audit,RAC1P,360,primary,validation,log_loss,3,3,True,1.236901061766774,0.014898298650681352
E_rho0_D,audit,RAC1P,360,primary,validation,signed_prior_relative_gain,3,3,True,0.046595991557948656,0.020222408687654545
E_rho0_D,audit,RAC1P,360,primary,development_evaluation,log_loss,3,3,True,1.2357207476432348,0.022018965601684422
E_rho0_D,audit,RAC1P,360,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.05432190152083057,0.0037433148631507134
E_rho0_D,audit,RAC1P,360,primary,validation_person_weighted,log_loss,3,3,True,1.2389885633648061,0.017559646347812572
E_rho0_D,audit,RAC1P,360,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.04571616875843065,0.018142341086167794
E_rho0_D,audit,RAC1P,360,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2367208907540332,0.03643808315815341
E_rho0_D,audit,RAC1P,360,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.050521031264844085,0.003040729104934567
E_rho0_D,audit,SEX,360,pooled,validation,log_loss,3,3,True,0.6684816586191004,0.0031720162600552258
E_rho0_D,audit,SEX,360,pooled,validation,signed_prior_relative_gain,3,3,True,0.02390595994772134,0.0033908173714477475
E_rho0_D,audit,SEX,360,pooled,development_evaluation,log_loss,3,3,True,0.66801767350709,0.004968835585857728
E_rho0_D,audit,SEX,360,pooled,development_evaluation,signed_prior_relative_gain,3,3,True,0.024669030249576673,0.004593897009491542
E_rho0_D,audit,SEX,360,pooled,validation_person_weighted,log_loss,3,3,True,0.66740213859022,0.0054231406474782124
E_rho0_D,audit,SEX,360,pooled,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.02492287473163146,0.005325181768465519
E_rho0_D,audit,SEX,360,pooled,development_evaluation_person_weighted,log_loss,3,3,True,0.6716955072261144,0.005116000549744077
E_rho0_D,audit,SEX,360,pooled,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.020417915593873476,0.004351146488092038
E_rho0_D,audit,RAC1P,360,pooled,validation,log_loss,3,3,True,1.2113336107925008,0.011669684831876054
