seed,comparison,left,right,role,target,audit_budget,selector,split,left_value,right_value,left_candidate,right_candidate,left_evidence_audit_budget,right_evidence_audit_budget,left_minus_right,signed_gain_left_minus_right
0,E_minus_S,E_rho0_D,S_rho0_D,audit,SEX,120,pooled,validation,0.6667841960357999,0.6574939119322782,catchup,catchup,120,120,0.009290284103521618,-0.009290284103521618
0,E_minus_S,E_rho0_D,S_rho0_D,audit,SEX,120,pooled,development_evaluation,0.6732433206611868,0.6701426556909182,catchup,catchup,120,120,0.0031006649702685074,-0.0031006649702685074
0,E_minus_S,E_rho0_D,S_rho0_D,audit,SEX,120,pooled,validation_person_weighted,0.6643593694045206,0.6568105063167246,catchup,catchup,120,120,0.0075488630877960095,-0.0075488630877960095
0,E_minus_S,E_rho0_D,S_rho0_D,audit,SEX,120,pooled,development_evaluation_person_weighted,0.6761060696357833,0.669260585700869,catchup,catchup,120,120,0.006845483934914354,-0.006845483934914354
0,E_minus_S,E_rho0_D,S_rho0_D,audit,RAC1P,120,pooled,validation,1.2235907149729146,1.2077820494947795,catchup,catchup,120,120,0.015808665478135087,-0.015808665478135087
0,E_minus_S,E_rho0_D,S_rho0_D,audit,RAC1P,120,pooled,development_evaluation,1.2190189628749326,1.2025984917538504,catchup,catchup,120,120,0.016420471121082247,-0.016420471121082247
0,E_minus_S,E_rho0_D,S_rho0_D,audit,RAC1P,120,pooled,validation_person_weighted,1.2332935031836296,1.2209456964471859,catchup,catchup,120,120,0.012347806736443756,-0.012347806736443756
0,E_minus_S,E_rho0_D,S_rho0_D,audit,RAC1P,120,pooled,development_evaluation_person_weighted,1.2031894864970585,1.181196058064645,catchup,catchup,120,120,0.021993428432413475,-0.021993428432413475
0,E_minus_S,E_rho0_D,S_rho0_D,audit,SEX,360,primary,validation,0.6726377577183731,0.6629006451844203,mlp_1,mlp_0,360,360,0.009737112533952819,-0.009737112533952819
0,E_minus_S,E_rho0_D,S_rho0_D,audit,SEX,360,primary,development_evaluation,0.6833863746625485,0.6730787854566831,mlp_1,mlp_0,360,360,0.010307589205865386,-0.010307589205865386
0,E_minus_S,E_rho0_D,S_rho0_D,audit,SEX,360,primary,validation_person_weighted,0.676869814801624,0.6579429537632681,mlp_1,mlp_0,360,360,0.018926861038355947,-0.018926861038355947
0,E_minus_S,E_rho0_D,S_rho0_D,audit,SEX,360,primary,development_evaluation_person_weighted,0.6843469095546139,0.6741784068790332,mlp_1,mlp_0,360,360,0.01016850267558067,-0.01016850267558067
0,E_minus_S,E_rho0_D,S_rho0_D,audit,RAC1P,360,primary,validation,1.2537306300337068,1.223005163584481,mlp_0,logistic,360,360,0.030725466449225802,-0.030725466449225802
0,E_minus_S,E_rho0_D,S_rho0_D,audit,RAC1P,360,primary,development_evaluation,1.2344543831531856,1.2143293784614109,mlp_0,logistic,360,360,0.020125004691774695,-0.020125004691774695
0,E_minus_S,E_rho0_D,S_rho0_D,audit,RAC1P,360,primary,validation_person_weighted,1.2590081003528317,1.2318156872317376,mlp_0,logistic,360,360,0.027192413121094106,-0.027192413121094106
0,E_minus_S,E_rho0_D,S_rho0_D,audit,RAC1P,360,primary,development_evaluation_person_weighted,1.2135740113235765,1.196385090275159,mlp_0,logistic,360,360,0.017188921048417516,-0.017188921048417516
0,E_minus_S,E_rho0_D,S_rho0_D,audit,SEX,360,pooled,validation,0.6667841960357999,0.6574939119322782,catchup,catchup,360,360,0.009290284103521618,-0.009290284103521618
0,E_minus_S,E_rho0_D,S_rho0_D,audit,SEX,360,pooled,development_evaluation,0.6732433206611868,0.6701426556909182,catchup,catchup,360,360,0.0031006649702685074,-0.0031006649702685074
0,E_minus_S,E_rho0_D,S_rho0_D,audit,SEX,360,pooled,validation_person_weighted,0.6643593694045206,0.6568105063167246,catchup,catchup,360,360,0.0075488630877960095,-0.0075488630877960095
0,E_minus_S,E_rho0_D,S_rho0_D,audit,SEX,360,pooled,development_evaluation_person_weighted,0.6761060696357833,0.669260585700869,catchup,catchup,360,360,0.006845483934914354,-0.006845483934914354
0,E_minus_S,E_rho0_D,S_rho0_D,audit,RAC1P,360,pooled,validation,1.2235907149729146,1.2077820494947795,catchup,catchup,360,360,0.015808665478135087,-0.015808665478135087
0,E_minus_S,E_rho0_D,S_rho0_D,audit,RAC1P,360,pooled,development_evaluation,1.2190189628749326,1.2025984917538504,catchup,catchup,360,360,0.016420471121082247,-0.016420471121082247
0,E_minus_S,E_rho0_D,S_rho0_D,audit,RAC1P,360,pooled,validation_person_weighted,1.2332935031836296,1.2209456964471859,catchup,catchup,360,360,0.012347806736443756,-0.012347806736443756
0,E_minus_S,E_rho0_D,S_rho0_D,audit,RAC1P,360,pooled,development_evaluation_person_weighted,1.2031894864970585,1.181196058064645,catchup,catchup,360,360,0.021993428432413475,-0.021993428432413475
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,same_residence,,primary,validation,0.512872632845119,0.5111293941764554,logistic,logistic,,,0.0017432386686635493,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,same_residence,,primary,development_evaluation,0.495342637667898,0.4943521673769462,logistic,logistic,,,0.0009904702909517837,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,same_residence,,primary,validation_person_weighted,0.47962339385633057,0.4780590885941739,logistic,logistic,,,0.0015643052621566733,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,same_residence,,primary,development_evaluation_person_weighted,0.4840917139013698,0.4831021036640345,logistic,logistic,,,0.0009896102373352922,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,commute_over20,,primary,validation,0.6768949056309136,0.6767910436126204,logistic,logistic,,,0.00010386201829315489,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,commute_over20,,primary,development_evaluation,0.68768466731681,0.6873180185823228,logistic,logistic,,,0.00036664873448721824,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,commute_over20,,primary,validation_person_weighted,0.6751241169356051,0.6756734411566213,logistic,logistic,,,-0.0005493242210161675,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,commute_over20,,primary,development_evaluation_person_weighted,0.6863267542573809,0.6855123838326367,logistic,logistic,,,0.000814370424744193,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,income_binary,,primary,validation,0.2963051945102791,0.2947480535486493,logistic,logistic,,,0.0015571409616297882,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,income_binary,,primary,development_evaluation,0.2946342721135386,0.29395306334118554,logistic,logistic,,,0.0006812087723530591,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,income_binary,,primary,validation_person_weighted,0.27998291714171,0.27901231519905817,logistic,logistic,,,0.0009706019426518053,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,income_binary,,primary,development_evaluation_person_weighted,0.3049300141192285,0.30437609984059294,logistic,logistic,,,0.0005539142786355478,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,civilian_at_work,,primary,validation,0.3075393039404389,0.30789565813897174,logistic,logistic,,,-0.00035635419853286,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,civilian_at_work,,primary,development_evaluation,0.2754088381635643,0.27545793773569127,logistic,logistic,,,-4.9099572126953817e-05,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,civilian_at_work,,primary,validation_person_weighted,0.3035083826310509,0.30440644781048815,logistic,logistic,,,-0.0008980651794372463,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,0.25880112658483523,0.2599042829219513,logistic,logistic,,,-0.0011031563371160513,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,public_coverage,,primary,validation,0.4896321026763569,0.4890450674196848,mlp,mlp,,,0.000587035256672086,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,public_coverage,,primary,development_evaluation,0.5123132375521894,0.5116325422935117,mlp,mlp,,,0.0006806952586776438,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,public_coverage,,primary,validation_person_weighted,0.5045943532163644,0.5029175106890706,mlp,mlp,,,0.0016768425272937204,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,transfer,public_coverage,,primary,development_evaluation_person_weighted,0.5197452336640164,0.5195409041902407,mlp,mlp,,,0.00020432947377568844,
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,SEX,120,primary,validation,0.6502939096400555,0.6485073259638563,mlp_1,mlp_1,120,120,0.001786583676199216,-0.001786583676199216
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,SEX,120,primary,development_evaluation,0.6614342722774925,0.6600600840568848,mlp_1,mlp_1,120,120,0.0013741882206077527,-0.0013741882206077527
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,SEX,120,primary,validation_person_weighted,0.6447036723694908,0.6449864551514699,mlp_1,mlp_1,120,120,-0.00028278278197912954,0.00028278278197912954
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,SEX,120,primary,development_evaluation_person_weighted,0.6594938738654994,0.6597375589928873,mlp_1,mlp_1,120,120,-0.00024368512738792703,0.00024368512738792703
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,RAC1P,120,primary,validation,1.2198284939391515,1.2186974623907298,mlp_0,mlp_0,120,120,0.001131031548421646,-0.001131031548421646
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,RAC1P,120,primary,development_evaluation,1.2112627761453876,1.2105411655838203,mlp_0,mlp_0,120,120,0.0007216105615672763,-0.0007216105615672763
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,RAC1P,120,primary,validation_person_weighted,1.2258098467763239,1.2254502911476692,mlp_0,mlp_0,120,120,0.00035955562865463975,-0.00035955562865463975
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,RAC1P,120,primary,development_evaluation_person_weighted,1.1896768625735001,1.1891142400070045,mlp_0,mlp_0,120,120,0.0005626225664956408,-0.0005626225664956408
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,SEX,120,pooled,validation,0.6502939096400555,0.6485073259638563,mlp_1,mlp_1,120,120,0.001786583676199216,-0.001786583676199216
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,SEX,120,pooled,development_evaluation,0.6614342722774925,0.6600600840568848,mlp_1,mlp_1,120,120,0.0013741882206077527,-0.0013741882206077527
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,SEX,120,pooled,validation_person_weighted,0.6447036723694908,0.6449864551514699,mlp_1,mlp_1,120,120,-0.00028278278197912954,0.00028278278197912954
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,SEX,120,pooled,development_evaluation_person_weighted,0.6594938738654994,0.6597375589928873,mlp_1,mlp_1,120,120,-0.00024368512738792703,0.00024368512738792703
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,RAC1P,120,pooled,validation,1.2198284939391515,1.2186974623907298,mlp_0,mlp_0,120,120,0.001131031548421646,-0.001131031548421646
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,RAC1P,120,pooled,development_evaluation,1.2112627761453876,1.2105411655838203,mlp_0,mlp_0,120,120,0.0007216105615672763,-0.0007216105615672763
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,RAC1P,120,pooled,validation_person_weighted,1.2258098467763239,1.2254502911476692,mlp_0,mlp_0,120,120,0.00035955562865463975,-0.00035955562865463975
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,RAC1P,120,pooled,development_evaluation_person_weighted,1.1896768625735001,1.1891142400070045,mlp_0,mlp_0,120,120,0.0005626225664956408,-0.0005626225664956408
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,SEX,360,primary,validation,0.6502939096400555,0.6485073259638563,mlp_1,mlp_1,360,360,0.001786583676199216,-0.001786583676199216
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,SEX,360,primary,development_evaluation,0.6614342722774925,0.6600600840568848,mlp_1,mlp_1,360,360,0.0013741882206077527,-0.0013741882206077527
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,SEX,360,primary,validation_person_weighted,0.6447036723694908,0.6449864551514699,mlp_1,mlp_1,360,360,-0.00028278278197912954,0.00028278278197912954
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,SEX,360,primary,development_evaluation_person_weighted,0.6594938738654994,0.6597375589928873,mlp_1,mlp_1,360,360,-0.00024368512738792703,0.00024368512738792703
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,RAC1P,360,primary,validation,1.2198284939391515,1.2186974623907298,mlp_0,mlp_0,360,360,0.001131031548421646,-0.001131031548421646
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,RAC1P,360,primary,development_evaluation,1.2112627761453876,1.2105411655838203,mlp_0,mlp_0,360,360,0.0007216105615672763,-0.0007216105615672763
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,RAC1P,360,primary,validation_person_weighted,1.2258098467763239,1.2254502911476692,mlp_0,mlp_0,360,360,0.00035955562865463975,-0.00035955562865463975
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,RAC1P,360,primary,development_evaluation_person_weighted,1.1896768625735001,1.1891142400070045,mlp_0,mlp_0,360,360,0.0005626225664956408,-0.0005626225664956408
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,SEX,360,pooled,validation,0.6502939096400555,0.6485073259638563,mlp_1,mlp_1,360,360,0.001786583676199216,-0.001786583676199216
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,SEX,360,pooled,development_evaluation,0.6614342722774925,0.6600600840568848,mlp_1,mlp_1,360,360,0.0013741882206077527,-0.0013741882206077527
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,SEX,360,pooled,validation_person_weighted,0.6447036723694908,0.6449864551514699,mlp_1,mlp_1,360,360,-0.00028278278197912954,0.00028278278197912954
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,SEX,360,pooled,development_evaluation_person_weighted,0.6594938738654994,0.6597375589928873,mlp_1,mlp_1,360,360,-0.00024368512738792703,0.00024368512738792703
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,RAC1P,360,pooled,validation,1.2198284939391515,1.2186974623907298,mlp_0,mlp_0,360,360,0.001131031548421646,-0.001131031548421646
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,RAC1P,360,pooled,development_evaluation,1.2112627761453876,1.2105411655838203,mlp_0,mlp_0,360,360,0.0007216105615672763,-0.0007216105615672763
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,RAC1P,360,pooled,validation_person_weighted,1.2258098467763239,1.2254502911476692,mlp_0,mlp_0,360,360,0.00035955562865463975,-0.00035955562865463975
0,rho0_minus_rho0p1,R_rho0_C,R_rho0p1_C,audit,RAC1P,360,pooled,development_evaluation_person_weighted,1.1896768625735001,1.1891142400070045,mlp_0,mlp_0,360,360,0.0005626225664956408,-0.0005626225664956408
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,same_residence,,primary,validation,0.5127149521100386,0.5114708604581084,logistic,logistic,,,0.0012440916519301792,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,same_residence,,primary,development_evaluation,0.4952411616696915,0.49474185982669727,logistic,logistic,,,0.0004993018429942375,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,same_residence,,primary,validation_person_weighted,0.47956685135637933,0.4785016414333914,logistic,logistic,,,0.0010652099229879197,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,same_residence,,primary,development_evaluation_person_weighted,0.48392317326686257,0.4835448239074046,logistic,logistic,,,0.00037834935945796344,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,commute_over20,,primary,validation,0.6771537808746433,0.6771149346099224,logistic,logistic,,,3.884626472083763e-05,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,commute_over20,,primary,development_evaluation,0.6877976244124999,0.6876313846032944,logistic,logistic,,,0.00016623980920549286,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,commute_over20,,primary,validation_person_weighted,0.6758220326665391,0.6760041598821485,logistic,logistic,,,-0.0001821272156093956,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,commute_over20,,primary,development_evaluation_person_weighted,0.6867159680431684,0.6863275658794873,logistic,logistic,,,0.0003884021636810786,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,income_binary,,primary,validation,0.29661236103681154,0.29520315797036517,logistic,logistic,,,0.001409203066446374,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,income_binary,,primary,development_evaluation,0.29507730555245804,0.2940224274586051,logistic,logistic,,,0.0010548780938529623,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,income_binary,,primary,validation_person_weighted,0.2800797583245672,0.27972565967705104,logistic,logistic,,,0.0003540986475161767,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,income_binary,,primary,development_evaluation_person_weighted,0.3055969144024921,0.3047515757721081,logistic,logistic,,,0.000845338630383996,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,civilian_at_work,,primary,validation,0.3084443484917358,0.30726807163300873,logistic,logistic,,,0.0011762768587270656,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,civilian_at_work,,primary,development_evaluation,0.27571661726891983,0.2747341826898421,logistic,logistic,,,0.0009824345790777067,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,civilian_at_work,,primary,validation_person_weighted,0.30417564816984793,0.3035692399317794,logistic,logistic,,,0.0006064082380685121,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,civilian_at_work,,primary,development_evaluation_person_weighted,0.2589776711694471,0.25952904307934316,logistic,logistic,,,-0.0005513719098960701,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,public_coverage,,primary,validation,0.48951822614004425,0.4891786687933812,mlp,mlp,,,0.00033955734666307746,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,public_coverage,,primary,development_evaluation,0.5124727736120581,0.5120611311354646,mlp,mlp,,,0.00041164247659353226,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,public_coverage,,primary,validation_person_weighted,0.5040909047820387,0.5029599644208596,mlp,mlp,,,0.0011309403611791113,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,transfer,public_coverage,,primary,development_evaluation_person_weighted,0.519974516836473,0.51986311061728,mlp,mlp,,,0.00011140621919303317,
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,SEX,120,primary,validation,0.6508017174272097,0.6488642739946809,mlp_1,mlp_1,120,120,0.0019374434325287737,-0.0019374434325287737
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,SEX,120,primary,development_evaluation,0.6621468168983895,0.6606035210915451,mlp_1,mlp_1,120,120,0.0015432958068444247,-0.0015432958068444247
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,SEX,120,primary,validation_person_weighted,0.6451370785284208,0.6451465980484122,mlp_1,mlp_1,120,120,-9.519519991396663e-06,9.519519991396663e-06
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,SEX,120,primary,development_evaluation_person_weighted,0.6601873303406322,0.6598364830406231,mlp_1,mlp_1,120,120,0.0003508473000090051,-0.0003508473000090051
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,RAC1P,120,primary,validation,1.2201643562588627,1.2192688681425952,mlp_0,mlp_0,120,120,0.0008954881162674955,-0.0008954881162674955
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,RAC1P,120,primary,development_evaluation,1.2110992722313567,1.2111194892839057,mlp_0,mlp_0,120,120,-2.021705254895423e-05,2.021705254895423e-05
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,RAC1P,120,primary,validation_person_weighted,1.226074066244829,1.2258115385304238,mlp_0,mlp_0,120,120,0.00026252771440526956,-0.00026252771440526956
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,RAC1P,120,primary,development_evaluation_person_weighted,1.1900187123716666,1.1897687831488657,mlp_0,mlp_0,120,120,0.00024992922280087093,-0.00024992922280087093
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,SEX,120,pooled,validation,0.6508017174272097,0.6488642739946809,mlp_1,mlp_1,120,120,0.0019374434325287737,-0.0019374434325287737
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,SEX,120,pooled,development_evaluation,0.6621468168983895,0.6606035210915451,mlp_1,mlp_1,120,120,0.0015432958068444247,-0.0015432958068444247
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,SEX,120,pooled,validation_person_weighted,0.6451370785284208,0.6451465980484122,mlp_1,mlp_1,120,120,-9.519519991396663e-06,9.519519991396663e-06
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,SEX,120,pooled,development_evaluation_person_weighted,0.6601873303406322,0.6598364830406231,mlp_1,mlp_1,120,120,0.0003508473000090051,-0.0003508473000090051
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,RAC1P,120,pooled,validation,1.2201643562588627,1.2192688681425952,mlp_0,mlp_0,120,120,0.0008954881162674955,-0.0008954881162674955
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,RAC1P,120,pooled,development_evaluation,1.2110992722313567,1.2111194892839057,mlp_0,mlp_0,120,120,-2.021705254895423e-05,2.021705254895423e-05
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,RAC1P,120,pooled,validation_person_weighted,1.226074066244829,1.2258115385304238,mlp_0,mlp_0,120,120,0.00026252771440526956,-0.00026252771440526956
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,RAC1P,120,pooled,development_evaluation_person_weighted,1.1900187123716666,1.1897687831488657,mlp_0,mlp_0,120,120,0.00024992922280087093,-0.00024992922280087093
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,SEX,360,primary,validation,0.6508017174272097,0.6488642739946809,mlp_1,mlp_1,360,360,0.0019374434325287737,-0.0019374434325287737
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,SEX,360,primary,development_evaluation,0.6621468168983895,0.6606035210915451,mlp_1,mlp_1,360,360,0.0015432958068444247,-0.0015432958068444247
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,SEX,360,primary,validation_person_weighted,0.6451370785284208,0.6451465980484122,mlp_1,mlp_1,360,360,-9.519519991396663e-06,9.519519991396663e-06
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,SEX,360,primary,development_evaluation_person_weighted,0.6601873303406322,0.6598364830406231,mlp_1,mlp_1,360,360,0.0003508473000090051,-0.0003508473000090051
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,RAC1P,360,primary,validation,1.2201643562588627,1.2192688681425952,mlp_0,mlp_0,360,360,0.0008954881162674955,-0.0008954881162674955
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,RAC1P,360,primary,development_evaluation,1.2110992722313567,1.2111194892839057,mlp_0,mlp_0,360,360,-2.021705254895423e-05,2.021705254895423e-05
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,RAC1P,360,primary,validation_person_weighted,1.226074066244829,1.2258115385304238,mlp_0,mlp_0,360,360,0.00026252771440526956,-0.00026252771440526956
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,RAC1P,360,primary,development_evaluation_person_weighted,1.1900187123716666,1.1897687831488657,mlp_0,mlp_0,360,360,0.00024992922280087093,-0.00024992922280087093
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,SEX,360,pooled,validation,0.6508017174272097,0.6488642739946809,mlp_1,mlp_1,360,360,0.0019374434325287737,-0.0019374434325287737
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,SEX,360,pooled,development_evaluation,0.6621468168983895,0.6606035210915451,mlp_1,mlp_1,360,360,0.0015432958068444247,-0.0015432958068444247
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,SEX,360,pooled,validation_person_weighted,0.6451370785284208,0.6451465980484122,mlp_1,mlp_1,360,360,-9.519519991396663e-06,9.519519991396663e-06
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,SEX,360,pooled,development_evaluation_person_weighted,0.6601873303406322,0.6598364830406231,mlp_1,mlp_1,360,360,0.0003508473000090051,-0.0003508473000090051
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,RAC1P,360,pooled,validation,1.2201643562588627,1.2192688681425952,mlp_0,mlp_0,360,360,0.0008954881162674955,-0.0008954881162674955
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,RAC1P,360,pooled,development_evaluation,1.2110992722313567,1.2111194892839057,mlp_0,mlp_0,360,360,-2.021705254895423e-05,2.021705254895423e-05
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,RAC1P,360,pooled,validation_person_weighted,1.226074066244829,1.2258115385304238,mlp_0,mlp_0,360,360,0.00026252771440526956,-0.00026252771440526956
0,rho0_minus_rho0p1,R_rho0_D,R_rho0p1_D,audit,RAC1P,360,pooled,development_evaluation_person_weighted,1.1900187123716666,1.1897687831488657,mlp_0,mlp_0,360,360,0.00024992922280087093,-0.00024992922280087093
0,rho0_minus_rho0p1,E_rho0_C,E_rho0p1_C,transfer,same_residence,,primary,validation,0.5177655267746686,0.519642330857293,mlp,mlp,,,-0.0018768040826244725,
0,rho0_minus_rho0p1,E_rho0_C,E_rho0p1_C,transfer,same_residence,,primary,development_evaluation,0.5032905277126902,0.5036086558288742,mlp,mlp,,,-0.00031812811618392445,
0,rho0_minus_rho0p1,E_rho0_C,E_rho0p1_C,transfer,same_residence,,primary,validation_person_weighted,0.4873651314218603,0.4892789960087962,mlp,mlp,,,-0.0019138645869359316,
0,rho0_minus_rho0p1,E_rho0_C,E_rho0p1_C,transfer,same_residence,,primary,development_evaluation_person_weighted,0.48900094391874344,0.48849519592349444,mlp,mlp,,,0.0005057479952489952,
0,rho0_minus_rho0p1,E_rho0_C,E_rho0p1_C,transfer,commute_over20,,primary,validation,0.6815012633799045,0.6816518788786295,logistic,logistic,,,-0.00015061549872508184,
0,rho0_minus_rho0p1,E_rho0_C,E_rho0p1_C,transfer,commute_over20,,primary,development_evaluation,0.6863954134809276,0.6899455101705462,logistic,logistic,,,-0.003550096689618587,
0,rho0_minus_rho0p1,E_rho0_C,E_rho0p1_C,transfer,commute_over20,,primary,validation_person_weighted,0.6816277911677681,0.684400099254698,logistic,logistic,,,-0.0027723080869299643,
0,rho0_minus_rho0p1,E_rho0_C,E_rho0p1_C,transfer,commute_over20,,primary,development_evaluation_person_weighted,0.6862316054404949,0.6900092131561977,logistic,logistic,,,-0.003777607715702791,
