unit,seed,stage,point,diagnostic_scope,coefficients,protection_available,raw_protection_definition,protection_absence_reason,cosine_zero_policy,source_loss,reconstruction_mse,preservation_loss,normalized_adversary_ce,source_raw_mapper_l2,teacher_raw_mapper_l2,reconstruction_raw_mapper_l2,protection_raw_mapper_l2,teacher_reconstruction_raw_dot,teacher_reconstruction_raw_cosine,teacher_protection_raw_dot,teacher_protection_raw_cosine,source_protection_raw_dot,source_protection_raw_cosine,source_applied_mapper_l2,teacher_applied_mapper_l2,reconstruction_applied_mapper_l2,protection_applied_mapper_l2,teacher_reconstruction_applied_dot,teacher_reconstruction_applied_cosine,teacher_protection_applied_dot,teacher_protection_applied_cosine,source_protection_applied_dot,source_protection_applied_cosine,training_state_unchanged,torch_rng_unchanged,optimizer_steps,preservation_nonmapper_gradients_all_absent,source_coefficient,reconstruction_coefficient,preservation_coefficient,protection_coefficient,base_mapper_l2,protection_mapper_l2,applied_protection_mapper_l2,preservation_mapper_l2,applied_preservation_mapper_l2,protection_observer_basis,hypothetical_preobserver_warmup,diagnostic_observer_state_sha256
E_rho0p1,1,C,shared_fork,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.1,""protection"":0.0}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.361931174993515,0.45404449105262756,0.037955109030008316,0.9541836380958557,0.3360133469104767,0.27247360348701477,0.6734761595726013,1.3123900890350342,0.0006903540343046188,0.0037620555591997935,0.0002725226804614067,0.0007621058135020724,-0.01834326609969139,-0.04159653887463932,0.3360133469104767,0.27247360348701477,0.06734761595726013,0.0,6.903568282723427e-05,0.003762070784810546,0.0,,0.0,,True,True,0,True,1.0,0.1,1.0,0.0,0.34443119168281555,0.13123900890350343,0.0,0.27247360348701477,0.27247360348701477,actual current observers,False,115352c0f77a1442c8f4eda173edb7f9439c6bdecf590dffd81e6ef62e7ba2a9
E_rho0p1,1,C,final,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.1,""protection"":0.0}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.34739813208580017,0.3042283058166504,0.027677129954099655,0.8905380964279175,0.487805038690567,0.19801652431488037,1.448414921760559,1.6777613162994385,0.00022701954003423452,0.0007915326171540267,0.03551209717988968,0.10689187876362893,0.11770102381706238,0.14381486628716594,0.487805038690567,0.19801652431488037,0.1448414921760559,0.0,2.2701759007759392e-05,0.0007915258183811861,0.0,,0.0,,True,True,0,True,1.0,0.1,1.0,0.0,0.51315838098526,0.16777613162994387,0.0,0.19801652431488037,0.19801652431488037,actual current observers,False,2d4d9a99ae6ce55ba4763814456230f356b7683ecf204d7e44bb2a42d7ea59f0
E_rho0p1,1,D,shared_fork,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.1,""protection"":-0.1}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.361931174993515,0.45404449105262756,0.037955109030008316,0.9541836380958557,0.3360133469104767,0.27247360348701477,0.6734761595726013,1.3123900890350342,0.0006903540343046188,0.0037620555591997935,0.0002725226804614067,0.0007621058135020724,-0.01834326609969139,-0.04159653887463932,0.3360133469104767,0.27247360348701477,0.06734761595726013,0.13123901188373566,6.903568282723427e-05,0.003762070784810546,-2.725230297073722e-05,-0.0007621067728572144,0.0018343266565352678,0.041596538986014876,True,True,0,True,1.0,0.1,1.0,-0.1,0.34443119168281555,0.13123900890350343,0.13123901188373566,0.27247360348701477,0.27247360348701477,actual current observers,False,115352c0f77a1442c8f4eda173edb7f9439c6bdecf590dffd81e6ef62e7ba2a9
E_rho0p1,1,D,final,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.1,""protection"":-0.1}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.34803590178489685,0.31208109855651855,0.027649130672216415,0.889481782913208,0.46989065408706665,0.2110789269208908,1.4504601955413818,1.1696642637252808,0.04562530666589737,0.14902361826400454,0.0021973017137497663,0.008899868617217276,0.058536820113658905,0.10650527011501836,0.46989065408706665,0.2110789269208908,0.14504601061344147,0.11696642637252808,0.004562530666589737,0.14902362744988265,-0.00021973004913888872,-0.008899863666212524,-0.005853681825101376,-0.10650526672601424,True,True,0,True,1.0,0.1,1.0,-0.1,0.4982421398162842,0.11696642637252808,0.11696642637252808,0.2110789269208908,0.2110789269208908,actual current observers,False,d40fe98ad03f921ce47cc498bc64bd5e304b1286f1bec8c0b5a724d123d5a585
E_rho0p1,2,shared,initialization,shared-stage diagnostic,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.1,""protection"":0.0}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.7162373065948486,0.986204206943512,0.4793674945831299,1.375321865081787,0.28108012676239014,0.8478884100914001,0.09315593540668488,0.052847426384687424,0.004037006758153439,0.05111051376156148,-0.00020978879183530807,-0.004681874203684489,-0.0002193513500969857,-0.014766797815101729,0.28108012676239014,0.8478884100914001,0.009315592236816883,0.0,0.00040370068745687604,0.05111052238909175,0.0,,0.0,,True,True,0,True,1.0,0.1,1.0,0.0,0.2825962007045746,0.0052847426384687425,0.0,0.8478884100914001,0.8478884100914001,disposable original initialization,True,2bbf69d3625d3fe8f25e63b97e565ff5d9ea0c21e0014a3e29d2f5e0270fc129
E_rho0p1,2,shared,after_base_warmup,shared-stage diagnostic,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.1,""protection"":0.0}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.39037999510765076,0.37129202485084534,0.03512035682797432,1.3719505071640015,0.2873002290725708,0.2643142342567444,0.7503175735473633,0.0663783997297287,-0.004005189053714275,-0.02019562742546943,-0.00071508385008201,-0.04075769730459322,-0.0017269215313717723,-0.09055446185155729,0.2873002290725708,0.2643142342567444,0.07503175735473633,0.0,-0.00040051888208836317,-0.020195626251452208,0.0,,0.0,,True,True,0,True,1.0,0.1,1.0,0.0,0.29769712686538696,0.00663783997297287,0.0,0.2643142342567444,0.2643142342567444,disposable original initialization,True,2bbf69d3625d3fe8f25e63b97e565ff5d9ea0c21e0014a3e29d2f5e0270fc129
E_rho0p1,2,shared,shared_fork,D-objective hypothetical at frozen fork; no shared-stage update,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.1,""protection"":-0.1}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.39037999510765076,0.37129202485084534,0.03512035682797432,0.8787217140197754,0.2873002290725708,0.2643142342567444,0.7503175735473633,0.5650237202644348,-0.004005189053714275,-0.02019562742546943,-0.021013304591178894,-0.14070422011864347,0.010630477219820023,0.06548624801594448,0.2873002290725708,0.2643142342567444,0.07503175735473633,0.05650238320231438,-0.00040051888208836317,-0.020195626251452208,0.002101330552250147,0.14070419852419336,-0.0010630476754158735,-0.06548623219453006,True,True,0,True,1.0,0.1,1.0,-0.1,0.29769712686538696,0.05650237202644348,0.05650238320231438,0.2643142342567444,0.2643142342567444,actual current observers,False,10e8a4c4824091e6edc0e9f7b4503b57910f95e03efe9741b2c009ee5474db34
E_rho0p1,2,C,shared_fork,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.1,""protection"":0.0}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.39037999510765076,0.37129202485084534,0.03512035682797432,0.8787217140197754,0.2873002290725708,0.2643142342567444,0.7503175735473633,0.5650237202644348,-0.004005189053714275,-0.02019562742546943,-0.021013304591178894,-0.14070422011864347,0.010630477219820023,0.06548624801594448,0.2873002290725708,0.2643142342567444,0.07503175735473633,0.0,-0.00040051888208836317,-0.020195626251452208,0.0,,0.0,,True,True,0,True,1.0,0.1,1.0,0.0,0.29769712686538696,0.05650237202644348,0.0,0.2643142342567444,0.2643142342567444,actual current observers,False,10e8a4c4824091e6edc0e9f7b4503b57910f95e03efe9741b2c009ee5474db34
E_rho0p1,2,C,final,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.1,""protection"":0.0}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.37254849076271057,0.2507377862930298,0.02529641054570675,0.8170656561851501,0.48106876015663147,0.17046211659908295,1.375342845916748,1.0894553661346436,-0.015229086391627789,-0.06495835239461473,0.0018596393056213856,0.010013626715215891,0.058800067752599716,0.11219182915124402,0.48106876015663147,0.17046211659908295,0.13753429055213928,0.0,-0.0015229085693135858,-0.06495834660009119,0.0,,0.0,,True,True,0,True,1.0,0.1,1.0,0.0,0.5158783793449402,0.10894553661346436,0.0,0.17046211659908295,0.17046211659908295,actual current observers,False,4ed8dcd825910f754de80799ca86a7b791ea1e5a5d4198bc402161076ddc60a8
E_rho0p1,2,D,shared_fork,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.1,""protection"":-0.1}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.39037999510765076,0.37129202485084534,0.03512035682797432,0.8787217140197754,0.2873002290725708,0.2643142342567444,0.7503175735473633,0.5650237202644348,-0.004005189053714275,-0.02019562742546943,-0.021013304591178894,-0.14070422011864347,0.010630477219820023,0.06548624801594448,0.2873002290725708,0.2643142342567444,0.07503175735473633,0.05650238320231438,-0.00040051888208836317,-0.020195626251452208,0.002101330552250147,0.14070419852419336,-0.0010630476754158735,-0.06548623219453006,True,True,0,True,1.0,0.1,1.0,-0.1,0.29769712686538696,0.05650237202644348,0.05650238320231438,0.2643142342567444,0.2643142342567444,actual current observers,False,10e8a4c4824091e6edc0e9f7b4503b57910f95e03efe9741b2c009ee5474db34
E_rho0p1,2,D,final,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.1,""protection"":-0.1}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.3727087080478668,0.2523497939109802,0.025611579418182373,0.8270186185836792,0.48484140634536743,0.17734815180301666,1.7926384210586548,0.9100841879844666,0.02255767211318016,0.07095367795672472,0.001633644918911159,0.01012160606576051,0.037579551339149475,0.08516679802325824,0.48484140634536743,0.17734815180301666,0.17926384508609772,0.09100842475891113,0.0022557671181857586,0.07095367384771736,-0.00016336450062226504,-0.01012160594381813,-0.00375795504078269,-0.08516679033471994,True,True,0,True,1.0,0.1,1.0,-0.1,0.5386691689491272,0.09100841879844666,0.09100842475891113,0.17734815180301666,0.17734815180301666,actual current observers,False,0cd4ebe07512811fc581f37ed7b2b7476e741c034c6540a932b712ea61814e2f
E_rho0,0,shared,initialization,shared-stage diagnostic,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":0.0}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.6965600848197937,0.980240523815155,0.5543379187583923,1.3740801811218262,0.3163543939590454,0.9182758927345276,0.08660498261451721,0.06335291266441345,0.004643094725906849,0.05838368220981885,0.012898195534944534,0.2217119935512801,-0.0020154397934675217,-0.10056095099598605,0.3163543939590454,0.9182758927345276,0.0,0.0,0.0,,0.0,,0.0,,True,True,0,True,1.0,0.0,1.0,0.0,0.3163543939590454,0.006335291266441345,0.0,0.9182758927345276,0.9182758927345276,disposable original initialization,True,54a70f9f7e480640cb1c6cd2db163d92648326678747e8b91cba46317608d9b4
E_rho0,0,shared,after_base_warmup,shared-stage diagnostic,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":0.0}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.36689209938049316,0.9765790700912476,0.034209225326776505,1.3651869297027588,0.3134337365627289,0.2400345802307129,0.09131621569395065,0.06541009247303009,0.0035306818317621946,0.16107823614262592,0.0022052801214158535,0.14045758190080268,0.000555656326469034,0.027102899842930052,0.3134337365627289,0.2400345802307129,0.0,0.0,0.0,,0.0,,0.0,,True,True,0,True,1.0,0.0,1.0,0.0,0.3134337365627289,0.006541009247303009,0.0,0.2400345802307129,0.2400345802307129,disposable original initialization,True,54a70f9f7e480640cb1c6cd2db163d92648326678747e8b91cba46317608d9b4
E_rho0,0,shared,shared_fork,D-objective hypothetical at frozen fork; no shared-stage update,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":-0.1}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.36689209938049316,0.9765790700912476,0.034209225326776505,0.943541944026947,0.3134337365627289,0.2400345802307129,0.09131621569395065,0.4472198486328125,0.0035306818317621946,0.16107823614262592,0.01169575471431017,0.10895153895658406,0.005835918243974447,0.04163344886371911,0.3134337365627289,0.2400345802307129,0.0,0.04472198337316513,0.0,,-0.0011695756111294031,-0.10895155560037177,-0.0005835919291712344,-0.04163345772549052,True,True,0,True,1.0,0.0,1.0,-0.1,0.3134337365627289,0.04472198486328125,0.04472198337316513,0.2400345802307129,0.2400345802307129,actual current observers,False,a4947361ff5e16a885ce618cf22ab80b8a708a9ea389175b33e4c6c70cb78c93
E_rho0,0,C,shared_fork,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":0.0}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.36689209938049316,0.9765790700912476,0.034209225326776505,0.943541944026947,0.3134337365627289,0.2400345802307129,0.09131621569395065,0.4472198486328125,0.0035306818317621946,0.16107823614262592,0.01169575471431017,0.10895153895658406,0.005835918243974447,0.04163344886371911,0.3134337365627289,0.2400345802307129,0.0,0.0,0.0,,0.0,,0.0,,True,True,0,True,1.0,0.0,1.0,0.0,0.3134337365627289,0.04472198486328125,0.0,0.2400345802307129,0.2400345802307129,actual current observers,False,a4947361ff5e16a885ce618cf22ab80b8a708a9ea389175b33e4c6c70cb78c93
E_rho0,0,C,final,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":0.0}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.3417455852031708,0.9753829836845398,0.024490565061569214,0.881889820098877,0.5699359178543091,0.20316393673419952,0.08712298423051834,1.1057089567184448,0.004529096651822329,0.2558775749958106,0.056258685886859894,0.25043910111083045,0.14448636770248413,0.22927675069534073,0.5699359178543091,0.20316393673419952,0.0,0.0,0.0,,0.0,,0.0,,True,True,0,True,1.0,0.0,1.0,0.0,0.5699359178543091,0.11057089567184449,0.0,0.20316393673419952,0.20316393673419952,actual current observers,False,3c590ae3057ea21fb45b845c88bc1b38524d15726a569c6311cd6c85d3d287e2
E_rho0,0,D,shared_fork,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":-0.1}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.36689209938049316,0.9765790700912476,0.034209225326776505,0.943541944026947,0.3134337365627289,0.2400345802307129,0.09131621569395065,0.4472198486328125,0.0035306818317621946,0.16107823614262592,0.01169575471431017,0.10895153895658406,0.005835918243974447,0.04163344886371911,0.3134337365627289,0.2400345802307129,0.0,0.04472198337316513,0.0,,-0.0011695756111294031,-0.10895155560037177,-0.0005835919291712344,-0.04163345772549052,True,True,0,True,1.0,0.0,1.0,-0.1,0.3134337365627289,0.04472198486328125,0.04472198337316513,0.2400345802307129,0.2400345802307129,actual current observers,False,a4947361ff5e16a885ce618cf22ab80b8a708a9ea389175b33e4c6c70cb78c93
E_rho0,0,D,final,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":-0.1}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.340796560049057,0.975432276725769,0.024402257055044174,0.8956577777862549,0.5461581349372864,0.19237203896045685,0.0868484377861023,1.0556585788726807,0.003694955725222826,0.2211593372777058,0.05134861171245575,0.2528501856206648,0.0968293622136116,0.16794426697018033,0.5461581349372864,0.19237203896045685,0.0,0.10556584596633911,0.0,,-0.005134861450642347,-0.2528502279315685,-0.00968293659389019,-0.16794429239641268,True,True,0,True,1.0,0.0,1.0,-0.1,0.5461581349372864,0.10556585788726808,0.10556584596633911,0.19237203896045685,0.19237203896045685,actual current observers,False,853d9cfa331953020e25da47d108274ae6d60f0474a7c786e08543f227839696
E_rho0,1,shared,initialization,shared-stage diagnostic,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":0.0}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.7023024559020996,1.0667866468429565,0.5797746181488037,1.3523070812225342,0.28667011857032776,1.0656931400299072,0.08062081784009933,0.042661238461732864,0.01780080981552601,0.20718599270213076,-0.003081050468608737,-0.06776932861506824,0.0026137661188840866,0.21372279204293185,0.28667011857032776,1.0656931400299072,0.0,0.0,0.0,,0.0,,0.0,,True,True,0,True,1.0,0.0,1.0,0.0,0.28667011857032776,0.004266123846173287,0.0,1.0656931400299072,1.0656931400299072,disposable original initialization,True,461a93d1af3d235cfdb1a278b996a814d1fa027de682e23dae6fc3211ef2158a
E_rho0,1,shared,after_base_warmup,shared-stage diagnostic,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":0.0}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.3612155020236969,1.0562231540679932,0.03683987632393837,1.3519678115844727,0.34166157245635986,0.25739991664886475,0.0760762169957161,0.04960603266954422,0.0011543526779860258,0.05894964639363107,-0.003112977370619774,-0.24379964379742236,0.0003488040529191494,0.020580261666170028,0.34166157245635986,0.25739991664886475,0.0,0.0,0.0,,0.0,,0.0,,True,True,0,True,1.0,0.0,1.0,0.0,0.34166157245635986,0.004960603266954422,0.0,0.25739991664886475,0.25739991664886475,disposable original initialization,True,461a93d1af3d235cfdb1a278b996a814d1fa027de682e23dae6fc3211ef2158a
E_rho0,1,shared,shared_fork,D-objective hypothetical at frozen fork; no shared-stage update,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":-0.1}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.3612155020236969,1.0562231540679932,0.03683987632393837,0.9625375866889954,0.34166157245635986,0.25739991664886475,0.0760762169957161,0.6814892888069153,0.0011543526779860258,0.05894964639363107,0.02305542677640915,0.13143339605269624,-0.005961609072983265,-0.025604029833146778,0.34166157245635986,0.25739991664886475,0.0,0.06814892590045929,0.0,,-0.0023055425845086575,-0.13143339649118804,0.0005961608840152621,0.025604029952875515,True,True,0,True,1.0,0.0,1.0,-0.1,0.34166157245635986,0.06814892888069153,0.06814892590045929,0.25739991664886475,0.25739991664886475,actual current observers,False,71667ef7e3feeb4b383994a832bc238dfd8b2cab88431a7e6d70e6e614485318
E_rho0,1,C,shared_fork,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":0.0}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.3612155020236969,1.0562231540679932,0.03683987632393837,0.9625375866889954,0.34166157245635986,0.25739991664886475,0.0760762169957161,0.6814892888069153,0.0011543526779860258,0.05894964639363107,0.02305542677640915,0.13143339605269624,-0.005961609072983265,-0.025604029833146778,0.34166157245635986,0.25739991664886475,0.0,0.0,0.0,,0.0,,0.0,,True,True,0,True,1.0,0.0,1.0,0.0,0.34166157245635986,0.06814892888069153,0.0,0.25739991664886475,0.25739991664886475,actual current observers,False,71667ef7e3feeb4b383994a832bc238dfd8b2cab88431a7e6d70e6e614485318
E_rho0,1,C,final,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":0.0}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.34687289595603943,1.0559438467025757,0.025035494938492775,0.8760949969291687,0.5100454092025757,0.22357690334320068,0.07685432583093643,1.160627841949463,0.00285803759470582,0.16633080265898345,0.07558079063892365,0.291267152144137,0.08281082659959793,0.1398895561584331,0.5100454092025757,0.22357690334320068,0.0,0.0,0.0,,0.0,,0.0,,True,True,0,True,1.0,0.0,1.0,0.0,0.5100454092025757,0.1160627841949463,0.0,0.22357690334320068,0.22357690334320068,actual current observers,False,82f80e8fd8f5c68cf018978a9af975322d684bc98b0a1e0878c9924d48e6a691
E_rho0,1,D,shared_fork,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":-0.1}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.3612155020236969,1.0562231540679932,0.03683987632393837,0.9625375866889954,0.34166157245635986,0.25739991664886475,0.0760762169957161,0.6814892888069153,0.0011543526779860258,0.05894964639363107,0.02305542677640915,0.13143339605269624,-0.005961609072983265,-0.025604029833146778,0.34166157245635986,0.25739991664886475,0.0,0.06814892590045929,0.0,,-0.0023055425845086575,-0.13143339649118804,0.0005961608840152621,0.025604029952875515,True,True,0,True,1.0,0.0,1.0,-0.1,0.34166157245635986,0.06814892888069153,0.06814892590045929,0.25739991664886475,0.25739991664886475,actual current observers,False,71667ef7e3feeb4b383994a832bc238dfd8b2cab88431a7e6d70e6e614485318
E_rho0,1,D,final,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":-0.1}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.3480778634548187,1.0560176372528076,0.025365859270095825,0.8945664167404175,0.49982768297195435,0.2304806262254715,0.07605769485235214,1.0621367692947388,0.0035086588468402624,0.20015367061860223,0.06515860557556152,0.2661686566684674,0.10097668319940567,0.19020430912636685,0.49982768297195435,0.2304806262254715,0.0,0.10621367394924164,0.0,,-0.006515860557556152,-0.26616866413685053,-0.010097667574882507,-0.19020430042902314,True,True,0,True,1.0,0.0,1.0,-0.1,0.49982768297195435,0.10621367692947388,0.10621367394924164,0.2304806262254715,0.2304806262254715,actual current observers,False,e520ed6c2f0692df8b8af0f3bdc003bba1e56277abac09d1c2e6b3e2c077f16e
E_rho0,2,shared,initialization,shared-stage diagnostic,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":0.0}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.7162373065948486,0.986204206943512,0.4793674945831299,1.375321865081787,0.28108012676239014,0.8478884100914001,0.09315593540668488,0.052847426384687424,0.004037006758153439,0.05111051376156148,-0.00020978879183530807,-0.004681874203684489,-0.0002193513500969857,-0.014766797815101729,0.28108012676239014,0.8478884100914001,0.0,0.0,0.0,,0.0,,0.0,,True,True,0,True,1.0,0.0,1.0,0.0,0.28108012676239014,0.0052847426384687425,0.0,0.8478884100914001,0.8478884100914001,disposable original initialization,True,2bbf69d3625d3fe8f25e63b97e565ff5d9ea0c21e0014a3e29d2f5e0270fc129
E_rho0,2,shared,after_base_warmup,shared-stage diagnostic,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":0.0}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.3892127573490143,0.9793522357940674,0.03412078693509102,1.3719546794891357,0.2921735644340515,0.2969870865345001,0.08894770592451096,0.06398297846317291,0.0009762052213773131,0.036954625777942986,-1.5493424143642187e-05,-0.0008153524701209185,-0.0012618089094758034,-0.06749758239837142,0.2921735644340515,0.2969870865345001,0.0,0.0,0.0,,0.0,,0.0,,True,True,0,True,1.0,0.0,1.0,0.0,0.2921735644340515,0.006398297846317291,0.0,0.2969870865345001,0.2969870865345001,disposable original initialization,True,2bbf69d3625d3fe8f25e63b97e565ff5d9ea0c21e0014a3e29d2f5e0270fc129
E_rho0,2,shared,shared_fork,D-objective hypothetical at frozen fork; no shared-stage update,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":-0.1}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.3892127573490143,0.9793522357940674,0.03412078693509102,0.8790363073348999,0.2921735644340515,0.2969870865345001,0.08894770592451096,0.44466856122016907,0.0009762052213773131,0.036954625777942986,-0.0070521775633096695,-0.053400982503342034,0.0067155263386666775,0.05168954540617532,0.2921735644340515,0.2969870865345001,0.0,0.044466856867074966,0.0,,0.0007052176515571773,0.053400973674836906,-0.0006715526105836034,-0.051689542747996274,True,True,0,True,1.0,0.0,1.0,-0.1,0.2921735644340515,0.04446685612201691,0.044466856867074966,0.2969870865345001,0.2969870865345001,actual current observers,False,cfe8e7186c0d5f47ae2360c2450aabb948cfad2397fce8ffaab67cd444aad48d
E_rho0,2,C,shared_fork,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":0.0}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.3892127573490143,0.9793522357940674,0.03412078693509102,0.8790363073348999,0.2921735644340515,0.2969870865345001,0.08894770592451096,0.44466856122016907,0.0009762052213773131,0.036954625777942986,-0.0070521775633096695,-0.053400982503342034,0.0067155263386666775,0.05168954540617532,0.2921735644340515,0.2969870865345001,0.0,0.0,0.0,,0.0,,0.0,,True,True,0,True,1.0,0.0,1.0,0.0,0.2921735644340515,0.04446685612201691,0.0,0.2969870865345001,0.2969870865345001,actual current observers,False,cfe8e7186c0d5f47ae2360c2450aabb948cfad2397fce8ffaab67cd444aad48d
E_rho0,2,C,final,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":0.0}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.3656635582447052,0.9778274893760681,0.023797594010829926,0.8270605802536011,0.4866812229156494,0.16474059224128723,0.0851343646645546,0.8277326822280884,-0.0009371830383315682,-0.06682191192197873,-0.028067883104085922,-0.20583486217661867,0.027262873947620392,0.06767635216395129,0.4866812229156494,0.16474059224128723,0.0,0.0,0.0,,0.0,,0.0,,True,True,0,True,1.0,0.0,1.0,0.0,0.4866812229156494,0.08277326822280884,0.0,0.16474059224128723,0.16474059224128723,actual current observers,False,9a12b8bf0aedfecd372f58832a3ce2f98443c7934c8d0c2adce92fd5d8091e27
E_rho0,2,D,shared_fork,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":-0.1}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.3892127573490143,0.9793522357940674,0.03412078693509102,0.8790363073348999,0.2921735644340515,0.2969870865345001,0.08894770592451096,0.44466856122016907,0.0009762052213773131,0.036954625777942986,-0.0070521775633096695,-0.053400982503342034,0.0067155263386666775,0.05168954540617532,0.2921735644340515,0.2969870865345001,0.0,0.044466856867074966,0.0,,0.0007052176515571773,0.053400973674836906,-0.0006715526105836034,-0.051689542747996274,True,True,0,True,1.0,0.0,1.0,-0.1,0.2921735644340515,0.04446685612201691,0.044466856867074966,0.2969870865345001,0.2969870865345001,actual current observers,False,cfe8e7186c0d5f47ae2360c2450aabb948cfad2397fce8ffaab67cd444aad48d
E_rho0,2,D,final,,"{""source"":1.0,""teacher"":1.0,""reconstruction"":0.0,""protection"":-0.1}",True,positive mean prior-entropy-normalized adversary CE,,None if either vector has zero norm,0.3667335510253906,0.9777239561080933,0.024022243916988373,0.8312220573425293,0.4900417923927307,0.17034055292606354,0.0841352716088295,0.8533706665039062,-0.0009461835725232959,-0.06602056701397004,-0.0016200164100155234,-0.01114457857739049,0.04399822652339935,0.10521177346004419,0.4900417923927307,0.17034055292606354,0.0,0.0853370875120163,0.0,,0.00016200164100155234,0.011144575852970975,-0.004399823024868965,-0.10521175664800868,True,True,0,True,1.0,0.0,1.0,-0.1,0.4900417923927307,0.08533706665039063,0.0853370875120163,0.17034055292606354,0.17034055292606354,actual current observers,False,a44e2e16456c66827d37b980f3a9c0a3d9a037d8899ba3c321e1c754fb611887
