seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,audit_budget,reused_reference,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,split,n,n_classes,class_schema,weighted,weight_sum,support,weighted_support,prevalence,coverage_complete,raw_coverage_complete,valid_class_mask,log_loss,log_loss_probability_floor,accuracy,balanced_accuracy,observed_balanced_accuracy,auroc,macro_auroc,observed_macro_auroc,evidence_audit_budget,origin_metrics,origin_release
0,transfer,R_rho0p1_W,commute_over20,logistic,logistic,True,True,True,True,,True,False,2048,"[997,1051]",True,validation_person_weighted,1984,2,"[0,1]",True,233729.0,"[1009,975]","[118499.0,115230.0]","[0.5069931416298362,0.4930068583701637]",True,True,"[true,true]",0.6752961676362764,1e-12,0.5712042579226368,0.5717570618854928,0.5717570618854928,0.6075074046058119,0.6075074046058119,0.6075074046058119,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,commute_over20,logistic,logistic,True,True,True,True,,True,False,2048,"[997,1051]",True,development_evaluation_person_weighted,1971,2,"[0,1]",True,226551.0,"[959,1012]","[110010.0,116541.0]","[0.48558602698730086,0.5144139730126991]",True,True,"[true,true]",0.6882493010552984,1e-12,0.5621824666410654,0.5598410346541953,0.5598410346541953,0.5703355592948438,0.5703355592948438,0.5703355592948438,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,validation,1984,2,"[0,1]",False,1984.0,"[1009,975]","[1009.0,975.0]","[0.5085685483870968,0.49143145161290325]",True,True,"[true,true]",0.6796443928165901,1e-12,0.5685483870967742,0.5688190897308836,0.5688190897308836,0.5956875301771238,0.5956875301771238,0.5956875301771238,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,development_evaluation,1971,2,"[0,1]",False,1971.0,"[959,1012]","[959.0,1012.0]","[0.4865550481988838,0.5134449518011162]",True,True,"[true,true]",0.6889722570542549,1e-12,0.5489599188229325,0.5477734341190388,0.5477734341190388,0.5748164878599661,0.5748164878599661,0.5748164878599661,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,validation_person_weighted,1984,2,"[0,1]",True,233729.0,"[1009,975]","[118499.0,115230.0]","[0.5069931416298362,0.4930068583701637]",True,True,"[true,true]",0.6772952473120445,1e-12,0.569681126432749,0.5697482371224796,0.5697482371224796,0.60161528915237,0.6016152891523698,0.6016152891523698,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,commute_over20,mlp,mlp,False,False,True,False,,True,False,2048,"[997,1051]",True,development_evaluation_person_weighted,1971,2,"[0,1]",True,226551.0,"[959,1012]","[110010.0,116541.0]","[0.48558602698730086,0.5144139730126991]",True,True,"[true,true]",0.68773735753419,1e-12,0.5495716196353139,0.5483260131924672,0.5483260131924672,0.575032486178511,0.575032486178511,0.575032486178511,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,income_binary,logistic,logistic,True,True,True,True,,True,False,2048,"[1652,396]",True,validation,2984,2,"[0,1]",False,2984.0,"[2434,550]","[2434.0,550.0]","[0.8156836461126006,0.18431635388739948]",True,True,"[true,true]",0.2957947522248741,1e-12,0.8666219839142091,0.7409173078359603,0.7409173078359603,0.9005565100470606,0.9005565100470605,0.9005565100470605,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,income_binary,logistic,logistic,True,True,True,True,,True,False,2048,"[1652,396]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[2439,543]","[2439.0,543.0]","[0.817907444668008,0.18209255533199195]",True,True,"[true,true]",0.2931564389495249,1e-12,0.8661971830985915,0.7292308005952988,0.7292308005952988,0.9005819339961356,0.9005819339961356,0.9005819339961356,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,income_binary,logistic,logistic,True,True,True,True,,True,False,2048,"[1652,396]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[2434,550]","[288007.0,60383.0]","[0.8266798702603404,0.17332012973965957]",True,True,"[true,true]",0.280300212394651,1e-12,0.8742128074858635,0.731364153655288,0.731364153655288,0.9064010588598128,0.9064010588598128,0.9064010588598128,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
0,transfer,R_rho0p1_W,income_binary,logistic,logistic,True,True,True,True,,True,False,2048,"[1652,396]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[2439,543]","[273575.0,60566.0]","[0.8187411900963965,0.18125880990360357]",True,True,"[true,true]",0.30305463288499274,1e-12,0.8620522474045388,0.7121104897490673,0.7121104897490673,0.8905336020722052,0.8905336020722052,0.8905336020722052,,results/redesign_20260908_acs_preservation_v1/beta_1/seed_0/metrics.json,W
