seed,release,target,split,saved_adversary_log_loss,independent_log_loss,catchup_log_loss,primary_log_loss,primary_candidate,independent_candidate,prior_log_loss,primary_attribute_gain,catchup_minus_saved,catchup_minus_independent,primary_minus_independent,catchup_fit_rows,catchup_optimizer_steps,catchup_training_row_exposures,catchup_selected_epoch,catchup_selected_optimizer_steps,catchup_initial_fidelity_exact,inherited_fit_pool,inherited_fit_rows,inherited_fit_coverage,inherited_common_warm_adversary_optimizer_steps,inherited_common_warm_adversary_row_exposures,inherited_continuation_adversary_optimizer_steps,inherited_continuation_adversary_row_exposures,inherited_total_optimizer_steps,inherited_total_row_exposures,inherited_total_row_passes_equivalent,inherited_total_known_label_exposures,inherited_continuation_schedule_hash,inherited_fit_raw_row_sha256,inherited_training_label_sha256
0,D_protected,SEX,validation_person_weighted,0.6744202673776856,0.6651671590074804,0.6625207107118157,0.6651671590074804,mlp_0,mlp_0,0.6924901233433353,0.027322964335854905,-0.011899556665869837,-0.0026464482956646274,0.0,2993,1440,359160,15,180,True,representation_fit,10513,"{""class_schema"":[0,1],""support"":[5391,5122],""known"":10513,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",840,210260,10080,2523120,10920,2733380,260,2733380,90dcb5b317356984ad8c84fe14e0b93ed3a569e0c5df315042347a3bc40cf46f,4ca02f63fb5d886049df998c477849ed1adb7b73d012cbfa583eb37324a079fe,ba5650e7628b1abf3c58f1054ef8b3bba6801c253986b2b34a8d583e8a218f2f
0,D_protected,SEX,development_evaluation_person_weighted,0.6882592704574134,0.6657675411169575,0.6751277439682464,0.6657675411169575,mlp_0,mlp_0,0.6927840063478669,0.027016465230909392,-0.013131526489167045,0.009360202851288912,0.0,2993,1440,359160,15,180,True,representation_fit,10513,"{""class_schema"":[0,1],""support"":[5391,5122],""known"":10513,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",840,210260,10080,2523120,10920,2733380,260,2733380,90dcb5b317356984ad8c84fe14e0b93ed3a569e0c5df315042347a3bc40cf46f,4ca02f63fb5d886049df998c477849ed1adb7b73d012cbfa583eb37324a079fe,ba5650e7628b1abf3c58f1054ef8b3bba6801c253986b2b34a8d583e8a218f2f
0,D_protected,RAC1P,validation,1.240598900206632,1.2488806370158583,1.2348622072318687,1.2348622072318687,catchup,mlp_1,1.2770096597587808,0.0421474525269121,-0.005736692974763313,-0.014018429783989594,-0.014018429783989594,2993,1440,359160,5,60,True,representation_fit,10513,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5989,555,90,1,32,1674,49,1527,596],""known"":10513,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",840,210260,10080,2523120,10920,2733380,260,2733380,90dcb5b317356984ad8c84fe14e0b93ed3a569e0c5df315042347a3bc40cf46f,4ca02f63fb5d886049df998c477849ed1adb7b73d012cbfa583eb37324a079fe,74ef61d8ba6c9dde09a5e815deea29cd7cee74ab0a9ee38866a2e40065a1f102
0,D_protected,RAC1P,development_evaluation,1.2397533129913827,1.2387400645487228,1.2225298778716234,1.2225298778716234,catchup,mlp_1,1.2872283132445825,0.06469843537295916,-0.017223435119759323,-0.016210186677099392,-0.016210186677099392,2993,1440,359160,5,60,True,representation_fit,10513,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5989,555,90,1,32,1674,49,1527,596],""known"":10513,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",840,210260,10080,2523120,10920,2733380,260,2733380,90dcb5b317356984ad8c84fe14e0b93ed3a569e0c5df315042347a3bc40cf46f,4ca02f63fb5d886049df998c477849ed1adb7b73d012cbfa583eb37324a079fe,74ef61d8ba6c9dde09a5e815deea29cd7cee74ab0a9ee38866a2e40065a1f102
0,D_protected,RAC1P,validation_person_weighted,1.266944711836686,1.2577953119438288,1.2448136167559471,1.2448136167559471,catchup,mlp_1,1.2855016068800649,0.04068799012411772,-0.02213109508073896,-0.012981695187881614,-0.012981695187881614,2993,1440,359160,5,60,True,representation_fit,10513,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5989,555,90,1,32,1674,49,1527,596],""known"":10513,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",840,210260,10080,2523120,10920,2733380,260,2733380,90dcb5b317356984ad8c84fe14e0b93ed3a569e0c5df315042347a3bc40cf46f,4ca02f63fb5d886049df998c477849ed1adb7b73d012cbfa583eb37324a079fe,74ef61d8ba6c9dde09a5e815deea29cd7cee74ab0a9ee38866a2e40065a1f102
0,D_protected,RAC1P,development_evaluation_person_weighted,1.2157083599052028,1.208850214289216,1.1975739969006558,1.1975739969006558,catchup,mlp_1,1.2609601466169869,0.06338614971633105,-0.01813436300454696,-0.011276217388560106,-0.011276217388560106,2993,1440,359160,5,60,True,representation_fit,10513,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5989,555,90,1,32,1674,49,1527,596],""known"":10513,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",840,210260,10080,2523120,10920,2733380,260,2733380,90dcb5b317356984ad8c84fe14e0b93ed3a569e0c5df315042347a3bc40cf46f,4ca02f63fb5d886049df998c477849ed1adb7b73d012cbfa583eb37324a079fe,74ef61d8ba6c9dde09a5e815deea29cd7cee74ab0a9ee38866a2e40065a1f102
1,C_bottleneck,SEX,validation,0.6973761262139513,0.6646386920832486,0.6760662832311584,0.6646386920832486,mlp_0,mlp_0,0.6921583845766495,0.027519692493400916,-0.021309842982792926,0.01142759114790981,0.0,3021,1440,362520,15,180,True,representation_fit,10428,"{""class_schema"":[0,1],""support"":[5351,5077],""known"":10428,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,6bbeb446821175acf24efe44ab1f43fd4e909186167ab2d3187cc503d7837acc
1,C_bottleneck,SEX,development_evaluation,0.7051668698681123,0.651946988947298,0.6762423596794366,0.651946988947298,mlp_0,mlp_0,0.6920366859273556,0.0400896969800576,-0.0289245101886757,0.02429537073213861,0.0,3021,1440,362520,15,180,True,representation_fit,10428,"{""class_schema"":[0,1],""support"":[5351,5077],""known"":10428,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,6bbeb446821175acf24efe44ab1f43fd4e909186167ab2d3187cc503d7837acc
1,C_bottleneck,SEX,validation_person_weighted,0.7054020330976817,0.6691623119695337,0.6839775504676185,0.6691623119695337,mlp_0,mlp_0,0.6920456545680279,0.022883342598494227,-0.021424482630063135,0.01481523849808486,0.0,3021,1440,362520,15,180,True,representation_fit,10428,"{""class_schema"":[0,1],""support"":[5351,5077],""known"":10428,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,6bbeb446821175acf24efe44ab1f43fd4e909186167ab2d3187cc503d7837acc
1,C_bottleneck,SEX,development_evaluation_person_weighted,0.7211252448871934,0.6578406535152932,0.6878574781831249,0.6578406535152932,mlp_0,mlp_0,0.691280146336365,0.03343949282107184,-0.0332677667040685,0.030016824667831732,0.0,3021,1440,362520,15,180,True,representation_fit,10428,"{""class_schema"":[0,1],""support"":[5351,5077],""known"":10428,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,6bbeb446821175acf24efe44ab1f43fd4e909186167ab2d3187cc503d7837acc
1,C_bottleneck,RAC1P,validation,1.2720108393714022,1.225697908471399,1.2542983712714937,1.225697908471399,mlp_1,mlp_1,1.28873968481168,0.06304177634028107,-0.017712468099908563,0.02860046280009465,0.0,3021,1440,362520,5,60,True,representation_fit,10428,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5993,529,64,1,25,1626,35,1536,619],""known"":10428,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,aeca7a8682b59ac0e7218acc20cf847cabd0cea0bf48e64e817980a634ba00c9
1,C_bottleneck,RAC1P,development_evaluation,1.283757051399909,1.2559522682457054,1.274365425576285,1.2559522682457054,mlp_1,mlp_1,1.316936485275418,0.06098421702971257,-0.009391625823623961,0.018413157330579688,0.0,3021,1440,362520,5,60,True,representation_fit,10428,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5993,529,64,1,25,1626,35,1536,619],""known"":10428,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,aeca7a8682b59ac0e7218acc20cf847cabd0cea0bf48e64e817980a634ba00c9
1,C_bottleneck,RAC1P,validation_person_weighted,1.274839663850757,1.2249645931402637,1.2530853879937178,1.2249645931402637,mlp_1,mlp_1,1.288733452158564,0.06376885901830032,-0.021754275857039262,0.02812079485345409,0.0,3021,1440,362520,5,60,True,representation_fit,10428,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5993,529,64,1,25,1626,35,1536,619],""known"":10428,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,aeca7a8682b59ac0e7218acc20cf847cabd0cea0bf48e64e817980a634ba00c9
1,C_bottleneck,RAC1P,development_evaluation_person_weighted,1.3192963885769822,1.288955989840297,1.3075266603747209,1.288955989840297,mlp_1,mlp_1,1.3321808566111741,0.043224866770877224,-0.011769728202261298,0.01857067053442396,0.0,3021,1440,362520,5,60,True,representation_fit,10428,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5993,529,64,1,25,1626,35,1536,619],""known"":10428,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,aeca7a8682b59ac0e7218acc20cf847cabd0cea0bf48e64e817980a634ba00c9
1,D_protected,SEX,validation,0.6773814896104301,0.6717055963469752,0.6709831852856004,0.6709831852856004,catchup,mlp_0,0.6921583845766495,0.02117519929104905,-0.0063983043248296845,-0.000722411061374828,-0.000722411061374828,3021,1440,362520,5,60,True,representation_fit,10428,"{""class_schema"":[0,1],""support"":[5351,5077],""known"":10428,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,6bbeb446821175acf24efe44ab1f43fd4e909186167ab2d3187cc503d7837acc
1,D_protected,SEX,development_evaluation,0.6825990538481477,0.661169514912928,0.665742562812745,0.665742562812745,catchup,mlp_0,0.6920366859273556,0.026294123114610546,-0.016856491035402654,0.004573047899817051,0.004573047899817051,3021,1440,362520,5,60,True,representation_fit,10428,"{""class_schema"":[0,1],""support"":[5351,5077],""known"":10428,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,6bbeb446821175acf24efe44ab1f43fd4e909186167ab2d3187cc503d7837acc
1,D_protected,SEX,validation_person_weighted,0.6836350338904558,0.6769288203040128,0.678736961789902,0.678736961789902,catchup,mlp_0,0.6920456545680279,0.013308692778125963,-0.004898072100553819,0.0018081414858891476,0.0018081414858891476,3021,1440,362520,5,60,True,representation_fit,10428,"{""class_schema"":[0,1],""support"":[5351,5077],""known"":10428,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,6bbeb446821175acf24efe44ab1f43fd4e909186167ab2d3187cc503d7837acc
1,D_protected,SEX,development_evaluation_person_weighted,0.6945357674124617,0.6658173213780948,0.6766387065914093,0.6766387065914093,catchup,mlp_0,0.691280146336365,0.014641439744955687,-0.017897060821052357,0.01082138521331455,0.01082138521331455,3021,1440,362520,5,60,True,representation_fit,10428,"{""class_schema"":[0,1],""support"":[5351,5077],""known"":10428,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,6bbeb446821175acf24efe44ab1f43fd4e909186167ab2d3187cc503d7837acc
1,D_protected,RAC1P,validation,1.2626638728602158,1.2302287926067286,1.2535913794615308,1.2302287926067286,mlp_1,mlp_1,1.28873968481168,0.05851089220495154,-0.009072493398684989,0.023362586854802192,0.0,3021,1440,362520,5,60,True,representation_fit,10428,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5993,529,64,1,25,1626,35,1536,619],""known"":10428,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,aeca7a8682b59ac0e7218acc20cf847cabd0cea0bf48e64e817980a634ba00c9
1,D_protected,RAC1P,development_evaluation,1.2635517949488793,1.2594712413223035,1.260533772555155,1.2594712413223035,mlp_1,mlp_1,1.316936485275418,0.057465243953114475,-0.0030180223937241735,0.0010625312328516046,0.0,3021,1440,362520,5,60,True,representation_fit,10428,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5993,529,64,1,25,1626,35,1536,619],""known"":10428,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,aeca7a8682b59ac0e7218acc20cf847cabd0cea0bf48e64e817980a634ba00c9
1,D_protected,RAC1P,validation_person_weighted,1.2617053583116602,1.2297981445675332,1.2506791005254512,1.2297981445675332,mlp_1,mlp_1,1.288733452158564,0.05893530759103083,-0.011026257786209026,0.020880955957917946,0.0,3021,1440,362520,5,60,True,representation_fit,10428,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5993,529,64,1,25,1626,35,1536,619],""known"":10428,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,aeca7a8682b59ac0e7218acc20cf847cabd0cea0bf48e64e817980a634ba00c9
1,D_protected,RAC1P,development_evaluation_person_weighted,1.294570909775919,1.2905171134802274,1.2901121077020952,1.2905171134802274,mlp_1,mlp_1,1.3321808566111741,0.041663743130946784,-0.004458802073823875,-0.00040500577813218364,0.0,3021,1440,362520,5,60,True,representation_fit,10428,"{""class_schema"":[0,1,2,3,4,5,6,7,8],""support"":[5993,529,64,1,25,1626,35,1536,619],""known"":10428,""missing"":0,""valid_class_mask"":[true,true,true,true,true,true,true,true,true],""schema_complete"":true}",820,208560,9840,2502720,10660,2711280,260,2711280,9494be7880835a884242cf0ed64662932ff20eea3c031afdba0b68aa37145ff2,471de101477f10a4ee060fb37f7bb849229ec033ead092a9343b2d8ed8235b6a,aeca7a8682b59ac0e7218acc20cf847cabd0cea0bf48e64e817980a634ba00c9
2,C_bottleneck,SEX,validation,0.7265909032495708,0.6695066915484722,0.6885390340861668,0.6695066915484722,mlp_1,mlp_1,0.6921400830546568,0.022633391506184597,-0.03805186916340397,0.01903234253769459,0.0,2941,1440,352920,15,180,True,representation_fit,10551,"{""class_schema"":[0,1],""support"":[5458,5093],""known"":10551,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",840,211020,10080,2532240,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,b9363d0b1d0c0c32b71a00f0f542753762e0b283a4738b985ff14766f741b762
2,C_bottleneck,SEX,development_evaluation,0.701946360152103,0.6655713881225659,0.6890991019360103,0.6655713881225659,mlp_1,mlp_1,0.6931211930730654,0.027549804950499523,-0.012847258216092672,0.02352771381344443,0.0,2941,1440,352920,15,180,True,representation_fit,10551,"{""class_schema"":[0,1],""support"":[5458,5093],""known"":10551,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",840,211020,10080,2532240,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,b9363d0b1d0c0c32b71a00f0f542753762e0b283a4738b985ff14766f741b762
2,C_bottleneck,SEX,validation_person_weighted,0.7341182646515955,0.6737766904838017,0.6955106436347985,0.6737766904838017,mlp_1,mlp_1,0.6924392620541913,0.01866257157038953,-0.038607621016796934,0.0217339531509968,0.0,2941,1440,352920,15,180,True,representation_fit,10551,"{""class_schema"":[0,1],""support"":[5458,5093],""known"":10551,""missing"":0,""valid_class_mask"":[true,true],""schema_complete"":true}",840,211020,10080,2532240,10920,2743260,260,2743260,242992d054118b3e87651ad914920ecad04ca7aafedce687b28f0cd2dee7510d,1eb28a329dd7d1fe1ba94672c3501638f4559e5b2c7cadb630513126e1f4530f,b9363d0b1d0c0c32b71a00f0f542753762e0b283a4738b985ff14766f741b762
