seed,role,release,target,candidate_id,family,parent,erased,selected,selected_within_family,auc_selected,independent_selected,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,reused_reference,split,class_index,support,weighted_support,prevalence,predicted_support,predicted_weight,precision,recall,f1,auroc,recall_defined,auroc_defined,original_census_code,fit_class_support,schema_coverage_complete
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,7,465,465.0,0.15593561368209255,36,36.0,0.2222222222222222,0.017204301075268817,0.031936127744510975,0.64201793396303,True,True,8,424,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,8,178,178.0,0.059691482226693494,1,1.0,1.0,0.0056179775280898875,0.0111731843575419,0.577109947266345,True,True,9,188,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,0,1737,196465.0,0.5786347089523226,2644,301640.0,0.6076979180480042,0.9330211488051307,0.7360134911313879,0.5893785591153244,True,True,1,1704,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,1,144,19737.0,0.05813001425491559,38,3207.0,0.1384471468662301,0.022495820033439733,0.038702928870292884,0.6171323192671128,True,True,2,173,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,2,18,1880.0,0.005537033328228267,2,294.0,0.0,0.0,0.0,0.38696768103304646,True,True,3,17,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,4,11,982.0,0.002892216344851148,0,0.0,,0.0,0.0,0.2754011612360248,True,True,5,4,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,5,468,48456.0,0.14271408880458986,268,30971.0,0.5260082012204966,0.33620191513950803,0.41021315169904443,0.7780676816863248,True,True,6,461,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,6,16,1692.0,0.00498332999540544,0,0.0,,0.0,0.0,0.4002370005399341,True,True,7,22,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,7,409,49569.0,0.14599213034412073,30,3276.0,0.35836385836385837,0.02368415743710787,0.04443182893367395,0.6267481185590194,True,True,8,424,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,8,182,20751.0,0.061116477975566366,3,144.0,0.0,0.0,0.0,0.545154303222946,True,True,9,188,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,0,1685,192470.0,0.5760143173091599,2631,292998.0,0.600997276431921,0.9149010235361354,0.7254484332643965,0.5800445657497926,True,True,1,1704,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,1,130,16914.0,0.05061934931660586,25,2001.0,0.07596201899050475,0.008986638287808916,0.01607190060798308,0.669147298165247,True,True,2,173,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,2,22,1406.0,0.004207804489721405,3,405.0,0.0,0.0,0.0,0.5184594034770365,True,True,3,17,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,4,9,1091.0,0.0032650886901038783,0,0.0,,0.0,0.0,0.5842458729700264,True,True,5,4,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,5,486,48866.0,0.14624365163209543,286,34178.0,0.49768857159576335,0.348094789833422,0.4096623476711141,0.7831108949448651,True,True,6,461,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,6,7,581.0,0.0017387869192945493,0,0.0,,0.0,0.0,0.45842288345474125,True,True,7,22,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,7,465,56173.0,0.16811166543465184,36,4479.0,0.2676936816253628,0.02134477417976608,0.03953703093055464,0.6361448501635162,True,True,8,424,False
0,audit,E_pca,RAC1P,logistic,logistic,E_pca,False,False,True,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,8,178,16640.0,0.04979933620836713,1,80.0,1.0,0.004807692307692308,0.009569377990430622,0.5710350615113144,True,True,9,188,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,0,1737,1737.0,0.5819095477386935,2724,2724.0,0.6057268722466961,0.9499136442141624,0.7397444519166106,0.5911265739633615,True,True,1,1704,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,1,144,144.0,0.04824120603015075,0,0.0,,0.0,0.0,0.6132120438812625,True,True,2,173,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,2,18,18.0,0.006030150753768844,0,0.0,,0.0,0.0,0.558214432835262,True,True,3,17,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,4,11,11.0,0.0036850921273031824,0,0.0,,0.0,0.0,0.3970471357828453,True,True,5,4,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,5,468,468.0,0.15678391959798996,253,253.0,0.5573122529644269,0.30128205128205127,0.391123439667129,0.7502903334250175,True,True,6,461,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,6,16,16.0,0.005360134003350084,0,0.0,,0.0,0.0,0.4588245200404176,True,True,7,22,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,7,409,409.0,0.13701842546063653,8,8.0,0.0,0.0,0.0,0.6342655165606159,True,True,8,424,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,8,182,182.0,0.060971524288107204,0,0.0,,0.0,0.0,0.5766319837850341,True,True,9,188,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,0,1685,1685.0,0.5650570087189806,2701,2701.0,0.5908922621251388,0.9471810089020771,0.7277701778385773,0.6036104775000057,True,True,1,1704,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,1,130,130.0,0.043594902749832326,0,0.0,,0.0,0.0,0.6639793936778509,True,True,2,173,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,2,22,22.0,0.007377598926894702,0,0.0,,0.0,0.0,0.5739557739557739,True,True,3,17,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,4,9,9.0,0.0030181086519114686,0,0.0,,0.0,0.0,0.6649848637739657,True,True,5,4,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,5,486,486.0,0.16297786720321933,276,276.0,0.5652173913043478,0.32098765432098764,0.4094488188976378,0.771715815263269,True,True,6,461,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,6,7,7.0,0.002347417840375587,0,0.0,,0.0,0.0,0.8358463385354142,True,True,7,22,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,7,465,465.0,0.15593561368209255,5,5.0,0.2,0.002150537634408602,0.00425531914893617,0.6367052430568905,True,True,8,424,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,8,178,178.0,0.059691482226693494,0,0.0,,0.0,0.0,0.5946931750789403,True,True,9,188,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,0,1737,196465.0,0.5786347089523226,2724,309067.0,0.6019827416061889,0.9470032830275112,0.7360681420760704,0.5764190753692479,True,True,1,1704,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,1,144,19737.0,0.05813001425491559,0,0.0,,0.0,0.0,0.6158575956135285,True,True,2,173,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,2,18,1880.0,0.005537033328228267,0,0.0,,0.0,0.0,0.607528803891253,True,True,3,17,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,4,11,982.0,0.002892216344851148,0,0.0,,0.0,0.0,0.3265214324537886,True,True,5,4,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,5,468,48456.0,0.14271408880458986,253,29149.0,0.5584411129026725,0.3359336305101535,0.4195090522517879,0.7684850183662,True,True,6,461,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,6,16,1692.0,0.00498332999540544,0,0.0,,0.0,0.0,0.24206000738805675,True,True,7,22,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,7,409,49569.0,0.14599213034412073,8,1316.0,0.0,0.0,0.0,0.6265512569182494,True,True,8,424,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,8,182,20751.0,0.061116477975566366,0,0.0,,0.0,0.0,0.5692985514039661,True,True,9,188,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,0,1685,192470.0,0.5760143173091599,2701,301480.0,0.5970014594666313,0.9351275523458201,0.7287539224617876,0.5847827716182421,True,True,1,1704,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,1,130,16914.0,0.05061934931660586,0,0.0,,0.0,0.0,0.6692307326141643,True,True,2,173,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,2,22,1406.0,0.004207804489721405,0,0.0,,0.0,0.0,0.5445370250410297,True,True,3,17,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,4,9,1091.0,0.0032650886901038783,0,0.0,,0.0,0.0,0.6756470726974024,True,True,5,4,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,5,486,48866.0,0.14624365163209543,276,32223.0,0.503056822766347,0.3317234887242664,0.3998076187892316,0.7763046493903337,True,True,6,461,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,6,7,581.0,0.0017387869192945493,0,0.0,,0.0,0.0,0.8818949293482153,True,True,7,22,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,7,465,56173.0,0.16811166543465184,5,438.0,0.1415525114155251,0.0011037331102130917,0.002190387027256187,0.6320544757974822,True,True,8,424,False
0,audit,E_pca,RAC1P,mlp_0,mlp,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,8,178,16640.0,0.04979933620836713,0,0.0,,0.0,0.0,0.601852641802703,True,True,9,188,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,0,1737,1737.0,0.5819095477386935,2716,2716.0,0.6078792341678939,0.9504893494530801,0.7415225690545699,0.5937324705135586,True,True,1,1704,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,1,144,144.0,0.04824120603015075,0,0.0,,0.0,0.0,0.6393545406546991,True,True,2,173,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,2,18,18.0,0.006030150753768844,0,0.0,,0.0,0.0,0.5801408081488972,True,True,3,17,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,4,11,11.0,0.0036850921273031824,0,0.0,,0.0,0.0,0.36235250962890503,True,True,5,4,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,5,468,468.0,0.15678391959798996,269,269.0,0.5539033457249071,0.31837606837606836,0.4043419267299864,0.7382932809035312,True,True,6,461,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,6,16,16.0,0.005360134003350084,0,0.0,,0.0,0.0,0.38723054900639947,True,True,7,22,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,7,409,409.0,0.13701842546063653,0,0.0,,0.0,0.0,0.6358059727558505,True,True,8,424,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,8,182,182.0,0.060971524288107204,0,0.0,,0.0,0.0,0.5676325992951038,True,True,9,188,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,0,1685,1685.0,0.5650570087189806,2676,2676.0,0.593796711509716,0.943026706231454,0.7287319422150883,0.6106104248791436,True,True,1,1704,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,1,130,130.0,0.043594902749832326,0,0.0,,0.0,0.0,0.6746952206278993,True,True,2,173,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,2,22,22.0,0.007377598926894702,0,0.0,,0.0,0.0,0.5531941031941032,True,True,3,17,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,4,9,9.0,0.0030181086519114686,0,0.0,,0.0,0.0,0.6021975557797958,True,True,5,4,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,5,486,486.0,0.16297786720321933,306,306.0,0.5490196078431373,0.345679012345679,0.42424242424242425,0.7671809875224227,True,True,6,461,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,6,7,7.0,0.002347417840375587,0,0.0,,0.0,0.0,0.7847539015606242,True,True,7,22,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,7,465,465.0,0.15593561368209255,0,0.0,,0.0,0.0,0.6403535528300033,True,True,8,424,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation,8,178,178.0,0.059691482226693494,0,0.0,,0.0,0.0,0.5982855551459392,True,True,9,188,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,0,1737,196465.0,0.5786347089523226,2716,308944.0,0.6045626391838003,0.9506833278192044,0.7391083261279479,0.5778170292928126,True,True,1,1704,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,1,144,19737.0,0.05813001425491559,0,0.0,,0.0,0.0,0.6372494295070785,True,True,2,173,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,2,18,1880.0,0.005537033328228267,0,0.0,,0.0,0.0,0.6125285742074618,True,True,3,17,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,4,11,982.0,0.002892216344851148,0,0.0,,0.0,0.0,0.31724849987712667,True,True,5,4,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,5,468,48456.0,0.14271408880458986,269,30588.0,0.5573427487903753,0.3518243354796104,0.4313546885279085,0.7613070939450536,True,True,6,461,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,6,16,1692.0,0.00498332999540544,0,0.0,,0.0,0.0,0.1806436386088453,True,True,7,22,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,7,409,49569.0,0.14599213034412073,0,0.0,,0.0,0.0,0.6228495412225541,True,True,8,424,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation_person_weighted,8,182,20751.0,0.061116477975566366,0,0.0,,0.0,0.0,0.5643582038894785,True,True,9,188,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,0,1685,192470.0,0.5760143173091599,2676,297928.0,0.6013063558980694,0.9307736270587624,0.7306147251824029,0.5906221432330685,True,True,1,1704,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,1,130,16914.0,0.05061934931660586,0,0.0,,0.0,0.0,0.6847727329565177,True,True,2,173,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,2,22,1406.0,0.004207804489721405,0,0.0,,0.0,0.0,0.5459223687742827,True,True,3,17,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,4,9,1091.0,0.0032650886901038783,0,0.0,,0.0,0.0,0.6420149739560936,True,True,5,4,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,5,486,48866.0,0.14624365163209543,306,36213.0,0.5017258995388396,0.37181271231531127,0.42710892229574865,0.7708138413231905,True,True,6,461,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,6,7,581.0,0.0017387869192945493,0,0.0,,0.0,0.0,0.8243182604847636,True,True,7,22,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,7,465,56173.0,0.16811166543465184,0,0.0,,0.0,0.0,0.6347697748247391,True,True,8,424,False
0,audit,E_pca,RAC1P,mlp_1,mlp,E_pca,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,development_evaluation_person_weighted,8,178,16640.0,0.04979933620836713,0,0.0,,0.0,0.0,0.6157638920898009,True,True,9,188,False
0,audit,E_pca,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,0,1737,1737.0,0.5819095477386935,2332,2332.0,0.6097770154373928,0.8186528497409327,0.698943229294667,0.5633916972971377,True,True,1,1704,False
0,audit,E_pca,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,1,144,144.0,0.04824120603015075,101,101.0,0.07920792079207921,0.05555555555555555,0.0653061224489796,0.5915476260315226,True,True,2,173,False
0,audit,E_pca,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,2,18,18.0,0.006030150753768844,12,12.0,0.08333333333333333,0.05555555555555555,0.06666666666666667,0.450548627495038,True,True,3,17,False
0,audit,E_pca,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,3,0,0.0,0.0,0,0.0,,,,,False,False,4,0,False
0,audit,E_pca,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,4,11,11.0,0.0036850921273031824,1,1.0,0.0,0.0,0.0,0.48492999938864095,True,True,5,4,False
0,audit,E_pca,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,5,468,468.0,0.15678391959798996,289,289.0,0.4290657439446367,0.26495726495726496,0.3276089828269485,0.7141429730821865,True,True,6,461,False
0,audit,E_pca,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,6,16,16.0,0.005360134003350084,8,8.0,0.0,0.0,0.0,0.6446194004715392,True,True,7,22,False
0,audit,E_pca,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,7,409,409.0,0.13701842546063653,184,184.0,0.21739130434782608,0.097799511002445,0.13490725126475547,0.5938548801044815,True,True,8,424,False
0,audit,E_pca,RAC1P,hist_gb_20,histgb,E_pca,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,validation,8,182,182.0,0.060971524288107204,58,58.0,0.08620689655172414,0.027472527472527472,0.041666666666666664,0.5170098363997757,True,True,9,188,False
