seed,role,release,target,candidate_id,family,parent,erased,selected,selected_within_family,auc_selected,independent_selected,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,reused_reference,epoch,optimizer_steps,validation_log_loss,checkpoint_selected,total_optimizer_steps,total_training_row_exposures,validation_auroc,validation_coverage_complete
0,audit,E_pca_leace,SEX,mlp_1,mlp,E_pca,True,True,True,True,True,False,2993,"[1512,1481]",True,True,70,840,0.7149874097994328,False,1440,359160,,
0,audit,E_pca_leace,SEX,mlp_1,mlp,E_pca,True,True,True,True,True,False,2993,"[1512,1481]",True,True,75,900,0.7229490324911279,False,1440,359160,,
0,audit,E_pca_leace,SEX,mlp_1,mlp,E_pca,True,True,True,True,True,False,2993,"[1512,1481]",True,True,80,960,0.7300372967210302,False,1440,359160,,
0,audit,E_pca_leace,SEX,mlp_1,mlp,E_pca,True,True,True,True,True,False,2993,"[1512,1481]",True,True,85,1020,0.736939279089708,False,1440,359160,,
0,audit,E_pca_leace,SEX,mlp_1,mlp,E_pca,True,True,True,True,True,False,2993,"[1512,1481]",True,True,90,1080,0.7468212759707559,False,1440,359160,,
0,audit,E_pca_leace,SEX,mlp_1,mlp,E_pca,True,True,True,True,True,False,2993,"[1512,1481]",True,True,95,1140,0.7495936596002145,False,1440,359160,,
0,audit,E_pca_leace,SEX,mlp_1,mlp,E_pca,True,True,True,True,True,False,2993,"[1512,1481]",True,True,100,1200,0.7588369952325943,False,1440,359160,,
0,audit,E_pca_leace,SEX,mlp_1,mlp,E_pca,True,True,True,True,True,False,2993,"[1512,1481]",True,True,105,1260,0.7602863317346461,False,1440,359160,,
0,audit,E_pca_leace,SEX,mlp_1,mlp,E_pca,True,True,True,True,True,False,2993,"[1512,1481]",True,True,110,1320,0.769733104142048,False,1440,359160,,
0,audit,E_pca_leace,SEX,mlp_1,mlp,E_pca,True,True,True,True,True,False,2993,"[1512,1481]",True,True,115,1380,0.7798634336688292,False,1440,359160,,
0,audit,E_pca_leace,SEX,mlp_1,mlp,E_pca,True,True,True,True,True,False,2993,"[1512,1481]",True,True,120,1440,0.7815455041232403,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,0,0,2.209968639632797,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,5,60,1.3505993458974477,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,10,120,1.3031109526393065,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,15,180,1.2831021962080933,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,20,240,1.2685545629176864,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,25,300,1.2640655483437768,True,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,30,360,1.2673619496541195,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,35,420,1.2717495264163785,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,40,480,1.280879018650393,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,45,540,1.2865324541120509,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,50,600,1.2982660258156462,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,55,660,1.3032673819285863,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,60,720,1.3140364562210642,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,65,780,1.3272235582258851,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,70,840,1.3368088617808926,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,75,900,1.3424589941098766,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,80,960,1.3562834554648406,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,85,1020,1.3668220875580823,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,90,1080,1.3796577218452326,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,95,1140,1.3872935248213152,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,100,1200,1.4044112250744418,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,105,1260,1.4110720324109303,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,110,1320,1.4213766288307963,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,115,1380,1.4311225524803606,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_0,mlp,E_pca,True,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,120,1440,1.4418034075459831,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,0,0,2.1618781132147955,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,5,60,1.3214972208737947,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,10,120,1.2904295009389959,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,15,180,1.2757044032893485,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,20,240,1.2602136909280195,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,25,300,1.2556023318765435,True,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,30,360,1.2564673248770248,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,35,420,1.2626491874182484,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,40,480,1.2681619027712416,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,45,540,1.2780558283652184,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,50,600,1.2855731322980897,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,55,660,1.2965411511862543,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,60,720,1.3054083485170578,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,65,780,1.3150580934449347,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,70,840,1.3276927417884696,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,75,900,1.3357109168934966,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,80,960,1.3429126874080635,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,85,1020,1.353715771779568,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,90,1080,1.3629841580512174,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,95,1140,1.3771609591186789,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,100,1200,1.3857301117661092,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,105,1260,1.3935576538886179,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,110,1320,1.4071108749187293,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,115,1380,1.4145053373973728,False,1440,359160,,
0,audit,E_pca_leace,RAC1P,mlp_1,mlp,E_pca,True,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,120,1440,1.4277163938440613,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,0,0,0.6526029271724804,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,5,60,0.060372389271639994,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,10,120,0.007486990427511816,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,15,180,0.0021539972532324263,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,20,240,0.0010804229104501631,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,25,300,0.0006613624369726806,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,30,360,0.00044938577391097253,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,35,420,0.00032619629378067216,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,40,480,0.0002477360573995991,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,45,540,0.0001946321250305695,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,50,600,0.0001569543042580677,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,55,660,0.0001292006592123872,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,60,720,0.00010818348751144154,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,65,780,9.184279131017273e-05,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,70,840,7.890166075377698e-05,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,75,900,6.846218979537963e-05,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,80,960,5.9915627007787445e-05,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,85,1020,5.2843595897673635e-05,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,90,1080,4.691031807983044e-05,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,95,1140,4.189919294059181e-05,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,100,1200,3.7618805976536926e-05,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,105,1260,3.393271604062146e-05,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,110,1320,3.074196530595531e-05,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,115,1380,2.7957178916912885e-05,False,1440,359160,,
0,audit,exposed,SEX,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1512,1481]",True,True,120,1440,2.551446045377403e-05,True,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,0,0,0.7259260388439615,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,5,60,0.09140324158856725,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,10,120,0.011676991292073918,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,15,180,0.0045033201611703955,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,20,240,0.0024279450348640777,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,25,300,0.001526547770314804,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,30,360,0.0010509408125025563,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,35,420,0.0007685575560543856,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,40,480,0.0005867414298717583,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,45,540,0.0004626768372048324,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,50,600,0.0003741253672658086,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,55,660,0.0003086736571166123,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,60,720,0.00025888716935371976,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,65,780,0.00022012573351678244,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,70,840,0.00018934737901974983,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,75,900,0.00016449607395613118,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,80,960,0.0001441346710004371,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,85,1020,0.00012724451056132262,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,90,1080,0.00011307628416947327,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,95,1140,0.00010107624791812203,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,100,1200,9.082399069949407e-05,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,105,1260,8.19943159208712e-05,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,110,1320,7.433884814669583e-05,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,115,1380,6.765629561384107e-05,False,1440,359160,,
0,audit,exposed,SEX,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1512,1481]",True,True,120,1440,6.17912272346705e-05,True,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,0,0,2.222992941180948,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,5,60,0.8321617216221224,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,10,120,0.046653101098915795,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,15,180,0.013067942319321268,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,20,240,0.00642742829083332,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,25,300,0.003859534260649635,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,30,360,0.0025953743813883477,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,35,420,0.0018672726432226439,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,40,480,0.0014109629323833949,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,45,540,0.001105006356407638,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,50,600,0.0008893740078669075,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,55,660,0.0007309789780138277,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,60,720,0.0006114294404974566,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,65,780,0.0005175301664444749,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,70,840,0.0004442058241192668,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,75,900,0.00038546860238287245,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,80,960,0.0003373346424701453,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,85,1020,0.00029741886473933307,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,90,1080,0.00026409223813189013,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,95,1140,0.00023579267876009058,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,100,1200,0.00021159647706981614,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,105,1260,0.00019080769591056057,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,110,1320,0.00017267454768858903,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,115,1380,0.0001568717250061193,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_0,mlp,exposed,False,True,True,False,True,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,120,1440,0.0001430128745029593,True,1440,359160,,
0,audit,exposed,RAC1P,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,0,0,2.2659633375100166,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,5,60,0.6031337054107216,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,10,120,0.06430676054850802,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,15,180,0.016698264106948055,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,20,240,0.007963255315233871,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,25,300,0.004791437607201144,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,30,360,0.0032270845280071053,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,35,420,0.0023345277739423177,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,40,480,0.0017688040009616606,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,45,540,0.0013914425758313445,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,50,600,0.001122338792149236,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,55,660,0.0009246584662306357,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,60,720,0.0007751957388671131,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,65,780,0.0006584326233768991,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,70,840,0.0005667086640092594,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,75,900,0.0004926357309270059,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,80,960,0.00043204561141168906,False,1440,359160,,
0,audit,exposed,RAC1P,mlp_1,mlp,exposed,False,False,False,False,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,True,85,1020,0.00038180611719774413,False,1440,359160,,
