seed,phase,release,epoch,mapper_optimizer_steps,adversary_optimizer_steps,fit_base_loss,fit_source_ce,fit_source_losses_income_binary,fit_source_losses_civilian_at_work,fit_source_losses_public_coverage,fit_reconstruction_mse,fit_adversary_ce,fit_normalized_adversary_ce,source_validation_base_loss,source_validation_ce,source_validation_losses_income_binary,source_validation_losses_civilian_at_work,source_validation_losses_public_coverage,source_validation_reconstruction_mse,selection,fit_adversary_ce_SEX,fit_adversary_ce_RAC1P
0,warm_base,shared,0,0,0,0.7728745341300964,0.6715471148490906,0.6611257791519165,0.6701780557632446,0.683337390422821,1.013274073600769,,,0.7730936408042908,0.6719129681587219,0.6597424745559692,0.6707656979560852,0.6852307319641113,1.011806607246399,none; fixed final iterate,,
0,warm_base,shared,5,210,0,0.42384013533592224,0.3573125898838043,0.2905248701572418,0.2909885346889496,0.49042433500289917,0.6652753353118896,,,0.430740624666214,0.36428001523017883,0.3014616072177887,0.30012884736061096,0.49124959111213684,0.6646061539649963,none; fixed final iterate,,
0,warm_base,shared,10,420,0,0.39290812611579895,0.34334874153137207,0.2834014892578125,0.27197352051734924,0.47467124462127686,0.49559375643730164,,,0.4025142788887024,0.3534252345561981,0.29881957173347473,0.28266406059265137,0.4787920415401459,0.4908904433250427,none; fixed final iterate,,
0,warm_base,shared,15,630,0,0.3799148201942444,0.3392709791660309,0.2792736887931824,0.2674241065979004,0.47111520171165466,0.40643852949142456,,,0.39167067408561707,0.35170257091522217,0.29631030559539795,0.28109145164489746,0.4777059555053711,0.3996809124946594,none; fixed final iterate,,
0,warm_base,shared,20,840,0,0.37049901485443115,0.33691129088401794,0.27773356437683105,0.2645163834095001,0.46848395466804504,0.3358772099018097,,,0.384044349193573,0.35109710693359375,0.29613715410232544,0.2814292013645172,0.475724995136261,0.3294723331928253,none; fixed final iterate,,
0,warm_base,shared,25,1050,0,0.36212944984436035,0.3350459635257721,0.2760108411312103,0.2630893886089325,0.46603769063949585,0.270834743976593,,,0.3771231770515442,0.3504672944545746,0.29447782039642334,0.28221726417541504,0.474706768989563,0.2665589451789856,none; fixed final iterate,,
0,warm_base,shared,30,1260,0,0.3549204170703888,0.3333216607570648,0.27495983242988586,0.2604268491268158,0.4645782709121704,0.21598748862743378,,,0.37222906947135925,0.3508446514606476,0.29489317536354065,0.28156599402427673,0.47607478499412537,0.2138441950082779,none; fixed final iterate,,
0,warm_base,shared,35,1470,0,0.3498062193393707,0.3319995701313019,0.2739860713481903,0.25942203402519226,0.46259063482284546,0.17806647717952728,,,0.3676746189594269,0.34983769059181213,0.29386937618255615,0.2814924418926239,0.47415128350257874,0.1783691644668579,none; fixed final iterate,,
0,warm_base,shared,40,1680,0,0.3458746075630188,0.33038511872291565,0.2729852795600891,0.25753772258758545,0.4606323540210724,0.15489473938941956,,,0.365936815738678,0.3502120077610016,0.29331716895103455,0.28243643045425415,0.4748825430870056,0.1572480946779251,none; fixed final iterate,,
0,warm_base,shared,45,1890,0,0.34295588731765747,0.3291324973106384,0.2722408175468445,0.25645989179611206,0.45869678258895874,0.1382339596748352,,,0.3649211823940277,0.3507002592086792,0.2936755418777466,0.28391388058662415,0.47451135516166687,0.1422092765569687,none; fixed final iterate,,
0,warm_base,shared,50,2100,0,0.3406336009502411,0.32787588238716125,0.2711857259273529,0.2552047371864319,0.45723727345466614,0.1275772750377655,,,0.3639732897281647,0.3507063090801239,0.29279690980911255,0.2843374013900757,0.4749845564365387,0.13266976177692413,none; fixed final iterate,,
0,warm_base,shared,55,2310,0,0.3394232392311096,0.32738518714904785,0.27109742164611816,0.25413423776626587,0.4569239020347595,0.1203804537653923,,,0.36377575993537903,0.3511541783809662,0.29303181171417236,0.2857540547847748,0.47467657923698425,0.12621594965457916,none; fixed final iterate,,
0,warm_base,shared,60,2520,0,0.3371860980987549,0.32589399814605713,0.2696363925933838,0.25374746322631836,0.45429810881614685,0.11292096227407455,,,0.36385154724121094,0.35198846459388733,0.29315218329429626,0.28629499673843384,0.47651827335357666,0.11863082647323608,none; fixed final iterate,,
0,warm_adversary,shared,0,2520,0,0.3371860980987549,0.32589399814605713,0.2696363925933838,0.25374746322631836,0.45429810881614685,0.11292096227407455,,1.429612636566162,0.36385154724121094,0.35198846459388733,0.29315218329429626,0.28629499673843384,0.47651827335357666,0.11863082647323608,none; fixed final iterate,0.7271617650985718,2.3446640968322754
0,warm_adversary,shared,5,2520,210,0.3371860980987549,0.32589399814605713,0.2696363925933838,0.25374746322631836,0.45429810881614685,0.11292096227407455,,0.9480345249176025,0.36385154724121094,0.35198846459388733,0.29315218329429626,0.28629499673843384,0.47651827335357666,0.11863082647323608,none; fixed final iterate,0.6524151563644409,1.2365435361862183
0,warm_adversary,shared,10,2520,420,0.3371860980987549,0.32589399814605713,0.2696363925933838,0.25374746322631836,0.45429810881614685,0.11292096227407455,,0.9306326508522034,0.36385154724121094,0.35198846459388733,0.29315218329429626,0.28629499673843384,0.47651827335357666,0.11863082647323608,none; fixed final iterate,0.6425855159759521,1.209832787513733
0,warm_adversary,shared,15,2520,630,0.3371860980987549,0.32589399814605713,0.2696363925933838,0.25374746322631836,0.45429810881614685,0.11292096227407455,,0.9217005968093872,0.36385154724121094,0.35198846459388733,0.29315218329429626,0.28629499673843384,0.47651827335357666,0.11863082647323608,none; fixed final iterate,0.6361472606658936,1.1987274885177612
0,warm_adversary,shared,20,2520,840,0.3371860980987549,0.32589399814605713,0.2696363925933838,0.25374746322631836,0.45429810881614685,0.11292096227407455,,0.919617235660553,0.36385154724121094,0.35198846459388733,0.29315218329429626,0.28629499673843384,0.47651827335357666,0.11863082647323608,none; fixed final iterate,0.6374082565307617,1.190970778465271
0,continuation,C_bottleneck,0,2520,840,0.3371860980987549,0.32589399814605713,0.2696363925933838,0.25374746322631836,0.45429810881614685,0.11292096227407455,,0.919617235660553,0.36385154724121094,0.35198846459388733,0.29315218329429626,0.28629499673843384,0.47651827335357666,0.11863082647323608,none; fixed final iterate,0.6374082565307617,1.190970778465271
0,continuation,C_bottleneck,5,2730,1470,0.3359796404838562,0.32532843947410583,0.2697254717350006,0.25305700302124023,0.45320284366607666,0.10651186853647232,,0.913550615310669,0.36389195919036865,0.3526071608066559,0.2931690812110901,0.2876285910606384,0.47702381014823914,0.11284804344177246,none; fixed final iterate,0.632272481918335,1.1848548650741577
0,continuation,C_bottleneck,10,2940,2100,0.3347148895263672,0.32438716292381287,0.26893219351768494,0.25197264552116394,0.4522566497325897,0.1032773107290268,,0.914322018623352,0.36429914832115173,0.35336101055145264,0.29437413811683655,0.28838202357292175,0.4773268699645996,0.10938134789466858,none; fixed final iterate,0.63998943567276,1.172422170639038
0,continuation,C_bottleneck,15,3150,2730,0.3331788182258606,0.3231984078884125,0.26796093583106995,0.2506933808326721,0.4509408473968506,0.09980419278144836,,0.9008349180221558,0.3638623058795929,0.35324326157569885,0.29384973645210266,0.28970301151275635,0.4761770963668823,0.10619038343429565,none; fixed final iterate,0.6179500222206116,1.1786893606185913
0,continuation,C_bottleneck,20,3360,3360,0.3323312997817993,0.3227164149284363,0.26801440119743347,0.2499958723783493,0.45013898611068726,0.09614882618188858,,0.8928313255310059,0.36382991075515747,0.3536083698272705,0.29422491788864136,0.28967416286468506,0.4769259989261627,0.10221552103757858,none; fixed final iterate,0.6177563667297363,1.1583119630813599
0,continuation,C_bottleneck,25,3570,3990,0.33111315965652466,0.3218226134777069,0.266914427280426,0.2492903769016266,0.44926297664642334,0.09290546178817749,,0.884367823600769,0.36447685956954956,0.35455384850502014,0.2936653792858124,0.2904028296470642,0.4795934557914734,0.09922999888658524,none; fixed final iterate,0.6103276014328003,1.150273084640503
0,continuation,C_bottleneck,30,3780,4620,0.33018386363983154,0.3210727870464325,0.2665509879589081,0.24870653450489044,0.44796082377433777,0.0911107212305069,,0.8804917335510254,0.36462825536727905,0.3549377918243408,0.294009804725647,0.2912975251674652,0.4795060157775879,0.09690455347299576,none; fixed final iterate,0.6008353233337402,1.1579804420471191
0,continuation,C_bottleneck,35,3990,5250,0.32910630106925964,0.3203122913837433,0.2659189999103546,0.24784694612026215,0.4471709132194519,0.0879400223493576,,0.8767173290252686,0.36414772272109985,0.35477760434150696,0.29387906193733215,0.290608674287796,0.4798450767993927,0.09370105713605881,none; fixed final iterate,0.6040990352630615,1.1420965194702148
0,continuation,C_bottleneck,40,4200,5880,0.3288726508617401,0.32033607363700867,0.26608210802078247,0.24852707982063293,0.44639894366264343,0.0853656530380249,,0.8695433735847473,0.3653930127620697,0.35627052187919617,0.2944340705871582,0.29360148310661316,0.48077595233917236,0.091224804520607,none; fixed final iterate,0.5987261533737183,1.1335546970367432
0,continuation,C_bottleneck,45,4410,6510,0.32831913232803345,0.319898396730423,0.2651561498641968,0.2476072758436203,0.44693171977996826,0.08420733362436295,,0.8633941411972046,0.364223450422287,0.35529521107673645,0.29423943161964417,0.2917539179325104,0.4798922836780548,0.08928234130144119,none; fixed final iterate,0.5935471057891846,1.1273056268692017
0,continuation,C_bottleneck,50,4620,7140,0.32714420557022095,0.31895720958709717,0.2652144134044647,0.24631904065608978,0.4453381896018982,0.08186996728181839,,0.8667380809783936,0.36535871028900146,0.3566504716873169,0.2953331172466278,0.29443585872650146,0.4801824390888214,0.08708241581916809,none; fixed final iterate,0.6004786491394043,1.1230080127716064
0,continuation,C_bottleneck,55,4830,7770,0.327539324760437,0.3194875419139862,0.2656242251396179,0.24588733911514282,0.4469510018825531,0.08051777631044388,,0.8596343398094177,0.36728614568710327,0.3586817979812622,0.2955770194530487,0.29340144991874695,0.4870668947696686,0.0860433354973793,none; fixed final iterate,0.5948514342308044,1.1151236295700073
0,continuation,C_bottleneck,60,5040,8400,0.32706284523010254,0.3192979097366333,0.26399949193000793,0.247494176030159,0.44640007615089417,0.07764940708875656,,0.8440960645675659,0.3669199049472809,0.35861101746559143,0.293857216835022,0.295058935880661,0.4869168996810913,0.0830889493227005,none; fixed final iterate,0.5797661542892456,1.103070616722107
0,continuation,C_bottleneck,65,5250,9030,0.32550176978111267,0.3179187774658203,0.2641810476779938,0.24519716203212738,0.44437816739082336,0.0758298933506012,,0.8495660424232483,0.3649534285068512,0.3568424880504608,0.2948867678642273,0.2946884334087372,0.4809522330760956,0.08110944926738739,none; fixed final iterate,0.5839405059814453,1.1094383001327515
0,continuation,C_bottleneck,70,5460,9660,0.3241797685623169,0.31675514578819275,0.263229101896286,0.24428591132164001,0.44275039434432983,0.074246346950531,,0.8377045392990112,0.364994078874588,0.3570423126220703,0.2945563495159149,0.29485222697257996,0.48171842098236084,0.07951772212982178,none; fixed final iterate,0.57430499792099,1.0967212915420532
0,continuation,C_bottleneck,75,5670,10290,0.3238890767097473,0.3166036009788513,0.2628898322582245,0.24404145777225494,0.44287949800491333,0.07285472750663757,,0.838198184967041,0.3656156063079834,0.3577621877193451,0.29555749893188477,0.29551267623901367,0.48221632838249207,0.0785340741276741,none; fixed final iterate,0.5771605968475342,1.0926601886749268
0,continuation,C_bottleneck,80,5880,10920,0.32330402731895447,0.31613919138908386,0.26228106021881104,0.24412669241428375,0.4420097768306732,0.07164835929870605,,0.8377237915992737,0.36584505438804626,0.3581472337245941,0.29504814743995667,0.2963111400604248,0.48308244347572327,0.07697829604148865,none; fixed final iterate,0.5771718621253967,1.0914098024368286
0,continuation,D_protected,0,2520,840,0.3371860980987549,0.32589399814605713,0.2696363925933838,0.25374746322631836,0.45429810881614685,0.11292096227407455,,0.919617235660553,0.36385154724121094,0.35198846459388733,0.29315218329429626,0.28629499673843384,0.47651827335357666,0.11863082647323608,none; fixed final iterate,0.6374082565307617,1.190970778465271
0,continuation,D_protected,5,2730,1470,0.33607009053230286,0.325338214635849,0.26986274123191833,0.25298166275024414,0.45317015051841736,0.1073186844587326,,0.9152023196220398,0.3640000522136688,0.352642297744751,0.2932495176792145,0.2874375581741333,0.47723978757858276,0.11357762664556503,none; fixed final iterate,0.6331003904342651,1.1875865459442139
0,continuation,D_protected,10,2940,2100,0.334844172000885,0.3243817389011383,0.2690465748310089,0.251894474029541,0.45220425724983215,0.10462430119514465,,0.9180480241775513,0.3645118176937103,0.3534444570541382,0.29454368352890015,0.2881896495819092,0.47760000824928284,0.11067347973585129,none; fixed final iterate,0.6424320936203003,1.1775094270706177
0,continuation,D_protected,15,3150,2730,0.33337312936782837,0.3232032358646393,0.2681148946285248,0.2506276071071625,0.450867235660553,0.10169903934001923,,0.9069108963012695,0.36414477229118347,0.35334017872810364,0.29375073313713074,0.28956347703933716,0.4767063856124878,0.10804606229066849,none; fixed final iterate,0.6219913363456726,1.1868761777877808
0,continuation,D_protected,20,3360,3360,0.33252736926078796,0.32270291447639465,0.26823750138282776,0.24991711974143982,0.44995418190956116,0.09824444353580475,,0.8976504802703857,0.3639715313911438,0.3535304069519043,0.2940075993537903,0.2891544997692108,0.4774291515350342,0.1044113039970398,none; fixed final iterate,0.6211145520210266,1.1645195484161377
0,continuation,D_protected,25,3570,3990,0.331380158662796,0.32182925939559937,0.2671930193901062,0.249045267701149,0.4492495059967041,0.09550901502370834,,0.8912197351455688,0.3648565113544464,0.35465821623802185,0.2937072217464447,0.28988197445869446,0.4803854525089264,0.10198286175727844,none; fixed final iterate,0.6161807775497437,1.157082200050354
0,continuation,D_protected,30,3780,4620,0.33048418164253235,0.32104232907295227,0.26678144931793213,0.24840033054351807,0.4479452669620514,0.09441854059696198,,0.8875851631164551,0.3649733364582062,0.3549076020717621,0.2938089370727539,0.29068973660469055,0.4802241623401642,0.10065730661153793,none; fixed final iterate,0.6070871949195862,1.1646701097488403
