left,right,comparison_family,weight,endpoint,estimate,bootstrap_se,critical_value,adjusted_low,adjusted_high,unadjusted_low,unadjusted_high,degenerate,significantly_better,significantly_worse
optnet16_L1,J,external_vs_J,person_weighted,recovery/A/SEX,0.009350483216175487,0.003394754480536039,2.531804435200329,0.0007556287659381544,0.01794533766641282,0.002992133126407797,0.016462017124677618,False,False,True
optnet16_L1,J,external_vs_J,person_weighted,recovery/AB/SEX,0.0007720489600628138,0.0033619789007526403,2.531804435200329,-0.007739824131912648,0.009283922052038275,-0.005902790532118071,0.0073575733411078235,False,False,False
optnet16_L1,J,external_vs_J,person_weighted,recovery/A/RAC1P,0.0072525729476203464,0.0062579195110411875,2.531804435200329,-0.008591255425560405,0.023096401320801097,-0.0046197984024740546,0.019829963632546566,False,False,False
optnet16_L1,J,external_vs_J,person_weighted,recovery/AB/RAC1P,0.006383523290082034,0.005252454078081144,2.531804435200329,-0.006914663240489861,0.01968170982065393,-0.004062965099505713,0.016134251896037215,False,False,False
optnet16_L2,J,external_vs_J,unweighted,utility/same_residence,0.005586989968322928,0.0028622225601478775,2.571833768172557,-0.001774170663890691,0.012948150600536546,1.8292519211088986e-05,0.01112261244954482,False,False,False
optnet16_L2,J,external_vs_J,unweighted,recovery/A/SEX,0.0030844936315784035,0.002721511855079953,2.571833768172557,-0.003914782457798157,0.010083769720954964,-0.00237624945273394,0.008540557622293462,False,False,False
optnet16_L2,J,external_vs_J,unweighted,recovery/AB/SEX,-0.002641413131263981,0.0024415502567616447,2.571833768172557,-0.008920674528293955,0.0036378482657659934,-0.007506059979224097,0.0020778586318743746,False,False,False
optnet16_L2,J,external_vs_J,unweighted,recovery/A/RAC1P,-0.0035066508393586386,0.004052050171897847,2.571833768172557,-0.013927850301774935,0.006914548623057659,-0.011154410006194847,0.004755704661206797,False,False,False
optnet16_L2,J,external_vs_J,unweighted,recovery/AB/RAC1P,-0.006191162733073963,0.0027190948666306223,2.571833768172557,-0.013184222729939252,0.0008018972637913267,-0.011611151835489593,-0.0010299629513624107,False,False,False
optnet16_L2,J,external_vs_J,person_weighted,utility/same_residence,0.0032162216575039224,0.0030671580894901843,2.5746468161396927,-0.004680627152199083,0.011113070467206929,-0.0029036423712446476,0.009373154181456057,False,False,False
optnet16_L2,J,external_vs_J,person_weighted,recovery/A/SEX,0.0027585225850084902,0.002995097711562052,2.5746468161396927,-0.004952796202092026,0.010469841372109007,-0.003210399504257091,0.008933232667796732,False,False,False
optnet16_L2,J,external_vs_J,person_weighted,recovery/AB/SEX,-0.003472420644844691,0.003040689898772964,2.5746468161396927,-0.011301123211588628,0.004356281921899245,-0.009453882312476077,0.002323735683251867,False,False,False
optnet16_L2,J,external_vs_J,person_weighted,recovery/A/RAC1P,-0.0022094688299241954,0.004471856665385219,2.5746468161396927,-0.013722920355691313,0.00930398269584292,-0.010873261118225777,0.006844887039688018,False,False,False
optnet16_L2,J,external_vs_J,person_weighted,recovery/AB/RAC1P,-0.007322818141723086,0.0029676969725777234,2.5746468161396927,-0.014963589703437728,0.00031795341999155385,-0.01322202592218728,-0.0016703710802874164,False,False,False
optnet16_C1,J,external_vs_J,unweighted,utility/same_residence,0.004510394586887438,0.003035961583727496,2.5309887853045594,-0.0031735901341423227,0.012194379307917199,-0.0012073625183123768,0.010234188135075973,False,False,False
optnet16_C1,J,external_vs_J,unweighted,recovery/A/SEX,0.006088575163545476,0.002996863746691683,2.5309887853045594,-0.0014964533704169775,0.01367360369750793,0.00030594353848355867,0.012166250945704959,False,False,False
optnet16_C1,J,external_vs_J,unweighted,recovery/AB/SEX,-0.004419097945268661,0.0028994710232059847,2.5309887853045594,-0.011757626588318543,0.0029194306977812215,-0.01030911902573676,0.001260360957532589,False,False,False
optnet16_C1,J,external_vs_J,unweighted,recovery/A/RAC1P,-0.0011725380122990336,0.004099926019807357,2.5309887853045594,-0.011549404789009815,0.009204328764411747,-0.009045504848575012,0.007225467446969538,False,False,False
optnet16_C1,J,external_vs_J,unweighted,recovery/AB/RAC1P,-0.0009022095548546865,0.003125183813257296,2.5309887853045594,-0.00881201473822424,0.007007595628514868,-0.006848431442923021,0.005386373772487883,False,False,False
optnet16_C1,J,external_vs_J,person_weighted,utility/same_residence,0.002604378934923934,0.0031760493487498574,2.5742891747527112,-0.005571690522043222,0.01078044839189109,-0.0036624761071403,0.008986945474901609,False,False,False
optnet16_C1,J,external_vs_J,person_weighted,recovery/A/SEX,0.006373803813554124,0.0031954203173064338,2.5742891747527112,-0.001852132118072702,0.01459973974518095,0.00016225626377172582,0.012987237871604993,False,False,False
optnet16_C1,J,external_vs_J,person_weighted,recovery/AB/SEX,-0.004058614664621578,0.003389920213771971,2.5742891747527112,-0.01278524957421016,0.004668020244967004,-0.010800306015414936,0.002668622748897569,False,False,False
optnet16_C1,J,external_vs_J,person_weighted,recovery/A/RAC1P,0.0005305776994788403,0.0044124969895603895,2.5742891747527112,-0.010828465534375397,0.011889620933333078,-0.008242669233026885,0.009441315224234012,False,False,False
optnet16_C1,J,external_vs_J,person_weighted,recovery/AB/RAC1P,-0.0012003726555451786,0.003623592293900313,2.5742891747527112,-0.0105285470714501,0.008127801760359743,-0.00814339730394438,0.005910141156488968,False,False,False
