seed,comparison,left,right,role,target,selector,split,metric,left_candidate,right_candidate,left_value,right_value,left_minus_right
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,validation,macro_auroc,logistic,logistic,0.5,0.5869561546159618,-0.08695615461596184
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,validation,accuracy,logistic,logistic,0.7654155495978552,0.7654155495978552,0.0
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,validation,balanced_accuracy,logistic,logistic,0.5,0.5,0.0
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,validation,observed_balanced_accuracy,logistic,logistic,0.5,0.5,0.0
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,validation,observed_macro_auroc,logistic,logistic,0.5,0.5869561546159618,-0.08695615461596184
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,development_evaluation,log_loss,logistic,logistic,0.5300251883037382,0.5275302918874908,0.0024948964162474496
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,development_evaluation,auroc,logistic,logistic,0.5,0.5688238978936653,-0.06882389789366528
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,development_evaluation,macro_auroc,logistic,logistic,0.5,0.5688238978936653,-0.06882389789366528
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,development_evaluation,accuracy,logistic,logistic,0.778672032193159,0.778672032193159,0.0
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,development_evaluation,balanced_accuracy,logistic,logistic,0.5,0.5,0.0
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,development_evaluation,observed_balanced_accuracy,logistic,logistic,0.5,0.5,0.0
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,development_evaluation,observed_macro_auroc,logistic,logistic,0.5,0.5688238978936653,-0.06882389789366528
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,validation_person_weighted,log_loss,logistic,logistic,0.5133246541574573,0.5068038273055704,0.0065208268518869295
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,validation_person_weighted,auroc,logistic,logistic,0.5,0.5934627882858949,-0.09346278828589494
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,validation_person_weighted,macro_auroc,logistic,logistic,0.5,0.5934627882858949,-0.09346278828589494
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,validation_person_weighted,accuracy,logistic,logistic,0.7934498693992365,0.7934498693992365,0.0
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,validation_person_weighted,balanced_accuracy,logistic,logistic,0.5,0.5,0.0
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,validation_person_weighted,observed_balanced_accuracy,logistic,logistic,0.5,0.5,0.0
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,validation_person_weighted,observed_macro_auroc,logistic,logistic,0.5,0.5934627882858949,-0.09346278828589494
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,development_evaluation_person_weighted,log_loss,logistic,logistic,0.5136700801391935,0.5097338457829059,0.003936234356287538
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,development_evaluation_person_weighted,auroc,logistic,logistic,0.5,0.5725405186396677,-0.0725405186396677
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,development_evaluation_person_weighted,macro_auroc,logistic,logistic,0.5,0.5725405186396677,-0.0725405186396677
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,development_evaluation_person_weighted,accuracy,logistic,logistic,0.793144211575353,0.793144211575353,0.0
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,development_evaluation_person_weighted,balanced_accuracy,logistic,logistic,0.5,0.5,0.0
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,development_evaluation_person_weighted,observed_balanced_accuracy,logistic,logistic,0.5,0.5,0.0
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:logistic,development_evaluation_person_weighted,observed_macro_auroc,logistic,logistic,0.5,0.5725405186396677,-0.0725405186396677
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,validation,log_loss,mlp,mlp,0.5448788366765422,0.5319189059208965,0.012959930755645721
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,validation,auroc,mlp,mlp,0.5,0.6149021140855642,-0.11490211408556417
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,validation,macro_auroc,mlp,mlp,0.5,0.6149021140855642,-0.11490211408556417
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,validation,accuracy,mlp,mlp,0.7654155495978552,0.7670911528150134,-0.0016756032171582058
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,validation,balanced_accuracy,mlp,mlp,0.5,0.5050575431573681,-0.005057543157368061
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,validation,observed_balanced_accuracy,mlp,mlp,0.5,0.5050575431573681,-0.005057543157368061
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,validation,observed_macro_auroc,mlp,mlp,0.5,0.6149021140855642,-0.11490211408556417
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,development_evaluation,log_loss,mlp,mlp,0.5296890100618226,0.520706787626603,0.008982222435219511
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,development_evaluation,auroc,mlp,mlp,0.5,0.5988019732205778,-0.09880197322057782
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,development_evaluation,macro_auroc,mlp,mlp,0.5,0.5988018100905698,-0.09880181009056976
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,development_evaluation,accuracy,mlp,mlp,0.778672032193159,0.7806841046277666,-0.002012072434607659
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,development_evaluation,balanced_accuracy,mlp,mlp,0.5,0.5067144311330358,-0.006714431133035825
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,development_evaluation,observed_balanced_accuracy,mlp,mlp,0.5,0.5067144311330358,-0.006714431133035825
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,development_evaluation,observed_macro_auroc,mlp,mlp,0.5,0.5988018100905698,-0.09880181009056976
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,validation_person_weighted,log_loss,mlp,mlp,0.5127559523455628,0.49858812678958814,0.014167825555974678
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,validation_person_weighted,auroc,mlp,mlp,0.5,0.624992469800325,-0.12499246980032497
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,validation_person_weighted,macro_auroc,mlp,mlp,0.5,0.624992469800325,-0.12499246980032497
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,validation_person_weighted,accuracy,mlp,mlp,0.7934498693992365,0.794397083728006,-0.0009472143287695411
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,validation_person_weighted,balanced_accuracy,mlp,mlp,0.5,0.5042511008549669,-0.004251100854966938
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,validation_person_weighted,observed_balanced_accuracy,mlp,mlp,0.5,0.5042511008549669,-0.004251100854966938
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,validation_person_weighted,observed_macro_auroc,mlp,mlp,0.5,0.624992469800325,-0.12499246980032497
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,development_evaluation_person_weighted,log_loss,mlp,mlp,0.5131061877352935,0.5013768734768935,0.011729314258399959
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,development_evaluation_person_weighted,auroc,mlp,mlp,0.5,0.6053239508730484,-0.10532395087304836
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,development_evaluation_person_weighted,macro_auroc,mlp,mlp,0.5,0.60532383550873,-0.10532383550873003
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,development_evaluation_person_weighted,accuracy,mlp,mlp,0.793144211575353,0.7952690630602052,-0.002124851484852197
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,development_evaluation_person_weighted,balanced_accuracy,mlp,mlp,0.5,0.5066867765637548,-0.006686776563754826
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,development_evaluation_person_weighted,observed_balanced_accuracy,mlp,mlp,0.5,0.5066867765637548,-0.006686776563754826
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,same_residence,family:mlp,development_evaluation_person_weighted,observed_macro_auroc,mlp,mlp,0.5,0.60532383550873,-0.10532383550873003
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,validation,log_loss,mlp,mlp,0.6937054613573489,0.6736423441246293,0.020063117232719585
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,validation,auroc,mlp,mlp,0.5,0.6000523493685039,-0.10005234936850393
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,validation,macro_auroc,mlp,mlp,0.5,0.6000523493685039,-0.10005234936850393
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,validation,accuracy,mlp,mlp,0.49143145161290325,0.5695564516129032,-0.078125
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,validation,balanced_accuracy,mlp,mlp,0.5,0.5707260298340575,-0.07072602983405751
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,validation,observed_balanced_accuracy,mlp,mlp,0.5,0.5707260298340575,-0.07072602983405751
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,validation,observed_macro_auroc,mlp,mlp,0.5,0.6000523493685039,-0.10005234936850393
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,development_evaluation,log_loss,mlp,mlp,0.6928065852736316,0.6825786395730585,0.01022794570057306
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,development_evaluation,auroc,mlp,mlp,0.5,0.5709576840170303,-0.07095768401703029
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,development_evaluation,macro_auroc,mlp,mlp,0.5,0.5709576840170303,-0.07095768401703029
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,development_evaluation,accuracy,mlp,mlp,0.5134449518011162,0.5626585489599188,-0.04921359715880269
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,development_evaluation,balanced_accuracy,mlp,mlp,0.5,0.5601303647162105,-0.06013036471621047
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,development_evaluation,observed_balanced_accuracy,mlp,mlp,0.5,0.5601303647162105,-0.06013036471621047
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,development_evaluation,observed_macro_auroc,mlp,mlp,0.5,0.5709576840170303,-0.07095768401703029
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,validation_person_weighted,log_loss,mlp,mlp,0.6936411328569231,0.6745544178842715,0.019086714972651575
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,validation_person_weighted,auroc,mlp,mlp,0.5,0.5981797167908737,-0.09817971679087367
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,validation_person_weighted,macro_auroc,mlp,mlp,0.5,0.5981797167908737,-0.09817971679087367
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,validation_person_weighted,accuracy,mlp,mlp,0.4930068583701637,0.572466403398808,-0.07945954502864433
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,validation_person_weighted,balanced_accuracy,mlp,mlp,0.5,0.5734358408489892,-0.07343584084898924
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,validation_person_weighted,observed_balanced_accuracy,mlp,mlp,0.5,0.5734358408489892,-0.07343584084898924
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,validation_person_weighted,observed_macro_auroc,mlp,mlp,0.5,0.5981797167908737,-0.09817971679087367
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,development_evaluation_person_weighted,log_loss,mlp,mlp,0.6927670172819782,0.6836109179862756,0.009156099295702602
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,development_evaluation_person_weighted,auroc,mlp,mlp,0.5,0.5682660900858109,-0.06826609008581086
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,development_evaluation_person_weighted,macro_auroc,mlp,mlp,0.5,0.5682660900858109,-0.06826609008581086
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,development_evaluation_person_weighted,accuracy,mlp,mlp,0.5144139730126991,0.5584791062498069,-0.04406513323710781
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,development_evaluation_person_weighted,balanced_accuracy,mlp,mlp,0.5,0.555726937439094,-0.05572693743909396
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,development_evaluation_person_weighted,observed_balanced_accuracy,mlp,mlp,0.5,0.555726937439094,-0.05572693743909396
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,selected,development_evaluation_person_weighted,observed_macro_auroc,mlp,mlp,0.5,0.5682660900858109,-0.06826609008581086
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,validation,log_loss,logistic,logistic,0.6939468628246627,0.6751214941133827,0.018825368711279933
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,validation,auroc,logistic,logistic,0.5,0.6013209321237071,-0.10132093212370707
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,validation,macro_auroc,logistic,logistic,0.5,0.6013209321237072,-0.10132093212370719
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,validation,accuracy,logistic,logistic,0.49143145161290325,0.5725806451612904,-0.08114919354838712
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,validation,balanced_accuracy,logistic,logistic,0.5,0.5733018220629718,-0.07330182206297176
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,validation,observed_balanced_accuracy,logistic,logistic,0.5,0.5733018220629718,-0.07330182206297176
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,validation,observed_macro_auroc,logistic,logistic,0.5,0.6013209321237072,-0.10132093212370719
0,erased_minus_parent,A_binary_bank_leace,A_binary_bank,transfer,commute_over20,family:logistic,development_evaluation,log_loss,logistic,logistic,0.6927857404099205,0.683963881099383,0.008821859310537472
