seed,role,release,parent,erased,target,candidate_id,family,selected,selected_within_family,auc_selected,fit_support,fit_rows,fit_coverage_complete,split,class_index,support,weighted_support,prevalence,predicted_support,predicted_weight,precision,recall,f1,auroc,recall_defined,auroc_defined,original_census_code,fit_class_support,schema_coverage_complete
0,transfer,A_binary_bank,A_binary_bank,False,income_binary,mlp,mlp,True,True,False,"[1652,396]",2048,True,validation,0,2434,2434.0,0.8156836461126006,2456,2456.0,0.9161237785016286,0.924404272801972,0.9202453987730062,0.9075315604691118,True,True,,1652,True
0,transfer,A_binary_bank,A_binary_bank,False,income_binary,mlp,mlp,True,True,False,"[1652,396]",2048,True,validation,1,550,550.0,0.18431635388739948,528,528.0,0.6515151515151515,0.6254545454545455,0.6382189239332097,0.9075315604691118,True,True,,396,True
0,transfer,A_binary_bank,A_binary_bank,False,income_binary,mlp,mlp,True,True,False,"[1652,396]",2048,True,development_evaluation,0,2439,2439.0,0.817907444668008,2483,2483.0,0.9134111961337092,0.9298892988929889,0.92157659488013,0.9106538395034043,True,True,,1652,True
0,transfer,A_binary_bank,A_binary_bank,False,income_binary,mlp,mlp,True,True,False,"[1652,396]",2048,True,development_evaluation,1,543,543.0,0.18209255533199195,499,499.0,0.657314629258517,0.6040515653775322,0.6295585412667947,0.9106538395034043,True,True,,396,True
0,transfer,A_binary_bank,A_binary_bank,False,income_binary,mlp,mlp,True,True,False,"[1652,396]",2048,True,validation_person_weighted,0,2434,288007.0,0.8266798702603404,2456,293690.0,0.9174095134325309,0.9355119840837202,0.9263723209849801,0.9099988660790109,True,True,,1652,True
0,transfer,A_binary_bank,A_binary_bank,False,income_binary,mlp,mlp,True,True,False,"[1652,396]",2048,True,validation_person_weighted,1,550,60383.0,0.17332012973965957,528,54700.0,0.6604570383912248,0.59829753407416,0.6278425136640512,0.9099988660790108,True,True,,396,True
0,transfer,A_binary_bank,A_binary_bank,False,income_binary,mlp,mlp,True,True,False,"[1652,396]",2048,True,development_evaluation_person_weighted,0,2439,273575.0,0.8187411900963965,2483,280623.0,0.9062870826696315,0.9296353833500868,0.9178127672781208,0.9045002768350486,True,True,,1652,True
0,transfer,A_binary_bank,A_binary_bank,False,income_binary,mlp,mlp,True,True,False,"[1652,396]",2048,True,development_evaluation_person_weighted,1,543,60566.0,0.18125880990360357,499,53518.0,0.6403079337792892,0.5657959911501502,0.6007503243224291,0.9045002768350486,True,True,,396,True
0,transfer,A_binary_bank,A_binary_bank,False,civilian_at_work,logistic,logistic,False,True,False,"[665,1383]",2048,True,validation,0,981,981.0,0.32875335120643434,794,794.0,0.9105793450881612,0.7370030581039755,0.8146478873239437,0.8940857317489617,True,True,,665,True
0,transfer,A_binary_bank,A_binary_bank,False,civilian_at_work,logistic,logistic,False,True,False,"[665,1383]",2048,True,validation,1,2003,2003.0,0.6712466487935657,2190,2190.0,0.8821917808219178,0.964553170244633,0.9215358931552587,0.8940857317489617,True,True,,1383,True
0,transfer,A_binary_bank,A_binary_bank,False,civilian_at_work,logistic,logistic,False,True,False,"[665,1383]",2048,True,development_evaluation,0,972,972.0,0.32595573440643866,812,812.0,0.9125615763546798,0.7623456790123457,0.8307174887892377,0.912011444833446,True,True,,665,True
0,transfer,A_binary_bank,A_binary_bank,False,civilian_at_work,logistic,logistic,False,True,False,"[665,1383]",2048,True,development_evaluation,1,2010,2010.0,0.6740442655935613,2170,2170.0,0.8935483870967742,0.9646766169154228,0.9277511961722488,0.9120114448334459,True,True,,1383,True
0,transfer,A_binary_bank,A_binary_bank,False,civilian_at_work,logistic,logistic,False,True,False,"[665,1383]",2048,True,validation_person_weighted,0,981,112512.0,0.3229484198742788,794,87888.0,0.9334038776624796,0.7291222269624573,0.8187125748502994,0.8862425799955944,True,True,,665,True
0,transfer,A_binary_bank,A_binary_bank,False,civilian_at_work,logistic,logistic,False,True,False,"[665,1383]",2048,True,validation_person_weighted,1,2003,235878.0,0.6770515801257212,2190,260502.0,0.8830066563788378,0.9751863251341796,0.9268101051613683,0.8862425799955943,True,True,,1383,True
0,transfer,A_binary_bank,A_binary_bank,False,civilian_at_work,logistic,logistic,False,True,False,"[665,1383]",2048,True,development_evaluation_person_weighted,0,972,100734.0,0.3014715344719744,812,83613.0,0.9240070323992681,0.7669605098576449,0.8381910201956093,0.9105858542348824,True,True,,665,True
0,transfer,A_binary_bank,A_binary_bank,False,civilian_at_work,logistic,logistic,False,True,False,"[665,1383]",2048,True,development_evaluation_person_weighted,1,2010,233407.0,0.6985284655280256,2170,250528.0,0.9062978988376549,0.972777166066142,0.9383615568206474,0.9105858542348825,True,True,,1383,True
0,transfer,A_binary_bank,A_binary_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[665,1383]",2048,True,validation,0,981,981.0,0.32875335120643434,761,761.0,0.9303547963206308,0.7217125382262997,0.8128587830080367,0.8949860123168967,True,True,,665,True
0,transfer,A_binary_bank,A_binary_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[665,1383]",2048,True,validation,1,2003,2003.0,0.6712466487935657,2223,2223.0,0.8771929824561403,0.9735396904643036,0.922858495030762,0.8949860123168967,True,True,,1383,True
0,transfer,A_binary_bank,A_binary_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[665,1383]",2048,True,development_evaluation,0,972,972.0,0.32595573440643866,781,781.0,0.941101152368758,0.7561728395061729,0.838562464346834,0.9125980181397539,True,True,,665,True
0,transfer,A_binary_bank,A_binary_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[665,1383]",2048,True,development_evaluation,1,2010,2010.0,0.6740442655935613,2201,2201.0,0.8923216719672876,0.9771144278606965,0.9327950605556875,0.9125980181397538,True,True,,1383,True
0,transfer,A_binary_bank,A_binary_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[665,1383]",2048,True,validation_person_weighted,0,981,112512.0,0.3229484198742788,761,85104.0,0.9471000188005264,0.7163858077360638,0.8157436644806089,0.8881915264636596,True,True,,665,True
0,transfer,A_binary_bank,A_binary_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[665,1383]",2048,True,validation_person_weighted,1,2003,235878.0,0.6770515801257212,2223,263286.0,0.878800999673359,0.9809138622508246,0.9270540343454255,0.8881915264636596,True,True,,1383,True
0,transfer,A_binary_bank,A_binary_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[665,1383]",2048,True,development_evaluation_person_weighted,0,972,100734.0,0.3014715344719744,781,80453.0,0.951971958783389,0.7603093295213136,0.8454138541948374,0.9100211226812674,True,True,,665,True
0,transfer,A_binary_bank,A_binary_bank,False,civilian_at_work,mlp,mlp,True,True,False,"[665,1383]",2048,True,development_evaluation_person_weighted,1,2010,233407.0,0.6985284655280256,2201,253688.0,0.9048240358235312,0.9834452265784659,0.9424978700253543,0.9100211226812673,True,True,,1383,True
0,transfer,A_binary_bank,A_binary_bank,False,public_coverage,logistic,logistic,False,True,False,"[1531,517]",2048,True,validation,0,2275,2275.0,0.7623994638069705,2690,2690.0,0.8066914498141264,0.9538461538461539,0.8741188318227593,0.7329282846913313,True,True,,1531,True
0,transfer,A_binary_bank,A_binary_bank,False,public_coverage,logistic,logistic,False,True,False,"[1531,517]",2048,True,validation,1,709,709.0,0.23760053619302948,294,294.0,0.6428571428571429,0.26657263751763044,0.37686939182452645,0.7329282846913312,True,True,,517,True
0,transfer,A_binary_bank,A_binary_bank,False,public_coverage,logistic,logistic,False,True,False,"[1531,517]",2048,True,development_evaluation,0,2199,2199.0,0.7374245472837022,2648,2648.0,0.7820996978851964,0.9417917235106866,0.8545492056942439,0.7454517524220052,True,True,,1531,True
0,transfer,A_binary_bank,A_binary_bank,False,public_coverage,logistic,logistic,False,True,False,"[1531,517]",2048,True,development_evaluation,1,783,783.0,0.2625754527162978,334,334.0,0.6167664670658682,0.26309067688378035,0.36884512085944493,0.7454517524220053,True,True,,517,True
0,transfer,A_binary_bank,A_binary_bank,False,public_coverage,logistic,logistic,False,True,False,"[1531,517]",2048,True,validation_person_weighted,0,2275,263229.0,0.7555584259020064,2690,313193.0,0.801515359538687,0.9536525230882615,0.8709903508193649,0.7252075478285276,True,True,,1531,True
0,transfer,A_binary_bank,A_binary_bank,False,public_coverage,logistic,logistic,False,True,False,"[1531,517]",2048,True,validation_person_weighted,1,709,85161.0,0.24444157409799364,294,35197.0,0.6533795493934142,0.27004145089888565,0.38214327257016567,0.7252075478285276,True,True,,517,True
0,transfer,A_binary_bank,A_binary_bank,False,public_coverage,logistic,logistic,False,True,False,"[1531,517]",2048,True,development_evaluation_person_weighted,0,2199,244261.0,0.7310117585091324,2648,296960.0,0.7719288793103448,0.9384715529699789,0.8470920381877274,0.7429282349495754,True,True,,1531,True
0,transfer,A_binary_bank,A_binary_bank,False,public_coverage,logistic,logistic,False,True,False,"[1531,517]",2048,True,development_evaluation_person_weighted,1,783,89880.0,0.26898824149086764,334,37181.0,0.5957881713778542,0.2464619492656876,0.3486829160796783,0.7429282349495756,True,True,,517,True
0,transfer,A_binary_bank,A_binary_bank,False,public_coverage,mlp,mlp,True,True,False,"[1531,517]",2048,True,validation,0,2275,2275.0,0.7623994638069705,2660,2660.0,0.8090225563909774,0.9459340659340659,0.8721377912867274,0.732799950402207,True,True,,1531,True
0,transfer,A_binary_bank,A_binary_bank,False,public_coverage,mlp,mlp,True,True,False,"[1531,517]",2048,True,validation,1,709,709.0,0.23760053619302948,324,324.0,0.6203703703703703,0.2834978843441467,0.38915779283639884,0.7327999504022071,True,True,,517,True
0,transfer,A_binary_bank,A_binary_bank,False,public_coverage,mlp,mlp,True,True,False,"[1531,517]",2048,True,development_evaluation,0,2199,2199.0,0.7374245472837022,2618,2618.0,0.7815126050420168,0.9304229195088677,0.849491384679261,0.7439347503248022,True,True,,1531,True
0,transfer,A_binary_bank,A_binary_bank,False,public_coverage,mlp,mlp,True,True,False,"[1531,517]",2048,True,development_evaluation,1,783,783.0,0.2625754527162978,364,364.0,0.5796703296703297,0.26947637292464877,0.3679163034001744,0.7439347503248022,True,True,,517,True
0,transfer,A_binary_bank,A_binary_bank,False,public_coverage,mlp,mlp,True,True,False,"[1531,517]",2048,True,validation_person_weighted,0,2275,263229.0,0.7555584259020064,2660,310388.0,0.8005689652950501,0.9439955324071436,0.8663864564683403,0.7233515294975297,True,True,,1531,True
0,transfer,A_binary_bank,A_binary_bank,False,public_coverage,mlp,mlp,True,True,False,"[1531,517]",2048,True,validation_person_weighted,1,709,85161.0,0.24444157409799364,324,38002.0,0.6120730487869059,0.27312971900282995,0.37771083848233644,0.7233515294975297,True,True,,517,True
0,transfer,A_binary_bank,A_binary_bank,False,public_coverage,mlp,mlp,True,True,False,"[1531,517]",2048,True,development_evaluation_person_weighted,0,2199,244261.0,0.7310117585091324,2618,294244.0,0.770054784464594,0.927630690122451,0.8415297908097418,0.7406155581812911,True,True,,1531,True
0,transfer,A_binary_bank,A_binary_bank,False,public_coverage,mlp,mlp,True,True,False,"[1531,517]",2048,True,development_evaluation_person_weighted,1,783,89880.0,0.26898824149086764,364,39897.0,0.5569341053212021,0.24721851357365376,0.3424335591052344,0.7406155581812911,True,True,,517,True
