seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,audit_budget,reused_reference,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,epoch,optimizer_steps,validation_log_loss,checkpoint_selected,validation_auroc,validation_coverage_complete
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,15,180,1.2305734673052708,True,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,20,240,1.230698057911027,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,25,300,1.2316143899175032,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,30,360,1.2339880471561713,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,35,420,1.2368018933778513,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,40,480,1.2421009856080165,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,45,540,1.2438229164892247,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,50,600,1.2483316471022812,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,55,660,1.2497002372469748,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,60,720,1.2537323501282782,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,65,780,1.2601912597685978,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,70,840,1.2632542313605255,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,75,900,1.264896649590218,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,80,960,1.273921742168177,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,85,1020,1.2783834625953177,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,90,1080,1.2858766607914098,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,95,1140,1.2866050809393694,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,100,1200,1.2949400506850564,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,105,1260,1.2998220363724735,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,110,1320,1.3048967585693603,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,115,1380,1.3123526488107948,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_0,mlp,True,True,True,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,120,1440,1.3147327763219523,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,0,0,2.2120635353588907,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,5,60,1.332018509628928,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,10,120,1.2603357378354856,False,,
0,audit,beta_0p1_C_warmup_only,RAC1P,mlp_1,mlp,False,False,False,False,120,False,False,2993,"[1704,173,17,0,4,461,22,424,188]",False,15,180,1.2389872932261508,False,,
