release,role,target,selector,split,metric,n_seeds,n_defined,complete,mean,sample_sd
beta_0p1_D_warmup_only,transfer,income_binary,primary,development_evaluation_person_weighted,balanced_accuracy,3,3,True,0.7267719875313858,0.016929690583221753
beta_0p1_D_warmup_only,transfer,income_binary,primary,development_evaluation_person_weighted,observed_balanced_accuracy,3,3,True,0.7267719875313858,0.016929690583221753
beta_0p1_D_warmup_only,transfer,income_binary,primary,development_evaluation_person_weighted,observed_macro_auroc,3,3,True,0.8952229746550425,0.009282770946576433
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,validation,log_loss,3,3,True,0.29517483894088664,0.005718618725427722
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,validation,auroc,3,3,True,0.8920726406256715,0.00591490476539414
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,validation,macro_auroc,3,3,True,0.8920726406256715,0.005914904765394132
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,validation,accuracy,3,3,True,0.8958950212942237,0.0008203680126698027
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,validation,balanced_accuracy,3,3,True,0.8450543038927408,0.00962802122413986
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,validation,observed_balanced_accuracy,3,3,True,0.8450543038927408,0.00962802122413986
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,validation,observed_macro_auroc,3,3,True,0.8920726406256715,0.005914904765394132
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,development_evaluation,log_loss,3,3,True,0.28051660310676374,0.008213668785748831
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,development_evaluation,auroc,3,3,True,0.9029296671646193,0.001933981974373489
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,development_evaluation,macro_auroc,3,3,True,0.9029296671646194,0.0019339819743734935
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,development_evaluation,accuracy,3,3,True,0.9004989745009699,0.006615554102859414
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,development_evaluation,balanced_accuracy,3,3,True,0.8562008870435025,0.009016651898534128
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,development_evaluation,observed_balanced_accuracy,3,3,True,0.8562008870435025,0.009016651898534128
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,development_evaluation,observed_macro_auroc,3,3,True,0.9029296671646194,0.0019339819743734935
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,validation_person_weighted,log_loss,3,3,True,0.295916495111326,0.0046843113559464
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,validation_person_weighted,auroc,3,3,True,0.8840468301188942,0.004657062591550673
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,validation_person_weighted,macro_auroc,3,3,True,0.8840468301188942,0.004657062591550673
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,validation_person_weighted,accuracy,3,3,True,0.8980737485602625,0.0022423619976308026
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,validation_person_weighted,balanced_accuracy,3,3,True,0.8424598499392384,0.008423085858644232
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,validation_person_weighted,observed_balanced_accuracy,3,3,True,0.8424598499392384,0.008423085858644232
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,validation_person_weighted,observed_macro_auroc,3,3,True,0.8840468301188942,0.004657062591550673
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.27095789925455926,0.0129288199289939
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,development_evaluation_person_weighted,auroc,3,3,True,0.8964194619368449,0.004459021342318253
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,development_evaluation_person_weighted,macro_auroc,3,3,True,0.8964194619368449,0.004459021342318364
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,development_evaluation_person_weighted,accuracy,3,3,True,0.9088828399839046,0.009338100888093824
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,development_evaluation_person_weighted,balanced_accuracy,3,3,True,0.856749894972712,0.015301819014419035
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,development_evaluation_person_weighted,observed_balanced_accuracy,3,3,True,0.856749894972712,0.015301819014419035
beta_0p1_D_warmup_only,transfer,civilian_at_work,primary,development_evaluation_person_weighted,observed_macro_auroc,3,3,True,0.8964194619368449,0.004459021342318364
beta_0p1_D_warmup_only,transfer,public_coverage,primary,validation,log_loss,3,3,True,0.48370781364929616,0.01049333069086826
beta_0p1_D_warmup_only,transfer,public_coverage,primary,validation,auroc,3,3,True,0.7351443165139152,0.010016820161366501
beta_0p1_D_warmup_only,transfer,public_coverage,primary,validation,macro_auroc,3,3,True,0.7351443165139152,0.010016820161366612
beta_0p1_D_warmup_only,transfer,public_coverage,primary,validation,accuracy,3,3,True,0.7795554933121205,0.00898085932820923
beta_0p1_D_warmup_only,transfer,public_coverage,primary,validation,balanced_accuracy,3,3,True,0.5901795527524449,0.011388779885163748
beta_0p1_D_warmup_only,transfer,public_coverage,primary,validation,observed_balanced_accuracy,3,3,True,0.5901795527524449,0.011388779885163748
beta_0p1_D_warmup_only,transfer,public_coverage,primary,validation,observed_macro_auroc,3,3,True,0.7351443165139152,0.010016820161366612
beta_0p1_D_warmup_only,transfer,public_coverage,primary,development_evaluation,log_loss,3,3,True,0.4978159916707246,0.01346975582206046
beta_0p1_D_warmup_only,transfer,public_coverage,primary,development_evaluation,auroc,3,3,True,0.7307833822695934,0.00946224759294337
beta_0p1_D_warmup_only,transfer,public_coverage,primary,development_evaluation,macro_auroc,3,3,True,0.7307833822695933,0.00946224759294337
beta_0p1_D_warmup_only,transfer,public_coverage,primary,development_evaluation,accuracy,3,3,True,0.7707898921051489,0.012848027649495605
beta_0p1_D_warmup_only,transfer,public_coverage,primary,development_evaluation,balanced_accuracy,3,3,True,0.5883770970998541,0.008390487824808382
beta_0p1_D_warmup_only,transfer,public_coverage,primary,development_evaluation,observed_balanced_accuracy,3,3,True,0.5883770970998541,0.008390487824808382
beta_0p1_D_warmup_only,transfer,public_coverage,primary,development_evaluation,observed_macro_auroc,3,3,True,0.7307833822695933,0.00946224759294337
beta_0p1_D_warmup_only,transfer,public_coverage,primary,validation_person_weighted,log_loss,3,3,True,0.49623588050349005,0.009280865042169559
beta_0p1_D_warmup_only,transfer,public_coverage,primary,validation_person_weighted,auroc,3,3,True,0.7249400560891499,0.010711272567359568
beta_0p1_D_warmup_only,transfer,public_coverage,primary,validation_person_weighted,macro_auroc,3,3,True,0.72494005608915,0.010711272567359506
beta_0p1_D_warmup_only,transfer,public_coverage,primary,validation_person_weighted,accuracy,3,3,True,0.7708329269584357,0.0052934056645873445
beta_0p1_D_warmup_only,transfer,public_coverage,primary,validation_person_weighted,balanced_accuracy,3,3,True,0.5818382461856347,0.0036029706733906575
beta_0p1_D_warmup_only,transfer,public_coverage,primary,validation_person_weighted,observed_balanced_accuracy,3,3,True,0.5818382461856347,0.0036029706733906575
beta_0p1_D_warmup_only,transfer,public_coverage,primary,validation_person_weighted,observed_macro_auroc,3,3,True,0.72494005608915,0.010711272567359506
beta_0p1_D_warmup_only,transfer,public_coverage,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.5066851169777413,0.012944878816765933
beta_0p1_D_warmup_only,transfer,public_coverage,primary,development_evaluation_person_weighted,auroc,3,3,True,0.7231153761261864,0.0025687247342051412
beta_0p1_D_warmup_only,transfer,public_coverage,primary,development_evaluation_person_weighted,macro_auroc,3,3,True,0.7231153761261863,0.002568724734205161
beta_0p1_D_warmup_only,transfer,public_coverage,primary,development_evaluation_person_weighted,accuracy,3,3,True,0.7654699438398381,0.015132455120630306
beta_0p1_D_warmup_only,transfer,public_coverage,primary,development_evaluation_person_weighted,balanced_accuracy,3,3,True,0.5825146329675103,0.008387764529655931
beta_0p1_D_warmup_only,transfer,public_coverage,primary,development_evaluation_person_weighted,observed_balanced_accuracy,3,3,True,0.5825146329675103,0.008387764529655931
beta_0p1_D_warmup_only,transfer,public_coverage,primary,development_evaluation_person_weighted,observed_macro_auroc,3,3,True,0.7231153761261863,0.002568724734205161
beta_0p1_D_warmup_only,audit,SEX,primary,validation,log_loss,3,3,True,0.6698873061633801,0.005881919912978888
beta_0p1_D_warmup_only,audit,SEX,primary,validation,auroc,3,3,True,0.6141633144398119,0.014294035078224175
beta_0p1_D_warmup_only,audit,SEX,primary,validation,macro_auroc,3,3,True,0.6141633144398119,0.014294035078224175
beta_0p1_D_warmup_only,audit,SEX,primary,validation,accuracy,3,3,True,0.5798001891795916,0.006919319579480653
beta_0p1_D_warmup_only,audit,SEX,primary,validation,balanced_accuracy,3,3,True,0.5773088605853276,0.008455404924691129
beta_0p1_D_warmup_only,audit,SEX,primary,validation,observed_balanced_accuracy,3,3,True,0.5773088605853276,0.008455404924691129
beta_0p1_D_warmup_only,audit,SEX,primary,validation,observed_macro_auroc,3,3,True,0.6141633144398119,0.014294035078224175
beta_0p1_D_warmup_only,audit,SEX,primary,validation,signed_prior_relative_gain,3,3,True,0.022500312403441636,0.006266074943086412
beta_0p1_D_warmup_only,audit,SEX,primary,development_evaluation,log_loss,3,3,True,0.6639238400963653,0.004708586317137594
beta_0p1_D_warmup_only,audit,SEX,primary,development_evaluation,auroc,3,3,True,0.6271699690687751,0.009114619430971296
beta_0p1_D_warmup_only,audit,SEX,primary,development_evaluation,macro_auroc,3,3,True,0.6271700066369426,0.00911457223017842
beta_0p1_D_warmup_only,audit,SEX,primary,development_evaluation,accuracy,3,3,True,0.5856100447442067,0.014188476688911123
beta_0p1_D_warmup_only,audit,SEX,primary,development_evaluation,balanced_accuracy,3,3,True,0.5840454135748421,0.013814833256662858
beta_0p1_D_warmup_only,audit,SEX,primary,development_evaluation,observed_balanced_accuracy,3,3,True,0.5840454135748421,0.013814833256662858
beta_0p1_D_warmup_only,audit,SEX,primary,development_evaluation,observed_macro_auroc,3,3,True,0.6271700066369426,0.00911457223017842
beta_0p1_D_warmup_only,audit,SEX,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.02876286366030138,0.0041522632900943615
beta_0p1_D_warmup_only,audit,SEX,primary,validation_person_weighted,log_loss,3,3,True,0.6714599823610585,0.010571957141737096
beta_0p1_D_warmup_only,audit,SEX,primary,validation_person_weighted,auroc,3,3,True,0.6112289271472283,0.022504950230189145
beta_0p1_D_warmup_only,audit,SEX,primary,validation_person_weighted,macro_auroc,3,3,True,0.6112289271472283,0.022504950230189207
beta_0p1_D_warmup_only,audit,SEX,primary,validation_person_weighted,accuracy,3,3,True,0.5860665474236355,0.017737639485324336
beta_0p1_D_warmup_only,audit,SEX,primary,validation_person_weighted,balanced_accuracy,3,3,True,0.5828848260108961,0.017736846149588648
beta_0p1_D_warmup_only,audit,SEX,primary,validation_person_weighted,observed_balanced_accuracy,3,3,True,0.5828848260108961,0.017736846149588648
beta_0p1_D_warmup_only,audit,SEX,primary,validation_person_weighted,observed_macro_auroc,3,3,True,0.6112289271472283,0.022504950230189207
beta_0p1_D_warmup_only,audit,SEX,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.02086503096079299,0.010618739030175288
beta_0p1_D_warmup_only,audit,SEX,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.6691800125711205,0.001761841789181716
beta_0p1_D_warmup_only,audit,SEX,primary,development_evaluation_person_weighted,auroc,3,3,True,0.6132123013279749,0.004863506513296081
beta_0p1_D_warmup_only,audit,SEX,primary,development_evaluation_person_weighted,macro_auroc,3,3,True,0.6132123238747692,0.004863509520122046
beta_0p1_D_warmup_only,audit,SEX,primary,development_evaluation_person_weighted,accuracy,3,3,True,0.5797970809145363,0.010954906627310362
beta_0p1_D_warmup_only,audit,SEX,primary,development_evaluation_person_weighted,balanced_accuracy,3,3,True,0.5762988531716569,0.009943581513794772
beta_0p1_D_warmup_only,audit,SEX,primary,development_evaluation_person_weighted,observed_balanced_accuracy,3,3,True,0.5762988531716569,0.009943581513794772
beta_0p1_D_warmup_only,audit,SEX,primary,development_evaluation_person_weighted,observed_macro_auroc,3,3,True,0.6132123238747692,0.004863509520122046
beta_0p1_D_warmup_only,audit,SEX,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.022933410248867376,0.001017147559830636
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,validation,log_loss,3,3,True,0.6667844288887929,0.007507499542817276
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,validation,auroc,3,3,True,0.625966482490927,0.02237104740304656
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,validation,macro_auroc,3,3,True,0.6259665205085136,0.022371098810026562
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,validation,accuracy,3,3,True,0.5871101307000595,0.015049057781148184
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,validation,balanced_accuracy,3,3,True,0.5847688235044943,0.016985010997937484
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,validation,observed_balanced_accuracy,3,3,True,0.5847688235044943,0.016985010997937484
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,validation,observed_macro_auroc,3,3,True,0.6259665205085136,0.022371098810026562
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,validation,signed_prior_relative_gain,3,3,True,0.025603189678028843,0.007674334361954416
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,development_evaluation,log_loss,3,3,True,0.6627991416137028,0.006534586350254339
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,development_evaluation,auroc,3,3,True,0.6330916882674265,0.019171546858661518
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,development_evaluation,macro_auroc,3,3,True,0.6330917258355938,0.019171507012155812
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,development_evaluation,accuracy,3,3,True,0.5857206030637202,0.014379929682005365
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,development_evaluation,balanced_accuracy,3,3,True,0.5843611876358552,0.014361493246832897
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,development_evaluation,observed_balanced_accuracy,3,3,True,0.5843611876358552,0.014361493246832897
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,development_evaluation,observed_macro_auroc,3,3,True,0.6330917258355938,0.019171507012155812
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,development_evaluation,signed_prior_relative_gain,3,3,True,0.02988756214296388,0.005964738208360102
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,validation_person_weighted,log_loss,3,3,True,0.6716974156181883,0.010611723029283702
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,validation_person_weighted,auroc,3,3,True,0.6191082933384814,0.024451752155483276
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,validation_person_weighted,macro_auroc,3,3,True,0.6191083567775578,0.024451797870022704
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,validation_person_weighted,accuracy,3,3,True,0.588260685463964,0.018019777337499238
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,validation_person_weighted,balanced_accuracy,3,3,True,0.5853803121102451,0.018353006320322354
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,validation_person_weighted,observed_balanced_accuracy,3,3,True,0.5853803121102451,0.018353006320322354
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,validation_person_weighted,observed_macro_auroc,3,3,True,0.6191083567775578,0.024451797870022704
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.020627597703663143,0.010667661112491168
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,development_evaluation_person_weighted,log_loss,3,3,True,0.669278481965029,0.0016153984753808346
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,development_evaluation_person_weighted,auroc,3,3,True,0.6208520271658988,0.01746229690377174
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,development_evaluation_person_weighted,macro_auroc,3,3,True,0.6208520497126931,0.017462282944934154
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,development_evaluation_person_weighted,accuracy,3,3,True,0.581599833782146,0.013806984839409588
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,development_evaluation_person_weighted,balanced_accuracy,3,3,True,0.5784987267423081,0.013539097798583416
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,development_evaluation_person_weighted,observed_balanced_accuracy,3,3,True,0.5784987267423081,0.013539097798583416
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,development_evaluation_person_weighted,observed_macro_auroc,3,3,True,0.6208520497126931,0.017462282944934154
beta_0p1_D_warmup_only,audit,SEX,catchup_inclusive,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.022834940854958814,0.0008866631793002994
beta_0p1_D_warmup_only,audit,RAC1P,primary,validation,log_loss,3,3,True,1.2306855049310677,0.005307869383872298
beta_0p1_D_warmup_only,audit,RAC1P,primary,validation,auroc,3,0,False,,
beta_0p1_D_warmup_only,audit,RAC1P,primary,validation,macro_auroc,3,0,False,,
beta_0p1_D_warmup_only,audit,RAC1P,primary,validation,accuracy,3,3,True,0.5892243854674956,0.005890670175227286
beta_0p1_D_warmup_only,audit,RAC1P,primary,validation,balanced_accuracy,3,0,False,,
beta_0p1_D_warmup_only,audit,RAC1P,primary,validation,observed_balanced_accuracy,3,3,True,0.1542180062067331,0.004585792005553019
beta_0p1_D_warmup_only,audit,RAC1P,primary,validation,observed_macro_auroc,3,3,True,0.5931066116993339,0.02736536280276755
beta_0p1_D_warmup_only,audit,RAC1P,primary,validation,signed_prior_relative_gain,3,3,True,0.052811548393654796,0.009570311018517188
beta_0p1_D_warmup_only,audit,RAC1P,primary,development_evaluation,log_loss,3,3,True,1.225997733824055,0.021411370499886912
beta_0p1_D_warmup_only,audit,RAC1P,primary,development_evaluation,auroc,3,1,False,,
beta_0p1_D_warmup_only,audit,RAC1P,primary,development_evaluation,macro_auroc,3,1,False,,
beta_0p1_D_warmup_only,audit,RAC1P,primary,development_evaluation,accuracy,3,3,True,0.5796888791426972,0.008555557123483546
beta_0p1_D_warmup_only,audit,RAC1P,primary,development_evaluation,balanced_accuracy,3,1,False,,
beta_0p1_D_warmup_only,audit,RAC1P,primary,development_evaluation,observed_balanced_accuracy,3,3,True,0.14606370297837828,0.010769450934935072
beta_0p1_D_warmup_only,audit,RAC1P,primary,development_evaluation,observed_macro_auroc,3,3,True,0.5859216616476368,0.0140032793218281
beta_0p1_D_warmup_only,audit,RAC1P,primary,development_evaluation,signed_prior_relative_gain,3,3,True,0.06404491534001037,0.005299577521143605
beta_0p1_D_warmup_only,audit,RAC1P,primary,validation_person_weighted,log_loss,3,3,True,1.2337738344479467,0.006141522003209298
beta_0p1_D_warmup_only,audit,RAC1P,primary,validation_person_weighted,auroc,3,0,False,,
beta_0p1_D_warmup_only,audit,RAC1P,primary,validation_person_weighted,macro_auroc,3,0,False,,
beta_0p1_D_warmup_only,audit,RAC1P,primary,validation_person_weighted,accuracy,3,3,True,0.5877810381649213,0.006976482136016516
beta_0p1_D_warmup_only,audit,RAC1P,primary,validation_person_weighted,balanced_accuracy,3,0,False,,
beta_0p1_D_warmup_only,audit,RAC1P,primary,validation_person_weighted,observed_balanced_accuracy,3,3,True,0.15695582113757284,0.005242814218877859
beta_0p1_D_warmup_only,audit,RAC1P,primary,validation_person_weighted,observed_macro_auroc,3,3,True,0.588625548914226,0.0312740667836597
beta_0p1_D_warmup_only,audit,RAC1P,primary,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.05093089767529017,0.009121953651416699
beta_0p1_D_warmup_only,audit,RAC1P,primary,development_evaluation_person_weighted,log_loss,3,3,True,1.2302750739457389,0.039595869904466154
beta_0p1_D_warmup_only,audit,RAC1P,primary,development_evaluation_person_weighted,auroc,3,1,False,,
beta_0p1_D_warmup_only,audit,RAC1P,primary,development_evaluation_person_weighted,macro_auroc,3,1,False,,
beta_0p1_D_warmup_only,audit,RAC1P,primary,development_evaluation_person_weighted,accuracy,3,3,True,0.578493565162867,0.010738048887356475
beta_0p1_D_warmup_only,audit,RAC1P,primary,development_evaluation_person_weighted,balanced_accuracy,3,1,False,,
beta_0p1_D_warmup_only,audit,RAC1P,primary,development_evaluation_person_weighted,observed_balanced_accuracy,3,3,True,0.14689868067946055,0.011786062399350396
beta_0p1_D_warmup_only,audit,RAC1P,primary,development_evaluation_person_weighted,observed_macro_auroc,3,3,True,0.5729592214778548,0.007460037364721857
beta_0p1_D_warmup_only,audit,RAC1P,primary,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.05696684807313838,0.0005626176664373759
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,validation,log_loss,3,3,True,1.2235797098450147,0.007109245520382573
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,validation,auroc,3,0,False,,
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,validation,macro_auroc,3,0,False,,
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,validation,accuracy,3,3,True,0.594633027826972,0.0025475565984965243
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,validation,balanced_accuracy,3,0,False,,
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,validation,observed_balanced_accuracy,3,3,True,0.16209003557480434,0.0058412660261074395
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,validation,observed_macro_auroc,3,3,True,0.6100767557345116,0.007405427411971301
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,validation,signed_prior_relative_gain,3,3,True,0.05991734347970771,0.008555625923625028
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,development_evaluation,log_loss,3,3,True,1.2227796830294304,0.025017466746344485
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,development_evaluation,auroc,3,1,False,,
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,development_evaluation,macro_auroc,3,1,False,,
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,development_evaluation,accuracy,3,3,True,0.5823524191649524,0.009666128229007063
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,development_evaluation,balanced_accuracy,3,1,False,,
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,development_evaluation,observed_balanced_accuracy,3,3,True,0.15460333208995594,0.014527429591595238
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,development_evaluation,observed_macro_auroc,3,3,True,0.5937814271226313,0.008682933981764701
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,development_evaluation,signed_prior_relative_gain,3,3,True,0.06726296613463505,0.007720682678566806
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,validation_person_weighted,log_loss,3,3,True,1.2297917218053578,0.005775630642070178
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,validation_person_weighted,auroc,3,0,False,,
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,validation_person_weighted,macro_auroc,3,0,False,,
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,validation_person_weighted,accuracy,3,3,True,0.5918431556539498,0.0014080005961303243
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,validation_person_weighted,balanced_accuracy,3,0,False,,
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,validation_person_weighted,observed_balanced_accuracy,3,3,True,0.16239396639247486,0.0074155766181901684
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,validation_person_weighted,observed_macro_auroc,3,3,True,0.6083983743855789,0.009240093350158093
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,validation_person_weighted,signed_prior_relative_gain,3,3,True,0.05491301031787913,0.005508206589392627
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,development_evaluation_person_weighted,log_loss,3,3,True,1.227075587686067,0.03735323034674916
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,development_evaluation_person_weighted,auroc,3,1,False,,
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,development_evaluation_person_weighted,macro_auroc,3,1,False,,
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,development_evaluation_person_weighted,accuracy,3,3,True,0.5813285195429241,0.009010231277318852
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,development_evaluation_person_weighted,balanced_accuracy,3,1,False,,
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,development_evaluation_person_weighted,observed_balanced_accuracy,3,3,True,0.15371836664958952,0.014790908202032814
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,development_evaluation_person_weighted,observed_macro_auroc,3,3,True,0.5768762532472322,0.013731666470177846
beta_0p1_D_warmup_only,audit,RAC1P,catchup_inclusive,development_evaluation_person_weighted,signed_prior_relative_gain,3,3,True,0.06016633433281019,0.007210490773517762
beta_0p1_C_persistent,transfer,same_residence,primary,validation,log_loss,3,3,True,0.5042789514140525,0.003717361610383217
beta_0p1_C_persistent,transfer,same_residence,primary,validation,auroc,3,3,True,0.6875732664578348,0.022468233020072826
beta_0p1_C_persistent,transfer,same_residence,primary,validation,macro_auroc,3,3,True,0.6875733189159154,0.02246815854840733
beta_0p1_C_persistent,transfer,same_residence,primary,validation,accuracy,3,3,True,0.7674558946375584,0.010578396049551027
beta_0p1_C_persistent,transfer,same_residence,primary,validation,balanced_accuracy,3,3,True,0.5225783006436914,0.018879410791936134
beta_0p1_C_persistent,transfer,same_residence,primary,validation,observed_balanced_accuracy,3,3,True,0.5225783006436914,0.018879410791936134
beta_0p1_C_persistent,transfer,same_residence,primary,validation,observed_macro_auroc,3,3,True,0.6875733189159154,0.02246815854840733
beta_0p1_C_persistent,transfer,same_residence,primary,development_evaluation,log_loss,3,3,True,0.49390360590715565,0.002993978129651917
beta_0p1_C_persistent,transfer,same_residence,primary,development_evaluation,auroc,3,3,True,0.7001501161983105,0.004693540156046413
beta_0p1_C_persistent,transfer,same_residence,primary,development_evaluation,macro_auroc,3,3,True,0.7001501161983105,0.004693540156046413
beta_0p1_C_persistent,transfer,same_residence,primary,development_evaluation,accuracy,3,3,True,0.7740810665062221,0.004593065627609952
beta_0p1_C_persistent,transfer,same_residence,primary,development_evaluation,balanced_accuracy,3,3,True,0.526213377114793,0.023770892389494903
beta_0p1_C_persistent,transfer,same_residence,primary,development_evaluation,observed_balanced_accuracy,3,3,True,0.526213377114793,0.023770892389494903
beta_0p1_C_persistent,transfer,same_residence,primary,development_evaluation,observed_macro_auroc,3,3,True,0.7001501161983105,0.004693540156046413
beta_0p1_C_persistent,transfer,same_residence,primary,validation_person_weighted,log_loss,3,3,True,0.48172486274287324,0.006328477906942821
beta_0p1_C_persistent,transfer,same_residence,primary,validation_person_weighted,auroc,3,3,True,0.686924654619994,0.020354321406489097
beta_0p1_C_persistent,transfer,same_residence,primary,validation_person_weighted,macro_auroc,3,3,True,0.686924856016652,0.020354010874587235
beta_0p1_C_persistent,transfer,same_residence,primary,validation_person_weighted,accuracy,3,3,True,0.7872796668146286,0.013882170067560083
beta_0p1_C_persistent,transfer,same_residence,primary,validation_person_weighted,balanced_accuracy,3,3,True,0.5196377899614436,0.01446918647217632
beta_0p1_C_persistent,transfer,same_residence,primary,validation_person_weighted,observed_balanced_accuracy,3,3,True,0.5196377899614436,0.01446918647217632
beta_0p1_C_persistent,transfer,same_residence,primary,validation_person_weighted,observed_macro_auroc,3,3,True,0.686924856016652,0.020354010874587235
beta_0p1_C_persistent,transfer,same_residence,primary,development_evaluation_person_weighted,log_loss,3,3,True,0.472123726778399,0.00428943743771599
beta_0p1_C_persistent,transfer,same_residence,primary,development_evaluation_person_weighted,auroc,3,3,True,0.6934459722593812,0.007957989039492755
