seed,release,target,split,saved_log_loss,saved_candidate,fresh_log_loss,fresh_candidate,catchup_log_loss,catchup_candidate,inclusive_log_loss,inclusive_candidate,catchup_minus_saved,catchup_minus_fresh
0,C_init,RAC1P,development_evaluation,1.2731608469021234,saved_adversary,1.2207094817256228,mlp_1,1.2321270222994178,catchup,1.2321270222994178,catchup,-0.04103382460270555,0.01141754057379507
0,C_init,RAC1P,validation_person_weighted,1.2716197703411423,saved_adversary,1.231744663404218,mlp_1,1.239678253241049,catchup,1.239678253241049,catchup,-0.031941517100093186,0.007933589836831123
0,C_init,RAC1P,development_evaluation_person_weighted,1.2600866759006843,saved_adversary,1.1981390264956389,mlp_1,1.2165484246983918,catchup,1.2165484246983918,catchup,-0.0435382512022926,0.01840939820275289
0,D_init,SEX,validation,0.6854100466838309,saved_adversary,0.6669094204915129,mlp_1,0.6681356037049512,catchup,0.6669094204915129,mlp_1,-0.0172744429788797,0.0012261832134382589
0,D_init,SEX,development_evaluation,0.6805420687635536,saved_adversary,0.6670378997505024,mlp_1,0.6619397649582298,catchup,0.6670378997505024,mlp_1,-0.018602303805323794,-0.005098134792272613
0,D_init,SEX,validation_person_weighted,0.6716328074800204,saved_adversary,0.6655090870287848,mlp_1,0.6594841010418229,catchup,0.6655090870287848,mlp_1,-0.012148706438197543,-0.006024985986961884
0,D_init,SEX,development_evaluation_person_weighted,0.6762718044230773,saved_adversary,0.6706339689337187,mlp_1,0.6602646029571533,catchup,0.6706339689337187,mlp_1,-0.016007201465924048,-0.010369365976565459
0,D_init,RAC1P,validation,1.2475964207424426,saved_adversary,1.2377141303832635,mlp_0,1.2248357512157337,catchup,1.2248357512157337,catchup,-0.022760669526708854,-0.012878379167529763
0,D_init,RAC1P,development_evaluation,1.2574234944158307,saved_adversary,1.2409870852388856,mlp_0,1.2214732639775736,catchup,1.2214732639775736,catchup,-0.03595023043825707,-0.01951382126131196
0,D_init,RAC1P,validation_person_weighted,1.28300810647397,saved_adversary,1.2553416492543474,mlp_0,1.2413080466679782,catchup,1.2413080466679782,catchup,-0.041700059805991785,-0.01403360258636921
